candidate	edition	page	physical_leaf	locus	marker_id	marker_raw	predicted_marker	required_left	required_right	left_id	left_raw	right_id	right_raw	left_separator	right_separator	left_value	right_value	consequence	status	partition	meaning_status
R1	IT2a	f115v	115	f115v.9	IT2a|f115v.9|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.9|G007	qotain	IT2a|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
G0	IT2a	f115v	115	f115v.9	IT2a|f115v.9|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.9|G007	qotain	IT2a|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
G1	IT2a	f115v	115	f115v.9	IT2a|f115v.9|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f115v.9|G007	qotain	IT2a|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
R0	RF1b	f115v	115	f115v.9	RF1b|f115v.9|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.9|G007	qotain	RF1b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
R1	RF1b	f115v	115	f115v.9	RF1b|f115v.9|G008	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.9|G007	qotain	RF1b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
G0	RF1b	f115v	115	f115v.9	RF1b|f115v.9|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.9|G007	qotain	RF1b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f115v	115	f115v.9	RF1b|f115v.9|G008	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f115v.9|G007	qotain	RF1b|f115v.9|G009	lchey	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_DESIGN_LEAF	HYPOTHESIS_ONLY
R0	ZL3b	f77v	77	f77v.34	ZL3b|f77v.34|G006	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f77v.34|G005	dychedy	ZL3b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	ZL3b	f77v	77	f77v.34	ZL3b|f77v.34|G006	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	ZL3b|f77v.34|G005	dychedy	ZL3b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	ZL3b	f77v	77	f77v.34	ZL3b|f77v.34|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f77v.34|G005	dychedy	ZL3b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	ZL3b	f77v	77	f77v.34	ZL3b|f77v.34|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	ZL3b|f77v.34|G005	dychedy	ZL3b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	IT2a	f77v	77	f77v.34	IT2a|f77v.34|G006	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f77v.34|G005	dychedy	IT2a|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	IT2a	f77v	77	f77v.34	IT2a|f77v.34|G006	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	IT2a|f77v.34|G005	dychedy	IT2a|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	IT2a	f77v	77	f77v.34	IT2a|f77v.34|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f77v.34|G005	dychedy	IT2a|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	IT2a	f77v	77	f77v.34	IT2a|f77v.34|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	IT2a|f77v.34|G005	dychedy	IT2a|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R0	RF1b	f77v	77	f77v.34	RF1b|f77v.34|G006	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f77v.34|G005	dychedy	RF1b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
R1	RF1b	f77v	77	f77v.34	RF1b|f77v.34|G006	lkchey	zu (Verhältnis)	^lka(i+)n$	^lka(i+)n$	RF1b|f77v.34|G005	dychedy	RF1b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G0	RF1b	f77v	77	f77v.34	RF1b|f77v.34|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f77v.34|G005	dychedy	RF1b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
G1	RF1b	f77v	77	f77v.34	RF1b|f77v.34|G006	lkchey	größer als	^lka(i+)n$	^lka(i+)n$	RF1b|f77v.34|G005	dychedy	RF1b|f77v.34|G007	qokedy	DEFINITE_SPACE	DEFINITE_SPACE				UNBOUND_OPERANDS	OTHER_EXPOSED_LEAF	HYPOTHESIS_ONLY
