unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U107	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E107	gemeinsames zweireihiges Figuren-/Beckenfeld	kain	Anteil	SHARED_DECK	PROSE_ORDER	NONE
U108	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E108	gemeinsames zweireihiges Figuren-/Beckenfeld	olkain	weiterer Anteil	SHARED_DECK	PROSE_ORDER	NONE
U109	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E109	gemeinsames zweireihiges Figuren-/Beckenfeld	al	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U110	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E110	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U111	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E111	gemeinsames zweireihiges Figuren-/Beckenfeld	rol	Anschluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U112	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E112	gemeinsames zweireihiges Figuren-/Beckenfeld	dl	Zusatz	SHARED_DECK	PROSE_ORDER	NONE
U113	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E113	gemeinsames zweireihiges Figuren-/Beckenfeld	olor	derselbe Ansatz	SHARED_DECK	PROSE_ORDER	NONE
U114	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E114	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U115	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E115	gemeinsames zweireihiges Figuren-/Beckenfeld	sheckhal	Kurze Zielpassage	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U116	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E116	gemeinsames zweireihiges Figuren-/Beckenfeld	daiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U117	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E117	gemeinsames zweireihiges Figuren-/Beckenfeld	qokeedal	Langer Zieleinsatz	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U118	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E118	gemeinsames zweireihiges Figuren-/Beckenfeld	daiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U119	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E119	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	durchleiten	SHARED_DECK	PROSE_ORDER	NONE
U120	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S002	E120	gemeinsames zweireihiges Figuren-/Beckenfeld	schedy	überführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U121	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S003	E121	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U122	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S003	E122	gemeinsames zweireihiges Figuren-/Beckenfeld	sshkchdy	Haltetransfer; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U123	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S004	E123	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U124	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S004	E124	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U125	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S004	E125	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U126	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S005	E126	gemeinsames zweireihiges Figuren-/Beckenfeld	qolchedy	weiterführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U127	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E127	gemeinsames zweireihiges Figuren-/Beckenfeld	qokain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U128	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E128	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhy	durchleiten	SHARED_DECK	PROSE_ORDER	NONE
U129	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E129	gemeinsames zweireihiges Figuren-/Beckenfeld	dl	Zusatz	SHARED_DECK	PROSE_ORDER	NONE
U130	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S006	E130	gemeinsames zweireihiges Figuren-/Beckenfeld	ral	Zielmarke	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U131	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S007	E131	gemeinsames zweireihiges Figuren-/Beckenfeld	qokchdy	einführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U132	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E132	gemeinsames zweireihiges Figuren-/Beckenfeld	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U133	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E133	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U134	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E134	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	kurz wärmen	SHARED_DECK	PROSE_ORDER	NONE
U135	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E135	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U136	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S008	E136	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U137	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S009	E137	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U138	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S010	E138	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U139	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S011	E139	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	durchleiten	SHARED_DECK	PROSE_ORDER	NONE
U140	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S011	E140	gemeinsames zweireihiges Figuren-/Beckenfeld	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U141	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S012	E141	gemeinsames zweireihiges Figuren-/Beckenfeld	lsho	Waschgang	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U142	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S012	E142	gemeinsames zweireihiges Figuren-/Beckenfeld	qokey	kurz einwirken	SHARED_DECK	PROSE_ORDER	NONE
U143	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S012	E143	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	Waschgang; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U144	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S013	E144	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	Waschgang; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U145	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S014	E145	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U146	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S014	E146	gemeinsames zweireihiges Figuren-/Beckenfeld	qolky	Weitergang	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U147	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S014	E147	gemeinsames zweireihiges Figuren-/Beckenfeld	lchedal	Zielabführung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U148	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S014	E148	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U149	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S014	E149	gemeinsames zweireihiges Figuren-/Beckenfeld	otar	Folgequelle	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U150	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S015	E150	gemeinsames zweireihiges Figuren-/Beckenfeld	ytey	Kurzteil	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U151	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S015	E151	gemeinsames zweireihiges Figuren-/Beckenfeld	okchedy	einführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U152	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S016	E152	gemeinsames zweireihiges Figuren-/Beckenfeld	qokal	dorthin einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U153	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S016	E153	gemeinsames zweireihiges Figuren-/Beckenfeld	okeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U154	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S016	E154	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U155	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S016	E155	gemeinsames zweireihiges Figuren-/Beckenfeld	cheedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U156	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S017	E156	gemeinsames zweireihiges Figuren-/Beckenfeld	sal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U157	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S017	E157	gemeinsames zweireihiges Figuren-/Beckenfeld	teol	Kurzfortsetzung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U158	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S017	E158	gemeinsames zweireihiges Figuren-/Beckenfeld	dchdy	Transfer; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U159	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S018	E159	gemeinsames zweireihiges Figuren-/Beckenfeld	ly	Abführposten	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U160	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S018	E160	gemeinsames zweireihiges Figuren-/Beckenfeld	dsheol	Kurzhalt	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U161	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S018	E161	gemeinsames zweireihiges Figuren-/Beckenfeld	oiiin	Arbeitsstufe	SHARED_DECK	PROSE_ORDER	NONE
U162	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S018	E162	gemeinsames zweireihiges Figuren-/Beckenfeld	olkeedy	lange sammeln; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U163	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S019	E163	gemeinsames zweireihiges Figuren-/Beckenfeld	tedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U164	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S020	E164	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	kurz wärmen	SHARED_DECK	PROSE_ORDER	NONE
U165	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S020	E165	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhedy	durchlassen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U166	J1_ROOT_AND_LEAF_BASIN	WHAT_OR_HOW_PROSE	f81v	B1-S021	E166	gemeinsames zweireihiges Figuren-/Beckenfeld	chal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U167	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S001	E167	obere Paarbecken-/Zylinderstation	dchedy	überführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U168	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S002	E168	obere Paarbecken-/Zylinderstation	qolchedy	weiterführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U169	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S003	E169	obere Paarbecken-/Zylinderstation	qokain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U170	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S003	E170	obere Paarbecken-/Zylinderstation	dy	dies	SHARED_DECK	PROSE_ORDER	NONE
U171	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S003	E171	obere Paarbecken-/Zylinderstation	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U172	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E172	obere Paarbecken-/Zylinderstation	qokal	dorthin einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U173	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E173	obere Paarbecken-/Zylinderstation	lcheckhy	Abführpassage	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U174	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E174	obere Paarbecken-/Zylinderstation	lched	Abführung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U175	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E175	obere Paarbecken-/Zylinderstation	qokeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U176	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S004	E176	obere Paarbecken-/Zylinderstation	lcheckhedy	Trennabzug; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U177	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E177	obere Paarbecken-/Zylinderstation	qokaly	Zieleinsatz	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U178	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E178	obere Paarbecken-/Zylinderstation	solkaiin	Sollsammlung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U179	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E179	obere Paarbecken-/Zylinderstation	chckhy	durchleiten	SHARED_DECK	PROSE_ORDER	NONE
U180	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E180	obere Paarbecken-/Zylinderstation	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U181	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E181	obere Paarbecken-/Zylinderstation	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U182	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E182	obere Paarbecken-/Zylinderstation	octheol	Fortsetzung vorbereiten	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U183	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E183	obere Paarbecken-/Zylinderstation	chkeey	Langwärmen	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U184	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S005	E184	obere Paarbecken-/Zylinderstation	ldy	abziehen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U185	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E185	obere Paarbecken-/Zylinderstation	oteey	Langfolge	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U186	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E186	obere Paarbecken-/Zylinderstation	qokal	dorthin einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U187	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E187	obere Paarbecken-/Zylinderstation	sheckhy	Kurzpassage	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U188	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S006	E188	obere Paarbecken-/Zylinderstation	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U189	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S007	E189	mittlere linke Geräte-/Inline-Knotenstation	dshedy	Kurzabsetzen; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U190	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S008	E190	mittlere linke Geräte-/Inline-Knotenstation	sotaiin	Folgemaß	SHARED_DECK	PROSE_ORDER	NONE
U191	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S008	E191	mittlere linke Geräte-/Inline-Knotenstation	qokar	Quelleinsatz	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U192	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S008	E192	mittlere linke Geräte-/Inline-Knotenstation	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U193	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S009	E193	mittlere linke Geräte-/Inline-Knotenstation	solshedy	Folgeabsetzen; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U194	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E194	mittlere linke Geräte-/Inline-Knotenstation	qokeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U195	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E195	mittlere linke Geräte-/Inline-Knotenstation	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U196	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E196	mittlere linke Geräte-/Inline-Knotenstation	ls	Auslass	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U197	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S010	E197	mittlere linke Geräte-/Inline-Knotenstation	cheey	Klarauszug	SHARED_DECK	PROSE_ORDER	NONE
U198	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E198	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U199	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E199	ungelöste mittlere rechte Linie-/Liegepodeststation	char	davon	SHARED_DECK	PROSE_ORDER	NONE
U200	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E200	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U201	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S011	E201	ungelöste mittlere rechte Linie-/Liegepodeststation	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U202	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E202	ungelöste mittlere rechte Linie-/Liegepodeststation	lchy	Abführgut	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U203	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E203	unteres grünes Mehrfigurenfeld	cheey	Klarauszug	SHARED_DECK	PROSE_ORDER	NONE
U204	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E204	unteres grünes Mehrfigurenfeld	qcthey	kurz vorbereiten	SHARED_DECK	PROSE_ORDER	NONE
U205	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E205	unteres grünes Mehrfigurenfeld	qokeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U206	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E206	unteres grünes Mehrfigurenfeld	lcheey	Klarabzug	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U207	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E207	unteres grünes Mehrfigurenfeld	daiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U208	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E208	unteres grünes Mehrfigurenfeld	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U209	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S012	E209	unteres grünes Mehrfigurenfeld	qokeeedy	Volleinsatz; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U210	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S013	E210	unteres grünes Mehrfigurenfeld	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U211	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S014	E211	unteres grünes Mehrfigurenfeld	lar	Quellabzug	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U212	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S015	E212	lokale Randstationen des unteren Feldes	tshey	Klarlauf	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U213	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S015	E213	lokale Randstationen des unteren Feldes	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U214	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E214	lokale Randstationen des unteren Feldes	cheal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U215	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E215	lokale Randstationen des unteren Feldes	lchedar	Quellabführung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U216	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E216	lokale Randstationen des unteren Feldes	ches	Teilen	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U217	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E217	lokale Randstationen des unteren Feldes	aiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U218	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E218	lokale Randstationen des unteren Feldes	oteey	Langfolge	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U219	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E219	lokale Randstationen des unteren Feldes	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U220	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E220	lokale Randstationen des unteren Feldes	okey	kurz einwirken	SHARED_DECK	PROSE_ORDER	NONE
U221	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S016	E221	lokale Randstationen des unteren Feldes	pchedy	Zuführung; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U222	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S017	E222	lokale Randstationen des unteren Feldes	rsheal	Kurzhalt am Ziel	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U223	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S017	E223	lokale Randstationen des unteren Feldes	daldy	Zielschluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U224	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S018	E224	lokale Randstationen des unteren Feldes	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
