stratum_id	view_id	offset	section	language	hand	post_mask_length_bin	eligible_paragraphs	rotation_step_mod_n	moved_membership_sets	identity_membership_sets	empty_membership_sets_before	empty_membership_sets_after	target_memberships_before	target_memberships_after	deterministic_sort	rotation_rule
RAW_PAIRED:O10:S013	RAW_PAIRED	10	H	B	2	4	7	3	7	0	2	2	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S014	RAW_PAIRED	10	H	B	2	5	26	10	23	3	9	9	29	29	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S015	RAW_PAIRED	10	H	B	2	6	6	4	5	1	3	3	7	7	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S016	RAW_PAIRED	10	H	B	3	4	7	3	5	2	2	2	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S017	RAW_PAIRED	10	H	B	3	5	3	1	3	0	0	0	4	4	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S018	RAW_PAIRED	10	H	B	5	4	2	0	0	2	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S019	RAW_PAIRED	10	H	B	5	5	6	4	6	0	1	1	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S020	RAW_PAIRED	10	H	B	5	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S021	RAW_PAIRED	10	P	A	1	3	4	2	4	0	0	0	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S022	RAW_PAIRED	10	P	A	1	4	9	1	9	0	0	0	18	18	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S023	RAW_PAIRED	10	P	A	1	5	14	10	11	3	6	6	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S024	RAW_PAIRED	10	P	A	1	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S025	RAW_PAIRED	10	S	A	3	3	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S026	RAW_PAIRED	10	S	A	3	4	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S027	RAW_PAIRED	10	S	A	3	5	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S028	RAW_PAIRED	10	S	A	3	6	4	2	4	0	0	0	12	12	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S029	RAW_PAIRED	10	S	B	3	3	22	10	20	2	6	6	28	28	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S030	RAW_PAIRED	10	S	B	3	4	140	10	111	29	64	64	106	106	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S031	RAW_PAIRED	10	S	B	3	5	67	10	45	22	39	39	42	42	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S032	RAW_PAIRED	10	S	B	3	6	5	0	0	5	2	2	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S033	RAW_PAIRED	10	S	B	3	7	3	1	3	0	0	0	8	8	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S034	RAW_PAIRED	10	S	B	3	8	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S035	RAW_PAIRED	10	S	B	@	3	1	0	0	1	1	1	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S036	RAW_PAIRED	10	S	B	@	4	5	0	0	5	3	3	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S037	RAW_PAIRED	10	S	B	@	5	5	0	0	5	2	2	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S038	RAW_PAIRED	10	T	B	2	4	6	4	5	1	2	2	8	8	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S039	RAW_PAIRED	10	T	B	2	5	9	1	8	1	2	2	14	14	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S040	RAW_PAIRED	10	T	B	2	6	4	2	4	0	0	0	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S041	RAW_PAIRED	10	T	B	2	7	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O10:S042	RAW_PAIRED	10	T	B	5	5	4	2	4	0	1	1	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S001	RAW_PAIRED	11	B	B	2	3	3	2	3	0	1	1	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S002	RAW_PAIRED	11	B	B	2	4	19	11	15	4	0	0	34	34	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S003	RAW_PAIRED	11	B	B	2	5	27	11	25	2	1	1	53	53	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S004	RAW_PAIRED	11	B	B	2	6	17	11	16	1	1	1	37	37	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S005	RAW_PAIRED	11	B	B	2	7	1	0	0	1	0	0	1	1	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S006	RAW_PAIRED	11	C	B	2	4	5	1	4	1	3	3	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S007	RAW_PAIRED	11	C	B	2	5	4	3	0	4	4	4	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S008	RAW_PAIRED	11	C	B	2	6	1	0	0	1	1	1	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S009	RAW_PAIRED	11	H	A	1	3	4	3	4	0	1	1	4	4	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S010	RAW_PAIRED	11	H	A	1	4	60	11	48	12	28	28	40	40	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S011	RAW_PAIRED	11	H	A	1	5	84	11	44	40	57	57	41	41	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S012	RAW_PAIRED	11	H	A	1	6	18	11	13	5	9	9	16	16	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S013	RAW_PAIRED	11	H	B	2	4	7	4	7	0	2	2	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S014	RAW_PAIRED	11	H	B	2	5	26	11	24	2	9	9	29	29	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S015	RAW_PAIRED	11	H	B	2	6	6	5	5	1	3	3	7	7	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S016	RAW_PAIRED	11	H	B	3	4	7	4	5	2	2	2	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S017	RAW_PAIRED	11	H	B	3	5	3	2	3	0	0	0	4	4	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S018	RAW_PAIRED	11	H	B	5	4	2	1	2	0	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S019	RAW_PAIRED	11	H	B	5	5	6	5	5	1	1	1	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S020	RAW_PAIRED	11	H	B	5	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S021	RAW_PAIRED	11	P	A	1	3	4	3	4	0	0	0	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S022	RAW_PAIRED	11	P	A	1	4	9	2	9	0	0	0	18	18	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S023	RAW_PAIRED	11	P	A	1	5	14	11	13	1	6	6	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S024	RAW_PAIRED	11	P	A	1	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S025	RAW_PAIRED	11	S	A	3	3	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S026	RAW_PAIRED	11	S	A	3	4	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S027	RAW_PAIRED	11	S	A	3	5	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S028	RAW_PAIRED	11	S	A	3	6	4	3	4	0	0	0	12	12	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S029	RAW_PAIRED	11	S	B	3	3	22	11	20	2	6	6	28	28	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S030	RAW_PAIRED	11	S	B	3	4	140	11	109	31	64	64	106	106	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S031	RAW_PAIRED	11	S	B	3	5	67	11	43	24	39	39	42	42	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S032	RAW_PAIRED	11	S	B	3	6	5	1	4	1	2	2	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S033	RAW_PAIRED	11	S	B	3	7	3	2	3	0	0	0	8	8	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S034	RAW_PAIRED	11	S	B	3	8	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S035	RAW_PAIRED	11	S	B	@	3	1	0	0	1	1	1	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S036	RAW_PAIRED	11	S	B	@	4	5	1	3	2	3	3	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S037	RAW_PAIRED	11	S	B	@	5	5	1	5	0	2	2	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S038	RAW_PAIRED	11	T	B	2	4	6	5	6	0	2	2	8	8	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S039	RAW_PAIRED	11	T	B	2	5	9	2	9	0	2	2	14	14	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S040	RAW_PAIRED	11	T	B	2	6	4	3	4	0	0	0	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S041	RAW_PAIRED	11	T	B	2	7	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O11:S042	RAW_PAIRED	11	T	B	5	5	4	3	4	0	1	1	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S001	RAW_PAIRED	12	B	B	2	3	3	0	0	3	1	1	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S002	RAW_PAIRED	12	B	B	2	4	19	12	18	1	0	0	34	34	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S003	RAW_PAIRED	12	B	B	2	5	27	12	25	2	1	1	53	53	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S004	RAW_PAIRED	12	B	B	2	6	17	12	16	1	1	1	37	37	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S005	RAW_PAIRED	12	B	B	2	7	1	0	0	1	0	0	1	1	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S006	RAW_PAIRED	12	C	B	2	4	5	2	2	3	3	3	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S007	RAW_PAIRED	12	C	B	2	5	4	0	0	4	4	4	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S008	RAW_PAIRED	12	C	B	2	6	1	0	0	1	1	1	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S009	RAW_PAIRED	12	H	A	1	3	4	0	0	4	1	1	4	4	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S010	RAW_PAIRED	12	H	A	1	4	60	12	40	20	28	28	40	40	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S011	RAW_PAIRED	12	H	A	1	5	84	12	45	39	57	57	41	41	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S012	RAW_PAIRED	12	H	A	1	6	18	12	13	5	9	9	16	16	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S013	RAW_PAIRED	12	H	B	2	4	7	5	7	0	2	2	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S014	RAW_PAIRED	12	H	B	2	5	26	12	23	3	9	9	29	29	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S015	RAW_PAIRED	12	H	B	2	6	6	0	0	6	3	3	7	7	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S016	RAW_PAIRED	12	H	B	3	4	7	5	7	0	2	2	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S017	RAW_PAIRED	12	H	B	3	5	3	0	0	3	0	0	4	4	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S018	RAW_PAIRED	12	H	B	5	4	2	0	0	2	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S019	RAW_PAIRED	12	H	B	5	5	6	0	0	6	1	1	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S020	RAW_PAIRED	12	H	B	5	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S021	RAW_PAIRED	12	P	A	1	3	4	0	0	4	0	0	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S022	RAW_PAIRED	12	P	A	1	4	9	3	8	1	0	0	18	18	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S023	RAW_PAIRED	12	P	A	1	5	14	12	11	3	6	6	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S024	RAW_PAIRED	12	P	A	1	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S025	RAW_PAIRED	12	S	A	3	3	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S026	RAW_PAIRED	12	S	A	3	4	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S027	RAW_PAIRED	12	S	A	3	5	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S028	RAW_PAIRED	12	S	A	3	6	4	0	0	4	0	0	12	12	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S029	RAW_PAIRED	12	S	B	3	3	22	12	20	2	6	6	28	28	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S030	RAW_PAIRED	12	S	B	3	4	140	12	110	30	64	64	106	106	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S031	RAW_PAIRED	12	S	B	3	5	67	12	42	25	39	39	42	42	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S032	RAW_PAIRED	12	S	B	3	6	5	2	5	0	2	2	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S033	RAW_PAIRED	12	S	B	3	7	3	0	0	3	0	0	8	8	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S034	RAW_PAIRED	12	S	B	3	8	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S035	RAW_PAIRED	12	S	B	@	3	1	0	0	1	1	1	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S036	RAW_PAIRED	12	S	B	@	4	5	2	4	1	3	3	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S037	RAW_PAIRED	12	S	B	@	5	5	2	4	1	2	2	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S038	RAW_PAIRED	12	T	B	2	4	6	0	0	6	2	2	8	8	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S039	RAW_PAIRED	12	T	B	2	5	9	3	9	0	2	2	14	14	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S040	RAW_PAIRED	12	T	B	2	6	4	0	0	4	0	0	11	11	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S041	RAW_PAIRED	12	T	B	2	7	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
RAW_PAIRED:O12:S042	RAW_PAIRED	12	T	B	5	5	4	0	0	4	1	1	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S001	STABLE_PAIRED	1	B	B	2	3	3	1	3	0	1	1	5	5	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S002	STABLE_PAIRED	1	B	B	2	4	19	1	17	2	0	0	33	33	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S003	STABLE_PAIRED	1	B	B	2	5	27	1	23	4	1	1	47	47	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S004	STABLE_PAIRED	1	B	B	2	6	17	1	16	1	3	3	32	32	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S005	STABLE_PAIRED	1	B	B	2	7	1	0	0	1	0	0	1	1	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S006	STABLE_PAIRED	1	C	B	2	4	5	1	4	1	3	3	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S007	STABLE_PAIRED	1	C	B	2	5	4	1	0	4	4	4	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S008	STABLE_PAIRED	1	C	B	2	6	1	0	0	1	1	1	0	0	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S009	STABLE_PAIRED	1	H	A	1	3	4	1	4	0	1	1	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S010	STABLE_PAIRED	1	H	A	1	4	60	1	35	25	35	35	29	29	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S011	STABLE_PAIRED	1	H	A	1	5	84	1	38	46	59	59	36	36	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S012	STABLE_PAIRED	1	H	A	1	6	18	1	14	4	9	9	16	16	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S013	STABLE_PAIRED	1	H	B	2	4	7	1	6	1	2	2	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S014	STABLE_PAIRED	1	H	B	2	5	26	1	20	6	9	9	26	26	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S015	STABLE_PAIRED	1	H	B	2	6	6	1	5	1	3	3	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S016	STABLE_PAIRED	1	H	B	3	4	7	1	5	2	2	2	6	6	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S017	STABLE_PAIRED	1	H	B	3	5	3	1	2	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S018	STABLE_PAIRED	1	H	B	5	4	2	1	2	0	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S019	STABLE_PAIRED	1	H	B	5	5	6	1	5	1	1	1	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S020	STABLE_PAIRED	1	H	B	5	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S021	STABLE_PAIRED	1	P	A	1	3	4	1	4	0	0	0	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S022	STABLE_PAIRED	1	P	A	1	4	9	1	9	0	0	0	17	17	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S023	STABLE_PAIRED	1	P	A	1	5	14	1	11	3	7	7	9	9	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S024	STABLE_PAIRED	1	P	A	1	6	1	0	0	1	0	0	2	2	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
STABLE_PAIRED:O01:S025	STABLE_PAIRED	1	S	A	3	3	1	0	0	1	0	0	3	3	page_lexicographic|paragraph_start_line_numeric|paragraph_id	dest_i<-source_(i-k_mod_n)
