unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P01:RAW_ED1_SENSITIVITY:G807-P0120	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0120	f34v	f34v	H	B	2	1	cheol	46	4	5	40	33	air=1|ar=1|chdar=1|chdy=3|chear=1|checkhy=1|chedy=2|cheky=1|chey=1|chkain=1|choraiin=1|chy=1|cphy=1|daiin=1|dy=1|kain=1|kchdy=2|kedy=1|keedy=2|lsheody=1|okedy=1|okeedy=1|okey=1|olchdaiin=2|oldaiin=1|oldar=1|otain=1|qokedy=2|qokeey=1|s=1|shs=1|tedy=1|ysheos=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0123	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0123	f35v	f35v	H	A	1	1	cheol	81	19	6	77	60	aiin=3|ar=1|chckhor=1|chcthaiin=1|chkaly=1|chkcheeu=1|cho=2|chocthy=2|chodaiin=1|choiin=1|chokeeo=1|choly=1|chor=2|chosar=1|chotchy=1|choty=1|chyty=1|ckhy=1|cthy=1|d=3|daiin=5|dain=2|dal=1|dan=1|dchaiin=1|dchokchy=1|dchold=1|dchor=1|dchy=2|doiin=1|kchor=1|keol=1|ksho=1|oaiin=1|okcheey=1|okeey=1|parchor=1|qokchaiin=1|qokeeeb=1|qotcheeaiin=1|qotchy=2|r=1|roaiin=1|s=1|schokey=1|sho=1|shol=2|shory=1|shy=2|sodaiin=1|tar=1|tcheain=1|tcheey=1|tchey=1|tcho=1|tchor=2|y=1|ydaiin=1|ytchy=1|yty=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0130	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0130	f37r	f37r	H	A	1	0	otal	22	3	4	20	17	chy=2|ckhy=1|daiin=3|daiir=1|dain=1|dchor=1|kchochor=1|loldaiin=1|okchor=1|otcho=1|qotchy=1|qoto=1|qotordy=1|shy=1|ychey=1|ykaiin=1|ykchody=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0140	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0140	f39v	f39v	H	B	2	0	otal	51	6	5	49	41	aiin=2|ain=1|ald=1|ar=3|chckhy=1|chdy=1|chedy=1|chek=1|chl=1|cholody=1|daiiin=1|dain=1|dalor=1|dar=3|dy=1|fchor=1|lchdy=1|oar=1|ockhedy=1|okaiin=2|okedy=1|olaiir=1|olchef=1|olkaiin=1|olky=1|oraly=1|otedy=1|pardy=1|qokain=1|qokar=2|qokchy=1|sarol=1|shedy=1|sheedy=2|shek=1|shekam=1|tar=1|y=1|ykar=1|ykeedy=1|yky=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0145	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0145	f41r	f41r	H	B	5	0	otal	37	4	5	37	31	alshey=1|cheky=1|chpy=1|dalain=1|daly=1|dchedy=2|dor=1|dy=3|kchdy=1|kedaleey=1|keedy=1|kesh=1|oked=1|opchd=1|opshes=1|pshey=1|qok=1|qokedy=4|qokeed=1|qotchedy=1|qotchy=1|sal=1|say=1|seekeeey=1|shekchy=1|shkakeedy=1|ychdykchdy=1|ycheoky=1|ykedy=1|ykeeo=1|yteedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0159	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0159	f44r	f44r	H	A	1	0	otal	20	3	4	20	20	chody=1|dam=1|dchy=1|dy=1|dyeees=1|koees=1|okchey=1|oky=1|oray=1|otoloaiin=1|qykchey=1|shy=1|tshodpy=1|ty=1|y=1|ychor=1|ydsh=1|ykchey=1|ykchy=1|ypsholy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0162	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0162	f44v	f44v	H	A	1	1	cheol	17	2	4	13	12	chor=1|cthol=1|cthy=2|d=1|daiin=1|okchor=1|otoldy=1|qotshol=1|qotshy=1|shcthy=1|shol=1|tsho=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0163	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0163	f44v	f44v	H	A	1	1	cheol	30	3	4	28	26	cphaiin=1|cthain=1|cthy=1|dair=1|dy=1|kchain=1|keey=1|oain=1|opchod=1|opy=1|otchol=1|otchy=1|oty=1|qoty=1|shaiin=1|shky=1|sho=1|shol=1|shor=1|shorody=1|tchy=1|y=2|ykchor=1|yokalod=1|ytaiin=2|ytchear=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0164	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0164	f44v	f44v	H	A	1	0	otal	23	4	4	20	19	chaiin=1|chcthy=2|ckhy=1|cphaiin=1|cthal=1|cthees=1|ctho=1|cthol=1|dairl=1|dshor=1|lchor=1|lkeees=1|lo=1|lsho=1|qokchy=1|shol=1|teol=1|tshy=1|ychey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0167	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0167	f45r	f45r	H	A	1	1	cheol	23	3	4	19	17	chain=1|cthy=2|daiin=1|dain=2|daldaiin=1|dy=1|ey=1|g=1|laldan=1|okaiin=1|okcho=1|otydal=1|qodaiin=1|qotchol=1|tchol=1|ykolody=1|ytaiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0168	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0168	f45v	f45v	H	A	1	1	cheol	26	3	4	24	23	chey=1|chko=1|chom=1|chor=1|cthy=1|daiin=1|dail=1|dain=1|dair=1|dod=1|dy=1|fsholom=1|korary=1|okchol=2|okchy=1|okolor=1|olald=1|opchaiin=1|qockhy=1|s=1|shor=1|shy=1|ykchy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0180	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0180	f48r	f48r	H	B	5	0	otal	67	7	6	62	62	aiin=1|ar=1|cheockhy=1|cheody=1|chet=1|chetedy=1|cholkar=1|chtaiin=1|ckhy=1|cthar=1|ctheety=1|daiin=1|dain=1|dal=1|dam=1|dr=1|kechodshey=1|kedy=1|ldy=1|octhey=1|ody=1|okain=1|okeoam=1|okeody=1|olaiin=1|olkey=1|olsheey=1|opaldy=1|opchety=1|opchey=1|otaiin=1|otchdain=1|otchdy=1|oteodaiin=1|oteol=1|oteoly=1|pshdaiin=1|qoekaiin=1|qokdy=1|qotedy=1|qoteo=1|r=1|she=1|sheodaiin=1|sheody=1|sheokeol=1|shol=1|tedain=1|tedy=1|teol=1|teoteey=1|tolkeol=1|tshdy=1|y=1|ykeedy=1|ykeeody=1|ykeey=1|ypchdy=1|yteched=1|ytedy=1|yteeol=1|yteey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0181	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0181	f48v	f48v	H	B	5	0	otal	58	5	5	54	51	aiin=2|air=1|alchdy=1|alchey=1|am=1|chdy=1|chedy=1|chedyty=1|chety=1|chey=1|chody=1|choolkeey=1|cthdy=1|dain=1|daly=1|dchedy=1|dshedy=1|dy=1|fchedy=1|kedy=1|keody=1|kor=1|lkeey=1|los=1|m=1|okain=1|okeeor=1|okeey=1|olkeeey=1|otchody=1|otedy=1|oteed=1|otsh=1|pcheodchy=1|qocthedy=1|qokar=1|shed=1|shey=1|taiin=1|tchddy=1|tedy=1|teedy=1|tolkain=1|ty=1|y=3|ykeedy=1|ykeeedy=1|yotedy=1|ypair=1|ypchedy=1|yteedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0185	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0185	f49r	f49r	H	A	1	1	cheol	42	8	5	37	33	chcthy=1|cheey=2|cho=1|chochy=1|chods=1|chody=1|chokan=1|chokchol=1|chor=1|chs=1|cthodd=1|d=1|daiin=4|dcheo=1|dchey=1|dchodaiin=1|ety=1|kcho=1|keolchey=1|ochol=1|odcho=1|oriin=1|podaiin=1|qo=1|qocho=1|qotcho=1|qotchody=1|r=1|sheor=1|shol=1|shoqoky=1|shor=1|y=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0188	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0188	f49v	f49v	H	A	1	1	cheol	66	15	6	60	42	chaiin=2|chain=1|chariin=1|chctho=1|cheey=1|cheky=1|cheokchet=1|ches=1|chetcho=1|chey=1|chkalchy=1|cho=3|chokaiin=1|chokaly=1|chokchy=1|chokeeoky=1|chokeo=1|chokoran=1|chor=5|choteey=1|chy=1|d=2|daiin=5|dain=1|daisin=1|dal=1|dls=1|dy=3|e=2|k=1|kchor=1|kshardy=1|oaiin=2|qokeaiin=1|qokg=1|qotcheol=1|r=1|rchseesy=1|s=1|sho=1|y=3|ykchokeo=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0189	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0189	f50r	f50r	H	B	2	0	otal	73	8	6	67	56	ald=1|alol=2|alosam=1|ar=4|chckhy=2|chedy=1|chefchdy=1|chkaiin=1|chky=1|chody=1|daiiin=1|dair=1|dar=1|darin=1|dy=1|kaiin=1|kar=4|kchdy=1|kchedy=1|keodaiin=1|laiin=1|ockhody=1|odam=1|okain=1|okeody=1|oky=1|olfchedy=1|olkair=1|opalke=1|opchey=1|orolkain=1|orsheckhy=1|otchdy=1|pchdy=1|psheor=1|qokaiin=1|qokain=1|qokas=1|qokchdy=4|qokedy=1|qopeeedar=1|shedain=1|sheedy=1|sheekar=1|shos=1|solkaiin=1|solkchy=1|sor=1|taipar=1|tchdy=1|tshol=1|y=1|yk=1|ykaiin=1|ykeey=1|ytchdy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0191	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0191	f51r	f51r	H	A	1	0	otal	63	11	5	59	52	cheeal=1|cheeey=1|cheody=1|chody=1|chokaiin=1|ckheey=1|ckheodar=1|ckheody=2|ckhey=2|ckhody=1|ckhol=1|ckhy=1|cpheo=1|cphodal=1|daiin=4|daiiy=1|daim=1|dal=1|dam=1|dcheodaiin=1|es=1|kaiiidal=1|oaiin=1|odaiin=1|okeey=1|okeor=1|opchear=1|oshol=1|otchey=1|oty=1|otydy=1|pchodal=1|qchodal=1|qockhey=2|qodaiin=2|qody=1|qoetam=1|qokey=1|qoky=1|qotchy=1|s=1|taiin=1|tcheody=1|tsholdchy=1|ycho=1|ydchody=1|ykald=1|ykchodaiin=1|ykeoldy=1|ykieol=1|yoees=1|ypchedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0192	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0192	f51v	f51v	H	A	1	1	cheol	55	9	5	48	43	chckhey=1|cheodar=1|chey=1|cho=2|chod=1|chodaiin=1|ckhey=1|ckhol=1|ctheody=1|cthy=1|daiin=4|dchol=1|fold=1|kcholol=1|ochockhy=1|ody=1|okor=1|olcheety=1|olkeeody=1|otaiin=1|oteo=1|otykol=1|qocphy=1|qod=1|qodaiin=1|qokcheody=1|qokody=1|qotaiin=1|r=1|s=2|saiin=1|shain=1|sheey=1|sheo=1|shokog=1|tchody=1|ycheoky=1|ycthol=1|ykeey=1|ykeol=1|ytam=1|ytchody=1|ytol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0194	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0194	f52v	f52v	H	A	1	1	cheol	35	5	5	30	28	chcphol=1|chochar=1|chocphar=1|chor=2|chteeor=1|chy=1|cphaiiin=1|cpheodar=1|ctho=1|cthor=2|daiir=1|dam=1|dy=1|ese=1|kcholy=1|kor=1|ls=1|oor=1|otcheor=1|oty=1|pchor=1|qotodaiin=1|sarg=1|shy=1|ytchey=1|yteey=1|ytol=1|ytor=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0198	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0198	f54v	f54v	H	A	1	1	cheol	63	11	5	51	44	aiin=2|alchy=1|aldam=1|am=1|ar=1|chckhy=1|cheky=1|chodoldy=1|chody=1|chor=1|chpal=1|chy=1|ckhey=1|cphaiin=1|cpheeain=1|cphey=1|cthaildy=1|cthol=1|daiin=2|dal=1|dar=2|dcheain=1|dy=1|oaiin=1|odaiin=1|okaiin=1|oldaiin=1|oloiin=1|pcheodar=1|qockhy=1|qoctheol=1|qocthy=1|qodaiin=1|qodaim=1|qokam=1|qokar=1|qokeey=1|qotchy=1|s=5|sheody=1|tam=1|tar=1|ypchal=1|ytaiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0207	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0207	f58r	f58r	S	A	3	0	otal	109	12	6	94	82	aiin=2|airaldy=1|alam=2|am=1|ar=3|arary=1|ary=1|chairal=1|char=3|cheey=1|chekaiin=1|chofchol=1|cholaly=1|choldal=1|choldy=1|cholfy=1|cholkeey=1|choty=1|chy=1|ckhy=1|daiin=1|daiir=1|dal=4|dalaldam=1|dalchal=1|dalchy=1|dalor=2|dchair=1|dshodal=1|dshor=1|dy=2|e=1|kor=1|m=1|okair=1|okalal=1|okalys=1|olchear=1|olchokal=1|oleeam=1|orar=1|otalal=1|otalchal=1|otchy=1|oteodchy=1|oteom=1|otey=2|otoralchy=1|qoaiin=1|qoar=1|qocphody=1|qokalam=1|qopaim=1|qor=1|s=1|saiin=1|shal=1|shalom=1|shaly=1|shar=1|sharam=1|shedy=1|sheey=1|shoar=1|shofchy=1|sholaiin=1|sholala=1|sholar=1|sholteol=1|sholy=1|shom=1|shoty=1|tchy=1|toleeshal=1|ykechod=1|ytalar=1|ytalody=1|ytam=1|ytar=1|ytchaly=1|yteochy=1|yteodaiin=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0208	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0208	f58r	f58r	S	A	3	0	otal	75	8	6	67	62	air=1|alaiin=1|aldar=1|alkar=1|aly=1|ar=3|arodaim=1|chalolky=1|chaly=1|cheekey=1|cheky=1|cheoekar=1|choky=1|cholkor=1|chotam=1|chy=1|daiin=2|dal=3|dalchdy=1|daldy=1|dcholy=1|dshaly=1|ees=1|oar=1|ochaly=1|okalal=1|okey=1|olar=1|olchey=1|oleesey=1|olkeal=1|olkeol=1|olseeg=1|opy=1|otakas=1|otalar=1|otalor=1|otary=1|oteeoaly=1|oteeos=1|oty=1|pchdy=1|pydaly=1|qoaiir=1|qokaldy=1|qoky=1|qotaily=1|qotey=1|qotoly=1|qotyshey=1|s=1|sheain=1|tazain=1|tcheos=1|todal=1|typchey=1|ycheor=1|ysheockhy=1|ysholshy=1|ytar=1|ytashy=1|ytchody=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0209	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0209	f58r	f58r	S	A	3	1	cheol	116	13	6	101	90	aiin=2|air=1|airaly=1|aldam=1|alol=1|alols=1|am=1|ar=5|aram=1|chaltar=1|chcthy=1|chear=2|chkaiin=1|chockhy=1|chokey=1|cholols=1|chor=2|chtaldy=1|chy=1|chykaldy=1|ckhol=1|cphol=1|dalal=1|dalam=1|dalol=1|dalols=1|daly=1|dar=1|dtos=1|dtshol=1|dy=1|dytal=1|kaldy=1|kar=1|kshar=1|ls=1|odalaly=1|odalar=1|oekeody=1|ofadain=1|okaiin=1|okalody=1|olaldy=1|olchocfhy=1|olfcham=1|olol=1|omy=1|opcheear=1|opolkeor=1|opsheolaiin=1|opydaiin=1|oqotaly=1|otey=1|oty=1|pchody=1|podaiir=1|qockhy=1|qokaiin=1|qokaldy=1|qokalos=1|qokaly=3|qokar=1|qoky=2|r=1|s=2|salol=1|sar=1|schoy=1|sharal=1|sheeetchy=1|sheoctham=1|shoekar=1|shokal=1|shokalol=1|shokar=1|shoky=1|shol=1|skaiin=1|taly=1|tshaly=1|ykaly=1|ykar=1|ykeeshy=1|yroleeey=1|yshealkair=1|ysheos=1|yssheol=1|ytaipom=1|yteor=1|ytolkal=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0212	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0212	f58v	f58v	S	A	3	0	otal	14	2	3	12	12	alam=1|ar=1|chey=1|choar=1|ckhar=1|dalar=1|keeo=1|leeckhey=1|polal=1|qoair=1|yfair=1|ykeeody=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0218	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0218	f66r	f66r	T	B	5	1	cheol	62	7	5	55	49	aiin=1|ar=1|chckhedy=1|chdy=2|cheedy=1|cheky=1|cheoky=1|chety=1|chody=1|cphedy=1|daiin=1|dalol=1|daly=1|dor=2|kedy=1|keody=2|kody=1|lchedy=1|lchey=1|ldaiin=1|ldy=1|lkeedy=1|lodaiin=1|lshedy=1|lsheody=1|okalchedy=1|olkeol=1|otchedy=1|oteey=1|oteochey=1|pchedy=1|qokey=1|qoky=3|qotchedy=1|qoteeod=1|shckhar=1|shedy=2|sheeol=1|shekaly=1|shekeefy=1|shekol=1|sheody=1|shey=1|shol=1|todeeey=1|tolchedy=1|ydaiin=1|ykchdy=1|ysheeod=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0219	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0219	f66v	f66v	H	B	5	0	otal	25	3	4	23	19	chckhy=1|chekal=1|chety=1|chokal=1|daiin=1|dal=5|daldeam=1|dor=1|ko=1|okeodof=1|opch=1|qokedy=1|shdy=1|shedefam=1|sheefy=1|sheod=1|shokeshy=1|ychoopy=1|ytody=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0221	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0221	f66v	f66v	H	B	5	0	otal	35	4	5	32	32	aiin=1|chckhy=1|chedy=1|chekal=1|cheky=1|cheoseesey=1|chkchody=1|chpadar=1|daiin=1|dal=1|dalkal=1|dar=1|fchdly=1|kar=1|kchy=1|okchdy=1|okedy=1|otaiin=1|oty=1|pody=1|qekar=1|qofchal=1|saiin=1|shedar=1|sheey=1|shekeod=1|sheody=1|shey=1|ydees=1|ykedaiin=1|ykofar=1|yteeod=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0231	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0231	f76r	f76r	T	B	2	1	cheol	255	29	7	228	126	aiin=2|ain=7|alchdy=1|alolor=1|ar=2|as=1|chcfhdy=1|chckh=1|chckheed=1|chckhy=3|chcphdy=1|chcphedy=1|chcphy=1|chdam=1|chdy=1|checkhy=1|chedain=1|chedy=11|cheedy=1|chekain=1|chekair=1|cheolchey=1|chep=1|chepy=1|ches=1|chey=8|chkorol=1|chorshedy=1|chy=1|cthar=1|d=1|dain=2|dalaiin=1|dalshedy=1|daly=1|dar=5|darchey=1|dcheedy=1|dshedy=2|dy=1|k=1|kain=1|ky=1|laiin=1|lchar=1|lchedy=5|lchey=2|lkain=2|lkar=1|lkedy=1|lkeedy=1|lklchey=1|llaiir=1|lor=1|lshcthy=1|lshedy=1|okain=4|okeed=1|okeedal=1|okees=2|okeey=2|okey=1|olaiin=1|olain=2|olchy=1|oldy=1|oleeed=1|olkeey=1|olky=1|ollchy=1|olsheol=1|opchdy=1|opshdy=1|opshey=1|otchy=1|otedyl=1|oteey=1|otey=1|potchokor=1|q=1|qeeey=1|qo=3|qoaiin=1|qofshy=1|qokaiin=1|qokain=3|qokaldy=1|qokaloro=1|qokar=3|qokchdy=1|qokchsdy=1|qoked=2|qokedy=4|qokeedy=3|qokeeo=1|qokeey=7|qokey=5|qolain=1|qolair=1|qolchedy=2|qolchey=2|qoloin=1|qolp=1|qoolkal=1|qopchedy=1|qotain=2|qotddyar=1|qotes=1|qotey=1|r=2|s=3|sain=4|shckhy=3|shcthy=2|sheals=1|shecthy=1|shed=1|shedal=1|shedy=16|sheedy=2|sheeky=1|sheey=1|shey=5|shlches=1|solchedy=1|y=4	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0233	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0233	f76r	f76r	T	B	2	0	otal	56	5	5	50	37	aiin=1|as=1|chckhy=2|chedy=3|dain=2|kar=1|lchedy=1|lkar=1|lkeedy=1|loral=1|oin=1|okain=2|okedor=1|okedy=2|okeedy=1|oky=3|olaiin=1|olain=1|olchdar=1|otarain=1|otedy=2|oteedy=1|qo=1|qochy=1|qockhey=1|qokaiin=1|qoky=1|saiin=2|sain=1|shckhy=1|shear=1|shedy=2|sheey=3|shey=1|shol=1|y=1|ytain=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0239	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0239	f76v	f76v	B	B	2	1	cheol	18	2	4	18	17	alchedy=1|chedy=1|cphey=1|lchedy=1|lshedy=1|okeedy=1|olor=1|opcheey=1|otary=1|oty=1|qokeedy=1|qoky=1|qotain=1|saiin=2|sakaiin=1|tolchedy=1|ychees=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0242	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0242	f77r	f77r	B	B	2	1	cheol	71	10	6	68	47	chckhey=1|chckhy=1|chcthy=1|chealy=1|checkhy=1|chedaiin=1|chedy=4|cheedy=1|cheeky=1|cheety=1|cheey=1|chey=1|daiin=1|dal=1|daror=1|dy=1|iin=1|keedy=1|lchedy=2|lom=1|oiiiin=1|okaiin=2|olcheedy=1|olchey=1|otedy=1|qokaiin=6|qokain=5|qokaly=1|qokar=1|qokeedy=2|qokeey=1|qolchedy=1|qolkain=1|qotary=1|qotedy=3|qoteedy=2|qoteeedy=1|qotey=1|raiin=1|sa=1|sar=2|shedar=1|shedy=3|sheedy=1|solchedy=1|solkeey=1|teeolain=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0243	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0243	f77r	f77r	B	B	2	1	cheol	42	6	5	37	32	aiin=1|chcphey=1|cheedy=1|cheey=2|dal=1|dalo=2|dary=1|dy=1|laiin=1|loly=1|lsheey=1|ltaiin=1|olaiin=1|oloky=1|qepchedy=1|qoeedy=1|qokaiin=1|qokear=1|qokeedy=3|qokeey=1|qotedy=1|qykaiin=1|s=1|saiisol=1|sal=1|sheckhey=1|shedy=2|sheedy=1|sheey=1|sodar=1|tain=1|ysheey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0244	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0244	f77v	f77v	B	B	2	1	cheol	80	8	6	66	46	alain=1|ar=1|chdy=2|checkhy=1|chedy=5|cheey=1|chs=1|dal=4|dar=2|darcheedal=1|dsheedal=1|kaiin=1|lchey=1|lshedy=2|okedy=1|olchey=1|olchy=1|olshedy=1|qedy=1|qeedeey=1|qeedy=1|qetedy=1|qockhy=1|qodykey=1|qokedy=3|qokeedy=3|qokeeey=1|qokey=1|qolky=1|qolsheedy=1|qopshedy=1|qotedy=2|qy=1|rar=1|rr=1|rsheedy=1|sal=1|shdal=1|shedy=6|shey=1|sor=1|taiiin=1|tchedar=1|teedy=1|ycheedy=1|yry=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0247	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0247	f78r	f78r	B	B	2	0	otal	113	18	6	101	72	aiin=1|ain=1|aldy=1|am=1|anl=1|ar=1|chckhal=1|chckhd=1|chckhdy=1|chedy=3|cheeky=1|cheky=1|ches=1|chl=1|daiil=1|daiin=2|dal=2|dalshdy=1|dam=1|dar=1|dchckhedy=1|dshedy=1|dy=1|kar=1|kary=1|kedy=2|keedy=1|keol=1|lchedy=1|lokedy=1|lorain=1|lr=1|okain=1|okedy=1|okeed=1|okeedy=3|olkain=1|olkchdy=1|olkedy=2|olkeey=1|olol=1|otedy=1|otey=1|pchey=1|qckhedy=1|qeedar=1|qokain=6|qokchdy=1|qokedy=11|qokeedy=2|qokeey=1|qoky=2|qokychdy=1|qotedy=1|qoteedy=1|raiin=1|roiin=1|s=1|sain=1|schedy=1|shckhedy=1|shedy=5|sheety=1|sheor=1|shey=1|soiin=1|sokeedy=1|tchdoltdy=1|tchedy=1|y=1|yched=1|ykedy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0252	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0252	f79r	f79r	B	B	2	0	otal	23	3	4	19	18	choty=1|ldain=1|otechys=1|psheedy=1|qokain=1|qokam=1|qokar=1|qokchy=1|qokshedy=1|qolchey=1|qotaiin=1|qotchey=1|qotey=1|qoty=1|saiin=1|sal=1|shedy=2|sheeol=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0253	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0253	f79r	f79r	B	B	2	0	otal	18	2	4	12	11	chear=1|chedar=1|cheey=1|qokain=1|sain=1|scthey=1|shal=1|shey=1|sheyky=1|shoty=1|y=2	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0258	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0258	f79r	f79r	B	B	2	1	cheol	13	2	3	12	12	aiin=1|aran=1|chedy=1|cheedy=1|cheory=1|dar=1|lkchedy=1|ody=1|okain=1|okaio=1|okeey=1|sain=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0267	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0267	f80r	f80r	B	B	2	0	otal	35	4	5	27	25	ary=1|chcthy=1|checthy=1|chedy=1|chey=1|chty=1|dainol=1|dal=1|dar=1|dshedy=1|korchy=1|okaiin=1|okalol=1|okchey=1|olkolshedy=1|pcheolkal=1|qokain=2|qokeedy=1|qoky=1|qotey=1|qoty=1|rchedy=1|shedy=2|sheey=1|shey=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0269	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0269	f80r	f80r	B	B	2	0	otal	37	5	5	37	29	checkhy=1|checthy=1|chedy=2|cheey=1|cheky=1|daly=1|lolom=1|lor=1|lteey=1|ly=1|okain=2|olkain=1|opchey=1|orol=1|qokain=4|qokan=1|qokar=1|qokedy=1|qokeey=1|qokolkain=1|qotain=2|s=1|shckhy=1|shcthy=1|sheckhy=2|shedy=2|shepchy=1|sor=1|torolshsdy=1	1	1	0
G807-P01:RAW_ED1_SENSITIVITY:G807-P0270	G807-P01	RAW_ED1_SENSITIVITY	cheol	otal	G807-P0270	f80r	f80r	B	B	2	1	cheol	28	3	4	25	22	cheey=3|chey=1|efaloir=1|kaiin=1|lkaiin=1|loiin=1|okaiiin=1|okaiin=1|okain=1|okainy=1|olkeey=1|polchy=1|qokaiin=1|ram=1|saiin=1|sal=1|sheoky=1|sheor=1|shety=2|shy=1|tchey=1|ylor=1	1	1	0
