occurrence_id	surface	page	physical_folio	locus	token_index	strict_paragraph_id	in_strict_paragraph	legacy_rank_stable_all_three	it2a_alignment_status	it2a_aligned_token_ordinal	it2a_lcs_length	rf1b_alignment_status	rf1b_aligned_token_ordinal	rf1b_lcs_length	all_three_unique_forced_exact_alignment	audit_only_membership	primary_membership_replacement	semantic_credit
GDT800-O0538	otal	f107r	f107r	f107r.51	7	G807-P0501	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	7	11	1	1	0	0
GDT800-O0539	ol	f107r	f107r	f107r.51	8	G807-P0501	1	0	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	8	11	1	1	0	0
GDT800-O0543	otal	f107v	f107v	f107v.1	10	G807-P0502	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	12	8	1	1	0	0
GDT800-O0544	okal	f107v	f107v	f107v.11	2	G807-P0505	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O0548	otal	f107v	f107v	f107v.13	5	G807-P0505	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O0549	otal	f107v	f107v	f107v.13	7	G807-P0505	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O0555	okal	f107v	f107v	f107v.16	2	G807-P0506	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O0556	okal	f107v	f107v	f107v.16	4	G807-P0506	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O0557	okal	f107v	f107v	f107v.17	6	G807-P0506	1	1	UNIQUE_FORCED_EXACT	6	11	UNIQUE_FORCED_EXACT	6	11	1	1	0	0
GDT800-O0558	cheol	f107v	f107v	f107v.17	8	G807-P0506	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	8	11	1	1	0	0
GDT800-O0562	ol	f107v	f107v	f107v.2	3	G807-P0502	1	1	UNIQUE_FORCED_EXACT	3	13	UNIQUE_FORCED_EXACT	3	13	1	1	0	0
GDT800-O0565	ol	f107v	f107v	f107v.2	13	G807-P0502	1	1	UNIQUE_FORCED_EXACT	13	13	UNIQUE_FORCED_EXACT	13	13	1	1	0	0
GDT800-O0566	ol	f107v	f107v	f107v.21	2	G807-P0507	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	11	1	1	0	0
GDT800-O0568	qokol	f107v	f107v	f107v.21	6	G807-P0507	1	1	UNIQUE_FORCED_EXACT	6	11	UNIQUE_FORCED_EXACT	7	11	1	1	0	0
GDT800-O0569	okal	f107v	f107v	f107v.21	10	G807-P0507	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O0574	otal	f107v	f107v	f107v.23	8	G807-P0508	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O0579	otal	f107v	f107v	f107v.26	6	G807-P0509	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O0584	cheol	f107v	f107v	f107v.28	3	G807-P0509	1	1	UNIQUE_FORCED_EXACT	2	3	UNIQUE_FORCED_EXACT	3	4	1	1	0	0
GDT800-O0590	otal	f107v	f107v	f107v.3	11	G807-P0502	1	1	UNIQUE_FORCED_EXACT	11	13	UNIQUE_FORCED_EXACT	11	12	1	1	0	0
GDT800-O0591	ol	f107v	f107v	f107v.30	2	G807-P0510	1	0	UNIQUE_FORCED_EXACT	2	11	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O0599	qokol	f107v	f107v	f107v.37	7	G807-P0513	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O0601	qokol	f107v	f107v	f107v.38	6	G807-P0513	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O0609	qokol	f107v	f107v	f107v.8	4	G807-P0504	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O0613	okal	f108r	f108r	f108r.12	9	G807-P0519	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O0621	qokol	f108r	f108r	f108r.18	5	G807-P0521	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O0625	otal	f108r	f108r	f108r.2	6	G807-P0517	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O0626	otal	f108r	f108r	f108r.21	8	G807-P0522	1	1	UNIQUE_FORCED_EXACT	9	8	UNIQUE_FORCED_EXACT	10	7	1	1	0	0
GDT800-O0629	otal	f108r	f108r	f108r.22	5	G807-P0522	1	1	UNIQUE_FORCED_EXACT	5	12	UNIQUE_FORCED_EXACT	5	12	1	1	0	0
GDT800-O0630	ol	f108r	f108r	f108r.22	6	G807-P0522	1	1	UNIQUE_FORCED_EXACT	6	12	UNIQUE_FORCED_EXACT	6	12	1	1	0	0
GDT800-O0632	okal	f108r	f108r	f108r.24	8	G807-P0523	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O0634	cheol	f108r	f108r	f108r.25	5	G807-P0523	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O0637	ol	f108r	f108r	f108r.25	12	G807-P0523	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	12	9	1	1	0	0
GDT800-O0639	okal	f108r	f108r	f108r.26	2	G807-P0523	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O0648	otal	f108r	f108r	f108r.32	8	G807-P0525	1	1	UNIQUE_FORCED_EXACT	8	12	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O0653	qotal	f108r	f108r	f108r.36	6	G807-P0526	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O0661	ol	f108r	f108r	f108r.43	5	G807-P0528	1	0	NO_EXACT_ALIGNMENT	NA	6	UNIQUE_FORCED_EXACT	6	8	0	1	0	0
GDT800-O0673	ol	f108r	f108r	f108r.6	1	G807-P0518	1	1	UNIQUE_FORCED_EXACT	1	13	UNIQUE_FORCED_EXACT	1	13	1	1	0	0
GDT800-O0674	cheol	f108r	f108r	f108r.6	2	G807-P0518	1	1	UNIQUE_FORCED_EXACT	2	13	UNIQUE_FORCED_EXACT	2	13	1	1	0	0
GDT800-O0677	otal	f108r	f108r	f108r.9	8	G807-P0519	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	8	11	1	1	0	0
GDT800-O0680	ol	f108v	f108v	f108v.1	12	G807-P0531	1	1	UNIQUE_FORCED_EXACT	12	12	UNIQUE_FORCED_EXACT	12	12	1	1	0	0
GDT800-O0681	ol	f108v	f108v	f108v.10	1	G807-P0533	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	6	1	1	0	0
GDT800-O0687	cheol	f108v	f108v	f108v.13	2	G807-P0534	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O0691	qotal	f108v	f108v	f108v.16	7	G807-P0535	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O0693	otal	f108v	f108v	f108v.17	10	G807-P0535	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O0696	ol	f108v	f108v	f108v.18	11	G807-P0535	1	1	UNIQUE_FORCED_EXACT	10	9	UNIQUE_FORCED_EXACT	11	9	1	1	0	0
GDT800-O0701	ol	f108v	f108v	f108v.20	11	G807-P0536	1	1	UNIQUE_FORCED_EXACT	10	9	UNIQUE_FORCED_EXACT	12	10	1	1	0	0
GDT800-O0705	ol	f108v	f108v	f108v.24	4	G807-P0536	1	1	UNIQUE_FORCED_EXACT	4	12	UNIQUE_FORCED_EXACT	4	12	1	1	0	0
GDT800-O0707	ol	f108v	f108v	f108v.25	5	G807-P0536	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	13	1	1	0	0
GDT800-O0709	cheol	f108v	f108v	f108v.26	3	G807-P0536	1	1	UNIQUE_FORCED_EXACT	3	13	UNIQUE_FORCED_EXACT	3	12	1	1	0	0
GDT800-O0710	okal	f108v	f108v	f108v.26	12	G807-P0536	1	1	UNIQUE_FORCED_EXACT	12	13	UNIQUE_FORCED_EXACT	13	12	1	1	0	0
GDT800-O0713	ol	f108v	f108v	f108v.27	8	G807-P0536	1	1	UNIQUE_FORCED_EXACT	8	13	UNIQUE_FORCED_EXACT	8	13	1	1	0	0
GDT800-O0720	cheol	f108v	f108v	f108v.29	4	G807-P0536	1	1	UNIQUE_FORCED_EXACT	4	6	UNIQUE_FORCED_EXACT	4	6	1	1	0	0
GDT800-O0721	ol	f108v	f108v	f108v.3	2	G807-P0531	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O0724	ol	f108v	f108v	f108v.31	1	G807-P0537	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	8	1	1	0	0
GDT800-O0725	cheol	f108v	f108v	f108v.31	2	G807-P0537	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O0738	cheol	f108v	f108v	f108v.43	7	G807-P0537	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O0742	cheol	f108v	f108v	f108v.46	6	G807-P0537	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O0750	cheol	f108v	f108v	f108v.49	6	G807-P0537	1	1	UNIQUE_FORCED_EXACT	6	12	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O0753	okal	f108v	f108v	f108v.5	3	G807-P0532	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O0756	cheol	f108v	f108v	f108v.50	3	G807-P0537	1	1	UNIQUE_FORCED_EXACT	3	12	UNIQUE_FORCED_EXACT	3	12	1	1	0	0
GDT800-O0757	cheol	f108v	f108v	f108v.52	2	G807-P0537	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O0759	ol	f108v	f108v	f108v.53	2	G807-P0537	1	0	NO_EXACT_ALIGNMENT	NA	3	NO_EXACT_ALIGNMENT	NA	3	0	1	0	0
GDT800-O0772	ol	f10v	f10v	f10v.3	4	G807-P0036	1	0	NO_EXACT_ALIGNMENT	NA	5	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O0775	qokol	f10v	f10v	f10v.6	6	G807-P0037	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O0776	qokol	f10v	f10v	f10v.7	1	G807-P0037	1	1	UNIQUE_FORCED_EXACT	1	6	UNIQUE_FORCED_EXACT	1	4	1	1	0	0
GDT800-O0788	cheol	f111r	f111r	f111r.18	10	G807-P0539	1	0	NO_EXACT_ALIGNMENT	NA	11	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O0791	cheol	f111r	f111r	f111r.20	6	G807-P0539	1	1	UNIQUE_FORCED_EXACT	6	11	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O0792	ol	f111r	f111r	f111r.20	12	G807-P0539	1	1	UNIQUE_FORCED_EXACT	12	11	UNIQUE_FORCED_EXACT	14	9	1	1	0	0
GDT800-O0806	ol	f111r	f111r	f111r.33	5	G807-P0539	1	0	NO_EXACT_ALIGNMENT	NA	11	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O0821	qokeol	f111r	f111r	f111r.42	1	G807-P0540	1	0	UNIQUE_FORCED_EXACT	1	8	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O0833	ol	f111r	f111r	f111r.49	11	G807-P0542	1	0	UNIQUE_FORCED_EXACT	11	11	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O0834	ol	f111r	f111r	f111r.5	3	G807-P0538	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O0846	okal	f111r	f111r	f111r.54	6	G807-P0543	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	7	5	1	1	0	0
GDT800-O0855	cheol	f111v	f111v	f111v.13	4	G807-P0544	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O0857	ol	f111v	f111v	f111v.14	4	G807-P0544	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O0860	otal	f111v	f111v	f111v.15	9	G807-P0544	1	1	UNIQUE_FORCED_EXACT	9	12	UNIQUE_FORCED_EXACT	10	11	1	1	0	0
GDT800-O0863	qotal	f111v	f111v	f111v.16	8	G807-P0544	1	1	UNIQUE_FORCED_EXACT	8	12	UNIQUE_FORCED_EXACT	8	12	1	1	0	0
GDT800-O0867	ol	f111v	f111v	f111v.18	13	G807-P0544	1	1	UNIQUE_FORCED_EXACT	13	11	UNIQUE_FORCED_EXACT	13	10	1	1	0	0
GDT800-O0869	cheol	f111v	f111v	f111v.2	2	G807-P0544	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O0870	qokeol	f111v	f111v	f111v.2	6	G807-P0544	1	0	UNIQUE_FORCED_EXACT	6	11	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O0879	ol	f111v	f111v	f111v.27	1	G807-P0545	1	1	UNIQUE_FORCED_EXACT	1	11	UNIQUE_FORCED_EXACT	1	12	1	1	0	0
GDT800-O0886	qotal	f111v	f111v	f111v.35	7	G807-P0548	1	1	UNIQUE_FORCED_EXACT	7	12	UNIQUE_FORCED_EXACT	7	11	1	1	0	0
GDT800-O0890	qotal	f111v	f111v	f111v.41	11	G807-P0549	1	1	UNIQUE_FORCED_EXACT	10	9	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O0899	ol	f111v	f111v	f111v.50	9	G807-P0551	1	1	UNIQUE_FORCED_EXACT	9	12	UNIQUE_FORCED_EXACT	9	12	1	1	0	0
GDT800-O0901	okal	f111v	f111v	f111v.51	5	G807-P0551	1	0	NO_EXACT_ALIGNMENT	NA	6	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O0904	otal	f111v	f111v	f111v.7	10	G807-P0544	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O0906	cheol	f111v	f111v	f111v.8	3	G807-P0544	1	1	UNIQUE_FORCED_EXACT	3	11	UNIQUE_FORCED_EXACT	3	11	1	1	0	0
GDT800-O0907	ol	f111v	f111v	f111v.8	7	G807-P0544	1	0	UNIQUE_FORCED_EXACT	7	11	NO_EXACT_ALIGNMENT	NA	11	0	1	0	0
GDT800-O0918	okal	f112r	f112r	f112r.18	7	G807-P0554	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O0920	otal	f112r	f112r	f112r.19	4	G807-P0555	1	0	NO_EXACT_ALIGNMENT	NA	6	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O0923	ol	f112r	f112r	f112r.2	5	G807-P0552	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O0925	cheol	f112r	f112r	f112r.20	4	G807-P0555	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	4	11	1	1	0	0
GDT800-O0935	ol	f112r	f112r	f112r.30	6	G807-P0557	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O0939	ol	f112r	f112r	f112r.32	7	G807-P0558	1	0	NO_EXACT_ALIGNMENT	NA	9	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O0944	ol	f112r	f112r	f112r.36	2	G807-P0559	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O0947	okal	f112r	f112r	f112r.38	8	G807-P0560	1	0	UNIQUE_FORCED_EXACT	8	8	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O0952	okal	f112r	f112r	f112r.40	2	G807-P0561	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O0955	qotal	f112r	f112r	f112r.42	7	G807-P0562	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	6	1	1	0	0
GDT800-O0956	otal	f112r	f112r	f112r.5	5	G807-P0552	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O0961	ol	f112r	f112r	f112r.9	2	G807-P0552	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O0975	cheol	f112v	f112v	f112v.21	3	G807-P0567	1	0	UNIQUE_FORCED_EXACT	3	10	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O0977	qokeol	f112v	f112v	f112v.21	9	G807-P0567	1	0	UNIQUE_FORCED_EXACT	9	10	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O0978	ol	f112v	f112v	f112v.22	2	G807-P0567	1	0	UNIQUE_FORCED_EXACT	2	6	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O0979	cheol	f112v	f112v	f112v.22	3	G807-P0567	1	1	UNIQUE_FORCED_EXACT	3	6	UNIQUE_FORCED_EXACT	3	4	1	1	0	0
GDT800-O0980	ol	f112v	f112v	f112v.23	5	G807-P0568	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O0983	cheol	f112v	f112v	f112v.28	4	G807-P0569	1	0	UNIQUE_FORCED_EXACT	4	11	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O0985	ol	f112v	f112v	f112v.29	3	G807-P0569	1	0	UNIQUE_FORCED_EXACT	3	6	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O0998	cheol	f112v	f112v	f112v.40	2	G807-P0573	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	11	1	1	0	0
GDT800-O1003	okal	f112v	f112v	f112v.44	6	G807-P0574	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O1008	otal	f112v	f112v	f112v.5	5	G807-P0563	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O1009	ol	f112v	f112v	f112v.6	2	G807-P0563	1	0	UNIQUE_FORCED_EXACT	2	4	NO_EXACT_ALIGNMENT	NA	2	0	1	0	0
GDT800-O1010	okal	f112v	f112v	f112v.8	5	G807-P0564	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O1011	otal	f112v	f112v	f112v.8	7	G807-P0564	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O1023	cheol	f113r	f113r	f113r.19	5	G807-P0581	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	6	4	1	1	0	0
GDT800-O1044	otal	f113r	f113r	f113r.32	5	G807-P0586	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O1045	qotal	f113r	f113r	f113r.32	11	G807-P0586	1	1	UNIQUE_FORCED_EXACT	11	11	UNIQUE_FORCED_EXACT	13	9	1	1	0	0
GDT800-O1046	otal	f113r	f113r	f113r.37	10	G807-P0588	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O1050	cheol	f113r	f113r	f113r.42	6	G807-P0590	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O1053	ol	f113r	f113r	f113r.43	9	G807-P0590	1	1	UNIQUE_FORCED_EXACT	9	13	UNIQUE_FORCED_EXACT	9	12	1	1	0	0
GDT800-O1061	qokeol	f113r	f113r	f113r.48	7	G807-P0591	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O1067	otal	f113r	f113r	f113r.6	7	G807-P0577	1	1	UNIQUE_FORCED_EXACT	7	16	UNIQUE_FORCED_EXACT	7	16	1	1	0	0
GDT800-O1069	ol	f113r	f113r	f113r.6	16	G807-P0577	1	1	UNIQUE_FORCED_EXACT	16	16	UNIQUE_FORCED_EXACT	16	16	1	1	0	0
GDT800-O1070	otal	f113r	f113r	f113r.8	11	G807-P0578	1	1	UNIQUE_FORCED_EXACT	12	10	UNIQUE_FORCED_EXACT	11	10	1	1	0	0
GDT800-O1075	otal	f113v	f113v	f113v.11	5	G807-P0595	1	0	NO_EXACT_ALIGNMENT	NA	10	NO_EXACT_ALIGNMENT	NA	11	0	1	0	0
GDT800-O1080	okal	f113v	f113v	f113v.14	10	G807-P0596	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O1081	ol	f113v	f113v	f113v.15	6	G807-P0596	1	1	UNIQUE_FORCED_EXACT	6	11	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O1085	okal	f113v	f113v	f113v.19	8	G807-P0597	1	0	NO_EXACT_ALIGNMENT	NA	9	UNIQUE_FORCED_EXACT	8	10	0	1	0	0
GDT800-O1089	okal	f113v	f113v	f113v.2	14	G807-P0592	1	1	UNIQUE_FORCED_EXACT	13	13	UNIQUE_FORCED_EXACT	14	15	1	1	0	0
GDT800-O1090	ol	f113v	f113v	f113v.20	7	G807-P0597	1	0	NO_EXACT_ALIGNMENT	NA	4	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O1091	cheol	f113v	f113v	f113v.21	6	G807-P0598	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O1095	otal	f113v	f113v	f113v.23	11	G807-P0598	1	1	UNIQUE_FORCED_EXACT	11	11	UNIQUE_FORCED_EXACT	12	11	1	1	0	0
GDT800-O1098	ol	f113v	f113v	f113v.25	9	G807-P0599	1	1	UNIQUE_FORCED_EXACT	9	12	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O1106	ol	f113v	f113v	f113v.30	9	G807-P0600	1	0	NO_EXACT_ALIGNMENT	NA	10	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O1108	cheol	f113v	f113v	f113v.31	2	G807-P0600	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O1110	okal	f113v	f113v	f113v.33	5	G807-P0601	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O1112	cheol	f113v	f113v	f113v.39	2	G807-P0603	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O1115	ol	f113v	f113v	f113v.42	13	G807-P0604	1	1	UNIQUE_FORCED_EXACT	12	10	UNIQUE_FORCED_EXACT	14	11	1	1	0	0
GDT800-O1120	cheol	f113v	f113v	f113v.48	2	G807-P0606	1	0	NO_EXACT_ALIGNMENT	NA	10	UNIQUE_FORCED_EXACT	2	9	0	1	0	0
GDT800-O1121	okal	f113v	f113v	f113v.48	11	G807-P0606	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	14	9	1	1	0	0
GDT800-O1128	ol	f114r	f114r	f114r.12	2	G807-P0610	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O1130	ol	f114r	f114r	f114r.14	5	G807-P0611	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O1135	otal	f114r	f114r	f114r.16	9	G807-P0611	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	9	12	1	1	0	0
GDT800-O1137	ol	f114r	f114r	f114r.2	11	G807-P0607	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	10	9	1	1	0	0
GDT800-O1153	otal	f114r	f114r	f114r.35	12	G807-P0617	1	1	UNIQUE_FORCED_EXACT	11	10	UNIQUE_FORCED_EXACT	12	10	1	1	0	0
GDT800-O1155	ol	f114r	f114r	f114r.37	8	G807-P0617	1	1	UNIQUE_FORCED_EXACT	8	13	UNIQUE_FORCED_EXACT	9	12	1	1	0	0
GDT800-O1163	cheol	f114r	f114r	f114r.7	1	G807-P0608	1	1	UNIQUE_FORCED_EXACT	1	8	UNIQUE_FORCED_EXACT	1	7	1	1	0	0
GDT800-O1168	okal	f114v	f114v	f114v.15	3	G807-P0624	1	1	UNIQUE_FORCED_EXACT	3	11	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O1169	qokol	f114v	f114v	f114v.15	6	G807-P0624	1	1	UNIQUE_FORCED_EXACT	6	11	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O1170	cheol	f114v	f114v	f114v.15	9	G807-P0624	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O1171	ol	f114v	f114v	f114v.16	4	G807-P0624	1	1	UNIQUE_FORCED_EXACT	4	12	UNIQUE_FORCED_EXACT	4	12	1	1	0	0
GDT800-O1177	qokol	f114v	f114v	f114v.20	3	G807-P0626	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	3	10	1	1	0	0
GDT800-O1183	ol	f114v	f114v	f114v.3	10	G807-P0620	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	11	9	1	1	0	0
GDT800-O1185	otal	f114v	f114v	f114v.30	7	G807-P0629	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O1187	otal	f114v	f114v	f114v.31	8	G807-P0629	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
