page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v38_token_glosses_de	v39_token_glosses_de	v39_working_translation_de	v38_unknown_tokens	v39_unknown_tokens	v39_complete
f116r	f116r.50	S	1	6	qol	QOL_ADD_NEXT	sodal ch al chcthy chckhy qol ain ary	abgemessene Saat-Rohstoffmenge I im Ansatz | [ch:?] | Rohstoffklasse I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang | [qol:?] | Menge-/Klassenwert II | [ary:?]	abgemessene Saat-Rohstoffmenge I im Ansatz | [ch:?] | Rohstoffklasse I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang | Drogenstoff zugeben | Menge-/Klassenwert II | [ary:?]	abgemessene Saat-Rohstoffmenge I im Ansatz; [ch:?]; Rohstoffklasse I; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Arzneikompositum: trocken, Gradanfang; gib Folgendes hinzu: Menge-/Klassenwert II; [ary:?]	3	2	0
f116r	f116r.6	S	1	7	lain	EXACT_WHOLE	sain ol lchedy chedy otey chedy lain otedy oteey	Saatgut, Typ/Charge II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | [lain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	Saatgut, Typ/Charge II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Charge II | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, Charge II; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades	1	0	1
f116r	f116r.7	S	1	4	qo	QO_TAKE_NEXT	pcholchdy teody otey qo qokain qoteey tokain otedy totol rotydy	[pcholchdy:?] | [teody:?] | kalter Ansatz in der Mitte des Grades | [qo:?] | heiß, Grad II | kalt am Ende des Grades | [tokain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [totol:?] | [rotydy:?]	[pcholchdy:?] | [teody:?] | kalter Ansatz in der Mitte des Grades | nehmen | heiß, Grad II | kalt am Ende des Grades | [tokain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [totol:?] | [rotydy:?]	[pcholchdy:?]; [teody:?]; kalter Ansatz in der Mitte des Grades; nimm Folgendes: heiß, Grad II; kalt am Ende des Grades; [tokain:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [totol:?]; [rotydy:?]	6	5	0
f11r	f11r.3	H	1	6	choty	EXACT_WHOLE	qoty chol cthy dor ykychy choty dain chaiin daiin dod	kalt am Anfang des Grades | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial | [dor:?] | [ykychy:?] | [choty:?] | Grad-/Maßwert II | trocken, Grad III | Grad-/Maßwert III | [dod:?]	kalt am Anfang des Grades | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial | [dor:?] | [ykychy:?] | kalter Trockenansatz | Grad-/Maßwert II | trocken, Grad III | Grad-/Maßwert III | [dod:?]	kalt am Anfang des Grades; trocken; nominal trockenes Gut/Material; CTH-Drogenmaterial; [dor:?]; [ykychy:?]; kalter Trockenansatz; Grad-/Maßwert II; trocken, Grad III; Grad-/Maßwert III; [dod:?]	4	3	0
f11r	f11r.5	H	1	1	tchol	EXACT_WHOLE	tchol shor shor dky y daiin cthy d y chodl daiin	[tchol:?] | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | [dky:?] | hierzu: | Grad-/Maßwert III | CTH-Drogenmaterial | Dosis | Eintragsteil abgeschlossen | [chodl:?] | Grad-/Maßwert III	kalt-trockenes Drogenmaterial | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | [dky:?] | hierzu: | Grad-/Maßwert III | CTH-Drogenmaterial | Dosis | Eintragsteil abgeschlossen | [chodl:?] | Grad-/Maßwert III	kalt-trockenes Drogenmaterial; Blüten-/Fruchtstand; reproduktiver Teil; Blüten-/Fruchtstand; reproduktiver Teil; [dky:?]; hierzu: Grad-/Maßwert III; CTH-Drogenmaterial; Dosis; [chodl:?]; Grad-/Maßwert III	3	2	0
f11v	f11v.2	H	1	9	dchy	EXACT_WHOLE	shol dy chckhy shcthy daiin dam ykchy dain dchy	feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | Dosis I | Eintrag/Bezug: heiß-trocken am Gradanfang | Grad-/Maßwert II | [dchy:?]	feucht; nominal feuchtes Gut/Material | Qualitäts-/Wertfeld geschlossen | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | Dosis I | Eintrag/Bezug: heiß-trocken am Gradanfang | Grad-/Maßwert II | Dosis Trockendroge, Grundform	feucht; nominal feuchtes Gut/Material; Arzneikompositum: trocken, Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Menge/Portion III; Dosis I; Eintrag/Bezug: heiß-trocken am Gradanfang; Grad-/Maßwert II; Dosis Trockendroge, Grundform	1	0	1
f11v	f11v.3	H	1	8	choldy	EXACT_WHOLE	otchor dy kchy tchy ar qokchd oky choldy dy	kalt-trockene Drogenportion im Ansatz | Qualitäts-/Wertfeld geschlossen | heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | Drogenfraktion I | [qokchd:?] | heißer Ansatz am Anfang des Grades | [choldy:?] | Qualitäts-/Wertfeld geschlossen	kalt-trockene Drogenportion im Ansatz | Qualitäts-/Wertfeld geschlossen | heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | Drogenfraktion I | [qokchd:?] | heißer Ansatz am Anfang des Grades | fertig getrocknete Droge | Qualitäts-/Wertfeld geschlossen	kalt-trockene Drogenportion im Ansatz; heiß und trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; Drogenfraktion I; [qokchd:?]; heißer Ansatz am Anfang des Grades; fertig getrocknete Droge.	2	1	0
f11v	f11v.4	H	2	4|6	dchy|ctho	EXACT_WHOLE|EXACT_WHOLE	qokchor cholol chyky dchy qoky ctho tchey tu	[qokchor:?] | [cholol:?] | [chyky:?] | [dchy:?] | heiß am Anfang des Grades | [ctho:?] | kalt und trocken in der Mitte des Grades | [tu:?]	[qokchor:?] | [cholol:?] | [chyky:?] | Dosis Trockendroge, Grundform | heiß am Anfang des Grades | Krautansatz | kalt und trocken in der Mitte des Grades | [tu:?]	[qokchor:?]; [cholol:?]; [chyky:?]; Dosis Trockendroge, Grundform; heiß am Anfang des Grades; Krautansatz; kalt und trocken in der Mitte des Grades; [tu:?]	6	4	0
f13r	f13r.6	H	1	1	tchor	EXACT_WHOLE	tchor dor daiin qotchol okchy okchor oiin chckhy d	[tchor:?] | [dor:?] | Menge/Portion III | Material: kalt und trocken | heiß-trockener Ansatz am Anfang des Grades | [okchor:?] | Zubereitungsform III | Arzneikompositum: trocken, Gradanfang | Dosis	kalt-trockene Drogenportion | [dor:?] | Menge/Portion III | Material: kalt und trocken | heiß-trockener Ansatz am Anfang des Grades | [okchor:?] | Zubereitungsform III | Arzneikompositum: trocken, Gradanfang | Dosis	kalt-trockene Drogenportion; [dor:?]; Menge/Portion III; Material: kalt und trocken; heiß-trockener Ansatz am Anfang des Grades; [okchor:?]; Zubereitungsform III; Arzneikompositum: trocken, Gradanfang; Dosis	3	2	0
f13r	f13r.7	H	2	1|7	dchy|oldy	EXACT_WHOLE|EXACT_WHOLE	dchy qoky chol dy qoy d oldy okchor doaiin	[dchy:?] | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen | [qoy:?] | Dosis | [oldy:?] | [okchor:?] | [doaiin:?]	Dosis Trockendroge, Grundform | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitäts-/Wertfeld geschlossen | [qoy:?] | Dosis | fertiger, abgeseihter Auszug | [okchor:?] | [doaiin:?]	Dosis Trockendroge, Grundform; heiß am Anfang des Grades; trocken; nominal trockenes Gut/Material; [qoy:?]; Dosis; fertiger, abgeseihter Auszug; [okchor:?]; [doaiin:?]	5	3	0
f13r	f13r.9	H	1	1	oldy	EXACT_WHOLE	oldy shey chol doiin ykoly okchal daldy	[oldy:?] | feucht in der Mitte des Grades | trocken; nominal trockenes Gut/Material | Zubereitungsmaß, Form III | [ykoly:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I, abgeschlossen	fertiger, abgeseihter Auszug | feucht in der Mitte des Grades | trocken; nominal trockenes Gut/Material | Zubereitungsmaß, Form III | [ykoly:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I, abgeschlossen	fertiger, abgeseihter Auszug; feucht in der Mitte des Grades; trocken; nominal trockenes Gut/Material; Zubereitungsmaß, Form III; [ykoly:?]; Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang; abgemessene Rohstoffmenge I, abgeschlossen	2	1	0
f13v	f13v.2	H	2	2|6	qokol|choty	QOKOL_HEAT_NEXT|EXACT_WHOLE	oko qokol chodal otchol cphol choty	[oko:?] | [qokol:?] | [chodal:?] | kalt-trockener Zubereitungsstoff | [cphol:?] | [choty:?]	[oko:?] | erhitzen | [chodal:?] | kalt-trockener Zubereitungsstoff | [cphol:?] | kalter Trockenansatz	[oko:?]; erhitze Folgendes: [chodal:?]; kalt-trockener Zubereitungsstoff; [cphol:?]; kalter Trockenansatz	5	3	0
f13v	f13v.4	H	1	8	qo	QO_TAKE_PREVIOUS	o l s chey okos oaiin okshy qo	[o:?] | [l:?] | Samen-/Saatgutposten | trocken in der Mitte des Grades | [okos:?] | Ansatzmenge III | heiß-feuchter Ansatz am Anfang des Grades | [qo:?]	[o:?] | [l:?] | Samen-/Saatgutposten | trocken in der Mitte des Grades | [okos:?] | Ansatzmenge III | heiß-feuchter Ansatz am Anfang des Grades | nehmen	[o:?]; [l:?]; Samen-/Saatgutposten; trocken in der Mitte des Grades; [okos:?]; Ansatzmenge III; heiß-feuchter Ansatz am Anfang des Grades; nimm Vorstehendes.	4	3	0
f13v	f13v.7	H	1	5	dchy	EXACT_WHOLE	dain okal chy qokchory dchy kokydaiin shon	Grad-/Maßwert II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken am Anfang des Grades | [qokchory:?] | [dchy:?] | [kokydaiin:?] | [shon:?]	Grad-/Maßwert II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken am Anfang des Grades | [qokchory:?] | Dosis Trockendroge, Grundform | [kokydaiin:?] | [shon:?]	Grad-/Maßwert II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; trocken am Anfang des Grades; [qokchory:?]; Dosis Trockendroge, Grundform; [kokydaiin:?]; [shon:?]	4	3	0
f14r	f14r.3	H	1	1	ydaiin	EXACT_WHOLE	ydaiin olchy kchor daiin olol	[ydaiin:?] | [olchy:?] | Drogenportion, heiß-trocken | Menge/Portion III | [olol:?]	davon drei Maße | [olchy:?] | Drogenportion, heiß-trocken | Menge/Portion III | [olol:?]	davon drei Maße; [olchy:?]; Drogenportion, heiß-trocken; Menge/Portion III; [olol:?]	3	2	0
f15r	f15r.10	H	1	4	saiiin	EXACT_WHOLE	ychain chy okshy saiiin dolchds	[ychain:?] | trocken am Anfang des Grades | heiß-feuchter Ansatz am Anfang des Grades | [saiiin:?] | [dolchds:?]	[ychain:?] | trocken am Anfang des Grades | heiß-feuchter Ansatz am Anfang des Grades | Saatgutcharge IV | [dolchds:?]	[ychain:?]; trocken am Anfang des Grades; heiß-feuchter Ansatz am Anfang des Grades; Saatgutcharge IV; [dolchds:?]	3	2	0
f15r	f15r.11	H	1	3	chl	CHL_DRY_NEXT	okaiin otaiin chl sy chor choross	heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [chl:?] | Saatgut in Grundform | Pflanzen-/Reproduktionsteil | [choross:?]	heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | trocknen | Saatgut in Grundform | Pflanzen-/Reproduktionsteil | [choross:?]	heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; trockne Folgendes: Saatgut in Grundform; Pflanzen-/Reproduktionsteil; [choross:?]	2	1	0
f15r	f15r.2	H	1	3	oly	OLY_STRAIN_PREVIOUS	otchor qokchor oly okor shy koly	kalt-trockene Drogenportion im Ansatz | [qokchor:?] | [oly:?] | heiße Drogenportion im Ansatz | feucht am Anfang des Grades | [koly:?]	kalt-trockene Drogenportion im Ansatz | [qokchor:?] | abseihen | heiße Drogenportion im Ansatz | feucht am Anfang des Grades | [koly:?]	kalt-trockene Drogenportion im Ansatz; [qokchor:?]; seihe Vorstehendes ab; heiße Drogenportion im Ansatz; feucht am Anfang des Grades; [koly:?]	3	2	0
f15r	f15r.4	H	1	3	chl	CHL_DRY_NEXT	scheaiin chodaiin chl sol ckhaiin sal	[scheaiin:?] | [chodaiin:?] | [chl:?] | Samenmaterial/Saatgut | [ckhaiin:?] | Saat-Rohstoff I	[scheaiin:?] | [chodaiin:?] | trocknen | Samenmaterial/Saatgut | [ckhaiin:?] | Saat-Rohstoff I	[scheaiin:?]; [chodaiin:?]; trockne Folgendes: Samenmaterial/Saatgut; [ckhaiin:?]; Saat-Rohstoff I	4	3	0
f15r	f15r.6	H	1	1	dchy	EXACT_WHOLE	dchy ko kaiin chdy saiin okear	[dchy:?] | [ko:?] | heiß, Grad III | trocken am Anfang des Grades, abgeschlossen | Samen/Saatgut, Typ/Charge III | [okear:?]	Dosis Trockendroge, Grundform | [ko:?] | heiß, Grad III | trocken am Anfang des Grades, abgeschlossen | Samen/Saatgut, Typ/Charge III | [okear:?]	Dosis Trockendroge, Grundform; [ko:?]; heiß, Grad III; trocken am Anfang des Grades, abgeschlossen; Samen/Saatgut, Typ/Charge III; [okear:?]	3	2	0
f15v	f15v.2	H	1	3	oro	EXACT_WHOLE	chor or oro r aiin cthy ain dar	Pflanzen-/Reproduktionsteil | Drogenportion | [oro:?] | Wurzel | Menge III | CTH-Drogenmaterial | Menge-/Klassenwert II | abgemessene Fraktion I	Pflanzen-/Reproduktionsteil | Drogenportion | Ansatzportion | Wurzel | Menge III | CTH-Drogenmaterial | Menge-/Klassenwert II | abgemessene Fraktion I	Pflanzen-/Reproduktionsteil; Drogenportion; Ansatzportion; Wurzel; Menge III; CTH-Drogenmaterial; Menge-/Klassenwert II; abgemessene Fraktion I	1	0	1
f15v	f15v.6	H	1	2	choty	EXACT_WHOLE	qotchey choty kaiin otchy r aiin	kalt und trocken in der Mitte des Grades | [choty:?] | heiß, Grad III | kalt-trockener Ansatz am Anfang des Grades | Wurzel | Menge III	kalt und trocken in der Mitte des Grades | kalter Trockenansatz | heiß, Grad III | kalt-trockener Ansatz am Anfang des Grades | Wurzel | Menge III	kalt und trocken in der Mitte des Grades; kalter Trockenansatz; heiß, Grad III; kalt-trockener Ansatz am Anfang des Grades; Wurzel; Menge III	1	0	1
f16r	f16r.11	H	2	2|3	qokol|choty	QOKOL_HEAT_NEXT|EXACT_WHOLE	sokchy qokol choty okchy cthy chy kchy	[sokchy:?] | [qokol:?] | [choty:?] | heiß-trockener Ansatz am Anfang des Grades | CTH-Drogenmaterial | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades	[sokchy:?] | erhitzen | kalter Trockenansatz | heiß-trockener Ansatz am Anfang des Grades | CTH-Drogenmaterial | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades	[sokchy:?]; erhitze Folgendes: kalter Trockenansatz; heiß-trockener Ansatz am Anfang des Grades; CTH-Drogenmaterial; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades	3	1	0
f16r	f16r.5	H	1	1	tchor	EXACT_WHOLE	tchor chor chs y kch shocthy opchy ty ky	[tchor:?] | Pflanzen-/Reproduktionsteil | Trockengut, Grundform | Eintragsteil abgeschlossen | [kch:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [opchy:?] | kalt am Anfang des Grades | heiß am Anfang des Grades	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | Trockengut, Grundform | Eintragsteil abgeschlossen | [kch:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [opchy:?] | kalt am Anfang des Grades | heiß am Anfang des Grades	kalt-trockene Drogenportion; Pflanzen-/Reproduktionsteil; Trockengut, Grundform; [kch:?]; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; [opchy:?]; kalt am Anfang des Grades; heiß am Anfang des Grades	3	2	0
f17r	f17r.4	H	1	3	qokol	QOKOL_HEAT_NEXT	tcho shol qokol qor olaiin opydg som ypchy ypaim	[tcho:?] | feucht; nominal feuchtes Gut/Material | [qokol:?] | [qor:?] | [olaiin:?] | [opydg:?] | [som:?] | [ypchy:?] | [ypaim:?]	[tcho:?] | feucht; nominal feuchtes Gut/Material | erhitzen | [qor:?] | [olaiin:?] | [opydg:?] | [som:?] | [ypchy:?] | [ypaim:?]	[tcho:?]; feucht; nominal feuchtes Gut/Material; erhitze Folgendes: [qor:?]; [olaiin:?]; [opydg:?]; [som:?]; [ypchy:?]; [ypaim:?]	8	7	0
f17v	f17v.23	H	1	3	shar	EXACT_WHOLE	chkeey okeor shar okeom	[chkeey:?] | [okeor:?] | [shar:?] | [okeom:?]	[chkeey:?] | [okeor:?] | angefeuchtete Drogenfraktion I | [okeom:?]	[chkeey:?]; [okeor:?]; angefeuchtete Drogenfraktion I; [okeom:?]	4	3	0
f17v	f17v.5	H	1	4	tchol	EXACT_WHOLE	ychol chol dolcheey tchol dar ckhy	[ychol:?] | trocken; nominal trockenes Gut/Material | [dolcheey:?] | [tchol:?] | abgemessene Fraktion I | Arzneikompositum am Gradanfang	[ychol:?] | trocken; nominal trockenes Gut/Material | [dolcheey:?] | kalt-trockenes Drogenmaterial | abgemessene Fraktion I | Arzneikompositum am Gradanfang	[ychol:?]; trocken; nominal trockenes Gut/Material; [dolcheey:?]; kalt-trockenes Drogenmaterial; abgemessene Fraktion I; Arzneikompositum am Gradanfang	3	2	0
f17v	f17v.6	H	1	1	oekor	EXACT_WHOLE	oekor or okaiin or otaiin d	[oekor:?] | Drogenportion | heiß, Grad III, im Ansatzrahmen | Drogenportion | kalt im Zubereitungsrahmen, Grad III | Dosis	erwärmte Ansatzportion | Drogenportion | heiß, Grad III, im Ansatzrahmen | Drogenportion | kalt im Zubereitungsrahmen, Grad III | Dosis	erwärmte Ansatzportion; Drogenportion; heiß, Grad III, im Ansatzrahmen; Drogenportion; kalt im Zubereitungsrahmen, Grad III; Dosis	1	0	1
f18r	f18r.10	H	1	5	ydaiin	EXACT_WHOLE	dar shor qokchol ol ydaiin	abgemessene Fraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qokchol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ydaiin:?]	abgemessene Fraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qokchol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | davon drei Maße	abgemessene Fraktion I; Blüten-/Fruchtstand; reproduktiver Teil; [qokchol:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; davon drei Maße	2	1	0
f18r	f18r.3	H	1	3	ey	EY_SEQUENCE_NEXT	qokchor chor ey or chey qokchol dy ytcharg	[qokchor:?] | Pflanzen-/Reproduktionsteil | [ey:?] | Drogenportion | trocken in der Mitte des Grades | [qokchol:?] | Qualitäts-/Wertfeld geschlossen | [ytcharg:?]	[qokchor:?] | Pflanzen-/Reproduktionsteil | anschließend | Drogenportion | trocken in der Mitte des Grades | [qokchol:?] | Qualitäts-/Wertfeld geschlossen | [ytcharg:?]	[qokchor:?]; Pflanzen-/Reproduktionsteil; anschließend: Drogenportion; trocken in der Mitte des Grades; [qokchol:?]; [ytcharg:?]	4	3	0
f18r	f18r.5	H	1	1	tchor	EXACT_WHOLE	tchor shor cthaiin cthol chlol chom	[tchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | Blatt-/Krautgut, Menge/Klasse III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [chlol:?] | [chom:?]	kalt-trockene Drogenportion | Blüten-/Fruchtstand; reproduktiver Teil | Blatt-/Krautgut, Menge/Klasse III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [chlol:?] | [chom:?]	kalt-trockene Drogenportion; Blüten-/Fruchtstand; reproduktiver Teil; Blatt-/Krautgut, Menge/Klasse III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [chlol:?]; [chom:?]	3	2	0
f18v	f18v.1	H	1	6	dchy	EXACT_WHOLE	told shor ytshy otchdal dchal dchy ytdg	[told:?] | Blüten-/Fruchtstand; reproduktiver Teil | [ytshy:?] | [otchdal:?] | [dchal:?] | [dchy:?] | [ytdg:?]	[told:?] | Blüten-/Fruchtstand; reproduktiver Teil | [ytshy:?] | [otchdal:?] | [dchal:?] | Dosis Trockendroge, Grundform | [ytdg:?]	[told:?]; Blüten-/Fruchtstand; reproduktiver Teil; [ytshy:?]; [otchdal:?]; [dchal:?]; Dosis Trockendroge, Grundform; [ytdg:?]	6	5	0
f18v	f18v.5	H	1	3	qol	QOL_ADD_NEXT	ychoees ykchy qol kchy qotchol daiir om	[ychoees:?] | Eintrag/Bezug: heiß-trocken am Gradanfang | [qol:?] | heiß und trocken am Anfang des Grades | Material: kalt und trocken | abgemessene Fraktion III | [om:?]	[ychoees:?] | Eintrag/Bezug: heiß-trocken am Gradanfang | Drogenstoff zugeben | heiß und trocken am Anfang des Grades | Material: kalt und trocken | abgemessene Fraktion III | [om:?]	[ychoees:?]; Eintrag/Bezug: heiß-trocken am Gradanfang; gib Folgendes hinzu: heiß und trocken am Anfang des Grades; Material: kalt und trocken; abgemessene Fraktion III; [om:?]	3	2	0
f18v	f18v.7	H	2	4|6	qokol|qokol	QOKOL_TO_GRADE|QOKOL_HEAT_NEXT	ychol dor chod qokol daiin qokol dar dy	[ychol:?] | [dor:?] | [chod:?] | [qokol:?] | Qualitätsgrad III | [qokol:?] | abgemessene Fraktion I | Qualitäts-/Wertfeld geschlossen	[ychol:?] | [dor:?] | [chod:?] | erhitzen | Qualitätsgrad III | erhitzen | abgemessene Fraktion I | Qualitäts-/Wertfeld geschlossen	[ychol:?]; [dor:?]; [chod:?]; erhitze bis Grad III; erhitze Folgendes: abgemessene Fraktion I.	5	3	0
f19r	f19r.11	H	1	3	choldy	EXACT_WHOLE	qotchy qolody choldy cthyd	kalt und trocken am Anfang des Grades | [qolody:?] | [choldy:?] | [cthyd:?]	kalt und trocken am Anfang des Grades | [qolody:?] | fertig getrocknete Droge | [cthyd:?]	kalt und trocken am Anfang des Grades; [qolody:?]; fertig getrocknete Droge; [cthyd:?]	3	2	0
f19v	f19v.7	H	1	1	ycho	Y_ENTRY_COMMAND	ycho r chaiin cthor	[ycho:?] | Wurzel | trocken, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	Eintrag: Trockenansatz | Wurzel | trocken, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	Eintrag: Trockenansatz; Wurzel; trocken, Grad III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	0	1
f19v	f19v.8	H	1	3	qo	QO_TAKE_NEXT	toy tchey qo dchol qokchs dom	[toy:?] | kalt und trocken in der Mitte des Grades | [qo:?] | Maß trockenen Materials | [qokchs:?] | [dom:?]	[toy:?] | kalt und trocken in der Mitte des Grades | nehmen | Maß trockenen Materials | [qokchs:?] | [dom:?]	[toy:?]; kalt und trocken in der Mitte des Grades; nimm Folgendes: Maß trockenen Materials; [qokchs:?]; [dom:?]	4	3	0
f20r	f20r.10	H	1	7	dchy	EXACT_WHOLE	ochoaiin chor sody pchodaiin chetody choky dchy toy	[ochoaiin:?] | Pflanzen-/Reproduktionsteil | Samen/Saatgut, fertig aufbereitet | [pchodaiin:?] | [chetody:?] | heiß-trockene Zubereitung, Grundform | [dchy:?] | [toy:?]	[ochoaiin:?] | Pflanzen-/Reproduktionsteil | Samen/Saatgut, fertig aufbereitet | [pchodaiin:?] | [chetody:?] | heiß-trockene Zubereitung, Grundform | Dosis Trockendroge, Grundform | [toy:?]	[ochoaiin:?]; Pflanzen-/Reproduktionsteil; Samen/Saatgut, fertig aufbereitet; [pchodaiin:?]; [chetody:?]; heiß-trockene Zubereitung, Grundform; Dosis Trockendroge, Grundform; [toy:?]	5	4	0
f20r	f20r.11	H	2	4|6	qo|dchaiin	QO_TAKE_NEXT|EXACT_WHOLE	dchod qoteeody ytchy qo tshey dchaiin chol ody	[dchod:?] | [qoteeody:?] | [ytchy:?] | [qo:?] | kalt und feucht in der Mitte des Grades | [dchaiin:?] | trocken; nominal trockenes Gut/Material | [ody:?]	[dchod:?] | [qoteeody:?] | [ytchy:?] | nehmen | kalt und feucht in der Mitte des Grades | abgemessene Trockendroge, Grad III | trocken; nominal trockenes Gut/Material | [ody:?]	[dchod:?]; [qoteeody:?]; [ytchy:?]; nimm Folgendes: kalt und feucht in der Mitte des Grades; abgemessene Trockendroge, Grad III; trocken; nominal trockenes Gut/Material; [ody:?]	6	4	0
f20r	f20r.2	H	1	2	ey	EY_SEQUENCE_NEXT	chod ey cthey chotol odaiir qotchy cthody chodchy	[chod:?] | [ey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Trockenansatz aus kaltem Material | [odaiir:?] | kalt und trocken am Anfang des Grades | [cthody:?] | [chodchy:?]	[chod:?] | anschließend | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Trockenansatz aus kaltem Material | [odaiir:?] | kalt und trocken am Anfang des Grades | [cthody:?] | [chodchy:?]	[chod:?]; anschließend: CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Trockenansatz aus kaltem Material; [odaiir:?]; kalt und trocken am Anfang des Grades; [cthody:?]; [chodchy:?]	5	4	0
f20r	f20r.8	H	1	1	schodain	EXACT_WHOLE	schodain cheo r cheody	[schodain:?] | trocken angesetzte Zubereitung | Wurzel | getrockneter Ansatz	trockener Samenansatz, Dosis II | trocken angesetzte Zubereitung | Wurzel | getrockneter Ansatz	trockener Samenansatz, Dosis II; trocken angesetzte Zubereitung; Wurzel; getrockneter Ansatz	1	0	1
