rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
96	6999200	0	f42r	f42r.20	H	A	1	8	7	3	0	1	1	0.875000	7	7	1	0	shol chol shoky okol sho chol shol chal	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-feuchter Ansatz am Gradanfang | [okol:?] | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, trocken am Gradanfang	V13:MOIST_OL_FORM | V13:DRY_OL_FORM | GDT652:STRONG_COMPONENT_GRID | OPEN | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | V13:MOIST_OL_FORM | GDT656:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	4	okol	4	okol	shoky	sho	heiß, Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feucht; nominal feuchtes Gut/Material; trocken; nominal trockenes Gut/Material; heiß-feuchter Ansatz am Gradanfang; heiß, Material/Zubereitungsstoff, Zubereitung/Ansatz; feuchter Ansatz; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; Rohstoffklasse I, trocken am Gradanfang
97	6999200	0	f42v	f42v.13	H	A	1	8	7	2	0	1	1	0.875000	7	7	1	0	sho chey teor shey chey daiin chokeey daiin	feuchter Ansatz | trocken in der Mitte des Grades | [teor:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | Grad-/Maßwert III | heiß-trockener Ansatz am Gradende | Grad-/Maßwert III	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT652:STRONG_COMPONENT_GRID | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	3	teor	3	teor	chey	shey	kalt, Portion/Zutat	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feuchter Ansatz; trocken in der Mitte des Grades; kalt, Portion/Zutat; feucht in der Mitte des Grades; trocken in der Mitte des Grades; Grad-/Maßwert III; heiß-trockener Ansatz am Gradende; Grad-/Maßwert III
98	6999200	0	f47r	f47r.7	H	A	1	8	7	5	0	1	1	0.875000	7	7	1	0	schesy kchor cthaiin chol chol chol chor ey	[schesy:?] | Drogenportion, heiß-trocken | Blatt-/Krautgut, Menge/Klasse III | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | anschließend	OPEN | GDT660:EXACT_WHOLE:kchor | V13:PART_VALUE_SERIES | V13:DRY_OL_FORM | V13:DRY_OL_FORM | V13:DRY_OL_FORM | V13:PART_OR_FORM | GDT662:EXACT_WHOLE:ey	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	1	schesy	1	schesy	<BOS>	kchor	[schesy:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	[schesy:?]; Drogenportion, heiß-trocken; Blatt-/Krautgut, Menge/Klasse III; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil; mische Vorstehendes.
99	6999200	0	f75r	f75r.13	B	B	2	8	7	0	0	1	1	0.875000	7	7	1	0	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy	getrocknetes Pulver | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | [olshedy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	olshedy	8	olshedy	qokain	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	getrocknetes Pulver; heiß am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß, Grad II; Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form
100	6999200	0	f75r	f75r.35	B	B	2	8	7	0	0	3	1	0.875000	5	6	1	0	qokain sheety qokain dar dar shedy qokain oldy	heiß, Grad II | [sheety:?] | heiß, Grad II | abgemessene Fraktion I | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | fertiger, abgeseihter Auszug	V13:TARGET_SURFACE_DEFAULT | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT649:STRONG_FAMILY_DEFAULT | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:oldy	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	sheety	2	sheety	qokain	qokain	[sheety:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	heiß, Grad II; [sheety:?]; heiß, Grad II; abgemessene Fraktion I; abgemessene Fraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; fertiger, abgeseihter Auszug
101	6999200	0	f76r	f76r.50	T	B	2	8	7	0	0	1	1	0.875000	7	7	1	0	pchedy sal dol shdy olkedy qokaiin otal rory	getrocknetes Pulver | Saat-Rohstoff I | Materialmaß | feucht am Anfang des Grades, abgeschlossen | erhitzte Drogenbasis, fertig | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [rory:?]	V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT638:ROUND_11 | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:olkedy | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	rory	8	rory	otal	<EOS>	[rory:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	getrocknetes Pulver; Saat-Rohstoff I; Materialmaß; feucht am Anfang des Grades, abgeschlossen; erhitzte Drogenbasis, fertig; heiß, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [rory:?]
102	6999200	0	f77r	f77r.16	B	B	2	8	7	0	0	2	1	0.875000	6	6	1	0	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol	eingeweichte Samen/Saat | kalt, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | [qolcheedy:?] | heiß am Ende des Grades, abgeschlossen | Holzstoff	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	qolcheedy	6	qolcheedy	shedy	qokeedy	Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	eingeweichte Samen/Saat; kalt, Grad III; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad III; feucht in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff, fertig aufbereitete Form; heiß am Ende des Grades, abgeschlossen; Holzstoff
103	6999200	0	f77r	f77r.23	B	B	2	8	7	0	0	4	1	0.875000	3	3	1	0	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal	feucht angesetzte heiße Zubereitung am Gradanfang | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [olshedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	GDT652:STRONG_COMPONENT_GRID | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	olshedy	5	olshedy	lchedy	qokeedy	Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feucht angesetzte heiße Zubereitung am Gradanfang; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form; heiß am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang
104	6999200	0	f77r	f77r.34	B	B	2	8	7	0	0	1	1	0.875000	6	6	1	0	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qolchedy:?] | heiß, Grad III | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | Wurzel, Typ/Charge III	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	4	qolchedy	4	qolchedy	chedy	qokaiin	Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad III; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff, fertig aufbereitete Form; heiß, Grad III; heiß, Grad III; trockenes Arzneikompositum am Gradanfang; Wurzel, Typ/Charge III
105	6999200	0	f77v	f77v.24	B	B	2	8	7	2	0	2	1	0.875000	6	6	1	0	daiin sheekey qokeedy daiin dail qokedy qokedy rol	Grad-/Maßwert III | [sheekey:?] | heiß am Ende des Grades, abgeschlossen | Grad-/Maßwert III | abgemessene Rohstoffmenge II | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Wurzelstoff	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	sheekey	2	sheekey	daiin	qokeedy	Samendroge: Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; Samendroge: Grundform; heiß am Ende des Grades, abgeschlossen; Grad-/Maßwert III; abgemessene Rohstoffmenge II; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Wurzelstoff
106	6999200	0	f77v	f77v.35	B	B	2	8	7	0	0	1	1	0.875000	7	7	1	0	tchor sheey qokain qokain sheol qokeedy qokal dary	kalt-trockene Drogenportion | feucht am Ende des Grades | heiß, Grad II | heiß, Grad II | feuchtes Material | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [dary:?]	GDT662:EXACT_WHOLE:tchor | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	dary	8	dary	qokal	<EOS>	[dary:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	kalt-trockene Drogenportion; feucht am Ende des Grades; heiß, Grad II; heiß, Grad II; feuchtes Material; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; [dary:?]
107	6999200	0	f77v	f77v.37	B	B	2	8	7	1	0	1	1	0.875000	6	7	1	0	schedy qotar sarolsheedy qokain cheey roiin daiin shey	getrocknete Samen/Saat | kalte Drogenfraktion I | [sarolsheedy:?] | heiß, Grad II | trocken am Ende des Grades | Wurzel/Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | feucht in der Mitte des Grades	V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	sarolsheedy	3	sarolsheedy	qotar	qokain	Samendroge: Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	getrocknete Samen/Saat; kalte Drogenfraktion I; Samendroge: Material/Zubereitungsstoff, fertig aufbereitete Form; heiß, Grad II; trocken am Ende des Grades; Wurzel/Wurzeldrogezubereitung, Form III; Grad-/Maßwert III; feucht in der Mitte des Grades
108	6999200	0	f78v	f78v.13	B	B	2	8	7	0	0	3	1	0.875000	5	5	1	0	dchokol chedy qokedy qokey qol chedy qokeedy lchey	[dchokol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	dchokol	1	dchokol	<BOS>	chedy	[dchokol:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	[dchokol:?]; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades; gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Drogenholz, trocken gebunden, Form I
109	6999200	0	f79r	f79r.33	B	B	2	8	7	1	1	1	1	0.875000	7	7	1	0	daiin shedy qotshedy oteeedy oteedy chey qokain ol	Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | kalt und feucht in der Mitte des Grades, abgeschlossen | [oteeedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL	4	oteeedy	4	oteeedy	qotshedy	oteedy	kalt, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; feucht in der Mitte des Grades, abgeschlossen; kalt und feucht in der Mitte des Grades, abgeschlossen; kalt, Zubereitung/Ansatz, fertig aufbereitete Form; kalter Ansatz am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
110	6999200	0	f79v	f79v.14	B	B	2	8	7	0	0	2	1	0.875000	5	6	1	0	qokeey qokedy okeey qokol sheedy qokeedy rolchey qokeedy	heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | erhitzen | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [rolchey:?] | heiß am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qokol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	7	rolchey	7	rolchey	qokeedy	qokeedy	[rolchey:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	heiß am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; erhitze Folgendes: feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [rolchey:?]; heiß am Ende des Grades, abgeschlossen
111	6999200	0	f80v	f80v.20	B	B	2	8	7	1	2	0	1	0.875000	7	8	1	0	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin	[ysheeyqorar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Grad-/Maßwert III | feucht in der Mitte des Grades | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen	OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE	1	ysheeyqorar	1	ysheeyqorar	<BOS>	ol	Portion/Zutat	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Portion/Zutat; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Grad-/Maßwert III; feucht in der Mitte des Grades; heiß, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III, im Ansatzrahmen
112	6999200	0	f80v	f80v.4	B	B	2	8	7	0	0	1	1	0.875000	7	7	1	0	qokedy qokar qokain chedy qol qol shey qoly	heiß in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | Drogenstoff zugeben | feucht in der Mitte des Grades | [qoly:?]	GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	8	qoly	8	qoly	shey	<EOS>	[qoly:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	heiß in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; gib Vorstehendes hinzu; gib Folgendes hinzu: feucht in der Mitte des Grades; [qoly:?]
113	6999200	0	f81r	f81r.25	B	B	2	8	7	2	0	1	1	0.875000	6	6	1	0	sar shedy qol otain okair okal chedy dy	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | kalt im Zubereitungsrahmen, Grad II | [okair:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | V13:QUALITY_DEGREE_SERIES | OPEN | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	5	okair	5	okair	otain	okal	[okair:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Samenfraktion I; feucht in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: kalt im Zubereitungsrahmen, Grad II; [okair:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; trocken in der Mitte des Grades, abgeschlossen.
114	6999200	0	f81v	f81v.22	B	B	2	8	7	0	0	3	1	0.875000	4	5	1	0	qokal qol oiin cheey dal lchedy chedy salchtedytar	Rohstoffklasse I, heiß am Gradanfang | Drogenstoff zugeben | Zubereitungsform III | trocken am Ende des Grades | abgemessene Rohstoffmenge I | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [salchtedytar:?]	GDT656:REVISE_AL_QUALITY_MODEL | GDT662:EXACT_WHOLE:qol | GDT643:ROUND_02 | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	8	salchtedytar	8	salchtedytar	chedy	<EOS>	[salchtedytar:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Rohstoffklasse I, heiß am Gradanfang; gib Folgendes hinzu: Zubereitungsform III; trocken am Ende des Grades; abgemessene Rohstoffmenge I; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; [salchtedytar:?]
