row_kind	application_stage	card_status	joint_tuple_id_or_record	surface_family	occurrences	event_ids	statement_ids	record_ids	pages	selected_decomposition	atomic_contribution_de	concrete_default_de	substitution_group	substitution_rule_de	event_contexts_de	complete_statements_de	complete_record_de	workshop_prediction_de	strongest_rival_de	contradiction_or_limit_de
TYPE	06_CONTACT_GRADE	COMPOSITIONAL_GRADE_CARD	d25110e0d8488927278f	qokeeedy	1	E209	B2-S012	B2	f82r	OK_APPLY+EEE_COMPLETE+DY_CLOSE	EEE=VOLLSTÄNDIG; DY=SCHLUSS	vollständig durchtränken; Schluss	CONTACT_GRADE_GRID	Vollständiger terminaler Kontakt.	E209=Vollständig durchtränken; Schluss	B2-S012=lchy · cheey · qcthey · qokeey · lcheey · daiin · chey · qokeeedy :: Den flüssigen Anteil des laufenden Postens abziehen; Klarauszug; den laufenden Posten gebrauchsfertig halten; den laufenden Posten länger einwirken lassen; benetzte Körperstelle; vorgeschriebenes Maß; dieser Arbeitsposten; vollständig durchtränken; Schluss		Sagt eine offene oder zielgebundene Vollstufe nur als künftige Schablonenzelle voraus.	den vollständigen lokalen Satz als Wortwert speichern	Ein Ereignis; keine unbelegte EEE+Y/AL-Karte erfinden.
TYPE	07_APPLICATION_CLOSE	LEARNED_TERMINAL_CARD	95987d6f198d6d247511	cheeckhody	1	E086	H5-S002	H5	f56r	CHEECKHO_EXTERNAL_APPLICATION+DY_CLOSE	CHEECKHO=ÄUSSERLICH ANWENDEN; DY=SCHLUSS	äußerlich anwenden; Schluss	APPLICATION_CLOSE_DECK	Allgemeine äußere Anwendung mit Schluss.	E086=Beende die äußere Anwendung	H5-S002=schol · choy · choky · cheeckhody :: Vom vorigen Posten nehmen; mit Wasser waschen; den laufenden Posten einsetzen; äußerlich anwenden; Ende		Bleibt von Festmachen und Waschen getrennt.	den vollständigen lokalen Satz als Wortwert speichern	Nicht als CKH-Durchlauf oder freies CHEE+CKHO zerlegen.
TYPE	07_APPLICATION_CLOSE	SINGLE_CARD_TERMINAL_CORE	eb2e4bc143f623ee03ac	qokylddy	1	E326	B4-S004	B4	f83r	OK_APPLY+Y_CURRENT+LDDY_FASTEN_CLOSE	LDDY=FESTMACHEN; TERMINAL	diesen Posten festmachen; Schluss	PLACEMENT_ACTION_DECK	Geschlossene Befestigung nach einer gedachten oder expliziten Auflage.	E326=Den laufenden Posten als Auflage befestigen; Schluss	B4-S004=qokylddy :: Den laufenden Posten als Auflage befestigen; Schluss		KCHOL auflegen -> LDDY festmachen ist die einfachste vorhergesagte Zweistufenfolge.	den vollständigen lokalen Satz als Wortwert speichern	Nur eine exakte Karte; LDDY bleibt ein gelernter terminaler Kern.
TYPE	07_APPLICATION_CLOSE	LEARNED_TERMINAL_CARD	7f68f60279efe6b28cd7	rshedy	1	E225	B2-S019	B2	f82r	RSHE_WASH_PART+DY_CLOSE	RSHE=ALS WASCHUNG; DY=SCHLUSS	als Waschung anwenden; Schluss	WASH_APPLICATION_DECK	Geschlossene Waschanwendung.	E225=Teil als Waschung; Schluss	B2-S019=rshedy :: Teil als Waschung; Schluss		Praktisches terminales Gegenstück zu CHOY, nicht formales Allomorph.	den vollständigen lokalen Satz als Wortwert speichern	Nicht zur SHED-Ruhefamilie ziehen.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	H1		14	E001|E002|E003|E004|E005|E006|E007|E008|E009|E010|E011|E012|E013|E014	H1-S001|H1-S002	H1	f10r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			H1-S001=dchey · cthoor · char · chty · os · chair · otytchol · oky · daiin · etyd :: Wurzelteil; säubern; aus demselben Vorrat; zerkleinern; Gefäß; Flüssigkeitszulauf; auffangen; den laufenden Posten einsetzen; vorgeschriebenes Maß; Wurzelteil || H1-S002=qokchy · qotchol · chol · cthy :: Den laufenden Posten einsetzen; gelind erwärmen; mit Vorigem weiter; gebrauchsfertig	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	H2		24	E015|E016|E017|E018|E019|E020|E021|E022|E023|E024|E025|E026|E027|E028|E029|E030|E031|E032|E033|E034|E035|E036|E037|E038	H2-S001|H2-S002|H2-S003	H2	f10r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			H2-S001=ycheor · cthy · chor · cthaiin · qoctholy · dy · chy · taiin · shy :: Pflanzenspitzen; gebrauchsfertig; Zubereitung; Kraut zerstoßen; abpressen; dieser Arbeitsposten; dieser Arbeitsposten; vorgeschriebenes Maß; dieser Arbeitsposten || H2-S002=qotchor · chor · otol · chol · cholor · chol · daiin · dar :: Die nächste Zubereitung; Zubereitung; danach weiter; mit Vorigem weiter; mit der vorigen Zubereitung; mit Vorigem weiter; vorgeschriebenes Maß; aus demselben Vorrat || H2-S003=oykchor · shor · chor · chy · kaiiin · dy · chodaiin :: Glasiertes Gefäß; Zubereitung; Zubereitung; dieser Arbeitsposten; weiche Sollstufe; dieser Arbeitsposten; Geschwür	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	H3		17	E039|E040|E041|E042|E043|E044|E045|E046|E047|E048|E049|E050|E051|E052|E053|E054|E055	H3-S001|H3-S002|H3-S003|H3-S004	H3	f11r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			H3-S001=tshol · schoal · cfhy · shfydaiin · cphy · shey · tchody :: Blütenkraut; in Wein kochen; auswringen; für die vorgeschriebene Zeit stehen lassen; nachseihen; Klarauszug; abkühlen; Ende || H3-S002=shoyty :: Blütenanteil zurückhalten || H3-S003=dchol · chy · kchy · dy · daiin :: Vom vorigen Posten nehmen; dieser Arbeitsposten; als Trank geben; dieser Arbeitsposten; vorgeschriebenes Maß || H3-S004=qotchy · okchol · cthy · dy :: Zurückbehaltene Blüten; mit dem vorigen Arbeitsgut weiterarbeiten; gebrauchsfertig; dieser Arbeitsposten	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	H4		18	E056|E057|E058|E059|E060|E061|E062|E063|E064|E065|E066|E067|E068|E069|E070|E071|E072|E073	H4-S001|H4-S002|H4-S003|H4-S004	H4	f55v	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			H4-S001=qokaiin · chaiin · ykain · ykan · ody :: Auf das vorgeschriebene Maß einstellen; vorgeschriebenes Maß; eine Portion des laufenden Postens; diese Portion; kühl lagern; Ende || H4-S002=daiin · chedy · talam :: Vorgeschriebenes Maß; den laufenden Posten umsetzen oder durcharbeiten; verwahren || H4-S003=ykaiin · cheoar · cheeky · oldy :: Maß des laufenden Postens; Auszug daraus entnehmen; länger warm halten; weiterführen; Ende || H4-S004=aiin · okal · oltchy · or · y · orain :: Vorgeschriebenes Maß; an der Zielstelle einsetzen; gelind erwärmen; Zubereitung; dieser Arbeitsposten; eine Portion der Zubereitung	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	H5		27	E074|E075|E076|E077|E078|E079|E080|E081|E082|E083|E084|E085|E086|E087|E088|E089|E090|E091|E092|E093|E094|E095|E096|E097|E098|E099|E100	H5-S001|H5-S002|H5-S003|H5-S004|H5-S005|H5-S006	H5	f56r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			H5-S001=chochor · cho · chodaly · daiin · sho · kchol · otchor · choky · dal :: Pflanzenzubereitung; Pflanze; Blütebeginn; vorgeschriebenes Maß; Pflanze; auflegen; die nächste Zubereitung; den laufenden Posten einsetzen; Zielstelle || H5-S002=schol · choy · choky · cheeckhody :: Vom vorigen Posten nehmen; mit Wasser waschen; den laufenden Posten einsetzen; äußerlich anwenden; Ende || H5-S003=sh · cho · kchey · qokokchy :: Pflanzenteil; Pflanze; grob zerreiben; den laufenden Posten erneut in Arbeit nehmen || H5-S004=okchy · chokcheo · kchal :: Den laufenden Posten einsetzen; Auszugsflüssigkeit zugeben; abseihen || H5-S005=sho · chokchy · kchoar · sotodan :: Pflanze; den laufenden Posten einsetzen; Brusttrank; gebrauchen || H5-S006=otchey · keol · daiin :: Den nächsten Posten wählen; je Gabe; vorgeschriebenes Maß	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	B1		66	E101|E102|E103|E104|E105|E106|E107|E108|E109|E110|E111|E112|E113|E114|E115|E116|E117|E118|E119|E120|E121|E122|E123|E124|E125|E126|E127|E128|E129|E130|E131|E132|E133|E134|E135|E136|E137|E138|E139|E140|E141|E142|E143|E144|E145|E146|E147|E148|E149|E150|E151|E152|E153|E154|E155|E156|E157|E158|E159|E160|E161|E162|E163|E164|E165|E166	B1-S001|B1-S002|B1-S003|B1-S004|B1-S005|B1-S006|B1-S007|B1-S008|B1-S009|B1-S010|B1-S011|B1-S012|B1-S013|B1-S014|B1-S015|B1-S016|B1-S017|B1-S018|B1-S019|B1-S020|B1-S021	B1	f81v	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			B1-S001=qokedy :: Kurz benetzen; Schluss || B1-S002=okaiin · kair · okal · sar · ol · kain · olkain · al · ol · rol · dl · olor · ol · sheckhal · daiin · qokeedal · daiin · chckhy · schedy :: Auf das vorgeschriebene Maß einstellen; laufende Beckenflüssigkeit; an der Zielstelle einsetzen; aus demselben Vorrat; mit Vorigem weiter; eine Portion; eine weitere Portion zugeben; Zielstelle; mit Vorigem weiter; vor dem Abkühlen; Badezusatz; mit der vorigen Zubereitung; mit Vorigem weiter; mäßige Menge; vorgeschriebenes Maß; an der Zielstelle länger einwirken lassen; vorgeschriebenes Maß; durch den Durchlauf führen; Arbeitsbewegung abschließen || B1-S003=qol · sshkchdy :: Mit Vorigem weiter; unter besonderer Bedingung umsetzen; Schluss || B1-S004=chedy · ol · shedy :: Den laufenden Posten umsetzen oder durcharbeiten; mit Vorigem weiter; ruhen oder absetzen; Schluss || B1-S005=qolchedy :: Weiterführen; Schluss || B1-S006=qokain · shckhy · dl · ral :: Eine Portion zugeben; durch den Durchlauf führen; Badezusatz; abkühlen || B1-S007=qokchdy :: Ansatz umsetzen; Schluss || B1-S008=chey · ol · cheky · ol · shedy :: Dieser Arbeitsposten; mit Vorigem weiter; kurz oder mild erwärmen; mit Vorigem weiter; ruhen oder absetzen; Schluss || B1-S009=qokedy :: Kurz benetzen; Schluss || B1-S010=qokedy :: Kurz benetzen; Schluss || B1-S011=chckhy · qoky :: Durch den Durchlauf führen; den laufenden Posten einsetzen || B1-S012=lsho · qokey · lshedy :: Waschgang; den laufenden Posten kurz anlegen; waschen; Schluss || B1-S013=lshedy :: Waschen; Schluss || B1-S014=chedy · qolky · lchedal · qol · otar :: Den laufenden Posten umsetzen oder durcharbeiten; betroffene Stelle; Auslassstelle; mit Vorigem weiter; danach auslassen || B1-S015=ytey · okchedy :: Gefäß füllen; Ansatz umsetzen; Schluss || B1-S016=qokal · okeey · qol · cheedy :: An der Zielstelle einsetzen; den laufenden Posten länger einwirken lassen; mit Vorigem weiter; ruhen oder absetzen; Schluss || B1-S017=sal · teol · dchdy :: Zielstelle; erste Öffnung; Umsetzung abschließen || B1-S018=ly · dsheol · oiiin · olkeedy :: Gefäß füllen; Stelle bestreichen; Sollstufe; länger auffangen; Schluss || B1-S019=tedy :: Ruhen oder absetzen; Schluss || B1-S020=cheky · shckhedy :: Kurz oder mild erwärmen; seihen; Schluss || B1-S021=chal :: Zielstelle	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	B2		62	E167|E168|E169|E170|E171|E172|E173|E174|E175|E176|E177|E178|E179|E180|E181|E182|E183|E184|E185|E186|E187|E188|E189|E190|E191|E192|E193|E194|E195|E196|E197|E198|E199|E200|E201|E202|E203|E204|E205|E206|E207|E208|E209|E210|E211|E212|E213|E214|E215|E216|E217|E218|E219|E220|E221|E222|E223|E224|E225|E226|E227|E228	B2-S001|B2-S002|B2-S003|B2-S004|B2-S005|B2-S006|B2-S007|B2-S008|B2-S009|B2-S010|B2-S011|B2-S012|B2-S013|B2-S014|B2-S015|B2-S016|B2-S017|B2-S018|B2-S019|B2-S020|B2-S021|B2-S022	B2	f82r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			B2-S001=dchedy :: Arbeitsbewegung abschließen || B2-S002=qolchedy :: Weiterführen; Schluss || B2-S003=qokain · dy · qokeedy :: Eine Portion zugeben; dieser Arbeitsposten; länger einweichen; Schluss || B2-S004=qokal · lcheckhy · lched · qokeey · lcheckhedy :: An der Zielstelle einsetzen; zweite Öffnung; hinausführen; den laufenden Posten länger einwirken lassen; klar seihen; Schluss || B2-S005=qokaly · solkaiin · chckhy · qokaiin · qokaiin · octheol · chkeey · ldy :: Den laufenden Posten an der Zielstelle einsetzen; Seihtuch; durch den Durchlauf führen; auf das vorgeschriebene Maß einstellen; auf das vorgeschriebene Maß einstellen; gleiche Einstellung; den laufenden Posten länger warm halten; abziehen; Ende || B2-S006=oteey · qokal · sheckhy · qoky :: Den nächsten Posten länger einwirken lassen; an der Zielstelle einsetzen; über der Stelle; den laufenden Posten einsetzen || B2-S007=dshedy :: Sauberes Wasser zugeben; Schluss || B2-S008=sotaiin · qokar · shedy :: Das nächste Maß; daraus in den Arbeitsgang nehmen; ruhen oder absetzen; Schluss || B2-S009=solshedy :: Mit dem Vorigen ruhen lassen; Schluss || B2-S010=qokeey · qoky · ls · cheey :: Den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; erste Öffnung; Klarauszug || B2-S011=okain · char · okain · qokeedy :: Eine Portion zugeben; aus demselben Vorrat; eine Portion zugeben; länger einweichen; Schluss || B2-S012=lchy · cheey · qcthey · qokeey · lcheey · daiin · chey · qokeeedy :: Den flüssigen Anteil des laufenden Postens abziehen; Klarauszug; den laufenden Posten gebrauchsfertig halten; den laufenden Posten länger einwirken lassen; benetzte Körperstelle; vorgeschriebenes Maß; dieser Arbeitsposten; vollständig durchtränken; Schluss || B2-S013=lchedy :: Hinausführen; Schluss || B2-S014=lar :: Unterer Ablauf || B2-S015=tshey · qokeedy :: Spülflüssigkeit; länger einweichen; Schluss || B2-S016=cheal · lchedar · ches · aiin · oteey · qokaiin · okey · pchedy :: Zielstelle; aus der Quelle hinausführen; gleiche Anteile; vorgeschriebenes Maß; den nächsten Posten länger einwirken lassen; auf das vorgeschriebene Maß einstellen; den laufenden Posten kurz anlegen; hineinführen; Schluss || B2-S017=rsheal · daldy :: Warmes Wasser; zweite Öffnung; Ende || B2-S018=qokeedy :: Länger einweichen; Schluss || B2-S019=rshedy :: Teil als Waschung; Schluss || B2-S020=qoteedy :: Danach länger einwirken lassen; Schluss || B2-S021=qokeedy :: Länger einweichen; Schluss || B2-S022=lochedy :: Den Rest hinausführen; Schluss	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	B3		86	E229|E230|E231|E232|E233|E234|E235|E236|E237|E238|E239|E240|E241|E242|E243|E244|E245|E246|E247|E248|E249|E250|E251|E252|E253|E254|E255|E256|E257|E258|E259|E260|E261|E262|E263|E264|E265|E266|E267|E268|E269|E270|E271|E272|E273|E274|E275|E276|E277|E278|E279|E280|E281|E282|E283|E284|E285|E286|E287|E288|E289|E290|E291|E292|E293|E294|E295|E296|E297|E298|E299|E300|E301|E302|E303|E304|E305|E306|E307|E308|E309|E310|E311|E312|E313|E314	B3-S001|B3-S002|B3-S003|B3-S004|B3-S005|B3-S006|B3-S007|B3-S008|B3-S009|B3-S010|B3-S011|B3-S012|B3-S013|B3-S014|B3-S015|B3-S016|B3-S017|B3-S018|B3-S019|B3-S020|B3-S021|B3-S022|B3-S023|B3-S024|B3-S025|B3-S026|B3-S027|B3-S028|B3-S029|B3-S030|B3-S031|B3-S032|B3-S033|B3-S034	B3	f83r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			B3-S001=olkeedy :: Länger auffangen; Schluss || B3-S002=qotal · chkeedy :: Danach zur Zielstelle; länger warm halten; Schluss || B3-S003=chey · daiin · chey · lchedy :: Dieser Arbeitsposten; vorgeschriebenes Maß; dieser Arbeitsposten; hinausführen; Schluss || B3-S004=qokaiin · qotal · dar :: Auf das vorgeschriebene Maß einstellen; danach zur Zielstelle; aus demselben Vorrat || B3-S005=schedy :: Arbeitsbewegung abschließen || B3-S006=chedchy · qokal · olchedy :: Den laufenden Posten zuführen oder umsetzen; an der Zielstelle einsetzen; weiterführen; Schluss || B3-S007=qokaiin · chedy · qokeedy :: Auf das vorgeschriebene Maß einstellen; den laufenden Posten umsetzen oder durcharbeiten; länger einweichen; Schluss || B3-S008=lchedy :: Hinausführen; Schluss || B3-S009=qoky :: Den laufenden Posten einsetzen || B3-S010=pchedal · otedy :: Einfüllstelle; danach kurz einwirken lassen; Schluss || B3-S011=shecthedchy · qoky · chedy · chary :: Stelle bestreichen; den laufenden Posten einsetzen; den laufenden Posten umsetzen oder durcharbeiten; abkühlen || B3-S012=sor · shedy :: Zubereitung; ruhen oder absetzen; Schluss || B3-S013=qokaiin · chkain · shcthey · qokedy :: Auf das vorgeschriebene Maß einstellen; eine Portion; den laufenden Posten gebrauchsfertig halten; kurz benetzen; Schluss || B3-S014=okair · sheedy :: Flüssigkeit in den Lauf bringen; länger ruhen oder absetzen; Schluss || B3-S015=lchedy :: Hinausführen; Schluss || B3-S016=lo · qokchedy :: Unterer Ablauf; Ansatz umsetzen; Schluss || B3-S017=qokeedy :: Länger einweichen; Schluss || B3-S018=shedy :: Ruhen oder absetzen; Schluss || B3-S019=qokshedy :: Zur Ruhe setzen; Schluss || B3-S020=dal · lchedy :: Zielstelle; hinausführen; Schluss || B3-S021=qokaiin · shcthy · dal · sy · saiin · shedal · shecthy · chey · tal · shcthy · dalchdy :: Auf das vorgeschriebene Maß einstellen; gebrauchsfertig; Zielstelle; dieser Arbeitsposten; vorgeschriebenes Maß; Ruhe- oder Absetzstelle; warmes Wasser; dieser Arbeitsposten; Zielstelle; gebrauchsfertig; lokal umsetzen; Schluss || B3-S022=qotchedy :: Danach oder erneut umsetzen; Schluss || B3-S023=lchedy :: Hinausführen; Schluss || B3-S024=tchedy :: Arbeitsbewegung abschließen || B3-S025=qokchdy :: Ansatz umsetzen; Schluss || B3-S026=cheedar · chldaiin · chedy · qokain · checthy · chealror · solkeedy :: Beckenstation; bis zum vorgeschriebenen Stand absetzen lassen; den laufenden Posten umsetzen oder durcharbeiten; eine Portion zugeben; gebrauchsfertig; bis klar; länger auffangen; Schluss || B3-S027=qoteedy :: Danach länger einwirken lassen; Schluss || B3-S028=qokeey · qokedy :: Den laufenden Posten länger einwirken lassen; kurz benetzen; Schluss || B3-S029=sol · cheeety · qokedy :: Mit Vorigem weiter; erste Spülung; kurz benetzen; Schluss || B3-S030=qoky · saiin · schedair · otchedy :: Den laufenden Posten einsetzen; vorgeschriebenes Maß; fließende Flüssigkeit durch den Lauf führen; danach oder erneut umsetzen; Schluss || B3-S031=qokeedy :: Länger einweichen; Schluss || B3-S032=chedain · chedy · qotedaiin · otaiin · otedy :: Eine Portion umsetzen; den laufenden Posten umsetzen oder durcharbeiten; breites Gefäß; das nächste Maß; danach kurz einwirken lassen; Schluss || B3-S033=ldy :: Abziehen; Ende || B3-S034=soiiin · checthy · chety · otaiin · olsaly · shedy :: Sollstufe; gebrauchsfertig; zerkleinern; das nächste Maß; untere Zielstelle; ruhen oder absetzen; Schluss	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	B4		47	E315|E316|E317|E318|E319|E320|E321|E322|E323|E324|E325|E326|E327|E328|E329|E330|E331|E332|E333|E334|E335|E336|E337|E338|E339|E340|E341|E342|E343|E344|E345|E346|E347|E348|E349|E350|E351|E352|E353|E354|E355|E356|E357|E358|E359|E360|E361	B4-S001|B4-S002|B4-S003|B4-S004|B4-S005|B4-S006|B4-S007|B4-S008|B4-S009|B4-S010|B4-S011|B4-S012|B4-S013|B4-S014|B4-S015|B4-S016	B4	f83r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			B4-S001=qokeedy :: Länger einweichen; Schluss || B4-S002=qolchey · qokeey · qokedy :: Gefäß füllen; den laufenden Posten länger einwirken lassen; kurz benetzen; Schluss || B4-S003=chedy · otal · otchey · qokeey · qoky · tol · shedy :: Den laufenden Posten umsetzen oder durcharbeiten; danach zur Zielstelle; den nächsten Posten wählen; den laufenden Posten länger einwirken lassen; den laufenden Posten einsetzen; mit Vorigem weiter; ruhen oder absetzen; Schluss || B4-S004=qokylddy :: Den laufenden Posten als Auflage befestigen; Schluss || B4-S005=dain · chedy · qokeedy :: Tuch; den laufenden Posten umsetzen oder durcharbeiten; länger einweichen; Schluss || B4-S006=shckhedy :: Seihen; Schluss || B4-S007=shckhedy :: Seihen; Schluss || B4-S008=saiin · cheeky · sheey · qokedy :: Vorgeschriebenes Maß; länger warm halten; erste Öffnung; kurz benetzen; Schluss || B4-S009=shedy :: Ruhen oder absetzen; Schluss || B4-S010=oldy :: Weiterführen; Ende || B4-S011=saiin · cheky · okeeol · okain · chdy · sol · lkedy :: Vorgeschriebenes Maß; kurz oder mild erwärmen; länger mit dem Vorigen fortführen; eine Portion zugeben; den laufenden Posten umsetzen oder durcharbeiten; mit Vorigem weiter; zweimal waschen; Ende || B4-S012=lchedy :: Hinausführen; Schluss || B4-S013=qokol · shedy :: Vorigen Arbeitsgang weiterführen; ruhen oder absetzen; Schluss || B4-S014=or · chey · qockhey · dairydy :: Zubereitung; dieser Arbeitsposten; über der Stelle; den Flüssigkeitslauf abschließen || B4-S015=qokain · shey · kain · chckhal · solkey · lchedy :: Eine Portion zugeben; Klarauszug; eine Portion; Dauer; kurz auffangen; hinausführen; Schluss || B4-S016=qolkain · dal · skar · shedy :: Eine weitere Portion zugeben; Zielstelle; erwärmtes Medium ausgießen; ruhen oder absetzen; Schluss	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	B5		11	E362|E363|E364|E365|E366|E367|E368|E369|E370|E371|E372	B5-S001|B5-S002|B5-S003	B5	f83r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			B5-S001=otchdy :: Danach umsetzen; Schluss || B5-S002=qokchdy :: Ansatz umsetzen; Schluss || B5-S003=shedal · dal · cheol · lol · chdal · aiin · sol · daiiin · chedy :: Ruhe- oder Absetzstelle; Zielstelle; mit Vorigem weiter; bis warm; an der Zielstelle umsetzen; vorgeschriebenes Maß; mit Vorigem weiter; zweite Öffnungsstufe; den laufenden Posten umsetzen oder durcharbeiten	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
RECORD	FULL_RECORD_CONTEXT	CONTEXT_ONLY	B6		9	E373|E374|E375|E376|E377|E378|E379|E380|E381	B6-S001	B6	f83r	FULL_SELECTED_RECORD	KONTEXT; KEIN WORTWERT	vollständiger Recordkontext	NONE_RECORD_CONTEXT	Nicht als Kartenbedeutung verwenden.			B6-S001=solkeey · qekey · raly · ol · daiin · ol · dain · chey · ldalor :: Länger auffangen; ungekocht; erste Öffnung; mit Vorigem weiter; vorgeschriebenes Maß; mit Vorigem weiter; Tuch; dieser Arbeitsposten; bezeichnete Zielstelle	Der Record bleibt vollständig; nur die Zielkarten erhalten neue Kurzwerte.	Recordkontext fälschlich in einzelne Wörter hineinlesen	Kontextzeile, keine zusätzliche Lexembehauptung.
