delayed_pair_id	action_case_id	page	locus	action_clause_id	action_clause_start	action_clause_end	action_clause_surfaces	action_ordinal	action_surface	action_gloss_de	right_clause_id	right_clause_start	right_clause_end	v78_decision	target_rank	target_ordinal	target_surface	target_gloss_de	intervening_ordinals	intervening_surfaces	intervening_glosses_de	inner_v79_window	semantic_item	word_delta	status
P047	A019	f114r	f114r.26	1	1	1	ycheeodaiin	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	2	2	10	CONTROL_CONFLICT	8	9	airoy	Grundansatz aus Drogenanteil II	2|3|4|5|6|7|8	olkaiir|qokaiin|chodaiin|okar|olkaiin|okaiin|cheody	Anteil III des heißen Holzansatzes|heiß, Grad III|Trockenansatz, Dosis III|Anteil I des heißen Ansatzes|heiße Drogenbasis, Stufe III|heißer Ansatz, Grad III|getrocknete Masse	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P048	A019	f114r	f114r.26	1	1	1	ycheeodaiin	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	2	2	10	CONTROL_CONFLICT	9	10	olam	ein Maß Holz	2|3|4|5|6|7|8|9	olkaiir|qokaiin|chodaiin|okar|olkaiin|okaiin|cheody|airoy	Anteil III des heißen Holzansatzes|heiß, Grad III|Trockenansatz, Dosis III|Anteil I des heißen Ansatzes|heiße Drogenbasis, Stufe III|heißer Ansatz, Grad III|getrocknete Masse|Grundansatz aus Drogenanteil II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P049	A021	f114v	f114v.36	3	7	7	qopaiin	7	qopaiin	drei Teile Pulverzubereitung nehmen	4	8	11	CONTROL_CONFLICT	2	9	al	Rohstoffklasse I	8	qotar	kalter Drogenanteil I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P050	A021	f114v	f114v.36	3	7	7	qopaiin	7	qopaiin	drei Teile Pulverzubereitung nehmen	4	8	11	CONTROL_CONFLICT	3	10	kal	Rohstoffklasse I, heiß am Gradanfang	8|9	qotar|al	kalter Drogenanteil I|Rohstoffklasse I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P051	A021	f114v	f114v.36	3	7	7	qopaiin	7	qopaiin	drei Teile Pulverzubereitung nehmen	4	8	11	CONTROL_CONFLICT	4	11	ram	ein Maß Wurzel	8|9|10	qotar|al|kal	kalter Drogenanteil I|Rohstoffklasse I|Rohstoffklasse I, heiß am Gradanfang	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P052	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	2	5	cheop	bis zur Mittelstufe getrocknet	4	otedy	kalter Ansatz, Mittelstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P053	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	3	6	ol	Pulverstoff	4|5	otedy|cheop	kalter Ansatz, Mittelstufe erreicht|bis zur Mittelstufe getrocknet	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P054	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	4	7	teeedy	vollständig abgekühlte Zubereitung, fertig	4|5|6	otedy|cheop|ol	kalter Ansatz, Mittelstufe erreicht|bis zur Mittelstufe getrocknet|Pulverstoff	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P055	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	5	8	oroiir	eine Portion des Ansatzanteils III	4|5|6|7	otedy|cheop|ol|teeedy	kalter Ansatz, Mittelstufe erreicht|bis zur Mittelstufe getrocknet|Pulverstoff|vollständig abgekühlte Zubereitung, fertig	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P056	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	6	9	oechedy	fertige, bis zur Mittelstufe getrocknete Masse	4|5|6|7|8	otedy|cheop|ol|teeedy|oroiir	kalter Ansatz, Mittelstufe erreicht|bis zur Mittelstufe getrocknet|Pulverstoff|vollständig abgekühlte Zubereitung, fertig|eine Portion des Ansatzanteils III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P057	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	7	10	oteedy	kalter Ansatz am Ende des Grades	4|5|6|7|8|9	otedy|cheop|ol|teeedy|oroiir|oechedy	kalter Ansatz, Mittelstufe erreicht|bis zur Mittelstufe getrocknet|Pulverstoff|vollständig abgekühlte Zubereitung, fertig|eine Portion des Ansatzanteils III|fertige, bis zur Mittelstufe getrocknete Masse	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P058	A024	f115r	f115r.1	3	3	3	qochedain	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	4	4	11	RETAIN_PRIOR_HOLD	8	11	qotchedy	kalt-trockene Mittelstufe erreicht	4|5|6|7|8|9|10	otedy|cheop|ol|teeedy|oroiir|oechedy|oteedy	kalter Ansatz, Mittelstufe erreicht|bis zur Mittelstufe getrocknet|Pulverstoff|vollständig abgekühlte Zubereitung, fertig|eine Portion des Ansatzanteils III|fertige, bis zur Mittelstufe getrocknete Masse|kalter Ansatz am Ende des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P059	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	2	7	checthy	trockenes Kraut	6	s	Samenposten	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P060	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	3	8	qokeeey	stark erhitzt, Endstufe III	6|7	s|checthy	Samenposten|trockenes Kraut	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P061	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	4	9	keeey	stark erhitzt, Endstufe III	6|7|8	s|checthy|qokeeey	Samenposten|trockenes Kraut|stark erhitzt, Endstufe III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P062	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	5	10	lol	Holzstoff	6|7|8|9	s|checthy|qokeeey|keeey	Samenposten|trockenes Kraut|stark erhitzt, Endstufe III|stark erhitzt, Endstufe III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P063	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	6	11	chedy	mittlere Trockenstufe erreicht	6|7|8|9|10	s|checthy|qokeeey|keeey|lol	Samenposten|trockenes Kraut|stark erhitzt, Endstufe III|stark erhitzt, Endstufe III|Holzstoff	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P064	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	7	12	qokchedy	heiß-trockene Mittelstufe erreicht	6|7|8|9|10|11	s|checthy|qokeeey|keeey|lol|chedy	Samenposten|trockenes Kraut|stark erhitzt, Endstufe III|stark erhitzt, Endstufe III|Holzstoff|mittlere Trockenstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P065	A027	f115r	f115r.23	5	5	5	qokcho	5	qokcho	erhitze, trockne und setze an	6	6	13	CONTROL_CONFLICT	8	13	ldy	fertig aufbereitetes Holz	6|7|8|9|10|11|12	s|checthy|qokeeey|keeey|lol|chedy|qokchedy	Samenposten|trockenes Kraut|stark erhitzt, Endstufe III|stark erhitzt, Endstufe III|Holzstoff|mittlere Trockenstufe erreicht|heiß-trockene Mittelstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P066	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	2	3	cholches	nachgetrocknetes Drogenmaterial, Mittelstufe	2	ar	Drogenanteil I	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P067	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	3	4	okain	heißer Ansatz, Grad II	2|3	ar|cholches	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P068	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	4	5	dain	zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	2|3|4	ar|cholches|okain	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P069	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	5	6	cheey	trocken am Ende des Grades	2|3|4|5	ar|cholches|okain|dain	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P070	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	6	7	okeey	heißer Ansatz am Ende des Grades	2|3|4|5|6	ar|cholches|okain|dain|cheey	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials|trocken am Ende des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P071	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	7	8	otain	kalter Ansatz, Grad II	2|3|4|5|6|7	ar|cholches|okain|dain|cheey|okeey	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials|trocken am Ende des Grades|heißer Ansatz am Ende des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P072	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	8	9	olchdy	Holz im Ansatz fertig getrocknet	2|3|4|5|6|7|8	ar|cholches|okain|dain|cheey|okeey|otain	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials|trocken am Ende des Grades|heißer Ansatz am Ende des Grades|kalter Ansatz, Grad II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P073	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	9	10	otal	Rohstoffklasse I im kalten Ansatz, Gradanfang	2|3|4|5|6|7|8|9	ar|cholches|okain|dain|cheey|okeey|otain|olchdy	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials|trocken am Ende des Grades|heißer Ansatz am Ende des Grades|kalter Ansatz, Grad II|Holz im Ansatz fertig getrocknet	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P074	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	10	11	dain	zwei Portionen der Rohdroge I im kalten Anfangsansatz	2|3|4|5|6|7|8|9|10	ar|cholches|okain|dain|cheey|okeey|otain|olchdy|otal	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials|trocken am Ende des Grades|heißer Ansatz am Ende des Grades|kalter Ansatz, Grad II|Holz im Ansatz fertig getrocknet|Rohstoffklasse I im kalten Ansatz, Gradanfang	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P075	A028	f116r	f116r.12	1	1	1	qoin	1	qoin	zweiten Ansatz nehmen	2	2	12	OPEN_PARTIAL	11	12	olam	ein Maß Holz	2|3|4|5|6|7|8|9|10|11	ar|cholches|okain|dain|cheey|okeey|otain|olchdy|otal|dain	Drogenanteil I|nachgetrocknetes Drogenmaterial, Mittelstufe|heißer Ansatz, Grad II|zwei Portionen des erhitzten nachgetrockneten Drogenmaterials|trocken am Ende des Grades|heißer Ansatz am Ende des Grades|kalter Ansatz, Grad II|Holz im Ansatz fertig getrocknet|Rohstoffklasse I im kalten Ansatz, Gradanfang|zwei Portionen der Rohdroge I im kalten Anfangsansatz	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P076	A029	f23r	f23r.6	2	5	5	yky	5	yky	hierzu leicht erhitzen	3	6	10	OPEN_PARTIAL	2	7	okol	heißer Ansatzstoff	6	dar	abgemessener Anteil I	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P077	A029	f23r	f23r.6	2	5	5	yky	5	yky	hierzu leicht erhitzen	3	6	10	OPEN_PARTIAL	3	8	dchey	fertige abgemessene Mittelstufen-Trockenportion	6|7	dar|okol	abgemessener Anteil I|heißer Ansatzstoff	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P078	A029	f23r	f23r.6	2	5	5	yky	5	yky	hierzu leicht erhitzen	3	6	10	OPEN_PARTIAL	4	9	daiidal	drei abgemessene Mengen Rohdroge I	6|7|8	dar|okol|dchey	abgemessener Anteil I|heißer Ansatzstoff|fertige abgemessene Mittelstufen-Trockenportion	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P079	A029	f23r	f23r.6	2	5	5	yky	5	yky	hierzu leicht erhitzen	3	6	10	OPEN_PARTIAL	5	10	dam	Dosis I	6|7|8|9	dar|okol|dchey|daiidal	abgemessener Anteil I|heißer Ansatzstoff|fertige abgemessene Mittelstufen-Trockenportion|drei abgemessene Mengen Rohdroge I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P080	A032	f24v	f24v.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	4	CONTROL_CONFLICT	2	3	dchal	eine Dosis angetrocknete Rohdroge I	2	kchod	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P081	A032	f24v	f24v.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	4	CONTROL_CONFLICT	3	4	ochdy	fertige Trockenmasse	2|3	kchod|dchal	heißer Auszug aus Trockengut, abgezogen und abgeschlossen|eine Dosis angetrocknete Rohdroge I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P082	A036	f27r	f27r.9	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	7	CONTROL_CONFLICT	2	3	shotchey	Mazerat aus kalt bis Mittelstufe getrockneter Droge	2	keeod	vollständig erhitzter und abgezogener Auszug	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P083	A036	f27r	f27r.9	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	7	CONTROL_CONFLICT	3	4	chol	trocken	2|3	keeod|shotchey	vollständig erhitzter und abgezogener Auszug|Mazerat aus kalt bis Mittelstufe getrockneter Droge	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P084	A036	f27r	f27r.9	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	7	CONTROL_CONFLICT	4	5	oty	kalter Ansatz am Anfang des Grades	2|3|4	keeod|shotchey|chol	vollständig erhitzter und abgezogener Auszug|Mazerat aus kalt bis Mittelstufe getrockneter Droge|trocken	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P085	A036	f27r	f27r.9	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	7	CONTROL_CONFLICT	5	6	chy	trocken am Anfang des Grades	2|3|4|5	keeod|shotchey|chol|oty	vollständig erhitzter und abgezogener Auszug|Mazerat aus kalt bis Mittelstufe getrockneter Droge|trocken|kalter Ansatz am Anfang des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P086	A036	f27r	f27r.9	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	7	CONTROL_CONFLICT	6	7	tolg	ein Gran kalten Drogenmaterials	2|3|4|5|6	keeod|shotchey|chol|oty|chy	vollständig erhitzter und abgezogener Auszug|Mazerat aus kalt bis Mittelstufe getrockneter Droge|trocken|kalter Ansatz am Anfang des Grades|trocken am Anfang des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P087	A038	f30r	f30r.9	2	2	2	qochar	2	qochar	trockenen Drogenanteil I nehmen	3	3	4	OPEN_PARTIAL	2	4	keeaiin	vollständig erhitzt, Stufe III	3	chol	trocken	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P088	A041	f49r	f49r.16	1	1	1	qocho	1	qocho	getrocknete Droge nehmen	2	2	3	OPEN_PARTIAL	2	3	dchey	fertige abgemessene Mittelstufen-Trockenportion	2	cheey	trocken am Ende des Grades	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P089	A043	f56r	f56r.6	1	1	2	ykcho|dy	1	ykcho	hieraus eine warme Trockenmischung bereiten	2	3	6	HOLD_NEW	2	4	keey	heiß am Ende des Grades	3	dchey	fertige abgemessene Mittelstufen-Trockenportion	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P090	A043	f56r	f56r.6	1	1	2	ykcho|dy	1	ykcho	hieraus eine warme Trockenmischung bereiten	2	3	6	HOLD_NEW	3	5	daiin	Qualitätsgrad III des heißen Endzustands	3|4	dchey|keey	fertige abgemessene Mittelstufen-Trockenportion|heiß am Ende des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P091	A045	f75r	f75r.3	4	6	6	sheeky	6	sheeky	vollständig einweichen, erhitzen und abschließen	5	7	9	CONTROL_CONFLICT	2	8	olkar	Anteil I des heißen Holzansatzes	7	ltain	Holz, kalt auf Stufe II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P092	A045	f75r	f75r.3	4	6	6	sheeky	6	sheeky	vollständig einweichen, erhitzen und abschließen	5	7	9	CONTROL_CONFLICT	3	9	or	Drogenportion	7|8	ltain|olkar	Holz, kalt auf Stufe II|Anteil I des heißen Holzansatzes	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
