surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt519_rank	candidate_recipe	gdt518_base_score	anchor_cost	gdt519_score	alignment_trace
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	33	6	AIR+Y+K+O+D_ADDR+S	6.881108479	2.000000000	8.881108479	dair=>air~AIR@edit1+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | as=>s~S@edit1+alias0.000
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	8	7	D_ADDR+AIR+Y+K+O+DA+SH	7.627254893	1.501722060	9.128976953	d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | s=>h~SH@edit1+alias0.502
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	17	8	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR	8.157984226	1.000000000	9.157984226	d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | as=>a~A_ADDR@edit1+alias0.000
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	3	9	D_ADDR+AIR+A_ADDR+Y+K+O+DA+S	7.248548151	2.000000000	9.248548151	d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000 | ∅=>a~A_ADDR@edit2+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | s=>s~S@edit0+alias0.000
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	10	10	D_ADDR+AIR+Y+K+O+D_ADDR+Y	8.220168040	2.000000000	10.220168040	d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | as=>y~Y@edit2+alias0.000
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	70	11	AIR+Y+K+O+D_ADDR+A_ADDR	8.510608778	2.000000000	10.510608778	dair=>air~AIR@edit1+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | as=>a~A_ADDR@edit1+alias0.000
dairykodas	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	NO	16	12	D_ADDR+AIR+Y+K+O+DA+LOCAL_CHAR_I+S	8.704930360	2.000000000	10.704930360	d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ∅=>i~LOCAL_CHAR_I@edit2+alias0.000 | s=>s~S@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	2	1	AL+EEE+K+Y	3.219533384	1.522516172	4.742049556	dal=>dal~AL@edit0+alias0.273 | cheee=>heee~EEE@edit1+alias0.250 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	3	2	AL+CH+E+EE+K+Y	6.722553935	0.272516172	6.995070107	dal=>dal~AL@edit0+alias0.273 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	YES	56	3	AL+CH+EEE+K+Y	6.744957486	0.272516172	7.017473657	dal=>dal~AL@edit0+alias0.273 | ch=>ch~CH@edit0+alias0.000 | eee=>eee~EEE@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	55	4	AL+LOCAL_C+EEE+K+Y	6.539396327	0.522516172	7.061912499	dal=>dal~AL@edit0+alias0.273 | c=>c~LOCAL_C@edit0+alias0.000 | heee=>heee~EEE@edit0+alias0.250 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	4	5	AL+CH+EE+E+K+Y	7.099602340	0.272516172	7.372118511	dal=>dal~AL@edit0+alias0.273 | ch=>ch~CH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	16	6	D_ADDR+AL+EEE+K+Y	6.556058012	1.250000000	7.806058012	d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | cheee=>heee~EEE@edit1+alias0.250 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	58	7	D_ADDR+AL+CH+EEE+K+Y	8.035483996	0.000000000	8.035483996	d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | eee=>eee~EEE@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	81	8	D_ADDR+AL+LOCAL_C+EEE+K+Y	8.182330725	0.250000000	8.432330725	d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | heee=>heee~EEE@edit0+alias0.250 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	13	9	AL+CHD+EE+K+Y	6.769241492	1.772516172	8.541757663	dal=>dal~AL@edit0+alias0.273 | che=>chd~CHD@edit1+alias0.500 | ee=>ee~EE@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	6	10	D_ADDR+AL+CH+E+EE+K+Y	8.671216412	0.000000000	8.671216412	d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	25	11	AL+CH+EE+K+Y	7.511706911	1.272516172	8.784223082	dal=>dal~AL@edit0+alias0.273 | ch=>ch~CH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ek=>k~K@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	1	12	AL+CH+E+K+EE+Y	7.347614410	2.272516172	9.620130582	dal=>dal~AL@edit0+alias0.273 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>k~K@edit1+alias0.000 | ek=>ee~EE@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	3	1	D_ADDR+CH+E+OL	2.692504248	0.000000000	2.692504248	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	YES	1	2	D_ADDR+CH+E+O+L	3.420331655	0.000000000	3.420331655	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	2	3	CH+E+OL	2.852782761	1.000000000	3.852782761	dch=>ch~CH@edit1+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	12	4	D_ADDR+LOCAL_C+E+OL	5.045809731	1.000000000	6.045809731	d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | he=>e~E@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	8	5	D_ADDR+CH+SH+E+OL	6.040945889	1.022852969	7.063798859	dc=>dc~D_ADDR+CH@edit0+alias0.521 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	5	6	D_ADDR+E+OL	5.160386650	2.000000000	7.160386650	d=>d~D_ADDR@edit0+alias0.000 | che=>e~E@edit2+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	13	7	D_ADDR+LOCAL_C+E+O+L	6.957329104	0.272314355	7.229643459	d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | heo=>heo~E+O@edit0+alias0.272 | l=>l~L@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	10	8	CH+E+O+L	6.293417374	1.000000000	7.293417374	dch=>ch~CH@edit1+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	16	9	D_ADDR+CH+OL	6.506753509	1.000000000	7.506753509	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | eol=>ol~OL@edit1+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	14	10	D_ADDR+LOCAL_C+SH+E+OL	7.127025265	0.501722060	7.628747325	d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	9	11	D_ADDR+CH+E+O+AL	6.377713696	2.000000000	8.377713696	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>al~AL@edit2+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	7	12	D_ADDR+E+O+L	7.330798023	1.272314355	8.603112378	d=>d~D_ADDR@edit0+alias0.000 | cheo=>heo~E+O@edit1+alias0.272 | l=>l~L@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	2	1	D_ADDR+SH+OL+D_ADDR+AIIN+R	5.510953619	0.531015493	6.041969112	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	YES	1	2	D_ADDR+SH+OL+D_ADDR+IIN+R	4.088650108	2.000000000	6.088650108	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	3	3	SH+OL+D_ADDR+IIN+R	4.277141337	3.000000000	7.277141337	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	7	4	SH+OL+D_ADDR+AIIN+R	5.853323955	1.531015493	7.384339448	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	11	5	D_ADDR+SH+OL+IIN+R	5.534471055	3.000000000	8.534471055	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>iin~IIN@edit3+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	4	6	D_ADDR+SH+OL+DA+IIN+R	7.121234041	1.533647224	8.654881264	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	17	7	D_ADDR+SH+OL+AIIN+R	7.197397790	2.284092659	9.481490449	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daiin~AIIN@edit2+alias0.284 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	36	8	D_ADDR+SH+OL+DA+AIR	8.530801365	1.000000000	9.530801365	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | iir=>air~AIR@edit1+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	22	9	SH+SH+OL+D_ADDR+AIIN+R	8.067760910	2.032737553	10.100498463	d=>h~SH@edit1+alias0.502 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	10	10	D_ADDR+OL+D_ADDR+AIIN+R	8.607774104	1.812464826	10.420238930	d=>d~D_ADDR@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	5	11	D_ADDR+OL+D_ADDR+IIN+R	7.185742166	3.281449333	10.467191499	d=>d~D_ADDR@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	18	12	SH+SH+OL+D_ADDR+IIN+R	7.137933884	3.501722060	10.639655944	d=>h~SH@edit1+alias0.502 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	1	1	DY+K+Y	2.044238128	0.000000000	2.044238128	dy=>dy~DY@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	YES	2	2	D_ADDR+Y+K+Y	2.572449924	0.000000000	2.572449924	d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	3	3	Y+K+Y	1.992405550	1.000000000	2.992405550	dy=>y~Y@edit1+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	5	4	D_ADDR+Y+K+Y+CH	5.465782819	2.502409755	7.968192574	d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>yc~Y+CH@edit2+alias0.502
dyky	D_ADDR+Y+K+Y	NO	6	5	CHD+Y+K+Y	4.180179407	4.500000000	8.680179407	d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	4	6	D_ADDR+K+Y+CH+Y	7.062255477	3.502409755	10.564665232	d=>d~D_ADDR@edit0+alias0.000 | ∅=>k~K@edit2+alias0.000 | yk=>yc~Y+CH@edit1+alias0.502 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	8	7	CHD+Y+K+Y+CH	6.445836331	7.002409755	13.448246086	d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>yc~Y+CH@edit2+alias0.502
dyky	D_ADDR+Y+K+Y	NO	7	8	CHD+K+Y+CH+Y	7.091850575	8.002409755	15.094260330	d=>chd~CHD@edit4+alias0.500 | ∅=>k~K@edit2+alias0.000 | yk=>yc~Y+CH@edit1+alias0.502 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	YES	2	1	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	2.949575851	0.000000000	2.949575851	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	1	2	LOCAL_CHAR_F+SH+O+D_ADDR+Y	2.605007500	1.254266645	3.859274144	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | chy=>hy~Y@edit1+alias0.254
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	17	3	LOCAL_CHAR_F+SH+O+D_ADDR+LOCAL_C+Y	5.111310013	0.254266645	5.365576657	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	4	4	LOCAL_CHAR_F+O+D_ADDR+CH+Y	5.402189599	1.250000000	6.652189599	fsh=>fh~LOCAL_CHAR_F@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	24	5	LOCAL_CHAR_F+S+SH+O+D_ADDR+CH+Y	7.014673993	0.501722060	7.516396053	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	3	6	LOCAL_CHAR_F+O+D_ADDR+Y	5.460409699	2.504266645	7.964676343	fsh=>fh~LOCAL_CHAR_F@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | chy=>hy~Y@edit1+alias0.254
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	22	7	LOCAL_CHAR_F+S+O+D_ADDR+CH+Y	8.010945405	0.276826399	8.287771804	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	18	8	LOCAL_CHAR_F+O+D_ADDR+LOCAL_C+Y	6.929605983	1.504266645	8.433872627	fsh=>fh~LOCAL_CHAR_F@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	54	9	LOCAL_CHAR_F+S+SH+O+D_ADDR+LOCAL_C+Y	7.845998636	0.755988704	8.601987340	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	7	10	LOCAL_CHAR_F+SH+D_ADDR+O+D_ADDR+CH+Y	6.625246537	2.000000000	8.625246537	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	48	11	LOCAL_CHAR_F+SH+O+D_ADDR+LOCAL_C+SH+Y	8.243004467	0.501722060	8.744726527	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | y=>y~Y@edit0+alias0.000
fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	NO	33	12	LOCAL_CHAR_F+SH+SH+O+D_ADDR+CH+Y	6.846734680	2.003444120	8.850178799	f=>f~LOCAL_CHAR_F@edit0+alias0.000 | s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	2	1	K+CH+O+DY	2.506842909	0.000000000	2.506842909	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	YES	1	2	K+CH+O+D_ADDR+Y	3.453837643	0.000000000	3.453837643	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	16	3	K+LOCAL_C+O+DY	5.016311075	0.277045377	5.293356451	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	5	4	K+O+DY	4.679524760	1.250000000	5.929524760	kch=>kh~K@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	12	5	K+CH+O+Y	5.728906052	1.000000000	6.728906052	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	15	6	K+LOCAL_C+O+D_ADDR+Y	6.592429852	0.276826399	6.869256251	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	11	7	K+CH+SH+O+DY	5.998297925	1.019311126	7.017609051	kc=>kc~K+CH@edit0+alias0.518 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	17	8	K+LOCAL_C+SH+O+DY	6.757409667	0.501722060	7.259131726	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	6	9	K+O+D_ADDR+Y	6.494473714	1.250000000	7.744473714	kch=>kh~K@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	18	10	K+HO+DY	6.943511816	1.000000000	7.943511816	k=>k~K@edit0+alias0.000 | cho=>ho~HO@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	33	11	K+LOCAL_C+O+Y	7.169891294	1.277045377	8.446936671	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>y~Y@edit1+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	14	12	K+SH+O+DY	7.501715983	1.000000000	8.501715983	k=>k~K@edit0+alias0.000 | ch=>sh~SH@edit1+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	2	1	K+E+CH+O+DY	3.182627990	0.000000000	3.182627990	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	6	2	K+E+LOCAL_C+O+DY	4.354943647	0.277045377	4.631989024	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	YES	1	3	K+E+CH+O+D_ADDR+Y	4.705333226	0.000000000	4.705333226	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	3	4	K+E+CH+SH+O+DY	5.271501735	1.002891664	6.274393399	k=>k~K@edit0+alias0.000 | ec=>ec~E+CH@edit0+alias0.501 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
