page	panel_id	record_id	locus	position	word	model	reading	candidate_ids	status
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	2	cheey	C1	⟦cheey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	3	sheckhey	C1	⟦sheckhey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	4	lsheey	C1	⟦lsheey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	5	qykaiin	C1	⟦qykaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	6	sheedy	C1	⟦sheedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	7	laiin	C1	⟦laiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	1	daiiin	C1	⟦daiiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	2	ol	C1	⟦ol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	3	eeedy	C1	⟦eeedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	4	okaiin	C1	⟦okaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	5	sheeol	C1	⟦sheeol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	6	qotaiin	C1	⟦qotaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	7	shody	C1	⟦shody⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	8	qoty	C1	⟦qoty⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	1	daiin	C1	⟦daiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	2	sh	C1	⟦sh⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	3	qolchey	C1	⟦qolchey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	4	qotedy	C1	⟦qotedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	5	qotal	C1	⟦qotal⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	6	r	C1	⟦r⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	7	ain	C1	⟦ain⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	8	chl	C1	⟦chl⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	9	s	C1	⟦s⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	10	arol	C1	⟦arol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	1	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	2	qotedy	C1	⟦qotedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	3	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	4	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	5	qokeey	C1	⟦qokeey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	6	s	C1	⟦s⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	7	aiin	C1	⟦aiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	8	al	C1	⟦al⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	1	d	C1	⟦d⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	2	chee	C1	⟦chee⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	3	ol	C1	⟦ol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	4	cheedy	C1	⟦cheedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	5	qotaiin	C1	⟦qotaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	6	qoteedy	C1	⟦qoteedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	7	qotedy	C1	⟦qotedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	8	raiin	C1	⟦raiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	1	sheey	C1	⟦sheey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	2	qepchedy	C1	⟦qepchedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	3	qol	C1	⟦qol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	4	cheedy	C1	⟦cheedy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	5	qokear	C1	⟦qokear⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	6	cheey	C1	⟦cheey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	7	loly	C1	⟦loly⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	8	dy	C1	⟦dy⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	1	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	2	ches	C1	⟦ches⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	3	lchear	C1	⟦lchear⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	4	dal	C1	⟦dal⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	5	chr	C1	⟦chr⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	6	sl	C1	⟦sl⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	7	s	C1	⟦s⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	8	ain	C1	⟦ain⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	9	ol	C1	⟦ol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	10	raiin	C1	⟦raiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	11	lod	C1	⟦lod⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	1	daiin	C1	⟦daiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	2	chlchpsheey	C1	⟦chlchpsheey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	3	tal	C1	⟦tal⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	4	cheol	C1	⟦cheol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	5	dag	C1	⟦dag⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	6	as	C1	⟦as⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	7	otey	C1	⟦otey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	8	daiin	C1	⟦daiin⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	1	ysheey	C1	⟦ysheey⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	2	dal	C1	⟦dal⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	3	saiisol	C1	⟦saiisol⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	4	sal	C1	⟦sal⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	5	dalo	C1	⟦dalo⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	6	tain	C1	⟦tain⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	7	dary	C1	⟦dary⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	8	dalo	C1	⟦dalo⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.48	1	sodar	C1	⟦sodar⟧	NA	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.48	2	oloky	C1	⟦oloky⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	1	qosheedy	C1	⟦qosheedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	2	qokeol	C1	⟦qokeol⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	3	daiin	C1	⟦daiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	4	shckhy	C1	⟦shckhy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	5	okeeor	C1	⟦okeeor⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	6	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	7	daiin	C1	⟦daiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	8	shey	C1	⟦shey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	1	dchedy	C1	⟦dchedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	2	qolchedy	C1	⟦qolchedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	3	qokain	C1	⟦qokain⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	4	dy	C1	⟦dy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	5	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	6	qokal	C1	⟦qokal⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	7	lcheckhy	C1	⟦lcheckhy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	8	lched	C1	⟦lched⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	1	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	2	lcheckhedy	C1	⟦lcheckhedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	3	qokaly	C1	⟦qokaly⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	4	solkaiin	C1	⟦solkaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	5	chckhy	C1	⟦chckhy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	6	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	1	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	2	octheol	C1	⟦octheol⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	3	chkeey	C1	⟦chkeey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	4	ldy	C1	⟦ldy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	5	oteey	C1	⟦oteey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	6	qokal	C1	⟦qokal⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	7	sheckhy	C1	⟦sheckhy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	8	qoky	C1	⟦qoky⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	1	sol	C1	⟦sol⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	2	lkchedy	C1	⟦lkchedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	3	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	4	qokal	C1	⟦qokal⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	5	cthol	C1	⟦cthol⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	6	chedy	C1	⟦chedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	7	qoteedy	C1	⟦qoteedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	8	qokal	C1	⟦qokal⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	1	sar	C1	⟦sar⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	2	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	3	qol	C1	⟦qol⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	4	shedaiin	C1	⟦shedaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	5	sheckhy	C1	⟦sheckhy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	6	okal	C1	[Klasse okal; Art unbekannt]	L14	HYPOTHETICAL_CLASS
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	7	sheky	C1	⟦sheky⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	8	qotaiin	C1	⟦qotaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	9	chedol	C1	⟦chedol⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	1	dshedy	C1	⟦dshedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	2	sotaiin	C1	⟦sotaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	3	qokar	C1	⟦qokar⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	4	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	5	solshedy	C1	⟦solshedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	6	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	7	qoky	C1	⟦qoky⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	8	ls	C1	⟦ls⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	9	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	1	qekeey	C1	⟦qekeey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	2	sheedy	C1	⟦sheedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	3	qokedy	C1	⟦qokedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	4	lcho	C1	⟦lcho⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	5	r	C1	⟦r⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	6	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	7	qokey	C1	⟦qokey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	8	qotal	C1	⟦qotal⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	9	chedy	C1	⟦chedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	10	qoteor	C1	⟦qoteor⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	1	ssholshecthy	C1	⟦ssholshecthy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	2	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	3	chkedy	C1	⟦chkedy⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	4	rchey	C1	⟦rchey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	5	dairchey	C1	⟦dairchey⟧	NA	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	6	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	1	kolchdy	C1	⟦kolchdy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	2	qokedy	C1	⟦qokedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	3	qopol	C1	⟦qopol⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	4	qotedor	C1	⟦qotedor⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	5	chopchedy	C1	⟦chopchedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	6	qotal	C1	⟦qotal⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	7	chedy	C1	⟦chedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	8	kam	C1	⟦kam⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	1	otedy	C1	[Klasse otedy; Art unbekannt]	L03	HYPOTHETICAL_CLASS
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	2	qodched	C1	⟦qodched⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	3	olqo	C1	⟦olqo⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	4	dar	C1	⟦dar⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	5	checkho	C1	⟦checkho⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	6	lolol	C1	⟦lolol⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	7	okal	C1	[Klasse okal; Art unbekannt]	L14	HYPOTHETICAL_CLASS
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	8	okarchedy	C1	⟦okarchedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	1	tcheol	C1	⟦tcheol⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	2	olchedy	C1	⟦olchedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	3	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	4	qotedy	C1	⟦qotedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	5	chedar	C1	⟦chedar⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	6	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	7	lchey	C1	⟦lchey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	8	solarol	C1	⟦solarol⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	1	r	C1	⟦r⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	2	olchy	C1	⟦olchy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	3	qokal	C1	⟦qokal⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	4	chey	C1	⟦chey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	5	qokain	C1	⟦qokain⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	6	deeedy	C1	⟦deeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	7	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	8	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	9	olchedy	C1	⟦olchedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	1	kedy	C1	⟦kedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	2	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	3	qokedy	C1	⟦qokedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	4	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	5	lkeedy	C1	⟦lkeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	6	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	7	dy	C1	⟦dy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	8	daiin	C1	⟦daiin⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	9	chdy	C1	⟦chdy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	10	dy	C1	⟦dy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	1	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	2	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	3	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	4	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	5	r	C1	⟦r⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	6	or	C1	⟦or⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	7	ol	C1	⟦ol⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	8	s	C1	⟦s⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	9	aiin	C1	⟦aiin⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	10	chey	C1	⟦chey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	11	ra	C1	⟦ra⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	12	dam	C1	⟦dam⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	1	dshedy	C1	⟦dshedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	2	qoteey	C1	⟦qoteey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	3	chedy	C1	⟦chedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	4	qokeeey	C1	⟦qokeeey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	5	qokedy	C1	⟦qokedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	6	lteedy	C1	⟦lteedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	7	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	8	ralchey	C1	⟦ralchey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	1	polched	C1	⟦polched⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	2	otain	C1	⟦otain⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	3	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	4	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	5	dal	C1	⟦dal⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	6	chedar	C1	⟦chedar⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	7	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	8	ykeey	C1	⟦ykeey⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	9	l	C1	⟦l⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	10	s	C1	⟦s⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	11	araiin	C1	⟦araiin⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	12	ory	C1	⟦ory⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	1	okain	C1	⟦okain⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	2	char	C1	⟦char⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	3	okain	C1	⟦okain⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	4	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	5	lchy	C1	⟦lchy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	1	posalshy	C1	⟦posalshy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	2	qokedy	C1	⟦qokedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	3	cphal	C1	⟦cphal⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	4	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	5	sheol	C1	⟦sheol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	6	keeedy	C1	⟦keeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	7	lkaiin	C1	⟦lkaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	8	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	9	qoly	C1	⟦qoly⟧	NA	OPEN
