event_id	prior_local_code	surface	register	physical_page	source_page	locus	token_index	namespace	role_family	role_detail	concrete_owner_or_name_de	component_recipe	component_label_functions_de	combined_creative_reading_de	owner_source	source_class	interpretation_rule
P912-E1758	Z-L113	shekchy	ZODIAC	f67r2	f67r2	f67r2.4	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 04 des rechten f67r2-Rades	SH+E+K+CH+Y	SH · KURZER / ERSTER GRAD · WERT ZUORDNEN · KENNUNG ABLESEN · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 04 des rechten f67r2-Rades: SH; KURZER / ERSTER GRAD; WERT ZUORDNEN; KENNUNG ABLESEN; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1759	Z-L116	sykos	ZODIAC	f67r2	f67r2	f67r2.4	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 04 des rechten f67r2-Rades	S+Y+K+O+S_ADDR	KLASSEN- ODER KONTEXTMARKER · AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · S-ADRESSE / STERNBEZUG	dieser lokale Sektorplatz 04 des rechten f67r2-Rades: KLASSEN- ODER KONTEXTMARKER; AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; S-ADRESSE / STERNBEZUG	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1760	Z-L130	ykeody	ZODIAC	f67r2	f67r2	f67r2.5	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 05 des rechten f67r2-Rades	Y+K+E+O+DY	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KURZER / ERSTER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	dieser lokale Sektorplatz 05 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; KURZER / ERSTER GRAD; LOKALEN GANG / KREISLESUNG AUFRUFEN; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1761	Z-L053	okchy	ZODIAC	f67r2	f67r2	f67r2.5	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 05 des rechten f67r2-Rades	OK+Y	PLATZ AKTIVIEREN · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 05 des rechten f67r2-Rades: PLATZ AKTIVIEREN; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1762	Z-L022	dchetay	ZODIAC	f67r2	f67r2	f67r2.6	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 06 des rechten f67r2-Rades	D_ADDR+CH+E+T+A_ADDR+Y	UNTER- ODER TEILADRESSE · KENNUNG ABLESEN · KURZER / ERSTER GRAD · PLATZ MARKIEREN · LOKALE ADRESSE · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 06 des rechten f67r2-Rades: UNTER- ODER TEILADRESSE; KENNUNG ABLESEN; KURZER / ERSTER GRAD; PLATZ MARKIEREN; LOKALE ADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1763	Z-L126	ykchy	ZODIAC	f67r2	f67r2	f67r2.7	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 07 des rechten f67r2-Rades	Y+K+Y	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 07 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1764	Z-L030	kchey	ZODIAC	f67r2	f67r2	f67r2.7	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 07 des rechten f67r2-Rades	K+CH+E+Y	WERT ZUORDNEN · KENNUNG ABLESEN · KURZER / ERSTER GRAD · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 07 des rechten f67r2-Rades: WERT ZUORDNEN; KENNUNG ABLESEN; KURZER / ERSTER GRAD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1765	Z-L127	ykchys	ZODIAC	f67r2	f67r2	f67r2.7	3	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 07 des rechten f67r2-Rades	Y+K+CH+Y+S	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KENNUNG ABLESEN · AKTUELL GEMEINTER BESITZER · KLASSEN- ODER KONTEXTMARKER	dieser lokale Sektorplatz 07 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; KENNUNG ABLESEN; AKTUELL GEMEINTER BESITZER; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1766	Z-L011	chkchdar	ZODIAC	f67r2	f67r2	f67r2.8	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 08 des rechten f67r2-Rades	CHK+CHD+AR	CHK · CHD · QUELL- ODER BEZUGSPLATZ	dieser lokale Sektorplatz 08 des rechten f67r2-Rades: CHK; CHD; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1767	Z-L122	ykar	ZODIAC	f67r2	f67r2	f67r2.9	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 09 des rechten f67r2-Rades	Y+K+AR	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · QUELL- ODER BEZUGSPLATZ	dieser lokale Sektorplatz 09 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1768	Z-L121	ykaly	ZODIAC	f67r2	f67r2	f67r2.9	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 09 des rechten f67r2-Rades	Y+K+AL+Y	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 09 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; ZIEL- ODER ZUGEWIESENER PLATZ; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1769	Z-L032	lkshy	ZODIAC	f67r2	f67r2	f67r2.10	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	L+K+SH+Y	L · WERT ZUORDNEN · SH · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 10 des rechten f67r2-Rades: L; WERT ZUORDNEN; SH; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1770	Z-L031	kchy	ZODIAC	f67r2	f67r2	f67r2.10	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	K+Y	WERT ZUORDNEN · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 10 des rechten f67r2-Rades: WERT ZUORDNEN; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1771	Z-L051	okar	ZODIAC	f67r2	f67r2	f67r2.10	3	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	OK+AR	PLATZ AKTIVIEREN · QUELL- ODER BEZUGSPLATZ	dieser lokale Sektorplatz 10 des rechten f67r2-Rades: PLATZ AKTIVIEREN; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1772	Z-L012	chky	ZODIAC	f67r2	f67r2	f67r2.11	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	CHK+Y	CHK · AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 11 des rechten f67r2-Rades: CHK; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1773	Z-L016	chykchs	ZODIAC	f67r2	f67r2	f67r2.11	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	CH+Y+K+CH+S	KENNUNG ABLESEN · AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KENNUNG ABLESEN · KLASSEN- ODER KONTEXTMARKER	dieser lokale Sektorplatz 11 des rechten f67r2-Rades: KENNUNG ABLESEN; AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; KENNUNG ABLESEN; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1774	Z-L015	chy	ZODIAC	f67r2	f67r2	f67r2.11	3	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	Y	AKTUELL GEMEINTER BESITZER	dieser lokale Sektorplatz 11 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1775	Z-L129	ykees	ZODIAC	f67r2	f67r2	f67r2.12	1	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	Y+K+EE+S	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · LÄNGERER / ZWEITER GRAD · KLASSEN- ODER KONTEXTMARKER	dieser lokale Sektorplatz 12 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; LÄNGERER / ZWEITER GRAD; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1776	Z-L125	ykchos	ZODIAC	f67r2	f67r2	f67r2.12	2	A1_RIGHT_WHEEL_ONLY	CELESTIAL_SECTOR	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	Y+K+CH+O+S	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · KLASSEN- ODER KONTEXTMARKER	dieser lokale Sektorplatz 12 des rechten f67r2-Rades: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; KENNUNG ABLESEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1784	Z-L025	dolchsody	ZODIAC	f67r2	f67r2	f67r2.15	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades	D_ADDR+OL+CH+S_ADDR+O+DY	UNTER- ODER TEILADRESSE · GLEICHE REIHE FORTSETZEN · KENNUNG ABLESEN · S-ADRESSE / STERNBEZUG · LOKALEN GANG / KREISLESUNG AUFRUFEN · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades: UNTER- ODER TEILADRESSE; GLEICHE REIHE FORTSETZEN; KENNUNG ABLESEN; S-ADRESSE / STERNBEZUG; LOKALEN GANG / KREISLESUNG AUFRUFEN; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1804	Z-L047	okal	ZODIAC	f67r2	f67r2	f67r2.22	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 22 des linken f67r2-Rades	OK+AL	PLATZ AKTIVIEREN · ZIEL- ODER ZUGEWIESENER PLATZ	gegenwärtiges lokales Radial-/Ringfeld 22 des linken f67r2-Rades: PLATZ AKTIVIEREN; ZIEL- ODER ZUGEWIESENER PLATZ	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1818	Z-L046	okain	ZODIAC	f67r2	f67r2	f67r2.28	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 28 des linken f67r2-Rades	OK+AIN	PLATZ AKTIVIEREN · EINHEIT ODER EINZELPLATZ	gegenwärtiges lokales Radial-/Ringfeld 28 des linken f67r2-Rades: PLATZ AKTIVIEREN; EINHEIT ODER EINZELPLATZ	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1819	Z-L004	am	ZODIAC	f67r2	f67r2	f67r2.28	2	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 28 des linken f67r2-Rades	AM_ADDR	GEGEN- ODER INNENFELD	gegenwärtiges lokales Radial-/Ringfeld 28 des linken f67r2-Rades: GEGEN- ODER INNENFELD	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1824	Z-L072	opcholdy	ZODIAC	f67r2	f67r2	f67r2.31	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 31 des linken f67r2-Rades	O+P+OL+D_ADDR+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · P · GLEICHE REIHE FORTSETZEN · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER	gegenwärtiges lokales Radial-/Ringfeld 31 des linken f67r2-Rades: LOKALEN GANG / KREISLESUNG AUFRUFEN; P; GLEICHE REIHE FORTSETZEN; UNTER- ODER TEILADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1832	Z-L043	ofar	ZODIAC	f67r2	f67r2	f67r2.34	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 34 des linken f67r2-Rades	O+LOCAL_CHAR_F+AR	LOKALEN GANG / KREISLESUNG AUFRUFEN · LOCAL_CHAR_F · QUELL- ODER BEZUGSPLATZ	gegenwärtiges lokales Radial-/Ringfeld 34 des linken f67r2-Rades: LOKALEN GANG / KREISLESUNG AUFRUFEN; LOCAL_CHAR_F; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1833	Z-L041	oeoldan	ZODIAC	f67r2	f67r2	f67r2.34	2	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 34 des linken f67r2-Rades	O+E+OL+D_ADDR+AN	LOKALEN GANG / KREISLESUNG AUFRUFEN · KURZER / ERSTER GRAD · GLEICHE REIHE FORTSETZEN · UNTER- ODER TEILADRESSE · AN	gegenwärtiges lokales Radial-/Ringfeld 34 des linken f67r2-Rades: LOKALEN GANG / KREISLESUNG AUFRUFEN; KURZER / ERSTER GRAD; GLEICHE REIHE FORTSETZEN; UNTER- ODER TEILADRESSE; AN	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1840	Z-L136	ytoaiin	ZODIAC	f67r2	f67r2	f67r2.37	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 37 des linken f67r2-Rades	Y+T+O+AIIN	AKTUELL GEMEINTER BESITZER · PLATZ MARKIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · SOLLZAHL ODER MASSINDEX	gegenwärtiges lokales Radial-/Ringfeld 37 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER; PLATZ MARKIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; SOLLZAHL ODER MASSINDEX	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1866	Z-L120	yfain	ZODIAC	f67r2	f67r2	f67r2.47	1	A1_LEFT_WHEEL_ONLY	STAR_OR_RAY_STATION	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	gegenwärtiges lokales Radial-/Ringfeld 47 des linken f67r2-Rades	Y+LOCAL_CHAR_F+AIN	AKTUELL GEMEINTER BESITZER · LOCAL_CHAR_F · EINHEIT ODER EINZELPLATZ	gegenwärtiges lokales Radial-/Ringfeld 47 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER; LOCAL_CHAR_F; EINHEIT ODER EINZELPLATZ	V75_SELECTED_CELESTIAL_OWNER	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1876	Z-L108	qotoear	ZODIAC	f67r2	f67r2	f67r2.52	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 01 des linken f67r2-Rades	OT+O+E+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALEN GANG / KREISLESUNG AUFRUFEN · KURZER / ERSTER GRAD · QUELL- ODER BEZUGSPLATZ	äußerer Sternplatz 01 des linken f67r2-Rades: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; LOKALEN GANG / KREISLESUNG AUFRUFEN; KURZER / ERSTER GRAD; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1877	Z-L021	dchdar	ZODIAC	f67r2	f67r2	f67r2.53	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 02 des linken f67r2-Rades	D_ADDR+CHD+AR	UNTER- ODER TEILADRESSE · CHD · QUELL- ODER BEZUGSPLATZ	äußerer Sternplatz 02 des linken f67r2-Rades: UNTER- ODER TEILADRESSE; CHD; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1878	Z-L119	y	ZODIAC	f67r2	f67r2	f67r2.54	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 03 des linken f67r2-Rades	Y	AKTUELL GEMEINTER BESITZER	äußerer Sternplatz 03 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1879	Z-L111	saldal	ZODIAC	f67r2	f67r2	f67r2.54	2	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 03 des linken f67r2-Rades	S+AL+DA+L	KLASSEN- ODER KONTEXTMARKER · ZIEL- ODER ZUGEWIESENER PLATZ · ZWEITER ODER MARKIERTER UNTERPLATZ · L	äußerer Sternplatz 03 des linken f67r2-Rades: KLASSEN- ODER KONTEXTMARKER; ZIEL- ODER ZUGEWIESENER PLATZ; ZWEITER ODER MARKIERTER UNTERPLATZ; L	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
