contact_id	occurrence_id	page	locus	part_surface	part_prefix	part_remainder	part_token_index	quality_source	quality_surface	quality_root	quality_axes	quality_token_start	quality_token_end	distance	order	prefix_axis_relation	both_triple_stable	working_part_de	working_quality_de	surface_line
G631-Q080	G631-O0256	f35r	f35r.3	cthey	BARE	ey	2	GDT627_MINIM_QUALITY_DEGREE	taiin	t	COLD	4	4	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthey)	kalt, Grad III	dchaiin cthey qotchey taiin cthory
G631-Q081	G631-O0257	f35r	f35r.3	cthory	BARE	ory	5	GDT627_MINIM_QUALITY_DEGREE	taiin	t	COLD	4	4	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthory)	kalt, Grad III	dchaiin cthey qotchey taiin cthory
G631-Q082	G631-O0258	f35r	f35r.11	cthaiin	BARE	aiin	3	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	5	5	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthaiin)	trocken, Grad III	sheaiin chol cthaiin l chaiin lchal dal dair aldy n
G631-Q083	G631-O0262	f36r	f36r.1	cthy	BARE	y	8	GDT627_MINIM_QUALITY_DEGREE	shaiin	sh	MOIST	7	7	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	feucht, Grad III	pcha dan qorain chcfhal soiin cphor shaiin cthy dair
G631-Q084	G631-O0264	f36r	f36r.6	cthor	BARE	or	2	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	1	1	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthor)	heiß im o-Rahmen, Grad III	okaiin cthor y kaiiin s dain an dan
G631-Q085	G631-O0264	f36r	f36r.6	cthor	BARE	or	2	GDT627_MINIM_QUALITY_DEGREE	kaiiin	k	HOT	4	4	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthor)	heiß, Grad IV	okaiin cthor y kaiiin s dain an dan
G631-Q086	G631-O0266	f36r	f36r.8	cthol	BARE	ol	2	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	3	3	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthol)	trocken, Grad III	ytchor cthol chaiin yd
G631-Q087	G631-O0271	f37r	f37r.2	cthor	BARE	or	2	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	3	3	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthor)	heiß im o-Rahmen, Grad III	ykoiin cthor okaiin qo tchy ytody qokaiin sho ytaiin
G631-Q088	G631-O0272	f37r	f37r.3	cthol	BARE	ol	4	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthol)	heiß im qo-Qualitätsrahmen, Grad III	qo shy qokaiin cthol dy ckhor oky dy
G631-Q089	G631-O0276	f38r	f38r.2	cthar	BARE	ar	6	GDT627_MINIM_QUALITY_DEGREE	otaiin	ot	COLD	5	5	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthar)	kalt im o-Rahmen, Grad III	okshey chodys ytoiin otaiin otaiin cthar
G631-Q090	G631-O0276	f38r	f38r.2	cthar	BARE	ar	6	GDT627_MINIM_QUALITY_DEGREE	otaiin	ot	COLD	4	4	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthar)	kalt im o-Rahmen, Grad III	okshey chodys ytoiin otaiin otaiin cthar
G631-Q091	G631-O0277	f38r	f38r.5	ctho	BARE	o	6	GDT627_MINIM_QUALITY_DEGREE	kain	k	HOT	4	4	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (ctho)	heiß, Grad II	o kor chey kain chor ctho dain ckholdy
G631-Q092	G631-O0279	f3r	f3r.3	cthy	BARE	y	5	GDT630_OL_QUALITY_DEGREE	chol daiin	ch	DRY	3	4	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	trocken, Grad III	ochor qocheor chol daiin cthy
G631-Q093	G631-O0291	f42r	f42r.10	cthol	BARE	ol	6	GDT630_OL_QUALITY_DEGREE	shol dain	sh	MOIST	8	9	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthol)	feucht, Grad II	choty dol ksheo cthor otol cthol chol shol dain
G631-Q094	G631-O0293	f42r	f42r.18	cthochy	BARE	ochy	2	GDT627_MINIM_QUALITY_DEGREE	otaiin	ot	COLD	3	3	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthochy)	kalt im o-Rahmen, Grad III	qody cthochy otaiin shy kshes chorain
G631-Q095	G631-O0301	f44v	f44v.3	shcthy	SH	y	3	GDT630_OL_QUALITY_DEGREE	otol daiin	t	COLD	4	5	1	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	feuchtes Blattgut/Blattdroge	im o-Rahmen: kalt, Grad III	tol okchor shcthy otol daiin cthy cthy
G631-Q096	G631-O0302	f44v	f44v.3	cthy	BARE	y	6	GDT630_OL_QUALITY_DEGREE	otol daiin	t	COLD	4	5	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	im o-Rahmen: kalt, Grad III	tol okchor shcthy otol daiin cthy cthy
G631-Q097	G631-O0303	f44v	f44v.3	cthy	BARE	y	7	GDT630_OL_QUALITY_DEGREE	otol daiin	t	COLD	4	5	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	im o-Rahmen: kalt, Grad III	tol okchor shcthy otol daiin cthy cthy
G631-Q098	G631-O0312	f44v	f44v.11	cthy	BARE	y	6	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	5	5	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	heiß im o-Rahmen, Grad III	okal chol chol choky okaiin cthy otal
G631-Q099	G631-O0313	f44v	f44v.12	chcthy	CH	y	4	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	3	3	1	QUALITY_BEFORE_PART	MATCHING_PREFIX_AXIS	1	trockenes Blattgut/Blattdroge	trocken, Grad III	ychey teol chaiin chcthy ctho cthol
G631-Q100	G631-O0314	f44v	f44v.12	ctho	BARE	o	5	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	3	3	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (ctho)	trocken, Grad III	ychey teol chaiin chcthy ctho cthol
G631-Q101	G631-O0315	f44v	f44v.12	cthol	BARE	ol	6	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	3	3	3	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthol)	trocken, Grad III	ychey teol chaiin chcthy ctho cthol
G631-Q102	G631-O0316	f45r	f45r.2	cthy	BARE	y	2	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	5	5	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	Blattgut/Blattdroge	heiß im qo-Qualitätsrahmen, Grad III	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G631-Q103	G631-O0317	f45r	f45r.3	chcthy	CH	y	2	GDT630_OL_QUALITY_DEGREE	kchol daiin	kch	DRY|HOT	3	4	1	PART_BEFORE_QUALITY	MATCHING_PREFIX_AXIS	1	trockenes Blattgut/Blattdroge	heiß-trocken, Grad III	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G631-Q104	G631-O0318	f45r	f45r.3	cthy	BARE	y	6	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	7	7	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	trocken, Grad III	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G631-Q105	G631-O0318	f45r	f45r.3	cthy	BARE	y	6	GDT630_OL_QUALITY_DEGREE	kchol daiin	kch	DRY|HOT	3	4	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	heiß-trocken, Grad III	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G631-Q106	G631-O0319	f45r	f45r.3	cthom	BARE	om	9	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	7	7	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthom)	trocken, Grad III	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G631-Q107	G631-O0331	f47r	f47r.4	cthey	BARE	ey	2	GDT630_OL_QUALITY_DEGREE	chol daiin	ch	DRY	4	5	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthey)	trocken, Grad III	qokcheo cthey chokain chol daiin kchdal
G631-Q108	G631-O0337	f48v	f48v.2	cthdy	BARE	dy	7	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	8	8	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthdy)	heiß im o-Rahmen, Grad II	chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey
G631-Q109	G631-O0346	f4r	f4r.2	cthol	BARE	ol	4	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	6	6	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthol)	trocken, Grad III	dchor shol shol cthol shtchy chaiin s choraiin chom
G631-Q110	G631-O0347	f4r	f4r.4	cthy	BARE	y	6	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	5	5	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	heiß im o-Rahmen, Grad III	qotchol chy yty daiin okaiin cthy
G631-Q111	G631-O0348	f4r	f4r.7	cthol	BARE	ol	2	GDT627_MINIM_QUALITY_DEGREE	qotaiin	qot	COLD	1	1	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthol)	kalt im qo-Qualitätsrahmen, Grad III	qotaiin cthol daiin cthom
G631-Q112	G631-O0349	f4r	f4r.7	cthom	BARE	om	4	GDT627_MINIM_QUALITY_DEGREE	qotaiin	qot	COLD	1	1	3	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthom)	kalt im qo-Qualitätsrahmen, Grad III	qotaiin cthol daiin cthom
G631-Q113	G631-O0359	f51v	f51v.6	ctheody	BARE	eody	2	GDT627_MINIM_QUALITY_DEGREE	qotaiin	qot	COLD	5	5	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (ctheody)	kalt im qo-Qualitätsrahmen, Grad III	okor ctheody qocphy qokal qotaiin otykol chol daiin
G631-Q114	G631-O0380	f58v	f58v.10	ctholy	BARE	oly	4	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	7	7	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (ctholy)	heiß im qo-Qualitätsrahmen, Grad III	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory
G631-Q115	G631-O0382	f5r	f5r.2	cthey	BARE	ey	6	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	3	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthey)	heiß im qo-Qualitätsrahmen, Grad III	ochey okey qokaiin sho ckhoy cthey chey okas otol
G631-Q116	G631-O0384	f5v	f5v.2	cthor	BARE	or	5	GDT627_MINIM_QUALITY_DEGREE	otaiin	ot	COLD	3	3	2	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthor)	kalt im o-Rahmen, Grad III	dchol chol otaiin dain cthor chots ychopordg
G631-Q117	G631-O0385	f5v	f5v.4	cthor	BARE	or	7	GDT630_OL_QUALITY_DEGREE	shol daiin	sh	MOIST	5	6	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthor)	feucht, Grad III	qotor shees otol ykoiin shol daiin cthor okch y taiin
G631-Q118	G631-O0385	f5v	f5v.4	cthor	BARE	or	7	GDT627_MINIM_QUALITY_DEGREE	taiin	t	COLD	10	10	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthor)	kalt, Grad III	qotor shees otol ykoiin shol daiin cthor okch y taiin
G631-Q119	G631-O0410	f75r	f75r.6	chcthy	CH	y	6	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	5	5	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	pcheykeeor olky dar okey qokain chcthy qokeedy qoky
G631-Q120	G631-O0411	f75r	f75r.9	chcthy	CH	y	2	GDT627_MINIM_QUALITY_DEGREE	qokan	qok	HOT	5	5	3	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad I	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal
G631-Q121	G631-O0412	f75r	f75r.33	chcthedy	CH	edy	8	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	7	7	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes cth-Pflanzenteilform (chcthedy)	heiß im qo-Qualitätsrahmen, Grad II	qokeey l shedy qo l chedy qokain chcthedy ltedy darom
G631-Q122	G631-O0415	f76r	f76r.2	cthar	BARE	ar	3	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	6	6	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthar)	heiß im o-Rahmen, Grad II	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey
G631-Q123	G631-O0420	f76v	f76v.5	chcthedy	CH	edy	4	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	3	3	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	0	trockenes cth-Pflanzenteilform (chcthedy)	heiß im o-Rahmen, Grad II	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg
G631-Q124	G631-O0420	f76v	f76v.5	chcthedy	CH	edy	4	GDT627_MINIM_QUALITY_DEGREE	otain	ot	COLD	2	2	2	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes cth-Pflanzenteilform (chcthedy)	kalt im o-Rahmen, Grad II	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg
G631-Q125	G631-O0425	f77r	f77r.26	chcthy	CH	y	4	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad III	qoteedy qokeedy qokaiin chcthy lchedy qokaly
G631-Q126	G631-O0426	f77v	f77v.31	shcthy	SH	y	4	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	feuchtes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad III	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy
G631-Q127	G631-O0430	f78v	f78v.11	chcthy	CH	y	9	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	8	8	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	0	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	qol chedy qol okeey ykal ol chdy qokain chcthy daiin
G631-Q128	G631-O0437	f7r	f7r.7	cthol	BARE	ol	2	GDT630_OL_QUALITY_DEGREE	otchol dain	tch	COLD|DRY	4	5	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthol)	im o-Rahmen: kalt-trocken, Grad II	dshoy cthol chol otchol dain shody shol chotchy
G631-Q129	G631-O0442	f80r	f80r.14	chcthy	CH	y	4	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	5	5	1	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal
G631-Q130	G631-O0443	f80r	f80r.18	shcthy	SH	y	7	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	10	10	3	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	feuchtes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam
G631-Q131	G631-O0444	f80r	f80r.19	chcthy	CH	y	8	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	9	9	1	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	dcheol shedy qokeel qotaiin chtal schcthy qokal chcthy qokain okain oloky
G631-Q132	G631-O0444	f80r	f80r.19	chcthy	CH	y	8	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	10	10	2	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im o-Rahmen, Grad II	dcheol shedy qokeel qotaiin chtal schcthy qokal chcthy qokain okain oloky
G631-Q133	G631-O0446	f80r	f80r.23	shcthy	SH	y	7	GDT627_MINIM_QUALITY_DEGREE	kaiin	k	HOT	4	4	3	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	0	feuchtes CTH-Pflanzen-/Drogengut	heiß, Grad III	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar
G631-Q134	G631-O0447	f80r	f80r.30	chcthy	CH	y	3	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	4	4	1	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	dshedy qokal chcthy qokain shedy okaiin shey dainol
G631-Q135	G631-O0447	f80r	f80r.30	chcthy	CH	y	3	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	6	6	3	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im o-Rahmen, Grad III	dshedy qokal chcthy qokain shedy okaiin shey dainol
G631-Q136	G631-O0448	f80r	f80r.40	shcthy	SH	y	5	GDT627_MINIM_QUALITY_DEGREE	qotain	qot	COLD	4	4	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	feuchtes CTH-Pflanzen-/Drogengut	kalt im qo-Qualitätsrahmen, Grad II	torolshsdy opchey shepchy qotain shcthy qokedy daly
G631-Q137	G631-O0449	f80v	f80v.3	chcthy	CH	y	4	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad III	schedy qolchedy qokaiin chcthy otaiin sheeky qol
G631-Q138	G631-O0449	f80v	f80v.3	chcthy	CH	y	4	GDT627_MINIM_QUALITY_DEGREE	otaiin	ot	COLD	5	5	1	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	kalt im o-Rahmen, Grad III	schedy qolchedy qokaiin chcthy otaiin sheeky qol
G631-Q139	G631-O0450	f80v	f80v.10	shcthy	SH	y	4	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	feuchtes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad III	sol sheey qokaiin shcthy dolshedy qokal shecthy qotainol
G631-Q140	G631-O0453	f81r	f81r.4	chcthy	CH	y	5	GDT627_MINIM_QUALITY_DEGREE	qokain	qok	HOT	2	2	3	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad II	dchedy qokain ol ol chcthy ykeedy al
G631-Q141	G631-O0454	f81r	f81r.7	chcthy	CH	y	3	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	2	2	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im o-Rahmen, Grad II	dshees okain chcthy otey okain
G631-Q142	G631-O0454	f81r	f81r.7	chcthy	CH	y	3	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	5	5	2	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	heiß im o-Rahmen, Grad II	dshees okain chcthy otey okain
G631-Q143	G631-O0458	f82r	f82r.28	chcthey	CH	ey	5	GDT627_MINIM_QUALITY_DEGREE	qotaiin	qot	COLD	4	4	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	0	trockenes cth-Pflanzenteilform (chcthey)	kalt im qo-Qualitätsrahmen, Grad III	qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly
G631-Q144	G631-O0458	f82r	f82r.28	chcthey	CH	ey	5	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	8	8	3	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes cth-Pflanzenteilform (chcthey)	heiß im qo-Qualitätsrahmen, Grad III	qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly
G631-Q145	G631-O0462	f83r	f83r.11	shcthey	SH	ey	5	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	3	3	2	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	feuchtes cth-Pflanzenteilform (shcthey)	heiß im qo-Qualitätsrahmen, Grad III	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo
G631-Q146	G631-O0463	f83r	f83r.14	shcthy	SH	y	8	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	7	7	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	feuchtes CTH-Pflanzen-/Drogengut	heiß im qo-Qualitätsrahmen, Grad III	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy
G631-Q147	G631-O0467	f83v	f83v.3	chcthy	CH	y	2	GDT627_MINIM_QUALITY_DEGREE	qotain	qot	COLD	1	1	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes CTH-Pflanzen-/Drogengut	kalt im qo-Qualitätsrahmen, Grad II	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey
G631-Q148	G631-O0469	f85r1	f85r1.25	chcthdy	CH	dy	3	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	4	4	1	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes cth-Pflanzenteilform (chcthdy)	heiß im qo-Qualitätsrahmen, Grad III	schedaiir oteody chcthdy qokaiin ykchedy
G631-Q149	G631-O0501	f89v1	f89v1.10	cthey	BARE	ey	4	GDT630_OL_QUALITY_DEGREE	qokol daiin	k	HOT	5	6	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthey)	im qo-Qualitätsrahmen: heiß, Grad III	tor sheor cheeor cthey qokol daiin chekal dals chear qotam
G631-Q150	G631-O0509	f8v	f8v.6	cthan	BARE	an	2	GDT627_MINIM_QUALITY_DEGREE	kaiin	k	HOT	5	5	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthan)	heiß, Grad III	daiin cthan ytchy chey kaiin dain ar
G631-Q151	G631-O0512	f8v	f8v.9	cthor	BARE	or	5	GDT627_MINIM_QUALITY_DEGREE	chaiin	ch	DRY	6	6	1	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	0	cth-Pflanzenteilform (cthor)	trocken, Grad III	shol orchl chokchy chol cthor chaiin
G631-Q152	G631-O0519	f93r	f93r.21	shcthy	SH	y	4	GDT630_OL_QUALITY_DEGREE	shol daiin	sh	MOIST	2	3	1	QUALITY_BEFORE_PART	MATCHING_PREFIX_AXIS	1	feuchtes Blattgut/Blattdroge	feucht, Grad III	dol shol daiin shcthy
G631-Q153	G631-O0532	f94v	f94v.12	chcthy	CH	y	2	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	5	5	3	PART_BEFORE_QUALITY	ORTHOGONAL_AXIS	1	trockenes Blattgut/Blattdroge	heiß im o-Rahmen, Grad III	daiin chcthy chdy chckhy okaiin
G631-Q154	G631-O0535	f95v1	f95v1.3	chcthykedy	CH	ykedy	8	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	5	5	3	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	0	trockenes cth-Pflanzenteilform (chcthykedy)	heiß im o-Rahmen, Grad II	tchody qokaiin y char okain sheody chedy chcthykedy ety dain al
G631-Q155	G631-O0536	f95v1	f95v1.12	shcthy	SH	y	7	GDT627_MINIM_QUALITY_DEGREE	qotaiin	qot	COLD	6	6	1	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	feuchtes Blattgut/Blattdroge	kalt im qo-Qualitätsrahmen, Grad III	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal
G631-Q156	G631-O0537	f95v1	f95v1.13	chcthy	CH	y	5	GDT627_MINIM_QUALITY_DEGREE	okaiin	ok	HOT	3	3	2	QUALITY_BEFORE_PART	ORTHOGONAL_AXIS	1	trockenes Blattgut/Blattdroge	heiß im o-Rahmen, Grad III	lshee qodain okaiin otody chcthy
G631-Q157	G631-O0549	f99v	f99v.22	ctheol	BARE	eol	9	GDT627_MINIM_QUALITY_DEGREE	qokaiin	qok	HOT	12	12	3	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (ctheol)	heiß im qo-Qualitätsrahmen, Grad III	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin
G631-Q158	G631-O0552	f9r	f9r.3	cthy	BARE	y	5	GDT627_MINIM_QUALITY_DEGREE	otaiin	ot	COLD	4	4	1	QUALITY_BEFORE_PART	NO_PREFIX_BASELINE	1	Blattgut/Blattdroge	kalt im o-Rahmen, Grad III	toiin cphy qotod otaiin cthy okor chey ctho d ram
G631-Q159	G631-O0554	f9r	f9r.4	chcthod	CH	od	3	GDT627_MINIM_QUALITY_DEGREE	shaiin	sh	MOIST	5	5	2	PART_BEFORE_QUALITY	OPPOSITE_PREFIX_AXIS	1	trockenes cth-Pflanzenteilform (chcthod)	feucht, Grad III	yshy chokcho chcthod shor shaiin otar dor ytol dayty
G631-Q160	G631-O0557	f9r	f9r.8	cthey	BARE	ey	3	GDT627_MINIM_QUALITY_DEGREE	okain	ok	HOT	5	5	2	PART_BEFORE_QUALITY	NO_PREFIX_BASELINE	1	cth-Pflanzenteilform (cthey)	heiß im o-Rahmen, Grad II	qotcho qokchy cthey koraiin okain d dal s olshocthy
