candidate_library,selector_cost_bits,discovery_folios,held_folios,total_folios,arrays_per_folio,cells_per_array,discovery_cells,held_cells,total_cells,effect,direction_mode,required_positive_held_folios,trials,selected_true_rate,any_pass_rate,successful_detection_rate,wrong_predicate_pass_rate,held_transfer_rate,median_raw_gain_bits,median_paid_gain_bits,paid_gain_q10,paid_gain_q90
3,1.584962500721156,4,8,12,1,6,24,48,72,MEDIUM,REVERSING,6,256,0.4296875,0.0234375,0.0078125,0.015625,0.0234375,-3.935385380537206,-5.5203478812583615,-13.374583225422706,-1.0831906030088023
3,1.584962500721156,4,8,12,1,12,48,96,144,NULL,STABLE,6,256,0.30078125,0.0078125,0.00390625,0.00390625,0.015625,-3.360477917429195,-4.945440418150351,-11.867797547288504,-1.1496560928148873
3,1.584962500721156,4,8,12,1,12,48,96,144,MEDIUM,STABLE,6,256,0.7421875,0.30859375,0.30078125,0.0078125,0.3203125,1.9217751285455342,0.33681262782437815,-10.584757278274376,7.867374781425573
3,1.584962500721156,4,8,12,1,12,48,96,144,MEDIUM,REVERSING,6,256,0.45703125,0.0,0.0,0.0,0.0,-5.310279258692472,-6.895241759413628,-16.986935916372623,-1.8649156552935007
3,1.584962500721156,4,8,12,2,6,48,96,144,NULL,STABLE,6,256,0.2890625,0.0078125,0.0,0.0078125,0.015625,-3.975161351254,-5.560123851975156,-12.531264085547821,-0.9216107301655381
3,1.584962500721156,4,8,12,2,6,48,96,144,MEDIUM,STABLE,6,256,0.7578125,0.3203125,0.3203125,0.0,0.33984375,2.29863673935281,0.7136742386316541,-10.205917810481452,7.812177076447312
3,1.584962500721156,4,8,12,2,6,48,96,144,MEDIUM,REVERSING,6,256,0.44140625,0.0078125,0.00390625,0.00390625,0.01171875,-4.05918711987599,-5.644149620597146,-16.727179394213348,-1.693354024553492
3,1.584962500721156,4,8,12,2,12,96,192,288,NULL,STABLE,6,256,0.3046875,0.00390625,0.0,0.00390625,0.015625,-4.151464721472246,-5.736427222193402,-12.767832071890329,-1.3949580420100736
3,1.584962500721156,4,8,12,2,12,96,192,288,MEDIUM,STABLE,6,256,0.92578125,0.57421875,0.57421875,0.0,0.578125,9.276708474834408,7.691745974113252,-6.188615545546224,16.282009189485024
3,1.584962500721156,4,8,12,2,12,96,192,288,MEDIUM,REVERSING,6,256,0.49609375,0.00390625,0.0,0.00390625,0.0078125,-6.675208874626573,-8.26017137534773,-21.99651698604413,-2.6178922960334585
3,1.584962500721156,8,2,10,1,6,48,12,60,NULL,STABLE,2,256,0.30859375,0.0390625,0.0078125,0.03125,0.1171875,-0.40839707594191343,-1.9933595766630696,-4.130187077217274,-0.46155757186945257
3,1.584962500721156,8,2,10,1,6,48,12,60,MEDIUM,STABLE,2,256,0.75390625,0.19140625,0.1796875,0.01171875,0.28125,0.36953703776822566,-1.2154254629529304,-3.8169631663881347,1.0634783992763888
3,1.584962500721156,8,2,10,1,6,48,12,60,MEDIUM,REVERSING,2,256,0.3515625,0.03515625,0.01953125,0.015625,0.11328125,-0.5237070381088391,-2.108669538829995,-4.00803861690542,-0.6033292915595045
3,1.584962500721156,8,2,10,1,12,96,24,120,NULL,STABLE,2,256,0.36328125,0.03515625,0.01171875,0.0234375,0.15625,-0.4639125415496217,-2.0488750422707778,-3.7538088273215537,-0.579667965794453
3,1.584962500721156,8,2,10,1,12,96,24,120,MEDIUM,STABLE,2,256,0.9375,0.33984375,0.33203125,0.0078125,0.41015625,0.9156634794468599,-0.6692990212742962,-3.171912468491011,2.2375924582732867
3,1.584962500721156,8,2,10,1,12,96,24,120,MEDIUM,REVERSING,2,256,0.34765625,0.046875,0.0078125,0.0390625,0.15625,-0.5604331928581416,-2.1453956935792977,-4.113345042113391,-0.47446526678295253
3,1.584962500721156,8,2,10,2,6,96,24,120,NULL,STABLE,2,256,0.37109375,0.03125,0.0078125,0.0234375,0.16015625,-0.4191817668600738,-2.0041442675812298,-4.500257669330732,-0.697268087922831
3,1.584962500721156,8,2,10,2,6,96,24,120,MEDIUM,STABLE,2,256,0.9140625,0.3671875,0.36328125,0.00390625,0.4609375,1.1055023657232859,-0.4794601349978702,-3.2817565269633135,2.547394354857623
3,1.584962500721156,8,2,10,2,6,96,24,120,MEDIUM,REVERSING,2,256,0.28515625,0.01953125,0.00390625,0.015625,0.109375,-0.646296065099174,-2.23125856582033,-4.477595039827136,-0.867782392523444
3,1.584962500721156,8,2,10,2,12,192,48,240,NULL,STABLE,2,256,0.30078125,0.03125,0.01953125,0.01171875,0.13671875,-0.5855766953209418,-2.170539196042098,-4.413293470750423,-0.6740144709005245
3,1.584962500721156,8,2,10,2,12,192,48,240,MEDIUM,STABLE,2,256,0.98828125,0.57421875,0.57421875,0.0,0.60546875,3.2337315822531956,1.6487690815320395,-2.898098016119371,5.310330525375585
3,1.584962500721156,8,2,10,2,12,192,48,240,MEDIUM,REVERSING,2,256,0.4375,0.01171875,0.00390625,0.0078125,0.07421875,-0.8577850821447672,-2.4427475828659233,-5.172803518709356,-0.8529229355377161
3,1.584962500721156,8,4,12,1,6,48,24,72,NULL,STABLE,3,256,0.37890625,0.0390625,0.03125,0.0078125,0.09375,-1.1800569405562449,-2.765019441277401,-5.5074070429491435,-0.7856188781503592
3,1.584962500721156,8,4,12,1,6,48,24,72,MEDIUM,STABLE,3,256,0.74609375,0.234375,0.2265625,0.0078125,0.34375,0.22455210275521287,-1.3604103979659432,-4.689960646471995,1.6811551196600687
3,1.584962500721156,8,4,12,1,6,48,24,72,MEDIUM,REVERSING,3,256,0.40625,0.05078125,0.015625,0.03515625,0.109375,-0.8917680561544934,-2.4767305568756495,-5.903293277952578,-0.5225748965729707
3,1.584962500721156,8,4,12,1,12,96,48,144,NULL,STABLE,3,256,0.3203125,0.05859375,0.0078125,0.05078125,0.1640625,-0.886882507166951,-2.471845007888107,-5.103611203526764,-0.34765592415950497
3,1.584962500721156,8,4,12,1,12,96,48,144,MEDIUM,STABLE,3,256,0.9296875,0.53515625,0.53515625,0.0,0.6171875,2.1725907952986665,0.5876282945775104,-3.426139074546996,4.995200866350219
3,1.584962500721156,8,4,12,1,12,96,48,144,MEDIUM,REVERSING,3,256,0.4375,0.03125,0.01171875,0.01953125,0.11328125,-1.2891482660040197,-2.8741107667251757,-5.905388183141822,-0.8076620118964755
3,1.584962500721156,8,4,12,2,6,96,48,144,NULL,STABLE,3,256,0.3359375,0.05859375,0.0234375,0.03515625,0.13671875,-0.9945510440355774,-2.5795135447567334,-5.171083987031882,-0.3843289060516639
3,1.584962500721156,8,4,12,2,6,96,48,144,MEDIUM,STABLE,3,256,0.890625,0.4765625,0.46484375,0.01171875,0.57421875,2.1554949306294136,0.5705324299082575,-3.7648917579226993,4.575800779727756
3,1.584962500721156,8,4,12,2,6,96,48,144,MEDIUM,REVERSING,3,256,0.421875,0.03515625,0.0234375,0.01171875,0.140625,-1.1090938765317424,-2.6940563772528985,-5.671750169682484,-0.6385884866936795
3,1.584962500721156,8,4,12,2,12,192,96,288,NULL,STABLE,3,256,0.36328125,0.03125,0.02734375,0.00390625,0.16796875,-0.82447189593264,-2.409434396653796,-5.23024226327623,-0.620921547768313
3,1.584962500721156,8,4,12,2,12,192,96,288,MEDIUM,STABLE,3,256,0.98828125,0.69140625,0.69140625,0.0,0.71484375,5.350489815554882,3.765527314833726,-2.851158992709899,9.695112935778644
3,1.584962500721156,8,4,12,2,12,192,96,288,MEDIUM,REVERSING,3,256,0.38671875,0.0234375,0.0,0.0234375,0.08984375,-1.4223534458213631,-3.007315946542519,-6.916155161621562,-0.8856128140967297
3,1.584962500721156,8,8,16,1,6,48,48,96,NULL,STABLE,6,256,0.328125,0.02734375,0.01171875,0.015625,0.0390625,-2.021096846246777,-3.606059346967933,-8.566280629296282,-0.8001095068097192
3,1.584962500721156,8,8,16,1,6,48,48,96,MEDIUM,STABLE,6,256,0.75390625,0.2578125,0.2578125,0.0,0.265625,0.9988198956813972,-0.5861426050397589,-6.1797970523878725,4.355822166697518
3,1.584962500721156,8,8,16,1,6,48,48,96,MEDIUM,REVERSING,6,256,0.36328125,0.015625,0.0,0.015625,0.02734375,-2.0431951100796337,-3.62815761080079,-7.888683374925105,-0.6283998382176379
3,1.584962500721156,8,8,16,1,12,96,96,192,NULL,STABLE,6,256,0.3125,0.0078125,0.0,0.0078125,0.01953125,-2.296344082094305,-3.881306582815461,-7.901598565526927,-0.8810611604942364
3,1.584962500721156,8,8,16,1,12,96,96,192,MEDIUM,STABLE,6,256,0.90625,0.3984375,0.390625,0.0078125,0.40234375,4.0737481474549355,2.488785646733779,-4.560503621954469,9.180183162465879
3,1.584962500721156,8,8,16,1,12,96,96,192,MEDIUM,REVERSING,6,256,0.41015625,0.01953125,0.0078125,0.01171875,0.02734375,-2.325445443714272,-3.9104079444354283,-10.157027267114898,-1.111852811023661
3,1.584962500721156,8,8,16,2,6,96,96,192,NULL,STABLE,6,256,0.2890625,0.01171875,0.0,0.01171875,0.015625,-2.0311097101613718,-3.616072210882528,-8.074740007250881,-0.7334870452312874
3,1.584962500721156,8,8,16,2,6,96,96,192,MEDIUM,STABLE,6,256,0.921875,0.40625,0.40625,0.0,0.40625,4.399008546287687,2.8140460455665313,-4.52262881285857,9.091122781179955
3,1.584962500721156,8,8,16,2,6,96,96,192,MEDIUM,REVERSING,6,256,0.38671875,0.015625,0.00390625,0.01171875,0.015625,-2.503110976763751,-4.088073477484907,-9.284593582593594,-1.1403960352524456
3,1.584962500721156,8,8,16,2,12,192,192,384,NULL,STABLE,6,256,0.33984375,0.0078125,0.0,0.0078125,0.0234375,-1.7453635323350527,-3.330326033056209,-7.8648497976141565,-0.6006705618546118
3,1.584962500721156,8,8,16,2,12,192,192,384,MEDIUM,STABLE,6,256,0.97265625,0.6796875,0.67578125,0.00390625,0.68359375,10.175591030435491,8.590628529714335,-0.6593513846141761,16.558372150434902
3,1.584962500721156,8,8,16,2,12,192,192,384,MEDIUM,REVERSING,6,256,0.4453125,0.0234375,0.00390625,0.01953125,0.0390625,-3.2728865787708,-4.857849079491956,-13.3210880021934,-0.8216404057461384
3,1.584962500721156,12,2,14,1,6,72,12,84,NULL,STABLE,2,256,0.30078125,0.0078125,0.00390625,0.00390625,0.08203125,-0.2985133680416574,-1.8834758687628135,-3.5092263367216856,-0.8766966304454773
3,1.584962500721156,12,2,14,1,6,72,12,84,MEDIUM,STABLE,2,256,0.8515625,0.18359375,0.17578125,0.0078125,0.3203125,0.5422023727572487,-1.0427601279639074,-3.4290046902857925,0.8169395348253254
3,1.584962500721156,12,2,14,1,6,72,12,84,MEDIUM,REVERSING,2,256,0.33203125,0.0234375,0.0078125,0.015625,0.1171875,-0.4071398265147397,-1.9921023272358958,-3.3293786400910346,-0.893607032446571
3,1.584962500721156,12,2,14,1,12,144,24,168,NULL,STABLE,2,256,0.3203125,0.03125,0.01171875,0.01953125,0.19140625,-0.2877845169598432,-1.8727470176809993,-3.461977470710303,-0.6004129178354654
3,1.584962500721156,12,2,14,1,12,144,24,168,MEDIUM,STABLE,2,256,0.94921875,0.3359375,0.3359375,0.0,0.42578125,1.0848187944777594,-0.5001437062433967,-3.2293252596628808,2.6214942471898923
3,1.584962500721156,12,2,14,1,12,144,24,168,MEDIUM,REVERSING,2,256,0.34375,0.03125,0.0078125,0.0234375,0.15625,-0.3023799387256263,-1.8873424394467824,-3.6455915026768455,-0.6567573849207031
3,1.584962500721156,12,2,14,2,6,144,24,168,NULL,STABLE,2,256,0.31640625,0.01953125,0.015625,0.00390625,0.1953125,-0.3219802349221794,-1.9069427356433355,-3.3450654376046436,-0.6088186475361015
3,1.584962500721156,12,2,14,2,6,144,24,168,MEDIUM,STABLE,2,256,0.9609375,0.421875,0.421875,0.0,0.546875,1.5786398794504395,-0.0063226212707165885,-2.708025639535376,2.7511810036109305
3,1.584962500721156,12,2,14,2,6,144,24,168,MEDIUM,REVERSING,2,256,0.30859375,0.015625,0.0,0.015625,0.12109375,-0.44123182811196626,-2.0261943288331223,-3.5533476619681874,-0.8690626089084659
3,1.584962500721156,12,2,14,2,12,288,48,336,NULL,STABLE,2,256,0.28125,0.01171875,0.0,0.01171875,0.1484375,-0.3358010856392406,-1.9207635863603967,-3.157472882024167,-0.738426645250243
3,1.584962500721156,12,2,14,2,12,288,48,336,MEDIUM,STABLE,2,256,1.0,0.5,0.5,0.0,0.53515625,2.7399329005252753,1.1549703998041192,-2.454703220810825,4.894192609734429
3,1.584962500721156,12,2,14,2,12,288,48,336,MEDIUM,REVERSING,2,256,0.41796875,0.0078125,0.0,0.0078125,0.109375,-0.7195667007863271,-2.304529201507483,-4.418482899728551,-0.9023383152531075
3,1.584962500721156,12,4,16,1,6,72,24,96,NULL,STABLE,3,256,0.3671875,0.03515625,0.015625,0.01953125,0.1328125,-0.81097732412724,-2.395939824848396,-4.283342400673264,-0.7582299509042256
3,1.584962500721156,12,4,16,1,6,72,24,96,MEDIUM,STABLE,3,256,0.83984375,0.33203125,0.3203125,0.01171875,0.421875,1.0101555763150265,-0.5748069244061296,-3.6457318677510204,2.2256297186131127
3,1.584962500721156,12,4,16,1,6,72,24,96,MEDIUM,REVERSING,3,256,0.375,0.01953125,0.0,0.01953125,0.10546875,-0.5430070635458382,-2.1279695642669942,-4.236549157798311,-0.7418484769318587
3,1.584962500721156,12,4,16,1,12,144,48,192,NULL,STABLE,3,256,0.36328125,0.0390625,0.0078125,0.03125,0.171875,-0.6997967391143378,-2.284759239835494,-4.403474199918547,-0.5225292388644247
3,1.584962500721156,12,4,16,1,12,144,48,192,MEDIUM,STABLE,3,256,0.96484375,0.5703125,0.5703125,0.0,0.625,2.7271602134761963,1.1421977127550402,-2.9110912266969695,4.794739568566082
3,1.584962500721156,12,4,16,1,12,144,48,192,MEDIUM,REVERSING,3,256,0.33203125,0.02734375,0.00390625,0.0234375,0.125,-0.7741341199332419,-2.359096620654398,-5.233821532148688,-0.7930461809578058
3,1.584962500721156,12,4,16,2,6,144,48,192,NULL,STABLE,3,256,0.3515625,0.02734375,0.015625,0.01171875,0.1015625,-0.7017692187029612,-2.2867317194241172,-4.458422761354831,-0.8428150980764988
3,1.584962500721156,12,4,16,2,6,144,48,192,MEDIUM,STABLE,3,256,0.9765625,0.5703125,0.5703125,0.0,0.62890625,2.757107661995733,1.1721451612745768,-2.727114697435475,4.549393404559208
3,1.584962500721156,12,4,16,2,6,144,48,192,MEDIUM,REVERSING,3,256,0.390625,0.0546875,0.0234375,0.03125,0.16796875,-0.7944276280812561,-2.379390128802412,-5.309453871100904,-0.3546710169651943
3,1.584962500721156,12,4,16,2,12,288,96,384,NULL,STABLE,3,256,0.37109375,0.0390625,0.01171875,0.02734375,0.19921875,-0.5998292352551786,-2.1847917359763347,-4.260612184431411,-0.6167560413323852
3,1.584962500721156,12,4,16,2,12,288,96,384,MEDIUM,STABLE,3,256,1.0,0.7578125,0.7578125,0.0,0.77734375,5.597145425247701,4.012182924526545,-1.0732145453760653,9.591869981753185
3,1.584962500721156,12,4,16,2,12,288,96,384,MEDIUM,REVERSING,3,256,0.40234375,0.02734375,0.015625,0.01171875,0.10546875,-1.4834734648870587,-3.0684359656082147,-6.16157367540283,-0.6886522124654757
3,1.584962500721156,12,8,20,1,6,72,48,120,NULL,STABLE,6,256,0.30859375,0.0390625,0.015625,0.0234375,0.046875,-1.4630091592034076,-3.0479716599245634,-6.355211266628951,-0.7139460143584548
3,1.584962500721156,12,8,20,1,6,72,48,120,MEDIUM,STABLE,6,256,0.8984375,0.2734375,0.26953125,0.00390625,0.2734375,1.9807216195505264,0.3957591188293703,-3.9817822562645917,5.275849907056248
3,1.584962500721156,12,8,20,1,6,72,48,120,MEDIUM,REVERSING,6,256,0.3984375,0.01171875,0.0,0.01171875,0.02734375,-1.6557835727623869,-3.240746073483543,-6.660622370621583,-0.7699700940806606
3,1.584962500721156,12,8,20,1,12,144,96,240,NULL,STABLE,6,256,0.29296875,0.01171875,0.0078125,0.00390625,0.0234375,-1.2675657499508646,-2.8525282506720204,-6.015399104641421,-0.5969525765900565
3,1.584962500721156,12,8,20,1,12,144,96,240,MEDIUM,STABLE,6,256,0.9765625,0.52734375,0.5234375,0.00390625,0.52734375,4.912173259360348,3.3272107586391924,-2.134233750428418,9.807502524852687
3,1.584962500721156,12,8,20,1,12,144,96,240,MEDIUM,REVERSING,6,256,0.37890625,0.02734375,0.0,0.02734375,0.046875,-1.6643267547256109,-3.249289255446767,-7.701800352179384,-0.5444975502535776
3,1.584962500721156,12,8,20,2,6,144,96,240,NULL,STABLE,6,256,0.34765625,0.03125,0.01171875,0.01953125,0.05078125,-1.2610007217989407,-2.845963222520097,-7.206997637661925,-0.6925107970892808
3,1.584962500721156,12,8,20,2,6,144,96,240,MEDIUM,STABLE,6,256,0.9453125,0.46484375,0.4609375,0.00390625,0.484375,4.591670156016815,3.006707655295659,-2.746558056487708,9.00844861908671
3,1.584962500721156,12,8,20,2,6,144,96,240,MEDIUM,REVERSING,6,256,0.3984375,0.015625,0.00390625,0.01171875,0.03125,-1.8503556056646469,-3.435318106385803,-8.236189238746789,-0.9191193280808427
3,1.584962500721156,12,8,20,2,12,288,192,480,NULL,STABLE,6,256,0.328125,0.0234375,0.0078125,0.015625,0.046875,-1.3977711211181703,-2.9827336218393263,-6.146155184122556,-0.7456554111305085
3,1.584962500721156,12,8,20,2,12,288,192,480,MEDIUM,STABLE,6,256,1.0,0.6953125,0.6953125,0.0,0.6953125,11.442960740235499,9.857998239514345,2.407522641251054,17.131169242552183
3,1.584962500721156,12,8,20,2,12,288,192,480,MEDIUM,REVERSING,6,256,0.42578125,0.03125,0.01171875,0.01953125,0.05078125,-1.5652175187139132,-3.1501800194350693,-8.45458889573108,-0.8722240842085713
9,3.169925001442312,4,2,6,1,6,24,12,36,NULL,STABLE,2,256,0.14453125,0.0,0.0,0.0,0.078125,-1.5164704451771018,-4.686395446619414,-7.733556623766166,-2.3888126349835703
9,3.169925001442312,4,2,6,1,6,24,12,36,MEDIUM,STABLE,2,256,0.31640625,0.015625,0.01171875,0.00390625,0.12109375,-1.1525951049219256,-4.322520106364237,-7.826887051643244,-1.465235695112154
9,3.169925001442312,4,2,6,1,6,24,12,36,MEDIUM,REVERSING,2,256,0.1015625,0.01171875,0.0,0.01171875,0.05859375,-1.6314785753602743,-4.801403576802587,-8.285229706175958,-2.387314348969433
9,3.169925001442312,4,2,6,1,12,48,24,72,NULL,STABLE,2,256,0.09765625,0.0234375,0.0,0.0234375,0.08203125,-1.9738741324506952,-5.143799133893007,-8.594179486433639,-2.3681814071832124
9,3.169925001442312,4,2,6,1,12,48,24,72,MEDIUM,STABLE,2,256,0.58203125,0.1328125,0.1328125,0.0,0.27734375,-0.3412775649555635,-3.5112025663978756,-7.785927944525969,1.0108503211256599
9,3.169925001442312,4,2,6,1,12,48,24,72,MEDIUM,REVERSING,2,256,0.13671875,0.00390625,0.0,0.00390625,0.09375,-1.6268202002973888,-4.796745201739701,-8.485658306476639,-2.1291670566801804
9,3.169925001442312,4,2,6,2,6,48,24,72,NULL,STABLE,2,256,0.11328125,0.01171875,0.00390625,0.0078125,0.1171875,-1.5334776666516365,-4.703402668093949,-7.80906501763244,-1.980535324591644
9,3.169925001442312,4,2,6,2,6,48,24,72,MEDIUM,STABLE,2,256,0.53125,0.1171875,0.10546875,0.01171875,0.234375,-0.7204817675760073,-3.8904067690183197,-7.962833920341636,0.21159330552122224
9,3.169925001442312,4,2,6,2,6,48,24,72,MEDIUM,REVERSING,2,256,0.14453125,0.0,0.0,0.0,0.08203125,-1.830185314632513,-5.000110316074825,-8.520563889141027,-2.3528796459652597
9,3.169925001442312,4,2,6,2,12,96,48,144,NULL,STABLE,2,256,0.140625,0.01953125,0.0078125,0.01171875,0.09765625,-1.5628900238787615,-4.732815025321074,-8.12836162079076,-1.946065337902211
9,3.169925001442312,4,2,6,2,12,96,48,144,MEDIUM,STABLE,2,256,0.765625,0.32421875,0.32421875,0.0,0.41796875,1.4885943034988367,-1.6813306979434754,-6.638347373098519,2.684366639407786
9,3.169925001442312,4,2,6,2,12,96,48,144,MEDIUM,REVERSING,2,256,0.21484375,0.00390625,0.0,0.00390625,0.05859375,-2.57131536301804,-5.741240364460352,-11.025398660669293,-2.519925690646833
9,3.169925001442312,4,4,8,1,6,24,24,48,NULL,STABLE,3,256,0.08203125,0.01953125,0.00390625,0.015625,0.0859375,-3.207263346455526,-6.377188347897837,-12.249449762838537,-2.1437705151556465
9,3.169925001442312,4,4,8,1,6,24,24,48,MEDIUM,STABLE,3,256,0.34765625,0.078125,0.07421875,0.00390625,0.16796875,-2.120096808158765,-5.290021809601077,-10.332638732789437,-0.5139794325184925
9,3.169925001442312,4,4,8,1,6,24,24,48,MEDIUM,REVERSING,3,256,0.1015625,0.01953125,0.0,0.01953125,0.07421875,-3.191802306272022,-6.361727307714334,-12.231080419864593,-2.7391682892222082
9,3.169925001442312,4,4,8,1,12,48,48,96,NULL,STABLE,3,256,0.10546875,0.01953125,0.0,0.01953125,0.07421875,-3.697350334536499,-6.867275335978811,-12.550086986531035,-2.787893502255556
9,3.169925001442312,4,4,8,1,12,48,48,96,MEDIUM,STABLE,3,256,0.58203125,0.18359375,0.18359375,0.0,0.30078125,-0.9213861138669897,-4.091311115309302,-10.755841492299279,2.518923847500501
9,3.169925001442312,4,4,8,1,12,48,48,96,MEDIUM,REVERSING,3,256,0.15234375,0.02734375,0.00390625,0.0234375,0.10546875,-3.631000174538211,-6.800925175980523,-12.622076321535225,-2.6544812715455546
9,3.169925001442312,4,4,8,2,6,48,48,96,NULL,STABLE,3,256,0.12890625,0.01171875,0.00390625,0.0078125,0.07421875,-3.743464433322771,-6.913389434765083,-12.695410756627483,-2.858533234649054
9,3.169925001442312,4,4,8,2,6,48,48,96,MEDIUM,STABLE,3,256,0.57421875,0.20703125,0.20703125,0.0,0.29296875,-1.3407898459953964,-4.510714847437709,-11.37943020662383,2.4760911099494853
9,3.169925001442312,4,4,8,2,6,48,48,96,MEDIUM,REVERSING,3,256,0.16015625,0.015625,0.0,0.015625,0.08203125,-3.6453656487700106,-6.815290650212322,-12.673892939061501,-2.799460661345566
9,3.169925001442312,4,4,8,2,12,96,96,192,NULL,STABLE,3,256,0.08984375,0.0078125,0.0,0.0078125,0.0546875,-3.6358339189690057,-6.805758920411318,-11.827973844964319,-3.1061030602549806
9,3.169925001442312,4,4,8,2,12,96,96,192,MEDIUM,STABLE,3,256,0.80859375,0.53125,0.53125,0.0,0.59765625,4.2740816531468475,1.1041566517045354,-9.355611746924293,7.817870316951863
9,3.169925001442312,4,4,8,2,12,96,96,192,MEDIUM,REVERSING,3,256,0.2421875,0.0,0.0,0.0,0.0625,-4.595545712413166,-7.765470713855478,-15.932972032717048,-3.2158801207788477
9,3.169925001442312,4,8,12,1,6,24,48,72,NULL,STABLE,6,256,0.10546875,0.0,0.0,0.0,0.00390625,-6.634561350581276,-9.804486352023588,-18.291662081936337,-4.223152990712051
9,3.169925001442312,4,8,12,1,6,24,48,72,MEDIUM,STABLE,6,256,0.34375,0.05859375,0.05078125,0.0078125,0.0703125,-4.26316650676948,-7.433091508211792,-17.62353614458538,1.3512743305248263
9,3.169925001442312,4,8,12,1,6,24,48,72,MEDIUM,REVERSING,6,256,0.12890625,0.0078125,0.0,0.0078125,0.015625,-7.535599436165006,-10.705524437607318,-19.077737900431934,-3.7320201765736907
9,3.169925001442312,4,8,12,1,12,48,96,144,NULL,STABLE,6,256,0.09375,0.0078125,0.0,0.0078125,0.01953125,-6.460151672430129,-9.630076673872441,-17.87996430108261,-3.2118818681333536
9,3.169925001442312,4,8,12,1,12,48,96,144,MEDIUM,STABLE,6,256,0.546875,0.15625,0.15625,0.0,0.18359375,-2.0831689747928452,-5.253093976235157,-18.52524797945243,4.2157334042697014
9,3.169925001442312,4,8,12,1,12,48,96,144,MEDIUM,REVERSING,6,256,0.1875,0.00390625,0.0,0.00390625,0.01171875,-8.539225847858244,-11.709150849300556,-22.367559873085284,-4.739503167124306
9,3.169925001442312,4,8,12,2,6,48,96,144,NULL,STABLE,6,256,0.109375,0.0,0.0,0.0,0.00390625,-6.5525361083233555,-9.722461109765668,-19.215428283565963,-3.8145090320183517
9,3.169925001442312,4,8,12,2,6,48,96,144,MEDIUM,STABLE,6,256,0.4921875,0.15625,0.15625,0.0,0.171875,-4.102923168941108,-7.27284817038342,-17.309891007947286,5.247480786072775
9,3.169925001442312,4,8,12,2,6,48,96,144,MEDIUM,REVERSING,6,256,0.1953125,0.00390625,0.0,0.00390625,0.01171875,-7.44034086616939,-10.610265867611702,-20.499408073101794,-4.515523022802315
9,3.169925001442312,4,8,12,2,12,96,192,288,NULL,STABLE,6,256,0.09375,0.00390625,0.0,0.00390625,0.015625,-7.118575508959399,-10.288500510401711,-19.836505581806748,-4.656470011304915
9,3.169925001442312,4,8,12,2,12,96,192,288,MEDIUM,STABLE,6,256,0.7890625,0.5078125,0.5078125,0.0,0.51953125,7.645994182671148,4.476069181228836,-13.82284983446426,16.163302677711723
9,3.169925001442312,4,8,12,2,12,96,192,288,MEDIUM,REVERSING,6,256,0.25,0.0,0.0,0.0,0.01953125,-8.651660304972445,-11.821585306414757,-25.418794319870052,-4.668411182238233
9,3.169925001442312,8,2,10,1,6,48,12,60,NULL,STABLE,2,256,0.08984375,0.0078125,0.00390625,0.00390625,0.12890625,-0.6969438624805013,-3.8668688639228135,-6.07955326224901,-1.7176031403464207
9,3.169925001442312,8,2,10,1,6,48,12,60,MEDIUM,STABLE,2,256,0.58203125,0.0625,0.0625,0.0,0.23046875,-0.31219407255361953,-3.4821190739959316,-5.902093491189664,-0.7945659107211029
9,3.169925001442312,8,2,10,1,6,48,12,60,MEDIUM,REVERSING,2,256,0.140625,0.0,0.0,0.0,0.078125,-0.9103799315763776,-4.08030493301869,-6.83999808085154,-2.3244774954192047
9,3.169925001442312,8,2,10,1,12,96,24,120,NULL,STABLE,2,256,0.140625,0.00390625,0.0,0.00390625,0.1171875,-0.9597747738058171,-4.129699775248129,-6.330669663698284,-2.203995816211412
9,3.169925001442312,8,2,10,1,12,96,24,120,MEDIUM,STABLE,2,256,0.77734375,0.11328125,0.11328125,0.0,0.390625,0.8020169383389978,-2.3679080631033145,-5.419693846983791,0.10999224623050452
9,3.169925001442312,8,2,10,1,12,96,24,120,MEDIUM,REVERSING,2,256,0.12890625,0.00390625,0.0,0.00390625,0.11328125,-0.9911621241433854,-4.161087125585698,-6.616471204011737,-1.9453254523523826
9,3.169925001442312,8,2,10,2,6,96,24,120,NULL,STABLE,2,256,0.11328125,0.0,0.0,0.0,0.1171875,-0.8881742019572061,-4.058099203399518,-6.338357924516835,-2.0204428635230967
9,3.169925001442312,8,2,10,2,6,96,24,120,MEDIUM,STABLE,2,256,0.7890625,0.16796875,0.16796875,0.0,0.36328125,0.7278334820187728,-2.4420915194235393,-5.504371228377913,0.9672379231298032
9,3.169925001442312,8,2,10,2,6,96,24,120,MEDIUM,REVERSING,2,256,0.1015625,0.0078125,0.0,0.0078125,0.109375,-0.9939364551120793,-4.163861456554391,-6.825169582879905,-2.4265949382113625
9,3.169925001442312,8,2,10,2,12,192,48,240,NULL,STABLE,2,256,0.08984375,0.00390625,0.0,0.00390625,0.15234375,-0.90188582109249,-4.071810822534802,-6.170037585103515,-2.0545385785071986
9,3.169925001442312,8,2,10,2,12,192,48,240,MEDIUM,STABLE,2,256,0.953125,0.41015625,0.41015625,0.0,0.55859375,2.7114943840784917,-0.4584306173638204,-5.225964584363464,3.6687981322004344
9,3.169925001442312,8,2,10,2,12,192,48,240,MEDIUM,REVERSING,2,256,0.2109375,0.00390625,0.0,0.00390625,0.0703125,-1.108406526575254,-4.278331528017566,-7.457177927291188,-2.5130996181595417
