carrier_a	carrier_b	component_id	train_shared_frames	train_weight	train_internal_weight	train_left_weight	train_right_weight	train_both_weight	held_reused_exact_frames	held_reused_weight	held_channels	held_examples
Cedy	oty	X001	27	19.525904091	0.000000000	12.188967178	7.336936914	0.000000000	2	2.197224577	left:2	left:dar;left:qokal
Cedy	p+Cedy	X001	9	6.238324625	0.000000000	2.772588722	3.465735903	0.000000000	1	1.098612289	right:1	right:qokEy
Cedy	qo+daN	X001	15	10.802672817	0.000000000	7.336936914	3.465735903	0.000000000	1	0.693147181	left:1	left:Col
Cedy	qok+Cdy	X001	17	13.287579466	0.000000000	4.158883083	9.128696383	0.000000000	1	0.693147181	right:1	right:dy
Cedy	qok+Cedy	X001	13	9.010913347	0.000000000	4.852030264	4.158883083	0.000000000	0	0.000000000		<NA>
Cedy	qok+Cy	X001	13	10.109525636	0.000000000	2.772588722	7.336936914	0.000000000	1	0.693147181	left:1	left:daN
Cedy	qok+E+ey	X001	12	8.317766167	0.000000000	4.158883083	4.158883083	0.000000000	0	0.000000000		<NA>
Cedy	qok+ey	X001	37	28.772383510	0.000000000	10.632773780	16.753315369	1.386294361	9	7.049254841	left:5;right:4	right:daN;right:qokEy;left:qok+ar
Cedy	qok+y	X001	37	31.411440840	0.000000000	17.276563513	13.441730146	0.693147181	3	2.079441542	left:1;right:2	right:dy;left:ok+edy;right:Cedy
Cedy	qokEdy	X001	72	68.616276312	0.000000000	24.025713762	42.511121009	2.079441542	15	16.283311740	left:6;right:9	right:qok+ey;right:qokEy;left:ok+Ey
Cedy	qokEy	X001	57	49.778648471	0.000000000	17.199602472	31.192751639	1.386294361	19	19.591571126	left:6;right:13	right:qok+ey;left:daN;right:daN
Cedy	qokal	X001	58	47.633539895	0.000000000	24.536539385	23.097000510	0.000000000	7	5.662960480	left:4;right:3	right:dal;left:qok+ar;left:otal
Cedy	qokedy	X001	72	64.712033494	0.000000000	26.105155303	35.834289469	2.772588722	15	15.014800414	left:5;right:10	right:qokaN;right:dal;right:ol
Cedy	qot+Cy	X001	19	14.386191755	0.000000000	6.356107661	8.030084094	0.000000000	2	1.386294361	left:1;right:1	right:daN;left:qok+y
Cedy	qot+Edy	X001	33	26.523042931	0.000000000	12.019068141	13.810827610	0.693147181	5	4.158883083	left:2;right:3	right:qokaI;left:qokedy;right:qokedy
Cedy	qot+Ey	X001	16	12.188967178	0.000000000	5.257495372	6.931471806	0.000000000	3	2.079441542	left:1;right:2	right:daN;left:Cedy;right:qot+aI
Cedy	qot+aN	X001	25	19.055900462	0.000000000	11.025816368	8.030084094	0.000000000	1	0.693147181	left:1	left:Cedy
Cedy	qot+al	X001	25	19.931369199	0.000000000	9.534161491	10.397207708	0.000000000	2	1.791759469	left:1;right:1	right:Cedy;left:Cedy
Cedy	qot+edy	X001	26	21.029981488	0.000000000	10.227308672	10.802672817	0.000000000	3	2.079441542	left:2;right:1	left:qokEdy;right:qokEdy;left:qokEy
Cedy	qot+ol	X001	13	9.821843563	0.000000000	4.564348191	5.257495372	0.000000000	0	0.000000000		<NA>
Cedy	qot+y	X001	21	16.283311740	0.000000000	6.238324625	10.044987115	0.000000000	1	0.693147181	left:1	left:dar
Cedy	r+ol	X001	10	7.336936914	0.000000000	3.178053830	4.158883083	0.000000000	2	1.386294361	left:2	left:qokEy;left:l+ol
Cedy	t+Cedy	X001	8	5.950642553	0.000000000	1.098612289	4.852030264	0.000000000	1	0.693147181	right:1	right:qokEdy
Cedy	t+edy	X001	12	8.723231275	0.000000000	5.257495372	3.465735903	0.000000000	0	0.000000000		<NA>
Cedy	yk+ar	X001	12	9.534161491	0.000000000	4.969813300	4.564348191	0.000000000	1	0.693147181	left:1	left:ar
Cedy	yt+Ey	X001	10	7.336936914	0.000000000	3.178053830	4.158883083	0.000000000	0	0.000000000		<NA>
Ceol	Col	X001	33	25.594329680	0.000000000	13.287579466	12.306750213	0.000000000	5	3.871201011	left:1;right:4	right:daN;right:C+ody;right:Col
Ceol	Sedy	X001	35	27.098407076	0.000000000	14.909439899	12.188967178	0.000000000	6	4.564348191	left:4;right:2	left:daN;left:qok+ol;left:ol
Ceol	daN	X001	37	28.772383510	0.000000000	14.386191755	14.386191755	0.000000000	8	6.356107661	left:4;right:4	left:daN;right:daN;left:qok+ol
Ceol	ok+E+ey	X001	5	3.465735903	0.000000000	1.386294361	2.079441542	0.000000000	0	0.000000000		<NA>
Ceol	ol	X001	43	32.238119413	0.000000000	16.177951224	14.673873827	1.386294361	8	5.950642553	left:4;right:4	left:daN;right:daN;left:ol
Cey	Co	X001	11	8.030084094	0.000000000	4.564348191	3.465735903	0.000000000	0	0.000000000		<NA>
Cey	Co+daN	X001	12	8.317766167	0.000000000	4.852030264	3.465735903	0.000000000	1	0.693147181	left:1	left:daN
Cey	Col	X001	53	42.724939280	0.000000000	23.892182369	18.832756911	0.000000000	7	5.950642553	left:3;right:4	right:Cy;right:Cey;right:daN
Cey	Cy	X001	35	28.590061953	0.000000000	18.768218390	9.821843563	0.000000000	5	4.276666119	left:4;right:1	left:daN;right:daN;left:Cey
Cey	K+ey	X001	10	7.336936914	0.000000000	3.465735903	3.871201011	0.000000000	3	2.079441542	left:1;right:2	right:daN;left:Cey;right:K+ey
Cey	S+Edy	X001	25	21.370908075	0.000000000	13.810827610	7.560080465	0.000000000	3	2.484906650	left:1;right:2	right:daN;right:qokEy;left:ol
Cey	S+Ey	X001	31	23.684787175	0.000000000	11.495819997	12.188967178	0.000000000	8	6.356107661	left:3;right:5	right:daN;right:qokEy;left:ol
Cey	S+ody	X001	10	7.624618986	0.000000000	4.852030264	2.772588722	0.000000000	0	0.000000000		<NA>
Cey	S+or	X001	18	13.392939982	0.000000000	6.238324625	7.154615357	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:daN
Cey	Se+Ky	X001	16	11.495819997	0.000000000	6.643789733	4.852030264	0.000000000	4	2.772588722	left:2;right:2	right:qokaI;right:qok+ar;left:qokaI
Cey	Sedy	X001	62	56.106585255	0.000000000	33.888379320	20.138764394	2.079441542	14	12.019068141	left:8;right:6	left:daN;right:qokEy;left:or
Cey	Sey	X001	43	38.201413083	0.000000000	19.566726086	17.941539816	0.693147181	13	10.738134295	left:8;right:5	left:daN;left:Ce+or;right:qokEy
Cey	Sol	X001	43	33.952917841	0.000000000	17.605067580	15.654703080	0.693147181	5	3.871201011	left:2;right:3	left:daN;right:daN;right:qokEy
Cey	Ty	X001	22	19.173683498	0.000000000	11.143599403	8.030084094	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:daI
Cey	ai+N	X001	13	9.821843563	0.000000000	5.257495372	3.871201011	0.693147181	3	2.484906650	left:2;right:1	left:or;right:ol;left:ar
Cey	air	X001	7	5.257495372	0.000000000	3.871201011	1.386294361	0.000000000	1	0.693147181	left:1	left:ar
Cey	daN	X001	58	48.756997224	0.000000000	27.609232700	21.147764524	0.000000000	10	8.841014310	left:5;right:5	right:Cy;left:daN;right:Cey
Cey	k+Edy	X001	13	9.010913347	0.000000000	5.545177444	3.465735903	0.000000000	1	0.693147181	left:1	left:Col
Cey	k+Ey	X001	10	7.742402022	0.000000000	4.158883083	3.583518938	0.000000000	3	2.079441542	left:3	left:Cey;left:ol;left:ar
Cey	k+aN	X001	17	12.594432286	0.000000000	7.742402022	4.852030264	0.000000000	1	0.693147181	left:1	left:ol
Cey	o	X001	14	9.704060528	0.000000000	5.545177444	4.158883083	0.000000000	0	0.000000000		<NA>
Cey	o+daN	X001	21	14.961555900	0.000000000	8.317766167	6.643789733	0.000000000	1	0.693147181	left:1	left:Col
Cey	ok+Cey	X001	16	11.090354889	0.000000000	6.238324625	4.852030264	0.000000000	1	0.693147181	right:1	right:daI
Cey	ok+Ey	X001	26	20.336834308	0.000000000	10.514990744	9.821843563	0.000000000	7	7.167037877	left:3;right:4	right:daN;right:qokEy;left:CEy
Cey	ok+ey	X001	18	12.476649250	0.000000000	5.545177444	6.931471806	0.000000000	1	0.693147181	left:1	left:qokEy
Cey	ol	X001	71	57.180123906	0.000000000	35.287096201	21.893027705	0.000000000	20	16.295734260	left:12;right:8	left:daN;right:Cey;right:daN
Cey	ol+Cedy	X001	14	10.109525636	0.000000000	4.158883083	5.950642553	0.000000000	1	0.693147181	right:1	right:qokEdy
Cey	ol+Cey	X001	9	6.238324625	0.000000000	2.079441542	4.158883083	0.000000000	0	0.000000000		<NA>
Cey	or+aN	X001	16	12.306750213	0.000000000	7.049254841	5.257495372	0.000000000	1	0.693147181	left:1	left:or
Cey	ot+Cedy	X001	8	6.356107661	0.000000000	3.178053830	3.178053830	0.000000000	1	0.693147181	right:1	right:qokEdy
Cey	ot+Cey	X001	7	5.257495372	0.000000000	2.079441542	3.178053830	0.000000000	0	0.000000000		<NA>
Cey	ot+Cy	X001	18	13.287579466	0.000000000	4.852030264	8.435549202	0.000000000	0	0.000000000		<NA>
Cey	ot+Ey	X001	23	17.158780477	0.000000000	7.049254841	10.109525636	0.000000000	5	3.465735903	left:2;right:3	left:daI;right:ol;right:qokEdy
Cey	qo+daN	X001	13	9.416378455	0.000000000	6.643789733	2.772588722	0.000000000	1	0.693147181	left:1	left:Col
Cey	qot+Cy	X001	16	12.306750213	0.000000000	5.662960480	6.643789733	0.000000000	1	0.693147181	right:1	right:daN
Cey	yt+Edy	X001	9	6.643789733	0.000000000	3.465735903	3.178053830	0.000000000	2	1.386294361	right:2	right:qokEdy;right:qok+ar
Co	Col	X001	18	13.169796431	0.000000000	6.931471806	6.238324625	0.000000000	0	0.000000000		<NA>
Co	daN	X001	13	10.109525636	0.000000000	5.257495372	4.852030264	0.000000000	0	0.000000000		<NA>
Co	ol	X001	15	11.495819997	0.000000000	5.257495372	6.238324625	0.000000000	0	0.000000000		<NA>
Co+daN	Col	X001	16	11.495819997	0.000000000	4.852030264	6.643789733	0.000000000	0	0.000000000		<NA>
Co+daN	Cor	X001	13	9.010913347	0.000000000	6.931471806	2.079441542	0.000000000	1	0.693147181	left:1	left:daN
Co+daN	daN	X001	14	10.109525636	0.000000000	3.465735903	6.643789733	0.000000000	1	0.693147181	left:1	left:daN
Co+daN	ol	X001	11	8.030084094	0.000000000	3.465735903	4.564348191	0.000000000	1	0.693147181	left:1	left:daN
Co+s	Col	X001	8	5.545177444	0.000000000	2.772588722	2.772588722	0.000000000	0	0.000000000		<NA>
Co+s	Cor	X001	7	4.852030264	0.000000000	1.386294361	3.465735903	0.000000000	1	0.693147181	left:1	left:dar
Co+s	daN	X001	8	5.545177444	0.000000000	4.158883083	1.386294361	0.000000000	0	0.000000000		<NA>
Co+s	ol	X001	8	5.545177444	0.000000000	3.465735903	2.079441542	0.000000000	0	0.000000000		<NA>
Co+s	qokaN	X001	7	4.852030264	0.000000000	2.772588722	1.386294361	0.693147181	0	0.000000000		<NA>
Col	Cor	X001	48	44.200845800	0.000000000	21.001810611	22.505888008	0.693147181	6	4.564348191	left:2;right:4	left:Cor;right:Cor;right:daN
Col	Cy	X001	44	38.124223444	0.000000000	17.669606101	19.068322982	1.386294361	3	3.178053830	left:2;right:1	left:s;right:daN;left:Col
Col	S+Ey	X001	30	22.703957922	0.000000000	10.514990744	12.188967178	0.000000000	6	4.158883083	left:3;right:3	left:Cor;right:daN;right:Col
Col	S+ar	X001	9	6.238324625	0.000000000	2.079441542	3.465735903	0.693147181	0	0.000000000		<NA>
Col	S+dy	X001	14	10.109525636	0.000000000	5.257495372	4.852030264	0.000000000	1	0.693147181	left:1	left:qokaN
Col	S+ody	X001	11	8.317766167	0.000000000	3.465735903	4.852030264	0.000000000	0	0.000000000		<NA>
Col	S+or	X001	19	15.995629667	0.000000000	7.624618986	8.371010681	0.000000000	1	0.693147181	right:1	right:daN
Col	Se+o	X001	4	2.772588722	0.000000000	2.079441542	0.693147181	0.000000000	0	0.000000000		<NA>
Col	Se+or	X001	10	7.742402022	0.000000000	1.386294361	6.356107661	0.000000000	0	0.000000000		<NA>
Col	So	X001	31	23.514888138	0.000000000	10.109525636	12.712215321	0.693147181	1	0.693147181	right:1	right:Col
Col	Sol	X001	45	38.578707314	0.000000000	19.433194693	18.452365440	0.693147181	2	1.386294361	left:1;right:1	left:So;right:daN
Col	Sy	X001	25	18.427291803	0.000000000	9.010913347	9.416378455	0.000000000	0	0.000000000		<NA>
Col	T+ey	X001	14	10.802672817	0.000000000	5.545177444	5.257495372	0.000000000	0	0.000000000		<NA>
Col	T+ol	X001	22	19.279044013	0.000000000	7.272398393	10.620351260	1.386294361	2	2.079441542	left:1;right:1	left:Cor;right:daN
Col	Ty	X001	35	30.718293659	0.000000000	18.411543446	11.613603033	0.693147181	1	0.693147181	right:1	right:Col
Col	aN	X001	42	33.559875253	0.000000000	14.203870198	18.662857874	0.693147181	6	4.564348191	left:2;right:4	left:s;left:Cor;right:Cey
Col	d+am	X001	12	9.416378455	0.000000000	7.336936914	2.079441542	0.000000000	0	0.000000000		<NA>
Col	d+ol	X001	23	17.851927658	0.000000000	8.723231275	8.435549202	0.693147181	1	0.693147181	left:1	left:Col
Col	d+or	X001	23	17.158780477	0.000000000	8.030084094	9.128696383	0.000000000	1	0.693147181	right:1	right:Col
Col	daI	X001	47	37.061978800	0.000000000	17.195148121	19.173683498	0.693147181	4	3.465735903	left:1;right:3	right:Cey;right:Col;left:Ty
Col	daN	X001	102	94.770762231	0.000000000	44.849257086	46.455769242	3.465735903	13	11.901285105	left:6;right:7	right:Cy;left:Cor;left:S+Ey
Col	dal	X001	37	28.995527061	0.000000000	16.976458920	12.019068141	0.000000000	6	4.158883083	left:3;right:3	right:Cor;right:daN;left:Ceol
Col	dal+dy	X001	5	3.465735903	0.000000000	2.079441542	1.386294361	0.000000000	0	0.000000000		<NA>
Col	dar	X001	55	42.570788600	0.000000000	20.559977859	22.010810741	0.000000000	5	3.871201011	left:2;right:3	left:S+Ey;right:Cor;right:Cey
Col	dy	X001	37	30.381821422	0.000000000	16.401094776	13.287579466	0.693147181	3	2.079441542	left:2;right:1	left:So;right:daN;left:Cedy
Col	k+aN	X001	20	14.673873827	0.000000000	7.742402022	6.238324625	0.693147181	1	0.693147181	left:1	left:Ceol
Col	k+ar	X001	17	12.476649250	0.000000000	6.238324625	6.238324625	0.000000000	0	0.000000000		<NA>
Col	ok+Cey	X001	13	9.010913347	0.000000000	4.852030264	4.158883083	0.000000000	0	0.000000000		<NA>
Col	ok+Cy	X001	9	6.238324625	0.000000000	3.465735903	2.772588722	0.000000000	0	0.000000000		<NA>
Col	ok+E+ey	X001	6	4.158883083	0.000000000	2.079441542	2.079441542	0.000000000	0	0.000000000		<NA>
Col	ok+eol	X001	12	8.317766167	0.000000000	4.158883083	3.465735903	0.693147181	0	0.000000000		<NA>
Col	ok+ol	X001	15	10.397207708	0.000000000	3.465735903	6.931471806	0.000000000	1	1.098612289	right:1	right:daN
Col	okaN	X001	51	40.791451651	0.000000000	19.068322982	20.336834308	1.386294361	6	4.564348191	left:3;right:3	right:Col;left:okaN;left:daI
Col	oky	X001	23	17.158780477	0.000000000	10.109525636	7.049254841	0.000000000	2	1.386294361	right:2	right:Cor;right:daN
Col	ol	X001	69	54.354290670	0.000000000	24.783399463	28.877744026	0.693147181	13	10.920455852	left:8;right:5	left:s;left:Cor;left:S+Ey
Col	ol+aN	X001	15	11.208137925	0.000000000	3.871201011	6.643789733	0.693147181	1	0.693147181	right:1	right:Cedy
Col	or+aI	X001	6	4.158883083	0.000000000	1.386294361	2.772588722	0.000000000	0	0.000000000		<NA>
Col	os	X001	6	4.158883083	0.000000000	2.772588722	1.386294361	0.000000000	0	0.000000000		<NA>
Col	ot+Col	X001	7	5.950642553	0.000000000	1.386294361	4.564348191	0.000000000	1	0.693147181	left:1	left:d+or
Col	ot+Cy	X001	17	12.188967178	0.000000000	5.545177444	5.950642553	0.693147181	0	0.000000000		<NA>
Col	ot+aN	X001	38	28.654600474	0.000000000	13.693044574	14.961555900	0.000000000	2	1.386294361	left:2	left:okaN;left:qokaN
Col	ot+ol	X001	22	18.662857874	0.000000000	8.147867130	9.821843563	0.693147181	2	1.791759469	right:2	right:Col;right:Cedy
Col	qo	X001	12	8.317766167	0.000000000	4.158883083	4.158883083	0.000000000	0	0.000000000		<NA>
Col	qok+Cy	X001	17	12.882114358	0.000000000	5.545177444	7.336936914	0.000000000	0	0.000000000		<NA>
Col	qok+e+ody	X001	8	5.545177444	0.000000000	1.386294361	4.158883083	0.000000000	0	0.000000000		<NA>
Col	qok+eol	X001	12	8.723231275	0.000000000	4.852030264	3.871201011	0.000000000	0	0.000000000		<NA>
Col	qok+or	X001	12	9.128696383	0.000000000	2.484906650	5.950642553	0.693147181	1	0.693147181	right:1	right:daN
Col	qot+ol	X001	19	13.575261539	0.000000000	4.852030264	7.336936914	1.386294361	0	0.000000000		<NA>
Col	s	X001	34	28.002275288	0.000000000	13.287579466	14.021548641	0.693147181	3	2.079441542	right:3	right:Cy;right:Col;right:ol
Col	s+aI	X001	16	12.188967178	0.000000000	4.158883083	8.030084094	0.000000000	1	0.693147181	right:1	right:ol
Col	s+al	X001	13	9.010913347	0.000000000	2.772588722	6.238324625	0.000000000	0	0.000000000		<NA>
Col	s+ol	X001	17	12.594432286	0.000000000	3.465735903	9.128696383	0.000000000	2	1.386294361	right:2	right:Cey;right:Cedy
Col	s+or	X001	12	8.723231275	0.000000000	2.079441542	6.643789733	0.000000000	1	0.693147181	right:1	right:Cey
Col	y+CEy	X001	5	3.465735903	0.000000000	1.386294361	2.079441542	0.000000000	0	0.000000000		<NA>
Col	yk+aN	X001	19	13.980726647	0.000000000	5.257495372	8.030084094	0.693147181	1	0.693147181	right:1	right:daN
Cor	S+or	X001	18	14.609335306	0.000000000	7.336936914	7.272398393	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:daN
Cor	So	X001	22	16.465633297	0.000000000	7.336936914	9.128696383	0.000000000	1	0.693147181	right:1	right:Col
Cor	Ty	X001	25	22.939523993	0.000000000	13.405362502	9.534161491	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:Col
Cor	daN	X001	71	61.226094884	0.000000000	30.418189067	29.421611457	1.386294361	10	6.931471806	left:5;right:5	left:Cor;left:daN;left:dal
Cor	k+ar	X001	14	10.802672817	0.000000000	4.852030264	5.257495372	0.693147181	0	0.000000000		<NA>
Cor	ol	X001	40	32.866728072	0.000000000	15.590164559	17.276563513	0.000000000	8	5.950642553	left:4;right:4	left:Cor;left:daN;right:daN
Cor	or	X001	35	30.317282901	0.000000000	16.401094776	13.223040945	0.693147181	5	3.871201011	left:3;right:2	left:Cor;left:daN;right:or
Cor	os	X001	6	4.158883083	0.000000000	2.772588722	1.386294361	0.000000000	0	0.000000000		<NA>
Cor	ot+Col	X001	9	7.336936914	0.000000000	2.079441542	4.564348191	0.693147181	0	0.000000000		<NA>
Cor	s	X001	36	30.094139350	0.000000000	15.772486116	14.321653234	0.000000000	3	2.484906650	right:3	right:Col;right:aN;right:ol
Cy	K+ey	X001	10	7.336936914	0.000000000	4.158883083	3.178053830	0.000000000	2	1.386294361	left:1;right:1	right:daN;left:Cey
Cy	Se+o	X001	6	4.158883083	0.000000000	2.772588722	1.386294361	0.000000000	0	0.000000000		<NA>
Cy	daN	X001	51	42.165323492	0.000000000	22.809318437	18.662857874	0.693147181	5	3.871201011	left:3;right:2	left:daN;right:daN;left:Cey
Cy	ol	X001	41	31.427189197	0.000000000	17.851927658	12.882114358	0.693147181	6	4.852030264	left:5;right:1	left:s;left:daN;right:daN
K+ey	T+ey	X001	7	6.992096427	2.833213344	3.465735903	0.693147181	0.000000000	1	1.945910149	internal:1	internal:0/2:*+ey
K+ey	daI	X001	9	6.643789733	0.000000000	2.772588722	3.871201011	0.000000000	1	0.693147181	left:1	left:Cey
K+ey	daN	X001	10	7.742402022	0.000000000	3.871201011	3.871201011	0.000000000	3	2.079441542	left:2;right:1	right:daN;left:Cey;left:K+ey
S+Edy	S+Ey	X001	18	17.660975212	3.850147602	6.068425588	7.049254841	0.693147181	5	5.908082938	internal:1;left:1;right:3	internal:1/2:S+*;right:daN;right:qokEy
S+Edy	Sedy	X001	30	26.377089019	0.000000000	13.693044574	11.297750083	1.386294361	5	3.871201011	left:2;right:3	right:qokEy;left:ol;right:qokedy
S+Edy	Sey	X001	21	17.094241956	0.000000000	8.147867130	8.253227646	0.693147181	2	1.791759469	left:1;right:1	right:qokEy;left:ol
S+Ey	S+ar	X001	6	6.356107661	2.890371758	2.079441542	1.386294361	0.000000000	1	2.197224577	internal:1	internal:1/2:S+*
S+Ey	S+dy	X001	10	9.639522007	3.401197382	2.079441542	4.158883083	0.000000000	1	2.397895273	internal:1	internal:1/2:S+*
S+Ey	Sedy	X001	41	31.021724088	0.000000000	15.654703080	14.673873827	0.693147181	10	7.624618986	left:3;right:7	right:qok+ey;right:qokEy;left:okaN
S+Ey	daN	X001	37	28.654600474	0.000000000	16.060168189	12.594432286	0.000000000	6	4.852030264	left:2;right:4	left:Cor;right:daN;right:qokEy
S+Ey	dal+dy	X001	5	3.465735903	0.000000000	2.772588722	0.693147181	0.000000000	0	0.000000000		<NA>
S+Ey	dar+y	X001	3	2.079441542	0.000000000	1.386294361	0.693147181	0.000000000	0	0.000000000		<NA>
S+Ey	olk+Ey	X001	6	7.049254841	3.178053830	1.791759469	2.079441542	0.000000000	1	2.639057330	internal:1	internal:0/2:*+Ey
S+Ey	ot+Ey	X001	20	17.061616729	3.891820298	4.852030264	8.317766167	0.000000000	4	5.717027701	internal:1;right:3	internal:0/2:*+Ey;right:qokaN;right:dar
S+Ey	yt+Ey	X001	7	6.931471806	2.772588722	2.079441542	2.079441542	0.000000000	1	2.302585093	internal:1	internal:0/2:*+Ey
S+Ky	Sedy	X001	13	10.397207708	0.000000000	6.238324625	4.158883083	0.000000000	2	1.386294361	left:2	left:qokaN;left:qokaI
S+Ky	daN	X001	13	10.397207708	0.000000000	5.545177444	4.158883083	0.693147181	1	0.693147181	left:1	left:qok+ey
S+Ty	Sedy	X001	12	9.010913347	0.000000000	4.158883083	4.852030264	0.000000000	1	0.693147181	right:1	right:qot+edy
S+Ty	daN	X001	12	8.317766167	0.000000000	4.158883083	4.158883083	0.000000000	0	0.000000000		<NA>
S+Ty	ol	X001	13	9.704060528	0.000000000	6.238324625	3.465735903	0.000000000	0	0.000000000		<NA>
S+ar	S+or	X001	5	5.662960480	2.890371758	1.386294361	1.386294361	0.000000000	1	2.197224577	internal:1	internal:1/2:S+*
S+ar	daN	X001	11	7.624618986	0.000000000	2.079441542	4.852030264	0.693147181	0	0.000000000		<NA>
S+ar	or	X001	9	6.238324625	0.000000000	2.772588722	3.465735903	0.000000000	0	0.000000000		<NA>
S+dy	Sedy	X001	17	11.783502070	0.000000000	6.931471806	4.852030264	0.000000000	1	0.693147181	left:1	left:qokaN
S+dy	daN	X001	16	11.090354889	0.000000000	6.931471806	4.158883083	0.000000000	0	0.000000000		<NA>
S+ody	Sedy	X001	16	11.783502070	0.000000000	4.852030264	6.931471806	0.000000000	0	0.000000000		<NA>
S+ody	daN	X001	12	9.010913347	0.000000000	4.158883083	4.852030264	0.000000000	0	0.000000000		<NA>
S+or	daN	X001	32	25.229686566	0.000000000	12.882114358	12.347572208	0.000000000	4	2.772588722	left:2;right:2	right:Ty;left:daN;right:daN
S+or	ol	X001	19	13.862943611	0.000000000	5.545177444	8.317766167	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:daN
Se+Ky	Sedy	X001	20	14.961555900	0.000000000	6.643789733	8.317766167	0.000000000	3	2.079441542	left:1;right:2	right:qokaI;right:qok+ar;left:qokaI
Se+Ky	qokedy	X001	13	9.704060528	0.000000000	2.772588722	6.931471806	0.000000000	2	1.386294361	right:2	right:qokaI;right:qok+ar
Se+ar	Se+ol	X001	5	5.337538080	2.564949357	0.693147181	2.079441542	0.000000000	1	2.397895273	internal:1	internal:1/2:Se+*
Se+ar	Sedy	X001	9	6.238324625	0.000000000	4.158883083	2.079441542	0.000000000	0	0.000000000		<NA>
Se+ar	ok+ar	X001	6	6.030685260	2.564949357	1.386294361	2.079441542	0.000000000	1	2.397895273	internal:1	internal:0/2:*+ar
Se+ar	qok+ar	X001	6	6.030685260	2.564949357	2.079441542	1.386294361	0.000000000	1	2.397895273	internal:1	internal:0/2:*+ar
Se+o	Se+ody	X001	2	3.258096538	2.564949357	0.000000000	0.693147181	0.000000000	1	2.079441542	internal:1	internal:1/2:Se+*
Se+o	Se+or	X001	2	3.258096538	2.564949357	0.693147181	0.000000000	0.000000000	1	2.397895273	internal:1	internal:1/2:Se+*
Se+o	ol	X001	5	3.465735903	0.000000000	2.772588722	0.693147181	0.000000000	0	0.000000000		<NA>
Se+ody	Se+ol	X001	6	7.454719949	3.295836866	2.079441542	2.079441542	0.000000000	1	2.079441542	internal:1	internal:1/2:Se+*
Se+ody	Sedy	X001	10	7.624618986	0.000000000	4.852030264	2.772588722	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:qokedy
Se+ody	daN	X001	11	8.317766167	0.000000000	4.852030264	3.465735903	0.000000000	1	0.693147181	left:1	left:daN
Se+ol	Sedy	X001	34	26.980624041	0.000000000	13.287579466	13.693044574	0.000000000	3	2.079441542	left:1;right:2	right:qokaI;right:qokEdy;left:qokaI
Se+ol	daN	X001	30	23.514888138	0.000000000	8.723231275	14.791656863	0.000000000	1	0.693147181	right:1	right:daN
Se+ol	ol	X001	29	22.416275849	0.000000000	10.514990744	11.901285105	0.000000000	2	1.386294361	left:1;right:1	right:daN;left:qokaI
Se+ol	ot+ol	X001	15	13.823097703	3.713572067	4.564348191	4.852030264	0.693147181	1	2.833213344	internal:1	internal:0/2:*+ol
Se+ol	qokedy	X001	29	21.723128669	0.000000000	6.356107661	13.980726647	1.386294361	2	1.386294361	right:2	right:qokaI;right:qokEdy
Se+or	Sedy	X001	11	8.435549202	0.000000000	2.772588722	5.662960480	0.000000000	0	0.000000000		<NA>
Se+or	daN	X001	17	13.287579466	0.000000000	4.158883083	8.435549202	0.693147181	0	0.000000000		<NA>
Se+or	ol	X001	13	9.416378455	0.000000000	3.465735903	5.950642553	0.000000000	1	0.693147181	left:1	left:s+aI
Sedy	Sey	X001	52	44.937912214	0.000000000	21.828489184	21.723128669	1.386294361	15	11.208137925	left:7;right:8	right:qok+ey;left:daN;right:qokEy
Sedy	So+daN	X001	7	4.852030264	0.000000000	2.772588722	2.079441542	0.000000000	0	0.000000000		<NA>
Sedy	Sol	X001	43	31.714871269	0.000000000	17.158780477	14.556090792	0.000000000	3	2.079441542	left:1;right:2	left:daN;right:qokEy;right:qokaI
Sedy	T+ey	X001	13	10.109525636	0.000000000	6.238324625	3.871201011	0.000000000	0	0.000000000		<NA>
Sedy	aI	X001	19	13.980726647	0.000000000	8.030084094	5.950642553	0.000000000	3	2.079441542	left:2;right:1	left:or;left:s+ar;right:ol
Sedy	al	X001	29	22.927101473	0.000000000	12.529893765	10.397207708	0.000000000	7	4.852030264	left:6;right:1	left:daN;left:or;left:dar
Sedy	am	X001	14	10.109525636	0.000000000	8.723231275	1.386294361	0.000000000	0	0.000000000		<NA>
Sedy	ar	X001	41	35.233851686	0.000000000	22.351737328	12.188967178	0.693147181	10	6.931471806	left:9;right:1	left:or;left:qokaN;left:ot+aI
Sedy	d+am	X001	13	9.704060528	0.000000000	7.624618986	2.079441542	0.000000000	1	0.693147181	left:1	left:daN
Sedy	d+ol	X001	23	16.753315369	0.000000000	9.821843563	6.931471806	0.000000000	1	0.693147181	right:1	right:Sedy
Sedy	daN	X001	73	60.240394701	0.000000000	27.555988186	32.684406515	0.000000000	11	8.723231275	left:4;right:7	left:daN;right:C+Ty;left:Ceol
