id	edition	paragraph	page	leaf	partition	groups	types	known_groups	unknown_groups	known_types	unknown_types	strict_anchor_eligible	status
ZL3b|f20r|f20r.5-f20r.8	ZL3b	f20r|f20r.5-f20r.8	f20r	20	OTHER_ADMITTED_EXPOSED_LEAF	27	25	5	22	3	22	False	MISSING_FIXED_VALUES
ZL3b|f20r|f20r.9-f20r.13	ZL3b	f20r|f20r.9-f20r.13	f20r	20	OTHER_ADMITTED_EXPOSED_LEAF	35	33	4	31	4	29	False	MISSING_FIXED_VALUES
ZL3b|f20v|f20v.1-f20v.4	ZL3b	f20v|f20v.1-f20v.4	f20v	20	OTHER_ADMITTED_EXPOSED_LEAF	34	31	5	29	5	26	False	MISSING_FIXED_VALUES
ZL3b|f20v|f20v.5-f20v.11	ZL3b	f20v|f20v.5-f20v.11	f20v	20	OTHER_ADMITTED_EXPOSED_LEAF	52	45	7	45	4	41	False	MISSING_FIXED_VALUES
ZL3b|f21r|f21r.1-f21r.3	ZL3b	f21r|f21r.1-f21r.3	f21r	21	OTHER_ADMITTED_EXPOSED_LEAF	28	26	6	22	6	20	False	MISSING_FIXED_VALUES
ZL3b|f21r|f21r.4-f21r.7	ZL3b	f21r|f21r.4-f21r.7	f21r	21	OTHER_ADMITTED_EXPOSED_LEAF	33	28	4	29	3	25	False	MISSING_FIXED_VALUES
ZL3b|f21r|f21r.8-f21r.12	ZL3b	f21r|f21r.8-f21r.12	f21r	21	OTHER_ADMITTED_EXPOSED_LEAF	43	39	5	38	5	34	False	MISSING_FIXED_VALUES
ZL3b|f21v|f21v.1-f21v.8	ZL3b	f21v|f21v.1-f21v.8	f21v	21	OTHER_ADMITTED_EXPOSED_LEAF	58	43	14	44	6	37	False	MISSING_FIXED_VALUES
ZL3b|f22r|f22r.1-f22r.3	ZL3b	f22r|f22r.1-f22r.3	f22r	22	OTHER_ADMITTED_EXPOSED_LEAF	32	28	7	25	5	23	False	MISSING_FIXED_VALUES
ZL3b|f22r|f22r.4-f22r.6	ZL3b	f22r|f22r.4-f22r.6	f22r	22	OTHER_ADMITTED_EXPOSED_LEAF	22	18	7	15	4	14	False	MISSING_FIXED_VALUES
ZL3b|f22r|f22r.7-f22r.9	ZL3b	f22r|f22r.7-f22r.9	f22r	22	OTHER_ADMITTED_EXPOSED_LEAF	24	23	5	19	5	18	False	MISSING_FIXED_VALUES
ZL3b|f22r|f22r.10-f22r.13	ZL3b	f22r|f22r.10-f22r.13	f22r	22	OTHER_ADMITTED_EXPOSED_LEAF	33	29	9	24	7	22	False	MISSING_FIXED_VALUES
ZL3b|f22v|f22v.1-f22v.5	ZL3b	f22v|f22v.1-f22v.5	f22v	22	OTHER_ADMITTED_EXPOSED_LEAF	33	30	7	26	5	25	False	MISSING_FIXED_VALUES
ZL3b|f22v|f22v.6-f22v.16	ZL3b	f22v|f22v.6-f22v.16	f22v	22	OTHER_ADMITTED_EXPOSED_LEAF	44	36	11	33	6	30	False	MISSING_FIXED_VALUES
ZL3b|f23r|f23r.1-f23r.3	ZL3b	f23r|f23r.1-f23r.3	f23r	23	OTHER_ADMITTED_EXPOSED_LEAF	32	27	8	24	4	23	False	MISSING_FIXED_VALUES
ZL3b|f23r|f23r.4-f23r.5	ZL3b	f23r|f23r.4-f23r.5	f23r	23	OTHER_ADMITTED_EXPOSED_LEAF	21	18	5	16	3	15	False	MISSING_FIXED_VALUES
ZL3b|f23r|f23r.6-f23r.11	ZL3b	f23r|f23r.6-f23r.11	f23r	23	OTHER_ADMITTED_EXPOSED_LEAF	57	46	14	43	9	37	False	MISSING_FIXED_VALUES
ZL3b|f23v|f23v.1-f23v.5	ZL3b	f23v|f23v.1-f23v.5	f23v	23	OTHER_ADMITTED_EXPOSED_LEAF	41	38	8	33	6	32	False	MISSING_FIXED_VALUES
ZL3b|f23v|f23v.6-f23v.12	ZL3b	f23v|f23v.6-f23v.12	f23v	23	OTHER_ADMITTED_EXPOSED_LEAF	54	48	13	41	10	38	False	MISSING_FIXED_VALUES
ZL3b|f24r|f24r.1-f24r.20	ZL3b	f24r|f24r.1-f24r.20	f24r	24	OTHER_ADMITTED_EXPOSED_LEAF	110	85	34	76	18	67	False	MISSING_FIXED_VALUES
ZL3b|f24v|f24v.1-f24v.5	ZL3b	f24v|f24v.1-f24v.5	f24v	24	OTHER_ADMITTED_EXPOSED_LEAF	35	35	1	34	1	34	False	MISSING_FIXED_VALUES
ZL3b|f24v|f24v.6-f24v.16	ZL3b	f24v|f24v.6-f24v.16	f24v	24	OTHER_ADMITTED_EXPOSED_LEAF	50	45	3	47	3	42	False	MISSING_FIXED_VALUES
ZL3b|f25r|f25r.1-f25r.7	ZL3b	f25r|f25r.1-f25r.7	f25r	25	OTHER_ADMITTED_EXPOSED_LEAF	47	40	8	39	3	37	False	MISSING_FIXED_VALUES
ZL3b|f25v|f25v.1-f25v.7	ZL3b	f25v|f25v.1-f25v.7	f25v	25	OTHER_ADMITTED_EXPOSED_LEAF	60	45	19	41	7	38	False	MISSING_FIXED_VALUES
ZL3b|f26r|f26r.1-f26r.6	ZL3b	f26r|f26r.1-f26r.6	f26r	26	OTHER_ADMITTED_EXPOSED_LEAF	53	42	18	35	11	31	False	MISSING_FIXED_VALUES
ZL3b|f26r|f26r.7-f26r.10	ZL3b	f26r|f26r.7-f26r.10	f26r	26	OTHER_ADMITTED_EXPOSED_LEAF	37	31	17	20	12	19	False	MISSING_FIXED_VALUES
ZL3b|f26v|f26v.1-f26v.9	ZL3b	f26v|f26v.1-f26v.9	f26v	26	OTHER_ADMITTED_EXPOSED_LEAF	93	78	20	73	12	66	False	MISSING_FIXED_VALUES
ZL3b|f27r|f27r.1-f27r.6	ZL3b	f27r|f27r.1-f27r.6	f27r	27	OTHER_ADMITTED_EXPOSED_LEAF	50	39	12	38	8	31	False	MISSING_FIXED_VALUES
ZL3b|f27r|f27r.7-f27r.13	ZL3b	f27r|f27r.7-f27r.13	f27r	27	OTHER_ADMITTED_EXPOSED_LEAF	44	34	9	35	6	28	False	MISSING_FIXED_VALUES
ZL3b|f28r|f28r.1-f28r.9	ZL3b	f28r|f28r.1-f28r.9	f28r	28	OTHER_ADMITTED_EXPOSED_LEAF	68	57	7	61	4	53	False	MISSING_FIXED_VALUES
ZL3b|f28v|f28v.1-f28v.3	ZL3b	f28v|f28v.1-f28v.3	f28v	28	OTHER_ADMITTED_EXPOSED_LEAF	22	18	0	22	0	18	False	MISSING_FIXED_VALUES
ZL3b|f28v|f28v.4-f28v.6	ZL3b	f28v|f28v.4-f28v.6	f28v	28	OTHER_ADMITTED_EXPOSED_LEAF	20	17	4	16	2	15	True	MISSING_FIXED_VALUES
ZL3b|f28v|f28v.7-f28v.9	ZL3b	f28v|f28v.7-f28v.9	f28v	28	OTHER_ADMITTED_EXPOSED_LEAF	26	24	5	21	4	20	False	MISSING_FIXED_VALUES
ZL3b|f29r|f29r.1-f29r.4	ZL3b	f29r|f29r.1-f29r.4	f29r	29	OTHER_ADMITTED_EXPOSED_LEAF	30	28	3	27	3	25	False	MISSING_FIXED_VALUES
ZL3b|f29r|f29r.5-f29r.9	ZL3b	f29r|f29r.5-f29r.9	f29r	29	OTHER_ADMITTED_EXPOSED_LEAF	35	32	7	28	6	26	False	MISSING_FIXED_VALUES
ZL3b|f29v|f29v.1-f29v.4	ZL3b	f29v|f29v.1-f29v.4	f29v	29	OTHER_ADMITTED_EXPOSED_LEAF	40	32	9	31	7	25	False	MISSING_FIXED_VALUES
ZL3b|f29v|f29v.5-f29v.9	ZL3b	f29v|f29v.5-f29v.9	f29v	29	OTHER_ADMITTED_EXPOSED_LEAF	38	37	3	35	3	34	False	MISSING_FIXED_VALUES
ZL3b|f29v|f29v.10-f29v.12	ZL3b	f29v|f29v.10-f29v.12	f29v	29	OTHER_ADMITTED_EXPOSED_LEAF	16	16	3	13	3	13	False	MISSING_FIXED_VALUES
ZL3b|f2r|f2r.1-f2r.7	ZL3b	f2r|f2r.1-f2r.7	f2r	2	OTHER_ADMITTED_EXPOSED_LEAF	47	41	6	41	6	35	False	MISSING_FIXED_VALUES
ZL3b|f2r|f2r.8-f2r.13	ZL3b	f2r|f2r.8-f2r.13	f2r	2	OTHER_ADMITTED_EXPOSED_LEAF	54	48	11	43	8	40	False	MISSING_FIXED_VALUES
ZL3b|f2v|f2v.1-f2v.4	ZL3b	f2v|f2v.1-f2v.4	f2v	2	OTHER_ADMITTED_EXPOSED_LEAF	29	25	2	27	1	24	False	MISSING_FIXED_VALUES
ZL3b|f2v|f2v.5-f2v.8	ZL3b	f2v|f2v.5-f2v.8	f2v	2	OTHER_ADMITTED_EXPOSED_LEAF	32	25	8	24	6	19	False	MISSING_FIXED_VALUES
ZL3b|f30r|f30r.1-f30r.7	ZL3b	f30r|f30r.1-f30r.7	f30r	30	OTHER_ADMITTED_EXPOSED_LEAF	55	50	10	45	6	44	False	MISSING_FIXED_VALUES
ZL3b|f30r|f30r.8-f30r.13	ZL3b	f30r|f30r.8-f30r.13	f30r	30	OTHER_ADMITTED_EXPOSED_LEAF	44	38	10	34	7	31	False	MISSING_FIXED_VALUES
ZL3b|f30v|f30v.1-f30v.11	ZL3b	f30v|f30v.1-f30v.11	f30v	30	OTHER_ADMITTED_EXPOSED_LEAF	63	52	13	50	7	45	False	MISSING_FIXED_VALUES
ZL3b|f31r|f31r.1-f31r.5	ZL3b	f31r|f31r.1-f31r.5	f31r	31	OTHER_ADMITTED_EXPOSED_LEAF	37	30	18	19	11	19	False	MISSING_FIXED_VALUES
ZL3b|f31r|f31r.6-f31r.9	ZL3b	f31r|f31r.6-f31r.9	f31r	31	OTHER_ADMITTED_EXPOSED_LEAF	27	24	12	15	9	15	False	MISSING_FIXED_VALUES
ZL3b|f31r|f31r.10-f31r.16	ZL3b	f31r|f31r.10-f31r.16	f31r	31	OTHER_ADMITTED_EXPOSED_LEAF	39	36	17	22	15	21	False	MISSING_FIXED_VALUES
ZL3b|f32r|f32r.1-f32r.5	ZL3b	f32r|f32r.1-f32r.5	f32r	32	OTHER_ADMITTED_EXPOSED_LEAF	31	28	7	24	4	24	False	MISSING_FIXED_VALUES
ZL3b|f32r|f32r.6-f32r.19	ZL3b	f32r|f32r.6-f32r.19	f32r	32	OTHER_ADMITTED_EXPOSED_LEAF	45	40	12	33	8	32	False	MISSING_FIXED_VALUES
ZL3b|f32v|f32v.1-f32v.6	ZL3b	f32v|f32v.1-f32v.6	f32v	32	OTHER_ADMITTED_EXPOSED_LEAF	50	39	16	34	9	30	False	MISSING_FIXED_VALUES
ZL3b|f32v|f32v.7-f32v.11	ZL3b	f32v|f32v.7-f32v.11	f32v	32	OTHER_ADMITTED_EXPOSED_LEAF	39	33	11	28	6	27	False	MISSING_FIXED_VALUES
ZL3b|f33r|f33r.1-f33r.7	ZL3b	f33r|f33r.1-f33r.7	f33r	33	OTHER_ADMITTED_EXPOSED_LEAF	74	60	22	52	14	46	False	MISSING_FIXED_VALUES
ZL3b|f33v|f33v.1-f33v.6	ZL3b	f33v|f33v.1-f33v.6	f33v	33	OTHER_ADMITTED_EXPOSED_LEAF	63	47	13	50	9	38	False	MISSING_FIXED_VALUES
ZL3b|f33v|f33v.7-f33v.11	ZL3b	f33v|f33v.7-f33v.11	f33v	33	OTHER_ADMITTED_EXPOSED_LEAF	51	40	20	31	13	27	False	MISSING_FIXED_VALUES
ZL3b|f34r|f34r.1-f34r.9	ZL3b	f34r|f34r.1-f34r.9	f34r	34	OTHER_ADMITTED_EXPOSED_LEAF	90	82	18	72	16	66	False	MISSING_FIXED_VALUES
ZL3b|f34r|f34r.10-f34r.15	ZL3b	f34r|f34r.10-f34r.15	f34r	34	OTHER_ADMITTED_EXPOSED_LEAF	59	51	15	44	12	39	False	MISSING_FIXED_VALUES
ZL3b|f34v|f34v.1-f34v.5	ZL3b	f34v|f34v.1-f34v.5	f34v	34	OTHER_ADMITTED_EXPOSED_LEAF	54	50	14	40	11	39	False	MISSING_FIXED_VALUES
ZL3b|f34v|f34v.6-f34v.11	ZL3b	f34v|f34v.6-f34v.11	f34v	34	OTHER_ADMITTED_EXPOSED_LEAF	63	51	24	39	16	35	False	MISSING_FIXED_VALUES
ZL3b|f35r|f35r.1-f35r.8	ZL3b	f35r|f35r.1-f35r.8	f35r	35	OTHER_ADMITTED_EXPOSED_LEAF	42	37	13	29	8	29	False	MISSING_FIXED_VALUES
ZL3b|f35r|f35r.9-f35r.15	ZL3b	f35r|f35r.9-f35r.15	f35r	35	OTHER_ADMITTED_EXPOSED_LEAF	52	40	11	41	6	34	False	MISSING_FIXED_VALUES
ZL3b|f35v|f35v.1-f35v.21	ZL3b	f35v|f35v.1-f35v.21	f35v	35	OTHER_ADMITTED_EXPOSED_LEAF	91	73	19	72	11	62	False	MISSING_FIXED_VALUES
ZL3b|f36r|f36r.1-f36r.3	ZL3b	f36r|f36r.1-f36r.3	f36r	36	OTHER_ADMITTED_EXPOSED_LEAF	22	22	1	21	1	21	False	MISSING_FIXED_VALUES
ZL3b|f36r|f36r.4-f36r.9	ZL3b	f36r|f36r.4-f36r.9	f36r	36	OTHER_ADMITTED_EXPOSED_LEAF	41	37	7	34	5	32	False	MISSING_FIXED_VALUES
ZL3b|f36v|f36v.1-f36v.4	ZL3b	f36v|f36v.1-f36v.4	f36v	36	OTHER_ADMITTED_EXPOSED_LEAF	34	28	5	29	2	26	False	MISSING_FIXED_VALUES
ZL3b|f36v|f36v.5-f36v.14	ZL3b	f36v|f36v.5-f36v.14	f36v	36	OTHER_ADMITTED_EXPOSED_LEAF	42	36	7	35	4	32	False	MISSING_FIXED_VALUES
ZL3b|f37r|f37r.1-f37r.3	ZL3b	f37r|f37r.1-f37r.3	f37r	37	OTHER_ADMITTED_EXPOSED_LEAF	26	23	6	20	4	19	False	MISSING_FIXED_VALUES
ZL3b|f37r|f37r.4-f37r.7	ZL3b	f37r|f37r.4-f37r.7	f37r	37	OTHER_ADMITTED_EXPOSED_LEAF	22	18	8	14	4	14	False	MISSING_FIXED_VALUES
ZL3b|f37r|f37r.8-f37r.11	ZL3b	f37r|f37r.8-f37r.11	f37r	37	OTHER_ADMITTED_EXPOSED_LEAF	30	27	7	23	5	22	False	MISSING_FIXED_VALUES
ZL3b|f37v|f37v.1-f37v.7	ZL3b	f37v|f37v.1-f37v.7	f37v	37	OTHER_ADMITTED_EXPOSED_LEAF	29	25	8	21	5	20	False	MISSING_FIXED_VALUES
ZL3b|f37v|f37v.8-f37v.13	ZL3b	f37v|f37v.8-f37v.13	f37v	37	OTHER_ADMITTED_EXPOSED_LEAF	25	22	4	21	2	20	False	MISSING_FIXED_VALUES
ZL3b|f37v|f37v.14-f37v.23	ZL3b	f37v|f37v.14-f37v.23	f37v	37	OTHER_ADMITTED_EXPOSED_LEAF	35	28	11	24	4	24	False	MISSING_FIXED_VALUES
ZL3b|f38r|f38r.1-f38r.6	ZL3b	f38r|f38r.1-f38r.6	f38r	38	OTHER_ADMITTED_EXPOSED_LEAF	44	39	10	34	8	31	False	MISSING_FIXED_VALUES
ZL3b|f38v|f38v.1-f38v.8	ZL3b	f38v|f38v.1-f38v.8	f38v	38	OTHER_ADMITTED_EXPOSED_LEAF	68	46	24	44	10	36	False	MISSING_FIXED_VALUES
ZL3b|f39r|f39r.1-f39r.5	ZL3b	f39r|f39r.1-f39r.5	f39r	39	OTHER_ADMITTED_EXPOSED_LEAF	47	43	11	36	8	35	False	MISSING_FIXED_VALUES
ZL3b|f39r|f39r.6-f39r.9	ZL3b	f39r|f39r.6-f39r.9	f39r	39	OTHER_ADMITTED_EXPOSED_LEAF	39	37	10	29	8	29	False	MISSING_FIXED_VALUES
ZL3b|f39r|f39r.10-f39r.16	ZL3b	f39r|f39r.10-f39r.16	f39r	39	OTHER_ADMITTED_EXPOSED_LEAF	71	54	27	44	13	41	False	MISSING_FIXED_VALUES
ZL3b|f39v|f39v.1-f39v.6	ZL3b	f39v|f39v.1-f39v.6	f39v	39	OTHER_ADMITTED_EXPOSED_LEAF	73	61	26	47	16	45	False	MISSING_FIXED_VALUES
ZL3b|f39v|f39v.7-f39v.14	ZL3b	f39v|f39v.7-f39v.14	f39v	39	OTHER_ADMITTED_EXPOSED_LEAF	73	58	15	58	12	46	False	MISSING_FIXED_VALUES
ZL3b|f3r|f3r.1-f3r.10	ZL3b	f3r|f3r.1-f3r.10	f3r	3	OTHER_ADMITTED_EXPOSED_LEAF	47	39	4	43	4	35	True	MISSING_FIXED_VALUES
ZL3b|f3r|f3r.11-f3r.14	ZL3b	f3r|f3r.11-f3r.14	f3r	3	OTHER_ADMITTED_EXPOSED_LEAF	20	18	6	14	4	14	False	MISSING_FIXED_VALUES
ZL3b|f3r|f3r.15-f3r.17	ZL3b	f3r|f3r.15-f3r.17	f3r	3	OTHER_ADMITTED_EXPOSED_LEAF	22	22	5	17	5	17	False	MISSING_FIXED_VALUES
ZL3b|f3r|f3r.18-f3r.20	ZL3b	f3r|f3r.18-f3r.20	f3r	3	OTHER_ADMITTED_EXPOSED_LEAF	25	24	4	21	4	20	False	MISSING_FIXED_VALUES
ZL3b|f3v|f3v.1-f3v.6	ZL3b	f3v|f3v.1-f3v.6	f3v	3	OTHER_ADMITTED_EXPOSED_LEAF	42	40	5	37	4	36	False	MISSING_FIXED_VALUES
ZL3b|f3v|f3v.7-f3v.14	ZL3b	f3v|f3v.7-f3v.14	f3v	3	OTHER_ADMITTED_EXPOSED_LEAF	43	38	5	38	4	34	False	MISSING_FIXED_VALUES
ZL3b|f40r|f40r.1-f40r.7	ZL3b	f40r|f40r.1-f40r.7	f40r	40	OTHER_ADMITTED_EXPOSED_LEAF	70	53	16	54	10	43	False	MISSING_FIXED_VALUES
ZL3b|f40r|f40r.8-f40r.11	ZL3b	f40r|f40r.8-f40r.11	f40r	40	OTHER_ADMITTED_EXPOSED_LEAF	33	30	8	25	7	23	False	MISSING_FIXED_VALUES
ZL3b|f40v|f40v.1-f40v.12	ZL3b	f40v|f40v.1-f40v.12	f40v	40	OTHER_ADMITTED_EXPOSED_LEAF	48	38	15	33	7	31	False	MISSING_FIXED_VALUES
ZL3b|f40v|f40v.13-f40v.19	ZL3b	f40v|f40v.13-f40v.19	f40v	40	OTHER_ADMITTED_EXPOSED_LEAF	57	50	13	44	12	38	False	MISSING_FIXED_VALUES
ZL3b|f41r|f41r.1-f41r.5	ZL3b	f41r|f41r.1-f41r.5	f41r	41	OTHER_ADMITTED_EXPOSED_LEAF	47	42	7	40	5	37	False	MISSING_FIXED_VALUES
ZL3b|f41r|f41r.6-f41r.11	ZL3b	f41r|f41r.6-f41r.11	f41r	41	OTHER_ADMITTED_EXPOSED_LEAF	50	41	17	33	10	31	False	MISSING_FIXED_VALUES
ZL3b|f41v|f41v.2-f41v.8	ZL3b	f41v|f41v.2-f41v.8	f41v	41	OTHER_ADMITTED_EXPOSED_LEAF	65	58	16	49	11	47	False	MISSING_FIXED_VALUES
ZL3b|f42r|f42r.1-f42r.6	ZL3b	f42r|f42r.1-f42r.6	f42r	42	OTHER_ADMITTED_EXPOSED_LEAF	27	27	3	24	3	24	False	MISSING_FIXED_VALUES
ZL3b|f42r|f42r.7-f42r.15	ZL3b	f42r|f42r.7-f42r.15	f42r	42	OTHER_ADMITTED_EXPOSED_LEAF	64	50	10	54	6	44	False	MISSING_FIXED_VALUES
ZL3b|f42r|f42r.16-f42r.23	ZL3b	f42r|f42r.16-f42r.23	f42r	42	OTHER_ADMITTED_EXPOSED_LEAF	50	40	6	44	5	35	False	MISSING_FIXED_VALUES
ZL3b|f42v|f42v.1-f42v.8	ZL3b	f42v|f42v.1-f42v.8	f42v	42	OTHER_ADMITTED_EXPOSED_LEAF	59	55	12	47	10	45	False	MISSING_FIXED_VALUES
ZL3b|f42v|f42v.9-f42v.16	ZL3b	f42v|f42v.9-f42v.16	f42v	42	OTHER_ADMITTED_EXPOSED_LEAF	57	50	10	47	8	42	False	MISSING_FIXED_VALUES
ZL3b|f43r|f43r.1-f43r.6	ZL3b	f43r|f43r.1-f43r.6	f43r	43	OTHER_ADMITTED_EXPOSED_LEAF	67	57	7	60	5	52	False	MISSING_FIXED_VALUES
ZL3b|f43r|f43r.7-f43r.9	ZL3b	f43r|f43r.7-f43r.9	f43r	43	OTHER_ADMITTED_EXPOSED_LEAF	30	28	8	22	6	22	False	MISSING_FIXED_VALUES
ZL3b|f43r|f43r.10-f43r.14	ZL3b	f43r|f43r.10-f43r.14	f43r	43	OTHER_ADMITTED_EXPOSED_LEAF	56	50	10	46	8	42	False	MISSING_FIXED_VALUES
ZL3b|f43v|f43v.1-f43v.5	ZL3b	f43v|f43v.1-f43v.5	f43v	43	OTHER_ADMITTED_EXPOSED_LEAF	49	46	12	37	11	35	False	MISSING_FIXED_VALUES
ZL3b|f43v|f43v.6-f43v.9	ZL3b	f43v|f43v.6-f43v.9	f43v	43	OTHER_ADMITTED_EXPOSED_LEAF	32	30	7	25	5	25	False	MISSING_FIXED_VALUES
ZL3b|f43v|f43v.10-f43v.16	ZL3b	f43v|f43v.10-f43v.16	f43v	43	OTHER_ADMITTED_EXPOSED_LEAF	70	63	18	52	12	51	False	MISSING_FIXED_VALUES
ZL3b|f44r|f44r.1-f44r.4	ZL3b	f44r|f44r.1-f44r.4	f44r	44	OTHER_ADMITTED_EXPOSED_LEAF	26	26	3	23	3	23	False	MISSING_FIXED_VALUES
ZL3b|f44r|f44r.5-f44r.7	ZL3b	f44r|f44r.5-f44r.7	f44r	44	OTHER_ADMITTED_EXPOSED_LEAF	23	23	5	18	5	18	False	MISSING_FIXED_VALUES
ZL3b|f44r|f44r.8-f44r.11	ZL3b	f44r|f44r.8-f44r.11	f44r	44	OTHER_ADMITTED_EXPOSED_LEAF	25	24	3	22	3	21	False	MISSING_FIXED_VALUES
ZL3b|f44v|f44v.1-f44v.3	ZL3b	f44v|f44v.1-f44v.3	f44v	44	OTHER_ADMITTED_EXPOSED_LEAF	26	21	5	21	3	18	True	MISSING_FIXED_VALUES
ZL3b|f44v|f44v.4-f44v.7	ZL3b	f44v|f44v.4-f44v.7	f44v	44	OTHER_ADMITTED_EXPOSED_LEAF	36	33	3	33	3	30	False	MISSING_FIXED_VALUES
ZL3b|f44v|f44v.8-f44v.13	ZL3b	f44v|f44v.8-f44v.13	f44v	44	OTHER_ADMITTED_EXPOSED_LEAF	38	34	5	33	5	29	False	MISSING_FIXED_VALUES
ZL3b|f45r|f45r.1-f45r.4	ZL3b	f45r|f45r.1-f45r.4	f45r	45	OTHER_ADMITTED_EXPOSED_LEAF	34	31	7	27	7	24	False	MISSING_FIXED_VALUES
ZL3b|f45r|f45r.5-f45r.7	ZL3b	f45r|f45r.5-f45r.7	f45r	45	OTHER_ADMITTED_EXPOSED_LEAF	23	22	4	19	3	19	False	MISSING_FIXED_VALUES
ZL3b|f45r|f45r.8-f45r.11	ZL3b	f45r|f45r.8-f45r.11	f45r	45	OTHER_ADMITTED_EXPOSED_LEAF	32	29	7	25	6	23	False	MISSING_FIXED_VALUES
ZL3b|f45v|f45v.1-f45v.4	ZL3b	f45v|f45v.1-f45v.4	f45v	45	OTHER_ADMITTED_EXPOSED_LEAF	37	36	9	28	9	27	False	MISSING_FIXED_VALUES
ZL3b|f45v|f45v.5-f45v.11	ZL3b	f45v|f45v.5-f45v.11	f45v	45	OTHER_ADMITTED_EXPOSED_LEAF	48	46	3	45	3	43	False	MISSING_FIXED_VALUES
ZL3b|f46r|f46r.1-f46r.5	ZL3b	f46r|f46r.1-f46r.5	f46r	46	OTHER_ADMITTED_EXPOSED_LEAF	59	47	15	44	9	38	False	MISSING_FIXED_VALUES
ZL3b|f46r|f46r.6-f46r.8	ZL3b	f46r|f46r.6-f46r.8	f46r	46	OTHER_ADMITTED_EXPOSED_LEAF	37	36	9	28	8	28	False	MISSING_FIXED_VALUES
ZL3b|f46r|f46r.9-f46r.10	ZL3b	f46r|f46r.9-f46r.10	f46r	46	OTHER_ADMITTED_EXPOSED_LEAF	22	21	3	19	3	18	False	MISSING_FIXED_VALUES
ZL3b|f46r|f46r.11-f46r.13	ZL3b	f46r|f46r.11-f46r.13	f46r	46	OTHER_ADMITTED_EXPOSED_LEAF	33	32	8	25	7	25	False	MISSING_FIXED_VALUES
ZL3b|f46r|f46r.14-f46r.15	ZL3b	f46r|f46r.14-f46r.15	f46r	46	OTHER_ADMITTED_EXPOSED_LEAF	12	11	1	11	1	10	False	MISSING_FIXED_VALUES
ZL3b|f46v|f46v.1-f46v.13	ZL3b	f46v|f46v.1-f46v.13	f46v	46	OTHER_ADMITTED_EXPOSED_LEAF	111	90	29	82	16	74	False	MISSING_FIXED_VALUES
ZL3b|f47r|f47r.1-f47r.5	ZL3b	f47r|f47r.1-f47r.5	f47r	47	OTHER_ADMITTED_EXPOSED_LEAF	29	24	6	23	4	20	False	MISSING_FIXED_VALUES
ZL3b|f47r|f47r.6-f47r.11	ZL3b	f47r|f47r.6-f47r.11	f47r	47	OTHER_ADMITTED_EXPOSED_LEAF	47	39	8	39	6	33	False	MISSING_FIXED_VALUES
ZL3b|f47v|f47v.1-f47v.6	ZL3b	f47v|f47v.1-f47v.6	f47v	47	OTHER_ADMITTED_EXPOSED_LEAF	39	36	8	31	7	29	False	MISSING_FIXED_VALUES
ZL3b|f47v|f47v.7-f47v.14	ZL3b	f47v|f47v.7-f47v.14	f47v	47	OTHER_ADMITTED_EXPOSED_LEAF	46	36	7	39	4	32	False	MISSING_FIXED_VALUES
ZL3b|f48r|f48r.1-f48r.9	ZL3b	f48r|f48r.1-f48r.9	f48r	48	OTHER_ADMITTED_EXPOSED_LEAF	89	87	12	77	12	75	False	MISSING_FIXED_VALUES
ZL3b|f48v|f48v.1-f48v.6	ZL3b	f48v|f48v.1-f48v.6	f48v	48	OTHER_ADMITTED_EXPOSED_LEAF	73	63	14	59	11	52	False	MISSING_FIXED_VALUES
ZL3b|f48v|f48v.7-f48v.11	ZL3b	f48v|f48v.7-f48v.11	f48v	48	OTHER_ADMITTED_EXPOSED_LEAF	55	51	13	42	11	40	False	MISSING_FIXED_VALUES
ZL3b|f49r|f49r.1-f49r.3	ZL3b	f49r|f49r.1-f49r.3	f49r	49	OTHER_ADMITTED_EXPOSED_LEAF	23	20	2	21	1	19	False	MISSING_FIXED_VALUES
ZL3b|f49r|f49r.4-f49r.11	ZL3b	f49r|f49r.4-f49r.11	f49r	49	OTHER_ADMITTED_EXPOSED_LEAF	35	32	8	27	7	25	False	MISSING_FIXED_VALUES
ZL3b|f49r|f49r.12-f49r.21	ZL3b	f49r|f49r.12-f49r.21	f49r	49	OTHER_ADMITTED_EXPOSED_LEAF	56	49	10	46	6	43	False	MISSING_FIXED_VALUES
ZL3b|f4r|f4r.1-f4r.4	ZL3b	f4r|f4r.1-f4r.4	f4r	4	OTHER_ADMITTED_EXPOSED_LEAF	31	27	5	26	4	23	False	MISSING_FIXED_VALUES
ZL3b|f4r|f4r.5-f4r.13	ZL3b	f4r|f4r.5-f4r.13	f4r	4	OTHER_ADMITTED_EXPOSED_LEAF	33	28	4	29	2	26	False	MISSING_FIXED_VALUES
ZL3b|f4v|f4v.1-f4v.6	ZL3b	f4v|f4v.1-f4v.6	f4v	4	OTHER_ADMITTED_EXPOSED_LEAF	38	36	6	32	5	31	False	MISSING_FIXED_VALUES
ZL3b|f4v|f4v.7-f4v.14	ZL3b	f4v|f4v.7-f4v.14	f4v	4	OTHER_ADMITTED_EXPOSED_LEAF	46	40	6	40	4	36	False	MISSING_FIXED_VALUES
ZL3b|f50r|f50r.1-f50r.10	ZL3b	f50r|f50r.1-f50r.10	f50r	50	OTHER_ADMITTED_EXPOSED_LEAF	93	79	12	81	12	67	False	MISSING_FIXED_VALUES
