event_id	page	record	statement_id	locus	owner_de	card_no	component_recipe	pass723_semantic_de	pass724_semantic_de	observed_surface	second_wave_revision	surface_unchanged	owner_unchanged	boundary_unchanged
E140	f81v	B1	B1-S011	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E141	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	LSH+O	WASCHEN · GANG	WASCHEN · ARBEITSGANG	lsho	YES	YES	YES	YES
E142	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	qokey	NO	YES	YES	YES
E143	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	lshedy	NO	YES	YES	YES
E144	f81v	B1	B1-S013	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	lshedy	NO	YES	YES	YES
E145	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E146	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	SOLK+Y	AUFFANGEN · DIES	AUFFANGEN · DIES	qolky	NO	YES	YES	YES
E147	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIEL	WEITERLEITEN · UMSETZEN · ZIEL	lchedal	NO	YES	YES	YES
E148	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	OL	FORTSETZEN	FORTSETZEN	qol	NO	YES	YES	YES
E149	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	OT+AR	DANACH · QUELLE	DANACH · QUELLE	otar	NO	YES	YES	YES
E150	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	T+E+Y	ANWENDEN · KURZ · DIES	ANWENDEN · KURZ · DIES	ytey	NO	YES	YES	YES
E151	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	okchedy	NO	YES	YES	YES
E152	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	NO	YES	YES	YES
E153	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	okeey	NO	YES	YES	YES
E154	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	OL	FORTSETZEN	FORTSETZEN	qol	NO	YES	YES	YES
E155	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	cheedy	NO	YES	YES	YES
E156	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	AL	ZIEL	ZIEL	sal	NO	YES	YES	YES
E157	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	E+OL	KURZ · FORTSETZEN	KURZ · FORTSETZEN	teol	NO	YES	YES	YES
E158	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	dchdy	NO	YES	YES	YES
E159	f81v	B1	B1-S018	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	L+Y	WEITERLEITEN · DIES	WEITERLEITEN · DIES	ly	NO	YES	YES	YES
E160	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	SH+E+OL	HALTEN · KURZ · FORTSETZEN	HALTEN · KURZ · FORTSETZEN	dsheol	NO	YES	YES	YES
E161	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	O+IIN	GANG · STUFE	ARBEITSGANG · STUFE	oiiin	YES	YES	YES	YES
E162	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	olkeedy	NO	YES	YES	YES
E163	f81v	B1	B1-S019	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	tedy	NO	YES	YES	YES
E164	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	cheky	NO	YES	YES	YES
E165	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	shckhedy	NO	YES	YES	YES
E166	f81v	B1	B1-S021	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	AL	ZIEL	ZIEL	chal	NO	YES	YES	YES
E167	f82r	B2	B2-S001	f82r.2	oberes Beckenpaar mit Zylinder	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	dchedy	NO	YES	YES	YES
E168	f82r	B2	B2-S002	f82r.2	oberes Beckenpaar mit Zylinder	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	qolchedy	NO	YES	YES	YES
E169	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	qokain	NO	YES	YES	YES
E170	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC019	Y	DIES	DIES	dy	NO	YES	YES	YES
E171	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E172	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	NO	YES	YES	YES
E173	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC101	L+CKH+Y	WEITERLEITEN · DURCHLASS · DIES	WEITERLEITEN · DURCHLASS · DIES	lcheckhy	NO	YES	YES	YES
E174	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC102	L+CHD	WEITERLEITEN · UMSETZEN	WEITERLEITEN · UMSETZEN	lched	NO	YES	YES	YES
E175	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	NO	YES	YES	YES
E176	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	PROC103	L+CKH+E+DY	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	lcheckhedy	NO	YES	YES	YES
E177	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC104	OK+AL+Y	ANSETZEN · ZIEL · DIES	ANSETZEN · ZIEL · DIES	qokaly	NO	YES	YES	YES
E178	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC105	SOLK+AIIN	AUFFANGEN · MASS	AUFFANGEN · MASS	solkaiin	NO	YES	YES	YES
E179	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC075	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	chckhy	NO	YES	YES	YES
E180	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E181	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E182	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC106	O+CTH+E+OL	GANG · BEREIT · KURZ · FORTSETZEN	ARBEITSGANG · BEREITEN · KURZ · FORTSETZEN	octheol	YES	YES	YES	YES
E183	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC107	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	chkeey	NO	YES	YES	YES
E184	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC108	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN · SCHLUSS	ldy	NO	YES	YES	YES
E185	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC109	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	oteey	NO	YES	YES	YES
E186	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	NO	YES	YES	YES
E187	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC110	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	HALTEN · KURZ · DURCHLASS · DIES	sheckhy	NO	YES	YES	YES
E188	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E189	f82r	B2	B2-S007	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC111	SH+E+DY	HALTEN · KURZ · SCHLUSS	HALTEN · KURZ · SCHLUSS	dshedy	NO	YES	YES	YES
E190	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC112	OT+AIIN	DANACH · MASS	DANACH · MASS	sotaiin	NO	YES	YES	YES
E191	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC113	OK+AR	ANSETZEN · QUELLE	ANSETZEN · QUELLE	qokar	NO	YES	YES	YES
E192	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E193	f82r	B2	B2-S009	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC114	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ · SCHLUSS	FORTSETZEN · HALTEN · KURZ · SCHLUSS	solshedy	NO	YES	YES	YES
E194	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	NO	YES	YES	YES
E195	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E196	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC115	OL	FORTSETZEN	FORTSETZEN	ls	NO	YES	YES	YES
E197	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC031	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	cheey	NO	YES	YES	YES
E198	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	okain	NO	YES	YES	YES
E199	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC003	AR	QUELLE	QUELLE	char	NO	YES	YES	YES
E200	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	okain	NO	YES	YES	YES
E201	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E202	f82r	B2	B2-S012	f82r.19	mittlere rechte unklare Station	PROC116	L+CH+Y	WEITERLEITEN · ENTNEHMEN · DIES	WEITERLEITEN · ENTNEHMEN · DIES	lchy	NO	YES	YES	YES
E203	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC031	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	cheey	NO	YES	YES	YES
E204	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC117	CTH+E+Y	BEREIT · KURZ · DIES	BEREITEN · KURZ · DIES	qcthey	YES	YES	YES	YES
E205	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	NO	YES	YES	YES
E206	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC118	L+EE+Y	WEITERLEITEN · LANG · DIES	WEITERLEITEN · LANG · DIES	lcheey	NO	YES	YES	YES
E207	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC009	AIIN	MASS	MASS	daiin	NO	YES	YES	YES
E208	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC019	Y	DIES	DIES	chey	NO	YES	YES	YES
E209	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC119	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	ANSETZEN · VOLL · SCHLUSS	qokeeedy	NO	YES	YES	YES
E210	f82r	B2	B2-S013	f82r.23	unteres grünes Mehrfigurenbecken	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E211	f82r	B2	B2-S014	f82r.23	unteres grünes Mehrfigurenbecken	PROC121	L+AR	WEITERLEITEN · QUELLE	WEITERLEITEN · QUELLE	lar	NO	YES	YES	YES
E212	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	PROC122	SH+E+Y	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	tshey	NO	YES	YES	YES
E213	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E214	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC055	AL	ZIEL	ZIEL	cheal	NO	YES	YES	YES
E215	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC123	L+CHD+AR	WEITERLEITEN · UMSETZEN · QUELLE	WEITERLEITEN · UMSETZEN · QUELLE	lchedar	NO	YES	YES	YES
E216	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC124	CH+E+S	ENTNEHMEN · KURZ · TEILEN	ENTNEHMEN · KURZ · TEIL	ches	YES	YES	YES	YES
E217	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC009	AIIN	MASS	MASS	aiin	NO	YES	YES	YES
E218	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC109	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	oteey	NO	YES	YES	YES
E219	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E220	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC085	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	okey	NO	YES	YES	YES
E221	f82r	B2	B2-S016	f82r.27	kleine Randstationen des unteren Beckens	PROC125	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	EINFUELLEN · UMSETZEN · SCHLUSS	pchedy	NO	YES	YES	YES
E222	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIEL	KUEHLEN · HALTEN · KURZ · ZIEL	rsheal	NO	YES	YES	YES
E223	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	PROC127	AL+DY	ZIEL · SCHLUSS	ZIEL · SCHLUSS	daldy	NO	YES	YES	YES
E224	f82r	B2	B2-S018	f82r.27	kleine Randstationen des unteren Beckens	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E225	f82r	B2	B2-S019	f82r.27	kleine Randstationen des unteren Beckens	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	KUEHLEN · ABSETZEN · SCHLUSS	rshedy	NO	YES	YES	YES
E226	f82r	B2	B2-S020	f82r.27	kleine Randstationen des unteren Beckens	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	qoteedy	NO	YES	YES	YES
E227	f82r	B2	B2-S021	f82r.27	kleine Randstationen des unteren Beckens	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E228	f82r	B2	B2-S022	f82r.27	kleine Randstationen des unteren Beckens	PROC130	L+O+CHD+DY	WEITERLEITEN · GANG · UMSETZEN · SCHLUSS	WEITERLEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	lochedy	YES	YES	YES	YES
E229	f83r	B3	B3-S001	f83r.3	obere offene Fächerstation am Rand	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	olkeedy	NO	YES	YES	YES
E230	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	PROC131	OT+AL	DANACH · ZIEL	DANACH · ZIEL	qotal	NO	YES	YES	YES
E231	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	PROC132	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	WAERMEN · LANG · SCHLUSS	chkeedy	NO	YES	YES	YES
E232	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC019	Y	DIES	DIES	chey	NO	YES	YES	YES
E233	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC009	AIIN	MASS	MASS	daiin	NO	YES	YES	YES
E234	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC019	Y	DIES	DIES	chey	NO	YES	YES	YES
E235	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E236	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E237	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC131	OT+AL	DANACH · ZIEL	DANACH · ZIEL	qotal	NO	YES	YES	YES
E238	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC003	AR	QUELLE	QUELLE	dar	NO	YES	YES	YES
E239	f83r	B3	B3-S005	f83r.6	mittlere Randfigur im runden Gefäß	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	schedy	NO	YES	YES	YES
E240	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC133	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedchy	NO	YES	YES	YES
E241	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	NO	YES	YES	YES
E242	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	olchedy	NO	YES	YES	YES
E243	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E244	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E245	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E246	f83r	B3	B3-S008	f83r.6	mittlere Randfigur im runden Gefäß	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E247	f83r	B3	B3-S009	f83r.6	mittlere Randfigur im runden Gefäß	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E248	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	PROC134	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIEL	EINFUELLEN · UMSETZEN · ZIEL	pchedal	NO	YES	YES	YES
E249	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	PROC135	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	otedy	NO	YES	YES	YES
E250	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC136	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREIT · UMSETZEN · DIES	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	shecthedchy	YES	YES	YES	YES
E251	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E252	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E253	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC137	AR+Y	QUELLE · DIES	QUELLE · DIES	chary	NO	YES	YES	YES
E254	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	PROC016	OR	ANSATZ	ANSATZ	sor	NO	YES	YES	YES
E255	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E256	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E257	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC069	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	chkain	NO	YES	YES	YES
E258	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC117	CTH+E+Y	BEREIT · KURZ · DIES	BEREITEN · KURZ · DIES	shcthey	YES	YES	YES	YES
E259	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	NO	YES	YES	YES
E260	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	PROC138	OK+AIR	ANSETZEN · LAUF	ANSETZEN · WASSER	okair	YES	YES	YES	YES
E261	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	PROC139	SH+EE+DY	HALTEN · LANG · SCHLUSS	HALTEN · LANG · SCHLUSS	sheedy	NO	YES	YES	YES
E262	f83r	B3	B3-S015	f83r.11	untere Randfigur im korbartigen Gefäß	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E263	f83r	B3	B3-S016	f83r.11	untere Randfigur im korbartigen Gefäß	PROC140	L+O	WEITERLEITEN · GANG	WEITERLEITEN · ARBEITSGANG	lo	YES	YES	YES	YES
E264	f83r	B3	B3-S016	f83r.14	unverbundener Zwischenbereich	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	qokchedy	NO	YES	YES	YES
E265	f83r	B3	B3-S017	f83r.14	unverbundener Zwischenbereich	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E266	f83r	B3	B3-S018	f83r.14	unverbundener Zwischenbereich	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E267	f83r	B3	B3-S019	f83r.14	unverbundener Zwischenbereich	PROC141	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	ANSETZEN · HALTEN · KURZ · SCHLUSS	qokshedy	NO	YES	YES	YES
E268	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	PROC055	AL	ZIEL	ZIEL	dal	NO	YES	YES	YES
E269	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E270	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	NO	YES	YES	YES
E271	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC014	CTH+Y	BEREIT · DIES	BEREITEN · DIES	shcthy	YES	YES	YES	YES
E272	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC055	AL	ZIEL	ZIEL	dal	NO	YES	YES	YES
E273	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC019	Y	DIES	DIES	sy	NO	YES	YES	YES
E274	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC009	AIIN	MASS	MASS	saiin	NO	YES	YES	YES
E275	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC142	SHED+AL	ABSETZEN · ZIEL	ABSETZEN · ZIEL	shedal	NO	YES	YES	YES
E276	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC143	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · DIES	HALTEN · KURZ · BEREITEN · DIES	shecthy	YES	YES	YES	YES
