event_id	page	record	statement_id	surface	card_no	component_parse	spoken_component_sequence_de	compact_statement_de	silent_owner_de	owner_is_separate_from_spoken_dictionary	complete	synonym_revision
E156	f81v	B1	B1-S017	sal	PROC055	AL	dorthin	dies weiter dorthin kurz umfüllen; schließe	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E157	f81v	B1	B1-S017	teol	PROC093	E+OL	kurz · fort	dies weiter dorthin kurz umfüllen; schließe	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	LS_AND_OL_SHARE_FORT
E158	f81v	B1	B1-S017	dchdy	PROC094	CHD+DY	setze um · schließe	dies weiter dorthin kurz umfüllen; schließe	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E159	f81v	B1	B1-S018	ly	PROC095	L+Y	führe · dies	dies führen	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E160	f81v	B1	B1-S018	dsheol	PROC096	SH+E+OL	halte · kurz · fort	dies führen	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	LS_AND_OL_SHARE_FORT
E161	f81v	B1	B1-S018	oiiin	PROC097	O+IIN	Gang · Grad	dies führen	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E162	f81v	B1	B1-S018	olkeedy	PROC098	SOLK+EE+DY	fange auf · länger · schließe	dies führen	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E163	f81v	B1	B1-S019	tedy	PROC078	SHED+DY	setze ab · schließe	dies absetzen lassen; schließe	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E164	f81v	B1	B1-S020	cheky	PROC083	CHK+E+Y	wärme · kurz · dies	dies kurz warm halten	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E165	f81v	B1	B1-S020	shckhedy	PROC099	SH+CKH+E+DY	halte · Durchlass · kurz · schließe	dies kurz warm halten	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E166	f81v	B1	B1-S021	chal	PROC055	AL	dorthin	dorthin weiterarbeiten	gemeinsame zweireihige Figuren-/Beckenstation	YES	YES	NONE
E167	f82r	B2	B2-S001	dchedy	PROC076	CHD+DY	setze um · schließe	dies überführen; schließe	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E168	f82r	B2	B2-S002	qolchedy	PROC079	OL+CHD+DY	fort · setze um · schließe	dies weiter überführen; schließe	oberes Beckenpaar mit Zylinder	YES	YES	LS_AND_OL_SHARE_FORT
E169	f82r	B2	B2-S003	qokain	PROC080	OK+AIN	setze an · Teil	eine Portion einsetzen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E170	f82r	B2	B2-S003	dy	PROC019	Y	dies	eine Portion einsetzen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E171	f82r	B2	B2-S003	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	eine Portion einsetzen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E172	f82r	B2	B2-S004	qokal	PROC048	OK+AL	setze an · dorthin	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E173	f82r	B2	B2-S004	lcheckhy	PROC101	L+CKH+Y	führe · Durchlass · dies	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E174	f82r	B2	B2-S004	lched	PROC102	L+CHD	führe · setze um	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E175	f82r	B2	B2-S004	qokeey	PROC092	OK+EE+Y	setze an · länger · dies	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E176	f82r	B2	B2-S004	lcheckhedy	PROC103	L+CKH+E+DY	führe · Durchlass · kurz · schließe	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E177	f82r	B2	B2-S005	qokaly	PROC104	OK+AL+Y	setze an · dorthin · dies	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E178	f82r	B2	B2-S005	solkaiin	PROC105	SOLK+AIIN	fange auf · Maß	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E179	f82r	B2	B2-S005	chckhy	PROC075	CKH+Y	Durchlass · dies	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E180	f82r	B2	B2-S005	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E181	f82r	B2	B2-S005	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E182	f82r	B2	B2-S005	octheol	PROC106	O+CTH+E+OL	Gang · bereit · kurz · fort	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	LS_AND_OL_SHARE_FORT
E183	f82r	B2	B2-S005	chkeey	PROC107	CHK+EE+Y	wärme · länger · dies	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E184	f82r	B2	B2-S005	ldy	PROC108	L+DY	führe · schließe	dies dorthin anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E185	f82r	B2	B2-S006	oteey	PROC109	OT+EE+Y	danach · länger · dies	danach dies dorthin länger anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E186	f82r	B2	B2-S006	qokal	PROC048	OK+AL	setze an · dorthin	danach dies dorthin länger anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E187	f82r	B2	B2-S006	sheckhy	PROC110	SH+E+CKH+Y	halte · kurz · Durchlass · dies	danach dies dorthin länger anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E188	f82r	B2	B2-S006	qoky	PROC008	OK+Y	setze an · dies	danach dies dorthin länger anlegen	oberes Beckenpaar mit Zylinder	YES	YES	NONE
E189	f82r	B2	B2-S007	dshedy	PROC111	SH+E+DY	halte · kurz · schließe	dies kurz ruhen lassen; schließe	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E190	f82r	B2	B2-S008	sotaiin	PROC112	OT+AIIN	danach · Maß	danach dies davon nach Maß einsetzen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E191	f82r	B2	B2-S008	qokar	PROC113	OK+AR	setze an · davon	danach dies davon nach Maß einsetzen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E192	f82r	B2	B2-S008	shedy	PROC078	SHED+DY	setze ab · schließe	danach dies davon nach Maß einsetzen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E193	f82r	B2	B2-S009	solshedy	PROC114	OL+SH+E+DY	fort · halte · kurz · schließe	dies weiter kurz ruhen lassen; schließe	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	LS_AND_OL_SHARE_FORT
E194	f82r	B2	B2-S010	qokeey	PROC092	OK+EE+Y	setze an · länger · dies	dies länger wirken lassen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E195	f82r	B2	B2-S010	qoky	PROC008	OK+Y	setze an · dies	dies länger wirken lassen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E196	f82r	B2	B2-S010	ls	PROC115	LS	fort	dies länger wirken lassen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	LS_AND_OL_SHARE_FORT
E197	f82r	B2	B2-S010	cheey	PROC031	SH+EE+Y	halte · länger · dies	dies länger wirken lassen	mittleres linkes Handgerät mit Inline-Knoten	YES	YES	NONE
E198	f82r	B2	B2-S011	okain	PROC080	OK+AIN	setze an · Teil	eine Portion einsetzen	mittlere rechte unklare Station	YES	YES	NONE
E199	f82r	B2	B2-S011	char	PROC003	AR	davon	eine Portion einsetzen	mittlere rechte unklare Station	YES	YES	NONE
E200	f82r	B2	B2-S011	okain	PROC080	OK+AIN	setze an · Teil	eine Portion einsetzen	mittlere rechte unklare Station	YES	YES	NONE
E201	f82r	B2	B2-S011	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	eine Portion einsetzen	mittlere rechte unklare Station	YES	YES	NONE
E202	f82r	B2	B2-S012	lchy	PROC116	L+CH+Y	führe · ziehe ab · dies	dies führen und abnehmen	mittlere rechte unklare Station	YES	YES	NONE
E203	f82r	B2	B2-S012	cheey	PROC031	SH+EE+Y	halte · länger · dies	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E204	f82r	B2	B2-S012	qcthey	PROC117	CTH+E+Y	bereit · kurz · dies	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E205	f82r	B2	B2-S012	qokeey	PROC092	OK+EE+Y	setze an · länger · dies	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E206	f82r	B2	B2-S012	lcheey	PROC118	L+EE+Y	führe · länger · dies	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E207	f82r	B2	B2-S012	daiin	PROC009	AIIN	Maß	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E208	f82r	B2	B2-S012	chey	PROC019	Y	dies	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E209	f82r	B2	B2-S012	qokeeedy	PROC119	OK+EEE+DY	setze an · voll · schließe	dies führen und abnehmen	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E210	f82r	B2	B2-S013	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies abführen und überführen; schließe	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E211	f82r	B2	B2-S014	lar	PROC121	L+AR	führe · davon	dies davon ableiten	unteres grünes Mehrfigurenbecken	YES	YES	NONE
E212	f82r	B2	B2-S015	tshey	PROC122	SH+E+Y	halte · kurz · dies	dies kurz halten	kleine Randstationen des unteren Beckens	YES	YES	NONE
E213	f82r	B2	B2-S015	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies kurz halten	kleine Randstationen des unteren Beckens	YES	YES	NONE
E214	f82r	B2	B2-S016	cheal	PROC055	AL	dorthin	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E215	f82r	B2	B2-S016	lchedar	PROC123	L+CHD+AR	führe · setze um · davon	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E216	f82r	B2	B2-S016	ches	PROC124	CH+E+S	ziehe ab · kurz · teile	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E217	f82r	B2	B2-S016	aiin	PROC009	AIIN	Maß	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E218	f82r	B2	B2-S016	oteey	PROC109	OT+EE+Y	danach · länger · dies	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E219	f82r	B2	B2-S016	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E220	f82r	B2	B2-S016	okey	PROC085	OK+E+Y	setze an · kurz · dies	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E221	f82r	B2	B2-S016	pchedy	PROC125	P+CHD+DY	gib hinein · setze um · schließe	dies davon dorthin ableiten und umfüllen	kleine Randstationen des unteren Beckens	YES	YES	NONE
E222	f82r	B2	B2-S017	rsheal	PROC126	R+SH+E+AL	kühle · halte · kurz · dorthin	dies dorthin kurz abkühlen lassen und ruhen lassen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E223	f82r	B2	B2-S017	daldy	PROC127	AL+DY	dorthin · schließe	dies dorthin kurz abkühlen lassen und ruhen lassen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E224	f82r	B2	B2-S018	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies länger einwirken lassen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E225	f82r	B2	B2-S019	rshedy	PROC128	R+SHED+DY	kühle · setze ab · schließe	dies auskühlen lassen und absetzen lassen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E226	f82r	B2	B2-S020	qoteedy	PROC129	OT+EE+DY	danach · länger · schließe	danach länger einwirken lassen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E227	f82r	B2	B2-S021	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies länger einwirken lassen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E228	f82r	B2	B2-S022	lochedy	PROC130	L+O+CHD+DY	führe · Gang · setze um · schließe	dies im Gang abführen und überführen; schließe	kleine Randstationen des unteren Beckens	YES	YES	NONE
E229	f83r	B3	B3-S001	olkeedy	PROC098	SOLK+EE+DY	fange auf · länger · schließe	dies länger auffangen und stehen lassen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E230	f83r	B3	B3-S002	qotal	PROC131	OT+AL	danach · dorthin	danach dies dorthin länger anwärmen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E231	f83r	B3	B3-S002	chkeedy	PROC132	CHK+EE+DY	wärme · länger · schließe	danach dies dorthin länger anwärmen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E232	f83r	B3	B3-S003	chey	PROC019	Y	dies	dies nach Maß abführen und abmessen und umsetzen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E233	f83r	B3	B3-S003	daiin	PROC009	AIIN	Maß	dies nach Maß abführen und abmessen und umsetzen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E234	f83r	B3	B3-S003	chey	PROC019	Y	dies	dies nach Maß abführen und abmessen und umsetzen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E235	f83r	B3	B3-S003	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies nach Maß abführen und abmessen und umsetzen; schließe	obere offene Fächerstation am Rand	YES	YES	NONE
E236	f83r	B3	B3-S004	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies nach Maß einsetzen	obere offene Fächerstation am Rand	YES	YES	NONE
E237	f83r	B3	B3-S004	qotal	PROC131	OT+AL	danach · dorthin	dies nach Maß einsetzen	obere offene Fächerstation am Rand	YES	YES	NONE
E238	f83r	B3	B3-S004	dar	PROC003	AR	davon	dies nach Maß einsetzen	obere offene Fächerstation am Rand	YES	YES	NONE
E239	f83r	B3	B3-S005	schedy	PROC076	CHD+DY	setze um · schließe	danach dies davon dorthin umfüllen; schließe	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E240	f83r	B3	B3-S006	chedchy	PROC133	CHD+Y	setze um · dies	dies umsetzen	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E241	f83r	B3	B3-S006	qokal	PROC048	OK+AL	setze an · dorthin	dies umsetzen	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E242	f83r	B3	B3-S006	olchedy	PROC079	OL+CHD+DY	fort · setze um · schließe	dies umsetzen	mittlere Randfigur im runden Gefäß	YES	YES	LS_AND_OL_SHARE_FORT
E243	f83r	B3	B3-S007	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies nach Maß einsetzen	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E244	f83r	B3	B3-S007	chedy	PROC042	CHD+Y	setze um · dies	dies nach Maß einsetzen	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E245	f83r	B3	B3-S007	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies nach Maß einsetzen	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E246	f83r	B3	B3-S008	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies abführen und überführen; schließe	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E247	f83r	B3	B3-S009	qoky	PROC008	OK+Y	setze an · dies	dies einsetzen	mittlere Randfigur im runden Gefäß	YES	YES	NONE
E248	f83r	B3	B3-S010	pchedal	PROC134	P+CHD+AL	gib hinein · setze um · dorthin	danach dies dorthin kurz einfüllen und umfüllen; schließe	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E249	f83r	B3	B3-S010	otedy	PROC135	OT+E+DY	danach · kurz · schließe	danach dies dorthin kurz einfüllen und umfüllen; schließe	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E250	f83r	B3	B3-S011	shecthedchy	PROC136	SH+E+CTH+CHD+Y	halte · kurz · bereit · setze um · dies	dies kurz bis bereit halten und umsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E251	f83r	B3	B3-S011	qoky	PROC008	OK+Y	setze an · dies	dies kurz bis bereit halten und umsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E252	f83r	B3	B3-S011	chedy	PROC042	CHD+Y	setze um · dies	dies kurz bis bereit halten und umsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E253	f83r	B3	B3-S011	chary	PROC137	AR+Y	davon · dies	dies kurz bis bereit halten und umsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E254	f83r	B3	B3-S012	sor	PROC016	OR	Ansatz	dies davon absetzen lassen; schließe	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E255	f83r	B3	B3-S012	shedy	PROC078	SHED+DY	setze ab · schließe	dies davon absetzen lassen; schließe	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E256	f83r	B3	B3-S013	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies nach Maß einsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E257	f83r	B3	B3-S013	chkain	PROC069	K+AIN	gib zu · Teil	dies nach Maß einsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E258	f83r	B3	B3-S013	shcthey	PROC117	CTH+E+Y	bereit · kurz · dies	dies nach Maß einsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E259	f83r	B3	B3-S013	qokedy	PROC067	OK+E+DY	setze an · kurz · schließe	dies nach Maß einsetzen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E260	f83r	B3	B3-S014	okair	PROC138	OK+AIR	setze an · Lauf	dies im Lauf einleiten	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E261	f83r	B3	B3-S014	sheedy	PROC139	SH+EE+DY	halte · länger · schließe	dies im Lauf einleiten	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E262	f83r	B3	B3-S015	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies abführen und überführen; schließe	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E263	f83r	B3	B3-S016	lo	PROC140	L+O	führe · Gang	dies im Gang führen	untere Randfigur im korbartigen Gefäß	YES	YES	NONE
E264	f83r	B3	B3-S016	qokchedy	PROC091	OK+CHD+DY	setze an · setze um · schließe	dies im Gang führen	unverbundener Zwischenbereich	YES	YES	NONE
E265	f83r	B3	B3-S017	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies länger einwirken lassen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E266	f83r	B3	B3-S018	shedy	PROC078	SHED+DY	setze ab · schließe	dies absetzen lassen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E267	f83r	B3	B3-S019	qokshedy	PROC141	OK+SH+E+DY	setze an · halte · kurz · schließe	dies kurz einwirken lassen und ruhen lassen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E268	f83r	B3	B3-S020	dal	PROC055	AL	dorthin	dies dorthin hinleiten und umfüllen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E269	f83r	B3	B3-S020	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies dorthin hinleiten und umfüllen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E270	f83r	B3	B3-S021	qokaiin	PROC038	OK+AIIN	setze an · Maß	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E271	f83r	B3	B3-S021	shcthy	PROC014	CTH+Y	bereit · dies	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E272	f83r	B3	B3-S021	dal	PROC055	AL	dorthin	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E273	f83r	B3	B3-S021	sy	PROC019	Y	dies	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E274	f83r	B3	B3-S021	saiin	PROC009	AIIN	Maß	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E275	f83r	B3	B3-S021	shedal	PROC142	SHED+AL	setze ab · dorthin	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E276	f83r	B3	B3-S021	shecthy	PROC143	SH+E+CTH+Y	halte · kurz · bereit · dies	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E277	f83r	B3	B3-S021	chey	PROC019	Y	dies	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E278	f83r	B3	B3-S021	tal	PROC055	AL	dorthin	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E279	f83r	B3	B3-S021	shcthy	PROC014	CTH+Y	bereit · dies	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E280	f83r	B3	B3-S021	dalchdy	PROC144	AL+CHD+DY	dorthin · setze um · schließe	dies nach Maß einsetzen	unverbundener Zwischenbereich	YES	YES	NONE
E281	f83r	B3	B3-S022	qotchedy	PROC145	OT+CHD+DY	danach · setze um · schließe	danach dies überführen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E282	f83r	B3	B3-S023	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies abführen und überführen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E283	f83r	B3	B3-S024	tchedy	PROC076	CHD+DY	setze um · schließe	dies überführen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E284	f83r	B3	B3-S025	qokchdy	PROC082	OK+CHD+DY	setze an · setze um · schließe	dies einsetzen und überführen; schließe	unverbundener Zwischenbereich	YES	YES	NONE
E285	f83r	B3	B3-S026	cheedar	PROC146	EE+AR	länger · davon	dies davon nach Maß länger ableiten	unverbundener Zwischenbereich	YES	YES	NONE
E286	f83r	B3	B3-S026	chldaiin	PROC147	L+AIIN	führe · Maß	dies davon nach Maß länger ableiten	unverbundener Zwischenbereich	YES	YES	NONE
E287	f83r	B3	B3-S026	chedy	PROC042	CHD+Y	setze um · dies	dies davon nach Maß länger ableiten	unverbundener Zwischenbereich	YES	YES	NONE
E288	f83r	B3	B3-S026	qokain	PROC080	OK+AIN	setze an · Teil	dies davon nach Maß länger ableiten	unverbundener Zwischenbereich	YES	YES	NONE
E289	f83r	B3	B3-S026	checthy	PROC014	CTH+Y	bereit · dies	dies davon nach Maß länger ableiten	unverbundener Zwischenbereich	YES	YES	NONE
E290	f83r	B3	B3-S026	chealror	PROC148	AL+R+OR	dorthin · kühle · Ansatz	dies davon nach Maß länger ableiten	unverbundener Zwischenbereich	YES	YES	NONE
E291	f83r	B3	B3-S026	solkeedy	PROC098	SOLK+EE+DY	fange auf · länger · schließe	dies davon nach Maß länger ableiten	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E292	f83r	B3	B3-S027	qoteedy	PROC129	OT+EE+DY	danach · länger · schließe	danach länger einwirken lassen; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E293	f83r	B3	B3-S028	qokeey	PROC092	OK+EE+Y	setze an · länger · dies	dies länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E294	f83r	B3	B3-S028	qokedy	PROC067	OK+E+DY	setze an · kurz · schließe	dies länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E295	f83r	B3	B3-S029	sol	PROC013	OL	fort	dies weiter vollständig eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	LS_AND_OL_SHARE_FORT
E296	f83r	B3	B3-S029	cheeety	PROC149	EEE+T+Y	voll · trage ein · dies	dies weiter vollständig eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E297	f83r	B3	B3-S029	qokedy	PROC067	OK+E+DY	setze an · kurz · schließe	dies weiter vollständig eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E298	f83r	B3	B3-S030	qoky	PROC008	OK+Y	setze an · dies	dies einsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E299	f83r	B3	B3-S030	saiin	PROC009	AIIN	Maß	dies einsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E300	f83r	B3	B3-S030	schedair	PROC150	CHD+AIR	setze um · Lauf	dies einsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E301	f83r	B3	B3-S030	otchedy	PROC145	OT+CHD+DY	danach · setze um · schließe	dies einsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E302	f83r	B3	B3-S031	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies länger einwirken lassen; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E303	f83r	B3	B3-S032	chedain	PROC151	CHD+AIN	setze um · Teil	eine Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E304	f83r	B3	B3-S032	chedy	PROC042	CHD+Y	setze um · dies	eine Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E305	f83r	B3	B3-S032	qotedaiin	PROC152	OT+E+AIIN	danach · kurz · Maß	eine Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E306	f83r	B3	B3-S032	otaiin	PROC112	OT+AIIN	danach · Maß	eine Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E307	f83r	B3	B3-S032	otedy	PROC135	OT+E+DY	danach · kurz · schließe	eine Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E308	f83r	B3	B3-S033	ldy	PROC108	L+DY	führe · schließe	dies abführen; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E309	f83r	B3	B3-S034	soiiin	PROC097	O+IIN	Gang · Grad	dies im Gang bis bereit bis zum Sollgrad eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E310	f83r	B3	B3-S034	checthy	PROC014	CTH+Y	bereit · dies	dies im Gang bis bereit bis zum Sollgrad eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E311	f83r	B3	B3-S034	chety	PROC004	T+Y	trage ein · dies	dies im Gang bis bereit bis zum Sollgrad eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E312	f83r	B3	B3-S034	otaiin	PROC112	OT+AIIN	danach · Maß	dies im Gang bis bereit bis zum Sollgrad eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
E313	f83r	B3	B3-S034	olsaly	PROC153	OL+AL+Y	fort · dorthin · dies	dies im Gang bis bereit bis zum Sollgrad eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	LS_AND_OL_SHARE_FORT
E314	f83r	B3	B3-S034	shedy	PROC078	SHED+DY	setze ab · schließe	dies im Gang bis bereit bis zum Sollgrad eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES	YES	NONE
