audit_id	surface	reading_id	current_layer	dispatch_scope	occurrence_count	old_working_meaning_de	new_spoken_render_de	formal_stage_sequence	source_grade_phrases	workflow_closure	modality_class	modality_count	renderer_mode	policy_rule_ids	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	historical_confirmation	component_relation_credit	source_gdts	source_row_sha256
G732-R030	chokedy	chokedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß-trockener Ansatz in der Gradmitte, abgeschlossen	heiß-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Gradmitte	CLOSED	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 3 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	ec3c08d122cd1158c69552b8e503ba017167fbd79732ee6e901d08492b4ed4d7
G732-R031	chokeedy	chokeedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	heiß-trockener Ansatz am Gradende, abgeschlossen	heiß-trockener Ansatz, Endstufe erreicht; abgeschlossen	END	am Gradende	CLOSED	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID	65166d130371ea6b66b4826d2cfffba6419fa522d3d01b4319f0a5ad837e8484
G732-R032	chokeey	chokeey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	10	heiß-trockener Ansatz am Gradende	heiß-trockener Ansatz, Endstufe	END	am Gradende	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 9 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	3e80ea5ab5dd6e7fe24ad829983b3ac876a44544745019c653449022635fa97b
G732-R033	chokey	chokey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß-trockener Ansatz in der Gradmitte	heiß-trockener Ansatz, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	ce1c05f4cc215c4987001b1c7254c257a61aa68a3b27ffad89b381a3f917e74b
G732-R034	chotal	chotal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	Trockenansatz aus kaltem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	TROCKEN>KALT	2	MIXED_NEUTRAL_STAGE	P05	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	97170740d571c8db3385509c9e4a39f6510228e79c7c5d3be33e21044d8c90c4
G732-R035	chtal	chtal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	6	Rohstoffklasse I, trocken-kalt am Gradanfang	Rohstoffklasse I, trocken-kalt, Anfangsstufe	BEGIN	am Gradanfang	OPEN	TROCKEN>KALT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 5 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	ce49c87f40a8e14b889ff3d6c936aa3e3e1d08227f2fd29ccc9f6e59becb6343
G732-R036	chty	chty#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	2	trocken-kalt am Gradanfang	trocken-kalt, Anfangsstufe	BEGIN	am Gradanfang	OPEN	TROCKEN>KALT	2	MIXED_NEUTRAL_STAGE	P05	48	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT661	5ea80560f62eb1b3e5121b5b229e3d230b5277200c4fea1d8aa47229c649da01
G732-R037	chy	chy#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	3	trocken am Anfang des Grades	leicht getrocknet	BEGIN	am Anfang des Grades	OPEN	TROCKEN	1	SINGLE_DIRECT	P03	51	W2_PROVISIONAL_WORKING	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT647	5ef70d9357b2ebb5c45339855148715e96f8f7fbb4abe5cb305248738a9615b7
G732-R038	ckhdy	ckhdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	Arzneikompositum am Gradanfang, abgeschlossen	Arzneikompositum, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Gradanfang	CLOSED	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:PROVISIONAL_LOW_N_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_CKH_FAMILY	f32c8246db5c4bb5b368bdc5acf9e4a5c439dc2341c722a75f027c3f0de65bb6
G732-R039	ckhedy	ckhedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Arzneikompositum in der Gradmitte, abgeschlossen	Arzneikompositum, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Gradmitte	CLOSED	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_CKH_FAMILY	6245cd38d7a1709b860e768807b4c4aa362c9eca917c69f74e7c18a66d932732
G732-R040	ckheey	ckheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	8	Arzneikompositum am Gradende	Arzneikompositum, Endstufe	END	am Gradende	OPEN	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:STRONG_NEUTRAL_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 8 exakte ZL3b-Vorkommen auf 8 Seiten und 8 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_NEUTRAL_CKH_FAMILY	792db583a25d8cd612e5dc5c9c2d26b52003bcd4080104f68fb6f6b0c4f7b91d
G732-R041	ckhey	ckhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	22	Arzneikompositum in der Gradmitte	Arzneikompositum, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	63	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_NEUTRAL_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 22 exakte ZL3b-Vorkommen auf 16 Seiten und 20 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_NEUTRAL_CKH_FAMILY	653e9505bb8c3f5b834f38bd50c32edb1ad62e9ce98d09a22834c34253f2fe0b
G732-R042	dalchedy	dalchedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	abgemessener Rohstoff I, bis zur Mittelstufe getrocknet, abgeschlossen	MIDDLE	in der Gradmitte	CLOSED	TROCKEN	1	SINGLE_DIRECT	P03	68	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke STRONG_FAMILY_COMPOSITION und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 4 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE	e01872f9471c9d7292ea4933b756c452735226e2310a40d9a2622e2307d44468
G732-R043	kchal	kchal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I, heiß-trocken am Gradanfang	Rohstoffklasse I, heiß-trocken, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	a5f225679062afc1efba44807de60aa199e71ee1f02a14e3eb78081b36e359f7
G732-R044	kchedy	kchedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	22	heiß und trocken in der Mitte des Grades, abgeschlossen	heiß und trocken, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 22 exakte ZL3b-Vorkommen auf 18 Seiten und 21 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	4edd6ac9249647809c4953ccdeed535a71cae4c68ed46c450a3dc24912e9f94a
G732-R045	kcheedy	kcheedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	heiß und trocken am Ende des Grades, abgeschlossen	heiß und trocken, Endstufe erreicht; abgeschlossen	END	am Ende des Grades	CLOSED	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	26	W1_WEAK_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION_READER_WARNING mit Staerke ZL3B_QUALITY_SUBDEGREE_READER_WARNING und Scope KNOWN_READER_VARIANT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_READER_VARIANT_WHOLE ist nicht global exakt	KNOWN_READER_VARIANT_WHOLE	GLOBAL_V48_KNOWN_READER_VARIANT_WHOLE_NO_UNCONDITIONAL_EXPORT	H0_NONE	0	GDT647:FAMILY_MIGRATION_READER_WARNING	fe9e17303de7b45acfa59c85747f182a79a12bf64dc25aa237eb59cc9320803b
G732-R046	kcheey	kcheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß und trocken am Ende des Grades	heiß und trocken, Endstufe	END	am Ende des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 3 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	443858df4c147c848a58cdacfa22583ea6dbd1c9205147c54ca2116fdcd11dbb
G732-R047	kchy	kchy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	31	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 31 exakte ZL3b-Vorkommen auf 26 Seiten und 30 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	4d2ba60df5f5a8afb92746e99dd7c2b46a5d12f28d9b6248943ae8c09580b7df
G732-R048	kedy	kedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	42	heiß in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe erhitzt, abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 42 exakte ZL3b-Vorkommen auf 28 Seiten und 40 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	f38f5491c14ae9c59e113f98ece8a1d00c6973dccf9338c70124a178186c497e
G732-R049	keedy	keedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	59	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt, abgeschlossen	END	am Ende des Grades	CLOSED	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 59 exakte ZL3b-Vorkommen auf 31 Seiten und 59 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	a20975e14cf011c1863707988599ed4f499846688f68485a55f6e02eda346320
G732-R050	keey	keey#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	2	heiß am Ende des Grades	vollständig erhitzt	END	am Ende des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	43	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT647	819c165d20e2e60bbfd6d33f94a8bda939789449106c53050a9619839b9fa4da
G732-R051	key	key#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	13	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	MIDDLE	in der Mitte des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 13 exakte ZL3b-Vorkommen auf 12 Seiten und 13 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	caf2d24beb0516752b06e5dcb1d5609d1bbc57a626b59f37859184b4fff13e9e
G732-R052	kshdy	kshdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß und feucht am Anfang des Grades, abgeschlossen	heiß und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	7969c0a391113e7bb0b22e514034ae128b9251f3a0f3c63473aee66b95caa6e5
G732-R053	kshedy	kshedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	heiß und feucht in der Mitte des Grades, abgeschlossen	heiß und feucht, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	63416869573502bf00429d81d67d6a4dac90fbcef60844752d2684a9047e9fe8
G732-R054	ksheey	ksheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	heiß und feucht am Ende des Grades	heiß und feucht, Endstufe	END	am Ende des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	c6ce611b1131dabc7d0bd1a623052574e8e11c3a5d236e808f1ee9a6095d7691
G732-R055	kshey	kshey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	6	heiß und feucht in der Mitte des Grades	heiß und feucht, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 6 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	123b63204cee3b10e2bddd331d7ea502cf76e66306c871a4263339ab1f3f7970
G732-R056	kshy	kshy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	6	heiß und feucht am Anfang des Grades	heiß und feucht, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 5 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	95d5f4e2ce6e8993185fce132548d069b2f687d017ddedfab7d64d62b5a4a0ed
G732-R057	ky	ky#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	29	heiß am Anfang des Grades	leicht erhitzt	BEGIN	am Anfang des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 29 exakte ZL3b-Vorkommen auf 27 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	af6bdb1a2f640b48297fd3dcc53650e2887c83c51a69d41a182f926fdd9345e7
G732-R058	lkeedy	lkeedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	37	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, vollständig erhitzt, abgeschlossen	END	am Gradende	CLOSED	HEISS	1	SINGLE_DIRECT	P01	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 37 exakte ZL3b-Vorkommen auf 21 Seiten und 35 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE	1f4ef1f1fbc9062d3dfe90b629a40429055aad312593b500f42fc2b64744cd48
G732-R059	lkeey	lkeey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	38	Drogenholz, heiß am Gradende	Drogenholz, vollständig erhitzt	END	am Gradende	OPEN	HEISS	1	SINGLE_DIRECT	P01	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 19 Seiten und 37 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE	685500aa323b004d8fff3d6f148e8c1c94677cc41613a8a7a2c778cb2c5e43d9
G732-R060	ochedar	ochedar#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	trockener Ansatz in der Gradmitte, abgemessene Fraktion I	bis zur Mittelstufe getrockneter Ansatz, abgemessene Fraktion I	MIDDLE	in der Gradmitte	OPEN	TROCKEN	1	SINGLE_DIRECT	P03	36	W1_WEAK_WORKING	V48-Quelle GDT660:EXACT_WHOLE mit Staerke PROVISIONAL_CONCRETE_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT660:EXACT_WHOLE	0d336f35d8b8b2615c74f5e669566aadcc47e9cfbe180caba36571fde999421a
