rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
31	3109600	1	f83r	f83r.39	B	B	2	4	3	1	0	0	1	0.750000	4	4	1	1	qokain shey kain chckhal	heiß, Grad II | feucht, attributiv gebunden | heiß, Grad II | [chckhal:?]	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	4	chckhal	4	chckhal	kain	<EOS>	chckhal: ungeklärt	OPAQUE_REMAINDER_NO_FORCED_COMPOSITION	OPEN	heiß, Grad II; feucht, attributiv gebunden; heiß, Grad II; chckhal: ungeklärt
32	3099600	0	f32r	f32r.15	H	A	1	4	3	0	1	0	1	0.750000	4	4	1	1	qokchy qotol doiir ol	heiß-trocken | kaltes Material | [doiir:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL	3	doiir	3	doiir	qotol	ol	doiir: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	heiß-trocken; kaltes Material; doiir: ungeklärt; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
33	3099600	0	f40v	f40v.6	H	B	2	4	3	0	1	2	1	0.750000	1	2	1	0	qoeedaiin ol chedy daiin	[qoeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrockneter Zustand | Grad-/Maßwert III	OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	qoeedaiin	1	qoeedaiin	<BOS>	ol	qoeedaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	qoeedaiin: ungeklärt; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrockneter Zustand; Grad-/Maßwert III
34	2309700	1	f37v	f37v.16	H	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	qotor daiin chotaiin	[qotor:?] | Menge/Portion III | trockene Zubereitung: kalt, Grad III	OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT639:ROUND_03	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1	qotor	1	qotor	<BOS>	daiin	kalt, Portion/Zutat	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt, Portion/Zutat; Menge/Portion III; trockene Zubereitung: kalt, Grad III
35	2299700	0	f54v	f54v.16	H	A	1	3	2	1	0	1	1	0.666667	2	2	1	0	daiin chol oldaiin	Grad-/Maßwert III | trocken; nominal trockenes Gut/Material | [oldaiin:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:DRY_OL_FORM | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	oldaiin	3	oldaiin	chol	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; trocken; nominal trockenes Gut/Material; Material/Zubereitungsstoff, Zubereitung/Ansatz
36	2299700	0	f76v	f76v.33	B	B	2	3	2	1	0	0	1	0.666667	2	2	1	0	saiin otaiin shckhedy	Samen/Saatgut, Typ/Charge III | kalt im Zubereitungsrahmen, Grad III | [shckhedy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	shckhedy	3	shckhedy	otaiin	<EOS>	Samendroge: fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; kalt im Zubereitungsrahmen, Grad III; Samendroge: fertig aufbereitete Form
37	2299700	0	f94v	f94v.7	H	B	3	3	2	0	0	0	1	0.666667	2	2	1	0	toky shey qokaiin	[toky:?] | feucht, attributiv gebunden | heiß, Grad III	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	toky	1	toky	<BOS>	shey	kalt, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt, Grundform; feucht, attributiv gebunden; heiß, Grad III
38	2299700	0	f99r	f99r.47	P	A	1	3	2	0	0	1	1	0.666667	1	1	1	0	tol keey ctheey	kalt; nominal kaltes Gut/Material | [keey:?] | CTH-Drogenmaterial, Form II	V13:COLD_OL_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	2	keey	2	keey	tol	ctheey	heiß, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt; nominal kaltes Gut/Material; heiß, Grundform; CTH-Drogenmaterial, Form II
39	2209700	1	f36v	f36v.11	H	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	oty chcthy ytoryd	kalter Ansatz, Grundform | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ytoryd:?]	V13:TARGET_SURFACE_DEFAULT | V13:DRY_CTH_MATERIAL | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	3	ytoryd	3	ytoryd	chcthy	<EOS>	Portion/Zutat	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalter Ansatz, Grundform; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Portion/Zutat
40	2209700	1	f77v	f77v.15	B	B	2	3	2	0	0	0	1	0.666667	3	3	1	1	qol kaiin shey	[qol:?] | heiß, Grad III | feucht, attributiv gebunden	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	qol	1	qol	<BOS>	kaiin	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Material/Zubereitungsstoff; heiß, Grad III; feucht, attributiv gebunden
41	2209700	1	f9v	f9v.12	H	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	chkaiin ckhy chor	heiß-trocken, Grad III | [ckhy:?] | Pflanzen-/Reproduktionsteil	GDT638:ROUND_08 | OPEN | V13:PART_OR_FORM	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	2	ckhy	2	ckhy	chkaiin	chor	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß-trocken, Grad III; Grundform; Pflanzen-/Reproduktionsteil
42	2199700	0	f22v	f22v.12	H	A	1	3	2	0	0	1	1	0.666667	2	2	1	0	ychky daiin cthy	[ychky:?] | Grad-/Maßwert III | CTH-Drogenmaterial	OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ychky	1	ychky	<BOS>	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grundform; Grad-/Maßwert III; CTH-Drogenmaterial
43	2199700	0	f40v	f40v.12	H	B	2	3	2	0	0	1	1	0.666667	2	2	1	0	ycheekeey daiin okaiin	[ycheekeey:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen	OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ycheekeey	1	ycheekeey	<BOS>	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grundform; Grad-/Maßwert III; heiß, Grad III, im Ansatzrahmen
44	2109700	1	f37v	f37v.23	H	A	1	3	2	2	0	0	1	0.666667	3	3	1	1	yto chol daiin	[yto:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	OPEN | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	1	yto	1	yto	<BOS>	chol	yto: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	yto: ungeklärt; trocken; nominal trockenes Gut/Material; Qualitätsgrad III
45	1309800	1	f25r	f25r.6	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	okal chotaiin	[okal:?] | trockene Zubereitung: kalt, Grad III	OPEN | GDT639:ROUND_03	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1	okal	1	okal	<BOS>	chotaiin	heiß, Rohstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Rohstoff, Zubereitung/Ansatz; trockene Zubereitung: kalt, Grad III
46	1309800	1	f42v	f42v.8	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	sodal saiin	[sodal:?] | Samen/Saatgut, Typ/Charge III	OPEN | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1	sodal	1	sodal	<BOS>	saiin	Samendroge: Rohstoff, Zubereitung/Ansatz	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samendroge: Rohstoff, Zubereitung/Ansatz; Samen/Saatgut, Typ/Charge III
47	1309800	1	f49r	f49r.11	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	chotcheol dchol	[chotcheol:?] | Maß trockenen Materials	OPEN | GDT639:ROUND_02	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1	chotcheol	1	chotcheol	<BOS>	dchol	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	trocken, Material/Zubereitungsstoff; Maß trockenen Materials
48	1309800	1	f80v	f80v.44	B	B	2	2	1	0	0	0	1	0.500000	2	2	1	1	qokal orol	heiße Substanz | [orol:?]	V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	orol	2	orol	qokal	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiße Substanz; Material/Zubereitungsstoff, Zubereitung/Ansatz
49	1309800	1	f87v	f87v.16	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	saiin olcthr	Samen/Saatgut, Typ/Charge III | [olcthr:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	olcthr	2	olcthr	saiin	<EOS>	Blatt-/Krautgut, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; Blatt-/Krautgut, Zubereitung/Ansatz
50	1309800	1	f99v	f99v.28	P	A	1	2	1	1	0	0	1	0.500000	2	2	1	1	chor olekor	Pflanzen-/Reproduktionsteil | [olekor:?]	V13:PART_OR_FORM | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2	olekor	2	olekor	chor	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Pflanzen-/Reproduktionsteil; Material/Zubereitungsstoff, Zubereitung/Ansatz
51	1299800	0	f24r	f24r.20	H	A	1	2	1	0	0	1	1	0.500000	0	0	1	0	sam chorly	Samen/Saatgut: Maß-/Einheitsform I | [chorly:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	chorly	2	chorly	sam	<EOS>	trocken, Portion/Zutat, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut: Maß-/Einheitsform I; trocken, Portion/Zutat, Grundform
52	1299800	0	f26r	f26r.6	H	B	2	2	1	0	0	1	1	0.500000	0	0	1	0	rchedy qokedy	getrocknete Wurzel | [qokedy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	qokedy	2	qokedy	rchedy	<EOS>	heiß, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	getrocknete Wurzel; heiß, fertig aufbereitete Form
53	1299800	0	f47v	f47v.14	H	A	1	2	1	1	0	0	1	0.500000	1	1	1	0	chol chey	trocken; nominal trockenes Gut/Material | [chey:?]	V13:DRY_OL_FORM | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2	chey	2	chey	chol	<EOS>	trocken, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	trocken; nominal trockenes Gut/Material; trocken, Grundform
54	1299800	0	f75r	f75r.47	B	B	2	2	1	0	0	0	1	0.500000	1	1	1	0	sal okeedy	Saat-Rohstoff I | [okeedy:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	okeedy	2	okeedy	sal	<EOS>	heiß, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Saat-Rohstoff I; heiß, Zubereitung/Ansatz, fertig aufbereitete Form
55	1299800	0	f81v	f81v.28	B	B	2	2	1	0	0	1	1	0.500000	0	0	1	0	otain olkal	kalt im Zubereitungsrahmen, Grad II | [olkal:?]	V13:QUALITY_DEGREE_SERIES | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	olkal	2	olkal	otain	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt im Zubereitungsrahmen, Grad II; Material/Zubereitungsstoff, Zubereitung/Ansatz
56	1299800	0	f99v	f99v.3	P	A	1	2	1	0	0	0	1	0.500000	1	1	1	0	otor chy	[otor:?] | trocken, Grundform	OPEN | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1	otor	1	otor	<BOS>	chy	kalt, Portion/Zutat, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt, Portion/Zutat, Zubereitung/Ansatz; trocken, Grundform
57	1209800	1	f89r1	f89r1.12	P	A	1	2	1	1	0	0	1	0.500000	2	2	1	1	chol ches	trocken; nominal trockenes Gut/Material | [ches:?]	V13:DRY_OL_FORM | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2	ches	2	ches	chol	<EOS>	trocken	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	trocken; nominal trockenes Gut/Material; trocken
58	1199800	0	f46v	f46v.13	H	B	2	2	1	0	0	1	1	0.500000	1	1	1	0	ykar chedy	[ykar:?] | getrockneter Zustand	OPEN | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1	ykar	1	ykar	<BOS>	chedy	Fraktion	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Fraktion; getrockneter Zustand
59	1199800	0	f89v1	f89v1.12	P	A	1	2	1	0	0	0	1	0.500000	1	1	1	0	qokar odaiin	heiße Portion | [odaiin:?]	V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	odaiin	2	odaiin	qokar	<EOS>	Zubereitung/Ansatz	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiße Portion; Zubereitung/Ansatz
60	1109800	1	f16r	f16r.9	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	saiin ytaiin	Samen/Saatgut, Typ/Charge III | [ytaiin:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	ytaiin	2	ytaiin	saiin	<EOS>	ytaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	Samen/Saatgut, Typ/Charge III; ytaiin: ungeklärt
61	1099800	0	f32r	f32r.12	H	A	1	2	1	0	0	1	1	0.500000	1	1	1	0	shodaiin tol	[shodaiin:?] | kalt; nominal kaltes Gut/Material	OPEN | V13:COLD_OL_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1	shodaiin	1	shodaiin	<BOS>	tol	shodaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	shodaiin: ungeklärt; kalt; nominal kaltes Gut/Material
62	1099800	0	f8r	f8r.8	H	A	1	2	1	0	0	1	1	0.500000	0	0	1	0	dcho dain	[dcho:?] | Grad-/Maßwert II	OPEN | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1	dcho	1	dcho	<BOS>	dain	dcho: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	dcho: ungeklärt; Grad-/Maßwert II
