occurrence_id	page	locus	section	language	hand	token_index	token_count	surface	stem	terminal	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	semantic_ceiling
GDT800-O0583	f107v	f107v.27	S	B	3	11	11	qokam	qoka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0584	f107v	f107v.28	S	B	3	3	5	cheol	cheo	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0585	f107v	f107v.29	S	B	3	2	9	okeol	okeo	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0586	f107v	f107v.29	S	B	3	9	9	ltam	lta	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0587	f107v	f107v.3	S	B	3	5	13	shol	sho	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0588	f107v	f107v.3	S	B	3	6	13	kal	ka	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0589	f107v	f107v.3	S	B	3	8	13	al	a	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0590	f107v	f107v.3	S	B	3	11	13	otal	ota	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0591	f107v	f107v.30	S	B	3	2	11	ol	o	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0592	f107v	f107v.30	S	B	3	6	11	chol	cho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0593	f107v	f107v.32	S	B	3	9	9	qokam	qoka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0594	f107v	f107v.33	S	B	3	2	11	chol	cho	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0595	f107v	f107v.35	S	B	3	10	10	lol	lo	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0596	f107v	f107v.36	S	B	3	1	10	tol	to	l	9	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0597	f107v	f107v.36	S	B	3	4	10	sheol	sheo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0598	f107v	f107v.37	S	B	3	3	11	kal	ka	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0599	f107v	f107v.37	S	B	3	7	11	qokol	qoko	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0600	f107v	f107v.37	S	B	3	8	11	rol	ro	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0601	f107v	f107v.38	S	B	3	6	9	qokol	qoko	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0602	f107v	f107v.45	S	B	3	4	10	dal	da	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0603	f107v	f107v.45	S	B	3	10	10	al	a	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0604	f107v	f107v.46	S	B	3	5	10	al	a	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0605	f107v	f107v.5	S	B	3	1	11	tol	to	l	10	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0606	f107v	f107v.5	S	B	3	3	11	qotol	qoto	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0607	f107v	f107v.6	S	B	3	8	11	lkal	lka	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0608	f107v	f107v.8	S	B	3	3	9	okeol	okeo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0609	f107v	f107v.8	S	B	3	4	9	qokol	qoko	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0610	f107v	f107v.8	S	B	3	9	9	otedam	oteda	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0611	f107v	f107v.9	S	B	3	10	12	lkal	lka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0612	f108r	f108r.12	S	B	3	7	11	chlam	chla	m	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0613	f108r	f108r.12	S	B	3	9	11	okal	oka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0614	f108r	f108r.12	S	B	3	11	11	alam	ala	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0615	f108r	f108r.13	S	B	3	4	5	ail	ai	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0616	f108r	f108r.14	S	B	3	2	11	shol	sho	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0617	f108r	f108r.14	S	B	3	6	11	qokal	qoka	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0618	f108r	f108r.16	S	B	3	5	6	dal	da	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0619	f108r	f108r.17	S	B	3	10	10	tedam	teda	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0620	f108r	f108r.18	S	B	3	2	12	lkal	lka	l	10	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0621	f108r	f108r.18	S	B	3	5	12	qokol	qoko	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0622	f108r	f108r.19	S	B	3	4	11	okol	oko	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0623	f108r	f108r.19	S	B	3	7	11	chal	cha	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0624	f108r	f108r.19	S	B	3	11	11	om	o	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0625	f108r	f108r.2	S	B	3	6	11	otal	ota	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0626	f108r	f108r.21	S	B	3	8	9	otal	ota	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0627	f108r	f108r.22	S	B	3	2	12	shol	sho	l	10	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0628	f108r	f108r.22	S	B	3	3	12	dal	da	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0629	f108r	f108r.22	S	B	3	5	12	otal	ota	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0630	f108r	f108r.22	S	B	3	6	12	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0631	f108r	f108r.24	S	B	3	3	12	qokal	qoka	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0632	f108r	f108r.24	S	B	3	8	12	okal	oka	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0633	f108r	f108r.24	S	B	3	10	12	al	a	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0634	f108r	f108r.25	S	B	3	5	14	cheol	cheo	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0635	f108r	f108r.25	S	B	3	10	14	al	a	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0636	f108r	f108r.25	S	B	3	11	14	lkeam	lkea	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0637	f108r	f108r.25	S	B	3	12	14	ol	o	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0638	f108r	f108r.25	S	B	3	14	14	al	a	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0639	f108r	f108r.26	S	B	3	2	11	okal	oka	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0640	f108r	f108r.26	S	B	3	6	11	al	a	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0641	f108r	f108r.27	S	B	3	6	10	chdal	chda	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0642	f108r	f108r.27	S	B	3	9	10	okedam	okeda	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0643	f108r	f108r.29	S	B	3	9	9	otedam	oteda	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0644	f108r	f108r.3	S	B	3	8	10	okedal	okeda	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0645	f108r	f108r.30	S	B	3	2	8	chedal	cheda	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0646	f108r	f108r.31	S	B	3	1	10	keol	keo	l	9	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0647	f108r	f108r.31	S	B	3	10	10	qokal	qoka	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0648	f108r	f108r.32	S	B	3	8	12	otal	ota	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0649	f108r	f108r.32	S	B	3	9	12	shol	sho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0650	f108r	f108r.33	S	B	3	5	10	okeol	okeo	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0651	f108r	f108r.35	S	B	3	7	10	opalal	opala	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0652	f108r	f108r.36	S	B	3	2	9	okeol	okeo	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0653	f108r	f108r.36	S	B	3	6	9	qotal	qota	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0654	f108r	f108r.36	S	B	3	8	9	chedal	cheda	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0655	f108r	f108r.37	S	B	3	9	12	al	a	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0656	f108r	f108r.37	S	B	3	12	12	ram	ra	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0657	f108r	f108r.40	S	B	3	5	11	okeeom	okeeo	m	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0658	f108r	f108r.40	S	B	3	7	11	chol	cho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0659	f108r	f108r.40	S	B	3	11	11	chckhom	chckho	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0660	f108r	f108r.42	S	B	3	5	10	chedal	cheda	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0661	f108r	f108r.43	S	B	3	5	11	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0662	f108r	f108r.43	S	B	3	8	11	olal	ola	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0663	f108r	f108r.43	S	B	3	11	11	cheam	chea	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0664	f108r	f108r.44	S	B	3	5	6	otam	ota	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0665	f108r	f108r.45	S	B	3	11	11	dal	da	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0666	f108r	f108r.46	S	B	3	11	11	al	a	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0667	f108r	f108r.47	S	B	3	4	11	sheol	sheo	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0668	f108r	f108r.47	S	B	3	10	11	al	a	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0669	f108r	f108r.48	S	B	3	4	12	okeol	okeo	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0670	f108r	f108r.48	S	B	3	5	12	keol	keo	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0671	f108r	f108r.50	S	B	3	7	10	okaram	okara	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0672	f108r	f108r.50	S	B	3	10	10	okam	oka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0673	f108r	f108r.6	S	B	3	1	13	ol	o	l	12	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0674	f108r	f108r.6	S	B	3	2	13	cheol	cheo	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0675	f108r	f108r.8	S	B	3	4	12	al	a	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0676	f108r	f108r.8	S	B	3	12	12	qetam	qeta	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0677	f108r	f108r.9	S	B	3	8	12	otal	ota	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0678	f108v	f108v.1	S	B	3	6	12	ltal	lta	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0679	f108v	f108v.1	S	B	3	11	12	am	a	m	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0680	f108v	f108v.1	S	B	3	12	12	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0681	f108v	f108v.10	S	B	3	1	11	ol	o	l	10	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0682	f108v	f108v.10	S	B	3	5	11	okeal	okea	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0683	f108v	f108v.10	S	B	3	8	11	om	o	m	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0684	f108v	f108v.10	S	B	3	11	11	chectham	chectha	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0685	f108v	f108v.11	S	B	3	2	12	al	a	l	10	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0686	f108v	f108v.12	S	B	3	12	12	tedam	teda	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0687	f108v	f108v.13	S	B	3	2	11	cheol	cheo	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0688	f108v	f108v.14	S	B	3	8	10	ral	ra	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0689	f108v	f108v.16	S	B	3	3	11	qokeeal	qokeea	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0690	f108v	f108v.16	S	B	3	5	11	okeol	okeo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0691	f108v	f108v.16	S	B	3	7	11	qotal	qota	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0692	f108v	f108v.17	S	B	3	5	11	sheol	sheo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0693	f108v	f108v.17	S	B	3	10	11	otal	ota	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0694	f108v	f108v.17	S	B	3	11	11	raram	rara	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0695	f108v	f108v.18	S	B	3	4	15	okeal	okea	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0696	f108v	f108v.18	S	B	3	11	15	ol	o	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0697	f108v	f108v.18	S	B	3	15	15	am	a	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0698	f108v	f108v.19	S	B	3	3	3	lcheam	lchea	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0699	f108v	f108v.2	S	B	3	2	11	shal	sha	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0700	f108v	f108v.2	S	B	3	11	11	okam	oka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0701	f108v	f108v.20	S	B	3	11	11	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0702	f108v	f108v.21	S	B	3	2	12	shol	sho	l	10	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0703	f108v	f108v.22	S	B	3	12	12	al	a	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0704	f108v	f108v.23	S	B	3	6	11	checthal	chectha	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0705	f108v	f108v.24	S	B	3	4	12	ol	o	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0706	f108v	f108v.24	S	B	3	12	12	oram	ora	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0707	f108v	f108v.25	S	B	3	5	13	ol	o	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0708	f108v	f108v.25	S	B	3	13	13	al	a	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0709	f108v	f108v.26	S	B	3	3	14	cheol	cheo	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0710	f108v	f108v.26	S	B	3	12	14	okal	oka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0711	f108v	f108v.27	S	B	3	1	13	sal	sa	l	12	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0712	f108v	f108v.27	S	B	3	2	13	lcheal	lchea	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0713	f108v	f108v.27	S	B	3	8	13	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0714	f108v	f108v.27	S	B	3	9	13	cheal	chea	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0715	f108v	f108v.27	S	B	3	12	13	al	a	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0716	f108v	f108v.27	S	B	3	13	13	okalam	okala	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0717	f108v	f108v.28	S	B	3	8	14	lal	la	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0718	f108v	f108v.28	S	B	3	12	14	chol	cho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0719	f108v	f108v.28	S	B	3	14	14	al	a	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0720	f108v	f108v.29	S	B	3	4	7	cheol	cheo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0721	f108v	f108v.3	S	B	3	2	10	ol	o	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0722	f108v	f108v.3	S	B	3	10	10	lol	lo	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0723	f108v	f108v.30	S	B	3	3	11	keol	keo	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0724	f108v	f108v.31	S	B	3	1	13	ol	o	l	12	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0725	f108v	f108v.31	S	B	3	2	13	cheol	cheo	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0726	f108v	f108v.31	S	B	3	13	13	kam	ka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0727	f108v	f108v.32	S	B	3	10	10	qokam	qoka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0728	f108v	f108v.35	S	B	3	10	10	lchedam	lcheda	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0729	f108v	f108v.36	S	B	3	6	12	chal	cha	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0730	f108v	f108v.36	S	B	3	7	12	chal	cha	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0731	f108v	f108v.36	S	B	3	10	12	alal	ala	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0732	f108v	f108v.37	S	B	3	11	11	dalam	dala	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0733	f108v	f108v.38	S	B	3	10	10	otam	ota	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0734	f108v	f108v.39	S	B	3	7	13	al	a	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0735	f108v	f108v.4	S	B	3	7	8	al	a	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0736	f108v	f108v.42	S	B	3	3	10	lcheal	lchea	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0737	f108v	f108v.43	S	B	3	2	9	cheal	chea	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0738	f108v	f108v.43	S	B	3	7	9	cheol	cheo	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0739	f108v	f108v.45	S	B	3	1	11	sheol	sheo	l	10	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0740	f108v	f108v.45	S	B	3	5	11	sheal	shea	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0741	f108v	f108v.45	S	B	3	11	11	aral	ara	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0742	f108v	f108v.46	S	B	3	6	11	cheol	cheo	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0743	f108v	f108v.46	S	B	3	7	11	keol	keo	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0744	f108v	f108v.46	S	B	3	11	11	ral	ra	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0745	f108v	f108v.47	S	B	3	6	10	okeedal	okeeda	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0746	f108v	f108v.47	S	B	3	7	10	okeol	okeo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0747	f108v	f108v.48	S	B	3	2	12	al	a	l	10	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0748	f108v	f108v.48	S	B	3	11	12	al	a	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0749	f108v	f108v.49	S	B	3	5	12	cheal	chea	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0750	f108v	f108v.49	S	B	3	6	12	cheol	cheo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0751	f108v	f108v.49	S	B	3	11	12	qokal	qoka	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O0752	f108v	f108v.49	S	B	3	12	12	oam	oa	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
