event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	state_roots	grade	endpoint	reading_de	endpoint_rule	form_owner_boundary_status
E225	f82r	B2	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	R+SHED+DY	DY	NONE	DY	KUEHLEN · ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E226	f82r	B2	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	OT+EE+DY	EE+DY	EE	DY	DANACH · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E227	f82r	B2	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E228	f82r	B2	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	L+O+CHD+DY	DY	NONE	DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E229	f83r	B3	B3-S001	obere offene Fächerstation am Rand	PROC098	olkeedy	SOLK+EE+DY	EE+DY	EE	DY	AUFFANGEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E231	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC132	chkeedy	CHK+EE+DY	EE+DY	EE	DY	WAERMEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E232	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E234	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E235	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E239	f83r	B3	B3-S005	mittlere Randfigur im runden Gefäß	PROC076	schedy	CHD+DY	DY	NONE	DY	UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E240	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC133	chedchy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E242	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC079	olchedy	OL+CHD+DY	DY	NONE	DY	WEITER · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E244	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E245	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E246	f83r	B3	B3-S008	mittlere Randfigur im runden Gefäß	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E247	f83r	B3	B3-S009	mittlere Randfigur im runden Gefäß	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E249	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC135	otedy	OT+E+DY	E+DY	E	DY	DANACH · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E250	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC136	shecthedchy	SH+E+CTH+CHD+Y	E+Y	E	Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E251	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E252	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E253	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC137	chary	AR+Y	Y	NONE	Y	QUELLE · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E255	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E258	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC117	shcthey	CTH+E+Y	E+Y	E	Y	BEREITEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E259	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E261	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC139	sheedy	SH+EE+DY	EE+DY	EE	DY	HALTEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E262	f83r	B3	B3-S015	untere Randfigur im korbartigen Gefäß	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E264	f83r	B3	B3-S016	unverbundener Zwischenbereich	PROC091	qokchedy	OK+CHD+DY	DY	NONE	DY	ANSETZEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E265	f83r	B3	B3-S017	unverbundener Zwischenbereich	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E266	f83r	B3	B3-S018	unverbundener Zwischenbereich	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E267	f83r	B3	B3-S019	unverbundener Zwischenbereich	PROC141	qokshedy	OK+SH+E+DY	E+DY	E	DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E269	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E271	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	Y	NONE	Y	BEREITEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E273	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	sy	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E276	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC143	shecthy	SH+E+CTH+Y	E+Y	E	Y	HALTEN · KURZ · BEREITEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E277	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E279	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	Y	NONE	Y	BEREITEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E280	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC144	dalchdy	AL+CHD+DY	DY	NONE	DY	ZIELSTELLE · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E281	f83r	B3	B3-S022	unverbundener Zwischenbereich	PROC145	qotchedy	OT+CHD+DY	DY	NONE	DY	DANACH · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E282	f83r	B3	B3-S023	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E283	f83r	B3	B3-S024	unverbundener Zwischenbereich	PROC076	tchedy	CHD+DY	DY	NONE	DY	UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E284	f83r	B3	B3-S025	unverbundener Zwischenbereich	PROC082	qokchdy	OK+CHD+DY	DY	NONE	DY	ANSETZEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E285	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC146	cheedar	EE+AR	EE	EE	NONE	LANG · QUELLE	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E287	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E289	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC014	checthy	CTH+Y	Y	NONE	Y	BEREITEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E291	f83r	B3	B3-S026	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	solkeedy	SOLK+EE+DY	EE+DY	EE	DY	AUFFANGEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E292	f83r	B3	B3-S027	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	qoteedy	OT+EE+DY	EE+DY	EE	DY	DANACH · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E293	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	qokeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E294	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E296	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	cheeety	EEE+T+Y	EEE+Y	EEE	Y	VOLL · ANWENDEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E297	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E298	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E301	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	otchedy	OT+CHD+DY	DY	NONE	DY	DANACH · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E302	f83r	B3	B3-S031	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E304	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E305	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	qotedaiin	OT+E+AIIN	E	E	NONE	DANACH · KURZ · SOLLMASS	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E307	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	otedy	OT+E+DY	E+DY	E	DY	DANACH · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E308	f83r	B3	B3-S033	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	ldy	L+DY	DY	NONE	DY	WEITERLEITEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E310	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	checthy	CTH+Y	Y	NONE	Y	BEREITEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E311	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	chety	T+Y	Y	NONE	Y	ANWENDEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E313	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	olsaly	OL+AL+Y	Y	NONE	Y	WEITER · ZIELSTELLE · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E314	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E315	f83r	B4	B4-S001	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E316	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	qolchey	OL+Y	Y	NONE	Y	WEITER · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E317	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	Y	NONE	Y	DANACH · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	Y+DY	NONE	DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	E+DY	E	DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	E+DY	E	DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	EE+Y	EE	Y	WAERMEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	EE+Y	EE	Y	HALTEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	DY	NONE	DY	WEITER · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	E+Y	E	Y	WAERMEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	EE	EE	NONE	ANSETZEN · LANG · WEITER	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	E+DY	E	DY	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	E+Y	E	Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	Y+DY	NONE	DY	WASSER · DIES · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	EE+Y	EE	Y	HALTEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	E+Y	E	Y	AUFFANGEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DY	NONE	DY	DANACH · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	DY	NONE	DY	ANSETZEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	EE+Y	EE	Y	AUFFANGEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	E+Y	E	Y	KURZ · ZUGEBEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	Y	NONE	Y	KUEHLEN · ZIELSTELLE · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
