lexicon	shol	paragraph	grammar	chol	timing	mix	relation	index	operation	form	object	value	members	recipient_count	debts	row_status
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	T	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	V	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	J	H	I	D	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	U	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	O	D	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	U	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	D	I	D	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	T	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	V	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	U	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	T	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	V	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	O	D	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	T	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	V	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	U	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	T	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	T	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	T	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	T	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	T	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	V	5	f99r.48:4	chol	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.48:3	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	V	8	f99r.49:4	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0		recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	V	10	f99r.50:2	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	V	11	f99r.50:3	qokeey	f99r.48:2	hot	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f99r|f99r.47-f99r.52	M	H	I	D	V	13	f99r.51:7	okeey	f99r.48:2	warm	"[""f99r.48:2""]"	0	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	T	17	f102v2.35:6	qoky	f102v2.35:4	warm	"[""f102v2.35:4""]"	0		recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	T	23	f102v2.36:3	okeey	f102v2.35:9	warm	"[""f102v2.35:9""]"	0	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	T	26	f102v2.36:8	okeey	f102v2.35:9	warm	"[""f102v2.35:9""]"	0	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	T	30	f102v2.37:8	qokeey	f102v2.37:1	hot	"[""f102v2.37:1""]"	0	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	T	35	f102v2.38:8	ykeey	f102v2.33:2	warm	"[""f102v2.33:2""]"	0		recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	V	17	f102v2.35:6	qoky	f102v2.35:4	warm	"[""f102v2.35:4""]"	0		recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	V	23	f102v2.36:3	okeey	f102v2.35:9	warm	"[""f102v2.35:9""]"	0	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	V	26	f102v2.36:8	okeey	f102v2.35:9	warm	"[""f102v2.35:9""]"	0	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	V	30	f102v2.37:8	qokeey	f102v2.37:1	hot	"[""f102v2.37:1""]"	0	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	U	V	35	f102v2.38:8	ykeey	f102v2.33:2	warm	"[""f102v2.33:2""]"	0		recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	D	T	17	f102v2.35:6	qoky	f102v2.35:4	warm	"[""f102v2.35:4""]"	0		recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	D	T	23	f102v2.36:3	okeey	f102v2.35:9	warm	"[""f102v2.35:9""]"	0	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	D	T	26	f102v2.36:8	okeey	f102v2.35:9	warm	"[""f102v2.35:9""]"	0	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
C	Q	f102v2|f102v2.30-f102v2.39	B	D	O	D	T	30	f102v2.37:8	qokeey	f102v2.37:1	hot	"[""f102v2.37:1""]"	0	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
