lexicon	shol	paragraph	grammar	chol	timing	mix	relation	index	operation	form	patient	second	object	second_object	contract	status	before	after	debts	row_status
C	Q	f93r|f93r.1-f93r.32	B	D	O	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	D	O	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	D	O	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	D	I	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	D	I	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	D	I	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	D	I	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	O	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	O	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	O	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	O	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	I	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	I	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	I	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	B	H	I	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	O	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	O	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	O	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	O	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	I	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	I	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	I	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	D	I	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	O	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	O	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	O	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	O	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	I	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	I	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	I	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	J	H	I	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	O	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	O	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	O	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	O	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	I	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	I	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	I	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	D	I	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	O	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	O	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	O	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	O	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	I	U	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	I	U	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	I	D	T	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	REMOVE_PAIR	APPLIED	[]	[]		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	I	D	V	35	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	f93r.13:1	f93r.13:3	JOIN	APPLIED	[]	"[[""f93r.13:1"", ""f93r.13:3""]]"		recorded
C	Q	f32v.7-f32v.11	B	D	O	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	O	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	O	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	O	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	I	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	I	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	I	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	D	I	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	O	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	O	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	O	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	O	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	I	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	I	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	I	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	B	H	I	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	O	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	O	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	O	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	O	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	I	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	I	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	I	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	D	I	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	O	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	O	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	O	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	O	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	I	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	I	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	I	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	J	H	I	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	O	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	O	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	O	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	O	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	I	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	I	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	I	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	D	I	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	O	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	O	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	O	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	O	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	I	U	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	I	U	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	I	D	T	2	f32v.9:1	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f32v.7-f32v.11	M	H	I	D	V	2	f32v.9:1	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	O	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	O	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	O	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	O	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	I	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	I	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	I	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	D	I	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	O	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	O	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	O	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	O	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	I	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	I	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	I	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	B	H	I	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	O	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	O	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	O	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	O	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	I	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	I	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	I	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	D	I	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	O	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	O	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	O	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	O	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	I	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	I	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	I	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	J	H	I	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	O	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	O	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	O	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	O	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	I	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	I	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	I	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	D	I	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	O	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	O	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	O	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	O	D	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	I	U	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	I	U	V	10	f29v.3:6	qotchy					JOIN	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
C	Q	f29v.1-f29v.4	M	H	I	D	T	10	f29v.3:6	qotchy					REMOVE_PAIR	MISSING_PARTICIPANT	[]	[]	MISSING_RELATION_PARTNER	recorded
