x_occurrence_id	surface	selected_field_type	portable_whole_de	confidence	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	written_line_eva	component_export_credit	l2_surface	l2_reader_exact	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l1_surface	l1_reader_exact	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	r1_surface	r1_reader_exact	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r2_surface	r2_reader_exact	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	left_is_h1	right_is_exact_daiin
G764-X0043	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f112r	f112	f112r.42	S	B	3	9	10	MIDDLE	1	0	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	0	qotal	1	CLEAN	COLD|MATERIAL|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I, kalt am Gradanfang	chody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	araryteop	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0044	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f112v	f112	f112v.12	S	B	3	9	9	LAST	0	0	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty	0	qochaiin	1	CLEAN	NONE	OPEN	[qochaiin:?]	oteey	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0045	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f112v	f112	f112v.31	S	B	3	4	5	MIDDLE	0	1	tar aiin okeear oteody arar	0	aiin	1	CLEAN	NONE	KNOWN_OTHER	Menge III	okeear	1	CLEAN	NONE	OPEN	[okeear:?]	arar	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0046	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f113r	f113	f113r.10	S	B	3	12	12	LAST	1	0	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty	0	otam	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	otchedy	1	CLEAN	COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0047	qopchdy	NOMINAL_FIELD	qopchdy-Feld; nominal	C2_NOMINAL_C0_AXIS_C1_STAGE_RIVAL	f113r	f113	f113r.34	S	B	3	7	10	MIDDLE	1	0	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	0	qopchear	1	CLEAN	NONE	OPEN	[qopchear:?]	shkair	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qoteedy	1	CLEAN	COLD|CLOSE|END_STAGE	QUALITY_STAGE|CLOSE	kalt am Ende des Grades, abgeschlossen	rchedy	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	0	0
G764-X0048	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f113v	f113	f113v.10	S	B	3	10	14	MIDDLE	1	0	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	0	aiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	kchey	1	CLEAN	NONE	KNOWN_OTHER	heiß-trocken, Mittelstufe	otor	1	CLEAN	COLD|AMOUNT|MATERIAL|PREPARATION	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	kalte Drogenportion im Ansatz	ar	1	CLEAN	NONE	KNOWN_OTHER	Anteil	0	0
G764-X0049	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f113v	f113	f113v.4	S	B	3	8	11	MIDDLE	1	0	fchoctheody keeodar oteedy rchedy qokechy otcher oparaiin oteody otaiin otl aroshy	0	otcher	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	oparaiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	otaiin	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Grad III	otl	1	CLEAN	NONE	OPEN	[otl:?]	0	0
G764-X0050	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f114r	f114	f114r.15	S	B	3	7	14	MIDDLE	0	0	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	0	chodar	1	CLEAN	NONE	OPEN	[chodar:?]	y	1	CLEAN	NONE	OPEN	hierzu:	oeedy	1	CLEAN	NONE	OPEN	[oeedy:?]	qokolkchdy	1	CLEAN	NONE	OPEN	[qokolkchdy:?]	0	0
G764-X0051	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f114r	f114	f114r.29	S	B	3	14	14	LAST	0	0	chol oeedy keedy cheey cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty	0	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	otchedy	1	CLEAN	COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0052	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f114r	f114	f114r.33	S	B	3	13	14	MIDDLE	0	0	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	0	aiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	cheo	1	CLEAN	DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	trocken angesetzte Zubereitung	chedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0053	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f114r	f114	f114r.41	S	B	3	4	11	MIDDLE	0	1	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin o qoeeosain	0	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	sheody	1	CLEAN	NONE	KNOWN_OTHER	feucht angesetzt; Anfangsstufe abgeschlossen	cheey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken; genaue Funktion offen	taiin	1	CLEAN	NONE	OPEN	kalt, Grad III	0	0
G764-X0054	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f114v	f114	f114v.3	S	B	3	12	12	LAST	0	0	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	0	ol	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	lchdaiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0055	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f115r	f115	f115r.26	S	B	@	11	12	MIDDLE	1	0	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom	0	sheol	1	CLEAN	MOIST|MATERIAL	QUALITY_STAGE|CONTENT_PREPARATION	feuchtes Material	pchedy	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	dalom	1	CLEAN	NONE	OPEN	[dalom:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	1	0
G764-X0056	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f115r	f115	f115r.38	S	B	@	12	12	LAST	0	0	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty	0	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	shedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0057	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f115v	f115	f115v.1	S	B	3	5	11	MIDDLE	1	0	tchedor otchedy qotees ytain qoty qotar opolaiin qotdain ol raiin om	0	qotees	1	CLEAN	NONE	OPEN	[qotees:?]	ytain	1	CLEAN	NONE	OPEN	[ytain:?]	qotar	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	opolaiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0058	oteody	RESULT_STAGE_HEAD	Abkühl-/Ergebnisfeld	C0_AXIS_C1_WHOLE_STAGE_RIVAL	f115v	f115	f115v.6	S	B	3	8	10	MIDDLE	1	0	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	0	qokor	1	CLEAN	HOT|AMOUNT|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	heiße Drogenportion	shed	1	CLEAN	MOIST|PROCESS|MIDDLE_STAGE	QUALITY_STAGE|PROCESS_PASS	Einweichen bis zur mittleren Stufe abschließen	solkaiin	1	CLEAN	NONE	H2_RECORD_FORM	[solkaiin:?]	al	1	CLEAN	NONE	KNOWN_OTHER	Material I	0	0
G764-X0059	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f116r	f116	f116r.20	S	B	3	14	15	MIDDLE	0	0	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	0	olar	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	otedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	sfm	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0060	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f11r	f11	f11r.3	H	A	1	1	10	FIRST	0	0	qoty chol cthy dor ykychy choty dain chaiin daiin dod	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	cthy	1	CLEAN	MATERIAL	CONTENT_PREPARATION	Blattgut	0	0
G764-X0061	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f11v	f11	f11v.1	H	A	1	4	8	MIDDLE	1	0	poldchody shcphy shordy qoty shol cphar dan y	0	shcphy	1	CLEAN	NONE	OPEN	[shcphy:?]	shordy	1	CLEAN	NONE	OPEN	[shordy:?]	shol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht	cphar	1	CLEAN	NONE	OPEN	[cphar:?]	0	0
G764-X0062	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f13v	f13	f13v.10	H	A	1	6	6	LAST	0	1	y ol chy kchey kchor dal	0	kchey	1	CLEAN	NONE	KNOWN_OTHER	heiß-trocken, Mittelstufe	kchor	1	CLEAN	HOT|DRY|AMOUNT|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	Drogenportion, heiß-trocken	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0063	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f14r	f14	f14r.11	H	A	1	6	7	MIDDLE	0	0	dchokchy schol dy shey dar qoty ykeeyky	0	shey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht in der Mitte des Grades	dar	1	CLEAN	NONE	KNOWN_OTHER	abgemessener Anteil I	ykeeyky	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0064	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f16v	f16	f16v.3	H	A	1	4	7	MIDDLE	0	0	ykchy dy choy qoty chy kchy koshet	0	dy	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	choy	1	CLEAN	DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz leicht abschließen	chy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	kchy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0065	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f16v	f16	f16v.4	H	A	1	5	5	LAST	0	0	dchol chcthody cphod chotol dal	0	cphod	1	CLEAN	NONE	OPEN	[cphod:?]	chotol	1	CLEAN	COLD|DRY|MATERIAL|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz aus kaltem Material	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0066	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f18r	f18	f18r.1	H	A	1	9	9	LAST	1	0	pdrairdy darod yoar ykchol dar om chckhy octhor dal	0	chckhy	1	CLEAN	NONE	KNOWN_OTHER	trockene Mischung, Anfangsstufe	octhor	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0067	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f18r	f18	f18r.6	H	A	1	8	8	LAST	0	0	ychy kchor dair ytol chcthy dar dar dal	0	dar	1	CLEAN	NONE	KNOWN_OTHER	abgemessener Anteil I	dar	1	CLEAN	NONE	KNOWN_OTHER	abgemessener Anteil I	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0068	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f19r	f19	f19r.8	H	A	1	4	7	MIDDLE	0	0	or chor daky dal chor dorl shy	0	chor	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	daky	1	CLEAN	NONE	OPEN	[daky:?]	chor	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	dorl	1	CLEAN	NONE	OPEN	[dorl:?]	0	0
G764-X0069	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f20v	f20	f20v.3	H	A	1	6	9	MIDDLE	0	0	okchy sho kchol shol chcthy qoty chy tolshy qotchy	0	shol	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chcthy	1	CLEAN	NONE	OPEN	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	chy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken am Anfang des Grades	tolshy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0070	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f20v	f20	f20v.9	H	A	1	7	8	MIDDLE	0	0	ykchy keody cho cthy chol shd qoty d	0	chol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	shd	1	CLEAN	NONE	OPEN	[shd:?]	d	1	CLEAN	NONE	OPEN	Dosis	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0071	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f21v	f21	f21v.3	H	A	1	9	9	LAST	0	0	qotol keeees chotchy tcho choty chor qotol daiin dal	0	qotol	1	CLEAN	COLD|MATERIAL	QUALITY_STAGE|CONTENT_PREPARATION	kaltes Material	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0072	ofchy	OPEN_FIELD	ofchy-Feld; Bedeutung offen	C0_OPEN	f22r	f22	f22r.4	H	A	1	2	9	MIDDLE	1	0	pchaiin ofchy daiin cfhy doroiin ypchol sy schor daiin	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	pchaiin	1	CLEAN	NONE	H1_RECORD_FORM	[pchaiin:?]	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	cfhy	1	CLEAN	NONE	OPEN	[cfhy:?]	1	1
G764-X0073	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f23r	f23	f23r.1	H	A	1	12	12	LAST	1	0	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	0	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	ololdy	1	CLEAN	NONE	OPEN	[ololdy:?]	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0074	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f23r	f23	f23r.9	H	A	1	6	12	MIDDLE	0	0	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	0	qokol	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dshe	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokeees	1	CLEAN	HOT|AMOUNT|PROCESS	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	erhitze die Charge bis zur letzten Stufe	0	0
G764-X0075	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f23v	f23	f23v.9	H	A	1	2	10	MIDDLE	0	0	otshy dal dar oldar ar or qoto l chees g	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	otshy	1	CLEAN	COLD|MOIST|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	kalt-feuchter Ansatz am Anfang des Grades	dar	1	CLEAN	NONE	KNOWN_OTHER	abgemessener Anteil I	oldar	1	CLEAN	NONE	OPEN	[oldar:?]	0	0
G764-X0076	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f24r	f24	f24r.15	H	A	1	4	5	MIDDLE	0	0	ockhoees oeees ol dal s	0	oeees	1	CLEAN	PREPARATION	CONTENT_PREPARATION	Ansatzcharge der letzten Stufe	ol	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	s	1	CLEAN	NONE	KNOWN_OTHER	je	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0077	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f24r	f24	f24r.16	H	A	1	3	5	MIDDLE	0	0	sham okeal dal dam dal	0	sham	1	CLEAN	AMOUNT	AMOUNT_VALUE	ein Maß Flüssigkeit	okeal	1	CLEAN	HOT|MATERIAL|PREPARATION|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	dam	1	CLEAN	NONE	AMOUNT_VALUE	Maß-/Wertfeld I	dal	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	0	0
G764-X0078	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f24r	f24	f24r.16	H	A	1	5	5	LAST	0	0	sham okeal dal dam dal	0	dal	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	dam	1	CLEAN	NONE	AMOUNT_VALUE	Maß-/Wertfeld I	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0079	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f24r	f24	f24r.9	H	A	1	5	5	LAST	0	0	odaiin ckham qodaiy dol dal	0	qodaiy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dol	1	CLEAN	NONE	KNOWN_OTHER	Materialmaß	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0080	ofchy	OPEN_FIELD	ofchy-Feld; Bedeutung offen	C0_OPEN	f26v	f26	f26v.5	H	B	2	8	10	MIDDLE	0	0	deeol cheody qoteedy qokody qotedy qotedy opchedy ofchy chs ar	0	qotedy	1	CLEAN	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	QUALITY_STAGE|CLOSE	kalt in der Mitte des Grades, abgeschlossen	opchedy	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	chs	1	CLEAN	NONE	KNOWN_OTHER	trockene Grundform	ar	1	CLEAN	NONE	KNOWN_OTHER	Anteil	0	0
G764-X0081	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f27r	f27	f27r.8	H	A	1	10	10	LAST	0	0	ytchy chy t chol dy t chey dain chol dal	0	dain	1	CLEAN	NONE	OPEN	Grad-/Maßwert II	chol	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0082	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f28r	f28	f28r.4	H	A	1	8	8	LAST	0	0	choty chtol otol chotchy cthol otol choky qoty	0	otol	1	CLEAN	COLD|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	kaltes Zubereitungsgut	choky	1	CLEAN	HOT|DRY|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	heiß-trockene Zubereitung, Grundform	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0083	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f28v	f28	f28v.1	H	A	1	6	8	MIDDLE	1	0	kshol qooiiin shor pshoiiin shepchy qoty dy shory	0	pshoiiin	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	shepchy	1	CLEAN	NONE	OPEN	[shepchy:?]	dy	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	shory	1	CLEAN	NONE	OPEN	[shory:?]	0	0
G764-X0084	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f28v	f28	f28v.2	H	A	1	2	10	MIDDLE	0	0	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	ykcholy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	chy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0085	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f28v	f28	f28v.4	H	A	1	10	10	LAST	1	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	0	shor	1	CLEAN	NONE	KNOWN_OTHER	Blüte / Fruchtstand	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0086	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f29r	f29	f29r.1	H	A	1	8	9	MIDDLE	1	0	posaiin she aiin chep oty chy qotchy qoty cheecthy	0	chy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken am Anfang des Grades	qotchy	1	CLEAN	COLD|DRY|BEGIN_STAGE	QUALITY_STAGE	kalt und trocken am Anfang des Grades	cheecthy	1	CLEAN	NONE	OPEN	trockenes Blatt-/Krautgut mit erweiterter Bindungsstufe II	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0087	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f29r	f29	f29r.3	H	A	1	2	7	MIDDLE	0	0	qokchy qoty kchaiin shear cthor dchor choly	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	qokchy	1	CLEAN	NONE	KNOWN_OTHER	heiß-trocken, Anfangsstufe	kchaiin	1	CLEAN	HOT|DRY|MATERIAL|LEVEL_III	QUALITY_STAGE|CONTENT_PREPARATION	heiß-getrocknete Droge auf Stufe III	shear	1	CLEAN	MOIST|PART|PROCESS|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	erste Fraktion bis zur Mittelstufe einweichen	0	0
G764-X0088	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f29r	f29	f29r.8	H	A	1	5	8	MIDDLE	0	0	shor chor shosheky shy qoty kody daiin cthy	0	shosheky	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	shy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht, Anfangsstufe	kody	1	CLEAN	NONE	OPEN	[kody:?]	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	0	0
