gdt753_occurrence_id	gdt753_pair_id	comparison_group	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	current_inherited_semantic_value_de_not_used_as_field_anchor	current_inherited_confidence_not_used_for_field_anchor	current_inherited_authority_not_used_for_field_anchor	current_inherited_dispatch_not_used_for_field_anchor	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	anchor_count	anchor_surfaces	anchor_tags	anchor_evidence	field_channel	slot_class	slot_label_de	process_or_material_middle_support	preparation_support	quality_stage_support	process_support	material_support	middle_stage_support	unknown_cells_inside	literal_identity	confirmed_lexeme	component_export_credit
G753-O0194	G753-P05	MATCHED_Q_PAIR	PREFIX	qoaiin	oaiin	f76r	f76	f76r.8	1	13	0.000000	nimm drei Teile	W3_SOLID_WORKING_THEORY	qoaiin#GLOBAL	UNCHANGED_GDT733	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	okeedal	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE	R2 okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen [HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0195	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76r	f76	f76r.13	7	13	0.500000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	3	sheckhey|chckhey|otey	COLD|DRY|MOIST|PREPARATION|MIDDLE_STAGE	L4 chckhey=Arzneikompositum: trocken, Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L1 sheckhey=feuchtes Arzneikompositum in der Gradmitte [MOIST|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R1 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0196	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f76r	f76	f76r.16	10	11	0.900000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qotey	COLD|MIDDLE_STAGE	L1 qotey=kalt in der Mitte des Grades [COLD|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0197	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f76r	f76	f76r.20	7	12	0.545455	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	2	2	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R3	1	2	qolchey|qokey	HOT|DRY|MATERIAL|MIDDLE_STAGE	L2 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L1 qolchey=gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab [DRY|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	1	0	1	0	1	1	0	OPEN	0	0
G753-O0198	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76r	f76	f76r.41	7	13	0.500000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3104	UNCHANGED_GDT733	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	2	qokey|qoky	HOT|BEGIN_STAGE|MIDDLE_STAGE	L2 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0199	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f76r	f76	f76r.44	9	12	0.727273	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	2	3	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0200	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76r	f76	f76r.45	8	13	0.583333	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	y shedy qo or okain shey qokaiin okeedy qochy as oin sheey chckhy	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	1	qo	PROCESS	L5 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0201	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76r	f76	f76r.46	4	10	0.333333	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3121	UNCHANGED_GDT733	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	3	1	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R2	1	1	shear	MOIST|PART|PROCESS|MIDDLE_STAGE	L2 shear=erste Fraktion bis zur Mittelstufe einweichen [MOIST|PART|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	1	0	1	1	0	1	0	OPEN	0	0
G753-O0202	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76r	f76	f76r.47	9	11	0.800000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3128	UNCHANGED_GDT733	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	qockhey|olain	AMOUNT|MATERIAL|PREPARATION|MIDDLE_STAGE	L3 qockhey=Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten [PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R1 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0203	G753-P08	MATCHED_NONQ_PAIR	BASE	keedy	okeedy	f76r	f76	f76r.51	4	11	0.300000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	3	0	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0204	G753-P09	MATCHED_NONQ_PAIR	BASE	keedy	ykeedy	f76r	f76	f76r.51	4	11	0.300000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	3	0	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0205	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f76r	f76	f76r.52	9	9	1.000000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	olsheed qokedy qokeedy qokedy lkedy lsheedy okar shedy otain	2	0	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0206	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76r	f76	f76r.55	7	10	0.666667	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor	0	0	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0207	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f76v	f76	f76v.5	2	11	0.100000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	chcthedy|qoteed	COLD|DRY|MATERIAL|PROCESS|MIDDLE_STAGE|END_STAGE	R2 chcthedy=Krautdroge bis zur mittleren Stufe trocknen und abschließen [DRY|MATERIAL|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 qoteed=vollständig abkühlen und abziehen [COLD|PROCESS|END_STAGE;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0208	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76v	f76	f76v.6	3	10	0.222222	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	chckhey|sheor	DRY|MOIST|PART|MATERIAL|PREPARATION|MIDDLE_STAGE	R2 chckhey=Arzneikompositum: trocken, Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 sheor=feuchter Drogenteil [MOIST|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0209	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76v	f76	f76v.7	5	11	0.400000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3265	UNCHANGED_GDT733	doteey qo okaiin oteedy otedy cheolchdy okeedy otedy qokedy okedar da	4	2	LINE_EDGE_AFTER_R4	PAIR_SURFACE_BEFORE_R3	1	1	qo	PROCESS	L3 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	0	1	0	0	2	OPEN	0	0
G753-O0210	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76v	f76	f76v.8	6	11	0.500000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkchey r ol	2	1	STRICT_INITIAL_BEFORE_R3	PAIR_SURFACE_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0211	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76v	f76	f76v.8	8	11	0.700000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkchey r ol	1	3	PAIR_SURFACE_BEFORE_R2	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0212	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76v	f76	f76v.14	4	10	0.333333	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3183	UNCHANGED_GDT733	qokeedy qol cheedy otedy cthedy otedy qoteedy shcthedy qoeekeedy deedy	0	1	PRIOR_CLOSE_BEFORE_R1	PAIR_SURFACE_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0213	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76v	f76	f76v.17	5	10	0.444444	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3189	UNCHANGED_GDT733	sar olkeey shokaiin sheolol otedy qekchdy qoeeedy qokedy lkedy chdy	3	3	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0214	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f76v	f76	f76v.22	3	12	0.181818	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	sol shey qotedy chey dytey teedy lchey qokedy chedy lal chedy lchedy	1	3	STRICT_INITIAL_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R3	1	1	teedy	COLD|CLOSE|END_STAGE	R3 teedy=kalt am Ende des Grades, abgeschlossen [COLD|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	1	OPEN	0	0
G753-O0215	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f76v	f76	f76v.31	8	10	0.777778	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3234	UNCHANGED_GDT733	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	otey	COLD|PREPARATION|MIDDLE_STAGE	L2 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0216	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f76v	f76	f76v.32	3	10	0.222222	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty	2	5	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R5	1	1	chckhedy	DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	R5 chckhedy=Arzneikompositum: trocken, Gradmitte, abgeschlossen [DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	0	1	0	OPEN	0	0
G753-O0217	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f76v	f76	f76v.34	2	9	0.125000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	sakaiin okeedy chedy qotain cphey opcheey oty saiin otary	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0218	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f76v	f76	f76v.34	4	9	0.375000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	sakaiin okeedy chedy qotain cphey opcheey oty saiin otary	1	3	PRIOR_CLOSE_BEFORE_R2	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0219	G753-P08	MATCHED_NONQ_PAIR	BASE	keedy	okeedy	f76v	f76	f76v.39	8	11	0.700000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	1	0	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0220	G753-P09	MATCHED_NONQ_PAIR	BASE	keedy	ykeedy	f76v	f76	f76v.39	8	11	0.700000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	1	0	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0221	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f77r	f77	f77r.3	1	1	0.000000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3321	UNCHANGED_GDT733	otedy	0	0	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0222	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77r	f77	f77r.10	5	10	0.444444	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal	4	4	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R5	1	1	qokol	HOT|PROCESS	R1 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	1	1	0	0	2	OPEN	0	0
G753-O0223	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f77r	f77	f77r.20	1	8	0.000000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	2	sheal|qoteey	COLD|MOIST|MATERIAL|MIDDLE_STAGE|END_STAGE	R1 sheal=Rohstoffklasse I, feucht in der Gradmitte [MOIST|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 qoteey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0224	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f77r	f77	f77r.20	4	8	0.428571	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	3	3	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R3	1	2	sheal|qotedy	COLD|MOIST|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	L2 sheal=Rohstoffklasse I, feucht in der Gradmitte [MOIST|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 qotedy=kalt in der Mitte des Grades, abgeschlossen [COLD|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	1	0	1	0	1	1	0	OPEN	0	0
G753-O0225	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77r	f77	f77r.20	7	8	0.857143	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	5	1	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	3	qoteey|sheal|dalchedy	COLD|DRY|MOIST|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	L5 sheal=Rohstoffklasse I, feucht in der Gradmitte [MOIST|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L3 qoteey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY] || R1 dalchedy=abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen [DRY|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0226	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f77r	f77	f77r.25	1	8	0.000000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X3312	UNCHANGED_GDT733	otedy qokar shedy qokal shedar dal chedy daror	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0227	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77r	f77	f77r.27	6	6	1.000000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	solchedy qokain okaiin shedy qokeedy qotedy	4	0	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0228	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77r	f77	f77r.31	4	6	0.600000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	qokain chckhy qokeey qotedy qotedy qotary	3	0	LINE_EDGE_AFTER_R3	PAIR_SURFACE_BEFORE_R1	1	1	qokeey	HOT|END_STAGE	L1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	0	OPEN	0	0
G753-O0229	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f77r	f77	f77r.36	3	8	0.285714	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	qokol	HOT|PROCESS	R4 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0230	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77r	f77	f77r.41	4	10	0.333333	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	daiin sh qolchey qotedy qotal r ain chl s arol	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	qotal	COLD|MATERIAL|BEGIN_STAGE	R1 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0231	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77v	f77	f77v.6	8	11	0.700000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	5	0	RADIUS5_CENSORED	PAIR_SURFACE_BEFORE_R1	0	2	odal|qotol	COLD|AMOUNT|MATERIAL|PREPARATION	L5 qotol=kaltes Material [COLD|MATERIAL;W3_SOLID_WORKING_THEORY] || L4 odal=abgewogener Rohstoffposten I im Ansatz [AMOUNT|MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0232	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f77v	f77	f77v.6	9	11	0.800000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	0	2	PAIR_SURFACE_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
