event_id	source_position_id	semantic_execution	page	record	statement_id	locus	surface	card_no	component_parse	clause_id	card_clause_type	portable_card_reading_de	occurrence_action_senses_de	occurrence_frame_codes	containing_clause_de	silent_owner_de	complete_default_available
E083	SRC_E083	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	schol	PROC034	OL	I008-C05	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES
E084	SRC_E084	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	choy	PROC056	HO+Y	I008-C05	ARGUMENT_OR_ADDRESS	Gabe · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES
E085	SRC_E085	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	choky	PROC008	OK+Y	I008-C05	ACTION_CLAUSE	diesen Posten ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten weiter an der bezeichneten Stelle anlegen	abgebildete mehrköpfige stachelige Pflanze	YES
E086	SRC_E086	EXECUTE_ONCE	f56r	H5	H5-S002	f56r.8	cheeckhody	PROC057	CH+EE+CKH+O+DY	I008-C06	ACTION_CLAUSE	den Arbeitsgang durch Durchlass länger abziehen; Schritt schließen	ablaufen lassen	CH:PATH_DRAW	den laufenden Posten durch den Durchlass im Arbeitsgang länger ablaufen lassen und den Schritt schließen	abgebildete mehrköpfige stachelige Pflanze	YES
E087	SRC_E087	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	sh	PROC058	SH	I009-C01	ACTION_CLAUSE	den laufenden Posten halten	halten	SH:HOLD	den laufenden Posten halten	abgebildete mehrköpfige stachelige Pflanze	YES
E088	SRC_E088	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	cho	PROC052	HO	I009-C02	ARGUMENT_OR_ADDRESS	Gabe	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E089	SRC_E089	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	kchey	PROC059	K+E+Y	I009-C02	ACTION_CLAUSE	diesen Posten kurz zuführen	zugeben	K:MATERIAL_ADD	den laufenden Posten kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E090	SRC_E090	EXECUTE_ONCE	f56r	H5	H5-S003	f56r.12	qokokchy	PROC060	OK+OK+Y	I009-C03	ACTION_CLAUSE	diesen Posten ansetzen und ansetzen	einsetzen + einsetzen	OK:ACTIVATE|OK:ACTIVATE	den laufenden Posten erneut einsetzen	abgebildete mehrköpfige stachelige Pflanze	YES
E091	SRC_E091	EXECUTE_ONCE	f56r	H5	H5-S004	f56r.13	okchy	PROC011	OK+Y	I009-C04	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	abgebildete mehrköpfige stachelige Pflanze	YES
E092	SRC_E092	EXECUTE_ONCE	f56r	H5	H5-S004	f56r.13	chokcheo	PROC061	OK+CH+E+O	I009-C05	ACTION_CLAUSE	den Arbeitsgang kurz ansetzen und abziehen	ansetzen + abziehen	OK:PREPARATION_START|CH:PREPARATION_DRAW	den laufenden Posten im Arbeitsgang kurz ansetzen und abziehen	abgebildete mehrköpfige stachelige Pflanze	YES
E093	SRC_E093	EXECUTE_ONCE	f56r	H5	H5-S004	f56r.13	kchal	PROC062	K+AL	I009-C06	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle zuführen	zuführen	K:TARGET_FEED	den laufenden Posten an der bezeichneten Stelle zuführen	abgebildete mehrköpfige stachelige Pflanze	YES
E094	SRC_E094	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	sho	PROC052	HO	I009-C07	ARGUMENT_OR_ADDRESS	Gabe	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten ansetzen	abgebildete mehrköpfige stachelige Pflanze	YES
E095	SRC_E095	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	chokchy	PROC011	OK+Y	I009-C07	ACTION_CLAUSE	diesen Posten ansetzen	ansetzen	OK:PREPARATION_START	den laufenden Posten ansetzen	abgebildete mehrköpfige stachelige Pflanze	YES
E096	SRC_E096	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	kchoar	PROC063	K+HO+AR	I009-C08	ACTION_CLAUSE	den Gabe von dort zuführen	zugeben	K:MATERIAL_ADD	die Gabe von dort zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E097	SRC_E097	EXECUTE_ONCE	f56r	H5	H5-S005	f56r.18	sotodan	PROC064	OT+O+AIN	I009-C09	SEQUENCE_OR_CONTINUATION	danach · Arbeitsgang · Portion	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E098	SRC_E098	EXECUTE_ONCE	f56r	H5	H5-S006	f56r.19	otchey	PROC065	OT+Y	I009-C09	SEQUENCE_OR_CONTINUATION	danach · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E099	SRC_E099	EXECUTE_ONCE	f56r	H5	H5-S006	f56r.19	keol	PROC066	K+E+OL	I009-C09	ACTION_CLAUSE	fortsetzen den laufenden Posten kurz zuführen	zugeben	K:MATERIAL_ADD	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E100	SRC_E100	EXECUTE_ONCE	f56r	H5	H5-S006	f56r.19	daiin	PROC009	AIIN	I009-C09	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	abgebildete mehrköpfige stachelige Pflanze	YES
E101	SRC_E101	EXECUTE_ONCE	f81v	B1	B1-S001	f81v.2	qokedy	PROC067	OK+E+DY	I010-C01	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E102	SRC_E102	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	okaiin	PROC038	OK+AIIN	I011-C01	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einsetzen	OK:MEASURED_CHARGE	den laufenden Posten nach vorgeschriebenem Maß einsetzen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E103	SRC_E103	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	kair	PROC068	K+AIR	I011-C02	ACTION_CLAUSE	den laufenden Posten durch laufender Bestand zuführen	einspeisen	K:PATH_FEED	den laufenden Posten im Lauf einspeisen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E104	SRC_E104	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	okal	PROC048	OK+AL	I011-C03	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten an der bezeichneten Stelle anlegen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E105	SRC_E105	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	sar	PROC003	AR	I011-C04	ARGUMENT_OR_ADDRESS	von dort	NON_ACTION_CONTRIBUTION	NONE	eine Portion weiter von dort dosiert zugeben	gemeinsame zweireihige Figuren-/Beckenstation	YES
E106	SRC_E106	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	ol	PROC013	OL	I011-C04	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	eine Portion weiter von dort dosiert zugeben	gemeinsame zweireihige Figuren-/Beckenstation	YES
E107	SRC_E107	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	kain	PROC069	K+AIN	I011-C04	ACTION_CLAUSE	den laufenden Posten nach Portion zuführen	dosiert zugeben	K:MEASURED_ADD	eine Portion weiter von dort dosiert zugeben	gemeinsame zweireihige Figuren-/Beckenstation	YES
E108	SRC_E108	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	olkain	PROC070	OL+K+AIN	I011-C05	ACTION_CLAUSE	fortsetzen den laufenden Posten nach Portion zuführen	dosiert zugeben	K:MEASURED_ADD	eine Portion weiter dosiert zugeben	gemeinsame zweireihige Figuren-/Beckenstation	YES
E109	SRC_E109	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	al	PROC055	AL	I011-C06	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E110	SRC_E110	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	ol	PROC013	OL	I011-C06	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E111	SRC_E111	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	rol	PROC071	R+OL	I011-C06	ACTION_CLAUSE	fortsetzen den laufenden Posten abkühlen	abkühlen lassen	R:TARGET_COOL	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E112	SRC_E112	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.2	dl	PROC072	L	I011-C07	ACTION_CLAUSE	den laufenden Posten führen	führen	L:GUIDE	den laufenden Posten führen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E113	SRC_E113	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	olor	PROC022	OL+OR	I011-C08	SEQUENCE_OR_CONTINUATION	fortsetzen · Ansatz	NON_ACTION_CONTRIBUTION	NONE	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E114	SRC_E114	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	ol	PROC013	OL	I011-C08	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E115	SRC_E115	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	sheckhal	PROC073	SH+E+CKH+AL	I011-C08	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle durch Durchlass kurz halten	zurückhalten	SH:PATH_HOLD	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E116	SRC_E116	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	daiin	PROC009	AIIN	I011-C09	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E117	SRC_E117	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	qokeedal	PROC074	OK+EE+AL	I011-C09	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle länger ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E118	SRC_E118	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	daiin	PROC009	AIIN	I011-C10	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E119	SRC_E119	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	chckhy	PROC075	CKH+Y	I011-C10	ARGUMENT_OR_ADDRESS	Durchlass · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E120	SRC_E120	EXECUTE_ONCE	f81v	B1	B1-S002	f81v.7	schedy	PROC076	CHD+DY	I011-C10	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	durchleiten	CHD:PATH_TRANSFER	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E121	SRC_E121	EXECUTE_ONCE	f81v	B1	B1-S003	f81v.7	qol	PROC013	OL	I012-C01	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E122	SRC_E122	EXECUTE_ONCE	f81v	B1	B1-S003	f81v.17	sshkchdy	PROC077	SH+K+CHD+DY	I012-C01	ACTION_CLAUSE	den laufenden Posten halten und zuführen und umsetzen; Schritt schließen	halten + zugeben + überführen	SH:HOLD|K:COMMIT_ADD|CHD:COMMIT_TRANSFER	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E123	SRC_E123	EXECUTE_ONCE	f81v	B1	B1-S004	f81v.17	chedy	PROC042	CHD+Y	I013-C01	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E124	SRC_E124	EXECUTE_ONCE	f81v	B1	B1-S004	f81v.17	ol	PROC013	OL	I013-C02	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E125	SRC_E125	EXECUTE_ONCE	f81v	B1	B1-S004	f81v.17	shedy	PROC078	SHED+DY	I013-C02	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E126	SRC_E126	EXECUTE_ONCE	f81v	B1	B1-S005	f81v.17	qolchedy	PROC079	OL+CHD+DY	I014-C01	ACTION_CLAUSE	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	den laufenden Posten weiter überführen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E127	SRC_E127	EXECUTE_ONCE	f81v	B1	B1-S006	f81v.17	qokain	PROC080	OK+AIN	I015-C01	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion einsetzen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E128	SRC_E128	EXECUTE_ONCE	f81v	B1	B1-S006	f81v.17	shckhy	PROC075	CKH+Y	I015-C02	ARGUMENT_OR_ADDRESS	Durchlass · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten durch den Durchlass durchleiten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E129	SRC_E129	EXECUTE_ONCE	f81v	B1	B1-S006	f81v.17	dl	PROC072	L	I015-C02	ACTION_CLAUSE	den laufenden Posten führen	durchleiten	L:PATH_GUIDE	den laufenden Posten durch den Durchlass durchleiten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E130	SRC_E130	EXECUTE_ONCE	f81v	B1	B1-S006	f81v.17	ral	PROC081	R+AL	I015-C03	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle abkühlen	abkühlen lassen	R:TARGET_COOL	den laufenden Posten an der bezeichneten Stelle abkühlen lassen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E131	SRC_E131	EXECUTE_ONCE	f81v	B1	B1-S007	f81v.18	qokchdy	PROC082	OK+CHD+DY	I015-C04	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	OK:ACTIVATE|CHD:COMMIT_TRANSFER	den laufenden Posten einsetzen und überführen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E132	SRC_E132	EXECUTE_ONCE	f81v	B1	B1-S008	f81v.18	chey	PROC019	Y	I016-C01	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter kurz warm halten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E133	SRC_E133	EXECUTE_ONCE	f81v	B1	B1-S008	f81v.18	ol	PROC013	OL	I016-C01	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter kurz warm halten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E134	SRC_E134	EXECUTE_ONCE	f81v	B1	B1-S008	f81v.18	cheky	PROC083	CHK+E+Y	I016-C01	ACTION_CLAUSE	diesen Posten kurz wärmen	warm halten	CHK:HOLD_WARM	den laufenden Posten weiter kurz warm halten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E135	SRC_E135	EXECUTE_ONCE	f81v	B1	B1-S008	f81v.18	ol	PROC013	OL	I016-C02	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E136	SRC_E136	EXECUTE_ONCE	f81v	B1	B1-S008	f81v.18	shedy	PROC078	SHED+DY	I016-C02	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E137	SRC_E137	EXECUTE_ONCE	f81v	B1	B1-S009	f81v.18	qokedy	PROC067	OK+E+DY	I017-C01	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E138	SRC_E138	EXECUTE_ONCE	f81v	B1	B1-S010	f81v.18	qokedy	PROC067	OK+E+DY	I018-C01	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E139	SRC_E139	EXECUTE_ONCE	f81v	B1	B1-S011	f81v.18	chckhy	PROC075	CKH+Y	I019-C01	ARGUMENT_OR_ADDRESS	Durchlass · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten durch den Durchlass einleiten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E140	SRC_E140	EXECUTE_ONCE	f81v	B1	B1-S011	f81v.18	qoky	PROC008	OK+Y	I019-C01	ACTION_CLAUSE	diesen Posten ansetzen	einleiten	OK:FLOW_START	den laufenden Posten durch den Durchlass einleiten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E141	SRC_E141	EXECUTE_ONCE	f81v	B1	B1-S012	f81v.21	lsho	PROC084	LSH+O	I019-C02	ACTION_CLAUSE	den Arbeitsgang waschen	waschen	LSH:WASH	den laufenden Posten im Arbeitsgang waschen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E142	SRC_E142	EXECUTE_ONCE	f81v	B1	B1-S012	f81v.21	qokey	PROC085	OK+E+Y	I019-C03	ACTION_CLAUSE	diesen Posten kurz ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten kurz wirken lassen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E143	SRC_E143	EXECUTE_ONCE	f81v	B1	B1-S012	f81v.21	lshedy	PROC086	LSH+E+DY	I019-C04	ACTION_CLAUSE	den laufenden Posten kurz waschen; Schritt schließen	durchwaschen	LSH:COMMIT_WASH	den laufenden Posten kurz durchwaschen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E144	SRC_E144	EXECUTE_ONCE	f81v	B1	B1-S013	f81v.21	lshedy	PROC086	LSH+E+DY	I020-C01	ACTION_CLAUSE	den laufenden Posten kurz waschen; Schritt schließen	durchwaschen	LSH:COMMIT_WASH	den laufenden Posten kurz durchwaschen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E145	SRC_E145	EXECUTE_ONCE	f81v	B1	B1-S014	f81v.21	chedy	PROC042	CHD+Y	I021-C01	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E146	SRC_E146	EXECUTE_ONCE	f81v	B1	B1-S014	f81v.21	qolky	PROC087	SOLK+Y	I021-C02	ACTION_CLAUSE	diesen Posten auffangen	auffangen	SOLK:COLLECT	den laufenden Posten auffangen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E147	SRC_E147	EXECUTE_ONCE	f81v	B1	B1-S014	f81v.21	lchedal	PROC088	L+CHD+AL	I021-C03	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle führen und umsetzen	hinleiten + umfüllen	L:TARGET_GUIDE|CHD:TARGET_TRANSFER	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E148	SRC_E148	EXECUTE_ONCE	f81v	B1	B1-S014	f81v.21	qol	PROC013	OL	I021-C04	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter von dort kurz übertragen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E149	SRC_E149	EXECUTE_ONCE	f81v	B1	B1-S014	f81v.21	otar	PROC089	OT+AR	I021-C04	SEQUENCE_OR_CONTINUATION	danach · von dort	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter von dort kurz übertragen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E150	SRC_E150	EXECUTE_ONCE	f81v	B1	B1-S015	f81v.24	ytey	PROC090	T+E+Y	I021-C04	ACTION_CLAUSE	diesen Posten kurz eintragen	übertragen	T:SOURCE_COPY	danach den laufenden Posten weiter von dort kurz übertragen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E151	SRC_E151	EXECUTE_ONCE	f81v	B1	B1-S015	f81v.24	okchedy	PROC091	OK+CHD+DY	I021-C05	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	OK:ACTIVATE|CHD:COMMIT_TRANSFER	den laufenden Posten einsetzen und überführen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E152	SRC_E152	EXECUTE_ONCE	f81v	B1	B1-S016	f81v.24	qokal	PROC048	OK+AL	I022-C01	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	OK:TARGET_APPLY	den laufenden Posten an der bezeichneten Stelle anlegen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E153	SRC_E153	EXECUTE_ONCE	f81v	B1	B1-S016	f81v.24	okeey	PROC092	OK+EE+Y	I022-C02	ACTION_CLAUSE	diesen Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten länger wirken lassen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E154	SRC_E154	EXECUTE_ONCE	f81v	B1	B1-S016	f81v.24	qol	PROC013	OL	I022-C03	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E155	SRC_E155	EXECUTE_ONCE	f81v	B1	B1-S016	f81v.24	cheedy	PROC078	SHED+DY	I022-C03	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E156	SRC_E156	EXECUTE_ONCE	f81v	B1	B1-S017	f81v.24	sal	PROC055	AL	I023-C01	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E157	SRC_E157	EXECUTE_ONCE	f81v	B1	B1-S017	f81v.24	teol	PROC093	E+OL	I023-C01	STATE_OR_GRADE_PHRASE	kurz · fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E158	SRC_E158	EXECUTE_ONCE	f81v	B1	B1-S017	f81v.24	dchdy	PROC094	CHD+DY	I023-C01	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	umfüllen	CHD:TARGET_TRANSFER	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E159	SRC_E159	EXECUTE_ONCE	f81v	B1	B1-S018	f81v.24	ly	PROC095	L+Y	I024-C01	ACTION_CLAUSE	diesen Posten führen	führen	L:GUIDE	den laufenden Posten führen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E160	SRC_E160	EXECUTE_ONCE	f81v	B1	B1-S018	f81v.27	dsheol	PROC096	SH+E+OL	I024-C02	ACTION_CLAUSE	fortsetzen den laufenden Posten kurz halten	halten	SH:TIMED_HOLD	den laufenden Posten weiter kurz halten	gemeinsame zweireihige Figuren-/Beckenstation	YES
E161	SRC_E161	EXECUTE_ONCE	f81v	B1	B1-S018	f81v.27	oiiin	PROC097	O+IIN	I024-C03	STATE_OR_GRADE_PHRASE	Arbeitsgang · Sollstufe	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E162	SRC_E162	EXECUTE_ONCE	f81v	B1	B1-S018	f81v.27	olkeedy	PROC098	SOLK+EE+DY	I024-C03	ACTION_CLAUSE	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	SOLK:COMMIT_COLLECT	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E163	SRC_E163	EXECUTE_ONCE	f81v	B1	B1-S019	f81v.27	tedy	PROC078	SHED+DY	I025-C01	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten absetzen lassen und den Schritt schließen	gemeinsame zweireihige Figuren-/Beckenstation	YES
E164	SRC_E164	EXECUTE_ONCE	f81v	B1	B1-S020	f81v.27	cheky	PROC083	CHK+E+Y	I026-C01	ACTION_CLAUSE	diesen Posten kurz wärmen	warm halten	CHK:HOLD_WARM	den laufenden Posten kurz warm halten	gemeinsame zweireihige Figuren-/Beckenstation	YES
