date	experiment	status	live_scope	forbidden_inference	primary_report
2026-08-06	external_dioscorides_crosswitness_index	FROZEN_SOURCE_ONLY	1241 illustrated records/557 sets; 402 sets occur in at least two distinct witnesses and 282 in all three; exact HTML/TSV hashes sealed	source-internal calibration only; no Voynich plant, source identity, language, lexeme, or plaintext	results/external_dioscorides_crosswitness_index_frozen_report.md
2026-08-06	dioscorides_image_url_resolution_repair	REPAIRED_BEFORE_MANIFEST	two source hrefs had encoded-whitespace suffixes and one legitimate crop was 129x98; exact suffixes are removed and integrity floor is 32x32 while scoring eligibility remains unfrozen	no silent URL substitution, image imputation, resolution cherry-picking, Voynich score, source claim, lexeme, or plaintext	results/external_dioscorides_source_image_cache_report.md
2026-08-06	external_dioscorides_source_image_cache	SUPERSEDED_HEADER_ONLY_VALIDATION	original 1241-file manifest used JPEG header verification but a later full-pixel audit found two short files; its 96fdcd19... hash is historical only	no use of the superseded image manifest or truncated bytes in views, scores, source claims, lexemes, or plaintext	results/external_dioscorides_source_image_cache_report.md
2026-08-06	dioscorides_view_path_resolution_repair	REPAIRED_BEFORE_MANIFEST	first source-view launch stopped before processing because frozen cache/ paths are experiment-relative, not repository-relative; resolver corrected and version bumped	no source view manifest, Voynich input, visual score, source claim, lexeme, or plaintext from the failed launch	results/external_dioscorides_source_view_cache_report.md
2026-08-06	dioscorides_source_full_decode_audit	STOPPED_BEFORE_VIEW_MANIFEST_TRUNCATED_SOURCE	full pixel decoding found exactly two header-valid truncated JPEGs: Set309 jac_284v1 short 32 bytes and Set341 nap_150c short 9 bytes; downloader validation upgraded	no acceptance of truncated pixels, source view manifest, Voynich input, visual score, source claim, lexeme, or plaintext	results/external_dioscorides_source_image_cache_report.md
2026-08-06	dioscorides_source_full_decode_repair	READY_FULLY_DECODED_SOURCE_ONLY	two short files preserved in quarantine and reacquired from their frozen URLs; all 1241 now fully decode, 212584409 bytes, manifest sha256 b2382dfb...	full-decode integrity and rebound hashes supply no Voynich plant, source identity, language, lexeme, or plaintext	results/external_dioscorides_source_image_cache_report.md
2026-08-06	dioscorides_source_view_v2	FAILED_CLOSED_MASK_QC	global-background mask chose border-connected structure in 1240/1241 records with median selected area .4612; manifest rejected before embeddings	no use of v2 OBJECT/LINE views, source retrieval, Voynich comparison, source claim, lexeme, or plaintext	results/external_dioscorides_source_view_cache_report.md
2026-08-06	dioscorides_source_view_v3	FAILED_CLOSED_KNOWN_SET_QC	local-contrast repair reduced median mask to .00251 but left 452 border anchors; on source-only known Set3 it kept a border page for Naples and tiny artifacts for Vienna/Morgan; manifest 79f9ac9e... preserved as rejected	no use of v3 OBJECT/LINE views, embeddings, retrieval, Voynich comparison, source claim, lexeme, or plaintext	results/external_dioscorides_source_view_cache_report.md
2026-08-06	dioscorides_source_view_v4	READY_SOURCE_ONLY_UNSCORED	1241 PADDED plus 1241 LOWPASS views; Set3 qualitative QC preserves broad plant form while labels are unreadable; manifest sha256 b3825105...	prepared source views only; no retrieval score, Voynich comparison, source identity, plant match, lexeme, or plaintext	results/external_dioscorides_source_view_cache_report.md
2026-08-06	dioscorides_source_embeddings	READY_SOURCE_ONLY_UNSCORED	DINOv2 CLIP and SigLIP embeddings for 1241 PADDED plus LOWPASS views cached on GPU in 49.50 s; six arrays; npz sha256 fcd0089a...	prepared source vectors only; no retrieval score, Voynich comparison, source identity, plant match, lexeme, or plaintext	results/external_dioscorides_source_view_cache_report.md
2026-08-06	semantic_inference_reset	ARCHIVED_NO_ACTIVE_SEMANTIC_ROUTE	all attempted transferable word-meaning routes failed stopped or remained unscored; brittle historical-herbal image route abandoned before Voynich scoring; confirmed structural grammar retained as the reset baseline	no English gloss, known language, source identity, ordinary-language assumption, or reopening of a closed family without genuinely new evidence	results/semantic_reset_20260806_report.md
