page	record_ordinal	record_field_serial	locus	source_field_ordinal	visible_field	card_count	card_defaults_German_ordered	field_expansion_German	primary_medical_workshop_function	closure	coverage_status
f83r	1	6	f83r.6	2	chedchy qokal olchedy	3	gieße das erwärmte Wasser ein | mische beide Anteile zusammen | stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	Gieße das erwärmte Wasser ein; mische beide Anteile zusammen; stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	7	f83r.6	3	qokaiin chedy qokeedy	3	beginne den nächsten abgemessenen Posten | rühre, bis alles gleichmäßig vermischt ist | bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Beginne den nächsten abgemessenen Posten; rühre, bis alles gleichmäßig vermischt ist; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	8	f83r.6	4	lchedy	1	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	9	f83r.6	5	qoky	1	Die aktive Portion verwenden	Die aktive Portion verwenden.	Ausführung	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	10	f83r.8	1	pchedal otedy	2	fülle danach das Gefäß | lasse es bis zur Klarheit ziehen und beende den Schritt	Fülle danach das Gefäß; lasse es bis zur Klarheit ziehen und beende den Schritt.	Anwendung oder Bad	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	11	f83r.8	2	shecthedchy qoky chedy chary	4	wende es an der markierten Stelle an | Die aktive Portion verwenden | rühre, bis alles gleichmäßig vermischt ist | und lasse es abkühlen	Wende es an der markierten Stelle an; Die aktive Portion verwenden; rühre, bis alles gleichmäßig vermischt ist; und lasse es abkühlen.	Ausführung	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	12	f83r.11	1	sor shedy	2	Die bereitete Arbeitsflüssigkeit | lasse es bis zur Bereitschaft stehen und beende den Schritt	Die bereitete Arbeitsflüssigkeit; lasse es bis zur Bereitschaft stehen und beende den Schritt.	Arbeitsstoff oder Medium	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	13	f83r.11	2	qokaiin chkain shcthey qokedy	4	beginne den nächsten abgemessenen Posten | ein abgemessener Anteil | unter derselben Einstellung | spüle die bezeichnete Stelle einmal und beende den Schritt	Beginne den nächsten abgemessenen Posten; ein abgemessener Anteil; unter derselben Einstellung; spüle die bezeichnete Stelle einmal und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	14	f83r.11	3	okair sheedy	2	öffne danach den oberen Lauf | wasche einmal und beende den Schritt	Öffne danach den oberen Lauf; wasche einmal und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	15	f83r.11	4	lchedy	1	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	16	f83r.11	5	lo	1	schließe den unteren Ablauf	Schließe den unteren Ablauf.	Spülen, Seihen oder Ablassen	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	17	f83r.14	1	qokchedy	1	lasse es abkühlen und beende den Schritt	Lasse es abkühlen und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	18	f83r.14	2	qokeedy	1	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	19	f83r.14	3	shedy	1	lasse es bis zur Bereitschaft stehen und beende den Schritt	Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	20	f83r.14	4	qokshedy	1	koche sanft und beende diesen Arbeitsschritt	Koche sanft und beende diesen Arbeitsschritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	21	f83r.14	5	dal lchedy	2	An die bezeichnete Zielstelle führen | lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	An die bezeichnete Zielstelle führen; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	Ziel oder Station	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	22	f83r.14	6	qokaiin shcthy dal sy	4	beginne den nächsten abgemessenen Posten | Sobald die Zubereitung gebrauchsfertig ist | An die bezeichnete Zielstelle führen | Diese aktive Portion	Beginne den nächsten abgemessenen Posten; Sobald die Zubereitung gebrauchsfertig ist; An die bezeichnete Zielstelle führen; Diese aktive Portion.	Reife- oder Zustandsschwelle	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	23	f83r.15	1	saiin shedal shecthy chey tal shcthy dalchdy	7	Ein vorgeschriebenes Maß | für einen Zeitabschnitt | warmes Wasser | Diese aktive Portion | An die bezeichnete Zielstelle führen | Sobald die Zubereitung gebrauchsfertig ist | behalte den Rückstand und beende den Schritt	Ein vorgeschriebenes Maß; für einen Zeitabschnitt; warmes Wasser; Diese aktive Portion; An die bezeichnete Zielstelle führen; Sobald die Zubereitung gebrauchsfertig ist; behalte den Rückstand und beende den Schritt.	Dosierung	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	24	f83r.15	2	qotchedy	1	mische zu gleichen Teilen und beende den Schritt	Mische zu gleichen Teilen und beende den Schritt.	weiteres Verfahrensdetail	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	25	f83r.15	3	lchedy	1	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	26	f83r.16	1	tchedy	1	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	27	f83r.16	2	qokchdy	1	erwärme es einmal und beende den Schritt	Erwärme es einmal und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	28	f83r.16	3	cheedar chldaiin chedy qokain checthy chealror	6	setze die Person an das Becken | nach dem Absetzen | rühre, bis alles gleichmäßig vermischt ist | gib einen abgemessenen Anteil in das Gefäß | Sobald die Zubereitung gebrauchsfertig ist | bis der Strom klar wird	Setze die Person an das Becken; nach dem Absetzen; rühre, bis alles gleichmäßig vermischt ist; gib einen abgemessenen Anteil in das Gefäß; Sobald die Zubereitung gebrauchsfertig ist; bis der Strom klar wird.	Reife- oder Zustandsschwelle	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	29	f83r.20	1	solkeedy	1	lasse die Flüssigkeit sich setzen und beende den Schritt	Lasse die Flüssigkeit sich setzen und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	30	f83r.20	2	qoteedy	1	binde es auf die Stelle und beende den Schritt	Binde es auf die Stelle und beende den Schritt.	Anwendung oder Bad	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	31	f83r.20	3	qokeey qokedy	2	temperiere die Arbeitsflüssigkeit und halte sie lauwarm | spüle die bezeichnete Stelle einmal und beende den Schritt	Temperiere die Arbeitsflüssigkeit und halte sie lauwarm; spüle die bezeichnete Stelle einmal und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	32	f83r.20	4	sol cheeety qokedy	3	Mit der vorigen Zubereitung weiter | nach der ersten Spülung | spüle die bezeichnete Stelle einmal und beende den Schritt	Mit der vorigen Zubereitung weiter; nach der ersten Spülung; spüle die bezeichnete Stelle einmal und beende den Schritt.	Voransatz oder Rückbezug	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	33	f83r.20	5	qoky saiin	2	Die aktive Portion verwenden | Ein vorgeschriebenes Maß	Die aktive Portion verwenden; Ein vorgeschriebenes Maß.	Ausführung	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	34	f83r.22	1	schedair otchedy	2	ziehe die klare Flüssigkeit ab | mische zu gleichen Teilen und beende den Schritt	Ziehe die klare Flüssigkeit ab; mische zu gleichen Teilen und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	35	f83r.22	2	qokeedy	1	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	36	f83r.22	3	chedain chedy qotedaiin otaiin otedy	5	beginne die Spülung | rühre, bis alles gleichmäßig vermischt ist | das breite Gefäß | für dieselbe Dauer wie zuvor | lasse es bis zur Klarheit ziehen und beende den Schritt	Beginne die Spülung; rühre, bis alles gleichmäßig vermischt ist; das breite Gefäß; für dieselbe Dauer wie zuvor; lasse es bis zur Klarheit ziehen und beende den Schritt.	Anwendung oder Bad	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	37	f83r.22	4	ldy	1	ziehe es ab und beende den Schritt	Ziehe es ab und beende den Schritt.	weiteres Verfahrensdetail	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	1	38	f83r.24	1	soiiin checthy chety otaiin olsaly shedy	6	bis es klar ist | Sobald die Zubereitung gebrauchsfertig ist | Gleichmäßig bearbeiten | für dieselbe Dauer wie zuvor | das untere Becken | lasse es bis zur Bereitschaft stehen und beende den Schritt	Bis es klar ist; Sobald die Zubereitung gebrauchsfertig ist; Gleichmäßig bearbeiten; für dieselbe Dauer wie zuvor; das untere Becken; lasse es bis zur Bereitschaft stehen und beende den Schritt.	Reife- oder Zustandsschwelle	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	1	f83r.25	1	qokeedy	1	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	2	f83r.25	2	qolchey qokeey qokedy	3	fülle danach das Gefäß | temperiere die Arbeitsflüssigkeit und halte sie lauwarm | spüle die bezeichnete Stelle einmal und beende den Schritt	Fülle danach das Gefäß; temperiere die Arbeitsflüssigkeit und halte sie lauwarm; spüle die bezeichnete Stelle einmal und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	3	f83r.25	3	chedy otal	2	rühre, bis alles gleichmäßig vermischt ist | zum unteren Ablauf hin	Rühre, bis alles gleichmäßig vermischt ist; zum unteren Ablauf hin.	Spülen, Seihen oder Ablassen	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	4	f83r.26	1	otchey qokeey qoky tol shedy	5	Nimm den bezeichneten Anteil | temperiere die Arbeitsflüssigkeit und halte sie lauwarm | Die aktive Portion verwenden | Mit der vorigen Zubereitung weiter | lasse es bis zur Bereitschaft stehen und beende den Schritt	Nimm den bezeichneten Anteil; temperiere die Arbeitsflüssigkeit und halte sie lauwarm; Die aktive Portion verwenden; Mit der vorigen Zubereitung weiter; lasse es bis zur Bereitschaft stehen und beende den Schritt.	Auswahl von Simplex oder Anteil	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	5	f83r.26	2	qokylddy	1	binde es auf die Stelle und beende den Schritt	Binde es auf die Stelle und beende den Schritt.	Anwendung oder Bad	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	6	f83r.27	1	dain chedy qokeedy	3	durch ein Tuch | rühre, bis alles gleichmäßig vermischt ist | bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Durch ein Tuch; rühre, bis alles gleichmäßig vermischt ist; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	7	f83r.27	2	shckhedy	1	seihe es einmal durch ein Tuch und beende den Schritt	Seihe es einmal durch ein Tuch und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	8	f83r.27	3	shckhedy	1	seihe es einmal durch ein Tuch und beende den Schritt	Seihe es einmal durch ein Tuch und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	9	f83r.28	1	saiin cheeky sheey qokedy	4	Ein vorgeschriebenes Maß | solange es noch warm ist | die erste Öffnung | spüle die bezeichnete Stelle einmal und beende den Schritt	Ein vorgeschriebenes Maß; solange es noch warm ist; die erste Öffnung; spüle die bezeichnete Stelle einmal und beende den Schritt.	Dosierung	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	10	f83r.28	2	shedy	1	lasse es bis zur Bereitschaft stehen und beende den Schritt	Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	11	f83r.28	3	oldy	1	koche sanft und beende diesen Arbeitsschritt	Koche sanft und beende diesen Arbeitsschritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	12	f83r.35	1	saiin cheky okeeol okain chdy	5	Ein vorgeschriebenes Maß | bei sanfter Wärme | das breite Gefäß | gib einen abgemessenen Anteil in das Gefäß | rühre, bis alles gleichmäßig vermischt ist	Ein vorgeschriebenes Maß; bei sanfter Wärme; das breite Gefäß; gib einen abgemessenen Anteil in das Gefäß; rühre, bis alles gleichmäßig vermischt ist.	Dosierung	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	13	f83r.37	1	sol lkedy	2	Mit der vorigen Zubereitung weiter | wasche zweimal und beende den Schritt	Mit der vorigen Zubereitung weiter; wasche zweimal und beende den Schritt.	Voransatz oder Rückbezug	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	14	f83r.37	2	lchedy	1	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	15	f83r.37	3	qokol shedy	2	lasse die Mischung einlaufen | lasse es bis zur Bereitschaft stehen und beende den Schritt	Lasse die Mischung einlaufen; lasse es bis zur Bereitschaft stehen und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	16	f83r.38	1	or chey qockhey dairydy	4	Die bereitete Arbeitsflüssigkeit | Diese aktive Portion | über der örtlich bezeichneten Stelle | gebrauche sie sofort und beende den Schritt	Die bereitete Arbeitsflüssigkeit; Diese aktive Portion; über der örtlich bezeichneten Stelle; gebrauche sie sofort und beende den Schritt.	Arbeitsstoff oder Medium	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	17	f83r.39	1	qokain shey kain chckhal	4	gib einen abgemessenen Anteil in das Gefäß | Bis die Flüssigkeit klar abläuft | ein abgemessener Anteil | für die angegebene Dauer	Gib einen abgemessenen Anteil in das Gefäß; Bis die Flüssigkeit klar abläuft; ein abgemessener Anteil; für die angegebene Dauer.	Reife- oder Zustandsschwelle	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	18	f83r.41	1	solkey lchedy	2	öffne danach den oberen Lauf | lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Öffne danach den oberen Lauf; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	Spülen, Seihen oder Ablassen	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	19	f83r.41	2	qolkain dal	2	das untere Becken | An die bezeichnete Zielstelle führen	Das untere Becken; An die bezeichnete Zielstelle führen.	Ziel oder Station	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	2	20	f83r.44	1	skar shedy	2	gieße das erwärmte Wasser ein | lasse es bis zur Bereitschaft stehen und beende den Schritt	Gieße das erwärmte Wasser ein; lasse es bis zur Bereitschaft stehen und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	3	1	f83r.47	1	otchdy	1	ziehe es ab und beende den Schritt	Ziehe es ab und beende den Schritt.	weiteres Verfahrensdetail	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	3	2	f83r.47	2	qokchdy	1	erwärme es einmal und beende den Schritt	Erwärme es einmal und beende den Schritt.	Wärme, Kühle oder Ruhe	DY	ALL_CARDS_EXPANDED_NO_BLANK
f83r	3	3	f83r.47	3	shedal	1	für einen Zeitabschnitt	Für einen Zeitabschnitt.	weiteres Verfahrensdetail	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	3	4	f83r.48	1	dal cheol lol chdal aiin	5	An die bezeichnete Zielstelle führen | Mit der vorigen Zubereitung weiter | bis es warm ist | mit der vorigen Mischung | Ein vorgeschriebenes Maß	An die bezeichnete Zielstelle führen; Mit der vorigen Zubereitung weiter; bis es warm ist; mit der vorigen Mischung; Ein vorgeschriebenes Maß.	Ziel oder Station	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	3	5	f83r.49	1	sol daiiin chedy	3	Mit der vorigen Zubereitung weiter | die zweite Öffnung | rühre, bis alles gleichmäßig vermischt ist	Mit der vorigen Zubereitung weiter; die zweite Öffnung; rühre, bis alles gleichmäßig vermischt ist.	Voransatz oder Rückbezug	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	4	1	f83r.52	1	solkeey qekey raly ol	4	setze die Person an das Becken | ohne Kochen | die erste Öffnung | Mit der vorigen Zubereitung weiter	Setze die Person an das Becken; ohne Kochen; die erste Öffnung; Mit der vorigen Zubereitung weiter.	Voransatz oder Rückbezug	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
f83r	4	2	f83r.54	1	daiin ol dain chey ldalor	5	Ein vorgeschriebenes Maß | Mit der vorigen Zubereitung weiter | durch ein Tuch | Diese aktive Portion | an der bezeichneten Stelle	Ein vorgeschriebenes Maß; Mit der vorigen Zubereitung weiter; durch ein Tuch; Diese aktive Portion; an der bezeichneten Stelle.	Dosierung	OPEN_FIELD_END	ALL_CARDS_EXPANDED_NO_BLANK
