decision_id	surface	family	card_type	working_default_de	composition	strongest_rival_de	occurrences	lines	pages	reader_exact_occurrences	split_normalized_occurrences	rendering_classes	strength	status
G665-D083	sheodaiin	MEASURE	PRODUCTIVE_COMPOUND	drei Dosen eingeweichter Ansatz	SH_MOIST+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	Feuchtansatz in Form III	4	4	4	4	4	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D084	qokaiir	ACTION	LEARNED_ACTION_WHOLE	nimm die dritte erhitzte Drogenfraktion	QO_COMMAND+K_HOT+AIIR_FRACTION_III	erhitze bis Stufe III	3	3	3	3	3	QOKAIIR_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D085	ctheod	ACTION	LEARNED_ACTION_WHOLE	Krautansatz auf der mittleren Stufe abschließen	CTH_HERB+E_MIDDLE+O_PREP+D_TERM_CLOSE	Krautansatz nach mittlerer Stufe abgießen	2	2	2	1	1	CTHEOD_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D086	ytchos	ENTRY	ENTRY_COMPOSITE	nimm hiervon eine Charge kalt getrockneten Ansatz	Y_REFERENCE+T_COLD+CH_DRY+O_PREP+S_TERM_SPECIES	stelle hiervon den kalt getrockneten Ansatz fertig	1	1	1	1	1	ENTRY_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D087	ssheckhy	SEED	PRODUCTIVE_COMPOUND	angefeuchtetes Samenkompositum in Grundstufe	S_SEED+SH_MOIST+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	Samenposten: feuchtes Arzneikompositum	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D088	keishy	HOT_PREP	LEARNED_WHOLE	erhitzte und leicht angefeuchtete Droge	LEARNED_KEISHY_WHOLE	eingeweichtes Heißgut in Form I	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D089	qolkary	ACTION	LEARNED_ACTION_WHOLE	gib die erste erhitzte Drogenfraktion hinzu	QOL_ADD+K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	gib die erste erhitzte Fraktion des Holzdrogenansatzes hinzu	1	1	1	1	1	QOLKARY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D090	olom	MEASURE	LEARNED_WHOLE	eine Handvoll Holzdroge im Ansatz	LEARNED_OLOM_WHOLE	Holzdrogenansatz ohne Mengenwert	3	3	3	3	3	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D091	okoldy	ACTION	LEARNED_ACTION_WHOLE	erhitzten Ansatzstoff fertigstellen	O_PREP+K_HOT+OL_MATERIAL+DY_FINISHED	fertiger heißer Grundansatz	7	7	7	4	4	LABEL_SIGLUM|OKOLDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D092	qolsheol	ACTION	LEARNED_ACTION_WHOLE	gib eingeweichtes Drogenmaterial hinzu	QOL_ADD+SH_MOIST+E_MIDDLE+OL_MATERIAL	gib eingeweichte Holzdroge im Ansatz hinzu	1	1	1	0	1	QOLSHEOL_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D093	as	MEASURE	PRODUCTIVE_COMPOUND	ein gleicher Teil der Arzneispecies	A_PART_OR_LINK+S_TERM_SPECIES	ein Teil Saatgut	11	11	10	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D094	cham	MEASURE	PRODUCTIVE_COMPOUND	ein Maß Trockendroge	CH_DRY+AM_UNIT_I	eine Dosis Trockendroge	15	15	13	15	15	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D095	qeey	ACTION	LEARNED_ACTION_WHOLE	nimm die Endportion hinzu	LEARNED_QEEY_WHOLE	schließe die Zugabe vollständig ab	3	3	2	3	3	QEEY_ACTION	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D096	otolaiin	COLD	CONTEXT_SCOPED_SHORT_FORM	drei Teile Kaltansatz	O_PREP+T_COLD+OL_MATERIAL+AIIN_III	kaltes Zubereitungsgut in Form III	1	1	1	0	0	LABEL_SIGLUM	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D097	doraiin	MEASURE	PRODUCTIVE_COMPOUND	drei abgemessene Drogenportionen	D_MEASURE+OR_PORTION+AIIN_III	eine Drogenportion in Sortierklasse III	1	1	1	1	1	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D098	fchedy	FLOWER	PRODUCTIVE_COMPOUND	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	F_FLOWER+CH_DRY+E_MIDDLE+DY_FINISHED	fertig getrocknete Blütendroge	9	9	9	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D099	chdor	MEASURE	PRODUCTIVE_COMPOUND	eine abgemessene Portion Trockendroge	CH_DRY+D_MEASURE+OR_PORTION	eine Dosis getrockneter Drogenteil	9	9	7	7	7	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D100	yched	ACTION	LEARNED_ACTION_WHOLE	trockne hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+CH_DRY+E_MIDDLE+D_TERM_CLOSE	Eintrag: Trockendroge, Mittelstufe abgeschlossen	2	2	2	2	2	YCHED_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D101	lorain	WOOD	PRODUCTIVE_COMPOUND	Holzportion in Charge II	L_WOOD+OR_PORTION+AIN_II	zwei Teile Holzportion	1	1	1	0	0	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D102	cthdy	ACTION	LEARNED_ACTION_WHOLE	Krautdroge fertig aufbereiten	CTH_HERB+DY_FINISHED	fertige Blatt- oder Krautdroge	7	7	7	5	5	CTHDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D103	qckhedy	ACTION	LEARNED_ACTION_WHOLE	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	QO_COMMAND+CKH_COMPOSITE+E_MIDDLE+DY_FINISHED	fertiges Arzneikompositum in der Gradmitte	2	2	2	1	1	QCKHEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D104	shedaldy	ACTION	LEARNED_ACTION_WHOLE	weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab	SH_MOIST+E_MIDDLE+D_MEASURE+AL_RAW_I+DY_FINISHED	fertig angefeuchtete Rohstoffmenge I	1	1	1	1	1	SHEDALDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D105	yteedy	ACTION	LEARNED_ACTION_WHOLE	kühle hiervon vollständig ab und schließe	Y_REFERENCE+T_COLD+EE_END+DY_FINISHED	Eintrag: vollständig gekühlte Zubereitung	27	27	23	19	19	YTEEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D106	okol	HOT_PREP	PRODUCTIVE_COMPOUND	heißer Ansatzstoff	O_PREP+K_HOT+OL_MATERIAL	heißer Grundauszug	53	52	41	50	50	EXACT_WHOLE|LABEL_SIGLUM	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D107	chsey	ACTION	LEARNED_ACTION_WHOLE	Saatgut bis zur mittleren Stufe trocknen	CH_DRY+S_SEED+E_MIDDLE+Y_START_OR_CLOSE	getrockneter Saatgutposten	4	4	4	1	1	CHSEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D108	olcheey	ACTION	LEARNED_ACTION_WHOLE	Holzdrogenansatz vollständig trocknen	O_PREP+L_WOOD+CH_DRY+EE_END+Y_START_OR_CLOSE	vollständig getrockneter Grundansatz	9	9	8	8	9	OLCHEEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D109	olkshey	ACTION	LEARNED_ACTION_WHOLE	Holzdrogenansatz erhitzen und bis zur Mittelstufe einweichen	O_PREP+L_WOOD+K_HOT+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	heiß eingeweichte Holzdroge	1	1	1	1	1	OLKSHEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D110	sheyteedy	ACTION	LEARNED_ACTION_WHOLE	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE+T_COLD+EE_END+DY_FINISHED	vollständig gekühlte eingeweichte Droge	1	1	1	0	0	SHEYTEEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D111	yshedy	ACTION	LEARNED_ACTION_WHOLE	weiche hiervon bis zur mittleren Stufe ein und schließe ab	Y_REFERENCE+SH_MOIST+E_MIDDLE+DY_FINISHED	diese Droge fertig eingeweicht	7	7	6	6	6	YSHEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D112	chedyor	DRY	PRODUCTIVE_COMPOUND	eine Portion fertig getrocknete Droge	CH_DRY+E_MIDDLE+DY_FINISHED+OR_PORTION	fertig getrockneter Drogenteil	1	1	1	1	1	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D113	solchey	ACTION	LEARNED_ACTION_WHOLE	Saatgutansatz bis zur mittleren Stufe trocknen	SOL_SEED_PREP+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	getrockneter Salzansatz	2	2	1	1	2	SOLCHEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D114	qokady	ACTION	LEARNED_ACTION_WHOLE	erhitze einen gleichen Teil und schließe ab	QO_COMMAND+K_HOT+A_PART_OR_LINK+DY_FINISHED	heißer Ansatzanteil, fertig	2	2	2	1	1	QOKADY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D115	okainy	ACTION	LEARNED_ACTION_WHOLE	Ansatz auf Heizstufe II abschließen	O_PREP+K_HOT+AIN_II+Y_START_OR_CLOSE	heißer Ansatz in Form II	1	1	1	1	1	OKAINY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D116	soin	SEED	PRODUCTIVE_COMPOUND	Saatgutzubereitung in Form II	S_SEED+O_PREP+IN_FORM_II	zweite Charge Saatgutansatz	5	5	5	1	1	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D117	oy	PREPARATION	PRODUCTIVE_COMPOUND	Ansatz in Grundform	O_PREP+Y_START_OR_CLOSE	Ansatz abschließen	12	12	11	5	5	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D118	dshedy	ACTION	LEARNED_ACTION_WHOLE	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	D_MEASURE+SH_MOIST+E_MIDDLE+DY_FINISHED	eine Dosis fertig eingeweichte Droge	29	29	22	19	19	DSHEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D119	olkal	WOOD	PRODUCTIVE_COMPOUND	Holzdrogenansatz aus Rohstoff I leicht erhitzt	O_PREP+L_WOOD+K_HOT+AL_RAW_I	heißer Holzrohstoff-I-Ansatz	12	12	11	10	11	EXACT_WHOLE|LABEL_SIGLUM	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D120	oiiin	PREPARATION	PRODUCTIVE_COMPOUND	Zubereitung in Form IV	O_PREP+IIIN_FORM_IV	vier Teile Ansatz	11	11	11	7	7	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D121	solarol	SEED	PRODUCTIVE_COMPOUND	erste Fraktion des Saatgutansatzes als Grundauszug	SOL_SEED_PREP+AR_FRACTION_I+OL_MATERIAL	Saatgutansatz aus erster Rohfraktion	1	1	1	0	0	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D122	deeedy	ACTION	LEARNED_ACTION_WHOLE	messe die Enddosis ab und schließe nach langer Stufe ab	D_MEASURE+EEE_LONG_OR_FINAL+DY_FINISHED	lange bis zur letzten Stufe stehen lassen und abschließen	2	2	2	2	2	DEEEDY_ACTION	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D123	qokechedy	ACTION	LEARNED_ACTION_WHOLE	erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab	QO_COMMAND+K_HOT+E_MIDDLE+CH_DRY+E_MIDDLE+DY_FINISHED	heiß getrocknete Droge, Mittelstufe fertig	4	4	4	1	1	QOKECHEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D124	qolkeey	ACTION	LEARNED_ACTION_WHOLE	gib vollständig erhitztes Drogenmaterial hinzu	QOL_ADD+K_HOT+EE_END+Y_START_OR_CLOSE	gib den vollständig erhitzten Holzdrogenansatz hinzu	4	4	4	4	4	QOLKEEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D125	chsdy	ACTION	LEARNED_ACTION_WHOLE	Saatgut trocknen und fertigstellen	CH_DRY+S_SEED+DY_FINISHED	Trockengutposten abschließen	2	2	2	2	2	CHSDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D126	cheeety	ACTION	LEARNED_ACTION_WHOLE	bis zur letzten Trockenstufe bringen und dann leicht abkühlen	CH_DRY+EEE_LONG_OR_FINAL+T_COLD+Y_START_OR_CLOSE	lange getrocknete und leicht gekühlte Droge	1	1	1	1	1	CHEEETY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D127	chkeedy	ACTION	LEARNED_ACTION_WHOLE	trocknen, dann vollständig erhitzen und abschließen	CH_DRY+K_HOT+EE_END+DY_FINISHED	vollständig heiß getrocknete Droge	1	1	1	1	1	CHKEEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D128	okeeol	HOT_PREP	PRODUCTIVE_COMPOUND	vollständig erhitzter Ansatzstoff	O_PREP+K_HOT+EE_END+OL_MATERIAL	vollständig erhitzter Grundansatz	7	7	7	6	6	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D129	chedchy	ACTION	LEARNED_ACTION_WHOLE	zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen	LEARNED_CHEDCHY_WHOLE	zweistufig getrocknete Droge	1	1	1	1	1	CHEDCHY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D130	qolkeedy	ACTION	LEARNED_ACTION_WHOLE	gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	QOL_ADD+K_HOT+EE_END+DY_FINISHED	gib den vollständig erhitzten Holzdrogenansatz hinzu	7	7	6	5	6	QOLKEEDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D131	sheolkain	ACTION	LEARNED_ACTION_WHOLE	erhitze den eingeweichten Drogenstoff auf Stufe II	SH_MOIST+E_MIDDLE+OL_MATERIAL+K_HOT+AIN_II	eingeweichter Drogenstoff, wiedererwärmt auf Stufe II	1	1	1	1	1	SHEOLKAIN_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D132	lols	WOOD	PRODUCTIVE_COMPOUND	eine Charge Holzstoff	L_WOOD+OL_MATERIAL+S_TERM_SPECIES	fertiger Holzabsud	1	1	1	1	1	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D133	checphey	DRY	LEARNED_WHOLE	getrocknete Arzneikompositum-Fraktion auf Mittelstufe	LEARNED_CHECPHEY_WHOLE	trockene Blütenkompositum-Fraktion	2	2	2	2	2	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D134	oees	PREPARATION	PRODUCTIVE_COMPOUND	Ansatzcharge auf Endstufe	O_PREP+EE_END+S_TERM_SPECIES	vollständig ausgezogene Ansatzcharge	9	9	7	7	8	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D135	tdam	MEASURE	PRODUCTIVE_COMPOUND	ein Maß kalte Droge	T_COLD+D_MEASURE+AM_UNIT_I	eine Dosis kalter Ansatz	1	1	1	1	1	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D136	ykaiin	ACTION	LEARNED_ACTION_WHOLE	erhitze hiervon auf Stufe III	Y_REFERENCE+K_HOT+AIIN_III	drei Teile hiervon erhitzen	43	42	26	33	34	YKAIIN_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D137	dshey	MEASURE	PRODUCTIVE_COMPOUND	eine Dosis bis zur Mittelstufe angefeuchtete Droge	D_MEASURE+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	weiche eine Dosis Droge bis zur Mittelstufe ein	10	10	8	7	7	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D138	qopcheey	ACTION	LEARNED_ACTION_WHOLE	nimm vollständig getrocknetes Pulverpräparat	QO_COMMAND+O_PREP+P_POWDER+CH_DRY+EE_END+Y_START_OR_CLOSE	gib vollständig getrocknetes Pulver hinzu	4	4	3	4	4	QOPCHEEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D139	oreeeg	EXTRACT	LEARNED_WHOLE	lange ausgezogener und stark eingedickter Wurzelauszug	LEARNED_OREEEG_WHOLE	ein Gran lang ausgezogener Wurzelansatz	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D140	keodar	ACTION	LEARNED_ACTION_WHOLE	miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	K_HOT+E_MIDDLE+O_PREP+D_MEASURE+AR_FRACTION_I	erste Drogenfraktion vollständig erhitzt	1	1	1	1	1	KEODAR_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D141	oteos	COLD	PRODUCTIVE_COMPOUND	Kaltansatz-Charge auf mittlerer Stufe	O_PREP+T_COLD+E_MIDDLE+O_PREP+S_TERM_SPECIES	kalte Saatgut-Arzneispecies	5	5	5	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D142	shotokody	ACTION	LEARNED_ACTION_WHOLE	Feuchtansatz abkühlen, wieder erhitzen und fertigstellen	SH_MOIST+O_PREP+T_COLD+O_PREP+K_HOT+O_PREP+DY_FINISHED	fertiger abgekühlt-wiedererhitzter Feuchtansatz	1	1	1	1	1	SHOTOKODY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D143	kesey	ACTION	CONTEXT_SCOPED_SHORT_FORM	erhitze Saatgut bis zur mittleren Stufe	LEARNED_KESEY_WHOLE	erhitze den Arzneiposten bis zur mittleren Stufe	1	1	1	0	0	KESEY_READER_MERGE_LEFT_NOVEL	LOW_EXPLORATORY	ACCEPT_V42_REPLACEABLE
G665-D144	kalchdy	ACTION	LEARNED_ACTION_WHOLE	Rohdroge I erhitzen, trocknen und abschließen	K_HOT+AL_RAW_I+CH_DRY+DY_FINISHED	fertig heiß getrockneter Rohstoff I	2	2	2	1	1	KALCHDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D145	ypchdair	ACTION	LEARNED_ACTION_WHOLE	nimm hiervon die zweite abgemessene Trockenpulverfraktion	Y_REFERENCE+P_POWDER+CH_DRY+D_MEASURE+AIR_FRACTION_II	zweite trockene Pulverfraktion dieser Droge	1	1	1	0	0	YPCHDAIR_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D146	cholody	ACTION	LEARNED_ACTION_WHOLE	Trockenstoff als Ansatz fertigstellen	CH_DRY+OL_MATERIAL+O_PREP+DY_FINISHED	fertig aufbereiteter Trockenrückstand	4	4	4	4	4	CHOLODY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V42_REPLACEABLE
G665-D147	qokololal	ACTION	LEARNED_ACTION_WHOLE	erhitze den Holzrohstoffansatz der Form I	QOKOL_HEAT+O_PREP+L_WOOD+AL_RAW_I	erhitze Grundansatz und Holzrohstoff I getrennt	1	1	1	0	1	QOKOLOLAL_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
G665-D148	ytoldy	ACTION	LEARNED_ACTION_WHOLE	stelle hiervon kalten Drogenstoff fertig	Y_REFERENCE+T_COLD+OL_MATERIAL+DY_FINISHED	dieser Kaltansatz ist fertig	3	3	3	3	3	YTOLDY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V42_REPLACEABLE
