rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v41_translation_de	v42_translation_de	status
29	f112r	f112r.6	oteeyoram	ein Maß vollständig gekühlten Ansatzes	ein Maß vollständig gekühlten Ansatzes	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+EE_END+Y_START_OR_CLOSE+OR_PORTION+AM_UNIT_I	ein Maß gekühlter Wurzelzubereitung	MEDIUM_EXACT_WHOLE	NONE	chedal oteedy okeey qokeedy olkeedy oteeyoram	trockene abgemessene Rohstoffmenge I in der Gradmitte; Ansatz auf Kühlendstufe abgeschlossen; Ansatz auf Heizendstufe; bis zur Heizendstufe gebracht; Holzdrogenansatz vollständig erhitzt und abgeschlossen; [oteeyoram:?]	trockene abgemessene Rohstoffmenge I in der Gradmitte; Ansatz auf Kühlendstufe abgeschlossen; Ansatz auf Heizendstufe; bis zur Heizendstufe gebracht; Holzdrogenansatz vollständig erhitzt und abgeschlossen; ein Maß vollständig gekühlten Ansatzes	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
30	f112v	f112v.3	qokeeor	erhitze eine Portion vollständig	erhitze eine Portion vollständig	LEARNED_ACTION_WHOLE	QO_COMMAND+K_HOT+EE_END+OR_PORTION	nimm eine vollständig erhitzte Drogenportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	[qokeeor:?]; Drogenfraktion I; vollständig eingeweicht; Drogenportion; Drogenfraktion I; vier Teile; Ansatz auf Heizendstufe; Holzdroge in der gebundenen Anschlussform; vollständig eingeweicht; nimm ein Maß kalten Ansatzes	erhitze eine Portion vollständig; Drogenfraktion I; vollständig eingeweicht; Drogenportion; Drogenfraktion I; vier Teile; Ansatz auf Heizendstufe; Holzdroge in der gebundenen Anschlussform; vollständig eingeweicht; nimm ein Maß kalten Ansatzes	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
31	f112v	f112v.46	ykeey	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+K_HOT+EE_END+Y_START_OR_CLOSE	vollständig erhitzter Bezugsposten	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	[ykeey:?]; Holzportion; trocken, Grad III; bis zur mittleren Trockenstufe, dann leicht erhitzen; erhitze den Trockenansatz auf Stufe II; Trockenfraktion I; Maßeinheit I; bis zur mittleren Trockenstufe; heiß, Grad II; trockene abgemessene Rohstoffmenge I am Gradanfang; Ansatz auf Heizstufe III; abgemessene Rohstoffmenge I, abgeschlossen	erhitze hiervon bis zur Endstufe und schließe ab; Holzportion; trocken, Grad III; bis zur mittleren Trockenstufe, dann leicht erhitzen; erhitze den Trockenansatz auf Stufe II; Trockenfraktion I; Maßeinheit I; bis zur mittleren Trockenstufe; heiß, Grad II; trockene abgemessene Rohstoffmenge I am Gradanfang; Ansatz auf Heizstufe III; abgemessene Rohstoffmenge I, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
32	f113v	f113v.48	lsheedy	Holzdroge vollständig einweichen und abschließen	Holzdroge vollständig einweichen und abschließen	LEARNED_ACTION_WHOLE	L_WOOD+SH_MOIST+EE_END+DY_FINISHED	vollständig eingeweichte Holzdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	Eintrag: trockener Drogenstoff; vollständig getrocknet; gib Folgendes hinzu: [lsheedy:?]; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; heißer Zustand, Bindungsstufe III; Holzdroge, heiß auf Stufe III; Rohstoff I, leicht erhitzt im Ansatz.	Eintrag: trockener Drogenstoff; vollständig getrocknet; gib Folgendes hinzu: Holzdroge vollständig einweichen und abschließen; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; heißer Zustand, Bindungsstufe III; Holzdroge, heiß auf Stufe III; Rohstoff I, leicht erhitzt im Ansatz.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
33	f113v	f113v.9	checkhol	getrockneter Arzneikompositum-Grundstoff	getrockneter Arzneikompositum-Grundstoff	PRODUCTIVE_COMPOUND	CH_DRY+E_MIDDLE+CKH_COMPOSITE+OL_MATERIAL	trockenes Arzneikompositum im Ansatz	MEDIUM_EXACT_WHOLE	NONE	dair ar okaiin chokaiin checkhol cholkaiin olchy	abgemessene Fraktion II; Drogenfraktion I; Ansatz auf Heizstufe III; Trockenansatz, heiß auf Stufe III; [checkhol:?]; Trockengut, heiß im dritten Grad; Holzdroge im Ansatz leicht getrocknet	abgemessene Fraktion II; Drogenfraktion I; Ansatz auf Heizstufe III; Trockenansatz, heiß auf Stufe III; getrockneter Arzneikompositum-Grundstoff; Trockengut, heiß im dritten Grad; Holzdroge im Ansatz leicht getrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
34	f115v	f115v.36	lkchedy	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	LEARNED_ACTION_WHOLE	L_WOOD+K_HOT+CH_DRY+E_MIDDLE+DY_FINISHED	heiß getrocknete Holzdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ytar aiin qoteey lkchedy	nimm hiervon die erste gekühlte Drogenfraktion; drei Teile; bis zur Kühlendstufe; [lkchedy:?]	nimm hiervon die erste gekühlte Drogenfraktion; drei Teile; bis zur Kühlendstufe; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
35	f115v	f115v.5	oleed	Holzdrogenansatz auf der Endstufe abschließen	Holzdrogenansatz auf der Endstufe abschließen	LEARNED_ACTION_WHOLE	O_PREP+L_WOOD+EE_END+D_TERM_CLOSE	Holzdrogenansatz vollständig abziehen	MEDIUM_EXACT_WHOLE	NONE	dair cheky qoteey otar chl oleed	abgemessene Fraktion II; bis zur mittleren Trockenstufe, dann leicht erhitzen; bis zur Kühlendstufe; kalte Drogenfraktion I im Ansatz; trockne Folgendes: [oleed:?]	abgemessene Fraktion II; bis zur mittleren Trockenstufe, dann leicht erhitzen; bis zur Kühlendstufe; kalte Drogenfraktion I im Ansatz; trockne Folgendes: Holzdrogenansatz auf der Endstufe abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
36	f116r	f116r.20	sfm	eine Handvoll Saatgut und Blüten	eine Handvoll Saatgut und Blüten	LEARNED_WHOLE	LEARNED_SFM_WHOLE	eine Handvoll Saatgut	LOW_EXPLORATORY	NONE	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	Trockengut; bis zur Heizendstufe gebracht; Grundansatz; vollständig getrocknet; Wurzel, Typ/Charge III; hierzu: bis zur mittleren Trockenstufe gebracht; kalte Drogenfraktion I im Ansatz; Rohstoff I, leicht erhitzt im Ansatz; heiß im Zubereitungsrahmen, Grad II; erste Holzrohstofffraktion im Ansatz; Ansatz auf mittlerer Kühlstufe abgeschlossen; leicht gekühlt; [sfm:?]	Trockengut; bis zur Heizendstufe gebracht; Grundansatz; vollständig getrocknet; Wurzel, Typ/Charge III; hierzu: bis zur mittleren Trockenstufe gebracht; kalte Drogenfraktion I im Ansatz; Rohstoff I, leicht erhitzt im Ansatz; heiß im Zubereitungsrahmen, Grad II; erste Holzrohstofffraktion im Ansatz; Ansatz auf mittlerer Kühlstufe abgeschlossen; leicht gekühlt; eine Handvoll Saatgut und Blüten	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
37	f116r	f116r.32	rain	Wurzeldroge in Charge II	Wurzeldroge in Charge II	PRODUCTIVE_COMPOUND	R_ROOT+AIN_II	zwei Teile Wurzeldroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	Holzdrogenansatz vollständig erhitzt; [rain:?]; bis zur mittleren Einweichstufe; nimm eine Drogenportion: drei Teile; bis zur mittleren Einweichstufe; Grundansatz; getrocknetes Drogenholz; eingeweichte Wurzel, Form I; bis zur Heizendstufe gebracht; kalt-trocken, Grad II; seihe Vorstehendes ab.	Holzdrogenansatz vollständig erhitzt; Wurzeldroge in Charge II; bis zur mittleren Einweichstufe; nimm eine Drogenportion: drei Teile; bis zur mittleren Einweichstufe; Grundansatz; getrocknetes Drogenholz; eingeweichte Wurzel, Form I; bis zur Heizendstufe gebracht; kalt-trocken, Grad II; seihe Vorstehendes ab.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
38	f13v	f13v.4	okos	eine Charge Heißansatz	eine Charge Heißansatz	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+O_PREP+S_TERM_SPECIES	Saatgut im heißen Ansatz	MEDIUM_EXACT_WHOLE	NONE	o l s chey okos oaiin okshy qo	Ansatzwasser; ein Pfund; Samen-/Saatgutposten; bis zur mittleren Trockenstufe; [okos:?]; Ansatzmenge III; heiß-feuchter Ansatz am Anfang des Grades; nimm Vorstehendes.	Ansatzwasser; ein Pfund; Samen-/Saatgutposten; bis zur mittleren Trockenstufe; eine Charge Heißansatz; Ansatzmenge III; heiß-feuchter Ansatz am Anfang des Grades; nimm Vorstehendes.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
39	f14r	f14r.3	olol	Holzdrogen-Grundansatz	Holzdrogen-Grundansatz	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+OL_MATERIAL	Holzdrogenauszug	MEDIUM_EXACT_WHOLE	NONE	ydaiin olchy kchor daiin olol	davon drei Maße; Holzdroge im Ansatz leicht getrocknet; Drogenportion, heiß-trocken; Menge/Portion III; [olol:?]	davon drei Maße; Holzdroge im Ansatz leicht getrocknet; Drogenportion, heiß-trocken; Menge/Portion III; Holzdrogen-Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
40	f16r	f16r.8	shotchy	Feuchtansatz aus kalt getrockneter Droge in Grundform	Feuchtansatz aus kalt getrockneter Droge in Grundform	PRODUCTIVE_COMPOUND	SH_MOIST+O_PREP+T_COLD+CH_DRY+Y_START_OR_CLOSE	angefeuchtete kalt-trockene Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	shotchy ydain yky shody otol daiin	[shotchy:?]; davon zwei Maße; hierzu leicht erhitzen; vollständig eingeweichter Ansatz; kaltes Zubereitungsgut; Stufe III	Feuchtansatz aus kalt getrockneter Droge in Grundform; davon zwei Maße; hierzu leicht erhitzen; vollständig eingeweichter Ansatz; kaltes Zubereitungsgut; Stufe III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
41	f18v	f18v.6	qokeees	erhitze die Charge bis zur letzten Stufe	erhitze die Charge bis zur letzten Stufe	LEARNED_ACTION_WHOLE	QO_COMMAND+K_HOT+EEE_LONG_OR_FINAL+S_TERM_SPECIES	Saatgut sehr lange erhitzen	MEDIUM_EXACT_WHOLE	NONE	qotor chor otchy qokeees chy s ar ykar	kalte Drogenportion; Pflanzenteil; kalt-trockener Ansatz am Anfang des Grades; [qokeees:?]; angetrocknet; Samen-/Saatgutposten; Drogenfraktion I; nimm hiervon die erste erhitzte Drogenfraktion	kalte Drogenportion; Pflanzenteil; kalt-trockener Ansatz am Anfang des Grades; erhitze die Charge bis zur letzten Stufe; angetrocknet; Samen-/Saatgutposten; Drogenfraktion I; nimm hiervon die erste erhitzte Drogenfraktion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
42	f19r	f19r.7	dor	miss eine Portion Droge ab	miss eine Portion Droge ab	LEARNED_ACTION_WHOLE	D_MEASURE+OR_PORTION	abgemessene Drogenportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qok cho ky cthar dor chan dar	erhitze Trockenansatz; leicht erhitzt; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; [dor:?]; trocken, Grad I; abgemessene Fraktion I	erhitze Trockenansatz; leicht erhitzt; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; miss eine Portion Droge ab; trocken, Grad I; abgemessene Fraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
43	f21v	f21v.4	chtol	getrocknetes und abgekühltes Drogenmaterial	getrocknetes und abgekühltes Drogenmaterial	PRODUCTIVE_COMPOUND	CH_DRY+T_COLD+OL_MATERIAL	kalt-trockenes Drogenmaterial	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	sho chodaiin choty chol daiin daiin chty chtol	feuchter Ansatz; Trockenansatz, Dosis III; kalter Trockenansatz; Trockengut; Stufe III; drei Maße; trocken-kalt am Gradanfang; [chtol:?]	feuchter Ansatz; Trockenansatz, Dosis III; kalter Trockenansatz; Trockengut; Stufe III; drei Maße; trocken-kalt am Gradanfang; getrocknetes und abgekühltes Drogenmaterial	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
44	f22r	f22r.2	dom	miss eine Handvoll Ansatz ab	miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	CONTEXT_SCOPED_SHORT_FORM	LEARNED_DOM_WHOLE	eine Dosis Ansatz	LOW_EXPLORATORY	ckhydom	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	Grundansatz; Zubereitungsform III; Feuchtgut; Ansatzwasser; heiße Drogenportion; heiß-trockenes Drogenmaterial; Stufe III; Ansatz auf Heizstufe III; Drogenteil/-portion; Portion Blatt-/Krautdroge; Menge/Portion II; Arzneikompositum am Gradanfang; [dom:?]	Grundansatz; Zubereitungsform III; Feuchtgut; Ansatzwasser; heiße Drogenportion; heiß-trockenes Drogenmaterial; Stufe III; Ansatz auf Heizstufe III; Drogenteil/-portion; Portion Blatt-/Krautdroge; Menge/Portion II; miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
45	f27r	f27r.11	chos	eine Charge Trockenansatz	eine Charge Trockenansatz	PRODUCTIVE_COMPOUND	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	chol daiiin chees chos ey dan	Trockengut; Stufe IV; vollständig getrocknete Kräutermischung; [chos:?]; anschließend: Grad-/Maßwert I	Trockengut; Stufe IV; vollständig getrocknete Kräutermischung; eine Charge Trockenansatz; anschließend: Grad-/Maßwert I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
46	f27r	f27r.5	dor	miss eine Portion Droge ab	miss eine Portion Droge ab	LEARNED_ACTION_WHOLE	D_MEASURE+OR_PORTION	abgemessene Drogenportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dor chees ctho shy ar y daiin dair	[dor:?]; vollständig getrocknete Kräutermischung; Krautansatz; leicht angefeuchtet; Drogenfraktion I; hierzu: drei Maße; abgemessene Fraktion II	miss eine Portion Droge ab; vollständig getrocknete Kräutermischung; Krautansatz; leicht angefeuchtet; Drogenfraktion I; hierzu: drei Maße; abgemessene Fraktion II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
47	f28v	f28v.4	tshoiin	kalter Feuchtansatz in Form III	kalter Feuchtansatz in Form III	PRODUCTIVE_COMPOUND	T_COLD+SH_MOIST+O_PREP+IIN_FORM_III	drei Teile kalt eingeweichter Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	tshoiin cheor chor o chty qotol sheol shor daiin qoty	[tshoiin:?]; trockener Drogenteil; Pflanzenteil; Ansatzwasser; trocken-kalt am Gradanfang; kaltes Material; feuchtes Material; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Menge/Portion III; leicht gekühlt	kalter Feuchtansatz in Form III; trockener Drogenteil; Pflanzenteil; Ansatzwasser; trocken-kalt am Gradanfang; kaltes Material; feuchtes Material; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Menge/Portion III; leicht gekühlt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
48	f2v	f2v.4	cholo	Trockenstoff in Ansatzform	Trockenstoff in Ansatzform	LEARNED_WHOLE	LEARNED_CHOLO_WHOLE	Trockenrückstand	MEDIUM_EXACT_WHOLE	NONE	sho cholo cheor chodaiin	feuchter Ansatz; [cholo:?]; trockener Drogenteil; Trockenansatz, Dosis III	feuchter Ansatz; Trockenstoff in Ansatzform; trockener Drogenteil; Trockenansatz, Dosis III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
49	f2v	f2v.6	dor	miss eine Portion Droge ab	miss eine Portion Droge ab	LEARNED_ACTION_WHOLE	D_MEASURE+OR_PORTION	abgemessene Drogenportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dor chol chor chol keol chy chty daiin o tchor chan	[dor:?]; Trockengut; Pflanzenteil; Trockengut; heißer Drogenstoff; angetrocknet; trocken-kalt am Gradanfang; drei Maße; kalt-trockene Drogenportion im Ansatz; trocken, Grad I	miss eine Portion Droge ab; Trockengut; Pflanzenteil; Trockengut; heißer Drogenstoff; angetrocknet; trocken-kalt am Gradanfang; drei Maße; kalt-trockene Drogenportion im Ansatz; trocken, Grad I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
50	f30r	f30r.13	chtchey	Droge kalt bis zur Mittelstufe nachtrocknen	Droge kalt bis zur Mittelstufe nachtrocknen	LEARNED_ACTION_WHOLE	CH_DRY+T_COLD+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	zweistufig getrocknete und abgekühlte Droge	MEDIUM_EXACT_WHOLE	NONE	chodaiin chtchey chear shy keey	Trockenansatz, Dosis III; [chtchey:?]; trockene Fraktion I; leicht angefeuchtet; bis zur Heizendstufe	Trockenansatz, Dosis III; Droge kalt bis zur Mittelstufe nachtrocknen; trockene Fraktion I; leicht angefeuchtet; bis zur Heizendstufe	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
51	f30r	f30r.3	keem	erhitze eine Handvoll Droge vollständig	erhitze eine Handvoll Droge vollständig	LEARNED_ACTION_WHOLE	LEARNED_KEEM_WHOLE	vollständig erhitzte Drogenmenge ohne festen Maßwert	LOW_EXPLORATORY	NONE	chodaiin cho ry chey doiin sain chorain cheey keem	Trockenansatz, Dosis III; Trockenansatz; rohe Wurzel; bis zur mittleren Trockenstufe; Zubereitungsmaß, Form III; Saatgut, Typ/Charge II; Blüten-/Pflanzenteil, Menge/Klasse II; vollständig getrocknet; [keem:?]	Trockenansatz, Dosis III; Trockenansatz; rohe Wurzel; bis zur mittleren Trockenstufe; Zubereitungsmaß, Form III; Saatgut, Typ/Charge II; Blüten-/Pflanzenteil, Menge/Klasse II; vollständig getrocknet; erhitze eine Handvoll Droge vollständig	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
52	f31r	f31r.9	sheeo	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	PRODUCTIVE_COMPOUND	SH_MOIST+EE_END+O_PREP	zweiter Einweichansatz	MEDIUM_EXACT_WHOLE	NONE	daiir sheeo shcthey okeol	abgemessene Fraktion III; [sheeo:?]; angefeuchtete Krautdroge, Form I; Grundansatz bis zur mittleren Heizstufe erwärmt	abgemessene Fraktion III; vollständig eingeweichter Ansatz; angefeuchtete Krautdroge, Form I; Grundansatz bis zur mittleren Heizstufe erwärmt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
53	f33v	f33v.10	okaly	Rohstoff-I-Ansatz leicht erhitzen und abschließen	Rohstoff-I-Ansatz leicht erhitzen und abschließen	LEARNED_ACTION_WHOLE	O_PREP+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	heißer Rohstoff-I-Ansatz in Grundform	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	lcho ar or chey lodaiin o or okeedy okaly	Trockenansatz aus Drogenholz; Drogenfraktion I; Drogenportion; bis zur mittleren Trockenstufe; Drogenholzzubereitung, Dosis III; Drogenportion im Ansatz; Ansatz auf Heizendstufe abgeschlossen; [okaly:?]	Trockenansatz aus Drogenholz; Drogenfraktion I; Drogenportion; bis zur mittleren Trockenstufe; Drogenholzzubereitung, Dosis III; Drogenportion im Ansatz; Ansatz auf Heizendstufe abgeschlossen; Rohstoff-I-Ansatz leicht erhitzen und abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
54	f34r	f34r.14	chcthedy	Krautdroge bis zur mittleren Stufe trocknen und abschließen	Krautdroge bis zur mittleren Stufe trocknen und abschließen	LEARNED_ACTION_WHOLE	CH_DRY+CTH_HERB+E_MIDDLE+DY_FINISHED	fertig getrocknete Krautdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	Drogenportion; Drogenfraktion I; hierzu: heiße Drogenfraktion I; Grundansatz; Rohstoff I; leicht erhitzter Ansatz; Trockenansatz, abgeschlossen; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe gebracht; [chcthedy:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; ein Maß Fraktion I	Drogenportion; Drogenfraktion I; hierzu: heiße Drogenfraktion I; Grundansatz; Rohstoff I; leicht erhitzter Ansatz; Trockenansatz, abgeschlossen; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe gebracht; Krautdroge bis zur mittleren Stufe trocknen und abschließen; bis zur mittleren Trockenstufe, dann leicht erhitzen; ein Maß Fraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
55	f34v	f34v.7	olchdaiin	Holzdrogenansatz aus drei Dosen Trockendroge	Holzdrogenansatz aus drei Dosen Trockendroge	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+CH_DRY+D_MEASURE+AIIN_III	drei Teile abgemessene getrocknete Holzdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	olchdaiin chedy chey keedy chy kedy dy qokedy okey s air chkain otain	[olchdaiin:?]; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; angetrocknet; bis zur mittleren Heizstufe gebracht; bis zur mittleren Heizstufe gebracht; Ansatz bis zur mittleren Heizstufe; Samen-/Saatgutposten; zweite Drogenfraktion; trocken-heiß, Stufe II; kalt im Zubereitungsrahmen, Grad II	Holzdrogenansatz aus drei Dosen Trockendroge; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; angetrocknet; bis zur mittleren Heizstufe gebracht; bis zur mittleren Heizstufe gebracht; Ansatz bis zur mittleren Heizstufe; Samen-/Saatgutposten; zweite Drogenfraktion; trocken-heiß, Stufe II; kalt im Zubereitungsrahmen, Grad II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
56	f35r	f35r.10	chochy	Trockenansatz nochmals leicht trocknen	Trockenansatz nochmals leicht trocknen	LEARNED_ACTION_WHOLE	CH_DRY+O_PREP+CH_DRY+Y_START_OR_CLOSE	nachgetrockneter Trockenansatz	MEDIUM_EXACT_WHOLE	NONE	o aiin chaiin ckhy r chl s chochy daiin	Ansatzwasser; drei Teile; trocken, Grad III; Arzneikompositum am Gradanfang; Wurzel; trockne Folgendes: Samen-/Saatgutposten; [chochy:?]; drei Maße	Ansatzwasser; drei Teile; trocken, Grad III; Arzneikompositum am Gradanfang; Wurzel; trockne Folgendes: Samen-/Saatgutposten; Trockenansatz nochmals leicht trocknen; drei Maße	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
57	f35v	f35v.11	qotcheeaiin	nimm drei Teile vollständig kalt getrocknete Droge	nimm drei Teile vollständig kalt getrocknete Droge	LEARNED_ACTION_WHOLE	QO_COMMAND+T_COLD+CH_DRY+EE_END+AIIN_III	drei Teile Droge kalt und trocken auf Endstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qotcheeaiin chodaiin	[qotcheeaiin:?]; Trockenansatz, Dosis III	nimm drei Teile vollständig kalt getrocknete Droge; Trockenansatz, Dosis III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
58	f35v	f35v.2	yty	kühle hiervon leicht ab	kühle hiervon leicht ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+T_COLD+Y_START_OR_CLOSE	diese Droge in kalter Grundstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qotchy o tchey kchor yty	kalt und angetrocknet; kalt-trockener Ansatz in der Mitte des Grades; Drogenportion, heiß-trocken; [yty:?]	kalt und angetrocknet; kalt-trockener Ansatz in der Mitte des Grades; Drogenportion, heiß-trocken; kühle hiervon leicht ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
59	f36r	f36r.5	chytaroiin	Zubereitungsform III aus der ersten trocken-kalten Fraktion	Zubereitungsform III aus der ersten trocken-kalten Fraktion	LEARNED_WHOLE	LEARNED_CHYTAROIIN_WHOLE	setze die erste trocken-kalte Fraktion als Zubereitungsform III an	LOW_EXPLORATORY	NONE	daiin qor chol ctholy s o r chy sy chytaroiin	drei Maße; nimm eine Drogenportion: Trockengut; Blatt-/Krautdroge, Grundform; Samen-/Saatgutposten; Ansatzwasser; Wurzel; angetrocknet; Saatgut in Grundform; [chytaroiin:?]	drei Maße; nimm eine Drogenportion: Trockengut; Blatt-/Krautdroge, Grundform; Samen-/Saatgutposten; Ansatzwasser; Wurzel; angetrocknet; Saatgut in Grundform; Zubereitungsform III aus der ersten trocken-kalten Fraktion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
60	f36v	f36v.7	okchor	eine Portion heiß-trockene Droge im Ansatz	eine Portion heiß-trockene Droge im Ansatz	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+CH_DRY+OR_PORTION	heiß-trockene Ansatzportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qoky keol okchor o s chy shan	leicht erhitzt; heißer Drogenstoff; [okchor:?]; Ansatz mit s; angetrocknet; feucht, Grad I	leicht erhitzt; heißer Drogenstoff; eine Portion heiß-trockene Droge im Ansatz; Ansatz mit s; angetrocknet; feucht, Grad I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
61	f38r	f38r.5	ckholdy	Arzneikompositum fertigstellen	Arzneikompositum fertigstellen	LEARNED_ACTION_WHOLE	CKH_COMPOSITE+OL_MATERIAL+DY_FINISHED	fertiggestelltes Arzneikompositum	MEDIUM_EXACT_WHOLE	NONE	o kor chey kain chor ctho dain ckholdy	heiße Drogenportion im Ansatz; bis zur mittleren Trockenstufe; heiß, Grad II; Pflanzenteil; Krautansatz; zwei Maße; [ckholdy:?]	heiße Drogenportion im Ansatz; bis zur mittleren Trockenstufe; heiß, Grad II; Pflanzenteil; Krautansatz; zwei Maße; Arzneikompositum fertigstellen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
62	f38v	f38v.8	chshol	getrocknete Droge einweichen	getrocknete Droge einweichen	LEARNED_ACTION_WHOLE	CH_DRY+SH_MOIST+OL_MATERIAL	angefeuchtetes Trockengut	MEDIUM_EXACT_WHOLE	NONE	o aiin char chshol chokaiin	Ansatzwasser; drei Teile; Trockenfraktion I; [chshol:?]; Trockenansatz, heiß auf Stufe III	Ansatzwasser; drei Teile; Trockenfraktion I; getrocknete Droge einweichen; Trockenansatz, heiß auf Stufe III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
