occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G665-T0259	f114r	f114r.30	11	qoain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0260	f114r	f114r.33	5	yteey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	daiin oteed aiin saiin yteey aiin al odaiin chedal odain aiin cheo dal chedy	daiin oteedaiin raiin yteey aiin al odaiin chedal odaiir aiin cheo dal che y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0261	f114r	f114r.35	3	oy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheos air oy sheo qokey sheekas oar ytched lked o kchdar otal kar	pcheos air oy sheo qokchey sheekas oar ytched lked okchdar otal kar	pcheos air oy sheo qokchey sheekas oar ytched lked y tchdar otal kar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0262	f114r	f114r.40	1	yteedy	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	ytee y qotey qoe aiin qokchedy teedy qoteeedy qotar otees chos otch y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0263	f114r	f114r.40	9	chos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	ytee y qotey qoe aiin qokchedy teedy qoteeedy qotar otees chos otch y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0264	f114r	f114r.41	1	oshey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin o qoeeosain	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0265	f114r	f114r.43	5	chos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	ycheedy qeoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	ychee y qoodaiin daiiral chedal chos oral te y qotchdy qotar cheo dain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0266	f114v	f114v.13	4	oiiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheedy qoteeo s oiiin chcthain	sheedy qoteeo soiiin chcthain	sheedy qoteeosoiiin chcthain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0267	f114v	f114v.17	2	chos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheoal chos oaiir alchedy chcphedy okary	sheoal chos oaiir alchedy chcphedy okory	sheoal chos oaiir alchedy chcphedy okory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0268	f114v	f114v.20	8	chdor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0269	f114v	f114v.24	7	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	oltaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0270	f114v	f114v.27	2	sheeo	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o sheeo l kchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	osheeo lkcheo okeey qoteor chokaiin chdy qokaiin chokeey tain ary	osheeo lkchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0271	f114v	f114v.30	11	rain	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y cheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qoochy qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0272	f114v	f114v.31	4	lkchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0273	f114v	f114v.31	5	okol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0274	f114v	f114v.5	3	okaly	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chedy qokeedy okaly cheedain shedy	chedy qokeedy okaly cheedain shedy	chedy qokeedy okaly cheedain shedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0275	f115r	f115r.11	8	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin chedy chol chedy qokoiin qokcheedy qototeeey rain cheo chkain cho lory	daiin chedy chol chedy qokaiin qokcheedy qototeeey rain cheo chkain cho lory	daiin chedy chol chedy qokaiin qokchee y qototeeey rain cheo chkain cho lory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0276	f115r	f115r.14	11	as	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kain dam	ycheeo r cheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0277	f115r	f115r.16	1	dshedy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy qotshedy dar oltedy qotar chodar cheocthy chdy qotor otchdy qotolchd	dshedy qotshedy dar oltedy qotor chodar cheocthy chdy qotor otchdy qotolchd	dshedy qotshedy dar olte y qotor chodar cheocthy chdy qotor otchdy qotolchd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0278	f115r	f115r.2	5	qokeeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheeos shedy qokeeo qoky qokeeor cheody qokeeo qokeo rorol kcheody qokchy	dcheeos shedy qokeeo qoky qokeeor cheody qokeeo qokeo rorol kcheody qokchy	dcheeos shedy qokeeo qoky qokeeor cheody qokeeo qokeo rarol kcheo y qokchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0279	f115r	f115r.20	1	lcheod	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0280	f115r	f115r.20	2	lkchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0281	f115r	f115r.22	7	chdor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	psheody chsho tchdy dar chedy okchdar chdor cheedy y cheedy qepchey lkam	psheody chsho tchdy dar chedy okchdar chdor cheedy ykhy cheedy qepchey lkam	fsheody chsho tchdy dar chedy o chdar chdor chee y y cheedy qepchey lkam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0282	f115r	f115r.28	2	chos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	cheo chos al saiin cheody llsan arorochees	cheo chos al saiin cheody llsan arorochees	cheo chos al saiin cheo y llsan arorochees	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0283	f115r	f115r.31	2	ykaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shod ykaiin chdy qotchedy dchol daiin qopol qokairor lchea raiin dlchd	shod ykaiin chdy qotchedy dchol daiin qopol qokairor lchea raiin dlchd	shod ykaiin chdy qotchedy dchol daiin qopol qokair r lchea raiin dlchd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0284	f115r	f115r.38	1	dor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty	dor cheol chot qotohy qokchy sol raiin shey kchedy daiin sheey qoty	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin she y qoty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0285	f115r	f115r.41	5	okchor	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dar olchy olchey qolcheor okchor	dar olchy olchey qolcheor okchor	dar olchy alchey qolcheor okchor	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0286	f115v	f115v.12	3	lkchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheed lchedy lkchedy soraiin	ysheed lchedy lkchedy soraiin	ysheed lche y lkchedy soraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0287	f115v	f115v.15	7	chdain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey rar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0288	f115v	f115v.19	1	yshedy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yshedy qokeedy lxor xoiin choto keeody qoteody dain qokchedy ralom	yshedy qokeedy lxor xoiin choto keeody qoteody dain qokchedy ralom	yshedy qokeedy lx or xoiin choto keeody qoteody dain qokchedy ralom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0289	f115v	f115v.2	3	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	ykeeochody qokeedy yteedy qo ar qos chodaiin qokchdy chdar okchdy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0290	f115v	f115v.24	4	soin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheo cheeody qoteeotchy soin opchees chpcheod rchl cho pchdy qopcham	pcheo cheeody qoteeotchy saiin opchees chpcheod rchl cho pchdy qopcham	pcheo cheeody qoteeotchy s in opchees chpcheod rchl chopchdy qopcham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0291	f115v	f115v.26	9	qolkeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar	dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar	dcheedy kchedy lcheey ror al choke y dol qokeeeos qolkee y qokar ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0292	f115v	f115v.30	4	lkchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0293	f115v	f115v.35	10	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shos shee oky cheo lkain cheeos al ches kcheo rain checthey lcham	shos shee oky cheo lkain cheeos alches kcheo rain checthey lcham	shos shee oky cheo lkeiin cheeos al ches kcheo rain checthey lcham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0294	f115v	f115v.36	4	lkchedy	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytar aiin qoteey lkchedy	ytar aiin qoteey lkchedy	ytar aiin qoteey lkched	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0295	f115v	f115v.38	1	oiiin	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oiiin chees otairos loedy cheo keeo llchs o l r aiiin chkain sham	oiiin chees otainos losdy cheokeeo llchs olr aiiin chkain sham	oiiin chees otainos oledy cheokeeo llchs o l r aiiin chkain sham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0296	f115v	f115v.4	2	lkchedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy	ykcheodain lkchedy otechdy qotar ar al ytchedy lched otchd chokeedy	ykcheodain lkche y otechdy qotar ar al ytche y lched otchd chokeedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0297	f115v	f115v.5	6	oleed	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dair cheky qoteey otar chl oleed	dair cheky qoteey otar chl oleed	dair cheky qoteey otar chl olchd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0298	f115v	f115v.6	7	shed	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0299	f116r	f116r.10	7	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	chdain checkhy dar shedy qokeedy shdy rain sheedy cphol rteol chcpham	chd in checkhy d r shedy qokeedy shdy rain sheedy cphol r teol chcpham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0300	f116r	f116r.11	3	shed	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ol aiin shed qoteedy okeolshy qotain okedy chedy olchedy olkain als	ol aiin shed qoteedy okeolshey qotain okedy chedy olchedy olkain als	ol aiin shed qoteed okeolshy qotain oke y chedy olche y olkain als	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0301	f116r	f116r.19	9	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	porchey sheedy qotain chetar qotar ar arody chcthy rain otey ot y dain	porchey sheedy qotain chetar qotar ar arody chcthy rain otey oty dain	porchey sheedy qotain chetar qotar ar ar dy chcthy rain otey otey dain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0302	f116r	f116r.20	15	sfm	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	chol keedy ol cheey laiin y chedy otar okal okain olar otedy qoty rfam	chol keedy ol cheey raiin y chedy otar okal okain ol ar ytedy qoty rf m	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0303	f116r	f116r.21	8	rain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sairol sheey qokain chal qol chl l rain okain shckhy dtal orchcthdy lty	sairol sheey qokain chal qol chl lrain okain shckhy dtal orchcthdy lty	sairol sheey qokain chal qol chl lrain okain shckhy dtal orchcthdy lty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0304	f116r	f116r.30	8	okaly	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saraiin shey qokain chcthy okar air ollaiin okaly	saraiin shey qokain chcthy okar air ollain okaly	sar aiin shey qokain chcthy okar air allaiin okaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0305	f116r	f116r.31	4	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0306	f116r	f116r.32	2	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	olkeey rain shey qor oiin shey ol lchedy rshey qokeedy chtain oly	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0307	f116r	f116r.33	2	ykeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soraiin ykeey arain sheeky qokain sheey qol cheds ar r rsheg	soraiin ykeey orain sheeky qokain sheey qol cheds ar r arsheg	soraiin ykeey rain sheeky qokain sheey qol chedr ar r arsheg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0308	f116r	f116r.33	3	arain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soraiin ykeey arain sheeky qokain sheey qol cheds ar r rsheg	soraiin ykeey orain sheeky qokain sheey qol cheds ar r arsheg	soraiin ykeey rain sheeky qokain sheey qol chedr ar r arsheg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0309	f116r	f116r.36	2	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	qokeey rain shey okeey lkain l dain chey sheckhy qcthhy qoklain	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0310	f116r	f116r.42	10	cham	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0311	f116r	f116r.43	1	as	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	as ar al shear teey chcphy rain cphan ydar oty shey qokam	os ar al shear teey chcphy rain cphan odar aty shey qokam	os ar al shear teey chcphy rain cphan dar aty shey qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0312	f116r	f116r.43	7	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	as ar al shear teey chcphy rain cphan ydar oty shey qokam	os ar al shear teey chcphy rain cphan odar aty shey qokam	os ar al shear teey chcphy rain cphan dar aty shey qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0313	f116r	f116r.44	6	lcheor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	syokeedy qokain shckhy ol lcheor chky raiin chey qol okam	sq oteedy qokain shckhy ol lcheor chky raiin chey qol kam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0314	f116r	f116r.8	2	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dar yteedy chedy qokeey qokain qotody oteedar otedy ldy lchedy	dar yteedy chedy qokeey qokain qotody oteedar otedy ldy lchedy	dar yteedy chedy qokeey qokain qotody oteedar otedy ldy lchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0315	f11r	f11r.2	8	kchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	socthody qodory tshy daiin ytchy ytchaky kchol daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0316	f11r	f11r.3	4	dor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoty chol cthy dor ykychy choty dain chaiin daiin dod	qoty chol cthy dor ykychy choty dain chaiin daiin ded	qoty chol cthy dor ykychy choty dain chaiin daiin dod	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0317	f11v	f11v.7	3	dor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0318	f13r	f13r.1	2	opchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	torshor opchy shol dy qopchy shol opchor dypchy dchg	torshor opchy shol dy qopchy shol opchor dypchy dchm	torshor opchy ol dy qopchy shol opchor dypchy dchg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0319	f13r	f13r.5	4	kchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	shorodo shy tshy kchol dpchy qopchy otchol cfhol dy	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0320	f13r	f13r.6	2	dor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchoroiin chckhy d	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0321	f13r	f13r.6	6	okchor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchoroiin chckhy d	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0322	f13r	f13r.7	8	okchor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchy qoky chol dy qoy d oldy okchor doaiin	dchy qoky chol dy qokhy d oldy okchor doaiin	dchy qoky chol dy qoy d oldy okchor doaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0323	f13v	f13v.4	5	okos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o l s chey okos oaiin okshy qo	ols chey okos oaiin okshy qocky	ols chey okos oaiin okshy qo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0324	f14r	f14r.2	2	ykeey	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o ykeey soiiin chok qokchy da okol	o ykeey soiiin chok qokchy da okol	oykeey soiiin chok qokchy da okol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0325	f14r	f14r.2	7	okol	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o ykeey soiiin chok qokchy da okol	o ykeey soiiin chok qokchy da okol	oykeey soiiin chok qokchy da okol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0326	f14r	f14r.3	5	olol	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ydaiin olchy kchor daiin olol	ydaiin olchy kchor daiin olol	ydaiin olchy kchor daiin olol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
