family	surface	card_type	occurrences	lines	pages	working_default_de	composition	claim_scope
PREPARATION	ody	PRODUCTIVE_COMPOUND	37	37	30	fertiggestellter Ansatz	O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	oy	PRODUCTIVE_COMPOUND	12	12	11	Ansatz in Grundform	O_PREP+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	oiiin	PRODUCTIVE_COMPOUND	11	11	11	Zubereitung in Form IV	O_PREP+IIIN_FORM_IV	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	oees	PRODUCTIVE_COMPOUND	9	9	7	Ansatzcharge auf Endstufe	O_PREP+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ROOT	chry	PRODUCTIVE_COMPOUND	1	1	1	leicht getrocknete Wurzeldroge	CH_DRY+R_ROOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ROOT	rain	PRODUCTIVE_COMPOUND	21	21	14	Wurzeldroge in Charge II	R_ROOT+AIN_II	exact whole; composition predicts relatives only as a future explicit card
SEED	soiry	LEARNED_WHOLE	1	1	1	Saatgutansatz in zweiter Fraktion und Grundform	LEARNED_SOIRY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
SEED	sfm	LEARNED_WHOLE	1	1	1	eine Handvoll Saatgut und Blüten	LEARNED_SFM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
SEED	ssheckhy	PRODUCTIVE_COMPOUND	1	1	1	angefeuchtetes Samenkompositum in Grundstufe	S_SEED+SH_MOIST+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
SEED	soin	PRODUCTIVE_COMPOUND	5	5	5	Saatgutzubereitung in Form II	S_SEED+O_PREP+IN_FORM_II	exact whole; composition predicts relatives only as a future explicit card
SEED	solarol	PRODUCTIVE_COMPOUND	1	1	1	erste Fraktion des Saatgutansatzes als Grundauszug	SOL_SEED_PREP+AR_FRACTION_I+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
WOOD	leeesain	PRODUCTIVE_COMPOUND	1	1	1	Holzdroge mit Saatgut auf Langstufe, Charge II	L_WOOD+EEE_LONG_OR_FINAL+S_SEED+AIN_II	exact whole; composition predicts relatives only as a future explicit card
WOOD	loraiir	PRODUCTIVE_COMPOUND	1	1	1	Holzdrogenportion der dritten Fraktion	L_WOOD+OR_PORTION+AIIR_FRACTION_III	exact whole; composition predicts relatives only as a future explicit card
WOOD	lkey	PRODUCTIVE_COMPOUND	7	7	7	Holzdroge bis zur mittleren Heizstufe	L_WOOD+K_HOT+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
WOOD	lcheor	PRODUCTIVE_COMPOUND	2	2	2	eine Portion bis zur Mittelstufe getrocknete Holzdroge	L_WOOD+CH_DRY+E_MIDDLE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
WOOD	olol	PRODUCTIVE_COMPOUND	14	14	13	Holzdrogen-Grundansatz	O_PREP+L_WOOD+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
WOOD	olchdaiin	PRODUCTIVE_COMPOUND	2	2	1	Holzdrogenansatz aus drei Dosen Trockendroge	O_PREP+L_WOOD+CH_DRY+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
WOOD	lorain	PRODUCTIVE_COMPOUND	1	1	1	Holzportion in Charge II	L_WOOD+OR_PORTION+AIN_II	exact whole; composition predicts relatives only as a future explicit card
WOOD	olkal	PRODUCTIVE_COMPOUND	12	12	11	Holzdrogenansatz aus Rohstoff I leicht erhitzt	O_PREP+L_WOOD+K_HOT+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
WOOD	lols	PRODUCTIVE_COMPOUND	1	1	1	eine Charge Holzstoff	L_WOOD+OL_MATERIAL+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
