occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v41_gloss_de	v42_gloss_de	v41_scope_state	v42_scope_state	v42_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G665-T0256	f113v	f113v.9	5	5	7	checkhol	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chokaiin	cholkaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	getrockneter Arzneikompositum-Grundstoff	getrockneter Arzneikompositum-Grundstoff	CH_DRY+E_MIDDLE+CKH_COMPOSITE+OL_MATERIAL	trockenes Arzneikompositum im Ansatz	1	1	1	1	dair ar okaiin chokaiin checkhol cholkaiin olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	[checkhol:?]	getrockneter Arzneikompositum-Grundstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion II; Drogenfraktion I; Ansatz auf Heizstufe III; Trockenansatz, heiß auf Stufe III; getrockneter Arzneikompositum-Grundstoff; Trockengut, heiß im dritten Grad; Holzdroge im Ansatz leicht getrocknet	1	0	0
G665-T0257	f114r	f114r.24	7	7	13	chos	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cphochy	aiir	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Charge Trockenansatz	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	1	1	1	0	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin oldal chor chpeeeey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty choposair cphy dair	[chos:?]	eine Charge Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tchedaiin:?]; Ansatz aus abgemessenem Holzrohstoff I; Pflanzenteil; [chpcheey:?]; [chcphey:?]; [cphochy:?]; eine Charge Trockenansatz; [aiir:?]; trocken-kalt am Gradanfang; [chopo:?]; Samenfraktion II; [cphy:?]; abgemessene Fraktion II	1	0	0
G665-T0258	f114r	f114r.25	10	10	14	okol	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	aiy	aiir	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	heißer Ansatzstoff	heißer Ansatzstoff	O_PREP+K_HOT+OL_MATERIAL	heißer Grundauszug	1	1	1	0	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	oaiil chey qokeedy chedy qoeey qokodaiin cheey kair aiy okol aiir otair or airy	[okol:?]	heißer Ansatzstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[oaiil:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe gebracht; nimm die Endportion hinzu; [qokodaiin:?]; vollständig getrocknet; [kais:?]; [aiy:?]; heißer Ansatzstoff; [aiir:?]; [otair:?]; Drogenportion; [airy:?]	1	0	0
G665-T0259	f114r	f114r.30	11	11	14	qoain	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOAIN_ACTION	olkeedy	ain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm zwei Teile	nimm zwei Teile	QO_COMMAND+AIN_II	Qualitätsstufe II	1	1	1	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	[qoain:?]	nimm zwei Teile	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: abgemessene Trockenfraktion I, Mittelstufe; Ansatz auf Heizendstufe abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; drei Teile; [oeedaiin:?]; [qoaiin:?]; [ykedy:?]; heiße Drogenfraktion II im Ansatz; Holzdrogenansatz vollständig erhitzt und abgeschlossen; nimm zwei Teile; zwei Teile; Ansatz auf Heizendstufe; Wurzel/Wurzeldroge: Maß-/Einheitsform I	1	0	0
G665-T0260	f114r	f114r.33	5	5	14	yteey	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YTEEY_ACTION	saiin	aiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle hiervon bis zur Endstufe ab	kühle hiervon bis zur Endstufe ab	Y_REFERENCE+T_COLD+EE_END+Y_START_OR_CLOSE	diese Droge vollständig gekühlt	1	1	1	0	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	daiin oteed aiin saiin yteey aiin al odaiin chedal odain aiin cheo dal chedy	daiin oteedaiin raiin yteey aiin al odaiin chedal odaiir aiin cheo dal che y	[yteey:?]	kühle hiervon bis zur Endstufe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; [oteed:?]; drei Teile; Samen/Saatgut, Typ/Charge III; kühle hiervon bis zur Endstufe ab; drei Teile; Rohstoff I; Zubereitungsdosis III; trockene abgemessene Rohstoffmenge I in der Gradmitte; [odaiis:?]; drei Teile; trocken angesetzte Zubereitung; abgemessene Rohstoffmenge I; bis zur mittleren Trockenstufe gebracht	1	0	0
G665-T0261	f114r	f114r.35	3	3	13	oy	P	MEDIAL	S	B	3	PREPARATION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	air	sheo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz in Grundform	Ansatz in Grundform	O_PREP+Y_START_OR_CLOSE	Ansatz abschließen	1	1	1	0	pcheos air oy sheo qokey sheekas oar ytched lked o kchdar otal kar	pcheos air oy sheo qokchey sheekas oar ytched lked okchdar otal kar	pcheos air oy sheo qokchey sheekas oar ytched lked y tchdar otal kar	[oy:?]	Ansatz in Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheos:?]; zweite Drogenfraktion; Ansatz in Grundform; Feuchtzubereitung; bis zur mittleren Heizstufe; [sheekas:?]; Drogenfraktion I im Ansatz; [ytched:?]; [lked:?]; Ansatz mit kchdar; Rohstoff I, leicht gekühlt im Ansatz; heiße Drogenfraktion I	1	0	0
G665-T0262	f114r	f114r.40	1	1	10	yteedy	P	BOS	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YTEEDY_ACTION	<BOS>	qotey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle hiervon vollständig ab und schließe	kühle hiervon vollständig ab und schließe	Y_REFERENCE+T_COLD+EE_END+DY_FINISHED	Eintrag: vollständig gekühlte Zubereitung	0	0	1	0	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	ytee y qotey qoe aiin qokchedy teedy qoteeedy qotar otees chos otch y	[yteedy:?]	kühle hiervon vollständig ab und schließe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kühle hiervon vollständig ab und schließe; bis zur mittleren Kühlstufe; [qoedaiin:?]; heiß und bis zur mittleren Trockenstufe gebracht; bis zur Kühlendstufe gebracht; [qoteeedy:?]; kalte Drogenfraktion I; [otees:?]; eine Charge Trockenansatz; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	1	0	0
G665-T0263	f114r	f114r.40	9	9	10	chos	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otees	otchdy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Charge Trockenansatz	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	1	1	1	0	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	ytee y qotey qoe aiin qokchedy teedy qoteeedy qotar otees chos otch y	[chos:?]	eine Charge Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kühle hiervon vollständig ab und schließe; bis zur mittleren Kühlstufe; [qoedaiin:?]; heiß und bis zur mittleren Trockenstufe gebracht; bis zur Kühlendstufe gebracht; [qoteeedy:?]; kalte Drogenfraktion I; [otees:?]; eine Charge Trockenansatz; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	1	0	0
G665-T0264	f114r	f114r.41	1	1	11	oshey	P	BOS	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	daiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz bis zur mittleren Stufe eingeweicht	Ansatz bis zur mittleren Stufe eingeweicht	O_PREP+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	weiche den Ansatz bis zur mittleren Stufe ein	1	1	1	0	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin o qoeeosain	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	[oshey:?]	Ansatz bis zur mittleren Stufe eingeweicht	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz bis zur mittleren Stufe eingeweicht; drei Maße; angefeuchteter Ansatz, abgeschlossen; leicht gekühlt; vollständig getrocknet; kalt, Grad III; heiß, Grad III; heißer Zustand, Bindungsstufe III; [oqotaiiin:?]; Ansatz mit qoeeosain	1	0	0
G665-T0265	f114r	f114r.43	5	5	11	chos	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chedal	oral	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Charge Trockenansatz	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	1	1	1	0	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	ycheedy qeoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	ychee y qoodaiin daiiral chedal chos oral te y qotchdy qotar cheo dain	[chos:?]	eine Charge Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheedy:?]; [qoodaiin:?]; [daiiral:?]; trockene abgemessene Rohstoffmenge I in der Gradmitte; eine Charge Trockenansatz; Rohstoffportion, Klasse I; bis zur mittleren Kühlstufe gebracht; kalt und angetrocknet; kalte Drogenfraktion I; trocken angesetzte Zubereitung; zwei Maße	1	0	0
G665-T0266	f114v	f114v.13	4	4	5	oiiin	P	MEDIAL	S	B	3	PREPARATION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	s	chcthain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Zubereitung in Form IV	Zubereitung in Form IV	O_PREP+IIIN_FORM_IV	vier Teile Ansatz	0	0	1	0	sheedy qoteeo s oiiin chcthain	sheedy qoteeo soiiin chcthain	sheedy qoteeosoiiin chcthain	[oiiin:?]	Zubereitung in Form IV	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	vollständig eingeweicht; [qoteeo:?]; Samen-/Saatgutposten; Zubereitung in Form IV; [chcthain:?]	1	0	0
G665-T0267	f114v	f114v.17	2	2	6	chos	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheoal	oaiir	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Charge Trockenansatz	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	1	1	1	0	sheoal chos oaiir alchedy chcphedy okary	sheoal chos oaiir alchedy chcphedy okory	sheoal chos oaiir alchedy chcphedy okory	[chos:?]	eine Charge Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht angesetzte Zubereitung aus Rohstoff I; eine Charge Trockenansatz; Zubereitung, Teil-/Sortierklasse III; [alchedy:?]; [chcphedy:?]; heiße Ansatzfraktion I, abgeschlossen	1	0	0
G665-T0268	f114v	f114v.20	8	8	10	chdor	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qofchdar	chdy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine abgemessene Portion Trockendroge	eine abgemessene Portion Trockendroge	CH_DRY+D_MEASURE+OR_PORTION	eine Dosis getrockneter Drogenteil	1	1	1	1	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	[chdor:?]	eine abgemessene Portion Trockendroge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tshedain:?]; [qotchody:?]; erhitze Folgendes: bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe gebracht; drei Maße; [qofchdar:?]; eine abgemessene Portion Trockendroge; angetrocknet; abgemessene Fraktion I, abgeschlossen	1	0	0
G665-T0269	f114v	f114v.24	7	7	9	yteedy	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YTEEDY_ACTION	qodeedy	aiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle hiervon vollständig ab und schließe	kühle hiervon vollständig ab und schließe	Y_REFERENCE+T_COLD+EE_END+DY_FINISHED	Eintrag: vollständig gekühlte Zubereitung	1	1	1	0	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	oltaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	[yteedy:?]	kühle hiervon vollständig ab und schließe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Holzdrogenansatz auf Heizstufe III; [cheotaiin:?]; [qoteody:?]; [qokod:?]; [sheoeed:?]; [qodeedy:?]; kühle hiervon vollständig ab und schließe; drei Teile; Maßeinheit I	1	0	0
G665-T0270	f114v	f114v.27	2	2	11	sheeo	P	MEDIAL	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	o	l	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+EE_END+O_PREP	zweiter Einweichansatz	0	0	1	0	o sheeo l kchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	osheeo lkcheo okeey qoteor chokaiin chdy qokaiin chokeey tain ary	osheeo lkchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	[sheeo:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz mit sheeo; Holzdroge in der gebundenen Anschlussform; Ansatz auf Heizendstufe; [qoteor:?]; Trockenansatz, heiß auf Stufe III; angetrocknet; heiß, Grad III; heiß-trockener Ansatz am Gradende; [tainary:?]	1	0	0
G665-T0271	f114v	f114v.30	11	11	11	rain	P	EOS	S	B	3	ROOT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	teey	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Wurzeldroge in Charge II	Wurzeldroge in Charge II	R_ROOT+AIN_II	zwei Teile Wurzeldroge	1	1	1	0	y cheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qoochy qolcheey qoteey qotaiin otal otaiin oteeo teey rain	ycheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	[rain:?]	Wurzeldroge in Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: vollständig getrocknet; [qooeey:?]; [qolcheey:?]; bis zur Kühlendstufe; kalt, Grad III; Rohstoff I, leicht gekühlt im Ansatz; kalt im Zubereitungsrahmen, Grad III; zweiter Kaltansatz; bis zur Kühlendstufe; Wurzeldroge in Charge II	1	0	0
G665-T0272	f114v	f114v.31	4	4	9	lkchedy	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	LKCHEDY_ACTION	otcheody	okol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	L_WOOD+K_HOT+CH_DRY+E_MIDDLE+DY_FINISHED	heiß getrocknete Holzdroge	1	1	1	1	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	[lkchedy:?]	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Teile Holzdrogenansatz; trocken angesetzte Zubereitung; [otcheody:?]; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; heißer Ansatzstoff; Ansatz auf Heizstufe III; kalt im Zubereitungsrahmen, Grad III; Rohstoff I, leicht gekühlt im Ansatz; kalte Drogenfraktion I	1	0	0
G665-T0273	f114v	f114v.31	5	5	9	okol	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lkchedy	okaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	heißer Ansatzstoff	heißer Ansatzstoff	O_PREP+K_HOT+OL_MATERIAL	heißer Grundauszug	1	1	1	1	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	[okol:?]	heißer Ansatzstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Teile Holzdrogenansatz; trocken angesetzte Zubereitung; [otcheody:?]; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; heißer Ansatzstoff; Ansatz auf Heizstufe III; kalt im Zubereitungsrahmen, Grad III; Rohstoff I, leicht gekühlt im Ansatz; kalte Drogenfraktion I	1	0	0
G665-T0274	f114v	f114v.5	3	3	5	okaly	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OKALY_ACTION	qokeedy	cheedain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Rohstoff-I-Ansatz leicht erhitzen und abschließen	Rohstoff-I-Ansatz leicht erhitzen und abschließen	O_PREP+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	heißer Rohstoff-I-Ansatz in Grundform	1	1	1	1	chedy qokeedy okaly cheedain shedy	chedy qokeedy okaly cheedain shedy	chedy qokeedy okaly cheedain shedy	[okaly:?]	Rohstoff-I-Ansatz leicht erhitzen und abschließen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; Rohstoff-I-Ansatz leicht erhitzen und abschließen; [cheedain:?]; bis zur mittleren Einweichstufe gebracht	1	0	0
G665-T0275	f115r	f115r.11	8	8	12	rain	P	MEDIAL	S	B	@	ROOT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qototeeey	cheo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Wurzeldroge in Charge II	Wurzeldroge in Charge II	R_ROOT+AIN_II	zwei Teile Wurzeldroge	1	1	1	0	daiin chedy chol chedy qokoiin qokcheedy qototeeey rain cheo chkain cho lory	daiin chedy chol chedy qokaiin qokcheedy qototeeey rain cheo chkain cho lory	daiin chedy chol chedy qokaiin qokchee y qototeeey rain cheo chkain cho lory	[rain:?]	Wurzeldroge in Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; bis zur mittleren Trockenstufe gebracht; Trockengut; bis zur mittleren Trockenstufe gebracht; [qokoiin:?]; heiß und vollständig getrocknet; [qototeeey:?]; Wurzeldroge in Charge II; trocken angesetzte Zubereitung; trocken-heiß, Stufe II; Trockenansatz; [lory:?]	1	0	0
G665-T0276	f115r	f115r.14	11	11	13	as	P	MEDIAL	S	B	@	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chtar	kaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	ein gleicher Teil der Arzneispecies	ein gleicher Teil der Arzneispecies	A_PART_OR_LINK+S_TERM_SPECIES	ein Teil Saatgut	1	1	1	0	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	ycheeo rcheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kain dam	ycheeo r cheeo qo lkain cheey saiin cheedy tcheo lodar chtar as kaiin dam	[as:?]	ein gleicher Teil der Arzneispecies	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: zweiter Trockenansatz; [rcheeo:?]; nimm Folgendes: Holzdroge, heiß auf Stufe II; vollständig getrocknet; Samen/Saatgut, Typ/Charge III; vollständig getrocknet; [tcheo:?]; [lodar:?]; [chtar:?]; ein gleicher Teil der Arzneispecies; heiß, Grad III; Dosis I	1	0	0
G665-T0277	f115r	f115r.16	1	1	11	dshedy	P	BOS	S	B	@	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	DSHEDY_ACTION	<BOS>	qotshedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	D_MEASURE+SH_MOIST+E_MIDDLE+DY_FINISHED	eine Dosis fertig eingeweichte Droge	1	1	1	0	dshedy qotshedy dar oltedy qotar chodar cheocthy chdy qotor otchdy qotolchd	dshedy qotshedy dar oltedy qotor chodar cheocthy chdy qotor otchdy qotolchd	dshedy qotshedy dar olte y qotor chodar cheocthy chdy qotor otchdy qotolchd	[dshedy:?]	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; kalt und bis zur mittleren Einweichstufe gebracht; abgemessene Fraktion I; Holzdrogenansatz bis zur mittleren Kühlstufe, fertig; kalte Drogenfraktion I; [chodar:?]; attributiv trockene CTH-Drogenzubereitung; angetrocknet; kalte Drogenportion; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [qotolchd:?]	1	0	0
G665-T0278	f115r	f115r.2	5	5	11	qokeeor	P	MEDIAL	S	B	@	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEEOR_ACTION	qoky	cheody	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze eine Portion vollständig	erhitze eine Portion vollständig	QO_COMMAND+K_HOT+EE_END+OR_PORTION	nimm eine vollständig erhitzte Drogenportion	1	1	1	0	dcheeos shedy qokeeo qoky qokeeor cheody qokeeo qokeo rorol kcheody qokchy	dcheeos shedy qokeeo qoky qokeeor cheody qokeeo qokeo rorol kcheody qokchy	dcheeos shedy qokeeo qoky qokeeor cheody qokeeo qokeo rarol kcheo y qokchy	[qokeeor:?]	erhitze eine Portion vollständig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dcheeos:?]; bis zur mittleren Einweichstufe gebracht; heißer Ansatz, Bindungsstufe II; leicht erhitzt; erhitze eine Portion vollständig; getrockneter Ansatz; heißer Ansatz, Bindungsstufe II; bereite einen heißen Auszug; [rorol:?]; [kcheody:?]; heiß und angetrocknet	1	0	0
G665-T0279	f115r	f115r.20	1	1	14	lcheod	P	BOS	S	B	@	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	LCHEOD_ACTION	<BOS>	lkchedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab	L_WOOD+CH_DRY+E_MIDDLE+O_PREP+D_TERM_CLOSE	getrockneten Holzdrogenansatz nach mittlerer Stufe abziehen	1	1	1	0	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	[lcheod:?]	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Arzneikompositum im Trockenansatz am Gradanfang; bis zur mittleren Trockenstufe gebracht; heiß und bis zur mittleren Trockenstufe gebracht; leicht erhitzt; Pflanzenteil; Rohstoff I; [alor:?]; vollständig getrocknet; gib Folgendes hinzu: [keo:?]; Wurzel; bis zur mittleren Einweichstufe	1	0	0
