source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P912-E2072	f69v	f69v	CELESTIAL	f69v.2	927	drei getrennte heterogene Himmelsraeder	ol	OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2073	f69v	f69v	CELESTIAL	f69v.2	928	drei getrennte heterogene Himmelsraeder	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2074	f69v	f69v	CELESTIAL	f69v.2	929	drei getrennte heterogene Himmelsraeder	ykeeody	Y+K+EE+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2075	f69v	f69v	CELESTIAL	f69v.2	930	drei getrennte heterogene Himmelsraeder	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2076	f69v	f69v	CELESTIAL	f69v.2	931	drei getrennte heterogene Himmelsraeder	dal	AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2077	f69v	f69v	CELESTIAL	f69v.2	932	drei getrennte heterogene Himmelsraeder	ody	O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2078	f69v	f69v	CELESTIAL	f69v.2	933	drei getrennte heterogene Himmelsraeder	airchy	AIR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Ringlauf, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2079	f69v	f69v	CELESTIAL	f69v.2	934	drei getrennte heterogene Himmelsraeder	choky	OK+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2080	f69v	f69v	CELESTIAL	f69v.2	935	drei getrennte heterogene Himmelsraeder	ychey	Y+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2081	f69v	f69v	CELESTIAL	f69v.2	936	drei getrennte heterogene Himmelsraeder	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2082	f69v	f69v	CELESTIAL	f69v.3	937	drei getrennte heterogene Himmelsraeder	doair	D_ADDR+O+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2083	f69v	f69v	CELESTIAL	f69v.3	938	drei getrennte heterogene Himmelsraeder	otaldal	OT+AL+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2084	f69v	f69v	CELESTIAL	f69v.3	939	drei getrennte heterogene Himmelsraeder	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2085	f69v	f69v	CELESTIAL	f69v.3	940	drei getrennte heterogene Himmelsraeder	chdy	CHD+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2086	f69v	f69v	CELESTIAL	f69v.3	941	drei getrennte heterogene Himmelsraeder	otoar	OT+O+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2087	f69v	f69v	CELESTIAL	f69v.3	942	drei getrennte heterogene Himmelsraeder	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2088	f69v	f69v	CELESTIAL	f69v.3	943	drei getrennte heterogene Himmelsraeder	chy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2089	f69v	f69v	CELESTIAL	f69v.3	944	drei getrennte heterogene Himmelsraeder	qoteor	OT+E+OR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2090	f69v	f69v	CELESTIAL	f69v.3	945	drei getrennte heterogene Himmelsraeder	cho	HO	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Teil.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2091	f69v	f69v	CELESTIAL	f69v.3	946	drei getrennte heterogene Himmelsraeder	qotair	OT+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2092	f69v	f69v	CELESTIAL	f69v.3	947	drei getrennte heterogene Himmelsraeder	chda	CHD+A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2093	f69v	f69v	CELESTIAL	f69v.3	948	drei getrennte heterogene Himmelsraeder	oteeal	OT+EE+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2094	f69v	f69v	CELESTIAL	f69v.3	949	drei getrennte heterogene Himmelsraeder	cheor	CHEO+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: lokaler Eintrag, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2095	f69v	f69v	CELESTIAL	f69v.3	950	drei getrennte heterogene Himmelsraeder	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2096	f69v	f69v	CELESTIAL	f69v.3	951	drei getrennte heterogene Himmelsraeder	air	AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2097	f69v	f69v	CELESTIAL	f69v.3	952	drei getrennte heterogene Himmelsraeder	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2098	f69v	f69v	CELESTIAL	f69v.3	953	drei getrennte heterogene Himmelsraeder	ytyd	Y+T+Y+D_LABEL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, dieser Platz, d-Zeichen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2099	f69v	f69v	CELESTIAL	f69v.3	954	drei getrennte heterogene Himmelsraeder	a	A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: lokale Adresse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2100	f69v	f69v	CELESTIAL	f69v.3	955	drei getrennte heterogene Himmelsraeder	dchy	D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2101	f69v	f69v	CELESTIAL	f69v.3	956	drei getrennte heterogene Himmelsraeder	otoly	OT+OL+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2102	f69v	f69v	CELESTIAL	f69v.3	957	drei getrennte heterogene Himmelsraeder	okeodal	OK+E+O+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2103	f69v	f69v	CELESTIAL	f69v.3	958	drei getrennte heterogene Himmelsraeder	oteoarar	OT+E+O+AR+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2104	f69v	f69v	CELESTIAL	f69v.3	959	drei getrennte heterogene Himmelsraeder	cheteeser	CH+E+T+EE+S_ADDR+E+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, zweiter Grad, Sternbezug, erster Grad, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2105	f69v	f69v	CELESTIAL	f69v.3	960	drei getrennte heterogene Himmelsraeder	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2106	f69v	f69v	CELESTIAL	f69v.3	961	drei getrennte heterogene Himmelsraeder	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2107	f69v	f69v	CELESTIAL	f69v.3	962	drei getrennte heterogene Himmelsraeder	okody	OK+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2108	f69v	f69v	CELESTIAL	f69v.3	963	drei getrennte heterogene Himmelsraeder	dal	AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2109	f69v	f69v	CELESTIAL	f69v.3	964	drei getrennte heterogene Himmelsraeder	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2110	f69v	f69v	CELESTIAL	f69v.3	965	drei getrennte heterogene Himmelsraeder	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2111	f69v	f69v	CELESTIAL	f69v.4	966	drei getrennte heterogene Himmelsraeder	okeey	OK+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2112	f69v	f69v	CELESTIAL	f69v.4	967	drei getrennte heterogene Himmelsraeder	sar	S+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2113	f69v	f69v	CELESTIAL	f69v.5	968	drei getrennte heterogene Himmelsraeder	okeo	OK+E+O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2114	f69v	f69v	CELESTIAL	f69v.5	969	drei getrennte heterogene Himmelsraeder	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2115	f69v	f69v	CELESTIAL	f69v.6	970	drei getrennte heterogene Himmelsraeder	ochoyk	O+CH+O+Y+K	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Klassenkennung, Reihe aufrufen, dieser Platz, Wert zuordnen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2116	f69v	f69v	CELESTIAL	f69v.7	971	drei getrennte heterogene Himmelsraeder	ykeey	Y+K+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2117	f69v	f69v	CELESTIAL	f69v.8	972	drei getrennte heterogene Himmelsraeder	ytory	Y+T+OR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Eintragsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2118	f69v	f69v	CELESTIAL	f69v.9	973	drei getrennte heterogene Himmelsraeder	oeesy	O+EE+S+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, zweiter Grad, Klasse wählen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2119	f69v	f69v	CELESTIAL	f69v.10	974	drei getrennte heterogene Himmelsraeder	ytody	Y+T+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2120	f69v	f69v	CELESTIAL	f69v.11	975	drei getrennte heterogene Himmelsraeder	okody	OK+O+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2121	f69v	f69v	CELESTIAL	f69v.12	976	drei getrennte heterogene Himmelsraeder	otody	OT+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2122	f69v	f69v	CELESTIAL	f69v.13	977	drei getrennte heterogene Himmelsraeder	okeal	OK+E+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2123	f69v	f69v	CELESTIAL	f69v.14	978	drei getrennte heterogene Himmelsraeder	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2124	f69v	f69v	CELESTIAL	f69v.15	979	drei getrennte heterogene Himmelsraeder	oteeys	OT+EE+Y+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2125	f69v	f69v	CELESTIAL	f69v.16	980	drei getrennte heterogene Himmelsraeder	oteol	OT+E+OL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2126	f69v	f69v	CELESTIAL	f69v.17	981	drei getrennte heterogene Himmelsraeder	ykeydy	Y+K+E+Y+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, dieser Platz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2127	f69v	f69v	CELESTIAL	f69v.18	982	drei getrennte heterogene Himmelsraeder	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2128	f69v	f69v	CELESTIAL	f69v.19	983	drei getrennte heterogene Himmelsraeder	saral	S+AR+AL	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2129	f69v	f69v	CELESTIAL	f69v.20	984	drei getrennte heterogene Himmelsraeder	saiir	S+AIIN+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, verzeichneter Sollwert, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2130	f69v	f69v	CELESTIAL	f69v.21	985	drei getrennte heterogene Himmelsraeder	okolar	OK+OL+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, gleiche Reihe weiter, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2131	f69v	f69v	CELESTIAL	f69v.22	986	drei getrennte heterogene Himmelsraeder	ykeody	Y+K+E+O+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2132	f69v	f69v	CELESTIAL	f69v.23	987	drei getrennte heterogene Himmelsraeder	sarydy	S+AR+Y+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, dieser Platz, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2133	f69v	f69v	CELESTIAL	f69v.24	988	drei getrennte heterogene Himmelsraeder	otchy	OT+CH+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Klassenkennung, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2134	f69v	f69v	CELESTIAL	f69v.25	989	drei getrennte heterogene Himmelsraeder	okeey	OK+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2135	f69v	f69v	CELESTIAL	f69v.25	990	drei getrennte heterogene Himmelsraeder	dy	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2136	f69v	f69v	CELESTIAL	f69v.26	991	drei getrennte heterogene Himmelsraeder	okey	OK+E+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
