factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G515-A00059	G515-S006	G515-E0066	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	2	ar	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0065	1	3	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00060	G515-S006	G515-E0067	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	3	okoy	OK+O+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0067	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00061	G515-S006	G515-E0068	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	4	shy	Y	1	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0067	3	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00062	G515-S006	G515-E0069	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	5	pofochey	P+O+LOCAL_CHAR_F+O+CH+E+Y	6	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0069	5	5	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00063	G515-S006	G515-E0069	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	5	pofochey	P+O+LOCAL_CHAR_F+O+CH+E+Y	7	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0069	5	5	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00064	G515-S006	G515-E0070	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	6	opchy	O+P+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0070	6	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00065	G515-S006	G515-E0071	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	7	qopy	CARRIER_Q+O+P+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0071	7	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00066	G515-S006	G515-E0072	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	8	choldy	OL+Y	2	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0071	7	3	-1	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00067	G515-S006	G515-E0073	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	9	opydy	O+P+Y+DY	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0073	9	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00068	G515-S007	G515-E0074	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	1	cphy	CH+P+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0074	1	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00069	G515-S007	G515-E0076	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	3	ykoiin	Y+K+O+IIN	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0076	3	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00070	G515-S007	G515-E0077	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	4	cheol	CH+E+O+L	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0077	4	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00071	G515-S007	G515-E0077	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	4	cheol	CH+E+O+L	4	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0077	4	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00072	G515-S007	G515-E0080	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	7	checthy	CH+T+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0080	7	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00073	G515-S007	G515-E0083	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	10	chodaiin	CH+O+D_ADDR+AIIN	4	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0083	10	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00074	G515-S007	G515-E0084	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	11	oty	OT+Y	2	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0083	10	1	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00075	G515-S007	G515-E0085	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	12	okchy	OK+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0085	12	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00076	G515-S007	G515-E0089	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	16	chcthy	CH+CH+T+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0089	16	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00077	G515-S007	G515-E0090	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	17	qoty	OT+Y	2	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0089	16	3	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00078	G515-S007	G515-E0091	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	18	chy	Y	1	1	Y	POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0089	16	3	-2	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00079	G515-S007	G515-E0092	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	19	tolshy	T+OL+SH+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0092	19	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00080	G515-S007	G515-E0093	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	20	qotchy	OT+Y	2	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0092	19	3	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00081	G515-S007	G515-E0095	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	22	or	OR	1	1	OR	EINHEIT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0094	21	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00082	G515-S007	G515-E0096	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	23	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0094	21	1	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00083	G515-S007	G515-E0098	f20v	HERBAL	F20V_PROSE_01	F20V_WHOLE_PLANT	25	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0097	24	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00084	G515-S008	G515-E0101	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	3	otor	OT+OR	2	1	OR	EINHEIT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0099	1	2	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00085	G515-S008	G515-E0103	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	5	shor	SH+OR	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0103	5	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00086	G515-S008	G515-E0104	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	6	fshodchy	LOCAL_CHAR_F+SH+O+D_ADDR+CH+Y	6	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0104	6	5	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00087	G515-S008	G515-E0105	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	7	otchy	OT+CH+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0105	7	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00088	G515-S008	G515-E0106	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	8	chcphy	CH+CH+P+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0106	8	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00089	G515-S008	G515-E0107	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	9	dy	Y	1	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0106	8	3	-1	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00090	G515-S008	G515-E0109	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	11	chockhy	HO+CH+K+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0109	11	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00091	G515-S008	G515-E0110	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	12	dan	AIN	1	1	AIN	ANTEIL	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0109	11	3	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00092	G515-S008	G515-E0111	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	13	cheoy	CH+E+O+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0111	13	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00093	G515-S008	G515-E0111	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	13	cheoy	CH+E+O+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0111	13	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00094	G515-S008	G515-E0113	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	15	cheos	CH+E+O+S	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0113	15	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00095	G515-S008	G515-E0114	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	16	char	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0113	15	4	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00096	G515-S008	G515-E0115	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	17	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0113	15	4	-2	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00097	G515-S008	G515-E0116	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	18	shocthy	SH+O+CH+T+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0116	18	4	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00098	G515-S008	G515-E0118	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	20	cthy	CH+T+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0118	20	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00099	G515-S008	G515-E0119	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	21	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0118	20	2	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00100	G515-S008	G515-E0120	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	22	sheoy	SH+E+O+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0120	22	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00101	G515-S008	G515-E0120	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	22	sheoy	SH+E+O+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0120	22	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00102	G515-S008	G515-E0121	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	23	tey	T+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0121	23	1	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00103	G515-S008	G515-E0121	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	23	tey	T+E+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0121	23	1	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00104	G515-S008	G515-E0123	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	25	soaiin	S+O+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0123	25	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00105	G515-S008	G515-E0124	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	26	shain	SH+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0124	26	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00106	G515-S008	G515-E0125	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	27	choraly	CH+OR+AL+Y	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0125	27	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00107	G515-S008	G515-E0125	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	27	choraly	CH+OR+AL+Y	3	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0125	27	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00108	G515-S008	G515-E0125	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	27	choraly	CH+OR+AL+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0125	27	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00109	G515-S008	G515-E0127	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	29	ar	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0126	28	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00110	G515-S008	G515-E0128	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	30	chy	Y	1	1	Y	POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0126	28	1	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00111	G515-S008	G515-E0129	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	31	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0126	28	1	-3	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00112	G515-S008	G515-E0132	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	34	ykchy	Y+K+Y	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0132	34	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00113	G515-S008	G515-E0132	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	34	ykchy	Y+K+Y	3	2	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0132	34	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00114	G515-S008	G515-E0133	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	35	keody	K+E+O+D_ADDR+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0133	35	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00115	G515-S008	G515-E0133	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	35	keody	K+E+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0133	35	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00116	G515-S008	G515-E0135	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	37	cthy	CH+T+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0135	37	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00117	G515-S008	G515-E0138	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	40	qoty	OT+Y	2	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0137	39	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00118	G515-S008	G515-E0140	f20v	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	42	shokaiin	SH+OK+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0140	42	2	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
