event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	rebuilt_reading_de	composition_status	form_owner_boundary_status	pass739_status
E113	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC022	olor	OL+OR	WEITER · ANSATZ	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E114	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E115	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC073	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E116	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E117	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC074	qokeedal	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E118	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E119	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E120	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E121	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E122	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC077	sshkchdy	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E123	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E124	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E125	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E126	f81v	B1	B1-S005	gemeinsame zweireihige Figuren-/Beckenstation	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E127	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E128	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	shckhy	CKH+Y	DURCHLASS · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E129	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	LEITEN	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E130	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC081	ral	R+AL	KUEHLEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E131	f81v	B1	B1-S007	gemeinsame zweireihige Figuren-/Beckenstation	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E132	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E133	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E134	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E135	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E136	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E137	f81v	B1	B1-S009	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E138	f81v	B1	B1-S010	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E139	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E140	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E141	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	lsho	LSH+O	WASCHEN · ARBEITSGANG	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E142	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	qokey	OK+E+Y	ANSETZEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	SAMMELSTELLE · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E147	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	lchedal	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E148	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E149	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	otar	OT+AR	DANACH · QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	ANWENDEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E152	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E154	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E156	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	sal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	KURZ · WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	LEITEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E161	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	oiiin	O+IIN	ARBEITSGANG · ARBEITSSTUFE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E166	f81v	B1	B1-S021	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	chal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E169	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E172	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	LEITEN · DURCHLASS · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E174	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC102	lched	L+CHD	LEITEN · UMSETZEN	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E175	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E176	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E177	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC104	qokaly	OK+AL+Y	ANSETZEN · ZIELSTELLE · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E178	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC105	solkaiin	SOLK+AIIN	SAMMELSTELLE · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E179	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E180	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E181	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E182	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC106	octheol	O+CTH+E+OL	ARBEITSGANG · BEREITEN · KURZ · WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E183	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E184	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC108	ldy	L+DY	LEITEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E185	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E186	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E187	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E188	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E189	f82r	B2	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E190	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	OT+AIIN	DANACH · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E191	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	OK+AR	ANSETZEN · QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E192	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E193	f82r	B2	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E194	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E195	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E196	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E197	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E198	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E199	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC003	char	AR	QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E200	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E201	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E202	f82r	B2	B2-S012	mittlere rechte unklare Station	PROC116	lchy	L+CH+Y	LEITEN · ENTNEHMEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E203	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E204	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	CTH+E+Y	BEREITEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E205	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E206	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	L+EE+Y	LEITEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E207	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC009	daiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E208	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E209	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E210	f82r	B2	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E211	f82r	B2	B2-S014	unteres grünes Mehrfigurenbecken	PROC121	lar	L+AR	LEITEN · QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E212	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	SH+E+Y	HALTEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E213	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E214	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC055	cheal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E215	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC123	lchedar	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E216	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · TEIL	HAS_CONTEXT_SINGLETON_COMPONENT	UNCHANGED	UNCHANGED_EVENT_AND_READING
E217	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC009	aiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E218	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E219	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E220	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	OK+E+Y	ANSETZEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E221	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	P+CHD+DY	FUELLEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E222	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E223	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	AL+DY	ZIELSTELLE · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
