exact_card_id	semantic_family	component_recipe	rebuilt_reading_de	component_count	pass737_status	pass738_status	registered_surfaces	events	pass739_status
PROC110	SEM105	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	sheckhy	1	UNCHANGED_CARD_COMPOSITION
PROC111	SEM106	SH+E+DY	HALTEN · KURZ · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	dshedy	1	UNCHANGED_CARD_COMPOSITION
PROC112	SEM107	OT+AIIN	DANACH · SOLLMASS	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	otaiin|sotaiin	3	UNCHANGED_CARD_COMPOSITION
PROC113	SEM108	OK+AR	ANSETZEN · QUELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qokar	1	UNCHANGED_CARD_COMPOSITION
PROC114	SEM109	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	solshedy	1	UNCHANGED_CARD_COMPOSITION
PROC116	SEM110	L+CH+Y	LEITEN · ENTNEHMEN · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lchy	1	UNCHANGED_CARD_COMPOSITION
PROC117	SEM111	CTH+E+Y	BEREITEN · KURZ · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qcthey|shcthey	2	UNCHANGED_CARD_COMPOSITION
PROC118	SEM112	L+EE+Y	LEITEN · LANG · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lcheey	1	UNCHANGED_CARD_COMPOSITION
PROC119	SEM113	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qokeeedy	1	UNCHANGED_CARD_COMPOSITION
PROC120	SEM114	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lchedy	8	UNCHANGED_CARD_COMPOSITION
PROC121	SEM115	L+AR	LEITEN · QUELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lar	1	UNCHANGED_CARD_COMPOSITION
PROC122	SEM116	SH+E+Y	HALTEN · KURZ · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	tshey	1	UNCHANGED_CARD_COMPOSITION
PROC123	SEM117	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lchedar	1	UNCHANGED_CARD_COMPOSITION
PROC124	SEM118	CH+E+S	ENTNEHMEN · KURZ · TEIL	3	HAS_SINGLETON_COMPONENT_GUESS	HAS_CONTEXT_SINGLETON_COMPONENT	ches	1	UNCHANGED_CARD_COMPOSITION
PROC125	SEM119	P+CHD+DY	FUELLEN · UMSETZEN · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	pchedy	1	UNCHANGED_CARD_COMPOSITION
PROC126	SEM120	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	rsheal	1	UNCHANGED_CARD_COMPOSITION
PROC127	SEM121	AL+DY	ZIELSTELLE · SCHLUSS	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	daldy	1	UNCHANGED_CARD_COMPOSITION
PROC128	SEM122	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	rshedy	1	UNCHANGED_CARD_COMPOSITION
PROC129	SEM123	OT+EE+DY	DANACH · LANG · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qoteedy	2	UNCHANGED_CARD_COMPOSITION
PROC130	SEM124	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lochedy	1	UNCHANGED_CARD_COMPOSITION
PROC131	SEM125	OT+AL	DANACH · ZIELSTELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	otal|qotal	3	UNCHANGED_CARD_COMPOSITION
PROC132	SEM126	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chkeedy	1	UNCHANGED_CARD_COMPOSITION
PROC134	SEM127	P+CHD+AL	FUELLEN · UMSETZEN · ZIELSTELLE	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	pchedal	1	UNCHANGED_CARD_COMPOSITION
PROC135	SEM128	OT+E+DY	DANACH · KURZ · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	otedy	2	UNCHANGED_CARD_COMPOSITION
PROC136	SEM129	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	5	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	shecthedchy	1	UNCHANGED_CARD_COMPOSITION
PROC137	SEM130	AR+Y	QUELLE · DIES	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chary	1	UNCHANGED_CARD_COMPOSITION
PROC138	SEM131	OK+AIR	ANSETZEN · WASSER	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	okair	1	UNCHANGED_CARD_COMPOSITION
PROC139	SEM132	SH+EE+DY	HALTEN · LANG · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	sheedy	1	UNCHANGED_CARD_COMPOSITION
PROC140	SEM133	L+O	LEITEN · ARBEITSGANG	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lo	1	UNCHANGED_CARD_COMPOSITION
PROC141	SEM134	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qokshedy	1	UNCHANGED_CARD_COMPOSITION
PROC142	SEM135	SHED+AL	ABSETZEN · ZIELSTELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	shedal	2	UNCHANGED_CARD_COMPOSITION
PROC143	SEM136	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	shecthy	1	UNCHANGED_CARD_COMPOSITION
PROC144	SEM137	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	dalchdy	1	UNCHANGED_CARD_COMPOSITION
PROC145	SEM138	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	otchedy|qotchedy	2	UNCHANGED_CARD_COMPOSITION
PROC166	SEM138	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	otchdy	1	UNCHANGED_CARD_COMPOSITION
PROC146	SEM139	EE+AR	LANG · QUELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	cheedar	1	UNCHANGED_CARD_COMPOSITION
PROC147	SEM140	L+AIIN	LEITEN · SOLLMASS	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chldaiin	1	UNCHANGED_CARD_COMPOSITION
PROC148	SEM141	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chealror	1	UNCHANGED_CARD_COMPOSITION
PROC149	SEM142	EEE+T+Y	VOLL · ANWENDEN · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	cheeety	1	UNCHANGED_CARD_COMPOSITION
PROC150	SEM143	CHD+AIR	UMSETZEN · WASSER	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	schedair	1	UNCHANGED_CARD_COMPOSITION
PROC151	SEM144	CHD+AIN	UMSETZEN · PORTION	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chedain	1	UNCHANGED_CARD_COMPOSITION
PROC152	SEM145	OT+E+AIIN	DANACH · KURZ · SOLLMASS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qotedaiin	1	UNCHANGED_CARD_COMPOSITION
PROC153	SEM146	OL+AL+Y	WEITER · ZIELSTELLE · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	olsaly	1	UNCHANGED_CARD_COMPOSITION
PROC154	SEM147	OL+Y	WEITER · DIES	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qolchey	1	UNCHANGED_CARD_COMPOSITION
PROC155	SEM148	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	4	HAS_SINGLETON_COMPONENT_GUESS	HAS_CONTEXT_SINGLETON_COMPONENT	qokylddy	1	UNCHANGED_CARD_COMPOSITION
PROC156	SEM149	AIN	PORTION	1	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	dain	2	UNCHANGED_CARD_COMPOSITION
PROC158	SEM150	OK+EE+OL	ANSETZEN · LANG · WEITER	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	okeeol	1	UNCHANGED_CARD_COMPOSITION
PROC159	SEM151	L+K+E+DY	LEITEN · ZUGEBEN · KURZ · SCHLUSS	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lkedy	1	UNCHANGED_CARD_COMPOSITION
PROC161	SEM152	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qockhey	1	UNCHANGED_CARD_COMPOSITION
PROC162	SEM153	AIR+Y+DY	WASSER · DIES · SCHLUSS	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	dairydy	1	UNCHANGED_CARD_COMPOSITION
PROC163	SEM154	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chckhal	1	UNCHANGED_CARD_COMPOSITION
PROC164	SEM155	SOLK+E+Y	SAMMELSTELLE · KURZ · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	solkey	1	UNCHANGED_CARD_COMPOSITION
PROC165	SEM156	K+AR	ZUGEBEN · QUELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	skar	1	UNCHANGED_CARD_COMPOSITION
PROC167	SEM157	L+OL	LEITEN · WEITER	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	lol	1	UNCHANGED_CARD_COMPOSITION
PROC168	SEM158	CHD+AL	UMSETZEN · ZIELSTELLE	2	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	chdal	1	UNCHANGED_CARD_COMPOSITION
PROC169	SEM159	DA+IIN	ZWEIT · ARBEITSSTUFE	2	HAS_SINGLETON_COMPONENT_GUESS	HAS_CONTEXT_SINGLETON_COMPONENT	daiiin	1	UNCHANGED_CARD_COMPOSITION
PROC170	SEM160	SOLK+EE+Y	SAMMELSTELLE · LANG · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	solkeey	1	UNCHANGED_CARD_COMPOSITION
PROC171	SEM161	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	4	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	qekey	1	UNCHANGED_CARD_COMPOSITION
PROC172	SEM162	R+AL+Y	KUEHLEN · ZIELSTELLE · DIES	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	raly	1	UNCHANGED_CARD_COMPOSITION
PROC173	SEM163	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	3	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	ldalor	1	UNCHANGED_CARD_COMPOSITION
