gdt460_label_id	source_event_id	physical_page	register	locus	owner_de	surface	content_class	hybrid_status	prefix_stem	prefix_recipe	prefix_value_de	learned_center_surface	learned_center_default_de	suffix_stem	suffix_recipe	suffix_value_de	known_edge_character_count	surface_character_count	known_edge_fraction	edge_recipe_trace	owner_family_stem_trace	hybrid_short_default_de	strongest_rival	image_object_id	review_image_sha256
G460-L049	P1008-E0365	f72r	CELESTIAL	f72r3.12	lokale Kennung für Tierkreis-Ringgruppe G	opoeey	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	opoeey	STERNSTELLENNAME	NONE	NONE	NONE	0	6	0.000000	NONE	NONE	[STERNSTELLENNAME:opoeey]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L050	P1008-E0367	f72r	CELESTIAL	f72r3.13	lokale Kennung für Tierkreis-Ringgruppe G	ykolairol	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	ykolair	STERNSTELLENNAME	ol	OL	FORTSETZEN	2	9	0.222222	OL	NONE	[STERNSTELLENNAME:ykolair] · FORTSETZEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L051	P1008-E0409	f72r	CELESTIAL	f72r3.15	lokale Kennung für Tierkreis-Ringgruppe H	oralkam	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	or	OR	EINHEIT	alk	STERNSTELLENNAME	am	AM_ADDR	HIER	4	7	0.571429	OR+AM_ADDR	NONE	EINHEIT · [STERNSTELLENNAME:alk] · HIER	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L052	P1008-E0410	f72r	CELESTIAL	f72r3.16	lokale Kennung für Tierkreis-Ringgruppe H	ytairal	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	ytair	STERNSTELLENNAME	al	AL	ZIELORT	2	7	0.285714	AL	NONE	[STERNSTELLENNAME:ytair] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L053	P1008-E0411	f72r	CELESTIAL	f72r3.17	lokale Kennung für Tierkreis-Ringgruppe H	oeeesaiin	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	oeees	STERNSTELLENNAME	aiin	AIIN	WERT	4	9	0.444444	AIIN	NONE	[STERNSTELLENNAME:oeees] · WERT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L054	P1008-E0414	f72r	CELESTIAL	f72r3.19	lokale Kennung für Tierkreis-Ringgruppe H	fydy	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	f	STERNSTELLENNAME	ydy	Y+DY	POSTEN · SCHLUSS	3	4	0.750000	Y+DY	NONE	[STERNSTELLENNAME:f] · POSTEN · SCHLUSS	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L055	P1008-E0415	f72r	CELESTIAL	f72r3.20	lokale Kennung für Tierkreis-Ringgruppe H	of	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	of	STERNSTELLENNAME	NONE	NONE	NONE	0	2	0.000000	NONE	NONE	[STERNSTELLENNAME:of]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L056	P1008-E0417	f72r	CELESTIAL	f72r3.20	lokale Kennung für Tierkreis-Ringgruppe H	eeesaly	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	eees	STERNSTELLENNAME	aly	AL+Y	ZIELORT · POSTEN	3	7	0.428571	AL+Y	NONE	[STERNSTELLENNAME:eees] · ZIELORT · POSTEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L057	P1008-E0418	f72r	CELESTIAL	f72r3.21	lokale Kennung für Tierkreis-Ringgruppe H	ykaraiin	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	ykar	STERNSTELLENNAME	aiin	AIIN	WERT	4	8	0.500000	AIIN	raii=STERNSTELLENFAMILIE|kar=STERNSTELLENFAMILIE|raiin=STERNSTELLENFAMILIE|kara=STERNSTELLENFAMILIE	[STERNSTELLENNAME:ykar] · WERT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L058	P1008-E0421	f72r	CELESTIAL	f72r3.23	lokale Kennung für Tierkreis-Ringgruppe H	orara	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	or	OR	EINHEIT	ara	STERNSTELLENNAME	NONE	NONE	NONE	2	5	0.400000	OR	NONE	EINHEIT · [STERNSTELLENNAME:ara]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L059	P1008-E0423	f72r	CELESTIAL	f72r3.24	lokale Kennung für Tierkreis-Ringgruppe H	olay	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	ol	OL	FORTSETZEN	ay	STERNSTELLENNAME	NONE	NONE	NONE	2	4	0.500000	OL	NONE	FORTSETZEN · [STERNSTELLENNAME:ay]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L060	P1008-E0424	f72r	CELESTIAL	f72r3.25	lokale Kennung für Tierkreis-Ringgruppe H	olfsheoral	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	ol	OL	FORTSETZEN	fsheor	STERNSTELLENNAME	al	AL	ZIELORT	4	10	0.400000	OL+AL	NONE	FORTSETZEN · [STERNSTELLENNAME:fsheor] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L061	P1008-E0452	f72r	CELESTIAL	f72r3.27	lokale Kennung für Tierkreis-Ringgruppe I	opalal	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	opal	STERNSTELLENNAME	al	AL	ZIELORT	2	6	0.333333	AL	ala=STERNSTELLENFAMILIE|pa=STERNSTELLENFAMILIE|opal=STERNSTELLENFAMILIE	[STERNSTELLENNAME:opal] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L062	P1008-E0453	f72r	CELESTIAL	f72r3.28	lokale Kennung für Tierkreis-Ringgruppe I	yfary	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	yfary	STERNSTELLENNAME	NONE	NONE	NONE	0	5	0.000000	NONE	NONE	[STERNSTELLENNAME:yfary]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L063	P1008-E0454	f72r	CELESTIAL	f72r3.29	lokale Kennung für Tierkreis-Ringgruppe I	oraiiral	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	or	OR	EINHEIT	aiir	STERNSTELLENNAME	al	AL	ZIELORT	4	8	0.500000	OR+AL	raii=STERNSTELLENFAMILIE	EINHEIT · [STERNSTELLENNAME:aiir] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L064	P1008-E0455	f72r	CELESTIAL	f72r3.30	lokale Kennung für Tierkreis-Ringgruppe I	ytoar	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	yto	STERNSTELLENNAME	ar	AR	AUSGANG	2	5	0.400000	AR	NONE	[STERNSTELLENNAME:yto] · AUSGANG	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L065	P1008-E0457	f72r	CELESTIAL	f72r3.31	lokale Kennung für Tierkreis-Ringgruppe I	octho	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	octho	STERNSTELLENNAME	NONE	NONE	NONE	0	5	0.000000	NONE	NONE	[STERNSTELLENNAME:octho]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L066	P1008-E0459	f72r	CELESTIAL	f72r3.33	lokale Kennung für Tierkreis-Ringgruppe I	oletal	STAR_BEARING_RING_POSITION	FUNCTION_EDGE_PLUS_LEARNED_CORE	ol	OL	FORTSETZEN	et	STERNSTELLENNAME	al	AL	ZIELORT	4	6	0.666667	OL+AL	tal=STERNSTELLENFAMILIE	FORTSETZEN · [STERNSTELLENNAME:et] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G460-L067	P1003-E0081	f77r	BIOLOGICAL	f77r.1	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	darchdar	BATH_OR_OUTLET_STATION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	darchd	BADSTATIONSNAME	ar	AR	AUSGANG	2	8	0.250000	AR	NONE	[BADSTATIONSNAME:darchd] · AUSGANG	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006212	6bcedcaccc8107da32d6d1ca950b96708b529538d7902a2108398a3c0b9327df
G460-L068	P1003-E0082	f77r	BIOLOGICAL	f77r.2	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	olkchs	BATH_OR_OUTLET_STATION	FUNCTION_EDGE_PLUS_LEARNED_CORE	ol	OL	FORTSETZEN	kchs	BADSTATIONSNAME	NONE	NONE	NONE	2	6	0.333333	OL	NONE	FORTSETZEN · [BADSTATIONSNAME:kchs]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006212	6bcedcaccc8107da32d6d1ca950b96708b529538d7902a2108398a3c0b9327df
G460-L069	P1003-E0084	f77r	BIOLOGICAL	f77r.4	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otork	BATH_OR_OUTLET_STATION	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	ork	BADSTATIONSNAME	NONE	NONE	NONE	2	5	0.400000	OT	NONE	DANACH · [BADSTATIONSNAME:ork]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006212	6bcedcaccc8107da32d6d1ca950b96708b529538d7902a2108398a3c0b9327df
G460-L070	P1003-E0087	f77r	BIOLOGICAL	f77r.7	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	soral	BATH_OR_OUTLET_STATION	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	sor	BADSTATIONSNAME	al	AL	ZIELORT	2	5	0.400000	AL	NONE	[BADSTATIONSNAME:sor] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006212	6bcedcaccc8107da32d6d1ca950b96708b529538d7902a2108398a3c0b9327df
G460-L071	P1003-E0088	f77r	BIOLOGICAL	f77r.8	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	dotedy	BATH_OR_OUTLET_STATION	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	dotedy	BADSTATIONSNAME	NONE	NONE	NONE	0	6	0.000000	NONE	NONE	[BADSTATIONSNAME:dotedy]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006212	6bcedcaccc8107da32d6d1ca950b96708b529538d7902a2108398a3c0b9327df
G460-L072	P1003-E0411	f77r	BIOLOGICAL	f77r.50	Name oder Kennung fuer untere Gefaess-/Beckenstation	otolaiin	BATH_OR_OUTLET_STATION	FULL_EDGE_FORMULA	otol	OT+OL	DANACH · FORTSETZEN	NONE	NONE	aiin	AIIN	WERT	8	8	1.000000	OT+OL+AIIN	NONE	DANACH · FORTSETZEN · WERT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006212	6bcedcaccc8107da32d6d1ca950b96708b529538d7902a2108398a3c0b9327df
G460-L073	P1003-E0413	f88v	PHARMA	f88v.1	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	okalyd	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ok	OK	SETZEN	alyd	DROGENNAME	NONE	NONE	NONE	2	6	0.333333	OK	NONE	SETZEN · [DROGENNAME:alyd]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L074	P1003-E0414	f88v	PHARMA	f88v.2	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	cheocthy	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	cheo	DROGENNAME	cthy	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	4	8	0.500000	CH+T+Y	NONE	[DROGENNAME:cheo] · NEHMEN · EINSTELLEN · POSTEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L075	P1003-E0415	f88v	PHARMA	f88v.3	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	cpheor	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	cphe	DROGENNAME	or	OR	EINHEIT	2	6	0.333333	OR	NONE	[DROGENNAME:cphe] · EINHEIT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L076	P1003-E0417	f88v	PHARMA	f88v.4	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	arody	DRUG_OR_INGREDIENT_OBJECT	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	arody	DROGENNAME	NONE	NONE	NONE	0	5	0.000000	NONE	NONE	[DROGENNAME:arody]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L077	P1003-E0418	f88v	PHARMA	f88v.5	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	otokol	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	ok	DROGENNAME	ol	OL	FORTSETZEN	4	6	0.666667	OT+OL	NONE	DANACH · [DROGENNAME:ok] · FORTSETZEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L078	P1003-E0458	f88v	PHARMA	f88v.11	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	otoram	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	or	DROGENNAME	am	AM_ADDR	HIER	4	6	0.666667	OT+AM_ADDR	otora=DROGENFAMILIE	DANACH · [DROGENNAME:or] · HIER	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L079	P1003-E0459	f88v	PHARMA	f88v.12	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	otora	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	ora	DROGENNAME	NONE	NONE	NONE	2	5	0.400000	OT	otora=DROGENFAMILIE	DANACH · [DROGENNAME:ora]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L080	P1003-E0460	f88v	PHARMA	f88v.13	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	cheosdy	DRUG_OR_INGREDIENT_OBJECT	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	cheosdy	DROGENNAME	NONE	NONE	NONE	0	7	0.000000	NONE	NONE	[DROGENNAME:cheosdy]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L081	P1003-E0554	f88v	PHARMA	f88v.27	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	daramdal	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	daram	DROGENNAME	dal	AL	ZIELORT	3	8	0.375000	AL	dara=DROGENFAMILIE	[DROGENNAME:daram] · ZIELORT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L082	P1003-E0555	f88v	PHARMA	f88v.28	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	otydary	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	ydary	DROGENNAME	NONE	NONE	NONE	2	7	0.285714	OT	NONE	DANACH · [DROGENNAME:ydary]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L083	P1003-E0556	f88v	PHARMA	f88v.29	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	otdordy	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	dordy	DROGENNAME	NONE	NONE	NONE	2	7	0.285714	OT	NONE	DANACH · [DROGENNAME:dordy]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L084	P1003-E0557	f88v	PHARMA	f88v.30	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	dararda	DRUG_OR_INGREDIENT_OBJECT	OWNER_FAMILY_STEM_ONLY	NONE	NONE	NONE	dararda	DROGENNAME	NONE	NONE	NONE	0	7	0.000000	NONE	arar=DROGENFAMILIE|dara=DROGENFAMILIE	[DROGENNAME:dararda]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L085	P1008-E1039	f89r	PHARMA	f89r1.2	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	qkol	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	qk	DROGENNAME	ol	OL	FORTSETZEN	2	4	0.500000	OL	NONE	[DROGENNAME:qk] · FORTSETZEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L086	P1008-E1040	f89r	PHARMA	f89r1.3	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	oldam	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ol	OL	FORTSETZEN	d	DROGENNAME	am	AM_ADDR	HIER	4	5	0.800000	OL+AM_ADDR	NONE	FORTSETZEN · [DROGENNAME:d] · HIER	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L087	P1008-E1041	f89r	PHARMA	f89r1.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	otoldy	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	otol	OT+OL	DANACH · FORTSETZEN	dy	DROGENNAME	NONE	NONE	NONE	4	6	0.666667	OT+OL	NONE	DANACH · FORTSETZEN · [DROGENNAME:dy]	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L088	P1008-E1042	f89r	PHARMA	f89r1.5	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	ararchodaiin	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	ararcho	DROGENNAME	daiin	AIIN	WERT	5	12	0.416667	AIIN	arar=DROGENFAMILIE	[DROGENNAME:ararcho] · WERT	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L089	P1008-E1090	f89r	PHARMA	f89r1.11	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	ykyd	DRUG_OR_INGREDIENT_OBJECT	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	ykyd	DROGENNAME	NONE	NONE	NONE	0	4	0.000000	NONE	NONE	[DROGENNAME:ykyd]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L090	P1008-E1093	f89r	PHARMA	f89r1.13	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	otorain	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	ot	OT	DANACH	or	DROGENNAME	ain	AIN	ANTEIL	5	7	0.714286	OT+AIN	otora=DROGENFAMILIE	DANACH · [DROGENNAME:or] · ANTEIL	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L091	P1008-E1175	f89r	PHARMA	f89r1.24	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	ykocfhy	DRUG_OR_INGREDIENT_OBJECT	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	ykocfhy	DROGENNAME	NONE	NONE	NONE	0	7	0.000000	NONE	NONE	[DROGENNAME:ykocfhy]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L092	P1008-E1176	f89r	PHARMA	f89r1.25	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	saldam	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	sald	DROGENNAME	am	AM_ADDR	HIER	2	6	0.333333	AM_ADDR	NONE	[DROGENNAME:sald] · HIER	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L093	P1008-E1177	f89r	PHARMA	f89r1.26	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	sydarary	DRUG_OR_INGREDIENT_OBJECT	OWNER_FAMILY_STEM_ONLY	NONE	NONE	NONE	sydarary	DROGENNAME	NONE	NONE	NONE	0	8	0.000000	NONE	arar=DROGENFAMILIE|dara=DROGENFAMILIE	[DROGENNAME:sydarary]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L094	P1008-E1178	f89r	PHARMA	f89r1.27	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	yddy	DRUG_OR_INGREDIENT_OBJECT	WHOLE_LEARNED_LABEL	NONE	NONE	NONE	yddy	DROGENNAME	NONE	NONE	NONE	0	4	0.000000	NONE	NONE	[DROGENNAME:yddy]	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L095	P1008-E1179	f89r	PHARMA	f89r2.1	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	odory	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	od	DROGENNAME	ory	OR+Y	EINHEIT · POSTEN	3	5	0.600000	OR+Y	NONE	[DROGENNAME:od] · EINHEIT · POSTEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L096	P1008-E1180	f89r	PHARMA	f89r2.2	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	doly	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	d	DROGENNAME	oly	OL+Y	FORTSETZEN · POSTEN	3	4	0.750000	OL+Y	NONE	[DROGENNAME:d] · FORTSETZEN · POSTEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L097	P1008-E1181	f89r	PHARMA	f89r2.3	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	opchosam	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	opchos	DROGENNAME	am	AM_ADDR	HIER	2	8	0.250000	AM_ADDR	NONE	[DROGENNAME:opchos] · HIER	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
G460-L098	P1008-E1182	f89r	PHARMA	f89r2.4	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	saloiinsheol	DRUG_OR_INGREDIENT_OBJECT	FUNCTION_EDGE_PLUS_LEARNED_CORE	NONE	NONE	NONE	saloiinshe	DROGENNAME	ol	OL	FORTSETZEN	2	12	0.166667	OL	NONE	[DROGENNAME:saloiinshe] · FORTSETZEN	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006233	e146c6ff04664783f8e9a5d2cadcf7eb653498320ab431a11ba9cd47d8efe30c
