target_occurrence_id	raw_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	reader_exact	written_line_eva	direct_signatures	direct_signature_channels	any_direct_signature	amount_transfer_signal	amount_relation	amount_raw_excluded	process_right_signal	process_left_signal	close_left_signal	close_right_signal	f14_medial_two_sided	f15_state_transition_bridge	ol_count_in_locus	ol_index_in_locus	adjacent_ol_repeat	calibration_case_id	calibration_default_de	automatic_rule_id	automatic_branch	automatic_function	automatic_default_de	automatic_confidence	automatic_contextual	hybrid_rule_id	hybrid_branch	hybrid_function	hybrid_default_de	hybrid_confidence	hybrid_contextual	legacy_gdt683_default_de	legacy_gdt683_semantic_decision	legacy_gdt683_evidence_type	legacy_gdt683_reader_support	default_is_translation	confirmed_lexeme	confirmed_plaintext	semantic_identity_credit	component_export_credit
G769-T0166	G769-R0211	ol	f23r	f23	f23r.5	5	H	A	1	9	9	11	MIDDLE	0.800000	0	1	0	0	1	ychor qokchol ytym chol dair chol ar ol ol dol dain	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	2	2	1	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0167	G769-R0212	ol	f23r	f23	f23r.7	7	H	A	1	9	9	11	MIDDLE	0.800000	0	0	0	0	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0168	G769-R0213	ol	f23v	f23	f23v.1	1	H	A	1	8	8	11	MIDDLE	0.700000	1	0	0	0	1	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0169	G769-R0215	ol	f23v	f23	f23v.11	11	H	A	1	6	6	8	MIDDLE	0.714286	0	0	0	0	1	y okaiin doroiin olols oiin ol cheeb ols	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0172	G769-R0220	ol	f24r	f24	f24r.13	13	H	A	1	2	2	7	MIDDLE	0.166667	0	0	0	0	1	oees ol s chey chcth s ar	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0173	G769-R0221	ol	f24r	f24	f24r.15	15	H	A	1	3	3	5	MIDDLE	0.500000	0	0	0	0	1	ockhoees oeees ol dal s	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0174	G769-R0222	ol	f26r	f26	f26r.8	8	H	B	2	7	7	10	MIDDLE	0.666667	0	0	0	0	1	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0176	G769-R0225	ol	f30r	f30	f30r.8	8	H	A	1	2	2	9	MIDDLE	0.125000	1	0	0	0	1	opchol ol chesey scheo r chey okeal dcheo rchey	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0177	G769-R0226	ol	f30v	f30	f30v.2	2	H	A	1	7	7	10	MIDDLE	0.666667	0	0	0	0	1	qotchor chy she kchor chory keor ol chy daiin ctholdy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	G772-OL02	;	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D00	GDT773_CALIBRATION_COPY	FIELD_SEPARATOR_OR_CLOSE	;	INHERITED_GDT773_CONTEXT	1	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0179	G769-R0228	ol	f32r	f32	f32r.7	7	H	A	1	3	3	4	MIDDLE	0.666667	0	0	0	0	1	otol dol ol dair	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0180	G769-R0229	ol	f32r	f32	f32r.15	15	H	A	1	4	4	4	LAST	1.000000	0	0	0	0	1	qokchy qotol doiir ol	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0181	G769-R0230	ol	f32v	f32	f32v.11	11	H	A	1	1	1	3	FIRST	0.000000	0	1	0	0	1	ol sho chy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0183	G769-R0232	ol	f33r	f33	f33r.5	5	H	B	2	5	5	13	MIDDLE	0.333333	0	0	0	0	1	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0184	G769-R0233	ol	f34r	f34	f34r.5	5	H	B	2	4	4	11	MIDDLE	0.300000	0	0	0	0	1	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0185	G769-R0234	ol	f34r	f34	f34r.14	14	H	B	2	5	5	13	MIDDLE	0.333333	0	0	0	0	1	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0186	G769-R0236	ol	f34v	f34	f34v.3	3	H	B	2	7	7	12	MIDDLE	0.545455	0	0	0	0	1	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0189	G769-R0239	ol	f35v	f35	f35v.13	13	H	A	1	1	1	5	FIRST	0.000000	0	0	0	0	1	ol char od ar chear	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0193	G769-R0243	ol	f39r	f39	f39r.14	14	H	B	2	4	4	11	MIDDLE	0.300000	0	0	0	0	1	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0194	G769-R0244	ol	f39r	f39	f39r.15	15	H	B	2	2	2	11	MIDDLE	0.100000	0	0	0	0	1	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	GDT664_PUBLISHED_LEARNED_WHOLE	RF1B_ONLY_EXACT	0	0	0	0	0
G769-T0196	G769-R0247	ol	f39v	f39	f39v.5	5	H	B	2	10	10	14	MIDDLE	0.692308	0	0	0	0	1	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0197	G769-R0249	ol	f3r	f3	f3r.9	9	H	A	1	5	5	5	LAST	1.000000	0	0	0	0	1	sho vor sheoldam otchody ol	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
