matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M113	G493-F03	@ACTION+AIN	S	S+AIN	BIOLOGICAL	WÄHLEN · ANTEIL	STATION WÄHLEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Stationsanteil.	UNCHANGED_OBSERVED	0	18	1	18	Wähle den Stationsanteil.	f75r|f76r|f77r|f81r|f82r|f83r	G407-E1542|G407-E1553|G407-E1634|G407-E1638|G407-E1803|G407-E1842|G407-E2031|G407-E2124|G407-E2166|G407-E2168|G407-E2224|G407-E2319|G407-E2377|G407-E2440|G407-E2803|G407-E3449|G407-E3623|G407-E3720	Wähle den Stationsanteil.	NONE	YES	5	OK|K|CHD|T|R	3	HERBAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M114	G493-F03	@ACTION+AIN	S	S+AIN	CELESTIAL	WÄHLEN · ANTEIL	POSITION WÄHLEN · SEKTORANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Sektoranteil.	UNCHANGED_OBSERVED	0	1	1	1	Wähle den Sektoranteil.	f67r2	G407-E0925	Wähle den Sektoranteil.	NONE	YES	0	NONE	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M115	G493-F03	@ACTION+AIN	S	S+AIN	PHARMA	WÄHLEN · ANTEIL	DROGENPOSTEN WÄHLEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Drogenanteil.	UNCHANGED_OBSERVED	0	1	1	1	Wähle den Drogenanteil.	f89r	G407-E4226	Wähle den Drogenanteil.	NONE	YES	3	OK|CHD|T	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M116	G493-F03	@ACTION+AIN	CHD	CHD+AIN	SOURCE_SECTION_T	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · TEILWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den Teilwert.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	OK	3	HERBAL|BIOLOGICAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M117	G493-F03	@ACTION+AIN	CHD	CHD+AIN	HERBAL	BEARBEITEN · ANTEIL	MATERIAL BEARBEITEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Materialanteil.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Materialanteil.	f95v	G407-E4548	Bearbeite den Materialanteil.	NONE	YES	3	OK|K|S	2	BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M118	G493-F03	@ACTION+AIN	CHD	CHD+AIN	BIOLOGICAL	BEARBEITEN · ANTEIL	POSTEN BEARBEITEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Stationsanteil.	UNCHANGED_OBSERVED	0	2	1	2	Bearbeite den Stationsanteil.	f76r|f83r	G407-E1894|G407-E3653	Bearbeite den Stationsanteil.	NONE	YES	5	OK|K|S|T|R	2	HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M119	G493-F03	@ACTION+AIN	CHD	CHD+AIN	CELESTIAL	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · SEKTORANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite den Sektoranteil.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	S	3	HERBAL|BIOLOGICAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M120	G493-F03	@ACTION+AIN	CHD	CHD+AIN	PHARMA	BEARBEITEN · ANTEIL	ANSATZ BEARBEITEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Drogenanteil.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Drogenanteil.	f89r	G407-E4207	Bearbeite den Drogenanteil.	NONE	YES	3	OK|S|T	2	HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M121	G493-F03	@ACTION+AIN	T	T+AIN	SOURCE_SECTION_T	EINSTELLEN · ANTEIL	FESTLEGEN · TEILWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Lege den Teilwert fest.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	OK	2	BIOLOGICAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M122	G493-F03	@ACTION+AIN	T	T+AIN	HERBAL	EINSTELLEN · ANTEIL	ARBEITSSTUFE EINSTELLEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Materialanteil ein.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	4	OK|K|S|CHD	2	BIOLOGICAL|PHARMA	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M123	G493-F03	@ACTION+AIN	T	T+AIN	BIOLOGICAL	EINSTELLEN · ANTEIL	STATIONSWERT EINSTELLEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsanteil ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Stationsanteil ein.	f77r	G407-E2709	Stelle den Stationsanteil ein.	NONE	YES	5	OK|K|S|CHD|R	1	PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M124	G493-F03	@ACTION+AIN	T	T+AIN	CELESTIAL	EINSTELLEN · ANTEIL	WERT EINSTELLEN · SEKTORANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Sektoranteil ein.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	S	2	BIOLOGICAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M125	G493-F03	@ACTION+AIN	T	T+AIN	PHARMA	EINSTELLEN · ANTEIL	ANSATZWERT EINSTELLEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Drogenanteil ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Drogenanteil ein.	f89r	G407-E4098	Stelle den Drogenanteil ein.	NONE	YES	3	OK|S|CHD	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M126	G493-F03	@ACTION+AIN	R	R+AIN	SOURCE_SECTION_T	MARKIEREN · ANTEIL	KENNZEICHNEN · TEILWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Kennzeichne den Teilwert.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	OK	1	BIOLOGICAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M127	G493-F03	@ACTION+AIN	R	R+AIN	HERBAL	MARKIEREN · ANTEIL	TEIL MARKIEREN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Materialanteil.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	4	OK|K|S|CHD	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M128	G493-F03	@ACTION+AIN	R	R+AIN	BIOLOGICAL	MARKIEREN · ANTEIL	STATION MARKIEREN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsanteil.	UNCHANGED_OBSERVED	0	3	1	3	Markiere den Stationsanteil.	f76r|f81r|f82r	G407-E2137|G407-E2837|G407-E3448	Markiere den Stationsanteil.	NONE	YES	5	OK|K|S|CHD|T	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M129	G493-F03	@ACTION+AIN	R	R+AIN	CELESTIAL	MARKIEREN · ANTEIL	POSITION MARKIEREN · SEKTORANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Sektoranteil.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	S	1	BIOLOGICAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M130	G493-F03	@ACTION+AIN	R	R+AIN	PHARMA	MARKIEREN · ANTEIL	POSTEN MARKIEREN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Drogenanteil.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	4	OK|S|CHD|T	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M131	G493-F03	@ACTION+AIN	P	P+AIN	SOURCE_SECTION_T	EINSETZEN · ANTEIL	IN EINTRAG EINSETZEN · TEILWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Teilwert ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	OK	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M132	G493-F03	@ACTION+AIN	P	P+AIN	HERBAL	EINSETZEN · ANTEIL	MATERIAL EINSETZEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Materialanteil ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	4	OK|K|S|CHD	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M133	G493-F03	@ACTION+AIN	P	P+AIN	BIOLOGICAL	EINSETZEN · ANTEIL	POSTEN EINSETZEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Stationsanteil ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	6	OK|K|S|CHD|T|R	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M134	G493-F03	@ACTION+AIN	P	P+AIN	CELESTIAL	EINSETZEN · ANTEIL	EINTRAG EINSETZEN · SEKTORANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Sektoranteil ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	S	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M135	G493-F03	@ACTION+AIN	P	P+AIN	PHARMA	EINSETZEN · ANTEIL	ZUTAT EINSETZEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Drogenanteil ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	4	OK|S|CHD|T	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M136	G493-F04	@ACTION+AL	OK	OK+AL	SOURCE_SECTION_T	SETZEN · ZIELORT	EINTRAGEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Trage das zuvor Genannte ein; zur Zielspalte.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M137	G493-F04	@ACTION+AL	OK	OK+AL	HERBAL	SETZEN · ZIELORT	ARBEITSGANG ANSETZEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	UNCHANGED_OBSERVED	0	7	3	4	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	f18r|f55v|f95v	G407-E0574|G407-E0580|G407-E0600|G407-E0758|G407-E0783|G407-E4425|G407-E4491	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle. || Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle. || Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	AIIN|OR|Y	YES	2	CH|K	3	BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M138	G493-F04	@ACTION+AL	OK	OK+AL	BIOLOGICAL	SETZEN · ZIELORT	STATIONSGANG ANSETZEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	UNCHANGED_OBSERVED	0	34	4	28	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1518|G407-E1524|G407-E1627|G407-E1694|G407-E1733|G407-E1881|G407-E1953|G407-E2171|G407-E2180|G407-E2199|G407-E2231|G407-E2314|G407-E2364|G407-E2370|G407-E2527|G407-E2538|G407-E2840|G407-E2873|G407-E2938|G407-E3048|G407-E3057|G407-E3102|G407-E3122|G407-E3141|G407-E3190|G407-E3204|G407-E3210|G407-E3214|G407-E3220|G407-E3263|G407-E3275|G407-E3504|G407-E3567|G407-E3661	Setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation. || Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation. || Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation. || Setze die Stationseinheit [wie zuvor] im Stationsgang an; zur Zielstation.	AIIN|AIN|OR|Y	YES	7	CH|SH|K|S|CHD|T|R	3	HERBAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M139	G493-F04	@ACTION+AL	OK	OK+AL	CELESTIAL	SETZEN · ZIELORT	POSITION SETZEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Positionsposten [wie zuvor]; zur Zielposition.	UNCHANGED_OBSERVED	0	5	2	3	Setze den Positionsposten [wie zuvor]; zur Zielposition.	f68r1|f71v|f72r	G407-E1049|G407-E1130|G407-E1201|G407-E1255|G407-E1278	Setze den Positionsposten [wie zuvor]; zur Zielposition. || Setze den Positionswert [wie zuvor]; zur Zielposition.	AIIN|Y	YES	5	CH|K|S|CHD|T	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M140	G493-F04	@ACTION+AL	OK	OK+AL	PHARMA	SETZEN · ZIELORT	ANSATZ ANSETZEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	UNCHANGED_OBSERVED	0	1	1	1	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	f89r	G407-E4301	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	Y	YES	1	R	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M141	G493-F04	@ACTION+AL	CH	CH+AL	SOURCE_SECTION_T	NEHMEN · ZIELORT	ENTNEHMEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	UNCHANGED_OBSERVED	0	1	1	1	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	f1r	G407-E0117	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	OR	YES	0	NONE	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M142	G493-F04	@ACTION+AL	CH	CH+AL	HERBAL	NEHMEN · ZIELORT	PFLANZENTEIL NEHMEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Nimm; zur Zielstelle.	UNCHANGED_OBSERVED	0	1	1	1	Nimm; zur Zielstelle.	f56r	G407-E0798	Nimm; zur Zielstelle.	NONE	YES	2	OK|K	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M143	G493-F04	@ACTION+AL	CH	CH+AL	BIOLOGICAL	NEHMEN · ZIELORT	POSTEN ENTNEHMEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	4	3	2	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	f75r|f76r|f81v	G407-E1441|G407-E2200|G407-E2360|G407-E3176	Entnimm den Stationsanteil [wie zuvor]; zur Zielstation. || Entnimm den Stationsposten [wie zuvor]; zur Zielstation. || Entnimm die Stationseinheit [wie zuvor]; zur Zielstation.	AIN|OR|Y	YES	7	OK|SH|K|S|CHD|T|R	3	SOURCE_SECTION_T|HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M144	G493-F04	@ACTION+AL	CH	CH+AL	CELESTIAL	NEHMEN · ZIELORT	POSITION AUFNEHMEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Nimm auf; zur Zielposition.	UNCHANGED_OBSERVED	0	2	2	1	Nimm auf; zur Zielposition.	f71v|f72r	G407-E1096|G407-E1215	Nimm auf; zur Zielposition. || Nimm den Positionswert [wie zuvor] auf; zur Zielposition.	AIIN	YES	5	OK|K|S|CHD|T	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M145	G493-F04	@ACTION+AL	CH	CH+AL	PHARMA	NEHMEN · ZIELORT	DROGENPOSTEN NEHMEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Nimm das zuvor Genannte; zum Zielgefäß.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M146	G493-F04	@ACTION+AL	SH	SH+AL	SOURCE_SECTION_T	HALTEN · ZIELORT	FESTHALTEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte das zuvor Genannte fest; zur Zielspalte.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CH	1	BIOLOGICAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M147	G493-F04	@ACTION+AL	SH	SH+AL	HERBAL	HALTEN · ZIELORT	MATERIAL HALTEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte das zuvor Genannte; zur Zielstelle.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	3	OK|CH|K	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M148	G493-F04	@ACTION+AL	SH	SH+AL	BIOLOGICAL	HALTEN · ZIELORT	POSTEN HALTEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Halte den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Halte den Stationsposten [wie zuvor]; zur Zielstation.	f75r	G407-E1576	Halte den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|K|S|CHD|T|R	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M149	G493-F04	@ACTION+AL	SH	SH+AL	CELESTIAL	HALTEN · ZIELORT	POSITION HALTEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte das zuvor Genannte; zur Zielposition.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	6	OK|CH|K|S|CHD|T	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M150	G493-F04	@ACTION+AL	SH	SH+AL	PHARMA	HALTEN · ZIELORT	ANSATZ HALTEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte das zuvor Genannte; zum Zielgefäß.	CONTEXT_NOUN_GENERALIZED	1	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	OK|R	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
