matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M070	G493-F02	@ACTION+AIIN	S	S+AIIN	PHARMA	WÄHLEN · WERT	DROGENPOSTEN WÄHLEN · MENGENWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Mengenwert.	UNCHANGED_OBSERVED	0	6	1	6	Wähle den Mengenwert.	f88r|f88v|f89r	G407-E3829|G407-E4057|G407-E4112|G407-E4285|G407-E4291|G407-E4335	Wähle den Mengenwert.	NONE	YES	3	OK|CH|T	2	BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M072	G493-F02	@ACTION+AIIN	CHD	CHD+AIIN	HERBAL	BEARBEITEN · WERT	MATERIAL BEARBEITEN · ARBEITSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Arbeitswert.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Arbeitswert.	f95v	G407-E4549	Bearbeite den Arbeitswert.	NONE	YES	5	OK|CH|SH|T|R	2	BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M073	G493-F02	@ACTION+AIIN	CHD	CHD+AIIN	BIOLOGICAL	BEARBEITEN · WERT	POSTEN BEARBEITEN · STATIONSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Stationswert.	UNCHANGED_OBSERVED	0	5	1	5	Bearbeite den Stationswert.	f77r|f83r	G407-E2424|G407-E2502|G407-E2516|G407-E2610|G407-E3751	Bearbeite den Stationswert.	NONE	YES	5	OK|K|S|T|R	2	HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M074	G493-F02	@ACTION+AIIN	CHD	CHD+AIIN	CELESTIAL	BEARBEITEN · WERT	EINTRAG BEARBEITEN · POSITIONSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Positionswert.	UNCHANGED_OBSERVED	0	2	1	2	Bearbeite den Positionswert.	f67r2|f72r	G407-E0961|G407-E1305	Bearbeite den Positionswert.	NONE	YES	3	OK|K|S	2	HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M077	G493-F02	@ACTION+AIIN	T	T+AIIN	HERBAL	EINSTELLEN · WERT	ARBEITSSTUFE EINSTELLEN · ARBEITSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Arbeitswert ein.	UNCHANGED_OBSERVED	0	2	1	2	Stelle den Arbeitswert ein.	f10r|f95v	G407-E0265|G407-E4534	Stelle den Arbeitswert ein.	NONE	YES	5	OK|CH|SH|CHD|R	2	BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M078	G493-F02	@ACTION+AIIN	T	T+AIIN	BIOLOGICAL	EINSTELLEN · WERT	STATIONSWERT EINSTELLEN · STATIONSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationswert ein.	UNCHANGED_OBSERVED	0	2	1	2	Stelle den Stationswert ein.	f81r|f82r	G407-E2893|G407-E3440	Stelle den Stationswert ein.	NONE	YES	5	OK|K|S|CHD|R	2	HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M080	G493-F02	@ACTION+AIIN	T	T+AIIN	PHARMA	EINSTELLEN · WERT	ANSATZWERT EINSTELLEN · MENGENWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Mengenwert ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Mengenwert ein.	f89r	G407-E4161	Stelle den Mengenwert ein.	NONE	YES	3	OK|CH|S	2	HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M082	G493-F02	@ACTION+AIIN	R	R+AIIN	HERBAL	MARKIEREN · WERT	TEIL MARKIEREN · ARBEITSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Arbeitswert.	UNCHANGED_OBSERVED	0	1	1	1	Markiere den Arbeitswert.	f95v	G407-E4540	Markiere den Arbeitswert.	NONE	YES	5	OK|CH|SH|CHD|T	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M083	G493-F02	@ACTION+AIIN	R	R+AIIN	BIOLOGICAL	MARKIEREN · WERT	STATION MARKIEREN · STATIONSWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationswert.	UNCHANGED_OBSERVED	0	7	1	7	Markiere den Stationswert.	f76r|f77r|f82r	G407-E2340|G407-E2603|G407-E2676|G407-E2694|G407-E3370|G407-E3374|G407-E3423	Markiere den Stationswert.	NONE	YES	5	OK|K|S|CHD|T	1	HERBAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M091	G493-F03	@ACTION+AIN	OK	OK+AIN	SOURCE_SECTION_T	SETZEN · ANTEIL	EINTRAGEN · TEILWERT	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Trage den Teilwert ein.	UNCHANGED_OBSERVED	0	1	1	1	Trage den Teilwert ein.	f1r	G407-E0103	Trage den Teilwert ein.	NONE	YES	0	NONE	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M092	G493-F03	@ACTION+AIN	OK	OK+AIN	HERBAL	SETZEN · ANTEIL	ARBEITSGANG ANSETZEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Materialanteil im Arbeitsgang an.	UNCHANGED_OBSERVED	0	7	1	7	Setze den Materialanteil im Arbeitsgang an.	f18r|f55v|f95v	G407-E0550|G407-E0719|G407-E4452|G407-E4465|G407-E4471|G407-E4483|G407-E4561	Setze den Materialanteil im Arbeitsgang an.	NONE	YES	3	K|S|CHD	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M093	G493-F03	@ACTION+AIN	OK	OK+AIN	BIOLOGICAL	SETZEN · ANTEIL	STATIONSGANG ANSETZEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsanteil im Stationsgang an.	UNCHANGED_OBSERVED	0	54	1	54	Setze den Stationsanteil im Stationsgang an.	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1440|G407-E1473|G407-E1490|G407-E1507|G407-E1540|G407-E1545|G407-E1548|G407-E1550|G407-E1554|G407-E1570|G407-E1596|G407-E1606|G407-E1617|G407-E1631|G407-E1692|G407-E1714|G407-E1727|G407-E1741|G407-E1743|G407-E1747|G407-E1777|G407-E1798|G407-E1850|G407-E1995|G407-E2038|G407-E2081|G407-E2105|G407-E2110|G407-E2122|G407-E2275|G407-E2309|G407-E2409|G407-E2498|G407-E2550|G407-E2557|G407-E2573|G407-E2607|G407-E2623|G407-E2738|G407-E2761|G407-E2764|G407-E2856|G407-E2957|G407-E2975|G407-E2984|G407-E3081|G407-E3187|G407-E3277|G407-E3324|G407-E3326|G407-E3437|G407-E3602|G407-E3728|G407-E3745	Setze den Stationsanteil im Stationsgang an.	NONE	YES	5	K|S|CHD|T|R	3	SOURCE_SECTION_T|HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M095	G493-F03	@ACTION+AIN	OK	OK+AIN	PHARMA	SETZEN · ANTEIL	ANSATZ ANSETZEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Drogenanteil als Ansatz an.	UNCHANGED_OBSERVED	0	1	1	1	Setze den Drogenanteil als Ansatz an.	f89r	G407-E4096	Setze den Drogenanteil als Ansatz an.	NONE	YES	3	S|CHD|T	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M107	G493-F03	@ACTION+AIN	K	K+AIN	HERBAL	GEBEN · ANTEIL	MATERIAL ZUGEBEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Materialanteil zu.	UNCHANGED_OBSERVED	0	1	1	1	Gib den Materialanteil zu.	f95v	G407-E4515	Gib den Materialanteil zu.	NONE	YES	3	OK|S|CHD	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M108	G493-F03	@ACTION+AIN	K	K+AIN	BIOLOGICAL	GEBEN · ANTEIL	POSTEN ZUFÜHREN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Führe den Stationsanteil zu.	UNCHANGED_OBSERVED	0	5	1	5	Führe den Stationsanteil zu.	f75r|f76r|f81v|f83r	G407-E1444|G407-E1739|G407-E1981|G407-E2941|G407-E3747	Führe den Stationsanteil zu.	NONE	YES	5	OK|S|CHD|T|R	1	HERBAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M112	G493-F03	@ACTION+AIN	S	S+AIN	HERBAL	WÄHLEN · ANTEIL	PFLANZENTEIL WÄHLEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Materialanteil.	UNCHANGED_OBSERVED	0	3	1	3	Wähle den Materialanteil.	f17r|f24v|f95v	G407-E0510|G407-E0652|G407-E4544	Wähle den Materialanteil.	NONE	YES	3	OK|K|CHD	3	BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M113	G493-F03	@ACTION+AIN	S	S+AIN	BIOLOGICAL	WÄHLEN · ANTEIL	STATION WÄHLEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Stationsanteil.	UNCHANGED_OBSERVED	0	18	1	18	Wähle den Stationsanteil.	f75r|f76r|f77r|f81r|f82r|f83r	G407-E1542|G407-E1553|G407-E1634|G407-E1638|G407-E1803|G407-E1842|G407-E2031|G407-E2124|G407-E2166|G407-E2168|G407-E2224|G407-E2319|G407-E2377|G407-E2440|G407-E2803|G407-E3449|G407-E3623|G407-E3720	Wähle den Stationsanteil.	NONE	YES	5	OK|K|CHD|T|R	3	HERBAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M114	G493-F03	@ACTION+AIN	S	S+AIN	CELESTIAL	WÄHLEN · ANTEIL	POSITION WÄHLEN · SEKTORANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Sektoranteil.	UNCHANGED_OBSERVED	0	1	1	1	Wähle den Sektoranteil.	f67r2	G407-E0925	Wähle den Sektoranteil.	NONE	YES	0	NONE	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M115	G493-F03	@ACTION+AIN	S	S+AIN	PHARMA	WÄHLEN · ANTEIL	DROGENPOSTEN WÄHLEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle den Drogenanteil.	UNCHANGED_OBSERVED	0	1	1	1	Wähle den Drogenanteil.	f89r	G407-E4226	Wähle den Drogenanteil.	NONE	YES	3	OK|CHD|T	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M117	G493-F03	@ACTION+AIN	CHD	CHD+AIN	HERBAL	BEARBEITEN · ANTEIL	MATERIAL BEARBEITEN · MATERIALANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Materialanteil.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Materialanteil.	f95v	G407-E4548	Bearbeite den Materialanteil.	NONE	YES	3	OK|K|S	2	BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M118	G493-F03	@ACTION+AIN	CHD	CHD+AIN	BIOLOGICAL	BEARBEITEN · ANTEIL	POSTEN BEARBEITEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Stationsanteil.	UNCHANGED_OBSERVED	0	2	1	2	Bearbeite den Stationsanteil.	f76r|f83r	G407-E1894|G407-E3653	Bearbeite den Stationsanteil.	NONE	YES	5	OK|K|S|T|R	2	HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M120	G493-F03	@ACTION+AIN	CHD	CHD+AIN	PHARMA	BEARBEITEN · ANTEIL	ANSATZ BEARBEITEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Drogenanteil.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Drogenanteil.	f89r	G407-E4207	Bearbeite den Drogenanteil.	NONE	YES	3	OK|S|T	2	HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M123	G493-F03	@ACTION+AIN	T	T+AIN	BIOLOGICAL	EINSTELLEN · ANTEIL	STATIONSWERT EINSTELLEN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsanteil ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Stationsanteil ein.	f77r	G407-E2709	Stelle den Stationsanteil ein.	NONE	YES	5	OK|K|S|CHD|R	1	PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M125	G493-F03	@ACTION+AIN	T	T+AIN	PHARMA	EINSTELLEN · ANTEIL	ANSATZWERT EINSTELLEN · DROGENANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Drogenanteil ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Drogenanteil ein.	f89r	G407-E4098	Stelle den Drogenanteil ein.	NONE	YES	3	OK|S|CHD	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M128	G493-F03	@ACTION+AIN	R	R+AIN	BIOLOGICAL	MARKIEREN · ANTEIL	STATION MARKIEREN · STATIONSANTEIL	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsanteil.	UNCHANGED_OBSERVED	0	3	1	3	Markiere den Stationsanteil.	f76r|f81r|f82r	G407-E2137|G407-E2837|G407-E3448	Markiere den Stationsanteil.	NONE	YES	5	OK|K|S|CHD|T	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M137	G493-F04	@ACTION+AL	OK	OK+AL	HERBAL	SETZEN · ZIELORT	ARBEITSGANG ANSETZEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	UNCHANGED_OBSERVED	0	7	3	4	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	f18r|f55v|f95v	G407-E0574|G407-E0580|G407-E0600|G407-E0758|G407-E0783|G407-E4425|G407-E4491	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle. || Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle. || Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	AIIN|OR|Y	YES	2	CH|K	3	BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M138	G493-F04	@ACTION+AL	OK	OK+AL	BIOLOGICAL	SETZEN · ZIELORT	STATIONSGANG ANSETZEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	UNCHANGED_OBSERVED	0	34	4	28	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1518|G407-E1524|G407-E1627|G407-E1694|G407-E1733|G407-E1881|G407-E1953|G407-E2171|G407-E2180|G407-E2199|G407-E2231|G407-E2314|G407-E2364|G407-E2370|G407-E2527|G407-E2538|G407-E2840|G407-E2873|G407-E2938|G407-E3048|G407-E3057|G407-E3102|G407-E3122|G407-E3141|G407-E3190|G407-E3204|G407-E3210|G407-E3214|G407-E3220|G407-E3263|G407-E3275|G407-E3504|G407-E3567|G407-E3661	Setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation. || Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation. || Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation. || Setze die Stationseinheit [wie zuvor] im Stationsgang an; zur Zielstation.	AIIN|AIN|OR|Y	YES	7	CH|SH|K|S|CHD|T|R	3	HERBAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M139	G493-F04	@ACTION+AL	OK	OK+AL	CELESTIAL	SETZEN · ZIELORT	POSITION SETZEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Positionsposten [wie zuvor]; zur Zielposition.	UNCHANGED_OBSERVED	0	5	2	3	Setze den Positionsposten [wie zuvor]; zur Zielposition.	f68r1|f71v|f72r	G407-E1049|G407-E1130|G407-E1201|G407-E1255|G407-E1278	Setze den Positionsposten [wie zuvor]; zur Zielposition. || Setze den Positionswert [wie zuvor]; zur Zielposition.	AIIN|Y	YES	5	CH|K|S|CHD|T	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M140	G493-F04	@ACTION+AL	OK	OK+AL	PHARMA	SETZEN · ZIELORT	ANSATZ ANSETZEN · ZIELGEFÄSS	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	UNCHANGED_OBSERVED	0	1	1	1	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	f89r	G407-E4301	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	Y	YES	1	R	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M141	G493-F04	@ACTION+AL	CH	CH+AL	SOURCE_SECTION_T	NEHMEN · ZIELORT	ENTNEHMEN · ZIELSPALTE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	UNCHANGED_OBSERVED	0	1	1	1	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	f1r	G407-E0117	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	OR	YES	0	NONE	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M142	G493-F04	@ACTION+AL	CH	CH+AL	HERBAL	NEHMEN · ZIELORT	PFLANZENTEIL NEHMEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Nimm; zur Zielstelle.	UNCHANGED_OBSERVED	0	1	1	1	Nimm; zur Zielstelle.	f56r	G407-E0798	Nimm; zur Zielstelle.	NONE	YES	2	OK|K	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M143	G493-F04	@ACTION+AL	CH	CH+AL	BIOLOGICAL	NEHMEN · ZIELORT	POSTEN ENTNEHMEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	4	3	2	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	f75r|f76r|f81v	G407-E1441|G407-E2200|G407-E2360|G407-E3176	Entnimm den Stationsanteil [wie zuvor]; zur Zielstation. || Entnimm den Stationsposten [wie zuvor]; zur Zielstation. || Entnimm die Stationseinheit [wie zuvor]; zur Zielstation.	AIN|OR|Y	YES	7	OK|SH|K|S|CHD|T|R	3	SOURCE_SECTION_T|HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M144	G493-F04	@ACTION+AL	CH	CH+AL	CELESTIAL	NEHMEN · ZIELORT	POSITION AUFNEHMEN · ZIELPOSITION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Nimm auf; zur Zielposition.	UNCHANGED_OBSERVED	0	2	2	1	Nimm auf; zur Zielposition.	f71v|f72r	G407-E1096|G407-E1215	Nimm auf; zur Zielposition. || Nimm den Positionswert [wie zuvor] auf; zur Zielposition.	AIIN	YES	5	OK|K|S|CHD|T	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M148	G493-F04	@ACTION+AL	SH	SH+AL	BIOLOGICAL	HALTEN · ZIELORT	POSTEN HALTEN · ZIELSTATION	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Halte den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED_OBSERVED	0	1	1	1	Halte den Stationsposten [wie zuvor]; zur Zielstation.	f75r	G407-E1576	Halte den Stationsposten [wie zuvor]; zur Zielstation.	Y	YES	7	OK|CH|K|S|CHD|T|R	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M152	G493-F04	@ACTION+AL	K	K+AL	HERBAL	GEBEN · ZIELORT	MATERIAL ZUGEBEN · ZIELSTELLE	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	UNCHANGED_OBSERVED	0	1	1	1	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	f55v	G407-E0775	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	Y	YES	2	OK|CH	2	BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
