event_id	physical_page	source_page	locus	register	surface	component_recipe	semantic_channel	target_components	dual_component_trace_de	owner_role_family	contextual_reading_de
P912-E0422	f56r	f56r	f56r.16	HERBAL	chody	CH+O+D_ADDR+Y	PROSE_ACTION	CH|O	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten
P912-E0423	f56r	f56r	f56r.16	HERBAL	ctho	CTH+O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Zubereitungsstatus prüfen; den Verarbeitungsgang ausführen
P912-E0426	f56r	f56r	f56r.16	HERBAL	kcharg	K+CH+AR+LOCAL_CHAR_G	PROSE_ACTION	K|CH	K=POSTEN ZUGEBEN ODER ZUORDNEN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	Material zugeben; den Pflanzenteil entnehmen; von der Quellstelle; mit lokalem G-Kennzeichen
P912-E0427	f56r	f56r	f56r.17	HERBAL	chokeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Zubereitung ansetzen; länger; diesen Posten
P912-E0428	f56r	f56r	f56r.17	HERBAL	qokcheey	OK+CH+EE+Y	PROSE_ACTION	OK|CH	OK=ANSETZEN ODER AKTIVIEREN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	die Zubereitung ansetzen; den Pflanzenteil entnehmen; länger; diesen Posten
P912-E0429	f56r	f56r	f56r.17	HERBAL	schey	S+CH+E+Y	PROSE_ACTION	S|CH	S=DANN / AUCH / PRÜFEN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	prüfen oder weitergehen; den Pflanzenteil entnehmen; kurz; diesen Posten
P912-E0433	f56r	f56r	f56r.18	HERBAL	sho	SH+O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ansatz halten; den Verarbeitungsgang ausführen
P912-E0434	f56r	f56r	f56r.18	HERBAL	chokchy	OK+CH+Y	PROSE_ACTION	OK|CH	OK=ANSETZEN ODER AKTIVIEREN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	die Zubereitung ansetzen; den Pflanzenteil entnehmen; diesen Posten
P912-E0435	f56r	f56r	f56r.18	HERBAL	kchoar	K+CH+O+AR	PROSE_ACTION	K|CH|O	K=POSTEN ZUGEBEN ODER ZUORDNEN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	Material zugeben; den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; von der Quellstelle
P912-E0436	f56r	f56r	f56r.18	HERBAL	sotodan	S+OT+O+D_ADDR+AN	PROSE_ACTION	S|O	S=DANN / AUCH / PRÜFEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	prüfen oder weitergehen; danach; den Verarbeitungsgang ausführen; an der Teiladresse; mit einem Zusatz
P912-E0438	f56r	f56r	f56r.19	HERBAL	keol	K+E+OL	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	Material zugeben; kurz; fortsetzen
P912-E0440	f75r	f75r	f75r.1	BIOLOGICAL	kchedykary	K+CHD+Y+K+AR+Y	PROSE_ACTION	K|K	K=POSTEN ZUGEBEN ODER ZUORDNEN · K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; den Posten umsetzen; diesen Posten; den Posten einsetzen; von der Quellstelle; diesen Posten
P912-E0441	f75r	f75r	f75r.1	BIOLOGICAL	okeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; diesen Posten
P912-E0442	f75r	f75r	f75r.1	BIOLOGICAL	qokar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; von der Quellstelle
P912-E0443	f75r	f75r	f75r.1	BIOLOGICAL	shyk	Y+K	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Posten einsetzen
P912-E0450	f75r	f75r	f75r.2	BIOLOGICAL	ssheol	S+SH+E+OL	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; den Posten halten; kurz; fortsetzen
P912-E0452	f75r	f75r	f75r.2	BIOLOGICAL	chedykar	CHD+Y+K+AR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten umsetzen; diesen Posten; den Posten einsetzen; von der Quellstelle
P912-E0454	f75r	f75r	f75r.2	BIOLOGICAL	ror	R+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	den Zustand markieren; mit dem Arbeitsansatz
P912-E0455	f75r	f75r	f75r.3	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0456	f75r	f75r	f75r.3	BIOLOGICAL	chal	CH+AL	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; zur Zielstelle
P912-E0457	f75r	f75r	f75r.3	BIOLOGICAL	orchey	OR+Y	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz; diesen Posten
P912-E0459	f75r	f75r	f75r.3	BIOLOGICAL	kain	K+AIN	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; eine Portion
P912-E0460	f75r	f75r	f75r.3	BIOLOGICAL	sheeky	SH+EE+K+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten halten; länger; den Posten einsetzen; diesen Posten
P912-E0461	f75r	f75r	f75r.3	BIOLOGICAL	ltain	L+T+AIN	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	weiterleiten; den Abschnitt bedienen; eine Portion
P912-E0463	f75r	f75r	f75r.3	BIOLOGICAL	or	OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz
P912-E0465	f75r	f75r	f75r.4	BIOLOGICAL	lkamo	L+K+AM_ADDR+O	PROSE_ACTION	K|O	K=POSTEN ZUGEBEN ODER ZUORDNEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	weiterleiten; den Posten einsetzen; am Gegen-/Innenfeld; den Stationsgang ausführen
P912-E0466	f75r	f75r	f75r.4	BIOLOGICAL	ykeey	Y+K+EE+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Posten einsetzen; länger; diesen Posten
P912-E0468	f75r	f75r	f75r.4	BIOLOGICAL	kal	K+AL	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; zur Zielstelle
P912-E0471	f75r	f75r	f75r.4	BIOLOGICAL	ok	OK	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen
P912-E0473	f75r	f75r	f75r.4	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E0475	f75r	f75r	f75r.5	BIOLOGICAL	kar	K+AR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; von der Quellstelle
P912-E0482	f75r	f75r	f75r.5	BIOLOGICAL	qokeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; diesen Posten
P912-E0483	f75r	f75r	f75r.5	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E0484	f75r	f75r	f75r.6	BIOLOGICAL	pcheykeeor	P+Y+K+EE+OR	PROSE_ACTION	K|OR	K=POSTEN ZUGEBEN ODER ZUORDNEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	die Station beginnen; diesen Posten; den Posten einsetzen; länger; mit dem Arbeitsansatz
P912-E0487	f75r	f75r	f75r.6	BIOLOGICAL	okey	OK+E+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; diesen Posten
P912-E0488	f75r	f75r	f75r.6	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0489	f75r	f75r	f75r.6	BIOLOGICAL	chcthy	CH+CTH+Y	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; den Stationsstatus prüfen; diesen Posten
P912-E0490	f75r	f75r	f75r.6	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E0491	f75r	f75r	f75r.6	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E0493	f75r	f75r	f75r.7	BIOLOGICAL	qokshdy	OK+SH+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten halten; den Schritt schließen
P912-E0494	f75r	f75r	f75r.7	BIOLOGICAL	ytain	Y+T+AIN	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	diesen Posten; den Abschnitt bedienen; eine Portion
P912-E0496	f75r	f75r	f75r.7	BIOLOGICAL	qokar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; von der Quellstelle
P912-E0500	f75r	f75r	f75r.7	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E0501	f75r	f75r	f75r.8	BIOLOGICAL	sor	S+OR	PROSE_ACTION	S|OR	S=DANN / AUCH / PRÜFEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	die Station prüfen; mit dem Arbeitsansatz
P912-E0503	f75r	f75r	f75r.8	BIOLOGICAL	qokardy	OK+AR+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; von der Quellstelle; den Schritt schließen
P912-E0505	f75r	f75r	f75r.8	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0508	f75r	f75r	f75r.8	BIOLOGICAL	okeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E0509	f75r	f75r	f75r.9	BIOLOGICAL	qokchdy	OK+CHD+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; den Schritt schließen
P912-E0510	f75r	f75r	f75r.9	BIOLOGICAL	chcthy	CH+CTH+Y	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; den Stationsstatus prüfen; diesen Posten
P912-E0511	f75r	f75r	f75r.9	BIOLOGICAL	lo	L+O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	weiterleiten; den Stationsgang ausführen
P912-E0512	f75r	f75r	f75r.9	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E0513	f75r	f75r	f75r.9	BIOLOGICAL	qokan	OK+AN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; mit einem Zusatz
P912-E0514	f75r	f75r	f75r.9	BIOLOGICAL	checkhy	CH+E+CKH+Y	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Posten abnehmen; kurz; durch den Durchlass; diesen Posten
P912-E0515	f75r	f75r	f75r.9	BIOLOGICAL	qokar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; von der Quellstelle
P912-E0517	f75r	f75r	f75r.9	BIOLOGICAL	sal	S+AL	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; zur Zielstelle
P912-E0518	f75r	f75r	f75r.10	BIOLOGICAL	dshor	D_ADDR+SH+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	an der Teiladresse; den Posten halten; mit dem Arbeitsansatz
P912-E0522	f75r	f75r	f75r.10	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0526	f75r	f75r	f75r.10	BIOLOGICAL	tedy	T+E+DY	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	den Abschnitt bedienen; kurz; den Schritt schließen
P912-E0528	f75r	f75r	f75r.11	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E0529	f75r	f75r	f75r.11	BIOLOGICAL	qokair	OK+AIR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; entlang des Laufs
P912-E0531	f75r	f75r	f75r.11	BIOLOGICAL	qokeedy	OK+EE+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; den Schritt schließen
P912-E0533	f75r	f75r	f75r.11	BIOLOGICAL	qokal	OK+AL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; zur Zielstelle
P912-E0534	f75r	f75r	f75r.11	BIOLOGICAL	okar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; von der Quellstelle
P912-E0536	f75r	f75r	f75r.11	BIOLOGICAL	dor	D_ADDR+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	an der Teiladresse; mit dem Arbeitsansatz
P912-E0538	f75r	f75r	f75r.12	BIOLOGICAL	ssheckhy	S+SH+E+CKH+Y	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; den Posten halten; kurz; durch den Durchlass; diesen Posten
P912-E0539	f75r	f75r	f75r.12	BIOLOGICAL	qokal	OK+AL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; zur Zielstelle
P912-E0548	f75r	f75r	f75r.12	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E0550	f75r	f75r	f75r.13	BIOLOGICAL	keedy	K+EE+DY	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; länger; den Schritt schließen
P912-E0551	f75r	f75r	f75r.13	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E0552	f75r	f75r	f75r.13	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E0553	f75r	f75r	f75r.13	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E0554	f75r	f75r	f75r.13	BIOLOGICAL	qokedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; kurz; den Schritt schließen
P912-E0555	f75r	f75r	f75r.13	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0557	f75r	f75r	f75r.14	BIOLOGICAL	sain	S+AIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; eine Portion
P912-E0559	f75r	f75r	f75r.14	BIOLOGICAL	keishy	K+E+SH+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; kurz; den Posten halten; diesen Posten
P912-E0560	f75r	f75r	f75r.14	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0563	f75r	f75r	f75r.14	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0565	f75r	f75r	f75r.14	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0568	f75r	f75r	f75r.15	BIOLOGICAL	sain	S+AIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; eine Portion
P912-E0569	f75r	f75r	f75r.15	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0571	f75r	f75r	f75r.15	BIOLOGICAL	saiin	S+AIIN	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; nach Sollmaß
P912-E0574	f75r	f75r	f75r.15	BIOLOGICAL	or	OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz
P912-E0576	f75r	f75r	f75r.15	BIOLOGICAL	okchdy	OK+CHD+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten umsetzen; den Schritt schließen
P912-E0577	f75r	f75r	f75r.15	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E0579	f75r	f75r	f75r.16	BIOLOGICAL	qokar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; von der Quellstelle
P912-E0581	f75r	f75r	f75r.16	BIOLOGICAL	lch	L+CH	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	weiterleiten; den Posten abnehmen
P912-E0582	f75r	f75r	f75r.16	BIOLOGICAL	shokain	SH+OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	den Posten halten; die Station ansetzen; eine Portion
P912-E0584	f75r	f75r	f75r.16	BIOLOGICAL	okshedy	OK+SH+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten halten; kurz; den Schritt schließen
P912-E0585	f75r	f75r	f75r.16	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0593	f75r	f75r	f75r.17	BIOLOGICAL	kol	K+OL	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; fortsetzen
P912-E0595	f75r	f75r	f75r.17	BIOLOGICAL	qokam	OK+AM_ADDR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; am Gegen-/Innenfeld
P912-E0603	f75r	f75r	f75r.18	BIOLOGICAL	sar	S+AR	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; von der Quellstelle
P912-E0605	f75r	f75r	f75r.19	BIOLOGICAL	qokshedy	OK+SH+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; den Posten halten; kurz; den Schritt schließen
P912-E0608	f75r	f75r	f75r.19	BIOLOGICAL	qoky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; diesen Posten
P912-E0611	f75r	f75r	f75r.19	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0615	f75r	f75r	f75r.20	BIOLOGICAL	qor	OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz
P912-E0618	f75r	f75r	f75r.20	BIOLOGICAL	lo	L+O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	weiterleiten; den Stationsgang ausführen
P912-E0621	f75r	f75r	f75r.20	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0622	f75r	f75r	f75r.21	BIOLOGICAL	oqokain	O+OK+AIN	PROSE_ACTION	O|OK	O=ARBEITSGANG AUSFÜHREN · OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	den Stationsgang ausführen; die Station ansetzen; eine Portion
P912-E0625	f75r	f75r	f75r.21	BIOLOGICAL	or	OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz
P912-E0626	f75r	f75r	f75r.21	BIOLOGICAL	ysheor	Y+SH+E+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	diesen Posten; den Posten halten; kurz; mit dem Arbeitsansatz
P912-E0628	f75r	f75r	f75r.21	BIOLOGICAL	lor	L+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	weiterleiten; mit dem Arbeitsansatz
P912-E0630	f75r	f75r	f75r.22	BIOLOGICAL	odar	O+D_ADDR+AR	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Stationsgang ausführen; an der Teiladresse; von der Quellstelle
P912-E0632	f75r	f75r	f75r.22	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
P912-E0634	f75r	f75r	f75r.22	BIOLOGICAL	or	OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	mit dem Arbeitsansatz
P912-E0636	f75r	f75r	f75r.22	BIOLOGICAL	kar	K+AR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; von der Quellstelle
P912-E0638	f75r	f75r	f75r.22	BIOLOGICAL	sar	S+AR	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; von der Quellstelle
P912-E0640	f75r	f75r	f75r.23	BIOLOGICAL	kshey	K+SH+E+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Posten einsetzen; den Posten halten; kurz; diesen Posten
P912-E0641	f75r	f75r	f75r.23	BIOLOGICAL	qokeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; länger; diesen Posten
P912-E0642	f75r	f75r	f75r.23	BIOLOGICAL	qokal	OK+AL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; zur Zielstelle
P912-E0643	f75r	f75r	f75r.23	BIOLOGICAL	sshey	S+SH+E+Y	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Station prüfen; den Posten halten; kurz; diesen Posten
P912-E0645	f75r	f75r	f75r.23	BIOLOGICAL	chedyqokam	CHD+Y+OK+AM_ADDR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	den Posten umsetzen; diesen Posten; die Station ansetzen; am Gegen-/Innenfeld
P912-E0646	f75r	f75r	f75r.24	BIOLOGICAL	qokain	OK+AIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Station ansetzen; eine Portion
