statement_id	page	record	owner_id	visible_owner_de	transition	event_count	event_ids	surface_sequence	primary_product_id	primary_product_de	interchangeable_product_ids	action_roles	operations_de	source_bound_instruction_de	therapeutic_reading_de	bathhouse_reading_de	selected_program_reading	selected_concrete_step_de	cross_station_transfer_claim
B1-S021	f81v	B1	B1:OWNER_01	gemeinsame zweireihige Figuren-/Beckenstation	SAME_OWNER_UNSPECIFIED_STEP	1	E166	chal	H3	zweifach gezogener und ausgewrungener Bluetenauszug	H1|H2|H3|H5|H4	SPECIFY_LOCAL_STEP	nur Objekt, Mass, Ziel oder Zustand setzen	Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	Führe zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation als Arbeitscharge. Betriebslesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	THERAPEUTIC_LEAD	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S001	f82r	B2	B2:OWNER_01	oberes Beckenpaar mit Zylinder	RECORD_INITIALIZE	1	E167	dchedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	TRANSFER	umsetzen	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	Führe zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder als Arbeitscharge. Betriebslesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	THERAPEUTIC_LEAD	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S002	f82r	B2	B2:OWNER_01	oberes Beckenpaar mit Zylinder	EXPLICIT_LOCAL_CONTINUATION	1	E168	qolchedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	TRANSFER	umsetzen	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	Führe zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder als Arbeitscharge. Betriebslesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	THERAPEUTIC_LEAD	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S003	f82r	B2	B2:OWNER_01	oberes Beckenpaar mit Zylinder	CURRENT_ITEM_CONTINUATION	3	E169|E170|E171	qokain dy qokeedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	LOAD_OR_APPLY	ansetzen -> ansetzen	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	Führe zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder als Arbeitscharge. Betriebslesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	THERAPEUTIC_LEAD	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S004	f82r	B2	B2:OWNER_01	oberes Beckenpaar mit Zylinder	CURRENT_ITEM_CONTINUATION	5	E172|E173|E174|E175|E176	qokal lcheckhy lched qokeey lcheckhedy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	TRANSFER|LOAD_OR_APPLY	ansetzen -> fuehren -> fuehren + umsetzen -> ansetzen -> fuehren	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	Führe zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder als Arbeitscharge. Betriebslesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	THERAPEUTIC_LEAD	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S005	f82r	B2	B2:OWNER_01	oberes Beckenpaar mit Zylinder	EXPLICIT_LOCAL_CONTINUATION	8	E177|E178|E179|E180|E181|E182|E183|E184	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	WARM|COLLECT|TRANSFER|LOAD_OR_APPLY	ansetzen -> auffangen -> ansetzen -> ansetzen -> waermen -> fuehren	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	Führe zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder als Arbeitscharge. Betriebslesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	THERAPEUTIC_LEAD	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S006	f82r	B2	B2:OWNER_01	oberes Beckenpaar mit Zylinder	EXPLICIT_LOCAL_CONTINUATION	4	E185|E186|E187|E188	oteey qokal sheckhy qoky	H2	zweifach nachbeschickter standardisierter Zweitauszug	H2|H5|H1|H3	HOLD|LOAD_OR_APPLY	ansetzen -> halten -> ansetzen	Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	Führe zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder als Arbeitscharge. Betriebslesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	THERAPEUTIC_LEAD	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S007	f82r	B2	B2:OWNER_02	mittleres linkes Handgerät mit Inline-Knoten	OWNER_RESET	1	E189	dshedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H1|H2|H4	HOLD	halten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten als Arbeitscharge. Betriebslesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S008	f82r	B2	B2:OWNER_02	mittleres linkes Handgerät mit Inline-Knoten	EXPLICIT_LOCAL_CONTINUATION	3	E190|E191|E192	sotaiin qokar shedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H1|H2|H4	SETTLE|LOAD_OR_APPLY	ansetzen -> absetzen	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten als Arbeitscharge. Betriebslesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S009	f82r	B2	B2:OWNER_02	mittleres linkes Handgerät mit Inline-Knoten	EXPLICIT_LOCAL_CONTINUATION	1	E193	solshedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H1|H2|H4	HOLD	halten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten als Arbeitscharge. Betriebslesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S010	f82r	B2	B2:OWNER_02	mittleres linkes Handgerät mit Inline-Knoten	CURRENT_ITEM_CONTINUATION	4	E194|E195|E196|E197	qokeey qoky ls cheey	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H1|H2|H4	HOLD|LOAD_OR_APPLY	ansetzen -> ansetzen -> halten	Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten als Arbeitscharge. Betriebslesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S011	f82r	B2	B2:OWNER_03	mittlere rechte unklare Station	OWNER_RESET	4	E198|E199|E200|E201	okain char okain qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H5|H2|H3	LOAD_OR_APPLY	ansetzen -> ansetzen -> ansetzen	Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station als Arbeitscharge. Betriebslesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S012	f82r	B2	B2:OWNER_03	mittlere rechte unklare Station	CURRENT_ITEM_CONTINUATION	8	E202|E203|E204|E205|E206|E207|E208|E209	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H5|H2|H3	DRAW_OFF|HOLD|TRANSFER|LOAD_OR_APPLY	fuehren + abziehen -> halten -> ansetzen -> fuehren -> ansetzen	Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station als Arbeitscharge. Betriebslesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S013	f82r	B2	B2:OWNER_04	unteres grünes Mehrfigurenbecken	OWNER_RESET	1	E210	lchedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H1|H2|H3	TRANSFER	fuehren + umsetzen	Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken als Arbeitscharge. Betriebslesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S014	f82r	B2	B2:OWNER_04	unteres grünes Mehrfigurenbecken	EXPLICIT_LOCAL_CONTINUATION	1	E211	lar	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H1|H2|H3	TRANSFER	fuehren	Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken als Arbeitscharge. Betriebslesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S015	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	OWNER_RESET	2	E212|E213	tshey qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	HOLD|LOAD_OR_APPLY	halten -> ansetzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S016	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	EXPLICIT_LOCAL_CONTINUATION	8	E214|E215|E216|E217|E218|E219|E220|E221	cheal lchedar ches aiin oteey qokaiin okey pchedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	DRAW_OFF|TRANSFER|LOAD_OR_APPLY|PORTION|LOAD	fuehren + umsetzen -> abziehen + teilen -> ansetzen -> ansetzen -> hineingeben + umsetzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S017	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	SAME_OWNER_UNSPECIFIED_STEP	2	E222|E223	rsheal daldy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	COOL|HOLD	abkuehlen + halten	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S018	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	SAME_OWNER_UNSPECIFIED_STEP	1	E224	qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	LOAD_OR_APPLY	ansetzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S019	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	SAME_OWNER_UNSPECIFIED_STEP	1	E225	rshedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	COOL|SETTLE	abkuehlen + absetzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S020	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	EXPLICIT_LOCAL_CONTINUATION	1	E226	qoteedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	SPECIFY_LOCAL_STEP	nur Objekt, Mass, Ziel oder Zustand setzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B2-S021	f82r	B2	B2:OWNER_05	kleine Randstationen des unteren Beckens	SAME_OWNER_UNSPECIFIED_STEP	1	E227	qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	LOAD_OR_APPLY	ansetzen	Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens als Arbeitscharge. Betriebslesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
