dictionary_ordinal	lock_key	surface	occurrence_count	physical_pages	baseline_recipe	final_working_recipe	recipe_changed_after_gdt516	gdt529_candidate_rank	literal_reading_de	working_phrase_de	resolution_status	special_route	route_class	route_source	lock_scope	local_record_policy
61	PROSE_STREAM|kcheody	kcheody	1	f66r	K+CH+E+O+D_ADDR+Y	K+CH+E+O+D_ADDR+Y	NO	1	GEBEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
62	PROSE_STREAM|kchody	kchody	1	f66r	K+CH+O+D_ADDR+Y	K+CH+O+D_ADDR+Y	NO	1	GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
63	PROSE_STREAM|kechody	kechody	1	f66r	K+E+CH+O+D_ADDR+Y	K+E+CH+O+D_ADDR+Y	NO	1	GEBEN · [E:STEUERUNG=GRAD I] · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
64	PROSE_STREAM|keedey	keedey	1	f31r	K+EE+D_ADDR+E+Y	K+EE+D_ADDR+E+Y	NO	1	GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:STEUERUNG=HIER] · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
65	PROSE_STREAM|keeol	keeol	1	f31r	K+EE+OL	K+EE+OL	NO	1	GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · VERBINDUNG	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
66	PROSE_STREAM|keody	keody	3	f20v|f66r	K+E+O+D_ADDR+Y	K+E+O+D_ADDR+Y	NO	1	GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
67	PROSE_STREAM|kodalchy	kodalchy	1	f4r	K+O+D_ADDR+AL+CH+Y	K+O+D_ADDR+AL+CH+Y	NO	1	GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · ZIELORT · NEHMEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
68	PROSE_STREAM|kodary	kodary	1	f66r	K+O+D_ADDR+AR+Y	K+O+D_ADDR+AR+Y	NO	1	GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · AUSGANG · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
69	PROSE_STREAM|kody	kody	1	f66r	K+O+DY	K+O+DY	NO	1	GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
70	PROSE_STREAM|ld	ld	1	f66r	L+D_ADDR	L+D_ADDR	NO	1	VERBINDUNG · [D_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
71	PROSE_STREAM|lkeol	lkeol	1	f66r	L+K+E+OL	L+K+E+OL	NO	1	VERBINDUNG · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
72	PROSE_STREAM|lodaiin	lodaiin	1	f66r	L+O+D_ADDR+AIIN	L+O+D_ADDR+AIIN	NO	1	VERBINDUNG · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
73	PROSE_STREAM|lpchees	lpchees	1	f66r	L+P+CH+EE+S	L+P+CH+EE+S	NO	1	VERBINDUNG · EINSETZEN · NEHMEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
74	PROSE_STREAM|lsheody	lsheody	1	f66r	L+SH+E+O+D_ADDR+Y	L+SH+E+O+D_ADDR+Y	NO	1	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
75	PROSE_STREAM|ltsholy	ltsholy	1	f66r	L+T+SH+OL+Y	L+T+SH+OL+Y	NO	1	VERBINDUNG · EINSTELLEN · HALTEN · FORTSETZEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
76	PROSE_STREAM|ofaram	ofaram	1	f66r	O+LOCAL_CHAR_F+AR+AM_ADDR	O+LOCAL_CHAR_F+AR+AM_ADDR	NO	1	[O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:STEUERUNG=HIER] · AUSGANG · [AM_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
77	PROSE_STREAM|okalchedy	okalchedy	1	f66r	OK+AL+CHD+Y	OK+AL+CHD+Y	NO	1	SETZEN · ZIELORT · BEARBEITEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
78	PROSE_STREAM|okedals	okedals	1	f66r	OK+AL+S	OK+AL+S	NO	1	SETZEN · ZIELORT · WÄHLEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
79	PROSE_STREAM|okedam	okedam	1	f31r	OK+E+D_ADDR+AM_ADDR	OK+E+D_ADDR+AM_ADDR	NO	1	SETZEN · [E:STEUERUNG=GRAD I] · [D_ADDR:STEUERUNG=HIER] · [AM_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
80	PROSE_STREAM|okoy	okoy	1	f20v	OK+O+Y	OK+O+Y	NO	1	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
81	PROSE_STREAM|olsheor	olsheor	1	f31r	OL+SH+E+OR	OL+SH+E+OR	NO	1	FORTSETZEN · HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
82	PROSE_STREAM|otalor	otalor	1	f66r	OT+AL+OR	OT+AL+OR	NO	1	DANACH · ZIELORT · EINHEIT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
83	PROSE_STREAM|otcheo	otcheo	1	f66r	OT+CH+E+O	OT+CH+E+O	NO	1	DANACH · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
84	PROSE_STREAM|oteochey	oteochey	1	f66r	OT+E+O+CH+E+Y	OT+E+O+CH+E+Y	NO	1	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
85	PROSE_STREAM|p	p	1	f66r	P	P	NO	1	EINSETZEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
86	PROSE_STREAM|pchof	pchof	1	f66r	P+CH+O+LOCAL_CHAR_F	P+CH+O+LOCAL_CHAR_F	NO	1	EINSETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
87	PROSE_STREAM|pdaiin	pdaiin	1	f66r	P+AIIN	P+AIIN	NO	1	EINSETZEN · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
88	PROSE_STREAM|pofochey	pofochey	1	f20v	P+O+LOCAL_CHAR_F+O+CH+E+Y	P+O+LOCAL_CHAR_F+O+CH+E+Y	NO	1	EINSETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:STEUERUNG=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
89	PROSE_STREAM|psheody	psheody	1	f66r	P+SH+E+O+D_ADDR+Y	P+SH+E+O+D_ADDR+Y	NO	1	EINSETZEN · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
90	PROSE_STREAM|pydaiin	pydaiin	1	f4r	P+Y+D_ADDR+AIIN	P+Y+D_ADDR+AIIN	NO	1	EINSETZEN · POSTEN · [D_ADDR:STEUERUNG=HIER] · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
91	PROSE_STREAM|qef	qef	1	f31r	E+LOCAL_CHAR_F	E+LOCAL_CHAR_F	NO	2	[E:STEUERUNG=GRAD I] · [LOCAL_CHAR_F:STEUERUNG=HIER]	Hier auf Grad I.	RESOLVED_BY_SAME_STATEMENT_Q_NULL_CONTEXT	YES	SAME_STATEMENT_Q_ROLE_CONTEXT	GDT535	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
92	PROSE_STREAM|qocthedy	qocthedy	1	f66r	CARRIER_Q+O+CH+T+E+Y	CARRIER_Q+O+CH+T+E+Y	NO	1	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
93	PROSE_STREAM|qoekedy	qoekedy	1	f31r	CARRIER_Q+O+E+K+E+DY	CARRIER_Q+O+E+K+E+DY	NO	1	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
94	PROSE_STREAM|qokaiir	qokaiir	1	f66r	OK+IIN+R	OK+IIN+R	NO	1	SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
95	PROSE_STREAM|qokchey	qokchey	1	f66r	OK+CH+E+Y	OK+CH+E+Y	NO	1	SETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
96	PROSE_STREAM|qokee	qokee	1	f31r	OK+EE	OK+EE	NO	1	SETZEN · [EE:STEUERUNG=GRAD II]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
97	PROSE_STREAM|qokeedar	qokeedar	1	f66r	OK+EE+D_ADDR+AR	OK+EE+D_ADDR+AR	NO	1	SETZEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:STEUERUNG=HIER] · AUSGANG	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
98	PROSE_STREAM|qokees	qokees	2	f31r|f66r	OK+EE+S	OK+EE+S	NO	1	SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
99	PROSE_STREAM|qokshd	qokshd	1	f66r	OK+SH+D_ADDR	OK+SH+D_ADDR	NO	1	SETZEN · HALTEN · [D_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
100	PROSE_STREAM|qolsa	qolsa	1	f66r	OL+S+A_ADDR	OL+S+A_ADDR	NO	1	FORTSETZEN · WÄHLEN · [A_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
101	PROSE_STREAM|qopaiin	qopaiin	1	f66r	CARRIER_Q+O+P+AIIN	CARRIER_Q+O+P+AIIN	NO	1	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
102	PROSE_STREAM|qotchoiin	qotchoiin	1	f4r	OT+CH+O+IIN	OT+CH+O+IIN	NO	1	DANACH · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
103	PROSE_STREAM|qotedal	qotedal	1	f66r	OT+E+AL	OT+E+AL	NO	1	DANACH · [E:STEUERUNG=GRAD I] · ZIELORT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
104	PROSE_STREAM|qoteeod	qoteeod	1	f66r	OT+EE+O+D_ADDR	OT+EE+O+D_ADDR	NO	1	DANACH · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
105	PROSE_STREAM|qoteoly	qoteoly	1	f66r	OT+E+OL+Y	OT+E+OL+Y	NO	1	DANACH · [E:STEUERUNG=GRAD I] · FORTSETZEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
106	PROSE_STREAM|qotesy	qotesy	1	f66r	OT+E+S+Y	OT+E+S+Y	NO	1	DANACH · [E:STEUERUNG=GRAD I] · WÄHLEN · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
107	PROSE_STREAM|rals	rals	1	f66r	R+AL+S	R+AL+S	NO	1	MARKIEREN · ZIELORT · WÄHLEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
108	PROSE_STREAM|raral	raral	1	f66r	R+AR+AL	R+AR+AL	NO	1	MARKIEREN · AUSGANG · ZIELORT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
109	PROSE_STREAM|rary	rary	1	f66r	R+AR+Y	R+AR+Y	NO	1	MARKIEREN · AUSGANG · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
110	PROSE_STREAM|rotaiin	rotaiin	1	f66r	R+OT+AIIN	R+OT+AIIN	NO	1	MARKIEREN · DANACH · WERT	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
111	PROSE_STREAM|saiis	saiis	1	f31r	S+IIN+S	S+A_ADDR+IIN+S	YES	1	WÄHLEN · HIER · STUFE · WÄHLEN	Wählen; hier die Stufe wählen.	INHERITED_RESOLVED_WORKING_DEFAULT	YES	EXACT_RIGHT_BLOCK_SUPERFORM_PEEL	GDT531	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
112	PROSE_STREAM|salf	salf	1	f66r	S+AL+LOCAL_CHAR_F	S+AL+LOCAL_CHAR_F	NO	1	WÄHLEN · ZIELORT · [LOCAL_CHAR_F:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
113	PROSE_STREAM|saly	saly	1	f66r	S+AL+Y	S+AL+Y	NO	1	WÄHLEN · ZIELORT · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
114	PROSE_STREAM|shain	shain	2	f20v|f4r	SH+AIN	SH+AIN	NO	1	HALTEN · ANTEIL	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
115	PROSE_STREAM|shckhar	shckhar	1	f66r	SH+CH+K+AR	SH+CH+K+AR	NO	1	HALTEN · NEHMEN · GEBEN · AUSGANG	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
116	PROSE_STREAM|shckheody	shckheody	1	f66r	SH+CH+K+E+O+DY	SH+CH+K+E+O+DY	NO	1	HALTEN · NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
117	PROSE_STREAM|shd	shd	1	f20v	SH+D_ADDR	SH+D_ADDR	NO	1	HALTEN · [D_ADDR:STEUERUNG=HIER]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
118	PROSE_STREAM|shddy	shddy	1	f66r	SH+D_ADDR+DY	SH+D_ADDR+DY	NO	1	HALTEN · [D_ADDR:STEUERUNG=HIER] · [DY:STEUERUNG=SCHLUSS]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
119	PROSE_STREAM|shedshey	shedshey	1	f31r	SH+E+D_ADDR+SH+E+Y	SH+E+D_ADDR+SH+E+Y	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:STEUERUNG=HIER] · HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
120	PROSE_STREAM|shee	shee	1	f31r	SH+EE	SH+EE	NO	1	HALTEN · [EE:STEUERUNG=GRAD II]	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
121	PROSE_STREAM|sheeody	sheeody	1	f31r	SH+EE+O+D_ADDR+Y	SH+EE+O+D_ADDR+Y	NO	1	HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
122	PROSE_STREAM|shekair	shekair	1	f66r	SH+E+K+AIR	SH+E+K+AIR	NO	1	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	INHERITED	INHERITED_RESOLVED_WORKING_DEFAULT	NO	ORDINARY_FINAL_SURFACE_LOCK	GDT536_FINAL_EDITION	PROSE_STREAM_ONLY	DELEGATE_TO_GDT517_ROLE_AWARE_BASE
