event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	sixth_grammar_reading_de	card_tier	core33_touch	fully_core33	form_owner_boundary_status
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	SPUELEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	SPUELEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	SAMMELSTELLE · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E147	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	lchedal	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E148	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E149	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	otar	OT+AR	DANACH · QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	ANWENDEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E152	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E154	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E156	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	sal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	KURZ · WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	LEITEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E161	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	oiiin	O+IIN	VORGANG · STUFE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E166	f81v	B1	B1-S021	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	chal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E169	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E172	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	LEITEN · DURCHLASS · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E174	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC102	lched	L+CHD	LEITEN · UMSETZEN	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E175	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E176	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E177	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC104	qokaly	OK+AL+Y	ANSETZEN · ZIELSTELLE · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E178	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC105	solkaiin	SOLK+AIIN	SAMMELSTELLE · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E179	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E180	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E181	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E182	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC106	octheol	O+CTH+E+OL	VORGANG · BEREITEN · KURZ · WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E183	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E184	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC108	ldy	L+DY	LEITEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E185	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E186	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E187	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E188	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E189	f82r	B2	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E190	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	OT+AIIN	DANACH · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E191	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	OK+AR	ANSETZEN · QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E192	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E193	f82r	B2	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E194	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E195	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E196	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	OL	WEITER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E197	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E198	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E199	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC003	char	AR	QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E200	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E201	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E202	f82r	B2	B2-S012	mittlere rechte unklare Station	PROC116	lchy	L+CH+Y	LEITEN · ENTNEHMEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E203	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E204	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	CTH+E+Y	BEREITEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E205	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E206	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	L+EE+Y	LEITEN · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E207	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC009	daiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E208	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E209	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E210	f82r	B2	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E211	f82r	B2	B2-S014	unteres grünes Mehrfigurenbecken	PROC121	lar	L+AR	LEITEN · QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E212	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	SH+E+Y	HALTEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E213	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E214	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC055	cheal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E215	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC123	lchedar	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E216	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · PROBE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E217	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC009	aiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E218	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E219	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E220	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	OK+E+Y	ANSETZEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E221	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E222	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E223	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	AL+DY	ZIELSTELLE · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E224	f82r	B2	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E225	f82r	B2	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E226	f82r	B2	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E227	f82r	B2	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E228	f82r	B2	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	L+O+CHD+DY	LEITEN · VORGANG · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E229	f83r	B3	B3-S001	obere offene Fächerstation am Rand	PROC098	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E230	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E231	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E232	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E233	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC009	daiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E234	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E235	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E236	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E237	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E238	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC003	dar	AR	QUELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E239	f83r	B3	B3-S005	mittlere Randfigur im runden Gefäß	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E240	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC133	chedchy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E241	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E242	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC079	olchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E243	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E244	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E245	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E246	f83r	B3	B3-S008	mittlere Randfigur im runden Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E247	f83r	B3	B3-S009	mittlere Randfigur im runden Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E248	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC134	pchedal	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E249	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E250	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E251	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E252	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E253	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC137	chary	AR+Y	QUELLE · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E254	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC016	sor	OR	ANSATZ	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E255	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E256	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E257	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC069	chkain	K+AIN	ZUGEBEN · PORTION	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E258	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC117	shcthey	CTH+E+Y	BEREITEN · KURZ · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E259	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E260	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC138	okair	OK+AIR	ANSETZEN · WASSER	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E261	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E262	f83r	B3	B3-S015	untere Randfigur im korbartigen Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E263	f83r	B3	B3-S016	untere Randfigur im korbartigen Gefäß	PROC140	lo	L+O	LEITEN · VORGANG	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E264	f83r	B3	B3-S016	unverbundener Zwischenbereich	PROC091	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E265	f83r	B3	B3-S017	unverbundener Zwischenbereich	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E266	f83r	B3	B3-S018	unverbundener Zwischenbereich	PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E267	f83r	B3	B3-S019	unverbundener Zwischenbereich	PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E268	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E269	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E270	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E271	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E272	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E273	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	sy	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E274	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC009	saiin	AIIN	SOLLMASS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E275	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC142	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E276	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E277	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	chey	Y	DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E278	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	tal	AL	ZIELSTELLE	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E279	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E280	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC144	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E281	f83r	B3	B3-S022	unverbundener Zwischenbereich	PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E282	f83r	B3	B3-S023	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E283	f83r	B3	B3-S024	unverbundener Zwischenbereich	PROC076	tchedy	CHD+DY	UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
E284	f83r	B3	B3-S025	unverbundener Zwischenbereich	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_CORE33_RECIPE	YES	YES	UNCHANGED
