event_id	page	record	statement_id	surface	card_no	revised_card_reading_de	revised_component_parse	composition_status	silent_owner_de	primitive_program
E160	f81v	B1	B1-S018	dsheol	PROC096	halten · kurz · fortsetzen	SH+E+OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E161	f81v	B1	B1-S018	oiiin	PROC097	Arbeitsgang · Sollstufe	O+IIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	METER_CHECK
E162	f81v	B1	B1-S018	olkeedy	PROC098	auffangen · länger · Schluss	SOLK+EE+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E163	f81v	B1	B1-S019	tedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E164	f81v	B1	B1-S020	cheky	PROC083	wärmen · kurz · dies	CHK+E+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E165	f81v	B1	B1-S020	shckhedy	PROC099	halten · Durchlass · kurz · Schluss	SH+CKH+E+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E166	f81v	B1	B1-S021	chal	PROC055	Zielstelle	AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	TARGET_HANDOFF
E167	f82r	B2	B2-S001	dchedy	PROC076	umsetzen · Schluss	CHD+DY	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	MOVE_PASS>CLOSE
E168	f82r	B2	B2-S002	qolchedy	PROC079	fortsetzen · umsetzen · Schluss	OL+CHD+DY	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	MOVE_PASS>CLOSE
E169	f82r	B2	B2-S003	qokain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	ACTIVATE_CHARGE
E170	f82r	B2	B2-S003	dy	PROC019	dies	Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	ACTIVATE_CHARGE
E171	f82r	B2	B2-S003	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	HOLD_STATE>CLOSE
E172	f82r	B2	B2-S004	qokal	PROC048	ansetzen · Zielstelle	OK+AL	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	TARGET_HANDOFF
E173	f82r	B2	B2-S004	lcheckhy	PROC101	führen · Durchlass · dies	L+CKH+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	ACTIVATE_CHARGE
E174	f82r	B2	B2-S004	lched	PROC102	führen · umsetzen	L+CHD	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	MOVE_PASS
E175	f82r	B2	B2-S004	qokeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	HOLD_STATE
E176	f82r	B2	B2-S004	lcheckhedy	PROC103	führen · Durchlass · kurz · Schluss	L+CKH+E+DY	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	MOVE_PASS>CLOSE
E177	f82r	B2	B2-S005	qokaly	PROC104	ansetzen · Zielstelle · dies	OK+AL+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	TARGET_HANDOFF
E178	f82r	B2	B2-S005	solkaiin	PROC105	auffangen · Maß	SOLK+AIIN	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	METER_CHECK
E179	f82r	B2	B2-S005	chckhy	PROC075	Durchlass · dies	CKH+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	MOVE_PASS
E180	f82r	B2	B2-S005	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	METER_CHECK
E181	f82r	B2	B2-S005	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	METER_CHECK
E182	f82r	B2	B2-S005	octheol	PROC106	Arbeitsgang · bereit · kurz · fortsetzen	O+CTH+E+OL	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	HOLD_STATE
E183	f82r	B2	B2-S005	chkeey	PROC107	wärmen · länger · dies	CHK+EE+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	ACTIVATE_CHARGE
E184	f82r	B2	B2-S005	ldy	PROC108	führen · Schluss	L+DY	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	MOVE_PASS>CLOSE
E185	f82r	B2	B2-S006	oteey	PROC109	danach · länger · dies	OT+EE+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	HOLD_STATE
E186	f82r	B2	B2-S006	qokal	PROC048	ansetzen · Zielstelle	OK+AL	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	TARGET_HANDOFF
E187	f82r	B2	B2-S006	sheckhy	PROC110	halten · kurz · Durchlass · dies	SH+E+CKH+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	ACTIVATE_CHARGE
E188	f82r	B2	B2-S006	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	oberes Beckenpaar mit Zylinder	ACTIVATE_CHARGE
E189	f82r	B2	B2-S007	dshedy	PROC111	halten · kurz · Schluss	SH+E+DY	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	HOLD_STATE>CLOSE
E190	f82r	B2	B2-S008	sotaiin	PROC112	danach · Maß	OT+AIIN	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	METER_CHECK
E191	f82r	B2	B2-S008	qokar	PROC113	ansetzen · von dort	OK+AR	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	SOURCE_DRAW
E192	f82r	B2	B2-S008	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	HOLD_STATE>CLOSE
E193	f82r	B2	B2-S009	solshedy	PROC114	fortsetzen · halten · kurz · Schluss	OL+SH+E+DY	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	HOLD_STATE>CLOSE
E194	f82r	B2	B2-S010	qokeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	HOLD_STATE
E195	f82r	B2	B2-S010	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	ACTIVATE_CHARGE
E196	f82r	B2	B2-S010	ls	PROC115	fortsetzen	LS	LEARNED_WHOLE_CARD	mittleres linkes Handgerät mit Inline-Knoten	CONTINUE_USE
E197	f82r	B2	B2-S010	cheey	PROC031	halten · länger · dies	SH+EE+Y	COMPOSITIONAL	mittleres linkes Handgerät mit Inline-Knoten	HOLD_STATE
E198	f82r	B2	B2-S011	okain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	mittlere rechte unklare Station	ACTIVATE_CHARGE
E199	f82r	B2	B2-S011	char	PROC003	von dort	AR	COMPOSITIONAL	mittlere rechte unklare Station	ACTIVATE_CHARGE
E200	f82r	B2	B2-S011	okain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	mittlere rechte unklare Station	ACTIVATE_CHARGE
E201	f82r	B2	B2-S011	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	mittlere rechte unklare Station	HOLD_STATE>CLOSE
E202	f82r	B2	B2-S012	lchy	PROC116	führen · abziehen · dies	L+CH+Y	COMPOSITIONAL	mittlere rechte unklare Station	SOURCE_DRAW
E203	f82r	B2	B2-S012	cheey	PROC031	halten · länger · dies	SH+EE+Y	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	HOLD_STATE
E204	f82r	B2	B2-S012	qcthey	PROC117	bereit · kurz · dies	CTH+E+Y	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	HOLD_STATE
E205	f82r	B2	B2-S012	qokeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	HOLD_STATE
E206	f82r	B2	B2-S012	lcheey	PROC118	führen · länger · dies	L+EE+Y	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	SOURCE_DRAW
E207	f82r	B2	B2-S012	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	METER_CHECK
E208	f82r	B2	B2-S012	chey	PROC019	dies	Y	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	CONTINUE_USE
E209	f82r	B2	B2-S012	qokeeedy	PROC119	ansetzen · vollständig · Schluss	OK+EEE+DY	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	HOLD_STATE>CLOSE
E210	f82r	B2	B2-S013	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	MOVE_PASS>CLOSE
E211	f82r	B2	B2-S014	lar	PROC121	führen · von dort	L+AR	COMPOSITIONAL	unteres grünes Mehrfigurenbecken	SOURCE_DRAW
E212	f82r	B2	B2-S015	tshey	PROC122	halten · kurz · dies	SH+E+Y	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE
E213	f82r	B2	B2-S015	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE>CLOSE
E214	f82r	B2	B2-S016	cheal	PROC055	Zielstelle	AL	COMPOSITIONAL	kleine Randstationen des unteren Beckens	TARGET_HANDOFF
E215	f82r	B2	B2-S016	lchedar	PROC123	führen · umsetzen · von dort	L+CHD+AR	COMPOSITIONAL	kleine Randstationen des unteren Beckens	SOURCE_DRAW
E216	f82r	B2	B2-S016	ches	PROC124	abziehen · kurz · teilen	CH+E+S	PARTIAL_WITH_LEARNED_ATOM	kleine Randstationen des unteren Beckens	ACTIVATE_CHARGE
E217	f82r	B2	B2-S016	aiin	PROC009	Maß	AIIN	COMPOSITIONAL	kleine Randstationen des unteren Beckens	METER_CHECK
E218	f82r	B2	B2-S016	oteey	PROC109	danach · länger · dies	OT+EE+Y	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE
E219	f82r	B2	B2-S016	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	kleine Randstationen des unteren Beckens	METER_CHECK
E220	f82r	B2	B2-S016	okey	PROC085	ansetzen · kurz · dies	OK+E+Y	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE
E221	f82r	B2	B2-S016	pchedy	PROC125	hinein · umsetzen · Schluss	P+CHD+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	MOVE_PASS>CLOSE
E222	f82r	B2	B2-S017	rsheal	PROC126	abkühlen · halten · kurz · Zielstelle	R+SH+E+AL	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE
E223	f82r	B2	B2-S017	daldy	PROC127	Zielstelle · Schluss	AL+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	TARGET_HANDOFF>CLOSE
E224	f82r	B2	B2-S018	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE>CLOSE
E225	f82r	B2	B2-S019	rshedy	PROC128	abkühlen · absetzen · Schluss	R+SHED+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE>CLOSE
E226	f82r	B2	B2-S020	qoteedy	PROC129	danach · länger · Schluss	OT+EE+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE>CLOSE
E227	f82r	B2	B2-S021	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	HOLD_STATE>CLOSE
E228	f82r	B2	B2-S022	lochedy	PROC130	führen · Arbeitsgang · umsetzen · Schluss	L+O+CHD+DY	COMPOSITIONAL	kleine Randstationen des unteren Beckens	MOVE_PASS>CLOSE
E229	f83r	B3	B3-S001	olkeedy	PROC098	auffangen · länger · Schluss	SOLK+EE+DY	COMPOSITIONAL	obere offene Fächerstation am Rand	HOLD_STATE>CLOSE
E230	f83r	B3	B3-S002	qotal	PROC131	danach · Zielstelle	OT+AL	COMPOSITIONAL	obere offene Fächerstation am Rand	TARGET_HANDOFF
E231	f83r	B3	B3-S002	chkeedy	PROC132	wärmen · länger · Schluss	CHK+EE+DY	COMPOSITIONAL	obere offene Fächerstation am Rand	HOLD_STATE>CLOSE
E232	f83r	B3	B3-S003	chey	PROC019	dies	Y	COMPOSITIONAL	obere offene Fächerstation am Rand	CONTINUE_USE
E233	f83r	B3	B3-S003	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	obere offene Fächerstation am Rand	METER_CHECK
E234	f83r	B3	B3-S003	chey	PROC019	dies	Y	COMPOSITIONAL	obere offene Fächerstation am Rand	CONTINUE_USE
E235	f83r	B3	B3-S003	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	obere offene Fächerstation am Rand	MOVE_PASS>CLOSE
E236	f83r	B3	B3-S004	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	obere offene Fächerstation am Rand	METER_CHECK
E237	f83r	B3	B3-S004	qotal	PROC131	danach · Zielstelle	OT+AL	COMPOSITIONAL	obere offene Fächerstation am Rand	TARGET_HANDOFF
E238	f83r	B3	B3-S004	dar	PROC003	von dort	AR	COMPOSITIONAL	obere offene Fächerstation am Rand	SOURCE_DRAW
E239	f83r	B3	B3-S005	schedy	PROC076	umsetzen · Schluss	CHD+DY	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	MOVE_PASS>CLOSE
E240	f83r	B3	B3-S006	chedchy	PROC133	umsetzen · dies	CHD+Y	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	MOVE_PASS
E241	f83r	B3	B3-S006	qokal	PROC048	ansetzen · Zielstelle	OK+AL	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	TARGET_HANDOFF
E242	f83r	B3	B3-S006	olchedy	PROC079	fortsetzen · umsetzen · Schluss	OL+CHD+DY	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	MOVE_PASS>CLOSE
E243	f83r	B3	B3-S007	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	METER_CHECK
E244	f83r	B3	B3-S007	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	MOVE_PASS
E245	f83r	B3	B3-S007	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	HOLD_STATE>CLOSE
E246	f83r	B3	B3-S008	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	MOVE_PASS>CLOSE
E247	f83r	B3	B3-S009	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	mittlere Randfigur im runden Gefäß	ACTIVATE_CHARGE
E248	f83r	B3	B3-S010	pchedal	PROC134	hinein · umsetzen · Zielstelle	P+CHD+AL	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	TARGET_HANDOFF
E249	f83r	B3	B3-S010	otedy	PROC135	danach · kurz · Schluss	OT+E+DY	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	HOLD_STATE>CLOSE
E250	f83r	B3	B3-S011	shecthedchy	PROC136	halten · kurz · bereit · umsetzen · dies	SH+E+CTH+CHD+Y	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	HOLD_STATE
E251	f83r	B3	B3-S011	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	ACTIVATE_CHARGE
E252	f83r	B3	B3-S011	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	MOVE_PASS
E253	f83r	B3	B3-S011	chary	PROC137	von dort · dies	AR+Y	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	SOURCE_DRAW
E254	f83r	B3	B3-S012	sor	PROC016	Ansatz	OR	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	ACTIVATE_CHARGE
E255	f83r	B3	B3-S012	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	HOLD_STATE>CLOSE
E256	f83r	B3	B3-S013	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	METER_CHECK
E257	f83r	B3	B3-S013	chkain	PROC069	zuführen · Portion	K+AIN	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	ACTIVATE_CHARGE
E258	f83r	B3	B3-S013	shcthey	PROC117	bereit · kurz · dies	CTH+E+Y	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	ACTIVATE_CHARGE
E259	f83r	B3	B3-S013	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	HOLD_STATE>CLOSE
E260	f83r	B3	B3-S014	okair	PROC138	ansetzen · Lauf	OK+AIR	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	MOVE_PASS
E261	f83r	B3	B3-S014	sheedy	PROC139	halten · länger · Schluss	SH+EE+DY	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	HOLD_STATE>CLOSE
E262	f83r	B3	B3-S015	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	MOVE_PASS>CLOSE
E263	f83r	B3	B3-S016	lo	PROC140	führen · Arbeitsgang	L+O	COMPOSITIONAL	untere Randfigur im korbartigen Gefäß	MOVE_PASS
E264	f83r	B3	B3-S016	qokchedy	PROC091	ansetzen · umsetzen · Schluss	OK+CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	ACTIVATE_CHARGE>CLOSE
E265	f83r	B3	B3-S017	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE>CLOSE
E266	f83r	B3	B3-S018	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE>CLOSE
E267	f83r	B3	B3-S019	qokshedy	PROC141	ansetzen · halten · kurz · Schluss	OK+SH+E+DY	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE>CLOSE
E268	f83r	B3	B3-S020	dal	PROC055	Zielstelle	AL	COMPOSITIONAL	unverbundener Zwischenbereich	TARGET_HANDOFF
E269	f83r	B3	B3-S020	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	MOVE_PASS>CLOSE
E270	f83r	B3	B3-S021	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	unverbundener Zwischenbereich	METER_CHECK
E271	f83r	B3	B3-S021	shcthy	PROC014	bereit · dies	CTH+Y	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE
E272	f83r	B3	B3-S021	dal	PROC055	Zielstelle	AL	COMPOSITIONAL	unverbundener Zwischenbereich	TARGET_HANDOFF
E273	f83r	B3	B3-S021	sy	PROC019	dies	Y	COMPOSITIONAL	unverbundener Zwischenbereich	CONTINUE_USE
E274	f83r	B3	B3-S021	saiin	PROC009	Maß	AIIN	COMPOSITIONAL	unverbundener Zwischenbereich	METER_CHECK
E275	f83r	B3	B3-S021	shedal	PROC142	absetzen · Zielstelle	SHED+AL	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE
E276	f83r	B3	B3-S021	shecthy	PROC143	halten · kurz · bereit · dies	SH+E+CTH+Y	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE
E277	f83r	B3	B3-S021	chey	PROC019	dies	Y	COMPOSITIONAL	unverbundener Zwischenbereich	CONTINUE_USE
E278	f83r	B3	B3-S021	tal	PROC055	Zielstelle	AL	COMPOSITIONAL	unverbundener Zwischenbereich	TARGET_HANDOFF
E279	f83r	B3	B3-S021	shcthy	PROC014	bereit · dies	CTH+Y	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE
E280	f83r	B3	B3-S021	dalchdy	PROC144	Zielstelle · umsetzen · Schluss	AL+CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	TARGET_HANDOFF>CLOSE
E281	f83r	B3	B3-S022	qotchedy	PROC145	danach · umsetzen · Schluss	OT+CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	MOVE_PASS>CLOSE
E282	f83r	B3	B3-S023	lchedy	PROC120	führen · umsetzen · Schluss	L+CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	MOVE_PASS>CLOSE
E283	f83r	B3	B3-S024	tchedy	PROC076	umsetzen · Schluss	CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	MOVE_PASS>CLOSE
E284	f83r	B3	B3-S025	qokchdy	PROC082	ansetzen · umsetzen · Schluss	OK+CHD+DY	COMPOSITIONAL	unverbundener Zwischenbereich	ACTIVATE_CHARGE>CLOSE
E285	f83r	B3	B3-S026	cheedar	PROC146	länger · von dort	EE+AR	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE
E286	f83r	B3	B3-S026	chldaiin	PROC147	führen · Maß	L+AIIN	COMPOSITIONAL	unverbundener Zwischenbereich	METER_CHECK
E287	f83r	B3	B3-S026	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	unverbundener Zwischenbereich	MOVE_PASS
E288	f83r	B3	B3-S026	qokain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	unverbundener Zwischenbereich	ACTIVATE_CHARGE
E289	f83r	B3	B3-S026	checthy	PROC014	bereit · dies	CTH+Y	COMPOSITIONAL	unverbundener Zwischenbereich	HOLD_STATE
E290	f83r	B3	B3-S026	chealror	PROC148	Zielstelle · abkühlen · Ansatz	AL+R+OR	COMPOSITIONAL	unverbundener Zwischenbereich	ACTIVATE_CHARGE
E291	f83r	B3	B3-S026	solkeedy	PROC098	auffangen · länger · Schluss	SOLK+EE+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E292	f83r	B3	B3-S027	qoteedy	PROC129	danach · länger · Schluss	OT+EE+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E293	f83r	B3	B3-S028	qokeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE
E294	f83r	B3	B3-S028	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E295	f83r	B3	B3-S029	sol	PROC013	fortsetzen	OL	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CONTINUE_USE
E296	f83r	B3	B3-S029	cheeety	PROC149	vollständig · eintragen · dies	EEE+T+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE
E297	f83r	B3	B3-S029	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E298	f83r	B3	B3-S030	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	ACTIVATE_CHARGE
E299	f83r	B3	B3-S030	saiin	PROC009	Maß	AIIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	METER_CHECK
E300	f83r	B3	B3-S030	schedair	PROC150	umsetzen · Lauf	CHD+AIR	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	MOVE_PASS
E301	f83r	B3	B3-S030	otchedy	PROC145	danach · umsetzen · Schluss	OT+CHD+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	MOVE_PASS>CLOSE
E302	f83r	B3	B3-S031	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E303	f83r	B3	B3-S032	chedain	PROC151	umsetzen · Portion	CHD+AIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	ACTIVATE_CHARGE
E304	f83r	B3	B3-S032	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	ACTIVATE_CHARGE
E305	f83r	B3	B3-S032	qotedaiin	PROC152	danach · kurz · Maß	OT+E+AIIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	METER_CHECK
E306	f83r	B3	B3-S032	otaiin	PROC112	danach · Maß	OT+AIIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	METER_CHECK
E307	f83r	B3	B3-S032	otedy	PROC135	danach · kurz · Schluss	OT+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E308	f83r	B3	B3-S033	ldy	PROC108	führen · Schluss	L+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	MOVE_PASS>CLOSE
E309	f83r	B3	B3-S034	soiiin	PROC097	Arbeitsgang · Sollstufe	O+IIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	METER_CHECK
E310	f83r	B3	B3-S034	checthy	PROC014	bereit · dies	CTH+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE
E311	f83r	B3	B3-S034	chety	PROC004	eintragen · dies	T+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	ACTIVATE_CHARGE
E312	f83r	B3	B3-S034	otaiin	PROC112	danach · Maß	OT+AIIN	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	METER_CHECK
E313	f83r	B3	B3-S034	olsaly	PROC153	fortsetzen · Zielstelle · dies	OL+AL+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	TARGET_HANDOFF
E314	f83r	B3	B3-S034	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	HOLD_STATE>CLOSE
E315	f83r	B4	B4-S001	qokeedy	PROC100	ansetzen · länger · Schluss	OK+EE+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E316	f83r	B4	B4-S002	qolchey	PROC154	fortsetzen · dies	OL+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CONTINUE_USE
E317	f83r	B4	B4-S002	qokeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE
E318	f83r	B4	B4-S002	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	HOLD_STATE>CLOSE
E319	f83r	B4	B4-S003	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	MOVE_PASS
