page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v42_token_glosses_de	v43_token_glosses_de	v43_working_translation_de	v42_unknown_tokens	v43_unknown_tokens	v43_complete
f106v	f106v.35	S	1	10	qockhey	QOCKHEY_ACTION	shody shockhy qokeey qokcho l kchedy shdy kchedy chedy qockhey okaiin al	vollständig eingeweichter Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | heiß am Ende des Grades | [qokcho:?] | heiß-trockenes Drogenmaterial | heiß und trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qockhey:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	vollständig eingeweichter Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | heiß am Ende des Grades | [qokcho:?] | heiß-trockenes Drogenmaterial | heiß und trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	vollständig eingeweichter Ansatz; Arzneikompositum im Feuchtansatz am Gradanfang; bis zur Heizendstufe; heiß-trockenes Drogenmaterial; heiß und bis zur mittleren Trockenstufe gebracht; leicht angefeuchtet, abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; Ansatz auf Heizstufe III; Rohstoff I	2	1	0
f106v	f106v.4	S	1	7	chdam	EXACT_WHOLE	ycheoto lsheo aiin chcthy okain chdal chdam charam	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | trockene abgemessene Rohstoffmenge I am Gradanfang | [chdam:?] | [charam:?]	[ycheoto:?] | [lsheo:?] | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß im Zubereitungsrahmen, Grad II | trockene abgemessene Rohstoffmenge I am Gradanfang | ein Maß Trockendroge abmessen | [charam:?]	[ycheoto:?]; [lsheo:?]; drei Teile; getrocknete Krautdroge; heiß im Zubereitungsrahmen, Grad II; trockene abgemessene Rohstoffmenge I am Gradanfang; ein Maß Trockendroge abmessen; [charam:?]	4	3	0
f106v	f106v.40	S	1	3	qody	QODY_ACTION	ko sheody qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkor	[ko:?] | angefeuchteter Ansatz, abgeschlossen | [qody:?] | trockenes Drogenmaterial, Mittelstufe | Menge III | abgemessene Fraktion II | zweite Drogenfraktion | vollständig getrocknetes Pulverpräparat | Pulver, getrocknete Kurz-/Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?] | angefeuchteter Ansatz, abgeschlossen | stelle die Zubereitung fertig | trockenes Drogenmaterial, Mittelstufe | Menge III | abgemessene Fraktion II | zweite Drogenfraktion | vollständig getrocknetes Pulverpräparat | Pulver, getrocknete Kurz-/Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?]; angefeuchteter Ansatz, abgeschlossen; stelle die Zubereitung fertig; trockenes Drogenmaterial, Mittelstufe; drei Teile; abgemessene Fraktion II; zweite Drogenfraktion; vollständig getrocknetes Pulverpräparat; Pulver, getrocknete Kurz-/Kompaktform; [kolchedy:?]; [tcheodar:?]; [podkor:?]	5	4	0
f106v	f106v.5	S	1	6	qopchedy	QOPCHEDY_ACTION	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | [qopchedy:?] | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion II | rohe Wurzel	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion II | rohe Wurzel	[tshoar:?]; [oeey:?]; heiß, Grad II; [shypchedy:?]; [opched:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; kalt im Zubereitungsrahmen, Grad III; [chepar:?]; drei Teile; CTH-Zubereitung/Ansatz, Grundform; abgemessene Fraktion II; rohe Wurzel	6	5	0
f107r	f107r.18	S	1	4	ay	EXACT_WHOLE	poalosy shey tar ay f arsheey fol rolchy sheey opolkaiin ypaiinal	[poalosy:?] | feucht in der Mitte des Grades | kalte Drogenfraktion I | [ay:?] | [f:?] | [arsheey:?] | [fol:?] | [rolchy:?] | feucht am Ende des Grades | [opolkaiin:?] | [ypaiinal:?]	[poalosy:?] | feucht in der Mitte des Grades | kalte Drogenfraktion I | ein gleicher Teil, abgeschlossen | [f:?] | [arsheey:?] | [fol:?] | [rolchy:?] | feucht am Ende des Grades | [opolkaiin:?] | [ypaiinal:?]	[poalosy:?]; bis zur mittleren Einweichstufe; kalte Drogenfraktion I; ein gleicher Teil, abgeschlossen; [f:?]; [arsheey:?]; [fol:?]; [rolchy:?]; vollständig eingeweicht; [opolkaiin:?]; [ypaiinal:?]	8	7	0
f107r	f107r.21	S	1	7	qokeol	QOKEOL_ACTION	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	[taror:?] | Ansatz aus Holzrohstoff, Form I | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I, kalt am Gradanfang | feucht, Grad III | [qokeol:?] | Holzdroge, heiß auf Stufe III | [okeeo:?] | Holzdroge, heiß auf Stufe III | Menge III	[taror:?] | Ansatz aus Holzrohstoff, Form I | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I, kalt am Gradanfang | feucht, Grad III | erhitze den Drogenstoff bis zur Mittelstufe | Holzdroge, heiß auf Stufe III | [okeeo:?] | Holzdroge, heiß auf Stufe III | Menge III	[taror:?]; Ansatz aus Holzrohstoff I; heiß im Zubereitungsrahmen, Grad II; Ansatz auf Heizstufe III; Rohstoff I, kalt am Gradanfang; feucht, Grad III; erhitze den Drogenstoff bis zur Mittelstufe; Holzdroge, heiß auf Stufe III; [okeeo:?]; Holzdroge, heiß auf Stufe III; drei Teile	3	2	0
f107r	f107r.25	S	1	11	om	EXACT_WHOLE	ycheain chal kal chedy qokaiin chody qokchdy qokal char chdalal om	[ycheain:?] | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | Trockenansatz, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Trockenfraktion I | [chdalal:?] | [om:?]	[ycheain:?] | Rohstoffklasse I, trocken am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | Trockenansatz, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Trockenfraktion I | [chdalal:?] | eine Handvoll Ansatz	[ycheain:?]; Rohstoff I, trocken am Gradanfang; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe gebracht; heiß, Grad III; Trockenansatz, abgeschlossen; heiß und angetrocknet; Rohstoff I, heiß am Gradanfang; Trockenfraktion I; [chdalal:?]; eine Handvoll Ansatz	3	2	0
f107r	f107r.33	S	1	8	chky	CHKY_ACTION	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | Drogenstoff zugeben | heiß, Grad IV | [chky:?] | [lcheel:?] | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | Drogenstoff zugeben | heiß, Grad IV | getrocknete Droge leicht erhitzen | [lcheel:?] | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang	[yaiin:?]; [chekain:?]; trocken angesetzte Zubereitung; heiß, Grad III; bis zur mittleren Trockenstufe; gib Folgendes hinzu: heiß, Grad IV; getrocknete Droge leicht erhitzen; [lcheel:?]; heiße Holzfraktion I; Rohstoff I, leicht erhitzt im Ansatz	4	3	0
f107r	f107r.4	S	1	10	qoked	QOKED_ACTION	teeody chedain qoteey qokar deeoltedy otar ain chady otokcho qoked okchedy	[teeody:?] | [chedain:?] | kalt am Ende des Grades | heiße Drogenfraktion I | [deeoltedy:?] | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert II | [chady:?] | [otokcho:?] | [qoked:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[teeody:?] | [chedain:?] | kalt am Ende des Grades | heiße Drogenfraktion I | [deeoltedy:?] | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert II | [chady:?] | [otokcho:?] | bis zur Mittelstufe erhitzen und abschließen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[teeody:?]; [chedain:?]; bis zur Kühlendstufe; heiße Drogenfraktion I; [deeoltedy:?]; kalte Drogenfraktion I im Ansatz; zwei Teile; [chady:?]; [otokcho:?]; bis zur Mittelstufe erhitzen und abschließen; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	6	5	0
f107r	f107r.43	S	1	2	ay	EXACT_WHOLE	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	[okeear:?] | [ay:?] | Grad-/Maßwert III | angefeuchteter Ansatz, abgeschlossen | [ykchedy:?] | [chykaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | [chotaiir:?] | ein Maß der ersten Drogenfraktion	[okeear:?] | ein gleicher Teil, abgeschlossen | Grad-/Maßwert III | angefeuchteter Ansatz, abgeschlossen | [ykchedy:?] | [chykaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | [chotaiir:?] | ein Maß der ersten Drogenfraktion	[okeear:?]; ein gleicher Teil, abgeschlossen; drei Maße; angefeuchteter Ansatz, abgeschlossen; [ykchedy:?]; [chykaiin:?]; Rohstoff I, leicht gekühlt im Ansatz; kalt, Grad III; [chotaiir:?]; ein Maß der ersten Drogenfraktion	5	4	0
f107r	f107r.48	S	1	12	om	EXACT_WHOLE	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	[fairal:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [kalkal:?] | kalt im qo-Rahmen, Grad II | kalter Ansatz am Anfang des Grades | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad III | Eintrag: kalt, Stufe III | [om:?]	[fairal:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [kalkal:?] | kalt im qo-Rahmen, Grad II | kalter Ansatz am Anfang des Grades | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad III | Eintrag: kalt, Stufe III | eine Handvoll Ansatz	[fairal:?]; Rohstoff I, trocken-heiß am Gradanfang; Holzdroge, leicht erhitzt; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; [kalkal:?]; kalt im qo-Rahmen, Grad II; kalter Ansatz am Anfang des Grades; Holzdroge, leicht erhitzt; kalt im Zubereitungsrahmen, Grad III; hierzu: kalt, Stufe III; eine Handvoll Ansatz	3	2	0
f107r	f107r.49	S	1	3	ay	EXACT_WHOLE	o alain ay chkain okair chtl lkaiin okair chtl raty	Ansatzwasser | [alain:?] | [ay:?] | trocken-heiß, Stufe II | heiße Drogenfraktion II im Ansatz | [chtl:?] | Holzdroge, heiß auf Stufe III | heiße Drogenfraktion II im Ansatz | [chtl:?] | [raty:?]	Ansatzwasser | [alain:?] | ein gleicher Teil, abgeschlossen | trocken-heiß, Stufe II | heiße Drogenfraktion II im Ansatz | [chtl:?] | Holzdroge, heiß auf Stufe III | heiße Drogenfraktion II im Ansatz | [chtl:?] | [raty:?]	Ansatzwasser; [alain:?]; ein gleicher Teil, abgeschlossen; trocken-heiß, Stufe II; heiße Drogenfraktion II im Ansatz; [chtl:?]; Holzdroge, heiß auf Stufe III; heiße Drogenfraktion II im Ansatz; [chtl:?]; [raty:?]	5	4	0
f107v	f107v.10	S	1	1	shodaiin	EXACT_WHOLE	shodaiin shey qokair qokaiin chokedy tain shedy	[shodaiin:?] | feucht in der Mitte des Grades | [qokair:?] | heiß, Grad III | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	drei Dosen Feuchtansatz | feucht in der Mitte des Grades | [qokair:?] | heiß, Grad III | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	drei Dosen Feuchtansatz; bis zur mittleren Einweichstufe; [qokair:?]; heiß, Grad III; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; kalt, Grad II; bis zur mittleren Einweichstufe gebracht	2	1	0
f107v	f107v.11	S	1	5	chky	CHKY_ACTION	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | [chky:?] | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | getrocknete Droge leicht erhitzen | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	kalt und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe; getrocknete Droge leicht erhitzen; bis zur Heizendstufe; kalt, Grad III; kaltes Zubereitungsgut; bis zur Kühlendstufe gebracht; [qopchcfhy:?]	2	1	0
f107v	f107v.20	S	1	8	qopchedy	QOPCHEDY_ACTION	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	[palar:?] | Drogenportion | zweite Drogenfraktion | [kalkal:?] | heiß, Grad III, im Ansatzrahmen | [chpal:?] | getrockneter Ansatz | [qopchedy:?] | [pcholkal:?] | [opalkam:?]	[palar:?] | Drogenportion | zweite Drogenfraktion | [kalkal:?] | heiß, Grad III, im Ansatzrahmen | [chpal:?] | getrockneter Ansatz | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | [pcholkal:?] | [opalkam:?]	[palar:?]; Drogenportion; zweite Drogenfraktion; [kalkal:?]; Ansatz auf Heizstufe III; [chpal:?]; getrockneter Ansatz; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; [pcholkal:?]; [opalkam:?]	6	5	0
f107v	f107v.22	S	1	2	alol	EXACT_WHOLE	dar alol olaiin olkal chol chdar	abgemessene Fraktion I | [alol:?] | Drogenstoff, Menge III | Holzdrogenansatz aus Rohstoff I leicht erhitzt | trocken; nominal trockenes Gut/Material | abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Fraktion I | Drogenstoff aus Rohdroge I | Drogenstoff, Menge III | Holzdrogenansatz aus Rohstoff I leicht erhitzt | trocken; nominal trockenes Gut/Material | abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Fraktion I; Drogenstoff aus Rohdroge I; drei Teile Holzdrogenansatz; Holzdrogenansatz aus Rohstoff I leicht erhitzt; Trockengut; abgemessene Trockenfraktion I, Anfangsstufe	1	0	1
f107v	f107v.27	S	1	6	lkshedy	LKSHEDY_ACTION	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	abgemessene Rohstoffmenge I | heiß im Zubereitungsrahmen, Grad II | heiß-trockener Ansatz in der Mitte des Grades | heiß und feucht am Anfang des Grades | heißer Ansatzstoff | [lkshedy:?] | drei Teile der ersten gekühlten Drogenfraktion | feuchter Ansatz | heiße Drogenportion | trocken am Ende des Grades | nimm ein Maß und erhitze es	abgemessene Rohstoffmenge I | heiß im Zubereitungsrahmen, Grad II | heiß-trockener Ansatz in der Mitte des Grades | heiß und feucht am Anfang des Grades | heißer Ansatzstoff | Holzdroge erhitzen, bis zur Mittelstufe einweichen und abschließen | drei Teile der ersten gekühlten Drogenfraktion | feuchter Ansatz | heiße Drogenportion | trocken am Ende des Grades | nimm ein Maß und erhitze es	abgemessene Rohstoffmenge I; heiß im Zubereitungsrahmen, Grad II; heiß-trockener Ansatz in der Mitte des Grades; heiß und leicht angefeuchtet; heißer Ansatzstoff; Holzdroge erhitzen, bis zur Mittelstufe einweichen und abschließen; drei Teile der ersten gekühlten Drogenfraktion; feuchter Ansatz; heiße Drogenportion; vollständig getrocknet; nimm ein Maß und erhitze es	1	0	1
f107v	f107v.28	S	1	5	raraiin	EXACT_WHOLE	y cheor cheol lcheedy raraiin	Eintrag: | trockener Drogenteil | trockener Drogenstoff | Holzdroge vollständig trocknen und abschließen | [raraiin:?]	Eintrag: | trockener Drogenteil | trockener Drogenstoff | Holzdroge vollständig trocknen und abschließen | drei Teile der ersten Wurzelfraktion	Eintrag: trockener Drogenteil; trockener Drogenstoff; Holzdroge vollständig trocknen und abschließen; drei Teile der ersten Wurzelfraktion	1	0	1
f107v	f107v.39	S	1	7	okoiin	EXACT_WHOLE	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | heiße Drogenbasis, Stufe III | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | [okoiin:?] | Zubereitungsdosis III | heiß, Grad III, im Ansatzrahmen | Eintrag abgeschlossen	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | heiße Drogenbasis, Stufe III | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | erhitzter Ansatz in Zubereitungsform III | Zubereitungsdosis III | heiß, Grad III, im Ansatzrahmen | Eintrag abgeschlossen	heiß im Zubereitungsrahmen, Grad II; trockener Drogenteil; Holzdrogenansatz auf Heizstufe III; [oain:?]; [cheary:?]; Wurzel, Typ/Charge III; erhitzter Ansatz in Zubereitungsform III; Zubereitungsdosis III; Ansatz auf Heizstufe III.	3	2	0
f108r	f108r.10	S	1	7	chekar	EXACT_WHOLE	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	kalt, Grad III | [shkeedy:?] | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [ykeol:?] | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [chekar:?] | [qokeeodaiin:?] | [okeyty:?] | fertiggestellter Ansatz	kalt, Grad III | [shkeedy:?] | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [ykeol:?] | Eintrag/Bezug: heiß am Gradende, abgeschlossen | erste bis zur Mittelstufe getrocknete und erhitzte Fraktion | [qokeeodaiin:?] | [okeyty:?] | fertiggestellter Ansatz	kalt, Grad III; [shkeedy:?]; bis zur Kühlendstufe; Ansatz auf Kühlendstufe; [ykeol:?]; Eintrag/Bezug: heiß am Gradende, abgeschlossen; erste bis zur Mittelstufe getrocknete und erhitzte Fraktion; [qokeeodaiin:?]; [okeyty:?]; fertiggestellter Ansatz	5	4	0
f108r	f108r.15	S	1	8	qockhey	QOCKHEY_ACTION	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	Drogenportion II | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qoeedy:?] | [qockhey:?] | Dosis | [iirain:?] | heiß im Zubereitungsrahmen, Grad II	Drogenportion II | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qoeedy:?] | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | Dosis | [iirain:?] | heiß im Zubereitungsrahmen, Grad II	Drogenportion II; vollständig getrocknet; bis zur mittleren Trockenstufe; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; [qoeedy:?]; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; Dosis; [iirain:?]; heiß im Zubereitungsrahmen, Grad II	3	2	0
f108r	f108r.19	S	1	11	om	EXACT_WHOLE	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	abgemessene Trockendroge, fertig | [okeedar:?] | [shchy:?] | heißer Ansatzstoff | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Rohstoffklasse I, trocken am Gradanfang | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, trocken-kalt am Gradanfang | [om:?]	abgemessene Trockendroge, fertig | [okeedar:?] | [shchy:?] | heißer Ansatzstoff | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Rohstoffklasse I, trocken am Gradanfang | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, trocken-kalt am Gradanfang | eine Handvoll Ansatz	abgemessene Trockendroge, fertig; [okeedar:?]; [shchy:?]; heißer Ansatzstoff; bis zur mittleren Heizstufe gebracht; Ansatz auf Heizendstufe abgeschlossen; Rohstoff I, trocken am Gradanfang; Wurzel, Typ/Charge III; Ansatz auf mittlerer Kühlstufe abgeschlossen; Rohstoff I, trocken-kalt am Gradanfang; eine Handvoll Ansatz	3	2	0
f108r	f108r.2	S	1	11	qody	QODY_ACTION	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | [chockhed:?] | [qokeor:?] | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokechy:?] | [ofchdy:?] | [qody:?]	heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | [chockhed:?] | [qokeor:?] | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokechy:?] | [ofchdy:?] | stelle die Zubereitung fertig	bis zur Heizendstufe gebracht; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; [chockhed:?]; [qokeor:?]; bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht gekühlt im Ansatz; kalt im Zubereitungsrahmen, Grad III; Ansatz auf mittlerer Kühlstufe abgeschlossen; [qokechy:?]; [ofchdy:?]; stelle die Zubereitung fertig	5	4	0
f108r	f108r.21	S	1	7	qopchedy	QOPCHEDY_ACTION	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	[qolshy:?] | [qoeedy:?] | [lkealshedy:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qopchedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dkedam:?]	[qolshy:?] | [qoeedy:?] | [lkealshedy:?] | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [dkedam:?]	[qolshy:?]; [qoeedy:?]; [lkealshedy:?]; Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang; bis zur Heizendstufe gebracht; bis zur mittleren Kühlstufe gebracht; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; Rohstoff I, leicht gekühlt im Ansatz; [dkedam:?]	5	4	0
f108r	f108r.24	S	1	6	qoked	QOKED_ACTION	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin	[folaiin:?] | hierzu: | Rohstoffklasse I, heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt in der Mitte des Grades, abgeschlossen | [qoked:?] | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Trockenfraktion I, Anfangsstufe | Rohstoffklasse I | Trockenfraktion I | Menge III	[folaiin:?] | hierzu: | Rohstoffklasse I, heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Trockenfraktion I, Anfangsstufe | Rohstoffklasse I | Trockenfraktion I | Menge III	[folaiin:?]; hierzu: Rohstoff I, heiß am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Kühlstufe gebracht; bis zur Mittelstufe erhitzen und abschließen; bis zur mittleren Kühlstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Trockenfraktion I, Anfangsstufe; Rohstoff I; Trockenfraktion I; drei Teile	2	1	0
f108r	f108r.27	S	1	3	qoaiin	QOAIIN_ACTION	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	[ychedain:?] | [orcheory:?] | [qoaiin:?] | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | trockene abgemessene Rohstoffmenge I am Gradanfang | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [okedam:?] | trocken am Anfang des Grades, abgeschlossen	[ychedain:?] | [orcheory:?] | nimm drei Teile | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | trockene abgemessene Rohstoffmenge I am Gradanfang | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [okedam:?] | trocken am Anfang des Grades, abgeschlossen	[ychedain:?]; [orcheory:?]; nimm drei Teile; Ansatz auf Heizendstufe; bis zur Heizendstufe; trockene abgemessene Rohstoffmenge I am Gradanfang; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Heizstufe gebracht; [okedam:?]; angetrocknet	4	3	0
