occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G666-T0124	f112r	f112r.25	5	ykedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0125	f112r	f112r.43	1	yteeo	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo raiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo r aiin okar opor aiin y cheedy qeedar yteeey eor oteeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0126	f112r	f112r.45	1	yor	BOS	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky	yar aiin okeeey teey shkar oteeedy qokeey okeey okary oin yky	yar aiin okeeey tee shkar oteeedyqokeey okeey okasy ain yky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0127	f112v	f112v.11	7	chcfhy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchor aiin odeedy oteeey qokey lody chcfhy ochos aiin olky	tchor aiin odeedy oteeey qokey lody chcfhy ochos aiin olky	tchor aiin o eedy oteeey qokey lody chcfhy ochos aiin lky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0128	f112v	f112v.13	1	dcheoty	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	dcheoty oy otche y che y daiin che al chedy qokaiin otam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0129	f112v	f112v.21	9	qokeol	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain che l qoee y chol kee y qokaiin she y qokeal kain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0130	f112v	f112v.30	8	qopchedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy	polor sheedy okee ey salaiin sheedar okedy qopche dalkedy pchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0131	f112v	f112v.32	6	qopchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo raify	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeora	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0132	f112v	f112v.34	8	chdam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokee y chkaiin checkhol chdam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0133	f113r	f113r.11	7	qoaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	daiin cholchey okecheey chokeol sheo qoaiin shoo keeeol keody chor chor kal liiram	daiin cholchey okecheey chokeolsheo qoaiin shoo keeeol keod chor chor kal laram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0134	f113r	f113r.12	4	qoaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin	yshoain qoeey qoaiin shol lkeeoar chodaiin otam chosaiin	yshoain qoeey qoaiin shol lkeeoar chodaiin otag chos aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0135	f113r	f113r.13	11	qopchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches lkeeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches l keeol lkcheol lkche y kotchy lpchedy qopchedy ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0136	f113r	f113r.17	11	chokar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qokchol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qok chol che aiin qoky chokain chotar chokar char alom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0137	f113r	f113r.30	4	lkshedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	folchear oteol lshedy lkshed eeeky otar qchar tar shkchedy qokchd opy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0138	f113r	f113r.32	1	shodaiin	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	shodaiin shkaiin chcthal okshe y otal okaiin cphoal otain okaiin che y qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0139	f113r	f113r.4	12	om	EOS	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar alog	kcheeos olkeedy shoaiin cheeody qokche y chckhody qokedy qotaly lkar ar al og	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0140	f113r	f113r.48	7	qokeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	tchoarorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs	tchoar rshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0141	f113r	f113r.7	4	sokal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chos sheey qokchey sokal okeey char laiin olkain	chos sheey qokchey sokal okeey char laiin olkain	chos eey qokchey sokal okeey char laiin lkain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0142	f113v	f113v.12	3	arl	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	solchedy otsheody arl olchey oror	solchedy otsheody arl olchey oror	solche otsheody arl olchey oror	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0143	f113v	f113v.15	9	kcheor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	arar okeey oeky tcheedaiin ol tch y pcheol kcheor aiin cheey qokaram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0144	f113v	f113v.18	7	qokody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthar opam	pychdar chckhed otshe y tcheepchey lky lkches qokody lkesh y fchocth r opam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0145	f113v	f113v.25	6	qopchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opedy qotam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0146	f113v	f113v.28	7	eey	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	paiir oteey l kaiin oox arash eey cphedy opcheody okalchdy qotol oky	paiir oteey lkaiin oshox ar ash opheey cphedy opcheody okalchdy qotol oky	paiir oteey lkaiin oox ara eey cphedy opcheody okalch y qotol oky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0147	f113v	f113v.38	5	chokor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal	pcholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal	pcholky otar airol okee chokor shee y oteey teear otorsheey qoteal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0148	f113v	f113v.47	10	qopchedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopche yldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0149	f113v	f113v.49	7	cheokain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo otee y qokeey otaiin olaiin cheokain lkeey ltal kee y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0150	f113v	f113v.5	7	qoeear	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al	dcheos otaiin otedy otodaiin qokeey rchchy qeeeear oteedy qokeedy otedar ar t oteesal	dcheos otaiin ote y otodaiin qokeey rcheey qoeear otee y qokee y oted r ar ot otees al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0151	f114r	f114r.16	12	chekar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	cheoal sheedo l kol dair dair chdair cheoty otal cheo dair chekar otol chedy	cheoal sheedo lkol dair dair chdair cheoty otal cheo dair chekor otol chedy	cheoal sheedo l kol dair air chdair cheoty otal cheo dair chek r otol chedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0152	f114r	f114r.19	6	qopchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	pairody shedar qopchd dchedy dol qopchedy daiin ofche aiin chodaiin opair dar oty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0153	f114r	f114r.22	2	shodaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchedair shodaiin dair kchedy qopchdy chdy pdaiin qokair olchdy rodeedy qedy	tchedair shodaiin dair kchedy qopeedy chdypdaiin qokairolchdy rodeedy qcphhedy	tchedair shodaiin dair kched qopchdy chdypdaiin qokair olchdy rodeedy qedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0154	f114r	f114r.30	7	qoaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0155	f114r	f114r.30	8	ykedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0156	f114r	f114r.31	3	cheedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sair aiin cheedain okaiin otedy qokeedain orain	sain aiin cheedain okaiin otedy qokeedain orain	sair oiin cheedain okaiin otedy qokeedain orain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0157	f114v	f114v.14	4	qopchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	tsheodar cheo ckh r qopchedy qopchedy qokchedy shody qotaiin ofcheds	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0158	f114v	f114v.14	5	qopchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	tsheodar cheo ckh r qopchedy qopchedy qokchedy shody qotaiin ofcheds	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0159	f114v	f114v.17	5	chcphedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheoal chos oaiir alchedy chcphedy okary	sheoal chos oaiir alchedy chcphedy okory	sheoal chos oaiir alchedy chcphedy okory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0160	f114v	f114v.19	3	chotain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o shsodaiin chotain qotar	oshsodaiin chotain qotar	oshsodaiin chotain qotar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0161	f114v	f114v.26	11	chcthey	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	pcheodal cheopcheod qotos araiin qotolcheo pchdal qoeedy chcthey	pcheodal cheopcheod qotos ar aiin qot lcheo pchdal qoeedy chcthey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0162	f114v	f114v.29	3	qopchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchdair sho qopchey otcheed chedy qopcheo r ocpheody opchdy qopairam	pchdair sho qopchey otcheed chedy qopcheos ocpheody opchdy qopairam	pchdair sho qopchey otcheed che y qopcheo s ocpheody opchdy qopairam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0163	f114v	f114v.31	3	otcheody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0164	f114v	f114v.5	4	cheedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chedy qokeedy okaly cheedain shedy	chedy qokeedy okaly cheedain shedy	chedy qokeedy okaly cheedain shedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0165	f115r	f115r.15	13	om	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	y cheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	ycheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	y cheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0166	f115r	f115r.24	2	qokeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheol qokeol or ar aiin cheey okeeeo or chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0167	f115r	f115r.29	4	qopchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	fshedy shdalky cheedar qopchedy qopchedyd lksho ror pchodar ol chedyo	fshedy shdalky cheedar qopchedy qopchedyd lksho ror pchodar olchedyo	fshedy shdalky cheedar qopchedy qopchedyd lksho ror pchodar olchedyo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0168	f115r	f115r.32	6	qoaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor chey okaiin qokeey qokeedy qoaiin chedy qotaiin chety laiin chedy	sor chey okaiin qokeey qokeedy qoaiin chedy qotaiin chety laiin chedy	sor chey okaiin qokeey qo keedy qoaiin chedy qotaiin chety laiin chedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0169	f115r	f115r.38	3	chot	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty	dor cheol chot qotohy qokchy sol raiin shey kchedy daiin sheey qoty	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin she y qoty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0170	f115r	f115r.8	1	kcheor	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kcheor cheol orair ot chedar lor aiin qokain qoteeol dar ar al opchedy darom	kcheor cheol orair otchedar lor aiin qokain qoteeol dar ar al opchedy darom	tcheor cheol orair otchedar lor aiin qokain qoteeol dar ar al pchedy darom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0171	f115v	f115v.1	11	om	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	tchedor otchedy qotees ytain qoty qotar opolaiin qotdain ol raiin om	tchedor otchedy qotees ytain qoty qotad opoloiin qetdain ol roiin om	tchedor otchedy qotees ytain qoty qotar op olaiin qotdain ol raiin om	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0172	f115v	f115v.12	1	ysheed	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheed lchedy lkchedy soraiin	ysheed lchedy lkchedy soraiin	ysheed lche y lkchedy soraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0173	f115v	f115v.15	12	rodam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey rar rodam	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0174	f115v	f115v.16	13	ld	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	dain ar oteey qoteol kar y sheo lkechdy qokar qokey lko rokeedy ld	dain aroteey qoteol kar y sheo lkechdy qokar qokey lko rokeedy ld	dain aroteey qoteo l kar y sheo lkechdy qokar qokey lko rokee y ld	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0175	f115v	f115v.18	2	chotain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchodain chotain choky lchain lpchdain dalchedy qotolchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotalchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotolche y qopchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0176	f115v	f115v.18	8	qopchedy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchodain chotain choky lchain lpchdain dalchedy qotolchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotalchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotolche y qopchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0177	f115v	f115v.2	1	ykeeochody	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	ykeeochody qokeedy yteedy qo ar qos chodaiin qokchdy chdar okchdy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0178	f115v	f115v.32	7	chcphedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykchedy okar chedar rolsheedy lkchdy chddy chcphedy cheey teeodaiin	ykchedy okar chedar rolsheedy lkchdy chddy chcthedy cheey teeodaiin	ykchedy okar chedar rolsheedy lkchdy chd y chcphedy cheey teeodaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0179	f115v	f115v.35	11	checthey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shos shee oky cheo lkain cheeos al ches kcheo rain checthey lcham	shos shee oky cheo lkain cheeos alches kcheo rain checthey lcham	shos shee oky cheo lkeiin cheeos al ches kcheo rain checthey lcham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0180	f115v	f115v.42	11	rodam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam	yair al sheey oteeol keody rcheey lkch y qokchey lkar lkl rodam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0181	f115v	f115v.43	4	lkshedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheokaiin qotchdal lkchdy lkshedy qokar cheos qokaiin aky	ysheo kaiin qotchdal lkchdy lkshedy qokar cheos qokaiin oky	ysheo kaiin qotch al lkchdy lkedy qokar cheos qokaiin aky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0182	f115v	f115v.9	3	chotain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychees chdaiin chotain cholkeedy qotchy chody qotain lkchey lchey ror	ychees chdaiin chotain cholkeedy qotchy chody qotain lkchey lchey ror	ychees chdaiin chotain cholkeedy qotchy chody qotain lkchey lchey ror	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0183	f116r	f116r.25	13	om	EOS	0	0	LEFT	alom	IT2a	0	LEFT:alom	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	chol sheky shedy qokeey qokeedy shckhy qokain otal ches ain ain alom	chol eky shedy qokeey qokeedy shckhy qokain otal ches ain ain al og	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0184	f116r	f116r.29	13	raraiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	cthan cheey lkeeal lshey chl l lkain chear aiin chl l keedy raraiin ory	cthan cheey lkeeal lshey chll lkain chear aiin chl l keedy raraiin ory	cthan cheey lkeeal lshey chll lkain chear aiin chl l keedy raraiin ory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0185	f116r	f116r.44	7	chky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	syokeedy qokain shckhy ol lcheor chky raiin chey qol okam	sq oteedy qokain shckhy ol lcheor chky raiin chey qol kam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0186	f11v	f11v.7	1	ycheor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0187	f13v	f13v.3	5	cthody	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokchy qokod chy otchy cthody	qokchy qokod chy otchy cthody	qokchy qokod chy otchy cthody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G666-T0188	f13v	f13v.8	5	ykol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otchy daiin y dain ykol okchy o kald d y taiin	otchy daiin y dain ykol okchy okald d ytaiin	otchy daiin ydain ykol okchy okald dytaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
