family	surface	card_type	occurrences	lines	pages	working_default_de	composition	claim_scope
MEASURE	oroiiin	PRODUCTIVE_COMPOUND	1	1	1	eine Portion Ansatz in Zubereitungsform IV	OR_PORTION+O_PREP+IIIN_FORM_IV	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dshoy	PRODUCTIVE_COMPOUND	1	1	1	eine leicht eingeweichte Ansatzdosis abmessen	D_MEASURE+SH_MOIST+O_PREP+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dainol	PRODUCTIVE_COMPOUND	1	1	1	zwei Teile Drogenstoff abmessen	D_MEASURE+AIN_II+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
MEASURE	daiinls	PRODUCTIVE_COMPOUND	1	1	1	drei Dosen einer Holzdrogencharge abmessen	D_MEASURE+AIIN_III+L_WOOD+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
MEASURE	acthy	PRODUCTIVE_COMPOUND	1	1	1	ein Teil Krautdroge in Grundform	A_PART_OR_LINK+CTH_HERB+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	darala	PRODUCTIVE_COMPOUND	1	1	1	einen gleichen Teil der ersten Rohstoff-I-Fraktion abmessen	D_MEASURE+AR_FRACTION_I+AL_RAW_I+A_PART_OR_LINK	exact whole; composition predicts relatives only as a future explicit card
MEASURE	shodaiin	PRODUCTIVE_COMPOUND	21	21	17	drei Dosen Feuchtansatz	SH_MOIST+O_PREP+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	daim	LEARNED_WHOLE	8	8	7	eine zweite Dosis abmessen	LEARNED_DAIM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	kochor	PRODUCTIVE_COMPOUND	1	1	1	erhitzter Pflanzenteil im Ansatz	K_HOT+O_PREP+CHOR_PLANT_PART	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	ychor	PRODUCTIVE_COMPOUND	14	14	14	nimm hiervon den Pflanzenteil	Y_REFERENCE+CHOR_PLANT_PART	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	ochor	PRODUCTIVE_COMPOUND	5	5	5	Pflanzenteil im Ansatz	O_PREP+CHOR_PLANT_PART	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	orchochor	PRODUCTIVE_COMPOUND	1	1	1	eine Portion Pflanzenteil für einen Trockenansatz	OR_PORTION+CH_DRY+O_PREP+CHOR_PLANT_PART	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	lchor	PRODUCTIVE_COMPOUND	4	4	4	holziger Pflanzenteil	L_WOOD+CHOR_PLANT_PART	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	alol	PRODUCTIVE_COMPOUND	7	7	6	Drogenstoff aus Rohdroge I	AL_RAW_I+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	okoiin	PRODUCTIVE_COMPOUND	6	6	5	erhitzter Ansatz in Zubereitungsform III	O_PREP+K_HOT+O_PREP+IIN_FORM_III	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	cthody	PRODUCTIVE_COMPOUND	13	13	11	fertiger Krautansatz	CTH_HERB+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	chckhes	PRODUCTIVE_COMPOUND	1	1	1	getrocknete Arzneikompositum-Charge auf mittlerer Stufe	CH_DRY+CKH_COMPOSITE+E_MIDDLE+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
SEED	sokal	PRODUCTIVE_COMPOUND	1	1	1	erhitzter Saatgut-Rohstoff-I-Ansatz	S_SEED+O_PREP+K_HOT+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
SEED	chosory	LEARNED_WHOLE	1	1	1	eine Portion Saatgut im Trockenansatz, abgeschlossen	LEARNED_CHOSORY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
SEED	scthey	PRODUCTIVE_COMPOUND	1	1	1	Saatgut mit Krautdroge auf mittlerer Stufe	S_SEED+CTH_HERB+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
WOOD	olan	PRODUCTIVE_COMPOUND	1	1	1	Holzdrogenansatz der Stufe I	O_PREP+L_WOOD+AN_I	exact whole; composition predicts relatives only as a future explicit card
WOOD	arl	CONTEXT_SCOPED_SHORT_FORM	2	2	2	erste Holzdrogenfraktion	AR_FRACTION_I+L_WOOD	exact whole; composition predicts relatives only as a future explicit card
WOOD	oltal	PRODUCTIVE_COMPOUND	2	2	2	kalter Holzdrogenansatz aus Rohdroge I	O_PREP+L_WOOD+T_COLD+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
