scope	shol	table	key	fields	baseline	new	row_status
P	A	QUALITY	f9v|f9v.5-f9v.12|J|f9v.12:1|thermal	axis;debts;form;grammar;kind;mention;paragraph;patient;patient_form;rule;scope;value	{}	"{""axis"": ""thermal"", ""debts"": ""MISSING_MATERIAL_BINDING"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""STANDALONE"", ""mention"": ""f9v.12:1"", ""paragraph"": ""f9v|f9v.5-f9v.12"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""scope"": ""PHYSICAL"", ""value"": ""hot""}"	recorded
P	A	QUALITY	f9v|f9v.5-f9v.12|M|f9v.12:1|moisture	axis;debts;form;grammar;kind;mention;paragraph;patient;patient_form;rule;scope;value	{}	"{""axis"": ""moisture"", ""debts"": ""MISSING_MATERIAL_BINDING"", ""form"": ""chkaiin"", ""grammar"": ""M"", ""kind"": ""STANDALONE"", ""mention"": ""f9v.12:1"", ""paragraph"": ""f9v|f9v.5-f9v.12"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""scope"": ""PHYSICAL"", ""value"": ""dry""}"	recorded
P	A	QUALITY	f9v|f9v.5-f9v.12|M|f9v.12:1|thermal	axis;debts;form;grammar;kind;mention;paragraph;patient;patient_form;rule;scope;value	{}	"{""axis"": ""thermal"", ""debts"": ""MISSING_MATERIAL_BINDING"", ""form"": ""chkaiin"", ""grammar"": ""M"", ""kind"": ""STANDALONE"", ""mention"": ""f9v.12:1"", ""paragraph"": ""f9v|f9v.5-f9v.12"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""scope"": ""PHYSICAL"", ""value"": ""hot""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|I|QUALITY|f21r.12:8|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""27"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": ""f21r.12:6"", ""status"": ""MATCH"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|I|QUALITY|f21r.12:8|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""26"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": ""f21r.12:1"", ""status"": ""DIFFERENT_NOT_OPPOSED"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|I|QUALITY|f21r.9:4|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""8"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""8"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|I|QUALITY|f21r.9:4|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""7"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""7"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|O|QUALITY|f21r.12:8|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""27"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": ""f21r.12:6"", ""status"": ""MATCH"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|O|QUALITY|f21r.12:8|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""26"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": ""f21r.12:1"", ""status"": ""DIFFERENT_NOT_OPPOSED"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|O|QUALITY|f21r.9:4|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""8"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""8"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|D|O|QUALITY|f21r.9:4|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""7"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""7"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|I|QUALITY|f21r.12:8|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""27"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""H"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": ""f21r.12:3"", ""status"": ""CONFLICT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|I|QUALITY|f21r.12:8|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""26"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""H"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": ""f21r.12:6"", ""status"": ""MATCH"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|I|QUALITY|f21r.9:4|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""8"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""H"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""8"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|I|QUALITY|f21r.9:4|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""7"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""H"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""7"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|O|QUALITY|f21r.12:8|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""27"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""H"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": ""f21r.12:3"", ""status"": ""CONFLICT"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|O|QUALITY|f21r.12:8|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{\""PHYSICAL:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""26"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""H"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": ""f21r.12:6"", ""status"": ""MATCH"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|O|QUALITY|f21r.9:4|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""8"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""H"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""8"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|B|H|O|QUALITY|f21r.9:4|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""7"", ""form"": ""chkaiin"", ""grammar"": ""B"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""H"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""7"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|I|QUALITY|f21r.12:8|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""27"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": ""f21r.12:6"", ""status"": ""MATCH"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|I|QUALITY|f21r.12:8|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""26"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": ""f21r.12:1"", ""status"": ""DIFFERENT_NOT_OPPOSED"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|I|QUALITY|f21r.9:4|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""8"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""8"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|I|QUALITY|f21r.9:4|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""7"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""7"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|O|QUALITY|f21r.12:8|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""27"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": ""f21r.12:6"", ""status"": ""MATCH"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|O|QUALITY|f21r.12:8|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": ""ASSUMED_RESULT_OR_PROCESS_CONDITION:f21r.12:6"", ""execution_index"": ""26"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.12:8"", ""model"": ""D"", ""object"": ""f21r.12:2"", ""order"": ""42"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.12:5"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": ""f21r.12:1"", ""status"": ""DIFFERENT_NOT_OPPOSED"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|O|QUALITY|f21r.9:4|PHYSICAL:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:moisture=dry"", ""before"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""8"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""8"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	A	EVENTS	f21r.8-f21r.12|J|D|O|QUALITY|f21r.9:4|PHYSICAL:thermal=hot	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""PHYSICAL:thermal\"":\""hot\""}"", ""alias_collision"": ""False"", ""assertion"": ""PHYSICAL:thermal=hot"", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f21r.9:3"", ""execution_index"": ""7"", ""form"": ""chkaiin"", ""grammar"": ""J"", ""kind"": ""QUALITY"", ""location"": ""f21r.9:4"", ""model"": ""D"", ""object"": ""f21r.9:2"", ""order"": ""11"", ""paragraph"": ""f21r.8-f21r.12"", ""patient"": ""f21r.9:2"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""7"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
