event_id	case_id	page	record	statement_id	invariant_command_de	selected_card_no	surface_writer_layer	local_exception_needed	predicted_surface	observed_surface	exact_roundtrip	revised_surface_writer_layer	compact_exception_entry	revised_exact_roundtrip
E125	C1	f81v	B1	B1-S004	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E126	C1	f81v	B1	B1-S005	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	TWO_STAGE_BODY_WRAPPER_RULE	NO	qolchedy	qolchedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E127	C1	f81v	B1	B1-S006	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokain	qokain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E128	C1	f81v	B1	B1-S006	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	TWO_STAGE_BODY_WRAPPER_RULE	NO	shckhy	shckhy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E129	C1	f81v	B1	B1-S006	WEITERLEITEN	PROC072	SEMANTIC_CARD_OR_DESK_RULE	NO	dl	dl	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E130	C1	f81v	B1	B1-S006	KUEHLEN · ZIELSTELLE	PROC081	SEMANTIC_CARD_OR_DESK_RULE	NO	ral	ral	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E131	C1	f81v	B1	B1-S007	ANSETZEN · UMSETZEN; SCHLUSS	PROC082	SEMANTIC_CARD_OR_DESK_RULE	NO	qokchdy	qokchdy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E132	C1	f81v	B1	B1-S008	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E133	C1	f81v	B1	B1-S008	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	ol	ol	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E134	C1	f81v	B1	B1-S008	WAERMEN · KURZ · ARBEITSPOSTEN	PROC083	SEMANTIC_CARD_OR_DESK_RULE	NO	cheky	cheky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E135	C1	f81v	B1	B1-S008	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	ol	ol	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E136	C1	f81v	B1	B1-S008	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E137	C1	f81v	B1	B1-S009	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E138	C1	f81v	B1	B1-S010	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E139	C1	f81v	B1	B1-S011	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	TWO_STAGE_BODY_WRAPPER_RULE	NO	chckhy	chckhy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E140	C1	f81v	B1	B1-S011	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E141	C1	f81v	B1	B1-S012	WASCHEN · ARBEITSGANG	PROC084	SEMANTIC_CARD_OR_DESK_RULE	NO	lsho	lsho	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E142	C1	f81v	B1	B1-S012	ANSETZEN · KURZ · ARBEITSPOSTEN	PROC085	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokey	qokey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E143	C1	f81v	B1	B1-S012	WASCHEN · KURZ; SCHLUSS	PROC086	SEMANTIC_CARD_OR_DESK_RULE	NO	lshedy	lshedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E144	C1	f81v	B1	B1-S013	WASCHEN · KURZ; SCHLUSS	PROC086	SEMANTIC_CARD_OR_DESK_RULE	NO	lshedy	lshedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E145	C1	f81v	B1	B1-S014	UMSETZEN · ARBEITSPOSTEN	PROC042	SEMANTIC_CARD_OR_DESK_RULE	NO	chedy	chedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E146	C1	f81v	B1	B1-S014	AUFFANGEN · ARBEITSPOSTEN	PROC087	SEMANTIC_CARD_OR_DESK_RULE	NO	qolky	qolky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E147	C1	f81v	B1	B1-S014	WEITERLEITEN · UMSETZEN · ZIELSTELLE	PROC088	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedal	lchedal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E148	C1	f81v	B1	B1-S014	FORTSETZEN	PROC013	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	qol	qol	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E148	YES
E149	C1	f81v	B1	B1-S014	DANACH · VORRAT	PROC089	SEMANTIC_CARD_OR_DESK_RULE	NO	otar	otar	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E150	C1	f81v	B1	B1-S015	EINTRAGEN · KURZ · ARBEITSPOSTEN	PROC090	SEMANTIC_CARD_OR_DESK_RULE	NO	ytey	ytey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E151	C1	f81v	B1	B1-S015	ANSETZEN · UMSETZEN; SCHLUSS	PROC091	SEMANTIC_CARD_OR_DESK_RULE	NO	okchedy	okchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E152	C1	f81v	B1	B1-S016	ANSETZEN · ZIELSTELLE	PROC048	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokal	qokal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E153	C1	f81v	B1	B1-S016	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	okeey	okeey	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X01_B1_KEEY_OL_SHED_CADENCE	YES
E154	C1	f81v	B1	B1-S016	FORTSETZEN	PROC013	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	qol	qol	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X01_B1_KEEY_OL_SHED_CADENCE	YES
E155	C1	f81v	B1	B1-S016	ABSETZEN; SCHLUSS	PROC078	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	cheedy	cheedy	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X01_B1_KEEY_OL_SHED_CADENCE	YES
E156	C1	f81v	B1	B1-S017	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	sal	sal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E157	C1	f81v	B1	B1-S017	KURZ · FORTSETZEN	PROC093	SEMANTIC_CARD_OR_DESK_RULE	NO	teol	teol	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E158	C1	f81v	B1	B1-S017	UMSETZEN; SCHLUSS	PROC094	SEMANTIC_CARD_OR_DESK_RULE	NO	dchdy	dchdy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E159	C1	f81v	B1	B1-S018	WEITERLEITEN · ARBEITSPOSTEN	PROC095	SEMANTIC_CARD_OR_DESK_RULE	NO	ly	ly	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E160	C1	f81v	B1	B1-S018	HALTEN · KURZ · FORTSETZEN	PROC096	SEMANTIC_CARD_OR_DESK_RULE	NO	dsheol	dsheol	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E161	C1	f81v	B1	B1-S018	ARBEITSGANG · ARBEITSSTUFE	PROC097	TWO_STAGE_BODY_WRAPPER_RULE	NO	oiiin	oiiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E162	C1	f81v	B1	B1-S018	AUFFANGEN · LANG; SCHLUSS	PROC098	TWO_STAGE_BODY_WRAPPER_RULE	NO	olkeedy	olkeedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E163	C1	f81v	B1	B1-S019	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	tedy	tedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E164	C1	f81v	B1	B1-S020	WAERMEN · KURZ · ARBEITSPOSTEN	PROC083	SEMANTIC_CARD_OR_DESK_RULE	NO	cheky	cheky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E165	C1	f81v	B1	B1-S020	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC099	SEMANTIC_CARD_OR_DESK_RULE	NO	shckhedy	shckhedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E166	C1	f81v	B1	B1-S021	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	chal	chal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E167	C2	f82r	B2	B2-S001	UMSETZEN; SCHLUSS	PROC076	TWO_STAGE_BODY_WRAPPER_RULE	NO	dchedy	dchedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E168	C2	f82r	B2	B2-S002	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	TWO_STAGE_BODY_WRAPPER_RULE	NO	qolchedy	qolchedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E169	C2	f82r	B2	B2-S003	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokain	qokain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E170	C2	f82r	B2	B2-S003	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	dy	dy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E171	C2	f82r	B2	B2-S003	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E172	C2	f82r	B2	B2-S004	ANSETZEN · ZIELSTELLE	PROC048	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokal	qokal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E173	C2	f82r	B2	B2-S004	WEITERLEITEN · DURCHLASSKANAL · ARBEITSPOSTEN	PROC101	SEMANTIC_CARD_OR_DESK_RULE	NO	lcheckhy	lcheckhy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E174	C2	f82r	B2	B2-S004	WEITERLEITEN · UMSETZEN	PROC102	SEMANTIC_CARD_OR_DESK_RULE	NO	lched	lched	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E175	C2	f82r	B2	B2-S004	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E176	C2	f82r	B2	B2-S004	WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC103	SEMANTIC_CARD_OR_DESK_RULE	NO	lcheckhedy	lcheckhedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E177	C2	f82r	B2	B2-S005	ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN	PROC104	SEMANTIC_CARD_OR_DESK_RULE	NO	qokaly	qokaly	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E178	C2	f82r	B2	B2-S005	AUFFANGEN · SOLLMASS	PROC105	SEMANTIC_CARD_OR_DESK_RULE	NO	solkaiin	solkaiin	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E179	C2	f82r	B2	B2-S005	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	TWO_STAGE_BODY_WRAPPER_RULE	NO	chckhy	chckhy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E180	C2	f82r	B2	B2-S005	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E181	C2	f82r	B2	B2-S005	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E182	C2	f82r	B2	B2-S005	ARBEITSGANG · BEREIT · KURZ · FORTSETZEN	PROC106	SEMANTIC_CARD_OR_DESK_RULE	NO	octheol	octheol	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E183	C2	f82r	B2	B2-S005	WAERMEN · LANG · ARBEITSPOSTEN	PROC107	SEMANTIC_CARD_OR_DESK_RULE	NO	chkeey	chkeey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E184	C2	f82r	B2	B2-S005	WEITERLEITEN; SCHLUSS	PROC108	SEMANTIC_CARD_OR_DESK_RULE	NO	ldy	ldy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E185	C2	f82r	B2	B2-S006	DANACH · LANG · ARBEITSPOSTEN	PROC109	SEMANTIC_CARD_OR_DESK_RULE	NO	oteey	oteey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E186	C2	f82r	B2	B2-S006	ANSETZEN · ZIELSTELLE	PROC048	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	qokal	qokal	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E186	YES
E187	C2	f82r	B2	B2-S006	HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN	PROC110	SEMANTIC_CARD_OR_DESK_RULE	NO	sheckhy	sheckhy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E188	C2	f82r	B2	B2-S006	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E189	C2	f82r	B2	B2-S007	HALTEN · KURZ; SCHLUSS	PROC111	SEMANTIC_CARD_OR_DESK_RULE	NO	dshedy	dshedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E190	C2	f82r	B2	B2-S008	DANACH · SOLLMASS	PROC112	TWO_STAGE_BODY_WRAPPER_RULE	NO	sotaiin	sotaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E191	C2	f82r	B2	B2-S008	ANSETZEN · VORRAT	PROC113	SEMANTIC_CARD_OR_DESK_RULE	NO	qokar	qokar	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E192	C2	f82r	B2	B2-S008	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E193	C2	f82r	B2	B2-S009	FORTSETZEN · HALTEN · KURZ; SCHLUSS	PROC114	SEMANTIC_CARD_OR_DESK_RULE	NO	solshedy	solshedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E194	C2	f82r	B2	B2-S010	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E195	C2	f82r	B2	B2-S010	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E196	C2	f82r	B2	B2-S010	FORTSETZEN	PROC115	SEMANTIC_CARD_OR_DESK_RULE	NO	ls	ls	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E197	C2	f82r	B2	B2-S010	HALTEN · LANG · ARBEITSPOSTEN	PROC031	SEMANTIC_CARD_OR_DESK_RULE	NO	cheey	cheey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E198	C2	f82r	B2	B2-S011	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	okain	okain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E199	C2	f82r	B2	B2-S011	VORRAT	PROC003	TWO_STAGE_BODY_WRAPPER_RULE	NO	char	char	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E200	C2	f82r	B2	B2-S011	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	okain	okain	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E201	C2	f82r	B2	B2-S011	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E202	C2	f82r	B2	B2-S012	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN	PROC116	SEMANTIC_CARD_OR_DESK_RULE	NO	lchy	lchy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E203	C2	f82r	B2	B2-S012	HALTEN · LANG · ARBEITSPOSTEN	PROC031	SEMANTIC_CARD_OR_DESK_RULE	NO	cheey	cheey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E204	C2	f82r	B2	B2-S012	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	TWO_STAGE_BODY_WRAPPER_RULE	NO	qcthey	qcthey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E205	C2	f82r	B2	B2-S012	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E206	C2	f82r	B2	B2-S012	WEITERLEITEN · LANG · ARBEITSPOSTEN	PROC118	SEMANTIC_CARD_OR_DESK_RULE	NO	lcheey	lcheey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E207	C2	f82r	B2	B2-S012	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	daiin	daiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E208	C2	f82r	B2	B2-S012	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E209	C2	f82r	B2	B2-S012	ANSETZEN · VOLL; SCHLUSS	PROC119	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeeedy	qokeeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E210	C2	f82r	B2	B2-S013	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E211	C2	f82r	B2	B2-S014	WEITERLEITEN · VORRAT	PROC121	SEMANTIC_CARD_OR_DESK_RULE	NO	lar	lar	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E212	C2	f82r	B2	B2-S015	HALTEN · KURZ · ARBEITSPOSTEN	PROC122	SEMANTIC_CARD_OR_DESK_RULE	NO	tshey	tshey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E213	C2	f82r	B2	B2-S015	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E214	C2	f82r	B2	B2-S016	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	cheal	cheal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E215	C2	f82r	B2	B2-S016	WEITERLEITEN · UMSETZEN · VORRAT	PROC123	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedar	lchedar	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E216	C2	f82r	B2	B2-S016	ABNEHMEN · KURZ · TEILEN	PROC124	SEMANTIC_CARD_OR_DESK_RULE	NO	ches	ches	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E217	C2	f82r	B2	B2-S016	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	aiin	aiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E218	C2	f82r	B2	B2-S016	DANACH · LANG · ARBEITSPOSTEN	PROC109	SEMANTIC_CARD_OR_DESK_RULE	NO	oteey	oteey	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E219	C2	f82r	B2	B2-S016	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E220	C2	f82r	B2	B2-S016	ANSETZEN · KURZ · ARBEITSPOSTEN	PROC085	TWO_STAGE_BODY_WRAPPER_RULE	NO	okey	okey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E221	C2	f82r	B2	B2-S016	EINFUELLEN · UMSETZEN; SCHLUSS	PROC125	SEMANTIC_CARD_OR_DESK_RULE	NO	pchedy	pchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E222	C2	f82r	B2	B2-S017	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	PROC126	SEMANTIC_CARD_OR_DESK_RULE	NO	rsheal	rsheal	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E223	C2	f82r	B2	B2-S017	ZIELSTELLE; SCHLUSS	PROC127	SEMANTIC_CARD_OR_DESK_RULE	NO	daldy	daldy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E224	C2	f82r	B2	B2-S018	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E225	C2	f82r	B2	B2-S019	KUEHLEN · ABSETZEN; SCHLUSS	PROC128	SEMANTIC_CARD_OR_DESK_RULE	NO	rshedy	rshedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E226	C2	f82r	B2	B2-S020	DANACH · LANG; SCHLUSS	PROC129	SEMANTIC_CARD_OR_DESK_RULE	NO	qoteedy	qoteedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E227	C2	f82r	B2	B2-S021	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E228	C2	f82r	B2	B2-S022	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	PROC130	SEMANTIC_CARD_OR_DESK_RULE	NO	lochedy	lochedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E229	C3	f83r	B3	B3-S001	AUFFANGEN · LANG; SCHLUSS	PROC098	TWO_STAGE_BODY_WRAPPER_RULE	NO	olkeedy	olkeedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E230	C3	f83r	B3	B3-S002	DANACH · ZIELSTELLE	PROC131	TWO_STAGE_BODY_WRAPPER_RULE	NO	qotal	qotal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E231	C3	f83r	B3	B3-S002	WAERMEN · LANG; SCHLUSS	PROC132	SEMANTIC_CARD_OR_DESK_RULE	NO	chkeedy	chkeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E232	C3	f83r	B3	B3-S003	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E233	C3	f83r	B3	B3-S003	SOLLMASS	PROC009	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	daiin	daiin	YES	ADDITIONAL_COMPACT_RULE	NONE	YES
E234	C3	f83r	B3	B3-S003	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E235	C3	f83r	B3	B3-S003	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E236	C3	f83r	B3	B3-S004	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E237	C3	f83r	B3	B3-S004	DANACH · ZIELSTELLE	PROC131	TWO_STAGE_BODY_WRAPPER_RULE	NO	qotal	qotal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E238	C3	f83r	B3	B3-S004	VORRAT	PROC003	TWO_STAGE_BODY_WRAPPER_RULE	NO	dar	dar	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E239	C3	f83r	B3	B3-S005	UMSETZEN; SCHLUSS	PROC076	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	schedy	schedy	YES	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E239	YES
E240	C3	f83r	B3	B3-S006	UMSETZEN · ARBEITSPOSTEN	PROC133	SEMANTIC_CARD_OR_DESK_RULE	NO	chedchy	chedchy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E241	C3	f83r	B3	B3-S006	ANSETZEN · ZIELSTELLE	PROC048	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokal	qokal	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E242	C3	f83r	B3	B3-S006	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	TWO_STAGE_BODY_WRAPPER_RULE	NO	olchedy	olchedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E243	C3	f83r	B3	B3-S007	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E244	C3	f83r	B3	B3-S007	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES	TWO_STAGE_BODY_WRAPPER_RULE	NONE	YES
E245	C3	f83r	B3	B3-S007	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
E246	C3	f83r	B3	B3-S008	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES	SEMANTIC_CARD_OR_DESK_RULE	NONE	YES
