model	edition	paragraph	at	word	gloss
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G001	qokey	⟦qokey⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G002	qokedy	⟦qokedy⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G003	sheol	⟦sheol⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G004	qokedy	⟦qokedy⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G005	dain	Masse B·Uₚ
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G006	shedy	⟦shedy⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G007	otol	⟦otol⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G008	chedy	⟦chedy⟧
R	IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G009	olor	⟦olor⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G001	polshdal	⟦polshdal⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G002	otedair	⟦otedair⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G003	opshedal	⟦opshedal⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G004	qokedy	⟦qokedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G005	shedy	⟦shedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G006	pschedal	⟦pschedal⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G007	tsheokeedy	⟦tsheokeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G008	oshepols	⟦oshepols⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G001	sar	⟦sar⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G002	olkeey	⟦olkeey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G003	shokaiin	⟦shokaiin⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G004	sheolol	⟦sheolol⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G005	otedy	⟦otedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G006	qekchdy	⟦qekchdy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G007	qoeeedy	⟦qoeeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G008	qokedy	⟦qokedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G009	lkedy	⟦lkedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G010	chdy	⟦chdy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G001	lshey	⟦lshey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G002	qockhedy	⟦qockhedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G003	qodeey	⟦qodeey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G004	qolkeedy	⟦qolkeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G005	qokedy	⟦qokedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G006	chol	getrocknet
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G007	chedchey	⟦chedchey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G008	daiin	Masse C·Uₚ
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G009	olkedy	⟦olkedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G001	or	Anteil
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G002	ar	Anteil
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G003	sheey	benetze
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G004	otar	⟦otar⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G005	shedy	⟦shedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G006	otchedy	⟦otchedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G007	checkhey	⟦checkhey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G008	olchedy	⟦olchedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G009	checkhy	⟦checkhy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G010	sheckhy	⟦sheckhy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G011	lky	⟦lky⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G001	dol	⟦dol⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G002	sheetey	⟦sheetey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G003	qokedy	⟦qokedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G004	ol	auch
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G005	checkhy	⟦checkhy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G006	lshedy	⟦lshedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G007	qokeedy	⟦qokeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G008	cheedy	⟦cheedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G009	qokeedy	⟦qokeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G010	shl	⟦shl⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G011	loiiim	⟦loiiim⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G001	cthedy	⟦cthedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G002	oteol	⟦oteol⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G003	chdar	⟦chdar⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G004	chckhy	⟦chckhy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G005	chees	⟦chees⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G006	salkeedy	⟦salkeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G007	chey	⟦chey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G008	lcheedy	⟦lcheedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G009	lchedy	⟦lchedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G010	qoteedy	⟦qoteedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G001	sol	⟦sol⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G002	shey	feucht
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G003	qotedy	⟦qotedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G004	chey	⟦chey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G005	dytey	⟦dytey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G006	teedy	⟦teedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G007	lchey	⟦lchey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G008	qokedy	⟦qokedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G009	chedy	⟦chedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G010	lal	⟦lal⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G011	chedy	⟦chedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G012	lchedy	⟦lchedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G001	dchedy	⟦dchedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G002	qokeedy	⟦qokeedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G003	qoteey	Material U
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G004	qokol	⟦qokol⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G005	shedy	⟦shedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G006	shedy	⟦shedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G007	chedy	⟦chedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G008	olchedr	⟦olchedr⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G009	shetey	⟦shetey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G010	raiin	⟦raiin⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G001	qokeey	⟦qokeey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G002	lsheey	⟦lsheey⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G003	dal	⟦dal⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G004	lchedy	⟦lchedy⟧
R	IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G005	olshey	⟦olshey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G001	pol	⟦pol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G002	darair	⟦darair⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G003	ol	auch
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G004	qokol	⟦qokol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G005	chey	⟦chey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G006	qopchedy	⟦qopchedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G007	qopchedy	⟦qopchedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G008	dylches	⟦dylches⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G009	olkedy	⟦olkedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G010	loly	⟦loly⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G001	tol	⟦tol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G002	chd	⟦chd⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G003	ar	Anteil
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G004	shey	feucht
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G005	qotaiin	abseihen
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G006	qotedy	⟦qotedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G007	qokol	⟦qokol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G008	chdy	⟦chdy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G009	qokain	⟦qokain⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G010	chetey	⟦chetey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G011	sal	⟦sal⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G001	qoteedy	⟦qoteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G002	qokaiin	⟦qokaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G003	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G004	chol	getrocknet
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G005	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G006	shcthey	⟦shcthey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G007	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G008	oteedy	⟦oteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G009	cham	⟦cham⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G001	solteedy	⟦solteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G002	qoteedy	⟦qoteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G003	qodeedy	⟦qodeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G004	shedaiin	⟦shedaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G005	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G006	shedaiin	⟦shedaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G007	sheol	⟦sheol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G008	ol	auch
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G009	ched	⟦ched⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G001	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G002	qolsheedy	⟦qolsheedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G003	shol	feucht
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G004	tedy	⟦tedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G005	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G006	lsheedy	⟦lsheedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G007	qokedy	⟦qokedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G008	qolal	⟦qolal⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G009	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G001	sokcheey	⟦sokcheey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G002	sain	⟦sain⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G003	sheeol	⟦sheeol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G004	qoteedy	⟦qoteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G005	qokaiin	⟦qokaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G006	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G007	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G008	qotedy	⟦qotedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G001	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G002	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G003	qotol	⟦qotol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G004	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G005	qokaiin	⟦qokaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G006	sheety	⟦sheety⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G007	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G008	lchedy	⟦lchedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G009	lol	⟦lol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G001	sshedy	⟦sshedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G002	qotaiin	abseihen
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G003	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G004	qokaiin	⟦qokaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G005	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G006	qolcheedy	⟦qolcheedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G007	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G008	lol	⟦lol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G001	qoteedy	⟦qoteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G002	qoteedy	⟦qoteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G003	qokedy	⟦qokedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G004	sheed	⟦sheed⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G005	qeey	⟦qeey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G006	saiin	⟦saiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G007	sheety	⟦sheety⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G008	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G009	lol	⟦lol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G001	daiin	Masse C·Uₚ
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G002	cheedy	⟦cheedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G003	lshey	⟦lshey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G004	qol	⟦qol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G005	or	Anteil
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G006	chees	⟦chees⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G007	sheckhedy	⟦sheckhedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G008	qol	⟦qol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G009	cheedy	⟦cheedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G010	qotaiin	abseihen
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G001	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G002	lchey	⟦lchey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G003	lsheey	⟦lsheey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G004	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G005	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G006	qokar	⟦qokar⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G007	qokeey	⟦qokeey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G008	laiin	⟦laiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G009	chey	⟦chey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G001	qotain	⟦qotain⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G002	sheal	⟦sheal⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G003	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G004	qoteey	Material U
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G005	qokain	⟦qokain⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G006	sheey	benetze
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G007	qotedy	⟦qotedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G008	dalchedy	⟦dalchedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G001	chedaiin	⟦chedaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G002	shedy	⟦shedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G003	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G004	qokedy	⟦qokedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G005	qokeey	⟦qokeey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G006	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G007	shear	⟦shear⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G008	olaiiny	⟦olaiiny⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G001	qoteedy	⟦qoteedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G002	al	⟦al⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G003	lchedy	⟦lchedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G004	r	⟦r⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G005	oin	⟦oin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G006	chy	Wasser
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G007	chedaiin	⟦chedaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G008	cheey	⟦cheey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G009	okedy	⟦okedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G010	qoky	⟦qoky⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G001	sheoky	⟦sheoky⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G002	qokaiin	⟦qokaiin⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G003	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G004	lchedy	⟦lchedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G005	olshedy	⟦olshedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G006	qokeedy	⟦qokeedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G007	chedy	⟦chedy⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.23|G008	qokol	⟦qokol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G001	daiin	Masse C·Uₚ
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G002	dol	⟦dol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G003	shor	Früchte
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G004	cphey	⟦cphey⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G005	lfcheol	⟦lfcheol⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G006	shear	⟦shear⟧
R	IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.24|G007	qolchy	⟦qolchy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G001	torain	⟦torain⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G002	shedy	⟦shedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G003	pchor	⟦pchor⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G004	or	Anteil
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G005	shek	⟦shek⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G006	otar	⟦otar⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G007	pchdy	⟦pchdy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G008	opcholor	⟦opcholor⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G009	otal	⟦otal⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.1|G010	shedy	⟦shedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G001	qoteedy	⟦qoteedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G002	lshdy	⟦lshdy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G003	otchedy	⟦otchedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G004	olshey	⟦olshey⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G005	ol	auch
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G006	shey	feucht
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G007	qol	⟦qol⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G008	sheey	benetze
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G009	qoteey	Material U
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.2|G010	loly	⟦loly⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G001	yshealdy	⟦yshealdy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G002	rshedy	⟦rshedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G003	qoteedy	⟦qoteedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G004	chckhey	⟦chckhey⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G005	qoy	⟦qoy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G006	chey	⟦chey⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G007	lchey	⟦lchey⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G008	qokeey	⟦qokeey⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.3|G009	rchedy	⟦rchedy⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G001	teey	⟦teey⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G002	dar	⟦dar⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G003	qotar	⟦qotar⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G004	sheds	⟦sheds⟧
R	IT2a	f79r|f79r.1-f79r.6	IT2a|f79r.4|G005	sheekeey	⟦sheekeey⟧
