hand_id	statement_id	record_unit_id	page	event_count	surface_sequence	atomic_sequence	slot_sequence	microcycle_sequence	owner_sequence	meaning_identity_boundary_preserved
HAND_A_BARE	B3-S030	B3	f83r	4	oky aiin schedair otchedy	Einsetzen → Sollmaß → Weiterlauf → Folgetransfer	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B3-S031	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B3-S032	B3	f83r	5	chedain chdy qotedaiin otaiin otedy	Anteilstransfer → Umsetzen → Kurzsoll → Folgemaß → Kurzfolge	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B3-S033	B3	f83r	1	ldy	abziehen	S3_PROZESS_TRANSFER	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B3-S034	B3	f83r	6	oiiin cthy chty otaiin olsaly tedy	Arbeitsstufe → Bereit → Zerkleinern → Folgemaß → Zwischenziel → Kurzabsetzung	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S001	B4	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S002	B4	f83r	3	qolchey okeey qokedy	Weiterposten → Langkontakt → Kurzkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S003	B4	f83r	7	chdy otal otchey okeey oky ol tedy	Umsetzen → Folgeziel → Folgeposten → Langkontakt → Einsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S004	B4	f83r	1	qokylddy	befestigen	S6_BEREIT_ABSCHLUSS	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S005	B4	f83r	3	dain chdy qokeedy	Einlage → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S006	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S007	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S008	B4	f83r	4	aiin cheeky sheey qokedy	Sollmaß → Langwärme → Langhalt → Kurzkontakt	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S009	B4	f83r	1	tedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S010	B4	f83r	1	oldy	Fortschluss	S1_BEZUG_FOLGE	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_A_BARE	B4-S011	B4	f83r	7	aiin cheky okeeol okain chdy ol lkedy	Sollmaß → Kurzwärme → Langfortsetzung → Zugabe → Umsetzen → Fortsetzung → Kurzabzugsschluss	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B4-S012	B4	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B4-S013	B4	f83r	2	qokol tedy	Wiedereinsatz → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B4-S014	B4	f83r	4	or y qockhey dairydy	Ansatz → Diesposten → Kurzdurchgang → Laufschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B4-S015	B4	f83r	6	okain shey kain chckhal solkey lchedy	Zugabe → Klarauszug → Portion → Zielpassage → Kurzsammlung → abführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_A_BARE	B4-S016	B4	f83r	4	olkain al skar tedy	Folgeportion → Stelle → Quellausguss → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_A_BARE	B5-S001	B5	f83r	1	otchdy	Nachtransfer	S3_PROZESS_TRANSFER	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B5-S002	B5	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B5-S003	B5	f83r	9	shedal al ol lol chdal aiin ol daiiin chdy	Zielabsetzung → Stelle → Fortsetzung → Weiterabzug → Zieltransfer → Sollmaß → Fortsetzung → Endstufe → Umsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 4 → 4 → 4	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_A_BARE	B6-S001	B6	f83r	9	solkeey qekey raly ol aiin ol dain y ldalor	Langsammlung → Kurzbearbeitung → Endposten → Fortsetzung → Sollmaß → Fortsetzung → Einlage → Diesposten → Endziel	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 2 → 3 → 3 → 4 → 4	B6_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_B_Q_OPERATIONAL	H1-S001	H1	f10r	10	dchey cthoor dar chty os chair otytchol qoky aiin etyd	Wurzelteil → Bereitansatz → Quelle → Zerkleinern → Gefäß → Wasserzulauf → Folgeteilfortsetzung → Einsetzen → Sollmaß → Kurzrest	S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS	1 → 1 → 2 → 2 → 3 → 3 → 4 → 4 → 5 → 5	Wurzel und übrige Teile der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H1-S002	H1	f10r	4	qokchy qotchol qol cthy	Einsetzen → Folgefortsetzung → Fortsetzung → Bereit	S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS	1 → 2 → 2 → 2	Wurzel und übrige Teile der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H2-S001	H2	f10r	9	ycheor cthy or cthaiin qoctholy y y aiin y	Auszugsansatz → Bereit → Ansatz → Bereitsollmaß → Folgefortsetzungsposten → Diesposten → Diesposten → Sollmaß → Diesposten	S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3 → 3 → 3 → 3 → 4	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_B_Q_OPERATIONAL	H2-S002	H2	f10r	8	qotchor or otol qol olor qol aiin dar	Folgeansatz → Ansatz → Folgefortsetzung → Fortsetzung → Fortsetzungsansatz → Fortsetzung → Sollmaß → Quelle	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 1 → 1 → 1 → 1 → 1 → 2	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_B_Q_OPERATIONAL	H2-S003	H2	f10r	7	oykchor or or y kaiiin y chodaiin	Gefäßansatz → Ansatz → Ansatz → Diesposten → Bindestufe → Diesposten → Zutatsollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1 → 1 → 1 → 2 → 2	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_B_Q_OPERATIONAL	H3-S001	H3	f11r	7	tshol schoal cfhy shfydaiin cphy shey tchody	Blütenkraut → Zieleingabe → Auswringen → Standzeit → Nachseihen → Klarauszug → Rücknahmeschluss	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H3-S002	H3	f11r	1	shoyty	Zutatfolgeteil	S1_BEZUG_FOLGE	1	Blütenkraut der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H3-S003	H3	f11r	5	dchol y kchy y aiin	Vorfortsetzung → Diesposten → Bindeposten → Diesposten → Sollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1 → 2 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H3-S004	H3	f11r	4	qotchy okchol cthy y	Folgeposten → Fortsetzungseinsatz → Bereit → Diesposten	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE	1 → 1 → 1 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H4-S001	H4	f55v	5	qokaiin aiin ykain ykan ody	Sollstellung → Sollmaß → Postenportion → Postenzweitportion → Rücknahmeschluss	S2_MATERIAL_MASS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1 → 1	Blattmaterial der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H4-S002	H4	f55v	3	aiin chdy talam	Sollmaß → Umsetzen → Verwahren	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S6_BEREIT_ABSCHLUSS	1 → 1 → 1	Blattmaterial der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H4-S003	H4	f55v	4	ykaiin cheoar cheeky oldy	Postensollmaß → Auszugnahme → Langwärme → Fortschluss	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE	1 → 1 → 1 → 2	Blattmaterial der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H4-S004	H4	f55v	6	aiin qokal oltchy or y orain	Sollmaß → Zieleinsatz → Fortsetzungszubereitung → Ansatz → Diesposten → Ansatzportion	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 2 → 2 → 2 → 2	Blattmaterial der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H5-S001	H5	f56r	9	chochor cho chodaly aiin cho kchol qotchor qoky al	Zutatenansatz → Zutat → Zutatstelle → Sollmaß → Zutat → Bindefortsetzung → Folgeansatz → Einsetzen → Stelle	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 3 → 3 → 3 → 3 → 3	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H5-S002	H5	f56r	4	dchol choy qoky cheeckhody	Vorfortsetzung → Zutatposten → Einsetzen → Auftragsschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS	1 → 1 → 1 → 1	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H5-S003	H5	f56r	4	sh cho kchey qokokchy	Pflanzenteil → Zutat → Kurzbindeposten → Wiedereinsatz	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H5-S004	H5	f56r	3	qokchy chokcheo kchal	Einsetzen → Auszugzugabe → Zielbindung	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG	1 → 2 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H5-S005	H5	f56r	4	cho qokchy kchoar sotodan	Zutat → Einsetzen → Quellenzutatbindung → Gebrauchen	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	H5-S006	H5	f56r	3	otchey keol aiin	Folgeposten → Kurzbindefortsetzung → Sollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_B_Q_OPERATIONAL	B1-S001	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S002	B1	f81v	19	qokaiin kair qokal dar qol kain qolkain al qol rol dl olor qol sheckhal aiin qokeedal aiin chckhy dchedy	Sollstellung → Beckenlauf → Zieleinsatz → Quelle → Fortsetzung → Portion → Folgeportion → Stelle → Fortsetzung → Anschluss → Zusatz → Fortsetzungsansatz → Fortsetzung → Zielkurzpassage → Sollmaß → Ziellanghalt → Sollmaß → durchleiten → überführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 2 → 2 → 2 → 3 → 3 → 3 → 4 → 4 → 4 → 5 → 5 → 6 → 6 → 6	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S003	B1	f81v	2	qol sshkchdy	Fortsetzung → Umsetzschluss	S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S004	B1	f81v	3	chdy qol tedy	Umsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S005	B1	f81v	1	qolchedy	weiterführen	S1_BEZUG_FOLGE	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S006	B1	f81v	4	qokain chckhy dl ral	Zugabe → durchleiten → Zusatz → Zielmarke	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S007	B1	f81v	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S008	B1	f81v	5	y qol cheky qol tedy	Diesposten → Fortsetzung → Kurzwärme → Fortsetzung → Kurzabsetzung	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S009	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S010	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S011	B1	f81v	2	chckhy qoky	durchleiten → Einsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S012	B1	f81v	3	lsho qokey lshedy	Waschgang → Kurzkontakt → Waschgang	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 1 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S013	B1	f81v	1	lshedy	Waschgang	S3_PROZESS_TRANSFER	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S014	B1	f81v	5	chdy qolky lchedal qol otar	Umsetzen → Weiterweg → Zielabführung → Fortsetzung → Folgequelle	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE	1 → 2 → 2 → 3 → 3	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S015	B1	f81v	2	ytey qokchedy	Kurzteil → Rücktransfer	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S016	B1	f81v	4	qokal qokeey qol tedy	Zieleinsatz → Langkontakt → Fortsetzung → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S017	B1	f81v	3	al teol dchdy	Stelle → Kurzfortgang → Transfer	S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S018	B1	f81v	4	ly dsheol oiiin olkeedy	Auffanggefäß → Kurzhalt → Arbeitsstufe → Langsammlung	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S019	B1	f81v	1	tedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S020	B1	f81v	2	cheky shckhedy	Kurzwärme → durchlassen	S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B1-S021	B1	f81v	1	al	Stelle	S5_ZIEL_ANWENDUNG	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_B_Q_OPERATIONAL	B2-S001	B2	f82r	1	dchedy	überführen	S3_PROZESS_TRANSFER	1	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_B_Q_OPERATIONAL	B2-S002	B2	f82r	1	qolchedy	weiterführen	S1_BEZUG_FOLGE	1	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_B_Q_OPERATIONAL	B2-S003	B2	f82r	3	qokain y qokeedy	Zugabe → Diesposten → Langkontakt	S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND	1 → 2 → 2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_B_Q_OPERATIONAL	B2-S004	B2	f82r	5	qokal lcheckhy lched qokeey lcheckhedy	Zieleinsatz → Abführpassage → Abführung → Langkontakt → Trennabzug	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 2 → 2 → 3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_B_Q_OPERATIONAL	B2-S005	B2	f82r	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	Zieleinsatz → Sollsammlung → durchleiten → Sollstellung → Sollstellung → Folgevorbereitung → Langwärmen → abziehen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 2 → 3 → 3 → 4 → 4 → 5	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_B_Q_OPERATIONAL	B2-S006	B2	f82r	4	oteey qokal sheckhy qoky	Langfolge → Zieleinsatz → Kurzpassage → Einsetzen	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_B_Q_OPERATIONAL	B2-S007	B2	f82r	1	dshedy	Vorabsetzschluss	S3_PROZESS_TRANSFER	1	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_B_Q_OPERATIONAL	B2-S008	B2	f82r	3	otaiin qokar tedy	Folgemaß → Quelleinsatz → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_B_Q_OPERATIONAL	B2-S009	B2	f82r	1	solshedy	Folgeabsetzen	S3_PROZESS_TRANSFER	1	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_B_Q_OPERATIONAL	B2-S010	B2	f82r	4	qokeey qoky ls shey	Langkontakt → Einsetzen → Auslass → Klarauszug	S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_B_Q_OPERATIONAL	B2-S011	B2	f82r	4	qokain dar qokain qokeedy	Zugabe → Quelle → Zugabe → Langkontakt	S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 2 → 2 → 2	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	YES
HAND_B_Q_OPERATIONAL	B2-S012	B2	f82r	8	lchy shey qcthey qokeey lcheey aiin y qokeeedy	Abführgut → Klarauszug → Kurzvorbereitung → Langkontakt → Klarabzug → Sollmaß → Diesposten → Volleinsatz	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 1 → 2 → 3 → 4 → 4	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_B_Q_OPERATIONAL	B2-S013	B2	f82r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_B_Q_OPERATIONAL	B2-S014	B2	f82r	1	lar	Quellabzug	S3_PROZESS_TRANSFER	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_B_Q_OPERATIONAL	B2-S015	B2	f82r	2	tshey qokeedy	Folgeklarlauf → Langkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND	1 → 1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_B_Q_OPERATIONAL	B2-S016	B2	f82r	8	al lchedar ches aiin oteey qokaiin qokey pchedy	Stelle → Quellabführung → teilen → Sollmaß → Langfolge → Sollstellung → Kurzkontakt → Zuführung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3 → 4 → 4 → 4 → 5	B2_LOWER_POOL_EDGE_STATIONS	YES
