passage_id	surface	page	physical_folio	locus	target_ordinal	current_line	target_focused_line	working_default_de	rival_1_de	rival_2_de	confidence_0_100_not_probability	render_status	gdt788_new_renderer_license	portable_dal_component_used	default_is_translation	confirmed_lexeme	confirmed_plaintext	specific_substance_confirmed	historical_word_credit	phonetic_or_eva_letter_credit	component_export_credit
G788-PASS-064	shedal	f111v	f111	f111v.3	3	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim	dain · chedy · ⟦shedal = feuchtes Material I, abgemessen; Mittelstufe⟧ · otedy · oteey · chedy · qokeey · dain · chcthar · otar · qotain · otaim	feuchtes Material I, abgemessen; Mittelstufe	mazerierter Drogenposten	Feuchtefeld der Mittelstufe	46	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-065	sheodal	f106r	f106	f106r.36	3	psheodalo dar sheodal qotedy qotes aiin okalal shdy otaiin shedy	psheodalo · dar · ⟦sheodal = feuchtes Ansatzmaterial I, abgemessen⟧ · qotedy · qotes · aiin · okalal · shdy · otaiin · shedy	feuchtes Ansatzmaterial I, abgemessen	mazerierte Arzneizubereitung	Feuchte-/Mengenfeld I	38	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-066	shodal	f93r	f93	f93r.15	2	ochol shodal dol cheodam	ochol · ⟦shodal = Materialposten I⟧ · dol · cheodam	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-067	shydal	f9r	f9	f9r.6	7	pshoain cthoaiin okaiir odoral shar sy shydal chdy	pshoain · cthoaiin · okaiir · odoral · shar · sy · ⟦shydal = Materialposten I⟧ · chdy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-068	sodal	f42v	f42	f42v.8	1	sodal saiin	⟦sodal = abgemessener Materialansatz I⟧ · saiin	abgemessener Materialansatz I	aufbereitete Materialcharge I	Materialportion I	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-069	ssheedal	f108v	f108	f108v.3	1	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	⟦ssheedal = Materialposten I⟧ · ol · lkedy · lkeedy · chedalkedy · lkeedy · qokechedy · otedain · oteey · lol	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-070	tchedal	f103v	f103	f103v.15	1	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	⟦tchedal = Materialposten I⟧ · shey · lcheey · lchdy · ch · ar · olchey · lcheody · tedy · otain · otain · otay	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-071	tcheodal	f20r	f20	f20r.3	7	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey · cho · chodaiin · sho · qochy · chey · ⟦tcheodal = gekühltes Trockenmaterial I, abgemessen⟧ · daral	gekühltes Trockenmaterial I, abgemessen	getrocknete Fertigzubereitung	Kälte-/Trockenfeld I	22	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-072	teedal	f112v	f112	f112v.37	1	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	⟦teedal = Materialposten I⟧ · sain · ar · otaiin · shedy · qokedaiin · ar · qokaiin · chol · kedy · qokam	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-073	teodal	f66v	f66	f66v.2	1	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy	⟦teodal = gekühltes Ansatzmaterial I, abgemessen⟧ · tchedy · dshey · okshedy · okeedy · dcheeky · daldy · qotal · sy	gekühltes Ansatzmaterial I, abgemessen	abgekühlter Arzneiextrakt	Kälte-/Ergebnisfeld I	32	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-074	todal	f58r	f58	f58r.19	1	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	⟦todal = gekühltes Material I, abgemessen⟧ · qotey · chaly · dal · qokaldy · otary · okalal · ees · chal · ochaly	gekühltes Material I, abgemessen	abgekühlte Zubereitung I	Kälte-/Wertfeld I	36	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-075	toldal	f77v	f77	f77v.38	1	toldal shedy qokedy qokain dolcheedy rolchedy qokedy	⟦toldal = Materialposten I⟧ · shedy · qokedy · qokain · dolcheedy · rolchedy · qokedy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-076	tshedal	f86v3	f86	f86v3.23	1	tshedal ypchey shdy qopcheeody opchdy olfchey ypchey qotaiin	⟦tshedal = Materialposten I⟧ · ypchey · shdy · qopcheeody · opchdy · olfchey · ypchey · qotaiin	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-077	ychedal	f115v	f115	f115v.33	1	ychedal qotchy chcthy chdal lchedy	⟦ychedal = Materialposten I⟧ · qotchy · chcthy · chdal · lchedy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-078	ydal	f13r	f13	f13r.2	5	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol · chol · dol · shkchy · ⟦ydal = Materialposten I, Grundform, abgemessen⟧ · shy · ykchy · qoty · daiin · s · y	Materialposten I, Grundform, abgemessen	Drogenposten in Grundform	Material-/Formfeld I	34	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-079	yshdal	f103r	f103	f103r.1	9	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	pchedal · shdy · ytechypchy · otey · lshey · qoteey · qotal · shedy · ⟦yshdal = Materialposten I⟧ · dain · okal · daldy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-080	ytchedal	f48v	f48	f48v.10	9	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	tol · chedy · ytedy · ykeol · chdy · chdor · chtol · chdy · ⟦ytchedal = Materialposten I⟧ · cthey · okar · ar · ary	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
