surface	family_class	left_whole	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
teodal	LEFT_WHOLE_PLUS_DAL	teo	f66v	f66	f66v.2	1	1	1	9	FIRST	0.000000000000	H	B	5	0	0	0	0	EDGE	tchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy	0	G788-O088
dal	BARE_DAL	NONE	f66v	f66	f66v.4	7	7	1	11	MIDDLE	0.600000000000	H	B	5	0	0	0	0	chckhy	ko	1	3	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	0	G788-O089
dal	BARE_DAL	NONE	f66v	f66	f66v.5	5	5	1	5	LAST	1.000000000000	H	B	5	0	1	0	1	chokal	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shdy shedefam qokedy chokal dal	0	G788-O090
dal	BARE_DAL	NONE	f66v	f66	f66v.12	4	4	1	10	MIDDLE	0.333333333333	H	B	5	0	0	0	0	cheky	chekal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	0	G788-O091
dal	BARE_DAL	NONE	f75r	f75	f75r.17	4	4	1	9	MIDDLE	0.375000000000	B	B	2	0	0	0	0	lshedary	shal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedar shepchy lshedary dal shal shy kol shedy qokam	0	G788-O092
dal	BARE_DAL	NONE	f75r	f75	f75r.32	2	2	1	10	MIDDLE	0.111111111111	B	B	2	1	0	0	0	polshy	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	0	G788-O093
dal	BARE_DAL	NONE	f75r	f75	f75r.40	5	5	1	7	MIDDLE	0.666666666667	B	B	2	0	0	0	0	shedy	keedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar shedy qokain shedy dal keedy rshedy	0	G788-O094
dal	BARE_DAL	NONE	f75v	f75	f75v.3	5	5	1	11	MIDDLE	0.400000000000	B	B	2	0	0	0	0	okal	olchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	0	G788-O095
dal	BARE_DAL	NONE	f75v	f75	f75v.31	1	1	1	1	SINGLE	0.500000000000	B	B	2	0	0	0	0	EDGE	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dal	0	G788-O096
dal	BARE_DAL	NONE	f75v	f75	f75v.40	3	3	1	13	MIDDLE	0.166666666667	B	B	2	0	0	0	0	qokain	qol	1	1	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	0	G788-O097
dal	BARE_DAL	NONE	f75v	f75	f75v.46	8	8	1	10	MIDDLE	0.777777777778	B	B	2	0	0	0	0	qokain	tol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	0	G788-O098
dal	BARE_DAL	NONE	f75v	f75	f75v.48	11	11	1	12	MIDDLE	0.909090909091	B	B	2	0	0	0	0	otar	daiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	0	G788-O099
okeedal	LEFT_WHOLE_PLUS_DAL	okee	f76r	f76	f76r.8	3	3	1	13	MIDDLE	0.166666666667	T	B	2	0	0	0	0	ches	qoked	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	0	G788-O100
dal	BARE_DAL	NONE	f76r	f76	f76r.13	9	9	1	13	MIDDLE	0.666666666667	T	B	2	0	0	0	0	otey	y	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	0	G788-O101
shedal	LEFT_WHOLE_PLUS_DAL	she	f76r	f76	f76r.26	1	1	1	14	FIRST	0.000000000000	T	B	2	0	0	0	0	EDGE	shey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	0	G788-O102
dal	BARE_DAL	NONE	f76r	f76	f76r.28	10	10	1	13	MIDDLE	0.750000000000	T	B	2	0	0	0	0	qokalchey	chdy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	0	G788-O103
dal	BARE_DAL	NONE	f76r	f76	f76r.28	12	12	2	13	MIDDLE	0.916666666667	T	B	2	0	0	0	0	chdy	ytal	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	0	G788-O104
dal	BARE_DAL	NONE	f76r	f76	f76r.54	1	1	1	11	FIRST	0.000000000000	T	B	2	0	0	0	0	EDGE	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y	0	G788-O105
shedal	LEFT_WHOLE_PLUS_DAL	she	f76v	f76	f76v.10	2	2	1	10	MIDDLE	0.111111111111	B	B	2	1	0	0	0	cphdor	qopchdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	0	G788-O106
polshdal	LEFT_WHOLE_PLUS_DAL	polsh	f76v	f76	f76v.16	1	1	1	8	FIRST	0.000000000000	B	B	2	1	0	1	0	EDGE	otedair	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polshdal otedair opshedal qokedy shedy fschedal tsheokeedy oshepols	0	G788-O107
dal	BARE_DAL	NONE	f76v	f76	f76v.24	3	3	1	5	MIDDLE	0.500000000000	B	B	2	0	1	0	0	lsheey	lchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeey lsheey dal lchedy olshey	0	G788-O108
dal	BARE_DAL	NONE	f76v	f76	f76v.25	8	8	1	10	MIDDLE	0.777777777778	B	B	2	1	0	0	0	opchedy	so	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheoldy opalshedy qokshedy qokedy dor shey opchedy dal so fcham	0	G788-O109
dal	BARE_DAL	NONE	f77r	f77	f77r.25	6	6	1	8	MIDDLE	0.714285714286	B	B	2	1	0	0	0	shedar	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otedy qokar shedy qokal shedar dal chedy daror	0	G788-O110
dal	BARE_DAL	NONE	f77r	f77	f77r.45	4	4	1	11	MIDDLE	0.300000000000	B	B	2	0	0	0	0	lchear	chr	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokaiin ches lchear dal chr sl s ain ol raiin lod	0	G788-O111
odal	LEFT_WHOLE_PLUS_DAL	o	f77v	f77	f77v.6	4	4	1	11	MIDDLE	0.300000000000	B	B	2	1	0	0	0	qotol	chal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	0	G788-O112
dal	BARE_DAL	NONE	f77v	f77	f77v.6	11	11	1	11	LAST	1.000000000000	B	B	2	1	0	0	0	qokedy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	0	G788-O113
shdal	LEFT_WHOLE_PLUS_DAL	sh	f77v	f77	f77v.7	9	9	1	11	MIDDLE	0.800000000000	B	B	2	0	0	0	0	chs	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	0	G788-O114
dsheedal	LEFT_WHOLE_PLUS_DAL	dshee	f77v	f77	f77v.11	4	4	1	11	MIDDLE	0.300000000000	B	B	2	0	0	0	0	chdy	qokal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	0	G788-O115
dal	BARE_DAL	NONE	f77v	f77	f77v.11	7	7	1	11	MIDDLE	0.600000000000	B	B	2	0	0	0	0	chedy	shedy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	0	G788-O116
dal	BARE_DAL	NONE	f77v	f77	f77v.11	10	10	2	11	MIDDLE	0.900000000000	B	B	2	0	0	0	0	qokeedy	olchy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	0	G788-O117
dal	BARE_DAL	NONE	f77v	f77	f77v.13	12	12	1	12	LAST	1.000000000000	B	B	2	0	0	0	0	lshedy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	0	G788-O118
dal	BARE_DAL	NONE	f77v	f77	f77v.23	10	10	1	10	LAST	1.000000000000	B	B	2	0	0	0	0	ol	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokal chees ol shedy doraiin ol qoky ches ol dal	0	G788-O119
dal	BARE_DAL	NONE	f77v	f77	f77v.25	6	6	1	9	MIDDLE	0.625000000000	B	B	2	0	0	0	0	saiin	sheedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lchor oiiin shedy qokaiin saiin dal sheedy qokeedy ral	0	G788-O120
chedal	LEFT_WHOLE_PLUS_DAL	che	f77v	f77	f77v.27	3	3	1	9	MIDDLE	0.250000000000	B	B	2	0	0	0	0	qokain	fchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshedy qokain chedal fchedy cheky sain chedy qokain ol	0	G788-O121
dal	BARE_DAL	NONE	f77v	f77	f77v.29	4	4	1	10	MIDDLE	0.333333333333	B	B	2	1	0	0	0	daly	dsheedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	0	G788-O122
dal	BARE_DAL	NONE	f77v	f77	f77v.33	9	9	1	10	MIDDLE	0.888888888889	B	B	2	0	0	0	0	qotal	rain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokaiin cheky rar chedy qokal dar y qotal dal rain	0	G788-O123
toldal	LEFT_WHOLE_PLUS_DAL	tol	f77v	f77	f77v.38	1	1	1	7	FIRST	0.000000000000	B	B	2	0	0	0	0	EDGE	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	toldal shedy qokedy qokain dolcheedy rolchedy qokedy	0	G788-O124
dal	BARE_DAL	NONE	f78r	f78	f78r.7	5	5	1	9	MIDDLE	0.500000000000	B	B	2	0	0	0	0	qokedy	qokedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokal otedy qokedy qokedy dal qokedy qokedy s am	0	G788-O125
dal	BARE_DAL	NONE	f78r	f78	f78r.15	5	5	1	8	MIDDLE	0.571428571429	B	B	2	0	0	0	0	okedy	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchckhedy qokchdy qokedy okedy dal or okeed olkain	0	G788-O126
ololdal	LEFT_WHOLE_PLUS_DAL	olol	f78r	f78	f78r.30	7	7	1	9	MIDDLE	0.750000000000	B	B	2	0	0	0	0	chedy	chchty	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	0	G788-O127
dal	BARE_DAL	NONE	f78v	f78	f78v.2	7	7	1	11	MIDDLE	0.600000000000	B	B	2	0	0	0	0	kedy	dal	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	0	G788-O128
dal	BARE_DAL	NONE	f78v	f78	f78v.2	8	8	2	11	MIDDLE	0.700000000000	B	B	2	0	0	0	0	dal	dol	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	0	G788-O129
dal	BARE_DAL	NONE	f78v	f78	f78v.5	10	10	1	11	MIDDLE	0.900000000000	B	B	2	0	0	0	0	okal	olchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	0	G788-O130
dal	BARE_DAL	NONE	f78v	f78	f78v.14	8	8	1	8	LAST	1.000000000000	B	B	2	0	0	0	0	qokain	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolkeshdy qol shedy olkedy okol chedy qokain dal	0	G788-O131
dal	BARE_DAL	NONE	f78v	f78	f78v.18	4	4	1	9	MIDDLE	0.375000000000	B	B	2	0	0	0	0	qokedy	lshckhy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	0	G788-O132
dal	BARE_DAL	NONE	f79r	f79	f79r.22	2	2	1	9	MIDDLE	0.125000000000	B	B	2	0	0	0	0	lchey	sheedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey	0	G788-O133
dal	BARE_DAL	NONE	f80r	f80	f80r.28	2	2	1	9	MIDDLE	0.125000000000	B	B	2	1	0	0	0	pcheolkal	korchy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	0	G788-O134
dal	BARE_DAL	NONE	f80v	f80	f80v.22	5	5	1	8	MIDDLE	0.571428571429	B	B	2	0	1	0	0	chey	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchedy qokal ol chey dal or shedy lshedy	0	G788-O135
dal	BARE_DAL	NONE	f81v	f81	f81v.1	5	5	1	11	MIDDLE	0.400000000000	B	B	2	1	0	0	0	shekal	dar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	0	G788-O136
qokeedal	LEFT_WHOLE_PLUS_DAL	qokee	f81v	f81	f81v.7	5	5	1	9	MIDDLE	0.500000000000	B	B	2	0	0	0	0	daiin	daiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	0	G788-O137
lchedal	LEFT_WHOLE_PLUS_DAL	lche	f81v	f81	f81v.21	7	7	1	9	MIDDLE	0.750000000000	B	B	2	0	0	0	0	qolky	qol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lsho qokey lshedy lshedy chedy qolky lchedal qol otar	0	G788-O138
dal	BARE_DAL	NONE	f81v	f81	f81v.22	5	5	1	8	MIDDLE	0.571428571429	B	B	2	0	0	0	0	cheey	lchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokal qol oiin cheey dal lchedy chedy salchtedytar	0	G788-O139
dal	BARE_DAL	NONE	f81v	f81	f81v.26	5	5	1	9	MIDDLE	0.500000000000	B	B	2	0	0	0	0	okedy	shey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol checholtar oiin okedy dal shey olkeol olkeedy okeol	0	G788-O140
dal	BARE_DAL	NONE	f82r	f82	f82r.21	10	10	1	10	LAST	1.000000000000	B	B	2	0	0	0	0	qokeey	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal	0	G788-O141
otedal	LEFT_WHOLE_PLUS_DAL	ote	f82v	f82	f82v.4	1	1	1	1	SINGLE	0.500000000000	B	B	2	0	0	0	0	EDGE	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otedal	0	G788-O142
qokedal	LEFT_WHOLE_PLUS_DAL	qoke	f82v	f82	f82v.5	4	4	1	9	MIDDLE	0.375000000000	B	B	2	1	0	0	0	qokeedy	shol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	0	G788-O143
otdal	LEFT_WHOLE_PLUS_DAL	ot	f82v	f82	f82v.5	7	7	1	9	MIDDLE	0.750000000000	B	B	2	1	0	0	0	qotal	dal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	0	G788-O144
dal	BARE_DAL	NONE	f82v	f82	f82v.5	8	8	1	9	MIDDLE	0.875000000000	B	B	2	1	0	0	0	otdal	olshedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	0	G788-O145
dal	BARE_DAL	NONE	f82v	f82	f82v.11	6	6	1	11	MIDDLE	0.500000000000	B	B	2	1	0	0	0	qokal	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	0	G788-O146
dal	BARE_DAL	NONE	f82v	f82	f82v.15	10	10	1	10	LAST	1.000000000000	B	B	2	1	0	0	0	rsheol	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	0	G788-O147
pchedal	LEFT_WHOLE_PLUS_DAL	pche	f83r	f83	f83r.8	1	1	1	6	FIRST	0.000000000000	B	B	2	0	1	0	0	EDGE	otedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal otedy shecthedchy qoky chedy chary	0	G788-O148
dal	BARE_DAL	NONE	f83r	f83	f83r.14	5	5	1	10	MIDDLE	0.444444444444	B	B	2	0	0	0	0	qokshedy	lchedy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	0	G788-O149
dal	BARE_DAL	NONE	f83r	f83	f83r.14	9	9	2	10	MIDDLE	0.888888888889	B	B	2	0	0	0	0	shcthy	sy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	0	G788-O150
shedal	LEFT_WHOLE_PLUS_DAL	she	f83r	f83	f83r.15	2	2	1	9	MIDDLE	0.125000000000	B	B	2	0	0	0	0	saiin	shecthy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	0	G788-O151
dal	BARE_DAL	NONE	f83r	f83	f83r.19	8	8	1	11	MIDDLE	0.700000000000	B	B	2	0	0	0	0	qetal	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	0	G788-O152
dal	BARE_DAL	NONE	f83r	f83	f83r.41	4	4	1	4	LAST	1.000000000000	B	B	2	0	0	0	0	qolkain	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	solkey lchedy qolkain dal	0	G788-O153
shedal	LEFT_WHOLE_PLUS_DAL	she	f83r	f83	f83r.47	3	3	1	3	LAST	1.000000000000	B	B	2	1	0	0	0	qokchdy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otchdy qokchdy shedal	0	G788-O154
dal	BARE_DAL	NONE	f83r	f83	f83r.48	1	1	1	5	FIRST	0.000000000000	B	B	2	0	0	0	0	EDGE	cheol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dal cheol lol chdal aiin	0	G788-O155
chdal	LEFT_WHOLE_PLUS_DAL	ch	f83r	f83	f83r.48	4	4	1	5	MIDDLE	0.750000000000	B	B	2	0	0	0	0	lol	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dal cheol lol chdal aiin	0	G788-O156
dal	BARE_DAL	NONE	f83v	f83	f83v.3	3	3	1	10	MIDDLE	0.222222222222	B	B	2	0	0	0	0	chcthy	olkedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	0	G788-O157
shedal	LEFT_WHOLE_PLUS_DAL	she	f83v	f83	f83v.11	2	2	1	10	MIDDLE	0.111111111111	B	B	2	1	0	0	0	pchedar	qokar	1	2	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	0	G788-O158
dal	BARE_DAL	NONE	f83v	f83	f83v.15	6	6	1	10	MIDDLE	0.555555555556	B	B	2	0	0	0	0	cheol	cheeaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	0	G788-O159
dal	BARE_DAL	NONE	f83v	f83	f83v.19	8	8	1	9	MIDDLE	0.875000000000	B	B	2	0	0	0	0	checkhy	checkhdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	0	G788-O160
dal	BARE_DAL	NONE	f83v	f83	f83v.25	6	6	1	8	MIDDLE	0.714285714286	B	B	2	0	0	0	0	okol	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y shey otechd ar okol dal shedy qokaly	0	G788-O161
shedal	LEFT_WHOLE_PLUS_DAL	she	f83v	f83	f83v.29	6	6	1	7	MIDDLE	0.833333333333	B	B	2	0	0	0	0	tal	dalshdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol cheal shedy chey tal shedal dalshdy	0	G788-O162
qodal	LEFT_WHOLE_PLUS_DAL	qo	f85r1	f85	f85r1.8	7	7	1	11	MIDDLE	0.600000000000	T	B	2	0	0	0	0	otchy	daiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram	0	G788-O163
dal	BARE_DAL	NONE	f85r1	f85	f85r1.11	5	5	1	12	MIDDLE	0.363636363636	T	B	2	1	0	0	0	qopcheedy	chdal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	0	G788-O164
chdal	LEFT_WHOLE_PLUS_DAL	ch	f85r1	f85	f85r1.11	6	6	1	12	MIDDLE	0.454545454545	T	B	2	1	0	0	0	dal	chor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	0	G788-O165
dal	BARE_DAL	NONE	f85r1	f85	f85r1.28	10	10	1	11	MIDDLE	0.900000000000	T	B	2	1	0	0	0	otechdy	cphedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	0	G788-O166
dchdal	LEFT_WHOLE_PLUS_DAL	dch	f85r1	f85	f85r1.31	9	9	1	12	MIDDLE	0.727272727273	T	B	2	1	0	0	0	keshar	chol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y	0	G788-O167
dal	BARE_DAL	NONE	f86v3	f86	f86v3.7	5	5	1	7	MIDDLE	0.666666666667	C	B	2	0	0	0	0	odeeey	dair	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain ytaiin ytapy odeeey dal dair ytam	0	G788-O168
dal	BARE_DAL	NONE	f86v3	f86	f86v3.17	3	3	1	6	MIDDLE	0.400000000000	C	B	2	0	1	0	0	qokchey	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheody qokchey dal or odaiin sar	0	G788-O169
tshedal	LEFT_WHOLE_PLUS_DAL	tshe	f86v3	f86	f86v3.23	1	1	1	8	FIRST	0.000000000000	C	B	2	1	0	1	0	EDGE	ypchey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshedal ypchey shdy qopcheeody opchdy olfchey ypchey qotaiin	0	G788-O170
pshdal	LEFT_WHOLE_PLUS_DAL	psh	f86v5	f86	f86v5.1	1	1	1	13	FIRST	0.000000000000	T	B	2	1	0	1	0	EDGE	choky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	0	G788-O171
dal	BARE_DAL	NONE	f86v5	f86	f86v5.5	9	9	1	11	MIDDLE	0.800000000000	T	B	2	0	0	0	0	ytar	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin or otol otshey otal olkey chcthody ytar dal ar okary	0	G788-O172
