statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_fields	constituent_loci	event_serials	v71_owner_statuses	v71_visible_owners	v71_silent_argument_defaults	literal_owner_card_exemplar_layer	historical_source_class	concrete_source_class_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	owner_crossing	strongest_contradiction	v69_revision_action	semantic_ceiling
B1-S011	B1	f81v	11	F033	f81v.18	139|140	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E139:[EXEMPLAR SOURCE_ARGUMENT] > E140:[CARD:ANWENDEN?]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: durch die verbundenen Läufe ; Die aktive Portion verwenden.	zwei unabhängige Reihen oder ein rein allegorisches Feld	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S012	B1	f81v	12	F034	f81v.21	141|142|143	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E141:[EXEMPLAR ACTION] > E142:[EXEMPLAR CONDITION] > E143:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: beginne die Spülung ; warmes Wasser ; wasche einmal und beende diesen Durchgang.	zwei unabhängige Reihen oder ein rein allegorisches Feld	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S013	B1	f81v	13	F035	f81v.21	144	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E144:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: wasche einmal und beende diesen Durchgang.	zwei unabhängige Reihen oder ein rein allegorisches Feld	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S014	B1	f81v	14	F036	f81v.21	145|146|147|148|149	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E145:[EXEMPLAR CONDITION] > E146:[EXEMPLAR TARGET_OR_STATION] > E147:[EXEMPLAR TARGET_OR_STATION] > E148:[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E149:[EXEMPLAR TARGET_OR_STATION]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: rühre, bis alles gleichmäßig vermischt ist ; die betroffene Stelle ; das untere Becken ; Mit der vorigen Zubereitung weiter ; benutze danach den unteren Ablauf.	zwei unabhängige Reihen oder ein rein allegorisches Feld	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S015	B1	f81v	15	F037	f81v.24	150|151	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E150:[EXEMPLAR ACTION] > E151:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: fülle danach das Gefäß ; lasse es abkühlen und beende den Schritt.	zwei unabhängige Reihen oder ein rein allegorisches Feld	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S016	B1	f81v	16	F038	f81v.24	152|153|154|155	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E152:[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > E153:[CARD:TEMPERIEREN?] > E154:[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E155:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: mische beide Anteile zusammen ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt.	zwei unabhängige Reihen oder ein rein allegorisches Feld	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S017	B1	f81v	17	F039	f81v.24	156|157|158	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E156:[CARD:ZIEL?] > E157:[EXEMPLAR TARGET_OR_STATION] > E158:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: An die bezeichnete Zielstelle führen ; die erste Öffnung ; seihe es klar und beende den Schritt.	zwei unabhängige Reihen oder ein rein allegorisches Feld	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S018	B1	f81v	18	F040|F041	f81v.24|f81v.27	159|160|161|162	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E159:[EXEMPLAR ACTION] > E160:[EXEMPLAR TARGET_OR_STATION] > E161:[EXEMPLAR CONDITION] > E162:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: fülle danach das Gefäß; wende es an der markierten Stelle an ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt.	zwei unabhängige Reihen oder ein rein allegorisches Feld	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S019	B1	f81v	19	F042	f81v.27	163	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E163:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: lasse es bis zur Bereitschaft stehen und beende den Schritt.	zwei unabhängige Reihen oder ein rein allegorisches Feld	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S020	B1	f81v	20	F043	f81v.27	164|165	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E164:[EXEMPLAR SOURCE_ARGUMENT] > E165:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt.	zwei unabhängige Reihen oder ein rein allegorisches Feld	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B1-S021	B1	f81v	21	F044	f81v.27	166	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation auf f81v	[OWNER:B1_SHARED_TWO_ROW_POOL;STATUS:INHERITED_VISIBLE] > E166:[CARD:ZIEL?]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem gemeinsamen zweireihigen Beckenfeld: An die bezeichnete Zielstelle führen.	zwei unabhängige Reihen oder ein rein allegorisches Feld	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S001	B2	f82r	1	F045	f82r.2	167	DIRECT_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER;STATUS:DIRECT_VISIBLE] > E167:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem oberen Paarbecken mit Zylinder: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S002	B2	f82r	2	F046	f82r.2	168	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER;STATUS:INHERITED_VISIBLE] > E168:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem oberen Paarbecken mit Zylinder: stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S003	B2	f82r	3	F047	f82r.2	169|170|171	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER;STATUS:INHERITED_VISIBLE] > E169:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E170:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E171:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem oberen Paarbecken mit Zylinder: gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Portion ; lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S004	B2	f82r	4	F048|F049	f82r.2|f82r.3	172|173|174|175|176	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER;STATUS:INHERITED_VISIBLE] > E172:[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > E173:[EXEMPLAR TARGET_OR_STATION] > E174:[EXEMPLAR TARGET_OR_STATION] > E175:[CARD:TEMPERIEREN?] > E176:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem oberen Paarbecken mit Zylinder: mische beide Anteile zusammen ; die zweite Öffnung ; und gehe zum nächsten Becken weiter; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt.	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S005	B2	f82r	5	F050|F051	f82r.3|f82r.4	177|178|179|180|181|182|183|184	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER;STATUS:INHERITED_VISIBLE] > E177:[EXEMPLAR TARGET_OR_STATION] > E178:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E179:[EXEMPLAR SOURCE_ARGUMENT] > E180:[FORMAL:STANDARDSLOT_SETZEN] > E181:[FORMAL:STANDARDSLOT_SETZEN] > E182:[EXEMPLAR LOCAL_LINK] > E183:[EXEMPLAR SOURCE_ARGUMENT] > E184:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem oberen Paarbecken mit Zylinder: fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten; beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt.	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S006	B2	f82r	6	F052	f82r.4	185|186|187|188	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER;STATUS:INHERITED_VISIBLE] > E185:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E186:[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > E187:[EXEMPLAR TARGET_OR_STATION] > E188:[CARD:ANWENDEN?]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem oberen Paarbecken mit Zylinder: der vorbereitete Bade- oder Waschzusatz ; mische beide Anteile zusammen ; über der örtlich bezeichneten Stelle ; Die aktive Portion verwenden.	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S007	B2	f82r	7	F053	f82r.7	189	DIRECT_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE;STATUS:DIRECT_VISIBLE] > E189:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren linken Geräte- und Knotenstation: gib sauberes Wasser hinzu und beende den Schritt.	ikonographischer Strahl und Stern auf einem Schmuckband	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S008	B2	f82r	8	F054	f82r.7	190|191|192	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE;STATUS:INHERITED_VISIBLE] > E190:[EXEMPLAR CONDITION] > E191:[EXEMPLAR TARGET_OR_STATION] > E192:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren linken Geräte- und Knotenstation: für dieselbe Dauer wie zuvor ; über der örtlich bezeichneten Stelle ; lasse es bis zur Bereitschaft stehen und beende den Schritt.	ikonographischer Strahl und Stern auf einem Schmuckband	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S009	B2	f82r	9	F055	f82r.7	193	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE;STATUS:INHERITED_VISIBLE] > E193:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren linken Geräte- und Knotenstation: halte es warm und beende den Schritt.	ikonographischer Strahl und Stern auf einem Schmuckband	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B2-S010	B2	f82r	10	F056	f82r.7	194|195|196|197	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE;STATUS:INHERITED_VISIBLE] > E194:[CARD:TEMPERIEREN?] > E195:[CARD:ANWENDEN?] > E196:[EXEMPLAR TARGET_OR_STATION] > E197:[CARD:KLAR?]	LOCAL_BALNEOLOGICAL_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der mittleren linken Geräte- und Knotenstation: temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; die erste Öffnung ; Bis die Flüssigkeit klar abläuft.	ikonographischer Strahl und Stern auf einem Schmuckband	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
