locus	edition	group_count	flat_matches	raw_grouped_line
f75r.45	IT2a	10	1	sshedy.shckhy.qokey.okedy.sorol.oty.otedy.qotedy.otedy.okaiin
f75r.45	RF1b	10	1	sshedy.shckhy.qokey.okedy.s@221;rol.oty.otedy.qote@152;y.otedy.okaiin
f75r.46	ZL3b	9	1	qokey.qokedy.sheol.qokedy.dain.shedy.otol,chedy.ol[o:a]r
f75r.46	IT2a	9	1	qokey.qokedy.sheol.qokedy.dain.shedy.otol.chedy.olor
f75r.46	RF1b	9	1	qokey.qokedy.sheol.qokedy.dain.shedy.@221;tol.che@152;y.olar
f76r.1	ZL3b	12	1	potchokor.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qofshy.opchdy.sain.as,y
f76r.1	IT2a	11	1	potchokar.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qofshy.opchdy.sain.?sy
f76r.1	RF1b	11	1	potchokor.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qopshy.opchdy.sain.asy
f76r.2	ZL3b	12	1	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheals,qokeey
f76r.2	IT2a	12	1	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheols.qokeey
f76r.2	RF1b	12	1	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheals.qokeey
f76r.3	ZL3b	13	1	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol,qoty.ol,chedy.aiiny
f76r.3	IT2a	13	1	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol.qoty.ol.chedy.aiiny
f76r.3	RF1b	13	1	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol.qoty.ol.che@152;y.aiiny
f76r.4	ZL3b	1	1	s
f76r.4	IT2a	1	1	s
f76r.4	RF1b	1	1	s
f76r.5	ZL3b	13	1	qokedy.qokeey.or,or.or.chkorol.otey.qokedy.lkedy.chdy.qokchdy.qokal.chdam
f76r.5	IT2a	12	1	qokedy.qokchy.orar.or.chkarol.otey.qokedy.lkedy.chdy.qokchdy.qokal.chdam
f76r.5	RF1b	13	1	qokedy.qokee@222;.or.ar.or.chk@221;rol.otey.qokedy.lkedy.chdy.qokch@152;y.qokal.chdam
f76r.6	ZL3b	13	1	solchedy.qokeedy.qopchedy.qokeeo.rol.shedy.qokedy.sheey.okees.al.al.chedain.dar
f76r.6	IT2a	13	1	solchedy.qokeedy.qopchedy.qokeeo.sol.shedy.qokedy.sheey.okees.al.al.chedain.dar
f76r.6	RF1b	13	1	solchedy.qokeedy.qopchedy.qokeeo.sol.shedy.qokedy.sheey.okees.al.al.chedain.dar
f76r.7	ZL3b	1	1	d
f76r.7	IT2a	1	1	d
f76r.7	RF1b	1	1	d
f76r.8	ZL3b	13	1	qoaiin.ches.okeedal.qoked.qokeey.shedy.chey.lkeedy.okey.dar.aiin.chekain.oldy
f76r.8	IT2a	13	1	qoaiin.ches.okeedal.qoked.qokeey.shedy.chey.lkeedy.okey.dar.oiin.chekain.oldy
f76r.8	RF1b	13	1	qoaiin.ches.okeedal.qoke@152;.qokee@222;.shedy.chey.lkeed@222;.@221;key.dar.aiin.chekain.@221;ldy
f76r.9	ZL3b	15	1	shed.al,shckhy.[r:s],ain.chcphedy.ain.olkeey.lkar.ain.otchy.lkain.chedy.dar.daly
f76r.9	IT2a	14	1	shed.al.shckhy.sain.chcphedy.ain.olkeey.lkar.ain.otchy.lkain.chedy.dar.daly
f76r.9	RF1b	14	1	shed.al.{ch'}ckhy.sain.chcphedy.ain.olkeey.lkar.ain.oteey.lkain.chedy.@152;ar.daly
f76r.10	ZL3b	1	1	q
f76r.10	IT2a	1	1	q
f76r.10	RF1b	1	1	q
f76r.11	ZL3b	12	1	qotedshedy.qorain.oteedy.chedy.ol.chdy.raiiin.chekain.dain.chckhy,sal.oty
f76r.11	IT2a	12	1	qotedshedy.qorain.oteedy.chedy.ol.chdy.raiiin.chekain.dain.chckhy.sal.oty
f76r.11	RF1b	13	1	qotedshedy.qorain.oteedy.chedy.ol.chdy.r,aiiin.chekain.dain.chckhy.sal.oty
f76r.12	ZL3b	14	1	solshedy.qool.qctheed.shdy.qa.ol.keey.dain.saiin.s.ar.shedy.qokeor,okeedy
f76r.12	IT2a	14	1	sol.shedy.qool.qctheed.shdy.qo.ol.keey.dain.saiin.sar.shedy.qokeor.okeedy
f76r.12	RF1b	14	1	solshedy.qool.qctheed.shdy.q@221;.ol.teey.@152;ain.saiin.s.ar.shedy.qokeor.okee@152;@222;
f76r.13	ZL3b	13	1	qokeedy.checthy.chckhey.okal.okaiin.sheckhey.okeedy.otey.dal.y,kal.chedy,sar
f76r.13	IT2a	12	1	qokeedy.checthy.chckhey.okol.okaiin.sheckhey.okeedy.otey.dal.ykal.chedy.sar
f76r.13	RF1b	12	1	qokeedy.checthy.chckhey.okal.okaiin.sheckhey.okeedy.otey.dal.ykal.chedy.sar
f76r.14	ZL3b	1	1	s
f76r.14	IT2a	1	1	s
f76r.14	RF1b	1	1	s
f76r.15	ZL3b	13	1	chorshedy.qoked.okees,al.ar.aiin.ar,ain.chckheed,lchedy.shedy.qolair.chedy
f76r.15	IT2a	14	1	chor.shedy.qoked.okees.al.ar.aiin.ar.ain.chckheed.lchedy.shedy.qolair.chedy
f76r.15	RF1b	12	1	chorshedy.qoked.okees.al.ar.aiin.ar.ain.chckheedlched@222;.shedy.qolair.chedy
f76r.16	ZL3b	11	1	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeedy.qotey.qotain.chekair
f76r.16	IT2a	11	1	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeedy.qotey.qotain.chekear
f76r.16	RF1b	11	1	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeed@222;.qotey.qotain.chekear
f76r.17	ZL3b	12	1	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro
f76r.17	IT2a	12	1	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro
f76r.17	RF1b	12	1	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro
f76r.18	ZL3b	1	1	o
f76r.18	IT2a	1	1	o
f76r.18	RF1b	1	1	o
f76r.19	ZL3b	11	1	dcheedy.qolchey.qokeey.qokeey.chedy.qokar.shedy.shedy.lshedy.qolchedy.otedyl
f76r.19	IT2a	11	1	dcheedy.qolchey.qokeey.qokeey.chedy.qokar.shedy.shedy.lshedy.qolchedy.otedyl
f76r.19	RF1b	11	1	dcheedy.qolchey.qokeey.qokee@222;.chedy.qokar.shedy.she@152;y.lshedy.qolchedy.otedyl
f76r.20	ZL3b	12	1	dshedy.qo.chedy.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy
f76r.20	IT2a	12	1	dshedy.qo.chedy.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy
f76r.20	RF1b	12	1	@152;shedy.qo.che@152;y.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy
f76r.21	ZL3b	12	1	qokch[s:?]dy.okeey,lchedy.qo.olain.ot.shedy.qotaly.dar.sain.shedy.oleeed
f76r.21	IT2a	11	1	qokchsdy.okeey.lchedy.qo.olain.otshedy.qotaly.dar.sain.shedy.oleeed
f76r.21	RF1b	12	1	qokch@206;dy.okeey.lchedy.qo.olain.ot.{ch'}edy.qotaly.dar.sain.shedy.oleeed
f76r.22	ZL3b	1	1	l
f76r.22	IT2a	1	1	l
f76r.22	RF1b	1	1	l
f76r.23	ZL3b	13	1	sheedy.qokedy.chedy.chedy.qokain.chckhy.olchy.l,ain.shedy.olaiin.chedy,qokey
f76r.23	IT2a	13	1	sheedy.qokedy.chedy.chedy.qokain.chckhy.olchy.l.ain.shedy.olain.chedy.qokey
f76r.23	RF1b	13	1	sheedy.qokedy.chedy.che@152;y.qokain.chckhy.olchy.l.ain.shedy.olaiin.chedy.qokey
f76r.24	ZL3b	12	1	dalshedy.qol,sheedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokey.lor
f76r.24	IT2a	12	1	dalshedy.qol.sheedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokeey.lor
f76r.24	RF1b	11	1	dalshedy.qol{ch'}eedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokey.lar
f76r.25	ZL3b	14	1	qoloin.chey.qokeey.lchedy.chckhy.chey,ky.chey.qolal.lklchey.lchedy.chey.llaiir,y
f76r.25	IT2a	14	1	qaloin.chey.qokeey.lchedy.chckhy.chey.ky.chey.qolal.lkl.chey.lchedy.chey.llaiiry
f76r.25	RF1b	13	1	qal@221;in.chey.qokeey.lchedy.chcthy.cheyky.chey.qolal.lkl,chey.lchedy.chey.llaiiry
f76r.26	ZL3b	14	1	shedal.shey.qokey.qolchedy.qolain.ain.chey.qokaiin.okain.cheedy.lchey,l,oly.dy
f76r.26	IT2a	13	1	shedal.shey.qokey.qolchedy.qolain.ain.chey.qokaiin.okain.cheedy.lchey.loly.sy
f76r.26	RF1b	12	1	shedal.shey.qoke@222;.qolche@152;y.qolain.ain.chey.qotaiin.okain.cheedy.lcheyloly.dy
f76r.27	ZL3b	1	1	k
f76r.27	IT2a	1	1	k
f76r.27	RF1b	1	1	k
f76r.28	ZL3b	13	1	soin.sheey.chear.ol,aiin.chodaiin.qokaiin.chey.qokalchey.dal,chdy.dal.ytal
f76r.28	IT2a	13	1	soin.sheey.chear.ol.aiin.chodaiin.qokaiin.chey.qokalchey.dal.chdy.dal.ytal
f76r.28	RF1b	13	1	s@221;in.shee@222;.chear.ol.aiin.chodaiin.qokaiin.chey.qokalchey.dal.chdy.dal.ytal
f76r.29	ZL3b	14	1	qokar.shedy.shedy.qokar.shedy.qokain.dar.shey.lshcthy.okar.okain.y,laiin,y
f76r.29	IT2a	13	1	qokar.shedy.shedy.qokar.shedy.qokain.dar.shey.lshcthy.okar.okain.ylaiin.y
f76r.29	RF1b	12	1	qokar.{ch'}edy.shedy.qokar.she@152;y.qokain.d@221;r.{ch'}ey.lshcthy.okar.okain.ylaiiny
f76r.30	ZL3b	12	1	darchey.cheolchey.shcthy.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy
f76r.30	IT2a	12	1	darchey.cheolchey.shcthy.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy
f76r.30	RF1b	12	1	darchey.cheolchey.shcth@222;.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy
f76r.31	ZL3b	1	1	r
f76r.31	IT2a	1	1	r
f76r.31	RF1b	1	1	r
f76r.32	ZL3b	14	1	che[o:a],r.ain.okaiin.dain.chey.dalshedy.qokaiin.che[o:a]l.shy.chedy.rain.chedy.shy
f76r.32	IT2a	14	1	cheor.ain.okaiin.dain.chey.dal.shedy.qokaiin.cheol.shy.chedy.rain.chedy.shy
f76r.32	RF1b	13	1	chear.ain.okaiin.dain.chey.dalshedy.qokaiin.che@221;l.shy.chedy.@206;ain.che@152;y.{ch'}y
f76r.33	ZL3b	16	1	qokedy.lkey.kal.shedy.qopchey.qo,l,pchedy.okchy.chckhy.shey.lol.r,ol.sheey.dar
f76r.33	IT2a	14	1	qokedy.lkey.kal.shedy.qopchey.qol.pchedy.okchy.chckhy.shey.lol.ral.sheey.dar
f76r.33	RF1b	15	1	qokedy.lkey.kal.she@152;y.qopchey.qol.pchedy.okchy.chckhy.shey.lol.r.al.sheey.dar
f76r.34	ZL3b	12	1	cheor.shey.qoolkal,shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly
f76r.34	IT2a	12	1	cheor.shey.qoolkal.shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly
f76r.34	RF1b	12	1	chear.{ch'}ey.qo@221;lkal.shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly
f76r.35	ZL3b	12	1	sain.shedy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy
f76r.35	IT2a	12	1	saiin.shedy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy
f76r.35	RF1b	12	1	sain.{ch'}edy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy
f76r.36	ZL3b	15	1	qok[a:o]l.shedy.sheol.cheol.alshy.chol,chdy.talor.ol,alor.chol.okeor,ar,o.oly
f76r.36	IT2a	13	1	qokal.shedy.sheol.cheal.alshy.chol.chdy.talor.olalor.chol.okeyr.ar.oly
f76r.36	RF1b	14	1	qokal.{ch'}edy.{ch'}eol.cheal.alshy.cholchdy.talor.ol.alor.chol.oke@221;r.ar.o.ol@222;
f76r.37	ZL3b	1	1	s
f76r.37	IT2a	1	1	s
f76r.37	RF1b	1	1	s
f76r.38	ZL3b	6	1	oteey.lchey.chey.olsheol.qokal.chal
f76r.38	IT2a	6	1	oteey.lchey.chey.olsheol.qokal.chal
f76r.38	RF1b	6	1	otee@222;.lchey.chey.olsheol.qokal.chal
f76r.51	ZL3b	11	1	qkor.shedy.shey.keedy.sal.raiin.opchdy.dar,chedy.qopchedy.ro[r:s]ol
f76r.51	IT2a	11	1	qkor.shedy.shey.keedy.sal.raiin.opchdy.dar.chedy.qopchedy.rorol
f76r.51	RF1b	11	1	qkor.shed@222;.shey.keedy.sal.raiin.opchdy.dar.chedy.qopched@222;.@243;orol
f76r.52	ZL3b	9	1	olsheed.qokedy.qokeedy.qokedy.lkedy.lsheedy.okar.shedy.otain
f76r.52	IT2a	9	1	olsheed.qokedy.qokeedy.qokedy.lkedy.lsheedy.okar.shedy.otain
f76r.52	RF1b	9	1	@221;lsheed.qokedy.qokeedy.qokedy.lkedy.lsheedy.okar.shedy.otain
f76r.53	ZL3b	11	1	saiin.qol.shedy.ol.chedor.chal.shed.qoteedy.dshdy.okal.chedyl
f76r.53	IT2a	11	1	saiin.qol.shedy.ol.chedor.chal.shed.qoteedy.dshedy.okal.chedyl
f76r.53	RF1b	11	1	saiin.qol.{ch'}edy.ol.chedor.chal.shed.qoteedy.dshedy.okal.chedyl
f76r.54	ZL3b	11	1	dal,or,chedy.qolaiin.okedal.olchedy.chdol.olchedy.choly.aiin,y
f76r.54	IT2a	10	1	dal.or.chedy.qolaiin.okedal.olchedy.chdol.olchedy.choly.aiiny
f76r.54	RF1b	10	1	dal.or.chedy.qolaiin.oke@152;al.olchedy.chdal.olchedy.choly.aiiny
f76r.55	ZL3b	10	1	sain.sheey.or.ar.al.solshey.okeedy.ldaiin.checkhey.okedalor
f76r.55	IT2a	10	1	sain.sheey.or.or.al.solshey.okeedy.ldaiin.checthey.okedalor
f76r.55	RF1b	10	1	sain.sheey.or.or.al.solshey.okeedy.ldaiin.checthey.okedalor
f76r.56	ZL3b	6	1	qokaiin.ol.shedy.qokeey.or.shdy
f76r.56	IT2a	6	1	qokaiin.ol.shedy.qokeey.or.shdy
f76r.56	RF1b	6	1	qokaiin.ol.she@152;y.qokeey.or.shdy
f77r.9	ZL3b	9	1	poldarais,ol.qokol.chey.qopchedy.qopchedy.dylches.olkedy.loly
f77r.9	IT2a	10	1	pol.darair.ol.qokol.chey.qopchedy.qopchedy.dylches.olkedy.loly
f77r.9	RF1b	8	1	poldarairol.qokol.chey.qopchedy.qopchedy.dylches.olkedy.loly
f77r.10	ZL3b	10	1	tolchd,ar.shey.qotaiin.qotedy.qokol.chdy.qokain.chetey.sal
f77r.10	IT2a	11	1	tol.chd.ar.shey.qotaiin.qotedy.qokol.chdy.qokain.chetey.sal
f77r.10	RF1b	9	1	tolch@152;ar.shey.qotaiin.qotedy.qokol.chdy.qokain.chetey.sal
f77r.11	ZL3b	9	1	qoteedy.qokaiin.shedy.chol.shedy.shcthey.qokeedy.oteedy.cham
f77r.11	IT2a	9	1	qoteedy.qokaiin.shedy.chol.shedy.shcthey.qokeedy.oteedy.cham
f77r.11	RF1b	9	1	qoteedy.qokaiin.shedy.chol.she@152;y.shcthey.qokeedy.oteedy.cham
f77r.12	ZL3b	8	1	solteedy.qoteedy.qodeedy.chedaiin.chedy.shedaiin.she[a:o]lol.ched
f77r.12	IT2a	9	1	solteedy.qoteedy.qodeedy.shedaiin.chedy.shedaiin.sheol.ol.ched
f77r.12	RF1b	8	1	soltee@152;y.qotee@152;y.qodeedy.che@152;aiin.che@152;y.shedaiin.sheolol.che@152;
f77r.13	ZL3b	10	1	qokeedy.qol,sheedy.shol.tedy.chedy.lsheedy.qokedy.qolal.chedy
f77r.13	IT2a	9	1	qokeedy.qolsheedy.shol.tedy.chedy.lsheedy.qokedy.qolal.chedy
f77r.13	RF1b	11	1	qokeedy.qol.{ch'}eedy.shol.tedy.che@152;y.lshee@152;y.qoke@152;y.qol,al.chedy
f77r.14	ZL3b	8	1	sokcheey.sain.sheeol.qoteedy.qokaiin.shedy.qokeedy.qotedy
f77r.14	IT2a	8	1	sokcheey.sain.sheeol.qoteedy.qokaiin.shedy.qokeedy.qotedy
f77r.14	RF1b	8	1	sokcheey.sain.sheeol.qoteedy.qokaiin.{ch'}edy.qokeedy.qote@152;y
f77r.15	ZL3b	10	1	qokeedy.shedy.qotol.shedy.qokaiin.sheety.qokeed,y.lchedy,lol
f77r.15	IT2a	9	1	qokeedy.shedy.qotol.shedy.qokaiin.sheety.qokeedy.lchedy.lol
f77r.15	RF1b	9	1	qokeedy.she@152;y.qotol.{ch'}edy.qokaiin.sheety.qokeedy.lchedy.lol
f77r.16	ZL3b	8	1	sshedy.qotaiin.chedy.qokaiin.shedy.qolcheedy.qokeedy.lol
f77r.16	IT2a	8	1	sshedy.qotaiin.chedy.qokaiin.shedy.qolcheedy.qokeedy.lol
f77r.16	RF1b	8	1	sshedy.qotaiin.che@152;y.qokaiin.{ch'}edy.qolcheedy.qokeedy.lol
f77r.17	ZL3b	9	1	qoteedy.qoteedy.qokedy.sheed.qeey.saiin.sheety.qokeedy,lol
f77r.17	IT2a	9	1	qoteedy.qoteedy.qokedy.sheed.qeey.saiin.sheety.qokeedy.lol
f77r.17	RF1b	9	1	qoteedy.qoteedy.qoke@152;y.sheed.qeey.saiin.{ch'}eety.qoteedy.lol
f77r.18	ZL3b	11	1	daiin.cheedy.lshey.qo,l,or.chees.sheckhedy.qol.cheedy.qotaiin
f77r.18	IT2a	10	1	daiin.cheedy.lshey.qol.or.chees.sheckhedy.qol.cheedy.qotaiin
f77r.18	RF1b	9	1	daiin.cheedy.lshey.qol@221;r.chees.sheckhedy.qol.cheedy.qotaiin
f77r.19	ZL3b	9	1	qokeedy.lchey.lsheey.qokeedy.qokeedy.qokar.qokeey.laiin.chey
f77r.19	IT2a	9	1	qokeedy.lchey.lsheey.qokeedy.qokeedy.qokar.qokeey.laiin.chey
f77r.19	RF1b	9	1	qokeedy.lchey.lsheey.qokeedy.qokeedy.qokar.qokeey.laiin.chey
f77r.20	ZL3b	8	1	qotain.sheal.qokeedy.qoteey.qokain.sheey.qotedy.dalchedy
f77r.20	IT2a	8	1	qotain.sheal.qokeedy.qoteey.qokain.sheey.qotedy.dalchedy
f77r.20	RF1b	8	1	qotain.sheal.qokeedy.qoteey.qokain.sheey.qotedy.dalchedy
f77r.21	ZL3b	8	1	chedaiin.shedy.qokeedy.qokedy.qokeey.chedy.shear.olaiiny
f77r.21	IT2a	8	1	chedaiin.shedy.qokeedy.qokedy.qokeey.chedy.shear.olaiiny
f77r.21	RF1b	8	1	chedaiin.shedy.qokeedy.qokedy.qokeey.chedy.shear.olaiiny
f77r.22	ZL3b	10	1	qoteedy.al.lchedy.r.oin.chy.chedaiin.cheey.okedy.qoky
f77r.22	IT2a	10	1	qoteedy.al.lchedy.r.oin.chy.chedaiin.cheey.okedy.qoky
f77r.22	RF1b	10	1	qoteedy.al.lchedy.r.oin.chy.che@152;aiin.cheey.okedy.qoky
f77r.23	ZL3b	8	1	sheoky.qokaiin.chedy.lchedy.olshedy.qokeedy.chedy.qok[a:o]l
f77r.23	IT2a	8	1	sheoky.qokaiin.chedy.lchedy.olshedy.qokeedy.chedy.qokol
f77r.23	RF1b	8	1	{ch'}eoky.qokaiin.che@152;y.lche@152;y.olshe@152;y.qokeedy.chedy.qokal
f77r.24	ZL3b	7	1	daiin.dol,shor.cphey.lfcheal.shear.qolchy
f77r.24	IT2a	7	1	daiin.dol.shor.cphey.lfcheol.shear.qolchy
f77r.24	RF1b	7	1	daiin.dol.shor.cphey.lfcheol.shear.qolchy
f77r.25	ZL3b	8	1	otedy.qokar,shedy.qokal.shedar.dal,chedy.daror
f77r.25	IT2a	8	1	otedy.qokor.shedy.qokal.shedar.dal.chedy.daror
f77r.25	RF1b	8	1	otedy.qokor.shedy.qokal.shedar.dal.chedy.daror
f77r.26	ZL3b	6	1	qoteedy.qokeedy.qokaiin.chcthy.lchedy.qokaly
f77r.26	IT2a	6	1	qoteedy.qokeedy.qokaiin.chcthy.lchedy.qokaly
f77r.26	RF1b	6	1	qoteedy.qokee@152;y.qokaiin.chcthy.lche@152;y.qokaly
f77r.27	ZL3b	6	1	solchedy.qokain.okaiin.shedy.qokeedy.qotedy
f77r.27	IT2a	6	1	solchedy.qokain.okaiin.shedy.qokeedy.qotedy
f77r.27	RF1b	6	1	solche@152;y.qokain.okaiin.shedy.qokeedy.qotedy
f77r.28	ZL3b	6	1	olchey.qotey.qokain.olcheedy.sar.lom
f77r.28	IT2a	6	1	olchey.qotey.qokain.olcheedy.sar.lom
f77r.28	RF1b	6	1	olchey.qotey.qokain.olcheedy.sar.lom
f77r.29	ZL3b	5	1	saiin.cheeol.qokeedy.qokeedy.qotal
f77r.29	IT2a	5	1	saiin.cheeol.qokeedy.qokeedy.qotal
f77r.29	RF1b	5	1	saiin.cheeol.qokeedy.qokeedy.qotal
f77r.30	ZL3b	7	1	qokaiin.chckhey.sa,iin.qolkain.cheeky.lol
f77r.30	IT2a	6	1	qokaiin.chckhey.saiin.qolkain.cheeky.lol
f77r.30	RF1b	7	1	qokaiin.chckhey.s,aiin.qolkain.cheeky.lol
f77r.31	ZL3b	6	1	qokain.chckhy.qokeey.qotedy.qotedy.qotary
f77r.31	IT2a	6	1	qokain.chckhy.qokeey.qotedy.qotedy.qotary
f77r.31	RF1b	6	1	qokain.chckhy.qokeey.qote@152;y.qotedy.qotary
f77r.32	ZL3b	8	1	qor.ain.cheol.ol.chealor.cheey.qet[eiiin:aiin].d[a:y]ry
f77r.32	IT2a	8	1	qor.ain.cheol.ol.chealor.cheey.qetaiin.dary
f77r.32	RF1b	8	1	qor.ain.cheol.ol.chealor.cheey.qeteiiin.dary
f77r.33	ZL3b	9	1	daiin.chedy.qol,keedy.qoteeedy.sar.oiiiin.cheety.dy
f77r.33	IT2a	9	1	daiin.chedy.qol.keedy.qoteeedy.sar.oiiiin.cheety.dy
f77r.33	RF1b	9	1	daiin.chedy.qol.kee@152;y.qoteeedy.sar.@221;iiiin.cheety.dy
f77r.34	ZL3b	8	1	qokaiin.shedy.chedy.qolchedy.qokaiin.qokaiin.checkhy.raiin
f77r.34	IT2a	9	1	qokaiin.shedy.chedy.qol.chedy.qokaiin.qokaiin.checkhy.raiin
f77r.34	RF1b	8	1	qokaiin.shedy.chedy.qolche@152;y.qokaiin.qokaiin.checkhy.@206;aiin
f77r.35	ZL3b	8	1	solkeey.okaiin.chedy.qokain.sheedy.qokaiin.chedaiin.chealy
f77r.35	IT2a	8	1	solkeey.okaiin.chedy.qokain.sheedy.qokaiin.chedaiin.chealy
f77r.35	RF1b	8	1	solkeey.okaiin.chedy.qokain.sheedy.qotaiin.che@152;aiin.chealy
f77r.36	ZL3b	8	1	dshedy.pchedy.qotain.chedy.d[o:a]lchl.qokeedy.qokol,olchey
f77r.36	IT2a	8	1	dshedy.pchedy.qotain.chedy.dolchl.qokeedy.qokol.olchey
f77r.36	RF1b	8	1	dshedy.pchedy.qotain.chedy.dolchl.qokeedy.qokol.olchey
f77r.37	ZL3b	7	1	teeolain.chey.qoteedy.qokain.cheedy.cheey.lchedy
f77r.37	IT2a	7	1	teeolain.chey.qoteedy.qokain.cheedy.cheey.lchedy
f77r.37	RF1b	7	1	teeolain.chey.qotee@152;y.qokain.cheedy.cheey.lche@152;y
f77r.38	ZL3b	9	1	pol.shedy.qoeedy.qokaiin.chcphey.qol.ltaiin.shedy.qol
f77r.38	IT2a	9	1	pol.shedy.qoeedy.qokaiin.chcphey.qol.ltaiin.shedy.qol
f77r.38	RF1b	9	1	pol.shedy.qoee@152;y.qokaiin.chcphey.qol.ltaiin.she@152;y.qol
f77r.39	ZL3b	7	1	olaiin.cheey.sheckhey.lsheey.qykaiin.sheedy.laiin
f77r.39	IT2a	7	1	olaiin.cheey.sheckhey.lsheey.qykaiin.sheedy.laiin
f77r.39	RF1b	7	1	olaiin.cheey.sheckhey.lsheey.qykaiin.shee@152;y.laiin
f77r.40	ZL3b	8	1	daiiin.ol,eeedy.okaiin.sheeol.qotaiin.shody.qoty
f77r.40	IT2a	8	1	daiiin.ol.eeedy.okaiin.sheeol.qotaiin.shody.qoty
f77r.40	RF1b	8	1	daiiin.ol.eee@152;y.okaiin.sheeol.qotaiin.{ch'}o@152;y.qoty
f77r.41	ZL3b	10	1	daiin,sh.qolchey.qotedy.qotal.r,ain.chl.s.arol
f77r.41	IT2a	8	1	daiin.sh.qolchey.qotedy.qotal.rain.chlr.arol
f77r.41	RF1b	11	1	@152;aiin.sh.qol,che@222;.qotedy.qotal.r.ain.chl.s.@221;rol
f77r.42	ZL3b	8	1	qokeedy.qotedy.qokeedy.qokeedy.qokeey.[s:r],aiin.al
f77r.42	IT2a	7	1	qokeedy.qotedy.qokeedy.qokeedy.qokeey.raiin.al
f77r.42	RF1b	8	1	qokeedy.qote@152;y.qokeedy.qokeedy.qokeey.r.aiin.al
f77r.43	ZL3b	8	1	d,chee,ol.cheedy.qotaiin.qoteedy.qotedy.raiin
f77r.43	IT2a	7	1	dchee.ol.cheedy.qotaiin.qoteedy.qotedy.raiin
f77r.43	RF1b	7	1	dchee.ol.cheedy.qotaiin.qoteedy.qote@152;y.raiin
f77r.44	ZL3b	8	1	sheey.qepchedy.qol.cheedy.qokear.cheey.loly.dy
f77r.44	IT2a	8	1	sheey.qepchedy.qol.cheedy.qokear.cheey.loly.dy
f77r.44	RF1b	8	1	sheey.qepchedy.qol.cheedy.qoke@221;r.cheey.loly.dy
f77r.45	ZL3b	11	1	qokaiin.ches.lchear.dal.chr.sl,s,ain.ol.raiin.lod
f77r.45	IT2a	10	1	qokaiin.ches.lchear.dal.chr.sls.ain.ol.raiin.lod
f77r.45	RF1b	11	1	qokaiin.ches.lchear.dal.chr.sls.ain.ol.r,aiin.lod
f77r.46	ZL3b	8	1	daiin.chlchpsheey.tal.cheol.dag.as,otey.daiin
f77r.46	IT2a	7	1	daiin.chlchpsheey.tal.cheol.dam.arotey.daiin
f77r.46	RF1b	8	1	daiin.chlchpsheey.tal.cheol.@152;ag.ar.otey.daiin
f77r.47	ZL3b	8	1	ysheey.dal.saiis[o:a]l.sal.dalo.tain.dary.dalo
f77r.47	IT2a	8	1	ysheey.dal.saiirol.sal.dalo.tain.dary.dalo
f77r.47	RF1b	8	1	ysheey.@152;al.saiisol.sal.dalo.tain.@152;ary.dalo
f77r.48	ZL3b	2	1	sodar.oloky
f77r.48	IT2a	2	1	sodar.oloky
f77r.48	RF1b	2	1	sodar.oloky
f81r.1	ZL3b	7	1	polchoy.qokedy.shol.opchedy.olpchedy.ofshdy.oly
f81r.1	IT2a	7	1	polchey.qokedy.shol.opchedy.olpchedy.ofshdy.oly
