world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f70v1.1	IT2a	"[""IT2a|f70v1.1|G001"", ""IT2a|f70v1.1|G002"", ""IT2a|f70v1.1|G003"", ""IT2a|f70v1.1|G004"", ""IT2a|f70v1.1|G005"", ""IT2a|f70v1.1|G006"", ""IT2a|f70v1.1|G007"", ""IT2a|f70v1.1|G008"", ""IT2a|f70v1.1|G009"", ""IT2a|f70v1.1|G010"", ""IT2a|f70v1.1|G011"", ""IT2a|f70v1.1|G012"", ""IT2a|f70v1.1|G013"", ""IT2a|f70v1.1|G014"", ""IT2a|f70v1.1|G015"", ""IT2a|f70v1.1|G016"", ""IT2a|f70v1.1|G017"", ""IT2a|f70v1.1|G018"", ""IT2a|f70v1.1|G019"", ""IT2a|f70v1.1|G020"", ""IT2a|f70v1.1|G021"", ""IT2a|f70v1.1|G022"", ""IT2a|f70v1.1|G023"", ""IT2a|f70v1.1|G024"", ""IT2a|f70v1.1|G025"", ""IT2a|f70v1.1|G026"", ""IT2a|f70v1.1|G027"", ""IT2a|f70v1.1|G028"", ""IT2a|f70v1.1|G029"", ""IT2a|f70v1.1|G030"", ""IT2a|f70v1.1|G031"", ""IT2a|f70v1.1|G032"", ""IT2a|f70v1.1|G033"", ""IT2a|f70v1.1|G034"", ""IT2a|f70v1.1|G035"", ""IT2a|f70v1.1|G036"", ""IT2a|f70v1.1|G037""]"	"[""dalalody"", ""oteoshey"", ""okoksheo"", ""shokey"", ""raiin"", ""otor"", ""ochy"", ""sais"", ""cheody"", ""cheey"", ""oteoeey"", ""oamr"", ""chcthy"", ""dlal"", ""oteodaiin"", ""ykeody"", ""oteody"", ""sheo"", ""daiin"", ""oteedy"", ""chekalchs"", ""dar"", ""shoteeody"", ""okeeo"", ""dal"", ""cheody"", ""okchoteees"", ""oteeody"", ""cheokeo"", ""otaiin"", ""shes"", ""toar"", ""aly"", ""daly"", ""sheal"", ""daly"", ""sheal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalalody]"", ""[oteoshey]"", ""[okoksheo]"", ""[shokey]"", ""leicht?"", ""[otor]"", ""[ochy]"", ""[sais]"", ""[cheody]"", ""[cheey]"", ""[oteoeey]"", ""[oamr]"", ""[chcthy]"", ""[dlal]"", ""[oteodaiin]"", ""[ykeody]"", ""[oteody]"", ""[sheo]"", ""viel?"", ""[oteedy]"", ""[chekalchs]"", ""[dar]"", ""[shoteeody]"", ""[okeeo]"", ""[dal]"", ""[cheody]"", ""[okchoteees]"", ""[oteeody]"", ""[cheokeo]"", ""[otaiin]"", ""[shes]"", ""[toar]"", ""[aly]"", ""[daly]"", ""[sheal]"", ""[daly]"", ""[sheal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f70v1.1	RF1b	"[""RF1b|f70v1.1|G001"", ""RF1b|f70v1.1|G002"", ""RF1b|f70v1.1|G003"", ""RF1b|f70v1.1|G004"", ""RF1b|f70v1.1|G005"", ""RF1b|f70v1.1|G006"", ""RF1b|f70v1.1|G007"", ""RF1b|f70v1.1|G008"", ""RF1b|f70v1.1|G009"", ""RF1b|f70v1.1|G010"", ""RF1b|f70v1.1|G011"", ""RF1b|f70v1.1|G012"", ""RF1b|f70v1.1|G013"", ""RF1b|f70v1.1|G014"", ""RF1b|f70v1.1|G015"", ""RF1b|f70v1.1|G016"", ""RF1b|f70v1.1|G017"", ""RF1b|f70v1.1|G018"", ""RF1b|f70v1.1|G019"", ""RF1b|f70v1.1|G020"", ""RF1b|f70v1.1|G021"", ""RF1b|f70v1.1|G022"", ""RF1b|f70v1.1|G023"", ""RF1b|f70v1.1|G024"", ""RF1b|f70v1.1|G025"", ""RF1b|f70v1.1|G026"", ""RF1b|f70v1.1|G027"", ""RF1b|f70v1.1|G028"", ""RF1b|f70v1.1|G029"", ""RF1b|f70v1.1|G030"", ""RF1b|f70v1.1|G031"", ""RF1b|f70v1.1|G032"", ""RF1b|f70v1.1|G033"", ""RF1b|f70v1.1|G034"", ""RF1b|f70v1.1|G035"", ""RF1b|f70v1.1|G036""]"	"[""dalalody"", ""oteoshey"", ""okoksheo"", ""shokey"", ""@206;aiin"", ""otor"", ""ochy"", ""s"", ""air"", ""cheody"", ""cheey"", ""oteochy"", ""daiir"", ""chcthy"", ""@152;lal"", ""oteodaiin"", ""ykeo@152;y"", ""oteo@152;y"", ""sheo"", ""daiin"", ""oteedy"", ""chetalchr"", ""mar"", ""shoteeody"", ""okeeodal"", ""cheo@152;y"", ""okchoteees"", ""oteeody"", ""cheokeo"", ""otaiin"", ""shes"", ""to"", ""ar"", ""aly"", ""daly"", ""sheal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalalody]"", ""[oteoshey]"", ""[okoksheo]"", ""[shokey]"", ""[@206;aiin]"", ""[otor]"", ""[ochy]"", ""[s]"", ""[air]"", ""[cheody]"", ""[cheey]"", ""[oteochy]"", ""[daiir]"", ""[chcthy]"", ""[@152;lal]"", ""[oteodaiin]"", ""[ykeo@152;y]"", ""[oteo@152;y]"", ""[sheo]"", ""viel?"", ""[oteedy]"", ""[chetalchr]"", ""[mar]"", ""[shoteeody]"", ""[okeeodal]"", ""[cheo@152;y]"", ""[okchoteees]"", ""[oteeody]"", ""[cheokeo]"", ""[otaiin]"", ""[shes]"", ""[to]"", ""[ar]"", ""[aly]"", ""[daly]"", ""[sheal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f70v1.1	RF1b	"[""RF1b|f70v1.1|G001"", ""RF1b|f70v1.1|G002"", ""RF1b|f70v1.1|G003"", ""RF1b|f70v1.1|G004"", ""RF1b|f70v1.1|G005"", ""RF1b|f70v1.1|G006"", ""RF1b|f70v1.1|G007"", ""RF1b|f70v1.1|G008"", ""RF1b|f70v1.1|G009"", ""RF1b|f70v1.1|G010"", ""RF1b|f70v1.1|G011"", ""RF1b|f70v1.1|G012"", ""RF1b|f70v1.1|G013"", ""RF1b|f70v1.1|G014"", ""RF1b|f70v1.1|G015"", ""RF1b|f70v1.1|G016"", ""RF1b|f70v1.1|G017"", ""RF1b|f70v1.1|G018"", ""RF1b|f70v1.1|G019"", ""RF1b|f70v1.1|G020"", ""RF1b|f70v1.1|G021"", ""RF1b|f70v1.1|G022"", ""RF1b|f70v1.1|G023"", ""RF1b|f70v1.1|G024"", ""RF1b|f70v1.1|G025"", ""RF1b|f70v1.1|G026"", ""RF1b|f70v1.1|G027"", ""RF1b|f70v1.1|G028"", ""RF1b|f70v1.1|G029"", ""RF1b|f70v1.1|G030"", ""RF1b|f70v1.1|G031"", ""RF1b|f70v1.1|G032"", ""RF1b|f70v1.1|G033"", ""RF1b|f70v1.1|G034"", ""RF1b|f70v1.1|G035"", ""RF1b|f70v1.1|G036""]"	"[""dalalody"", ""oteoshey"", ""okoksheo"", ""shokey"", ""@206;aiin"", ""otor"", ""ochy"", ""s"", ""air"", ""cheody"", ""cheey"", ""oteochy"", ""daiir"", ""chcthy"", ""@152;lal"", ""oteodaiin"", ""ykeo@152;y"", ""oteo@152;y"", ""sheo"", ""daiin"", ""oteedy"", ""chetalchr"", ""mar"", ""shoteeody"", ""okeeodal"", ""cheo@152;y"", ""okchoteees"", ""oteeody"", ""cheokeo"", ""otaiin"", ""shes"", ""to"", ""ar"", ""aly"", ""daly"", ""sheal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalalody]"", ""[oteoshey]"", ""[okoksheo]"", ""[shokey]"", ""[@206;aiin]"", ""[otor]"", ""[ochy]"", ""[s]"", ""[air]"", ""[cheody]"", ""[cheey]"", ""[oteochy]"", ""[daiir]"", ""[chcthy]"", ""[@152;lal]"", ""[oteodaiin]"", ""[ykeo@152;y]"", ""[oteo@152;y]"", ""[sheo]"", ""viel?"", ""[oteedy]"", ""[chetalchr]"", ""[mar]"", ""[shoteeody]"", ""[okeeodal]"", ""[cheo@152;y]"", ""[okchoteees]"", ""[oteeody]"", ""[cheokeo]"", ""[otaiin]"", ""[shes]"", ""[to]"", ""[ar]"", ""[aly]"", ""[daly]"", ""[sheal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.1	ZL3b	"[""ZL3b|f75r.1|G001"", ""ZL3b|f75r.1|G002"", ""ZL3b|f75r.1|G003"", ""ZL3b|f75r.1|G004"", ""ZL3b|f75r.1|G005"", ""ZL3b|f75r.1|G006"", ""ZL3b|f75r.1|G007""]"	"[""kchedykary"", ""okeey"", ""qokar"", ""shyk"", ""chedy"", ""qotar"", ""shedy""]"	"[""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[kchedykary]"", ""[okeey]"", ""[qokar]"", ""[shyk]"", ""wird?"", ""[qotar]"", ""[shedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.1	ZL3b	"[""ZL3b|f75r.1|G001"", ""ZL3b|f75r.1|G002"", ""ZL3b|f75r.1|G003"", ""ZL3b|f75r.1|G004"", ""ZL3b|f75r.1|G005"", ""ZL3b|f75r.1|G006"", ""ZL3b|f75r.1|G007""]"	"[""kchedykary"", ""okeey"", ""qokar"", ""shyk"", ""chedy"", ""qotar"", ""shedy""]"	"[""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[kchedykary]"", ""[okeey]"", ""[qokar]"", ""[shyk]"", ""wird?"", ""[qotar]"", ""[shedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.1	IT2a	"[""IT2a|f75r.1|G001"", ""IT2a|f75r.1|G002"", ""IT2a|f75r.1|G003"", ""IT2a|f75r.1|G004"", ""IT2a|f75r.1|G005"", ""IT2a|f75r.1|G006"", ""IT2a|f75r.1|G007"", ""IT2a|f75r.1|G008""]"	"[""kchedy"", ""kary"", ""okeey"", ""qokar"", ""shy"", ""kchedy"", ""qotar"", ""shedy""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[kchedy]"", ""[kary]"", ""[okeey]"", ""[qokar]"", ""[shy]"", ""[kchedy]"", ""[qotar]"", ""[shedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.1	IT2a	"[""IT2a|f75r.1|G001"", ""IT2a|f75r.1|G002"", ""IT2a|f75r.1|G003"", ""IT2a|f75r.1|G004"", ""IT2a|f75r.1|G005"", ""IT2a|f75r.1|G006"", ""IT2a|f75r.1|G007"", ""IT2a|f75r.1|G008""]"	"[""kchedy"", ""kary"", ""okeey"", ""qokar"", ""shy"", ""kchedy"", ""qotar"", ""shedy""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[kchedy]"", ""[kary]"", ""[okeey]"", ""[qokar]"", ""[shy]"", ""[kchedy]"", ""[qotar]"", ""[shedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.1	RF1b	"[""RF1b|f75r.1|G001"", ""RF1b|f75r.1|G002"", ""RF1b|f75r.1|G003"", ""RF1b|f75r.1|G004"", ""RF1b|f75r.1|G005"", ""RF1b|f75r.1|G006""]"	"[""kchedykary"", ""okeey"", ""qokar"", ""shykche@152;y"", ""qotar"", ""she@152;y""]"	"[""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[kchedykary]"", ""[okeey]"", ""[qokar]"", ""[shykche@152;y]"", ""[qotar]"", ""[she@152;y]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.1	RF1b	"[""RF1b|f75r.1|G001"", ""RF1b|f75r.1|G002"", ""RF1b|f75r.1|G003"", ""RF1b|f75r.1|G004"", ""RF1b|f75r.1|G005"", ""RF1b|f75r.1|G006""]"	"[""kchedykary"", ""okeey"", ""qokar"", ""shykche@152;y"", ""qotar"", ""she@152;y""]"	"[""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[kchedykary]"", ""[okeey]"", ""[qokar]"", ""[shykche@152;y]"", ""[qotar]"", ""[she@152;y]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.2	ZL3b	"[""ZL3b|f75r.2|G001"", ""ZL3b|f75r.2|G002"", ""ZL3b|f75r.2|G003"", ""ZL3b|f75r.2|G004"", ""ZL3b|f75r.2|G005"", ""ZL3b|f75r.2|G006"", ""ZL3b|f75r.2|G007"", ""ZL3b|f75r.2|G008""]"	"[""dain"", ""shey"", ""ly"", ""ssheol"", ""qol{chh}dy"", ""chedykar"", ""chekeedy"", ""ror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[shey]"", ""[ly]"", ""[ssheol]"", ""[qol{chh}dy]"", ""[chedykar]"", ""[chekeedy]"", ""[ror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.2	ZL3b	"[""ZL3b|f75r.2|G001"", ""ZL3b|f75r.2|G002"", ""ZL3b|f75r.2|G003"", ""ZL3b|f75r.2|G004"", ""ZL3b|f75r.2|G005"", ""ZL3b|f75r.2|G006"", ""ZL3b|f75r.2|G007"", ""ZL3b|f75r.2|G008""]"	"[""dain"", ""shey"", ""ly"", ""ssheol"", ""qol{chh}dy"", ""chedykar"", ""chekeedy"", ""ror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[shey]"", ""[ly]"", ""[ssheol]"", ""[qol{chh}dy]"", ""[chedykar]"", ""[chekeedy]"", ""[ror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.2	IT2a	"[""IT2a|f75r.2|G001"", ""IT2a|f75r.2|G002"", ""IT2a|f75r.2|G003"", ""IT2a|f75r.2|G004"", ""IT2a|f75r.2|G005"", ""IT2a|f75r.2|G006"", ""IT2a|f75r.2|G007"", ""IT2a|f75r.2|G008""]"	"[""dain"", ""shey"", ""ly"", ""ssheol"", ""qolchedy"", ""chedykar"", ""chekeedy"", ""ror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[shey]"", ""[ly]"", ""[ssheol]"", ""[qolchedy]"", ""[chedykar]"", ""[chekeedy]"", ""[ror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.2	IT2a	"[""IT2a|f75r.2|G001"", ""IT2a|f75r.2|G002"", ""IT2a|f75r.2|G003"", ""IT2a|f75r.2|G004"", ""IT2a|f75r.2|G005"", ""IT2a|f75r.2|G006"", ""IT2a|f75r.2|G007"", ""IT2a|f75r.2|G008""]"	"[""dain"", ""shey"", ""ly"", ""ssheol"", ""qolchedy"", ""chedykar"", ""chekeedy"", ""ror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[shey]"", ""[ly]"", ""[ssheol]"", ""[qolchedy]"", ""[chedykar]"", ""[chekeedy]"", ""[ror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.2	RF1b	"[""RF1b|f75r.2|G001"", ""RF1b|f75r.2|G002"", ""RF1b|f75r.2|G003"", ""RF1b|f75r.2|G004"", ""RF1b|f75r.2|G005"", ""RF1b|f75r.2|G006"", ""RF1b|f75r.2|G007"", ""RF1b|f75r.2|G008""]"	"[""dain"", ""shey"", ""ly"", ""s{ch'}eol"", ""qol{chh}dy"", ""chedykar"", ""chekeedy"", ""ror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[shey]"", ""[ly]"", ""[s{ch'}eol]"", ""[qol{chh}dy]"", ""[chedykar]"", ""[chekeedy]"", ""[ror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.2	RF1b	"[""RF1b|f75r.2|G001"", ""RF1b|f75r.2|G002"", ""RF1b|f75r.2|G003"", ""RF1b|f75r.2|G004"", ""RF1b|f75r.2|G005"", ""RF1b|f75r.2|G006"", ""RF1b|f75r.2|G007"", ""RF1b|f75r.2|G008""]"	"[""dain"", ""shey"", ""ly"", ""s{ch'}eol"", ""qol{chh}dy"", ""chedykar"", ""chekeedy"", ""ror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[shey]"", ""[ly]"", ""[s{ch'}eol]"", ""[qol{chh}dy]"", ""[chedykar]"", ""[chekeedy]"", ""[ror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.3	ZL3b	"[""ZL3b|f75r.3|G001"", ""ZL3b|f75r.3|G002"", ""ZL3b|f75r.3|G003"", ""ZL3b|f75r.3|G004"", ""ZL3b|f75r.3|G005"", ""ZL3b|f75r.3|G006"", ""ZL3b|f75r.3|G007"", ""ZL3b|f75r.3|G008"", ""ZL3b|f75r.3|G009""]"	"[""qokain"", ""chal"", ""orchey"", ""qey"", ""kain"", ""sheeky"", ""ltain"", ""olkar"", ""or""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[chal]"", ""[orchey]"", ""[qey]"", ""[kain]"", ""[sheeky]"", ""[ltain]"", ""[olkar]"", ""[or]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.3	ZL3b	"[""ZL3b|f75r.3|G001"", ""ZL3b|f75r.3|G002"", ""ZL3b|f75r.3|G003"", ""ZL3b|f75r.3|G004"", ""ZL3b|f75r.3|G005"", ""ZL3b|f75r.3|G006"", ""ZL3b|f75r.3|G007"", ""ZL3b|f75r.3|G008"", ""ZL3b|f75r.3|G009""]"	"[""qokain"", ""chal"", ""orchey"", ""qey"", ""kain"", ""sheeky"", ""ltain"", ""olkar"", ""or""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[chal]"", ""[orchey]"", ""[qey]"", ""[kain]"", ""[sheeky]"", ""[ltain]"", ""[olkar]"", ""[or]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.3	IT2a	"[""IT2a|f75r.3|G001"", ""IT2a|f75r.3|G002"", ""IT2a|f75r.3|G003"", ""IT2a|f75r.3|G004"", ""IT2a|f75r.3|G005"", ""IT2a|f75r.3|G006"", ""IT2a|f75r.3|G007"", ""IT2a|f75r.3|G008"", ""IT2a|f75r.3|G009""]"	"[""qokain"", ""chal"", ""orchey"", ""qey"", ""kain"", ""sheeky"", ""ltain"", ""olkar"", ""or""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[chal]"", ""[orchey]"", ""[qey]"", ""[kain]"", ""[sheeky]"", ""[ltain]"", ""[olkar]"", ""[or]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.3	IT2a	"[""IT2a|f75r.3|G001"", ""IT2a|f75r.3|G002"", ""IT2a|f75r.3|G003"", ""IT2a|f75r.3|G004"", ""IT2a|f75r.3|G005"", ""IT2a|f75r.3|G006"", ""IT2a|f75r.3|G007"", ""IT2a|f75r.3|G008"", ""IT2a|f75r.3|G009""]"	"[""qokain"", ""chal"", ""orchey"", ""qey"", ""kain"", ""sheeky"", ""ltain"", ""olkar"", ""or""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[chal]"", ""[orchey]"", ""[qey]"", ""[kain]"", ""[sheeky]"", ""[ltain]"", ""[olkar]"", ""[or]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f75r.3	RF1b	"[""RF1b|f75r.3|G001"", ""RF1b|f75r.3|G002"", ""RF1b|f75r.3|G003"", ""RF1b|f75r.3|G004"", ""RF1b|f75r.3|G005"", ""RF1b|f75r.3|G006"", ""RF1b|f75r.3|G007"", ""RF1b|f75r.3|G008"", ""RF1b|f75r.3|G009""]"	"[""qokain"", ""chal"", ""orchey"", ""qey"", ""kain"", ""sheeky"", ""ltain"", ""olkar"", ""or""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[chal]"", ""[orchey]"", ""[qey]"", ""[kain]"", ""[sheeky]"", ""[ltain]"", ""[olkar]"", ""[or]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f75r.3	RF1b	"[""RF1b|f75r.3|G001"", ""RF1b|f75r.3|G002"", ""RF1b|f75r.3|G003"", ""RF1b|f75r.3|G004"", ""RF1b|f75r.3|G005"", ""RF1b|f75r.3|G006"", ""RF1b|f75r.3|G007"", ""RF1b|f75r.3|G008"", ""RF1b|f75r.3|G009""]"	"[""qokain"", ""chal"", ""orchey"", ""qey"", ""kain"", ""sheeky"", ""ltain"", ""olkar"", ""or""]"	"[""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[chal]"", ""[orchey]"", ""[qey]"", ""[kain]"", ""[sheeky]"", ""[ltain]"", ""[olkar]"", ""[or]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
