shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S0446	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C21	oiin	O+IIN	otal{NAME_CORE_1}ot{NAME_CORE_2}oiin	OT+AL+OT+O+IIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C01+G466-C43+G466-C21	G468-R1555	368	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0447	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C22	ain	AIN	otal{NAME_CORE_1}ot{NAME_CORE_2}ain	OT+AL+OT+AIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C01+G466-C43+G466-C22	G468-R1544	1704	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0448	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C23	aly	AL+Y	otal{NAME_CORE_1}ot{NAME_CORE_2}aly	OT+AL+OT+AL+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C01+G466-C43+G466-C23	G468-R1548	1707	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0449	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C24	dal	AL	otal{NAME_CORE_1}ot{NAME_CORE_2}dal	OT+AL+OT+AL	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C01+G466-C43+G466-C24	G468-R1546	367	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0450	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C25	eey	EE+Y	otal{NAME_CORE_1}ot{NAME_CORE_2}eey	OT+AL+OT+EE+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C01+G466-C43+G466-C25	G468-R1554	1713	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0451	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C26	oin	O+IIN	otal{NAME_CORE_1}ot{NAME_CORE_2}oin	OT+AL+OT+O+IIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C01+G466-C43+G466-C26	G468-R1555	368	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0452	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C27	oly	OL+Y	otal{NAME_CORE_1}ot{NAME_CORE_2}oly	OT+AL+OT+OL+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C01+G466-C43+G466-C27	G468-R1558	1716	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0453	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C28	ory	OR+Y	otal{NAME_CORE_1}ot{NAME_CORE_2}ory	OT+AL+OT+OR+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C01+G466-C43+G466-C28	G468-R1560	1718	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0454	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C29	shy	Y	otal{NAME_CORE_1}ot{NAME_CORE_2}shy	OT+AL+OT+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C01+G466-C43+G466-C29	G468-R1561	1719	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0455	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C30	ydy	Y+DY	otal{NAME_CORE_1}ot{NAME_CORE_2}ydy	OT+AL+OT+Y+DY	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C01+G466-C43+G466-C30	G468-R1562	1720	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0456	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C31	al	AL	otal{NAME_CORE_1}ot{NAME_CORE_2}al	OT+AL+OT+AL	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C01+G466-C43+G466-C31	G468-R1546	367	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0457	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C32	am	AM_ADDR	otal{NAME_CORE_1}ot{NAME_CORE_2}am	OT+AL+OT+AM_ADDR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C01+G466-C43+G466-C32	G468-R1549	1708	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0458	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C33	ar	AR	otal{NAME_CORE_1}ot{NAME_CORE_2}ar	OT+AL+OT+AR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C01+G466-C43+G466-C33	G468-R1550	1709	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0459	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C34	ol	OL	otal{NAME_CORE_1}ot{NAME_CORE_2}ol	OT+AL+OT+OL	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C01+G466-C43+G466-C34	G468-R1556	1714	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0460	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C43	ot	OT	G466-C35	or	OR	otal{NAME_CORE_1}ot{NAME_CORE_2}or	OT+AL+OT+OR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C01+G466-C43+G466-C35	G468-R1559	1717	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0461	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C13	olaiin	OL+AIIN	otal{NAME_CORE_1}sh{NAME_CORE_2}olaiin	OT+AL+SH+OL+AIIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C01+G466-C44+G466-C13	G468-R1577	1732	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0462	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C14	daiin	AIIN	otal{NAME_CORE_1}sh{NAME_CORE_2}daiin	OT+AL+SH+AIIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C01+G466-C44+G466-C14	G468-R1563	369	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0463	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C15	aiin	AIIN	otal{NAME_CORE_1}sh{NAME_CORE_2}aiin	OT+AL+SH+AIIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C01+G466-C44+G466-C15	G468-R1563	369	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0464	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C16	ainy	AIN+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}ainy	OT+AL+SH+AIN+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C01+G466-C44+G466-C16	G468-R1565	1722	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0465	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C17	alor	AL+OR	otal{NAME_CORE_1}sh{NAME_CORE_2}alor	OT+AL+SH+AL+OR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C01+G466-C44+G466-C17	G468-R1567	1723	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0466	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}cfhy	OT+AL+SH+CH+LOCAL_CHAR_F+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C01+G466-C44+G466-C18	G468-R1571	1727	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0467	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C19	cphy	CH+P+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}cphy	OT+AL+SH+CH+P+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C01+G466-C44+G466-C19	G468-R1572	1728	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0468	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C20	cthy	CH+T+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}cthy	OT+AL+SH+CH+T+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C01+G466-C44+G466-C20	G468-R1573	1729	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0469	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C21	oiin	O+IIN	otal{NAME_CORE_1}sh{NAME_CORE_2}oiin	OT+AL+SH+O+IIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C01+G466-C44+G466-C21	G468-R1575	371	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0470	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C22	ain	AIN	otal{NAME_CORE_1}sh{NAME_CORE_2}ain	OT+AL+SH+AIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C01+G466-C44+G466-C22	G468-R1564	1721	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0471	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C23	aly	AL+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}aly	OT+AL+SH+AL+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C01+G466-C44+G466-C23	G468-R1568	1724	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0472	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C24	dal	AL	otal{NAME_CORE_1}sh{NAME_CORE_2}dal	OT+AL+SH+AL	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C01+G466-C44+G466-C24	G468-R1566	370	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0473	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C25	eey	EE+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}eey	OT+AL+SH+EE+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C01+G466-C44+G466-C25	G468-R1574	1730	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0474	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C26	oin	O+IIN	otal{NAME_CORE_1}sh{NAME_CORE_2}oin	OT+AL+SH+O+IIN	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C01+G466-C44+G466-C26	G468-R1575	371	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0475	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C27	oly	OL+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}oly	OT+AL+SH+OL+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C01+G466-C44+G466-C27	G468-R1578	1733	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0476	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C28	ory	OR+Y	otal{NAME_CORE_1}sh{NAME_CORE_2}ory	OT+AL+SH+OR+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C01+G466-C44+G466-C28	G468-R1580	1735	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0477	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C29	shy	Y	otal{NAME_CORE_1}sh{NAME_CORE_2}shy	OT+AL+SH+Y	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C01+G466-C44+G466-C29	G468-R1581	1736	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0478	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C30	ydy	Y+DY	otal{NAME_CORE_1}sh{NAME_CORE_2}ydy	OT+AL+SH+Y+DY	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C01+G466-C44+G466-C30	G468-R1582	1737	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0479	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C31	al	AL	otal{NAME_CORE_1}sh{NAME_CORE_2}al	OT+AL+SH+AL	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C01+G466-C44+G466-C31	G468-R1566	370	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0480	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C32	am	AM_ADDR	otal{NAME_CORE_1}sh{NAME_CORE_2}am	OT+AL+SH+AM_ADDR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C01+G466-C44+G466-C32	G468-R1569	1725	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0481	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C33	ar	AR	otal{NAME_CORE_1}sh{NAME_CORE_2}ar	OT+AL+SH+AR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C01+G466-C44+G466-C33	G468-R1570	1726	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0482	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C34	ol	OL	otal{NAME_CORE_1}sh{NAME_CORE_2}ol	OT+AL+SH+OL	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C01+G466-C44+G466-C34	G468-R1576	1731	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0483	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C01	otal	OT+AL	G466-C44	sh	SH	G466-C35	or	OR	otal{NAME_CORE_1}sh{NAME_CORE_2}or	OT+AL+SH+OR	DANACH · ZIELORT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C01+G466-C44+G466-C35	G468-R1579	1734	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0484	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C13	olaiin	OL+AIIN	otol{NAME_CORE_1}air{NAME_CORE_2}olaiin	OT+OL+AIR+OL+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C02+G466-C36+G466-C13	G468-R1689	1816	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0485	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C14	daiin	AIIN	otol{NAME_CORE_1}air{NAME_CORE_2}daiin	OT+OL+AIR+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C36+G466-C14	G468-R1675	389	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0486	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C15	aiin	AIIN	otol{NAME_CORE_1}air{NAME_CORE_2}aiin	OT+OL+AIR+AIIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C02+G466-C36+G466-C15	G468-R1675	389	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0487	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C16	ainy	AIN+Y	otol{NAME_CORE_1}air{NAME_CORE_2}ainy	OT+OL+AIR+AIN+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C02+G466-C36+G466-C16	G468-R1677	1806	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0488	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C17	alor	AL+OR	otol{NAME_CORE_1}air{NAME_CORE_2}alor	OT+OL+AIR+AL+OR	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C02+G466-C36+G466-C17	G468-R1679	1807	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0489	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	otol{NAME_CORE_1}air{NAME_CORE_2}cfhy	OT+OL+AIR+CH+LOCAL_CHAR_F+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C02+G466-C36+G466-C18	G468-R1683	1811	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0490	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C19	cphy	CH+P+Y	otol{NAME_CORE_1}air{NAME_CORE_2}cphy	OT+OL+AIR+CH+P+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C02+G466-C36+G466-C19	G468-R1684	1812	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0491	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C20	cthy	CH+T+Y	otol{NAME_CORE_1}air{NAME_CORE_2}cthy	OT+OL+AIR+CH+T+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C02+G466-C36+G466-C20	G468-R1685	1813	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0492	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C21	oiin	O+IIN	otol{NAME_CORE_1}air{NAME_CORE_2}oiin	OT+OL+AIR+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C36+G466-C21	G468-R1687	391	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0493	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C22	ain	AIN	otol{NAME_CORE_1}air{NAME_CORE_2}ain	OT+OL+AIR+AIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C02+G466-C36+G466-C22	G468-R1676	1805	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0494	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C23	aly	AL+Y	otol{NAME_CORE_1}air{NAME_CORE_2}aly	OT+OL+AIR+AL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C02+G466-C36+G466-C23	G468-R1680	1808	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0495	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C24	dal	AL	otol{NAME_CORE_1}air{NAME_CORE_2}dal	OT+OL+AIR+AL	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C02+G466-C36+G466-C24	G468-R1678	390	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0496	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C25	eey	EE+Y	otol{NAME_CORE_1}air{NAME_CORE_2}eey	OT+OL+AIR+EE+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C02+G466-C36+G466-C25	G468-R1686	1814	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0497	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C26	oin	O+IIN	otol{NAME_CORE_1}air{NAME_CORE_2}oin	OT+OL+AIR+O+IIN	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C02+G466-C36+G466-C26	G468-R1687	391	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0498	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C27	oly	OL+Y	otol{NAME_CORE_1}air{NAME_CORE_2}oly	OT+OL+AIR+OL+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C02+G466-C36+G466-C27	G468-R1690	1817	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0499	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C28	ory	OR+Y	otol{NAME_CORE_1}air{NAME_CORE_2}ory	OT+OL+AIR+OR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C02+G466-C36+G466-C28	G468-R1692	1819	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0500	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C29	shy	Y	otol{NAME_CORE_1}air{NAME_CORE_2}shy	OT+OL+AIR+Y	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C02+G466-C36+G466-C29	G468-R1693	1820	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0501	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C02	otol	OT+OL	G466-C36	air	AIR	G466-C30	ydy	Y+DY	otol{NAME_CORE_1}air{NAME_CORE_2}ydy	OT+OL+AIR+Y+DY	DANACH · FORTSETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C02+G466-C36+G466-C30	G468-R1694	1821	COMPOSITION_ONLY	0	0	0	0	0	0
