recipe_id	flattened_recipe_trace	shell_factorization_count	shell_shapes	shell_ids	surface_templates	exact_channel_signatures	running_surface_type_count	running_event_count	running_page_count	running_surfaces	running_pages	running_registers	address_full_formula_count	address_full_formula_surfaces	address_full_formula_pages	address_hybrid_shell_count	address_hybrid_shell_surfaces	address_hybrid_shell_pages	support_tier	old_carrier_surface_count	support_rank
G468-R0578	K+OR+SH+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S0875	kor{NAME_CORE_1}sh{NAME_CORE_2}olaiin	G466-C03+G466-C44+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	951
G468-R0579	K+OR+SH+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S0889	kor{NAME_CORE_1}sh{NAME_CORE_2}oly	G466-C03+G466-C44+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	952
G468-R0580	K+OR+SH+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S0897	kor{NAME_CORE_1}sh{NAME_CORE_2}or	G466-C03+G466-C44+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	953
G468-R0581	K+OR+SH+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S0890	kor{NAME_CORE_1}sh{NAME_CORE_2}ory	G466-C03+G466-C44+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	954
G468-R0582	K+OR+SH+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S0891	kor{NAME_CORE_1}sh{NAME_CORE_2}shy	G466-C03+G466-C44+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	955
G468-R0583	K+OR+SH+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S0892	kor{NAME_CORE_1}sh{NAME_CORE_2}ydy	G466-C03+G466-C44+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	956
G468-R0584	K+OR+Y	1	PREFIX_CORE_SUFFIX	G467-S0063	kor{NAME_CORE}shy	G466-C03+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	957
G468-R0585	K+OR+Y+DY	1	PREFIX_CORE_SUFFIX	G467-S0064	kor{NAME_CORE}ydy	G466-C03+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	958
G468-R0586	O+LOCAL_CHAR_F+AIIN	2	PREFIX_CORE_SUFFIX	G467-S0140|G467-S0141	of{NAME_CORE}daiin|of{NAME_CORE}aiin	G466-C07+G466-C14|G466-C07+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	221
G468-R0587	O+LOCAL_CHAR_F+AIN	1	PREFIX_CORE_SUFFIX	G467-S0148	of{NAME_CORE}ain	G466-C07+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	959
G468-R0588	O+LOCAL_CHAR_F+AIN+Y	1	PREFIX_CORE_SUFFIX	G467-S0142	of{NAME_CORE}ainy	G466-C07+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	960
G468-R0589	O+LOCAL_CHAR_F+AIR+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1520|G467-S1521	of{NAME_CORE_1}air{NAME_CORE_2}daiin|of{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C07+G466-C36+G466-C14|G466-C07+G466-C36+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	222
G468-R0590	O+LOCAL_CHAR_F+AIR+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1528	of{NAME_CORE_1}air{NAME_CORE_2}ain	G466-C07+G466-C36+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	961
G468-R0591	O+LOCAL_CHAR_F+AIR+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1522	of{NAME_CORE_1}air{NAME_CORE_2}ainy	G466-C07+G466-C36+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	962
G468-R0592	O+LOCAL_CHAR_F+AIR+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1530|G467-S1537	of{NAME_CORE_1}air{NAME_CORE_2}dal|of{NAME_CORE_1}air{NAME_CORE_2}al	G466-C07+G466-C36+G466-C24|G466-C07+G466-C36+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	223
G468-R0593	O+LOCAL_CHAR_F+AIR+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1523	of{NAME_CORE_1}air{NAME_CORE_2}alor	G466-C07+G466-C36+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	963
G468-R0594	O+LOCAL_CHAR_F+AIR+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1529	of{NAME_CORE_1}air{NAME_CORE_2}aly	G466-C07+G466-C36+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	964
G468-R0595	O+LOCAL_CHAR_F+AIR+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1538	of{NAME_CORE_1}air{NAME_CORE_2}am	G466-C07+G466-C36+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	965
G468-R0596	O+LOCAL_CHAR_F+AIR+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1539	of{NAME_CORE_1}air{NAME_CORE_2}ar	G466-C07+G466-C36+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	966
G468-R0597	O+LOCAL_CHAR_F+AIR+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1524	of{NAME_CORE_1}air{NAME_CORE_2}cfhy	G466-C07+G466-C36+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	967
G468-R0598	O+LOCAL_CHAR_F+AIR+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1525	of{NAME_CORE_1}air{NAME_CORE_2}cphy	G466-C07+G466-C36+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	968
G468-R0599	O+LOCAL_CHAR_F+AIR+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1526	of{NAME_CORE_1}air{NAME_CORE_2}cthy	G466-C07+G466-C36+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	969
G468-R0600	O+LOCAL_CHAR_F+AIR+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1531	of{NAME_CORE_1}air{NAME_CORE_2}eey	G466-C07+G466-C36+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	970
G468-R0601	O+LOCAL_CHAR_F+AIR+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1527|G467-S1532	of{NAME_CORE_1}air{NAME_CORE_2}oiin|of{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C07+G466-C36+G466-C21|G466-C07+G466-C36+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	224
G468-R0602	O+LOCAL_CHAR_F+AIR+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1540	of{NAME_CORE_1}air{NAME_CORE_2}ol	G466-C07+G466-C36+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	971
G468-R0603	O+LOCAL_CHAR_F+AIR+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1519	of{NAME_CORE_1}air{NAME_CORE_2}olaiin	G466-C07+G466-C36+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	972
G468-R0604	O+LOCAL_CHAR_F+AIR+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1533	of{NAME_CORE_1}air{NAME_CORE_2}oly	G466-C07+G466-C36+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	973
G468-R0605	O+LOCAL_CHAR_F+AIR+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1541	of{NAME_CORE_1}air{NAME_CORE_2}or	G466-C07+G466-C36+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	974
G468-R0606	O+LOCAL_CHAR_F+AIR+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1534	of{NAME_CORE_1}air{NAME_CORE_2}ory	G466-C07+G466-C36+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	975
G468-R0607	O+LOCAL_CHAR_F+AIR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1535	of{NAME_CORE_1}air{NAME_CORE_2}shy	G466-C07+G466-C36+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	976
G468-R0608	O+LOCAL_CHAR_F+AIR+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1536	of{NAME_CORE_1}air{NAME_CORE_2}ydy	G466-C07+G466-C36+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	977
G468-R0609	O+LOCAL_CHAR_F+AL	2	PREFIX_CORE_SUFFIX	G467-S0150|G467-S0157	of{NAME_CORE}dal|of{NAME_CORE}al	G466-C07+G466-C24|G466-C07+G466-C31	1	1	1	ofal	f88r	PHARMA	0	NONE	NONE	1	ofakal	f89r	RUNNING_EXACT_RECIPE	2	45
G468-R0610	O+LOCAL_CHAR_F+AL+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1589|G467-S1590	of{NAME_CORE_1}al{NAME_CORE_2}daiin|of{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C07+G466-C39+G466-C14|G466-C07+G466-C39+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	225
G468-R0611	O+LOCAL_CHAR_F+AL+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1597	of{NAME_CORE_1}al{NAME_CORE_2}ain	G466-C07+G466-C39+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	978
G468-R0612	O+LOCAL_CHAR_F+AL+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1591	of{NAME_CORE_1}al{NAME_CORE_2}ainy	G466-C07+G466-C39+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	979
G468-R0613	O+LOCAL_CHAR_F+AL+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1599|G467-S1606	of{NAME_CORE_1}al{NAME_CORE_2}dal|of{NAME_CORE_1}al{NAME_CORE_2}al	G466-C07+G466-C39+G466-C24|G466-C07+G466-C39+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	226
G468-R0614	O+LOCAL_CHAR_F+AL+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1592	of{NAME_CORE_1}al{NAME_CORE_2}alor	G466-C07+G466-C39+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	980
G468-R0615	O+LOCAL_CHAR_F+AL+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1598	of{NAME_CORE_1}al{NAME_CORE_2}aly	G466-C07+G466-C39+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	981
G468-R0616	O+LOCAL_CHAR_F+AL+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1607	of{NAME_CORE_1}al{NAME_CORE_2}am	G466-C07+G466-C39+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	982
G468-R0617	O+LOCAL_CHAR_F+AL+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1608	of{NAME_CORE_1}al{NAME_CORE_2}ar	G466-C07+G466-C39+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	983
G468-R0618	O+LOCAL_CHAR_F+AL+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1593	of{NAME_CORE_1}al{NAME_CORE_2}cfhy	G466-C07+G466-C39+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	984
G468-R0619	O+LOCAL_CHAR_F+AL+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1594	of{NAME_CORE_1}al{NAME_CORE_2}cphy	G466-C07+G466-C39+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	985
G468-R0620	O+LOCAL_CHAR_F+AL+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1595	of{NAME_CORE_1}al{NAME_CORE_2}cthy	G466-C07+G466-C39+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	986
G468-R0621	O+LOCAL_CHAR_F+AL+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1600	of{NAME_CORE_1}al{NAME_CORE_2}eey	G466-C07+G466-C39+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	987
G468-R0622	O+LOCAL_CHAR_F+AL+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1596|G467-S1601	of{NAME_CORE_1}al{NAME_CORE_2}oiin|of{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C07+G466-C39+G466-C21|G466-C07+G466-C39+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	227
G468-R0623	O+LOCAL_CHAR_F+AL+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1609	of{NAME_CORE_1}al{NAME_CORE_2}ol	G466-C07+G466-C39+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	988
G468-R0624	O+LOCAL_CHAR_F+AL+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1588	of{NAME_CORE_1}al{NAME_CORE_2}olaiin	G466-C07+G466-C39+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	989
G468-R0625	O+LOCAL_CHAR_F+AL+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1602	of{NAME_CORE_1}al{NAME_CORE_2}oly	G466-C07+G466-C39+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	990
G468-R0626	O+LOCAL_CHAR_F+AL+OR	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0143|G467-S1610	of{NAME_CORE}alor|of{NAME_CORE_1}al{NAME_CORE_2}or	G466-C07+G466-C17|G466-C07+G466-C39+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	228
G468-R0627	O+LOCAL_CHAR_F+AL+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1603	of{NAME_CORE_1}al{NAME_CORE_2}ory	G466-C07+G466-C39+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	991
G468-R0628	O+LOCAL_CHAR_F+AL+Y	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0149|G467-S1604	of{NAME_CORE}aly|of{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C07+G466-C23|G466-C07+G466-C39+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	229
G468-R0629	O+LOCAL_CHAR_F+AL+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1605	of{NAME_CORE_1}al{NAME_CORE_2}ydy	G466-C07+G466-C39+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	992
G468-R0630	O+LOCAL_CHAR_F+AM_ADDR	1	PREFIX_CORE_SUFFIX	G467-S0158	of{NAME_CORE}am	G466-C07+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	993
G468-R0631	O+LOCAL_CHAR_F+AR	1	PREFIX_CORE_SUFFIX	G467-S0159	of{NAME_CORE}ar	G466-C07+G466-C33	1	1	1	ofar	f67r2	CELESTIAL	0	NONE	NONE	0	NONE	NONE	RUNNING_EXACT_RECIPE	1	64
G468-R0632	O+LOCAL_CHAR_F+AR+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1612|G467-S1613	of{NAME_CORE_1}ar{NAME_CORE_2}daiin|of{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C07+G466-C40+G466-C14|G466-C07+G466-C40+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	230
G468-R0633	O+LOCAL_CHAR_F+AR+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1620	of{NAME_CORE_1}ar{NAME_CORE_2}ain	G466-C07+G466-C40+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	994
G468-R0634	O+LOCAL_CHAR_F+AR+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1614	of{NAME_CORE_1}ar{NAME_CORE_2}ainy	G466-C07+G466-C40+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	995
G468-R0635	O+LOCAL_CHAR_F+AR+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1622|G467-S1629	of{NAME_CORE_1}ar{NAME_CORE_2}dal|of{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C07+G466-C40+G466-C24|G466-C07+G466-C40+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	231
G468-R0636	O+LOCAL_CHAR_F+AR+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1615	of{NAME_CORE_1}ar{NAME_CORE_2}alor	G466-C07+G466-C40+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	996
G468-R0637	O+LOCAL_CHAR_F+AR+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1621	of{NAME_CORE_1}ar{NAME_CORE_2}aly	G466-C07+G466-C40+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	997
G468-R0638	O+LOCAL_CHAR_F+AR+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1630	of{NAME_CORE_1}ar{NAME_CORE_2}am	G466-C07+G466-C40+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	998
G468-R0639	O+LOCAL_CHAR_F+AR+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1631	of{NAME_CORE_1}ar{NAME_CORE_2}ar	G466-C07+G466-C40+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	999
G468-R0640	O+LOCAL_CHAR_F+AR+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1616	of{NAME_CORE_1}ar{NAME_CORE_2}cfhy	G466-C07+G466-C40+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1000
G468-R0641	O+LOCAL_CHAR_F+AR+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1617	of{NAME_CORE_1}ar{NAME_CORE_2}cphy	G466-C07+G466-C40+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1001
G468-R0642	O+LOCAL_CHAR_F+AR+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1618	of{NAME_CORE_1}ar{NAME_CORE_2}cthy	G466-C07+G466-C40+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1002
G468-R0643	O+LOCAL_CHAR_F+AR+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1623	of{NAME_CORE_1}ar{NAME_CORE_2}eey	G466-C07+G466-C40+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1003
G468-R0644	O+LOCAL_CHAR_F+AR+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1619|G467-S1624	of{NAME_CORE_1}ar{NAME_CORE_2}oiin|of{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C07+G466-C40+G466-C21|G466-C07+G466-C40+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	232
G468-R0645	O+LOCAL_CHAR_F+AR+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1632	of{NAME_CORE_1}ar{NAME_CORE_2}ol	G466-C07+G466-C40+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1004
G468-R0646	O+LOCAL_CHAR_F+AR+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1611	of{NAME_CORE_1}ar{NAME_CORE_2}olaiin	G466-C07+G466-C40+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1005
G468-R0647	O+LOCAL_CHAR_F+AR+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1625	of{NAME_CORE_1}ar{NAME_CORE_2}oly	G466-C07+G466-C40+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1006
G468-R0648	O+LOCAL_CHAR_F+AR+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1633	of{NAME_CORE_1}ar{NAME_CORE_2}or	G466-C07+G466-C40+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1007
G468-R0649	O+LOCAL_CHAR_F+AR+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1626	of{NAME_CORE_1}ar{NAME_CORE_2}ory	G466-C07+G466-C40+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1008
G468-R0650	O+LOCAL_CHAR_F+AR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1627	of{NAME_CORE_1}ar{NAME_CORE_2}shy	G466-C07+G466-C40+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1009
G468-R0651	O+LOCAL_CHAR_F+AR+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1628	of{NAME_CORE_1}ar{NAME_CORE_2}ydy	G466-C07+G466-C40+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1010
G468-R0652	O+LOCAL_CHAR_F+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_SUFFIX	G467-S0144	of{NAME_CORE}cfhy	G466-C07+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1011
G468-R0653	O+LOCAL_CHAR_F+CH+P+Y	1	PREFIX_CORE_SUFFIX	G467-S0145	of{NAME_CORE}cphy	G466-C07+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1012
G468-R0654	O+LOCAL_CHAR_F+CH+T+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1543|G467-S1544	of{NAME_CORE_1}cth{NAME_CORE_2}daiin|of{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C07+G466-C37+G466-C14|G466-C07+G466-C37+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	233
G468-R0655	O+LOCAL_CHAR_F+CH+T+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1551	of{NAME_CORE_1}cth{NAME_CORE_2}ain	G466-C07+G466-C37+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1013
G468-R0656	O+LOCAL_CHAR_F+CH+T+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1545	of{NAME_CORE_1}cth{NAME_CORE_2}ainy	G466-C07+G466-C37+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	1014
