case	candidate_id	table	position1	position2	raw1	raw2	changed_position	name1	name2	element1	element2	explicit_conflict
ZL3b_BOTTOM_UP	10831	A	4	8	dary	fary	1	Fortuna minor	Tristitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	10831	A	6	7	saly	salf	4	Puella	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	10831	B	1	4	rary	dary	1	Carcer	Fortuna minor	EARTH	AIR	True
ZL3b_BOTTOM_UP	10831	B	1	8	rary	fary	1	Carcer	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	10831	B	4	8	dary	fary	1	Fortuna minor	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	10831	B	6	7	saly	salf	4	Puella	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	10831	C	1	4	rary	dary	1	Carcer	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	10831	C	1	8	rary	fary	1	Carcer	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	10831	C	4	8	dary	fary	1	Fortuna minor	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	10831	C	6	7	saly	salf	4	Puella	Laetitia	WATER	AIR	True
ZL3b_BOTTOM_UP	10909	A	1	4	rary	dary	1	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	10909	A	1	8	rary	fary	1	Acquisitio	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	10909	A	4	8	dary	fary	1	Via	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	10909	A	6	7	saly	salf	4	Rubeus	Laetitia	WATER	FIRE	True
ZL3b_BOTTOM_UP	10909	B	1	4	rary	dary	1	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	10909	B	1	8	rary	fary	1	Acquisitio	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	10909	B	4	8	dary	fary	1	Via	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	10909	B	6	7	saly	salf	4	Rubeus	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	10909	C	1	4	rary	dary	1	Acquisitio	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	10909	C	1	8	rary	fary	1	Acquisitio	Fortuna major	AIR	EARTH	True
ZL3b_BOTTOM_UP	10909	C	4	8	dary	fary	1	Via	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	10909	C	6	7	saly	salf	4	Rubeus	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	11068	A	1	4	rary	dary	1	Amissio	Laetitia	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	11068	A	1	8	rary	fary	1	Amissio	Conjunctio	UNKNOWN	EARTH	False
ZL3b_BOTTOM_UP	11068	A	4	8	dary	fary	1	Laetitia	Conjunctio	FIRE	EARTH	True
ZL3b_BOTTOM_UP	11068	A	6	7	saly	salf	4	Via	Carcer	WATER	EARTH	True
ZL3b_BOTTOM_UP	11068	B	1	4	rary	dary	1	Amissio	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	11068	B	1	8	rary	fary	1	Amissio	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	11068	B	4	8	dary	fary	1	Laetitia	Conjunctio	AIR	AIR	False
ZL3b_BOTTOM_UP	11068	B	6	7	saly	salf	4	Via	Carcer	WATER	EARTH	True
ZL3b_BOTTOM_UP	11068	C	1	4	rary	dary	1	Amissio	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	11068	C	1	8	rary	fary	1	Amissio	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	11068	C	4	8	dary	fary	1	Laetitia	Conjunctio	AIR	AIR	False
ZL3b_BOTTOM_UP	11068	C	6	7	saly	salf	4	Via	Carcer	WATER	EARTH	True
ZL3b_BOTTOM_UP	11339	A	1	4	rary	dary	1	Amissio	Laetitia	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	11339	A	1	8	rary	fary	1	Amissio	Tristitia	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	11339	A	4	8	dary	fary	1	Laetitia	Tristitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	11339	A	6	7	saly	salf	4	Via	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	11339	B	1	4	rary	dary	1	Amissio	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	11339	B	1	8	rary	fary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	11339	B	4	8	dary	fary	1	Laetitia	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	11339	B	6	7	saly	salf	4	Via	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	11339	C	1	4	rary	dary	1	Amissio	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	11339	C	1	8	rary	fary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	11339	C	4	8	dary	fary	1	Laetitia	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	11339	C	6	7	saly	salf	4	Via	Cauda draconis	WATER	FIRE	True
ZL3b_BOTTOM_UP	11481	A	1	4	rary	dary	1	Populus	Puella	WATER	EARTH	True
ZL3b_BOTTOM_UP	11481	A	1	8	rary	fary	1	Populus	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	11481	A	4	8	dary	fary	1	Puella	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	11481	A	6	7	saly	salf	4	Rubeus	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	11481	B	1	4	rary	dary	1	Populus	Puella	WATER	AIR	True
ZL3b_BOTTOM_UP	11481	B	1	8	rary	fary	1	Populus	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	11481	B	4	8	dary	fary	1	Puella	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	11481	B	6	7	saly	salf	4	Rubeus	Cauda draconis	FIRE	WATER	True
ZL3b_BOTTOM_UP	11481	C	1	4	rary	dary	1	Populus	Puella	WATER	WATER	False
ZL3b_BOTTOM_UP	11481	C	1	8	rary	fary	1	Populus	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	11481	C	4	8	dary	fary	1	Puella	Fortuna major	WATER	EARTH	True
ZL3b_BOTTOM_UP	11481	C	6	7	saly	salf	4	Rubeus	Cauda draconis	FIRE	FIRE	False
ZL3b_BOTTOM_UP	11576	A	1	4	rary	dary	1	Carcer	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	11576	A	1	8	rary	fary	1	Carcer	Conjunctio	EARTH	EARTH	False
ZL3b_BOTTOM_UP	11576	A	4	8	dary	fary	1	Fortuna minor	Conjunctio	FIRE	EARTH	True
ZL3b_BOTTOM_UP	11576	A	6	7	saly	salf	4	Puella	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	11576	B	1	4	rary	dary	1	Carcer	Fortuna minor	EARTH	AIR	True
ZL3b_BOTTOM_UP	11576	B	1	8	rary	fary	1	Carcer	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	11576	B	4	8	dary	fary	1	Fortuna minor	Conjunctio	AIR	AIR	False
ZL3b_BOTTOM_UP	11576	B	6	7	saly	salf	4	Puella	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	11576	C	1	4	rary	dary	1	Carcer	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	11576	C	1	8	rary	fary	1	Carcer	Conjunctio	EARTH	AIR	True
ZL3b_BOTTOM_UP	11576	C	4	8	dary	fary	1	Fortuna minor	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	11576	C	6	7	saly	salf	4	Puella	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	12184	A	1	4	rary	dary	1	Acquisitio	Amissio	WATER	UNKNOWN	False
ZL3b_BOTTOM_UP	12184	A	1	8	rary	fary	1	Acquisitio	Conjunctio	WATER	EARTH	True
ZL3b_BOTTOM_UP	12184	A	4	8	dary	fary	1	Amissio	Conjunctio	UNKNOWN	EARTH	False
ZL3b_BOTTOM_UP	12184	A	6	7	saly	salf	4	Tristitia	Puer	AIR	FIRE	True
ZL3b_BOTTOM_UP	12184	B	1	4	rary	dary	1	Acquisitio	Amissio	WATER	FIRE	True
ZL3b_BOTTOM_UP	12184	B	1	8	rary	fary	1	Acquisitio	Conjunctio	WATER	AIR	True
ZL3b_BOTTOM_UP	12184	B	4	8	dary	fary	1	Amissio	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	12184	B	6	7	saly	salf	4	Tristitia	Puer	EARTH	FIRE	True
ZL3b_BOTTOM_UP	12184	C	1	4	rary	dary	1	Acquisitio	Amissio	AIR	FIRE	True
ZL3b_BOTTOM_UP	12184	C	1	8	rary	fary	1	Acquisitio	Conjunctio	AIR	AIR	False
ZL3b_BOTTOM_UP	12184	C	4	8	dary	fary	1	Amissio	Conjunctio	FIRE	AIR	True
ZL3b_BOTTOM_UP	12184	C	6	7	saly	salf	4	Tristitia	Puer	EARTH	AIR	True
ZL3b_BOTTOM_UP	14801	A	1	4	rary	dary	1	Acquisitio	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	14801	A	1	8	rary	fary	1	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	14801	A	4	8	dary	fary	1	Caput draconis	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	14801	A	6	7	saly	salf	4	Fortuna minor	Amissio	FIRE	UNKNOWN	False
ZL3b_BOTTOM_UP	14801	B	1	4	rary	dary	1	Acquisitio	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	14801	B	1	8	rary	fary	1	Acquisitio	Via	WATER	WATER	False
ZL3b_BOTTOM_UP	14801	B	4	8	dary	fary	1	Caput draconis	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	14801	B	6	7	saly	salf	4	Fortuna minor	Amissio	AIR	FIRE	True
ZL3b_BOTTOM_UP	14801	C	1	4	rary	dary	1	Acquisitio	Caput draconis	AIR	EARTH	True
ZL3b_BOTTOM_UP	14801	C	1	8	rary	fary	1	Acquisitio	Via	AIR	WATER	True
ZL3b_BOTTOM_UP	14801	C	4	8	dary	fary	1	Caput draconis	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	14801	C	6	7	saly	salf	4	Fortuna minor	Amissio	FIRE	FIRE	False
ZL3b_BOTTOM_UP	14894	A	1	4	rary	dary	1	Conjunctio	Caput draconis	EARTH	EARTH	False
ZL3b_BOTTOM_UP	14894	A	1	8	rary	fary	1	Conjunctio	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	14894	A	4	8	dary	fary	1	Caput draconis	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	14894	A	6	7	saly	salf	4	Fortuna minor	Carcer	FIRE	EARTH	True
ZL3b_BOTTOM_UP	14894	B	1	4	rary	dary	1	Conjunctio	Caput draconis	AIR	EARTH	True
ZL3b_BOTTOM_UP	14894	B	1	8	rary	fary	1	Conjunctio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	14894	B	4	8	dary	fary	1	Caput draconis	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	14894	B	6	7	saly	salf	4	Fortuna minor	Carcer	AIR	EARTH	True
ZL3b_BOTTOM_UP	14894	C	1	4	rary	dary	1	Conjunctio	Caput draconis	AIR	EARTH	True
ZL3b_BOTTOM_UP	14894	C	1	8	rary	fary	1	Conjunctio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	14894	C	4	8	dary	fary	1	Caput draconis	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	14894	C	6	7	saly	salf	4	Fortuna minor	Carcer	FIRE	EARTH	True
ZL3b_BOTTOM_UP	15178	A	1	4	rary	dary	1	Populus	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	15178	A	1	8	rary	fary	1	Populus	Fortuna minor	WATER	FIRE	True
ZL3b_BOTTOM_UP	15178	A	4	8	dary	fary	1	Tristitia	Fortuna minor	AIR	FIRE	True
ZL3b_BOTTOM_UP	15178	A	6	7	saly	salf	4	Cauda draconis	Laetitia	WATER	FIRE	True
ZL3b_BOTTOM_UP	15178	B	1	4	rary	dary	1	Populus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	15178	B	1	8	rary	fary	1	Populus	Fortuna minor	WATER	AIR	True
ZL3b_BOTTOM_UP	15178	B	4	8	dary	fary	1	Tristitia	Fortuna minor	EARTH	AIR	True
ZL3b_BOTTOM_UP	15178	B	6	7	saly	salf	4	Cauda draconis	Laetitia	WATER	AIR	True
ZL3b_BOTTOM_UP	15178	C	1	4	rary	dary	1	Populus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	15178	C	1	8	rary	fary	1	Populus	Fortuna minor	WATER	FIRE	True
ZL3b_BOTTOM_UP	15178	C	4	8	dary	fary	1	Tristitia	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	15178	C	6	7	saly	salf	4	Cauda draconis	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	15252	A	1	4	rary	dary	1	Populus	Albus	WATER	AIR	True
ZL3b_BOTTOM_UP	15252	A	1	8	rary	fary	1	Populus	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	15252	A	4	8	dary	fary	1	Albus	Cauda draconis	AIR	WATER	True
ZL3b_BOTTOM_UP	15252	A	6	7	saly	salf	4	Puer	Laetitia	FIRE	FIRE	False
ZL3b_BOTTOM_UP	15252	B	1	4	rary	dary	1	Populus	Albus	WATER	EARTH	True
ZL3b_BOTTOM_UP	15252	B	1	8	rary	fary	1	Populus	Cauda draconis	WATER	WATER	False
ZL3b_BOTTOM_UP	15252	B	4	8	dary	fary	1	Albus	Cauda draconis	EARTH	WATER	True
ZL3b_BOTTOM_UP	15252	B	6	7	saly	salf	4	Puer	Laetitia	FIRE	AIR	True
ZL3b_BOTTOM_UP	15252	C	1	4	rary	dary	1	Populus	Albus	WATER	WATER	False
ZL3b_BOTTOM_UP	15252	C	1	8	rary	fary	1	Populus	Cauda draconis	WATER	FIRE	True
ZL3b_BOTTOM_UP	15252	C	4	8	dary	fary	1	Albus	Cauda draconis	WATER	FIRE	True
ZL3b_BOTTOM_UP	15252	C	6	7	saly	salf	4	Puer	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	15438	A	1	4	rary	dary	1	Conjunctio	Tristitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	15438	A	1	8	rary	fary	1	Conjunctio	Laetitia	EARTH	FIRE	True
ZL3b_BOTTOM_UP	15438	A	4	8	dary	fary	1	Tristitia	Laetitia	AIR	FIRE	True
ZL3b_BOTTOM_UP	15438	A	6	7	saly	salf	4	Amissio	Via	UNKNOWN	WATER	False
ZL3b_BOTTOM_UP	15438	B	1	4	rary	dary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	15438	B	1	8	rary	fary	1	Conjunctio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	15438	B	4	8	dary	fary	1	Tristitia	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	15438	B	6	7	saly	salf	4	Amissio	Via	FIRE	WATER	True
ZL3b_BOTTOM_UP	15438	C	1	4	rary	dary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	15438	C	1	8	rary	fary	1	Conjunctio	Laetitia	AIR	AIR	False
ZL3b_BOTTOM_UP	15438	C	4	8	dary	fary	1	Tristitia	Laetitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	15438	C	6	7	saly	salf	4	Amissio	Via	FIRE	WATER	True
ZL3b_BOTTOM_UP	15572	A	1	4	rary	dary	1	Acquisitio	Albus	WATER	AIR	True
ZL3b_BOTTOM_UP	15572	A	1	8	rary	fary	1	Acquisitio	Amissio	WATER	UNKNOWN	False
ZL3b_BOTTOM_UP	15572	A	4	8	dary	fary	1	Albus	Amissio	AIR	UNKNOWN	False
ZL3b_BOTTOM_UP	15572	A	6	7	saly	salf	4	Carcer	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	15572	B	1	4	rary	dary	1	Acquisitio	Albus	WATER	EARTH	True
ZL3b_BOTTOM_UP	15572	B	1	8	rary	fary	1	Acquisitio	Amissio	WATER	FIRE	True
ZL3b_BOTTOM_UP	15572	B	4	8	dary	fary	1	Albus	Amissio	EARTH	FIRE	True
ZL3b_BOTTOM_UP	15572	B	6	7	saly	salf	4	Carcer	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	15572	C	1	4	rary	dary	1	Acquisitio	Albus	AIR	WATER	True
ZL3b_BOTTOM_UP	15572	C	1	8	rary	fary	1	Acquisitio	Amissio	AIR	FIRE	True
ZL3b_BOTTOM_UP	15572	C	4	8	dary	fary	1	Albus	Amissio	WATER	FIRE	True
ZL3b_BOTTOM_UP	15572	C	6	7	saly	salf	4	Carcer	Via	EARTH	WATER	True
ZL3b_BOTTOM_UP	15658	A	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	15658	A	1	8	rary	fary	1	Populus	Fortuna minor	WATER	FIRE	True
ZL3b_BOTTOM_UP	15658	A	4	8	dary	fary	1	Caput draconis	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	15658	A	6	7	saly	salf	4	Laetitia	Cauda draconis	FIRE	WATER	True
ZL3b_BOTTOM_UP	15658	B	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	15658	B	1	8	rary	fary	1	Populus	Fortuna minor	WATER	AIR	True
ZL3b_BOTTOM_UP	15658	B	4	8	dary	fary	1	Caput draconis	Fortuna minor	EARTH	AIR	True
ZL3b_BOTTOM_UP	15658	B	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	WATER	True
ZL3b_BOTTOM_UP	15658	C	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	15658	C	1	8	rary	fary	1	Populus	Fortuna minor	WATER	FIRE	True
ZL3b_BOTTOM_UP	15658	C	4	8	dary	fary	1	Caput draconis	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	15658	C	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	FIRE	True
ZL3b_BOTTOM_UP	16017	A	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	16017	A	1	8	rary	fary	1	Populus	Puella	WATER	EARTH	True
ZL3b_BOTTOM_UP	16017	A	4	8	dary	fary	1	Caput draconis	Puella	EARTH	EARTH	False
ZL3b_BOTTOM_UP	16017	A	6	7	saly	salf	4	Laetitia	Puer	FIRE	FIRE	False
ZL3b_BOTTOM_UP	16017	B	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	16017	B	1	8	rary	fary	1	Populus	Puella	WATER	AIR	True
ZL3b_BOTTOM_UP	16017	B	4	8	dary	fary	1	Caput draconis	Puella	EARTH	AIR	True
ZL3b_BOTTOM_UP	16017	B	6	7	saly	salf	4	Laetitia	Puer	AIR	FIRE	True
ZL3b_BOTTOM_UP	16017	C	1	4	rary	dary	1	Populus	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	16017	C	1	8	rary	fary	1	Populus	Puella	WATER	WATER	False
ZL3b_BOTTOM_UP	16017	C	4	8	dary	fary	1	Caput draconis	Puella	EARTH	WATER	True
ZL3b_BOTTOM_UP	16017	C	6	7	saly	salf	4	Laetitia	Puer	AIR	AIR	False
ZL3b_BOTTOM_UP	18557	A	1	4	rary	dary	1	Carcer	Tristitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	18557	A	1	8	rary	fary	1	Carcer	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18557	A	4	8	dary	fary	1	Tristitia	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	18557	A	6	7	saly	salf	4	Amissio	Fortuna minor	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	18557	B	1	4	rary	dary	1	Carcer	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18557	B	1	8	rary	fary	1	Carcer	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18557	B	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18557	B	6	7	saly	salf	4	Amissio	Fortuna minor	FIRE	AIR	True
ZL3b_BOTTOM_UP	18557	C	1	4	rary	dary	1	Carcer	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18557	C	1	8	rary	fary	1	Carcer	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18557	C	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18557	C	6	7	saly	salf	4	Amissio	Fortuna minor	FIRE	FIRE	False
ZL3b_BOTTOM_UP	18621	A	1	4	rary	dary	1	Acquisitio	Tristitia	WATER	AIR	True
ZL3b_BOTTOM_UP	18621	A	1	8	rary	fary	1	Acquisitio	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	18621	A	4	8	dary	fary	1	Tristitia	Fortuna major	AIR	FIRE	True
ZL3b_BOTTOM_UP	18621	A	6	7	saly	salf	4	Conjunctio	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18621	B	1	4	rary	dary	1	Acquisitio	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	18621	B	1	8	rary	fary	1	Acquisitio	Fortuna major	WATER	FIRE	True
ZL3b_BOTTOM_UP	18621	B	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18621	B	6	7	saly	salf	4	Conjunctio	Fortuna minor	AIR	AIR	False
ZL3b_BOTTOM_UP	18621	C	1	4	rary	dary	1	Acquisitio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	18621	C	1	8	rary	fary	1	Acquisitio	Fortuna major	AIR	EARTH	True
ZL3b_BOTTOM_UP	18621	C	4	8	dary	fary	1	Tristitia	Fortuna major	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18621	C	6	7	saly	salf	4	Conjunctio	Fortuna minor	AIR	FIRE	True
ZL3b_BOTTOM_UP	18663	A	1	4	rary	dary	1	Amissio	Albus	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	18663	A	1	8	rary	fary	1	Amissio	Tristitia	UNKNOWN	AIR	False
ZL3b_BOTTOM_UP	18663	A	4	8	dary	fary	1	Albus	Tristitia	AIR	AIR	False
ZL3b_BOTTOM_UP	18663	A	6	7	saly	salf	4	Carcer	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18663	B	1	4	rary	dary	1	Amissio	Albus	FIRE	EARTH	True
ZL3b_BOTTOM_UP	18663	B	1	8	rary	fary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	18663	B	4	8	dary	fary	1	Albus	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18663	B	6	7	saly	salf	4	Carcer	Fortuna minor	EARTH	AIR	True
ZL3b_BOTTOM_UP	18663	C	1	4	rary	dary	1	Amissio	Albus	FIRE	WATER	True
ZL3b_BOTTOM_UP	18663	C	1	8	rary	fary	1	Amissio	Tristitia	FIRE	EARTH	True
ZL3b_BOTTOM_UP	18663	C	4	8	dary	fary	1	Albus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	18663	C	6	7	saly	salf	4	Carcer	Fortuna minor	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18667	A	1	4	rary	dary	1	Conjunctio	Albus	EARTH	AIR	True
ZL3b_BOTTOM_UP	18667	A	1	8	rary	fary	1	Conjunctio	Tristitia	EARTH	AIR	True
ZL3b_BOTTOM_UP	18667	A	4	8	dary	fary	1	Albus	Tristitia	AIR	AIR	False
ZL3b_BOTTOM_UP	18667	A	6	7	saly	salf	4	Acquisitio	Fortuna minor	WATER	FIRE	True
ZL3b_BOTTOM_UP	18667	B	1	4	rary	dary	1	Conjunctio	Albus	AIR	EARTH	True
ZL3b_BOTTOM_UP	18667	B	1	8	rary	fary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	18667	B	4	8	dary	fary	1	Albus	Tristitia	EARTH	EARTH	False
ZL3b_BOTTOM_UP	18667	B	6	7	saly	salf	4	Acquisitio	Fortuna minor	WATER	AIR	True
ZL3b_BOTTOM_UP	18667	C	1	4	rary	dary	1	Conjunctio	Albus	AIR	WATER	True
ZL3b_BOTTOM_UP	18667	C	1	8	rary	fary	1	Conjunctio	Tristitia	AIR	EARTH	True
ZL3b_BOTTOM_UP	18667	C	4	8	dary	fary	1	Albus	Tristitia	WATER	EARTH	True
ZL3b_BOTTOM_UP	18667	C	6	7	saly	salf	4	Acquisitio	Fortuna minor	AIR	FIRE	True
ZL3b_BOTTOM_UP	18849	A	1	4	rary	dary	1	Via	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	18849	A	1	8	rary	fary	1	Via	Acquisitio	WATER	WATER	False
ZL3b_BOTTOM_UP	18849	A	4	8	dary	fary	1	Caput draconis	Acquisitio	EARTH	WATER	True
ZL3b_BOTTOM_UP	18849	A	6	7	saly	salf	4	Puella	Puer	EARTH	FIRE	True
ZL3b_BOTTOM_UP	18849	B	1	4	rary	dary	1	Via	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	18849	B	1	8	rary	fary	1	Via	Acquisitio	WATER	WATER	False
ZL3b_BOTTOM_UP	18849	B	4	8	dary	fary	1	Caput draconis	Acquisitio	EARTH	WATER	True
ZL3b_BOTTOM_UP	18849	B	6	7	saly	salf	4	Puella	Puer	AIR	FIRE	True
ZL3b_BOTTOM_UP	18849	C	1	4	rary	dary	1	Via	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	18849	C	1	8	rary	fary	1	Via	Acquisitio	WATER	AIR	True
ZL3b_BOTTOM_UP	18849	C	4	8	dary	fary	1	Caput draconis	Acquisitio	EARTH	AIR	True
ZL3b_BOTTOM_UP	18849	C	6	7	saly	salf	4	Puella	Puer	WATER	AIR	True
ZL3b_BOTTOM_UP	18865	A	1	4	rary	dary	1	Fortuna minor	Acquisitio	FIRE	WATER	True
ZL3b_BOTTOM_UP	18865	A	1	8	rary	fary	1	Fortuna minor	Caput draconis	FIRE	EARTH	True
ZL3b_BOTTOM_UP	18865	A	4	8	dary	fary	1	Acquisitio	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	18865	A	6	7	saly	salf	4	Amissio	Puer	UNKNOWN	FIRE	False
ZL3b_BOTTOM_UP	18865	B	1	4	rary	dary	1	Fortuna minor	Acquisitio	AIR	WATER	True
ZL3b_BOTTOM_UP	18865	B	1	8	rary	fary	1	Fortuna minor	Caput draconis	AIR	EARTH	True
ZL3b_BOTTOM_UP	18865	B	4	8	dary	fary	1	Acquisitio	Caput draconis	WATER	EARTH	True
ZL3b_BOTTOM_UP	18865	B	6	7	saly	salf	4	Amissio	Puer	FIRE	FIRE	False
ZL3b_BOTTOM_UP	18865	C	1	4	rary	dary	1	Fortuna minor	Acquisitio	FIRE	AIR	True
ZL3b_BOTTOM_UP	18865	C	1	8	rary	fary	1	Fortuna minor	Caput draconis	FIRE	EARTH	True
ZL3b_BOTTOM_UP	18865	C	4	8	dary	fary	1	Acquisitio	Caput draconis	AIR	EARTH	True
