root	selected_value_de	component_recipe	mention_count	event_count	register_count	registers	page_count	positions	with_other_action_count	with_argument_count	with_relation_count	with_close_count	cross_register_tier	example_clause_de
L	VERBINDUNG	Y+CH+E+O+L	1	1	1	HERBAL	1	LAST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Pflanzenposten; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.
L	VERBINDUNG	Y+L	1	1	1	PHARMA	1	LAST:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang wähle den Drogenposten; über die Gefäßverbindung.
P	EINSETZEN	CARRIER_Q+E+P+CHD+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und bearbeite den Stationsposten; als neuen Einsatz und auf Grad I.
P	EINSETZEN	CARRIER_Q+O+P	1	1	1	BIOLOGICAL	1	LAST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein; als neuen Einsatz und als Ausführung.
P	EINSETZEN	CARRIER_Q+O+P+CH+OL	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein und entnimm; als neuen Einsatz und als Ausführung.
P	EINSETZEN	CARRIER_Q+O+P+CHD+Y	6	6	1	BIOLOGICAL	4	MIDDLE:6	6	6	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und bearbeite den Stationsposten; als neuen Einsatz und als Ausführung.
P	EINSETZEN	CARRIER_Q+O+P+OL	1	1	1	BIOLOGICAL	1	MIDDLE:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten [wie zuvor] ein; als neuen Einsatz und als Ausführung.
P	EINSETZEN	CARRIER_Q+O+P+SH+D_ADDR+Y	2	2	1	BIOLOGICAL	2	MIDDLE:2	2	2	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und halte den Stationsposten; als neuen Einsatz und als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	CARRIER_Q+O+P+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein; als neuen Einsatz und als Ausführung.
P	EINSETZEN	CH+CH+P+E+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsanteil [wie zuvor], entnimm den Stationsanteil [wie zuvor] und setze den Stationsanteil [wie zuvor] ein; auf Grad I; schließe den Schritt.
P	EINSETZEN	CH+CH+P+E+Y	3	3	2	BIOLOGICAL|PHARMA	3	MIDDLE:3	3	3	0	0	TWO_REGISTERS	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.
P	EINSETZEN	CH+CH+P+Y	3	3	2	BIOLOGICAL|HERBAL	2	MIDDLE:3	3	3	0	0	TWO_REGISTERS	Nimm den Pflanzenposten, nimm den Pflanzenposten und setze den Pflanzenposten ein.
P	EINSETZEN	CH+E+CH+P+E+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Entnimm die Stationseinheit [wie zuvor], entnimm die Stationseinheit [wie zuvor] und setze die Stationseinheit [wie zuvor] ein; auf Grad I und auf Grad I; schließe den Schritt.
P	EINSETZEN	CH+E+O+CH+P+Y	1	1	1	PHARMA	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Drogenposten, nimm den Drogenposten und setze den Drogenposten ein; auf Grad I und als Ausführung.
P	EINSETZEN	CH+E+P	1	1	1	BIOLOGICAL	1	LAST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; auf Grad I.
P	EINSETZEN	CH+E+P+OL	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; auf Grad I.
P	EINSETZEN	CH+E+P+Y	2	2	2	BIOLOGICAL|PHARMA	2	MIDDLE:2	2	2	0	0	TWO_REGISTERS	Entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.
P	EINSETZEN	CH+L+CH+P+SH+EE+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten, entnimm den Stationsposten, setze den Stationsposten ein und halte den Stationsposten; über die sichtbare Verbindung; auf Grad II.
P	EINSETZEN	CH+O+P	1	1	1	HERBAL	1	LAST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Pflanzenposten [wie zuvor] und setze den Pflanzenposten [wie zuvor] ein; als Ausführung.
P	EINSETZEN	CH+O+P+CH+AL	1	1	1	HERBAL	1	MIDDLE:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Pflanzenposten [wie zuvor], setze den Pflanzenposten [wie zuvor] ein und nimm den Pflanzenposten [wie zuvor]; zur Zielstelle; als Ausführung.
P	EINSETZEN	CH+O+P+CHD+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten, setze den Stationsposten ein und bearbeite den Stationsposten; als Ausführung.
P	EINSETZEN	CH+P+AL	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; zur Zielstation.
P	EINSETZEN	CH+P+AL+DY	1	1	1	HERBAL	1	MIDDLE:1	1	0	1	1	REGISTER_LOCAL_EXACT_RECIPE	Nimm die Arbeitseinheit [wie zuvor] und setze die Arbeitseinheit [wie zuvor] ein; zur Zielstelle; schließe den Schritt.
P	EINSETZEN	CH+P+AR	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Kennwert [wie zuvor] und setze den Kennwert [wie zuvor] ein; von der Ausgangszeile.
P	EINSETZEN	CH+P+CH+Y	1	1	1	CELESTIAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Positionsposten auf, setze den Positionsposten ein und nimm den Positionsposten auf.
P	EINSETZEN	CH+P+E+AL+Y	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; zur Zielspalte; auf Grad I.
P	EINSETZEN	CH+P+E+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsanteil [wie zuvor] und setze den Stationsanteil [wie zuvor] ein; auf Grad I; schließe den Schritt.
P	EINSETZEN	CH+P+E+O+DY	1	1	1	PHARMA	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Drogenposten [wie zuvor] und setze den Drogenposten [wie zuvor] ein; auf Grad I und als Ausführung; schließe den Schritt.
P	EINSETZEN	CH+P+E+S+AIIN	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Kennwert, setze den Kennwert ein und wähle den Kennwert; auf Grad I.
P	EINSETZEN	CH+P+E+Y	3	3	3	BIOLOGICAL|PHARMA|SOURCE_SECTION_T	3	MIDDLE:3	3	3	0	0	THREE_REGISTERS	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; auf Grad I.
P	EINSETZEN	CH+P+EEE+D_ADDR+OL	1	1	1	PHARMA	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter nimm den Drogenposten [wie zuvor] und setze den Drogenposten [wie zuvor] ein; auf Grad III; an der bezeichneten Stelle.
P	EINSETZEN	CH+P+O	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm und setze ein; als Ausführung.
P	EINSETZEN	CH+P+O+D_ADDR+AIIN+L+S	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Kennwert, setze den Kennwert ein und wähle den Kennwert; über die Eintragsverbindung; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	CH+P+O+D_ADDR+AL	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den laufenden Eintrag [wie zuvor] und setze den laufenden Eintrag [wie zuvor] ein; zur Zielspalte; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	CH+P+O+Y	1	1	1	SOURCE_SECTION_T	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; als Ausführung.
P	EINSETZEN	CH+P+OL	2	2	2	CELESTIAL|PHARMA	2	MIDDLE:2	2	0	0	0	TWO_REGISTERS	Weiter nimm den Positionsposten [wie zuvor] auf und setze den Positionsposten [wie zuvor] ein.
P	EINSETZEN	CH+P+OR	2	2	2	CELESTIAL|HERBAL	2	MIDDLE:2	2	2	0	0	TWO_REGISTERS	Nimm die Arbeitseinheit und setze die Arbeitseinheit ein.
P	EINSETZEN	CH+P+SH+EE+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten [wie zuvor], setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
P	EINSETZEN	CH+P+Y	2	2	2	HERBAL|SOURCE_SECTION_T	2	MIDDLE:2	2	2	0	0	TWO_REGISTERS	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein.
P	EINSETZEN	CH+Y+P+CH+AM_ADDR	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Pflanzenposten, setze den Pflanzenposten ein und nimm den Pflanzenposten; an der bezeichneten Stelle.
P	EINSETZEN	D_ADDR+P+Y	1	1	1	HERBAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten ein; an der bezeichneten Stelle.
P	EINSETZEN	D_ADDR+Y+P+Y	1	1	1	HERBAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten [außen] und den Pflanzenposten [innen] ein; an der bezeichneten Stelle.
P	EINSETZEN	K+A_ADDR+LOCAL_CHAR_I+P+Y	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Gib den Pflanzenposten zu und setze den Pflanzenposten ein; an der bezeichneten Stelle und mit der lokalen Variante.
P	EINSETZEN	K+OL+P+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter führe den Stationsposten zu und setze den Stationsposten ein.
P	EINSETZEN	L+CH+CH+P+E+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	0	1	1	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
P	EINSETZEN	L+CH+P+CHD+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten, setze den Stationsposten ein und bearbeite den Stationsposten; über die sichtbare Verbindung.
P	EINSETZEN	L+K+E+O+P+OL	1	1	1	PHARMA	1	MIDDLE:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter gib den Drogenposten [wie zuvor] zu und setze den Drogenposten [wie zuvor] ein; über die Gefäßverbindung; auf Grad I und als Ausführung.
P	EINSETZEN	L+P+CHD+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und bearbeite den Stationsposten; über die sichtbare Verbindung.
P	EINSETZEN	O+CH+P+OR+AIIN	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm die Arbeitseinheit und den Arbeitswert und setze die Arbeitseinheit und den Arbeitswert ein; als Ausführung.
P	EINSETZEN	O+E+P+AIIN	1	1	1	HERBAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Arbeitswert ein; als Ausführung und auf Grad I.
P	EINSETZEN	O+P+AR	1	1	1	BIOLOGICAL	1	MIDDLE:1	0	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsanteil [wie zuvor] ein; von der Ausgangsstation; als Ausführung.
P	EINSETZEN	O+P+AR+CH+Y	1	1	1	CELESTIAL	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Positionsposten ein und nimm den Positionsposten auf; von der Ausgangsposition; als Ausführung.
P	EINSETZEN	O+P+CH+E+OL	1	1	1	PHARMA	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze die Ansatzeinheit [wie zuvor] ein und nimm die Ansatzeinheit [wie zuvor]; als Ausführung und auf Grad I.
P	EINSETZEN	O+P+CH+E+OR	1	1	1	PHARMA	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze die Ansatzeinheit ein und nimm die Ansatzeinheit; als Ausführung und auf Grad I.
P	EINSETZEN	O+P+CH+EE+OL	1	1	1	CELESTIAL	1	MIDDLE:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Positionsposten [wie zuvor] ein und nimm den Positionsposten [wie zuvor] auf; als Ausführung und auf Grad II.
P	EINSETZEN	O+P+CH+OL+AL+AIIN	1	1	1	CELESTIAL	1	MIDDLE:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Positionswert ein und nimm den Positionswert auf; zur Zielposition; als Ausführung.
P	EINSETZEN	O+P+CH+OR	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze die Arbeitseinheit ein und nimm die Arbeitseinheit; als Ausführung.
P	EINSETZEN	O+P+CH+OR+DY	1	1	1	HERBAL	1	MIDDLE:1	1	1	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze die Arbeitseinheit ein und nimm die Arbeitseinheit; als Ausführung; schließe den Schritt.
P	EINSETZEN	O+P+CHD+DY	2	2	1	BIOLOGICAL	2	MIDDLE:2	2	0	0	2	REGISTER_LOCAL_EXACT_RECIPE	Setze ein und bearbeite; als Ausführung; schließe den Schritt.
P	EINSETZEN	O+P+CHD+Y	2	2	1	BIOLOGICAL	1	MIDDLE:2	2	2	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und bearbeite den Stationsposten; als Ausführung.
P	EINSETZEN	O+P+E+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	0	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein; als Ausführung und auf Grad I; schließe den Schritt.
P	EINSETZEN	O+P+E+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein; als Ausführung und auf Grad I.
P	EINSETZEN	O+P+O+AM_ADDR	1	1	1	HERBAL	1	MIDDLE:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten [wie zuvor] ein; als Ausführung und als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	O+P+O+D_ADDR+OL	1	1	1	CELESTIAL	1	MIDDLE:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein; als Ausführung und als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	O+P+OL	1	1	1	BIOLOGICAL	1	MIDDLE:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze die Stationseinheit [wie zuvor] ein; als Ausführung.
P	EINSETZEN	O+P+SH+D_ADDR+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	O+P+SH+E+Y	2	2	1	BIOLOGICAL	2	MIDDLE:2	2	2	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung und auf Grad I.
P	EINSETZEN	O+P+SH+O+DY	1	1	1	HERBAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; als Ausführung und als Ausführung; schließe den Schritt.
P	EINSETZEN	O+P+Y	5	5	3	BIOLOGICAL|CELESTIAL|HERBAL	3	MIDDLE:5	0	5	0	0	THREE_REGISTERS	Setze den Pflanzenposten ein; als Ausführung.
P	EINSETZEN	O+P+Y+DY	1	1	1	HERBAL	1	MIDDLE:1	0	1	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten ein; als Ausführung; schließe den Schritt.
P	EINSETZEN	O+P+Y+D_ADDR+LOCAL_CHAR_G	1	1	1	HERBAL	1	MIDDLE:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten ein; als Ausführung; an der bezeichneten Stelle und mit der lokalen Variante.
P	EINSETZEN	O+P+Y+K+E+Y	1	1	1	PHARMA	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Drogenposten [außen] und den Drogenposten [innen] ein und gib den Drogenposten [außen] und den Drogenposten [innen] zu; als Ausführung und auf Grad I.
P	EINSETZEN	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	1	1	1	CELESTIAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Positionsposten, setze den Positionsposten ein und nimm den Positionsposten auf; an der bezeichneten Stelle und mit der lokalen Variante.
P	EINSETZEN	OL+P	1	1	1	BIOLOGICAL	1	LAST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten [wie zuvor] ein.
P	EINSETZEN	OL+P+CHD+DY	2	2	1	BIOLOGICAL	1	MIDDLE:2	2	0	0	2	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
P	EINSETZEN	OT+OL+P+CH+Y	1	1	1	PHARMA	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Danach und weiter setze den Drogenposten ein und nimm den Drogenposten.
P	EINSETZEN	P+AR	2	2	1	BIOLOGICAL	2	FIRST:2	0	0	2	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein; von der Ausgangsstation.
P	EINSETZEN	P+AR+AR	2	2	1	CELESTIAL	2	FIRST:2	0	0	2	0	REGISTER_LOCAL_EXACT_RECIPE	Setze ein; von der Ausgangsposition [außen] und von der Ausgangsposition [innen].
P	EINSETZEN	P+CH+AL	1	1	1	HERBAL	1	FIRST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten [wie zuvor] ein und nimm den Pflanzenposten [wie zuvor]; zur Zielstelle.
P	EINSETZEN	P+CH+E+O+L+Y	1	1	1	PHARMA	1	FIRST:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Drogenposten ein und nimm den Drogenposten; über die Gefäßverbindung; auf Grad I und als Ausführung.
P	EINSETZEN	P+CH+O+CH+T+Y	1	1	1	HERBAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Pflanzenposten ein, nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein; als Ausführung.
P	EINSETZEN	P+CH+O+D_ADDR+OL	1	1	1	HERBAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Pflanzenposten [wie zuvor] ein und nimm den Pflanzenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	P+CH+OR	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze die Stationseinheit ein und entnimm die Stationseinheit.
P	EINSETZEN	P+CHD+AL	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; zur Zielstation.
P	EINSETZEN	P+CHD+AR	2	2	1	BIOLOGICAL	2	FIRST:2	2	0	2	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; von der Ausgangsstation.
P	EINSETZEN	P+CHD+DY	10	10	1	BIOLOGICAL	6	FIRST:10	10	0	0	10	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
P	EINSETZEN	P+CHD+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und bearbeite den Stationsposten.
P	EINSETZEN	P+DA+L+SH+D_ADDR+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und halte den Stationsposten; über die sichtbare Verbindung; auf der zweiten Stufe; an der bezeichneten Stelle.
P	EINSETZEN	P+D_ADDR+AL+SH+OR	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze die Stationseinheit ein und halte die Stationseinheit; zur Zielstation; an der bezeichneten Stelle.
P	EINSETZEN	P+D_ADDR+R+AIR+DY	1	1	1	HERBAL	1	FIRST:1	1	0	1	1	REGISTER_LOCAL_EXACT_RECIPE	Setze ein und markiere; entlang der Verarbeitungsbahn; an der bezeichneten Stelle; schließe den Schritt.
P	EINSETZEN	P+O+D_ADDR+AR	1	1	1	HERBAL	1	FIRST:1	0	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze ein; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	P+O+EE+AR	1	1	1	PHARMA	1	FIRST:1	0	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze die Ansatzeinheit [wie zuvor] ein; vom Ausgangsgefäß; als Ausführung und auf Grad II.
P	EINSETZEN	P+O+R+A_ADDR+CH+OL	1	1	1	PHARMA	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein, markiere und nimm; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	P+O+S+A_ADDR+L+SH+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein, wähle den Stationsposten und halte den Stationsposten; über die sichtbare Verbindung; als Ausführung; an der bezeichneten Stelle.
P	EINSETZEN	P+OL	1	1	1	BIOLOGICAL	1	FIRST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten [wie zuvor] ein.
P	EINSETZEN	P+OL+AL+CHD+DY	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	1	1	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein und bearbeite; zur Zielstation; schließe den Schritt.
P	EINSETZEN	P+OL+CH+O+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten ein und entnimm den Stationsposten; als Ausführung.
P	EINSETZEN	P+OL+CHD	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor].
P	EINSETZEN	P+OL+CHD+DY	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein und bearbeite; schließe den Schritt.
P	EINSETZEN	P+OL+D_ADDR+AR+A_ADDR+IIN+S	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein und wähle; von der Ausgangsstation; auf der bezeichneten Stufe; an der bezeichneten Stelle und an der bezeichneten Stelle.
P	EINSETZEN	P+OL+D_ADDR+Y	1	1	1	PHARMA	1	FIRST:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Drogenposten ein; an der bezeichneten Stelle.
P	EINSETZEN	P+OL+EE+D_ADDR+AR+AN	1	1	1	BIOLOGICAL	1	FIRST:1	0	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze ein; von der Ausgangsstation; auf Grad II; an der bezeichneten Stelle und in der bezeichneten Klasse.
P	EINSETZEN	P+OL+SH+Y	2	2	1	BIOLOGICAL	2	FIRST:2	2	2	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter setze den Stationsposten ein und halte den Stationsposten.
P	EINSETZEN	P+OT+CH+OK+OR	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Danach setze die Stationseinheit ein, entnimm die Stationseinheit und setze die Stationseinheit im Stationsgang an.
P	EINSETZEN	P+SH+AR	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; von der Ausgangsstation.
P	EINSETZEN	P+SH+E+DY	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze ein und halte; auf Grad I; schließe den Schritt.
P	EINSETZEN	P+SH+E+D_ADDR+AR	1	1	1	HERBAL	1	FIRST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; auf Grad I; an der bezeichneten Stelle.
P	EINSETZEN	P+SH+OL	2	2	2	PHARMA|SOURCE_SECTION_T	2	FIRST:2	2	0	0	0	TWO_REGISTERS	Weiter setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest.
P	EINSETZEN	P+Y	1	1	1	BIOLOGICAL	1	FIRST:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein.
P	EINSETZEN	P+Y+D_ADDR+EE+Y	1	1	1	SOURCE_SECTION_T	1	FIRST:1	0	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den laufenden Eintrag [außen] und den laufenden Eintrag [innen] ein; auf Grad II; an der bezeichneten Stelle.
