source_group_id	edition	page	locus	form	core	family	physical_leaf	exposure	paragraph_id	left_separator	right_separator	direction	status	anchor_ids	uncertainty_ids
ZL3b|f77r.23|G005	ZL3b	f77r	f77r.23	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77r|f77r.9-f77r.24	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f77r.11|G003|ZL3b|f77r.11|G005|ZL3b|f77r.14|G006|ZL3b|f77r.15|G002|ZL3b|f77r.15|G004|ZL3b|f77r.16|G005|ZL3b|f77r.21|G002	ZL3b|f77r.9|G001|ZL3b|f77r.9|G002|ZL3b|f77r.10|G001|ZL3b|f77r.10|G002|ZL3b|f77r.12|G007|ZL3b|f77r.13|G002|ZL3b|f77r.13|G003|ZL3b|f77r.15|G007|ZL3b|f77r.15|G008|ZL3b|f77r.15|G009|ZL3b|f77r.15|G010|ZL3b|f77r.17|G008|ZL3b|f77r.17|G009|ZL3b|f77r.18|G004|ZL3b|f77r.18|G005|ZL3b|f77r.18|G006
ZL3b|f77r.23|G005	ZL3b	f77r	f77r.23	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77r|f77r.9-f77r.24	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f77r.23|G008|ZL3b|f77r.24|G002|ZL3b|f77r.24|G003
ZL3b|f77r.28|G001	ZL3b	f77r	f77r.28	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	LINE_START	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f77r.25|G002|ZL3b|f77r.25|G003|ZL3b|f77r.25|G006|ZL3b|f77r.25|G007
ZL3b|f77r.28|G001	ZL3b	f77r	f77r.28	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	LINE_START	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f77r.37|G002	ZL3b|f77r.30|G003|ZL3b|f77r.30|G004|ZL3b|f77r.32|G007|ZL3b|f77r.32|G008|ZL3b|f77r.33|G003|ZL3b|f77r.33|G004|ZL3b|f77r.36|G005|ZL3b|f77r.36|G007|ZL3b|f77r.36|G008
ZL3b|f77r.36|G008	ZL3b	f77r	f77r.36	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	UNCERTAIN_SMALL_SPACE	LINE_END	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f77r.36|G008	ZL3b	f77r	f77r.36	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	UNCERTAIN_SMALL_SPACE	LINE_END	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f77v.14|G004	ZL3b	f77v	f77v.14	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f77v.7|G003|ZL3b|f77v.7|G004|ZL3b|f77v.9|G008|ZL3b|f77v.9|G009|ZL3b|f77v.11|G002|ZL3b|f77v.11|G003|ZL3b|f77v.11|G007|ZL3b|f77v.11|G008
ZL3b|f77v.14|G004	ZL3b	f77v	f77v.14	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f77v.14|G007|ZL3b|f77v.14|G008|ZL3b|f77v.15|G001|ZL3b|f77v.15|G002
ZL3b|f77v.7|G001	ZL3b	f77v	f77v.7	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	LINE_START	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f77v.6|G002	
ZL3b|f77v.7|G001	ZL3b	f77v	f77v.7	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	LINE_START	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f77v.8|G002|ZL3b|f77v.10|G005|ZL3b|f77v.10|G010|ZL3b|f77v.12|G007|ZL3b|f77v.13|G006	ZL3b|f77v.7|G003|ZL3b|f77v.7|G004|ZL3b|f77v.9|G008|ZL3b|f77v.9|G009|ZL3b|f77v.11|G002|ZL3b|f77v.11|G003|ZL3b|f77v.11|G007|ZL3b|f77v.11|G008|ZL3b|f77v.14|G007|ZL3b|f77v.14|G008|ZL3b|f77v.15|G001|ZL3b|f77v.15|G002
ZL3b|f79r.18|G002	ZL3b	f79r	f79r.18	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.13-f79r.20	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f79r.15|G002|ZL3b|f79r.16|G008	ZL3b|f79r.13|G007|ZL3b|f79r.13|G008|ZL3b|f79r.13|G009|ZL3b|f79r.14|G009|ZL3b|f79r.14|G010|ZL3b|f79r.17|G004|ZL3b|f79r.17|G005
ZL3b|f79r.18|G002	ZL3b	f79r	f79r.18	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.13-f79r.20	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f79r.19|G006	ZL3b|f79r.18|G008|ZL3b|f79r.18|G009|ZL3b|f79r.18|G010|ZL3b|f79r.19|G001|ZL3b|f79r.19|G002|ZL3b|f79r.19|G009|ZL3b|f79r.20|G003|ZL3b|f79r.20|G004|ZL3b|f79r.20|G005
ZL3b|f79r.2|G004	ZL3b	f79r	f79r.2	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f79r.1|G002|ZL3b|f79r.1|G003
ZL3b|f79r.2|G004	ZL3b	f79r	f79r.2	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f79r.2|G006|ZL3b|f79r.2|G007|ZL3b|f79r.3|G005|ZL3b|f79r.3|G006|ZL3b|f79r.4|G003|ZL3b|f79r.4|G004|ZL3b|f79r.5|G004|ZL3b|f79r.5|G005|ZL3b|f79r.5|G009|ZL3b|f79r.5|G010|ZL3b|f79r.5|G011|ZL3b|f79r.5|G012|ZL3b|f79r.5|G013|ZL3b|f79r.6|G003|ZL3b|f79r.6|G004
ZL3b|f79r.4|G009	ZL3b	f79r	f79r.4	olchey	chey	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f79r.3|G007	ZL3b|f79r.1|G002|ZL3b|f79r.1|G003|ZL3b|f79r.2|G006|ZL3b|f79r.2|G007|ZL3b|f79r.3|G005|ZL3b|f79r.3|G006|ZL3b|f79r.4|G003|ZL3b|f79r.4|G004
ZL3b|f79r.4|G009	ZL3b	f79r	f79r.4	olchey	chey	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f79r.6|G009	ZL3b|f79r.5|G004|ZL3b|f79r.5|G005|ZL3b|f79r.5|G009|ZL3b|f79r.5|G010|ZL3b|f79r.5|G011|ZL3b|f79r.5|G012|ZL3b|f79r.5|G013|ZL3b|f79r.6|G003|ZL3b|f79r.6|G004
ZL3b|f79v.13|G003	ZL3b	f79v	f79v.13	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	BACK	MISSING_WRITTEN_ANCHOR		
ZL3b|f79v.13|G003	ZL3b	f79v	f79v.13	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f79v.20|G009	ZL3b|f79v.15|G006|ZL3b|f79v.15|G007|ZL3b|f79v.19|G001|ZL3b|f79v.19|G002|ZL3b|f79v.19|G003|ZL3b|f79v.19|G004|ZL3b|f79v.20|G005|ZL3b|f79v.20|G006|ZL3b|f79v.20|G007|ZL3b|f79v.22|G003|ZL3b|f79v.22|G004|ZL3b|f79v.22|G005
ZL3b|f79v.16|G006	ZL3b	f79v	f79v.16	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f79v.15|G006|ZL3b|f79v.15|G007
ZL3b|f79v.16|G006	ZL3b	f79v	f79v.16	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f79v.19|G001|ZL3b|f79v.19|G002|ZL3b|f79v.19|G003|ZL3b|f79v.19|G004|ZL3b|f79v.20|G005|ZL3b|f79v.20|G006|ZL3b|f79v.20|G007|ZL3b|f79v.22|G003|ZL3b|f79v.22|G004|ZL3b|f79v.22|G005
ZL3b|f79v.18|G008	ZL3b	f79v	f79v.18	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f79v.15|G006|ZL3b|f79v.15|G007
ZL3b|f79v.18|G008	ZL3b	f79v	f79v.18	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f79v.19|G001|ZL3b|f79v.19|G002|ZL3b|f79v.19|G003|ZL3b|f79v.19|G004|ZL3b|f79v.20|G005|ZL3b|f79v.20|G006|ZL3b|f79v.20|G007|ZL3b|f79v.22|G003|ZL3b|f79v.22|G004|ZL3b|f79v.22|G005
ZL3b|f79v.19|G009	ZL3b	f79v	f79v.19	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f79v.15|G006|ZL3b|f79v.15|G007|ZL3b|f79v.19|G001|ZL3b|f79v.19|G002|ZL3b|f79v.19|G003|ZL3b|f79v.19|G004
ZL3b|f79v.19|G009	ZL3b	f79v	f79v.19	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f79v.20|G005|ZL3b|f79v.20|G006|ZL3b|f79v.20|G007|ZL3b|f79v.22|G003|ZL3b|f79v.22|G004|ZL3b|f79v.22|G005
ZL3b|f79v.25|G006	ZL3b	f79v	f79v.25	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.23-f79v.27	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f79v.24|G009|ZL3b|f79v.24|G010
ZL3b|f79v.25|G006	ZL3b	f79v	f79v.25	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.23-f79v.27	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f79v.26|G005|ZL3b|f79v.26|G006
ZL3b|f81r.21|G005	ZL3b	f81r	f81r.21	olshey	shey	PRIMARY	81	OTHER_EXPOSED_LEAF	f81r|f81r.16-f81r.31	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f81r.17|G004	ZL3b|f81r.17|G001|ZL3b|f81r.17|G002
ZL3b|f81r.21|G005	ZL3b	f81r	f81r.21	olshey	shey	PRIMARY	81	OTHER_EXPOSED_LEAF	f81r|f81r.16-f81r.31	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f81r.21|G006|ZL3b|f81r.21|G007|ZL3b|f81r.22|G006|ZL3b|f81r.22|G007|ZL3b|f81r.23|G001|ZL3b|f81r.24|G001|ZL3b|f81r.24|G002|ZL3b|f81r.25|G003|ZL3b|f81r.25|G004|ZL3b|f81r.29|G001|ZL3b|f81r.29|G002|ZL3b|f81r.29|G005|ZL3b|f81r.29|G006|ZL3b|f81r.30|G006|ZL3b|f81r.30|G007|ZL3b|f81r.31|G001|ZL3b|f81r.31|G002
ZL3b|f81v.2|G008	ZL3b	f81v	f81v.2	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f81v.2|G007	ZL3b|f81v.1|G007|ZL3b|f81v.1|G008|ZL3b|f81v.1|G009|ZL3b|f81v.1|G010
ZL3b|f81v.2|G008	ZL3b	f81v	f81v.2	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f81v.4|G005|ZL3b|f81v.4|G006|ZL3b|f81v.6|G003|ZL3b|f81v.6|G004|ZL3b|f81v.7|G001|ZL3b|f81v.7|G002|ZL3b|f81v.8|G002|ZL3b|f81v.8|G003|ZL3b|f81v.9|G001|ZL3b|f81v.9|G002|ZL3b|f81v.9|G003
ZL3b|f81v.23|G004	ZL3b	f81v	f81v.23	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f81v.10|G002|ZL3b|f81v.11|G001|ZL3b|f81v.13|G002|ZL3b|f81v.13|G003|ZL3b|f81v.13|G006|ZL3b|f81v.17|G007|ZL3b|f81v.19|G006|ZL3b|f81v.19|G009|ZL3b|f81v.19|G010|ZL3b|f81v.23|G002
ZL3b|f81v.23|G004	ZL3b	f81v	f81v.23	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f81v.25|G003|ZL3b|f81v.25|G005|ZL3b|f81v.25|G006|ZL3b|f81v.25|G007|ZL3b|f81v.25|G008|ZL3b|f81v.25|G009|ZL3b|f81v.25|G010|ZL3b|f81v.25|G011|ZL3b|f81v.26|G001
ZL3b|f81v.26|G008	ZL3b	f81v	f81v.26	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f81v.10|G002|ZL3b|f81v.11|G001|ZL3b|f81v.13|G002|ZL3b|f81v.13|G003|ZL3b|f81v.13|G006|ZL3b|f81v.17|G007|ZL3b|f81v.19|G006|ZL3b|f81v.19|G009|ZL3b|f81v.19|G010|ZL3b|f81v.23|G002|ZL3b|f81v.25|G003|ZL3b|f81v.25|G005|ZL3b|f81v.25|G006|ZL3b|f81v.25|G007|ZL3b|f81v.25|G008|ZL3b|f81v.25|G009|ZL3b|f81v.25|G010|ZL3b|f81v.25|G011|ZL3b|f81v.26|G001
ZL3b|f81v.26|G008	ZL3b	f81v	f81v.26	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f81v.27|G003	ZL3b	f81v	f81v.27	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f81v.10|G002|ZL3b|f81v.11|G001|ZL3b|f81v.13|G002|ZL3b|f81v.13|G003|ZL3b|f81v.13|G006|ZL3b|f81v.17|G007|ZL3b|f81v.19|G006|ZL3b|f81v.19|G009|ZL3b|f81v.19|G010|ZL3b|f81v.23|G002|ZL3b|f81v.25|G003|ZL3b|f81v.25|G005|ZL3b|f81v.25|G006|ZL3b|f81v.25|G007|ZL3b|f81v.25|G008|ZL3b|f81v.25|G009|ZL3b|f81v.25|G010|ZL3b|f81v.25|G011|ZL3b|f81v.26|G001
ZL3b|f81v.27|G003	ZL3b	f81v	f81v.27	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f81v.3|G003	ZL3b	f81v	f81v.3	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f81v.1|G003	ZL3b|f81v.1|G007|ZL3b|f81v.1|G008|ZL3b|f81v.1|G009|ZL3b|f81v.1|G010
ZL3b|f81v.3|G003	ZL3b	f81v	f81v.3	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f81v.4|G005|ZL3b|f81v.4|G006|ZL3b|f81v.6|G003|ZL3b|f81v.6|G004|ZL3b|f81v.7|G001|ZL3b|f81v.7|G002|ZL3b|f81v.8|G002|ZL3b|f81v.8|G003|ZL3b|f81v.9|G001|ZL3b|f81v.9|G002|ZL3b|f81v.9|G003
ZL3b|f81v.9|G002	ZL3b	f81v	f81v.9	olchey	chey	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f81v.9|G002	ZL3b	f81v	f81v.9	olchey	chey	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f83r.3|G001	ZL3b	f83r	f83r.3	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83r|f83r.1-f83r.8	LINE_START	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f83r.1|G003
ZL3b|f83r.3|G001	ZL3b	f83r	f83r.3	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83r|f83r.1-f83r.8	LINE_START	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f83r.5|G001|ZL3b|f83r.5|G005|ZL3b|f83r.7|G005|ZL3b|f83r.7|G006
ZL3b|f83v.15|G008	ZL3b	f83v	f83v.15	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f83v.11|G004|ZL3b|f83v.11|G005|ZL3b|f83v.13|G001|ZL3b|f83v.13|G002|ZL3b|f83v.14|G002|ZL3b|f83v.14|G003|ZL3b|f83v.14|G008|ZL3b|f83v.14|G009
ZL3b|f83v.15|G008	ZL3b	f83v	f83v.15	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f83v.17|G009|ZL3b|f83v.18|G001|ZL3b|f83v.18|G002
ZL3b|f83v.18|G002	ZL3b	f83v	f83v.18	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f83v.18|G002	ZL3b	f83v	f83v.18	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f83v.21|G005	ZL3b	f83v	f83v.21	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.21-f83v.33	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f83v.21|G005	ZL3b	f83v	f83v.21	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.21-f83v.33	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f85r1.33|G011	ZL3b	f85r1	f85r1.33	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.31-f85r1.35	DEFINITE_SPACE	LINE_END	BACK	UNRESOLVED_SOURCE		ZL3b|f85r1.31|G010|ZL3b|f85r1.31|G011|ZL3b|f85r1.31|G012|ZL3b|f85r1.32|G003|ZL3b|f85r1.32|G004
ZL3b|f85r1.33|G011	ZL3b	f85r1	f85r1.33	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.31-f85r1.35	DEFINITE_SPACE	LINE_END	FORWARD	UNRESOLVED_SOURCE		ZL3b|f85r1.35|G001|ZL3b|f85r1.35|G002|ZL3b|f85r1.35|G003
ZL3b|f85r1.4|G005	ZL3b	f85r1	f85r1.4	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f85r1.1|G009	ZL3b|f85r1.1|G010|ZL3b|f85r1.1|G011|ZL3b|f85r1.2|G006|ZL3b|f85r1.2|G007
ZL3b|f85r1.4|G005	ZL3b	f85r1	f85r1.4	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f85r1.6|G007	
ZL3b|f85r1.5|G004	ZL3b	f85r1	f85r1.5	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f85r1.1|G010|ZL3b|f85r1.1|G011|ZL3b|f85r1.2|G006|ZL3b|f85r1.2|G007
ZL3b|f85r1.5|G004	ZL3b	f85r1	f85r1.5	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f85r1.5|G006	ZL3b	f85r1	f85r1.5	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f85r1.1|G009	ZL3b|f85r1.1|G010|ZL3b|f85r1.1|G011|ZL3b|f85r1.2|G006|ZL3b|f85r1.2|G007
ZL3b|f85r1.5|G006	ZL3b	f85r1	f85r1.5	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f85r1.6|G007	
ZL3b|f85r2.20|G006	ZL3b	f85r2	f85r2.20	olchey	chey	DIAGNOSTIC	85	DESIGN_LEAF	f85r2|f85r2.18-f85r2.23	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f85r2.20|G001|ZL3b|f85r2.20|G002|ZL3b|f85r2.20|G003
ZL3b|f85r2.20|G006	ZL3b	f85r2	f85r2.20	olchey	chey	DIAGNOSTIC	85	DESIGN_LEAF	f85r2|f85r2.18-f85r2.23	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f85r2.22|G001|ZL3b|f85r2.22|G002|ZL3b|f85r2.22|G005|ZL3b|f85r2.22|G007|ZL3b|f85r2.22|G008
ZL3b|f95r1.4|G003	ZL3b	f95r1	f95r1.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.1-f95r1.5	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f95r1.2|G007|ZL3b|f95r1.2|G008|ZL3b|f95r1.2|G009|ZL3b|f95r1.2|G011|ZL3b|f95r1.2|G012|ZL3b|f95r1.4|G001|ZL3b|f95r1.4|G002
ZL3b|f95r1.4|G003	ZL3b	f95r1	f95r1.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.1-f95r1.5	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f95r1.4|G004|ZL3b|f95r1.4|G005
ZL3b|f95r1.9|G008	ZL3b	f95r1	f95r1.9	olkeedy	keedy	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.6-f95r1.11	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f95r1.6|G006|ZL3b|f95r1.6|G007
ZL3b|f95r1.9|G008	ZL3b	f95r1	f95r1.9	olkeedy	keedy	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.6-f95r1.11	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f95r1.10|G007|ZL3b|f95r1.11|G005|ZL3b|f95r1.11|G006
IT2a|f103r.7|G004	IT2a	f103r	f103r.7	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103r|f103r.5-f103r.7	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	IT2a|f103r.5|G003|IT2a|f103r.5|G009|IT2a|f103r.6|G006	IT2a|f103r.6|G010
IT2a|f103r.7|G004	IT2a	f103r	f103r.7	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103r|f103r.5-f103r.7	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
IT2a|f103r.7|G008	IT2a	f103r	f103r.7	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103r|f103r.5-f103r.7	DEFINITE_SPACE	LINE_END	BACK	WRITTEN_ANCHOR_PRESENT	IT2a|f103r.5|G003|IT2a|f103r.5|G009|IT2a|f103r.6|G006	IT2a|f103r.6|G010
